"pli0082","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Never","2007","16-34 y.","Hamburg","","","",""
"Never","2007","16-34 y.","Lower Saxony","","","",""
"Never","2007","16-34 y.","Bremen","","","",""
"Never","2007","16-34 y.","North Rhine-Westphalia","","","",""
"Never","2007","16-34 y.","Hesse","","","",""
"Never","2007","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Never","2007","16-34 y.","Baden-Württemberg","","","",""
"Never","2007","16-34 y.","Bavaria","","","",""
"Never","2007","16-34 y.","Berlin","","","",""
"Never","2007","16-34 y.","Brandenburg","","","",""
"Never","2007","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Never","2007","16-34 y.","Saxony","","","",""
"Never","2007","16-34 y.","Saxony-Anhalt","","","",""
"Never","2007","16-34 y.","Thuringia","","","",""
"Never","2007","35-65 y.","Schleswig-Holstein","","","",""
"Never","2007","35-65 y.","Hamburg","","","",""
"Never","2007","35-65 y.","Lower Saxony","","","",""
"Never","2007","35-65 y.","Bremen","","","",""
"Never","2007","35-65 y.","North Rhine-Westphalia","","","",""
"Never","2007","35-65 y.","Hesse","","","",""
"Never","2007","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Never","2007","35-65 y.","Baden-Württemberg","","","",""
"Never","2007","35-65 y.","Bavaria","","","",""
"Never","2007","35-65 y.","Berlin","","","",""
"Never","2007","35-65 y.","Brandenburg","","","",""
"Never","2007","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Never","2007","35-65 y.","Saxony","","","",""
"Never","2007","35-65 y.","Saxony-Anhalt","","","",""
"Never","2007","35-65 y.","Thuringia","","","",""
"Never","2007","66 and older","Schleswig-Holstein","","","",""
"Never","2007","66 and older","Hamburg","","","",""
"Never","2007","66 and older","Lower Saxony","","","",""
"Never","2007","66 and older","Bremen","","","",""
"Never","2007","66 and older","North Rhine-Westphalia","","","",""
"Never","2007","66 and older","Hesse","","","",""
"Never","2007","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Never","2007","66 and older","Baden-Württemberg","","","",""
"Never","2007","66 and older","Bavaria","","","",""
"Never","2007","66 and older","Berlin","","","",""
"Never","2007","66 and older","Brandenburg","","","",""
"Never","2007","66 and older","Mecklenburg-Western Pomerania","","","",""
"Never","2007","66 and older","Saxony","","","",""
"Never","2007","66 and older","Saxony-Anhalt","","","",""
"Never","2007","66 and older","Thuringia","","","",""
"Daily","2008","16-34 y.","Schleswig-Holstein","","","",""
"Daily","2008","16-34 y.","Hamburg","","","",""
"Daily","2008","16-34 y.","Lower Saxony","","","",""
"Daily","2008","16-34 y.","Bremen","","","",""
"Daily","2008","16-34 y.","North Rhine-Westphalia","","","",""
"Daily","2008","16-34 y.","Hesse","","","",""
"Daily","2008","16-34 y.","Rhineland-Palatinate,Saarland","1","","",""
"Daily","2008","16-34 y.","Baden-Württemberg","","","",""
"Daily","2008","16-34 y.","Bavaria","","","",""
"Daily","2008","16-34 y.","Berlin","","","",""
"Daily","2008","16-34 y.","Brandenburg","1","","",""
"Daily","2008","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Daily","2008","16-34 y.","Saxony","","","",""
"Daily","2008","16-34 y.","Saxony-Anhalt","","","",""
"Daily","2008","16-34 y.","Thuringia","","","",""
"Daily","2008","35-65 y.","Schleswig-Holstein","2","","",""
"Daily","2008","35-65 y.","Hamburg","","","",""
"Daily","2008","35-65 y.","Lower Saxony","","","",""
"Daily","2008","35-65 y.","Bremen","","","",""
"Daily","2008","35-65 y.","North Rhine-Westphalia","3","","",""
"Daily","2008","35-65 y.","Hesse","","","",""
"Daily","2008","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Daily","2008","35-65 y.","Baden-Württemberg","2","","",""
"Daily","2008","35-65 y.","Bavaria","","","",""
"Daily","2008","35-65 y.","Berlin","","","",""
"Daily","2008","35-65 y.","Brandenburg","","","",""
"Daily","2008","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Daily","2008","35-65 y.","Saxony","","","",""
"Daily","2008","35-65 y.","Saxony-Anhalt","1","","",""
"Daily","2008","35-65 y.","Thuringia","","","",""
"Daily","2008","66 and older","Schleswig-Holstein","","","",""
"Daily","2008","66 and older","Hamburg","","","",""
"Daily","2008","66 and older","Lower Saxony","1","","",""
"Daily","2008","66 and older","Bremen","","","",""
"Daily","2008","66 and older","North Rhine-Westphalia","2","","",""
"Daily","2008","66 and older","Hesse","","","",""
"Daily","2008","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Daily","2008","66 and older","Baden-Württemberg","","","",""
"Daily","2008","66 and older","Bavaria","","","",""
"Daily","2008","66 and older","Berlin","","","",""
"Daily","2008","66 and older","Brandenburg","","","",""
"Daily","2008","66 and older","Mecklenburg-Western Pomerania","","","",""
"Daily","2008","66 and older","Saxony","","","",""
"Daily","2008","66 and older","Saxony-Anhalt","1","","",""
"Daily","2008","66 and older","Thuringia","","","",""
"Min 1x per week","2008","16-34 y.","Schleswig-Holstein","3","","",""
"Min 1x per week","2008","16-34 y.","Hamburg","","","",""
"Min 1x per week","2008","16-34 y.","Lower Saxony","7","","",""
"Min 1x per week","2008","16-34 y.","Bremen","","","",""
"Min 1x per week","2008","16-34 y.","North Rhine-Westphalia","21","","",""
"Min 1x per week","2008","16-34 y.","Hesse","9","","",""
"Min 1x per week","2008","16-34 y.","Rhineland-Palatinate,Saarland","2","","",""
"Min 1x per week","2008","16-34 y.","Baden-Württemberg","10","","",""
"Min 1x per week","2008","16-34 y.","Bavaria","17","","",""
"Min 1x per week","2008","16-34 y.","Berlin","4","","",""
"Min 1x per week","2008","16-34 y.","Brandenburg","6","","",""
"Min 1x per week","2008","16-34 y.","Mecklenburg-Western Pomerania","3","","",""
"Min 1x per week","2008","16-34 y.","Saxony","13","","",""
"Min 1x per week","2008","16-34 y.","Saxony-Anhalt","3","","",""
"Min 1x per week","2008","16-34 y.","Thuringia","2","","",""
"Min 1x per week","2008","35-65 y.","Schleswig-Holstein","9","","",""
"Min 1x per week","2008","35-65 y.","Hamburg","9","","",""
"Min 1x per week","2008","35-65 y.","Lower Saxony","22","","",""
"Min 1x per week","2008","35-65 y.","Bremen","3","","",""
"Min 1x per week","2008","35-65 y.","North Rhine-Westphalia","53","0.0252195161269869","0.0186840659615969","0.0317549662923769"
"Min 1x per week","2008","35-65 y.","Hesse","19","","",""
"Min 1x per week","2008","35-65 y.","Rhineland-Palatinate,Saarland","9","","",""
"Min 1x per week","2008","35-65 y.","Baden-Württemberg","33","0.0228036823771018","0.0146066475644783","0.0310007171897252"
"Min 1x per week","2008","35-65 y.","Bavaria","52","0.0325056559646723","0.0237391707465671","0.0412721411827775"
"Min 1x per week","2008","35-65 y.","Berlin","17","","",""
"Min 1x per week","2008","35-65 y.","Brandenburg","7","","",""
"Min 1x per week","2008","35-65 y.","Mecklenburg-Western Pomerania","10","","",""
"Min 1x per week","2008","35-65 y.","Saxony","28","","",""
"Min 1x per week","2008","35-65 y.","Saxony-Anhalt","9","","",""
"Min 1x per week","2008","35-65 y.","Thuringia","7","","",""
"Min 1x per week","2008","66 and older","Schleswig-Holstein","8","","",""
"Min 1x per week","2008","66 and older","Hamburg","3","","",""
"Min 1x per week","2008","66 and older","Lower Saxony","23","","",""
"Min 1x per week","2008","66 and older","Bremen","1","","",""
"Min 1x per week","2008","66 and older","North Rhine-Westphalia","28","","",""
"Min 1x per week","2008","66 and older","Hesse","10","","",""
"Min 1x per week","2008","66 and older","Rhineland-Palatinate,Saarland","3","","",""
"Min 1x per week","2008","66 and older","Baden-Württemberg","13","","",""
"Min 1x per week","2008","66 and older","Bavaria","29","","",""
"Min 1x per week","2008","66 and older","Berlin","4","","",""
"Min 1x per week","2008","66 and older","Brandenburg","8","","",""
"Min 1x per week","2008","66 and older","Mecklenburg-Western Pomerania","6","","",""
"Min 1x per week","2008","66 and older","Saxony","21","","",""
"Min 1x per week","2008","66 and older","Saxony-Anhalt","5","","",""
"Min 1x per week","2008","66 and older","Thuringia","6","","",""
"Min 1x per month","2008","16-34 y.","Schleswig-Holstein","19","","",""
"Min 1x per month","2008","16-34 y.","Hamburg","24","","",""
"Min 1x per month","2008","16-34 y.","Lower Saxony","81","0.176584004933728","0.13814363824488","0.215024371622576"
"Min 1x per month","2008","16-34 y.","Bremen","5","","",""
"Min 1x per month","2008","16-34 y.","North Rhine-Westphalia","137","0.161218683209518","0.136018511606455","0.186418854812581"
"Min 1x per month","2008","16-34 y.","Hesse","55","0.188205618061272","0.142007843369948","0.234403392752595"
"Min 1x per month","2008","16-34 y.","Rhineland-Palatinate,Saarland","33","0.146229397680965","0.0994328324924185","0.193025962869512"
"Min 1x per month","2008","16-34 y.","Baden-Württemberg","117","0.16927304314942","0.13941682250559","0.19912926379325"
"Min 1x per month","2008","16-34 y.","Bavaria","157","0.257518231974729","0.222761159515443","0.292275304434014"
"Min 1x per month","2008","16-34 y.","Berlin","38","0.174359846114986","0.120123826644375","0.228595865585598"
"Min 1x per month","2008","16-34 y.","Brandenburg","36","0.157773487728814","0.103453894797829","0.2120930806598"
"Min 1x per month","2008","16-34 y.","Mecklenburg-Western Pomerania","16","","",""
"Min 1x per month","2008","16-34 y.","Saxony","69","0.201004340742037","0.158406894788782","0.243601786695293"
"Min 1x per month","2008","16-34 y.","Saxony-Anhalt","39","0.246446129669989","0.188161157008417","0.304731102331561"
"Min 1x per month","2008","16-34 y.","Thuringia","37","0.166097476958703","0.116918905148762","0.215276048768643"
"Min 1x per month","2008","35-65 y.","Schleswig-Holstein","77","0.254311185404377","0.204785395404832","0.303836975403921"
"Min 1x per month","2008","35-65 y.","Hamburg","57","0.44082673472796","0.356764127821466","0.524889341634455"
"Min 1x per month","2008","35-65 y.","Lower Saxony","201","0.195234022882609","0.169961724405534","0.220506321359683"
"Min 1x per month","2008","35-65 y.","Bremen","26","","",""
"Min 1x per month","2008","35-65 y.","North Rhine-Westphalia","420","0.161717155835052","0.146370029924023","0.177064281746081"
"Min 1x per month","2008","35-65 y.","Hesse","203","0.223086018004212","0.193888548157916","0.252283487850508"
"Min 1x per month","2008","35-65 y.","Rhineland-Palatinate,Saarland","125","0.196882123609348","0.165978292466363","0.227785954752333"
"Min 1x per month","2008","35-65 y.","Baden-Württemberg","298","0.20655649816781","0.184326429102863","0.228786567232756"
"Min 1x per month","2008","35-65 y.","Bavaria","420","0.237208468961053","0.216180862198406","0.2582360757237"
"Min 1x per month","2008","35-65 y.","Berlin","95","0.229056791931559","0.187510277321967","0.270603306541151"
"Min 1x per month","2008","35-65 y.","Brandenburg","85","0.179399763254897","0.14292181711545","0.215877709394344"
"Min 1x per month","2008","35-65 y.","Mecklenburg-Western Pomerania","72","0.214175259906826","0.166378069006377","0.261972450807275"
"Min 1x per month","2008","35-65 y.","Saxony","165","0.222128816233386","0.192825644060627","0.251431988406144"
"Min 1x per month","2008","35-65 y.","Saxony-Anhalt","85","0.195905470018209","0.15794773576682","0.233863204269599"
"Min 1x per month","2008","35-65 y.","Thuringia","78","0.169400980026941","0.134391757781633","0.204410202272249"
"Min 1x per month","2008","66 and older","Schleswig-Holstein","44","0.281153186194091","0.206684489350841","0.355621883037341"
"Min 1x per month","2008","66 and older","Hamburg","22","","",""
"Min 1x per month","2008","66 and older","Lower Saxony","92","0.184537159819883","0.147743062109835","0.22133125752993"
"Min 1x per month","2008","66 and older","Bremen","5","","",""
"Min 1x per month","2008","66 and older","North Rhine-Westphalia","167","0.149729087740486","0.126418212145645","0.173039963335326"
"Min 1x per month","2008","66 and older","Hesse","54","0.163882542340934","0.118625984251879","0.209139100429989"
"Min 1x per month","2008","66 and older","Rhineland-Palatinate,Saarland","44","0.132718888200775","0.0901492960446783","0.175288480356871"
"Min 1x per month","2008","66 and older","Baden-Württemberg","115","0.243156360802646","0.204977486265458","0.281335235339835"
"Min 1x per month","2008","66 and older","Bavaria","144","0.227825005609356","0.193572258279645","0.262077752939066"
"Min 1x per month","2008","66 and older","Berlin","36","0.23327283050293","0.163218243153684","0.303327417852175"
"Min 1x per month","2008","66 and older","Brandenburg","50","0.208697346507319","0.155948806671234","0.261445886343404"
"Min 1x per month","2008","66 and older","Mecklenburg-Western Pomerania","16","","",""
"Min 1x per month","2008","66 and older","Saxony","67","0.190202676916567","0.147202565317019","0.233202788516115"
"Min 1x per month","2008","66 and older","Saxony-Anhalt","39","0.21687321457185","0.157806028013243","0.275940401130457"
"Min 1x per month","2008","66 and older","Thuringia","36","0.112422125711817","0.070489797698668","0.154354453724965"
"Rarely","2008","16-34 y.","Schleswig-Holstein","71","0.61041241221026","0.521669570737035","0.699155253683486"
"Rarely","2008","16-34 y.","Hamburg","49","0.641263754233012","0.534823288603084","0.747704219862939"
"Rarely","2008","16-34 y.","Lower Saxony","235","0.595601381363885","0.546126487525387","0.645076275202383"
"Rarely","2008","16-34 y.","Bremen","25","","",""
"Rarely","2008","16-34 y.","North Rhine-Westphalia","529","0.664409208600316","0.632050269224577","0.696768147976055"
"Rarely","2008","16-34 y.","Hesse","172","0.617498587631135","0.560058347085661","0.674938828176609"
"Rarely","2008","16-34 y.","Rhineland-Palatinate,Saarland","134","0.635423338422901","0.571677469340314","0.699169207505488"
"Rarely","2008","16-34 y.","Baden-Württemberg","402","0.69061873864447","0.653816184460101","0.727421292828839"
"Rarely","2008","16-34 y.","Bavaria","369","0.617823219067964","0.579198924249901","0.656447513886027"
"Rarely","2008","16-34 y.","Berlin","116","0.604764270995871","0.534878247817944","0.674650294173798"
"Rarely","2008","16-34 y.","Brandenburg","102","0.58252401161376","0.509039179537917","0.656008843689602"
"Rarely","2008","16-34 y.","Mecklenburg-Western Pomerania","55","0.53268899585023","0.432883986175427","0.632494005525034"
"Rarely","2008","16-34 y.","Saxony","207","0.615905576308562","0.564206271694737","0.667604880922387"
"Rarely","2008","16-34 y.","Saxony-Anhalt","131","0.534684443022861","0.46722216469039","0.602146721355331"
"Rarely","2008","16-34 y.","Thuringia","143","0.686905758932165","0.625625178654196","0.748186339210135"
"Rarely","2008","35-65 y.","Schleswig-Holstein","163","0.572827395773856","0.516569504078484","0.629085287469227"
"Rarely","2008","35-65 y.","Hamburg","59","0.405096810472457","0.321978204195274","0.48821541674964"
"Rarely","2008","35-65 y.","Lower Saxony","604","0.617584928522143","0.586600176033514","0.648569681010772"
"Rarely","2008","35-65 y.","Bremen","36","0.596088007060131","0.482748737581188","0.709427276539074"
"Rarely","2008","35-65 y.","North Rhine-Westphalia","1435","0.65024118241193","0.630363063163395","0.670119301660464"
"Rarely","2008","35-65 y.","Hesse","471","0.611683705794498","0.57750317228211","0.645864239306886"
"Rarely","2008","35-65 y.","Rhineland-Palatinate,Saarland","404","0.615386158306769","0.577576230347475","0.653196086266063"
"Rarely","2008","35-65 y.","Baden-Württemberg","814","0.649930373309764","0.623738050811512","0.676122695808016"
"Rarely","2008","35-65 y.","Bavaria","929","0.581254643435055","0.556866427033879","0.605642859836231"
"Rarely","2008","35-65 y.","Berlin","227","0.528748387792332","0.479396613795747","0.578100161788918"
"Rarely","2008","35-65 y.","Brandenburg","254","0.576761439187777","0.529788866311308","0.623734012064246"
"Rarely","2008","35-65 y.","Mecklenburg-Western Pomerania","160","0.592526244491761","0.535278485595289","0.649774003388233"
"Rarely","2008","35-65 y.","Saxony","480","0.599069164999544","0.564520477240769","0.633617852758319"
"Rarely","2008","35-65 y.","Saxony-Anhalt","267","0.615839476210787","0.5693222751409","0.662356677280673"
"Rarely","2008","35-65 y.","Thuringia","306","0.693582380499875","0.650556012297784","0.736608748701965"
"Rarely","2008","66 and older","Schleswig-Holstein","64","0.431363462659604","0.349323938580581","0.513402986738628"
"Rarely","2008","66 and older","Hamburg","33","0.48940213854854","0.37145267424076","0.60735160285632"
"Rarely","2008","66 and older","Lower Saxony","227","0.538119307301729","0.490832679376612","0.585405935226846"
"Rarely","2008","66 and older","Bremen","17","","",""
"Rarely","2008","66 and older","North Rhine-Westphalia","466","0.510597930593801","0.477939202861655","0.543256658325948"
