"pgoeffd","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No","2018","35-65 y.","lower secondary degree","1454","0.792871393131257","0.774118931388716","0.811623854873798"
"No","2018","35-65 y.","secondary school degree","2657","0.749390326345501","0.735196519617443","0.76358413307356"
"No","2018","35-65 y.","college entrance qualification","2101","0.615774218734477","0.599510288018283","0.632038149450671"
"No","2018","35-65 y.","Other degree","1448","0.793670186776399","0.774568114400189","0.81277225915261"
"No","2018","35-65 y.","no degree/no degree yet","214","0.87380846295339","0.831884453703339","0.915732472203441"
"No","2018","66 and older","lower secondary degree","87","0.858272570822401","0.792188654356817","0.924356487287986"
"No","2018","66 and older","secondary school degree","51","0.784031141420575","0.681604137528827","0.886458145312322"
"No","2018","66 and older","college entrance qualification","38","0.763311014317376","0.647783292818249","0.878838735816503"
"No","2018","66 and older","Other degree","31","0.94169898165147","0.864072806190815","1.01932515711212"
"No","2018","66 and older","no degree/no degree yet","1","","",""
"Yes","2019","16-34 y.","lower secondary degree","46","0.112161062148055","0.0831655660756558","0.141156558220454"
"Yes","2019","16-34 y.","secondary school degree","157","0.181901931608837","0.156356256941928","0.207447606275747"
"Yes","2019","16-34 y.","college entrance qualification","443","0.339799887066288","0.31532801991883","0.364271754213747"
"Yes","2019","16-34 y.","Other degree","47","0.0837587971498757","0.0611354440372816","0.10638215026247"
"Yes","2019","16-34 y.","no degree/no degree yet","15","","",""
"Yes","2019","35-65 y.","lower secondary degree","297","0.18886339182224","0.169879909056933","0.207846874587546"
"Yes","2019","35-65 y.","secondary school degree","891","0.256390943304559","0.241902514811816","0.270879371797301"
"Yes","2019","35-65 y.","college entrance qualification","1326","0.376167886289264","0.360237132167716","0.392098640410812"
"Yes","2019","35-65 y.","Other degree","258","0.194312661210808","0.174633971295707","0.213991351125909"
"Yes","2019","35-65 y.","no degree/no degree yet","23","","",""
"Yes","2019","66 and older","lower secondary degree","18","","",""
"Yes","2019","66 and older","secondary school degree","13","","",""
"Yes","2019","66 and older","college entrance qualification","19","","",""
"Yes","2019","66 and older","Other degree","5","","",""
"Yes","2019","66 and older","no degree/no degree yet","","","",""
"No","2019","16-34 y.","lower secondary degree","409","0.887838937851945","0.858843441779546","0.916834433924344"
"No","2019","16-34 y.","secondary school degree","719","0.818098068391163","0.792552393724253","0.843643743058072"
"No","2019","16-34 y.","college entrance qualification","996","0.660200112933712","0.635728245786253","0.68467198008117"
"No","2019","16-34 y.","Other degree","529","0.916241202850124","0.89361784973753","0.938864555962718"
"No","2019","16-34 y.","no degree/no degree yet","303","0.923436102108013","0.894211408045744","0.952660796170282"
"No","2019","35-65 y.","lower secondary degree","1336","0.81113660817776","0.792153125412454","0.830120090943067"
"No","2019","35-65 y.","secondary school degree","2598","0.743609056695441","0.729120628202699","0.758097485188184"
"No","2019","35-65 y.","college entrance qualification","2226","0.623832113710736","0.607901359589188","0.639762867832284"
"No","2019","35-65 y.","Other degree","1295","0.805687338789192","0.786008648874091","0.825366028704293"
"No","2019","35-65 y.","no degree/no degree yet","261","0.812096706668678","0.76666490167086","0.857528511666496"
"No","2019","66 and older","lower secondary degree","96","0.843942914597344","0.777324553105793","0.910561276088894"
"No","2019","66 and older","secondary school degree","69","0.764225381597554","0.672349732817772","0.856101030377335"
"No","2019","66 and older","college entrance qualification","61","0.715941389167277","0.617121170176281","0.814761608158274"
"No","2019","66 and older","Other degree","23","","",""
"No","2019","66 and older","no degree/no degree yet","2","","",""
