"pgoeffd","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Yes","2002","Saxony-Anhalt","Not Employed","1","","","","1"
"Yes","2002","Saxony-Anhalt","Employed","137","0.222743593400154","0.185751004819849","0.259736181980459","1"
"Yes","2002","Thuringia","Not Employed","2","","","","1"
"Yes","2002","North Rhine-Westphalia","Employed","725","0.231043077902994","0.215340804522438","0.246745351283551","1"
"Yes","2002","North Rhine-Westphalia","Not Employed","10","","","","1"
"Yes","2002","Thuringia","Employed","128","0.271745826127566","0.232635374680386","0.310856277574746","1"
"No","2003","Schleswig-Holstein","Not Employed","3","","","","2"
"No","2003","Brandenburg","Not Employed","10","","","","2"
"No","2003","Brandenburg","Employed","297","0.649422831102069","0.605580061247116","0.693265600957022","2"
"No","2003","Hamburg","Not Employed","1","","","","2"
"No","2003","Schleswig-Holstein","Employed","272","0.768618968760914","0.725590654366043","0.811647283155784","2"
"No","2003","Hamburg","Employed","126","0.76596235048228","0.700964220161007","0.830960480803552","2"
"No","2003","Lower Saxony","Not Employed","9","","","","2"
"No","2003","Lower Saxony","Employed","715","0.701571360369624","0.673183085872665","0.729959634866582","2"
"No","2003","Bremen","Not Employed","1","","","","2"
"No","2003","Bremen","Employed","62","0.622210291441677","0.523138997794971","0.721281585088384","2"
"No","2003","North Rhine-Westphalia","Not Employed","24","","","","2"
"No","2003","North Rhine-Westphalia","Employed","1803","0.758591308210534","0.741697793602987","0.77548482281808","2"
"No","2003","Hesse","Not Employed","8","","","","2"
"No","2003","Hesse","Employed","645","0.754427960801206","0.725677496572564","0.783178425029847","2"
"No","2003","Rhineland-Palatinate,Saarland","Not Employed","9","","","","2"
"No","2003","Rhineland-Palatinate,Saarland","Employed","498","0.765754482897733","0.733921740647846","0.797587225147619","2"
"No","2003","Baden-Württemberg","Not Employed","13","","","","2"
"No","2003","Baden-Württemberg","Employed","1182","0.775613140110018","0.754550502558706","0.796675777661331","2"
"No","2003","Bavaria","Not Employed","16","","","","2"
"No","2003","Bavaria","Employed","1316","0.776708308836293","0.757129401002852","0.796287216669734","2"
"No","2003","Berlin","Not Employed","4","","","","2"
"No","2003","Berlin","Employed","291","0.670795927488125","0.626119191760789","0.715472663215462","2"
"No","2003","Mecklenburg-Western Pomerania","Not Employed","4","","","","2"
"No","2003","Mecklenburg-Western Pomerania","Employed","170","0.766723220319892","0.71419369441037","0.819252746229414","2"
"No","2003","Saxony","Not Employed","7","","","","2"
"No","2003","Saxony","Employed","588","0.770842145919532","0.74180858864706","0.799875703192004","2"
"No","2003","Saxony-Anhalt","Not Employed","5","","","","2"
"No","2003","Saxony-Anhalt","Employed","292","0.756498869563763","0.715105793860294","0.797891945267232","2"
"No","2003","Thuringia","Not Employed","7","","","","2"
"No","2003","Thuringia","Employed","339","0.725792508473796","0.685024915185162","0.766560101762431","2"
"Yes","2003","Schleswig-Holstein","Not Employed","1","","","","1"
"Yes","2003","Schleswig-Holstein","Employed","97","0.231381031239087","0.188352716844216","0.274409345633957","1"
"Yes","2003","Hamburg","Not Employed","","","","","1"
"Yes","2003","Hamburg","Employed","37","0.23403764951772","0.169039519196448","0.299035779838993","1"
"Yes","2003","Lower Saxony","Not Employed","4","","","","1"
"Yes","2003","Lower Saxony","Employed","283","0.298428639630376","0.270040365133418","0.326816914127335","1"
"Yes","2003","Bremen","Not Employed","","","","","1"
"Yes","2003","Bremen","Employed","30","0.377789708558323","0.278718414911616","0.476861002205029","1"
"Yes","2003","Rhineland-Palatinate,Saarland","Not Employed","2","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","Employed","182","0.234245517102267","0.202412774852381","0.266078259352154","1"
"Yes","2003","Baden-Württemberg","Not Employed","1","","","","1"
"Yes","2003","North Rhine-Westphalia","Not Employed","6","","","","1"
"Yes","2003","North Rhine-Westphalia","Employed","662","0.241408691789466","0.22451517718192","0.258302206397013","1"
"Yes","2003","Hesse","Not Employed","1","","","","1"
"Yes","2003","Baden-Württemberg","Employed","325","0.224386859889981","0.203324222338669","0.245449497441294","1"
"Yes","2003","Bavaria","Not Employed","1","","","","1"
"Yes","2003","Hesse","Employed","216","0.245572039198794","0.216821574970153","0.274322503427436","1"
"Yes","2003","Bavaria","Employed","422","0.223291691163707","0.203712783330266","0.242870598997148","1"
"Yes","2003","Berlin","Not Employed","","","","","1"
"Yes","2003","Berlin","Employed","134","0.329204072511875","0.284527336784538","0.373880808239211","1"
"Yes","2003","Brandenburg","Employed","158","0.350577168897931","0.306734399042978","0.394419938752883","1"
"Yes","2003","Brandenburg","Not Employed","","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","Not Employed","2","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","Employed","79","0.233276779680108","0.180747253770586","0.28580630558963","1"
"Yes","2003","Saxony","Not Employed","","","","","1"
"Yes","2003","Saxony","Employed","217","0.229157854080468","0.200124296807996","0.25819141135294","1"
"Yes","2003","Saxony-Anhalt","Not Employed","2","","","","1"
"Yes","2003","Saxony-Anhalt","Employed","121","0.243501130436237","0.202108054732768","0.284894206139705","1"
"Yes","2003","Thuringia","Not Employed","6","","","","1"
"Yes","2003","Thuringia","Employed","121","0.274207491526204","0.233439898237569","0.314975084814838","1"
"No","2004","Schleswig-Holstein","Employed","273","0.771269247634574","0.728297764256153","0.814240731012995","2"
"No","2004","Brandenburg","Not Employed","10","","","","2"
"No","2004","Schleswig-Holstein","Not Employed","6","","","","2"
"No","2004","Brandenburg","Employed","296","0.672830490180785","0.629238436559064","0.716422543802505","2"
"No","2004","Hamburg","Not Employed","3","","","","2"
"No","2004","Hamburg","Employed","130","0.830311450316596","0.772510182259467","0.888112718373725","2"
"No","2004","Lower Saxony","Not Employed","13","","","","2"
"No","2004","Lower Saxony","Employed","760","0.709783588611935","0.682318291118555","0.737248886105314","2"
"No","2004","Bremen","Not Employed","1","","","","2"
"No","2004","Bremen","Employed","63","0.690579448426634","0.595078378067655","0.786080518785613","2"
"No","2004","North Rhine-Westphalia","Not Employed","25","","","","2"
"No","2004","North Rhine-Westphalia","Employed","1835","0.757869313565685","0.741117557070565","0.774621070060806","2"
"No","2004","Hesse","Not Employed","9","","","","2"
"No","2004","Hesse","Employed","660","0.762593004453932","0.734335605843961","0.790850403063904","2"
"No","2004","Rhineland-Palatinate,Saarland","Not Employed","9","","","","2"
"No","2004","Rhineland-Palatinate,Saarland","Employed","506","0.752371967553291","0.720235533829997","0.784508401276585","2"
"No","2004","Baden-Württemberg","Not Employed","10","","","","2"
"No","2004","Baden-Württemberg","Employed","1203","0.792501144877602","0.772088170430002","0.812914119325203","2"
"No","2004","Bavaria","Not Employed","15","","","","2"
"No","2004","Bavaria","Employed","1379","0.792791096432675","0.77405682381504","0.811525369050309","2"
"No","2004","Berlin","Not Employed","10","","","","2"
"No","2004","Berlin","Employed","303","0.644726868436984","0.600309816663686","0.689143920210282","2"
"No","2004","Mecklenburg-Western Pomerania","Not Employed","2","","","","2"
"No","2004","Mecklenburg-Western Pomerania","Employed","189","0.764880784364049","0.714014103778929","0.81574746494917","2"
"No","2004","Saxony","Not Employed","14","","","","2"
"No","2004","Saxony","Employed","618","0.780952262512588","0.752982416356983","0.808922108668193","2"
"No","2004","Saxony-Anhalt","Not Employed","6","","","","2"
"No","2004","Saxony-Anhalt","Employed","331","0.749538884656258","0.709857886214944","0.789219883097572","2"
"No","2004","Thuringia","Not Employed","10","","","","2"
"No","2004","Thuringia","Employed","366","0.767415902313535","0.729542044122327","0.805289760504743","2"
"Yes","2004","Hamburg","Not Employed","","","","","1"
"Yes","2004","Hamburg","Employed","32","0.169688549683404","0.111887281626276","0.227489817740533","1"
"Yes","2004","Schleswig-Holstein","Not Employed","","","","","1"
"Yes","2004","Schleswig-Holstein","Employed","94","0.228730752365426","0.185759268987005","0.271702235743847","1"
"Yes","2004","Lower Saxony","Not Employed","3","","","","1"
"Yes","2004","Lower Saxony","Employed","289","0.290216411388065","0.262751113894686","0.317681708881444","1"
"Yes","2004","Bremen","Not Employed","","","","","1"
"Yes","2004","Bremen","Employed","27","","","","1"
"Yes","2004","Rhineland-Palatinate,Saarland","Not Employed","1","","","","1"
"Yes","2004","Rhineland-Palatinate,Saarland","Employed","187","0.247628032446709","0.215491598723415","0.279764466170003","1"
"Yes","2004","North Rhine-Westphalia","Not Employed","7","","","","1"
"Yes","2004","North Rhine-Westphalia","Employed","677","0.242130686434315","0.225378929939194","0.258882442929435","1"
"Yes","2004","Baden-Württemberg","Not Employed","8","","","","1"
"Yes","2004","Baden-Württemberg","Employed","313","0.207498855122398","0.187085880674797","0.227911829569998","1"
"Yes","2004","Hesse","Not Employed","3","","","","1"
"Yes","2004","Hesse","Employed","211","0.237406995546068","0.209149596936096","0.265664394156039","1"
"Yes","2004","Bavaria","Not Employed","1","","","","1"
"Yes","2004","Bavaria","Employed","419","0.207208903567325","0.188474630949691","0.22594317618496","1"
"Yes","2004","Berlin","Not Employed","2","","","","1"
"Yes","2004","Berlin","Employed","143","0.355273131563016","0.310856079789718","0.399690183336314","1"
"Yes","2004","Brandenburg","Not Employed","1","","","","1"
"Yes","2004","Brandenburg","Employed","149","0.327169509819215","0.283577456197495","0.370761563440936","1"
"Yes","2004","Mecklenburg-Western Pomerania","Employed","78","0.235119215635951","0.18425253505083","0.285985896221071","1"
"Yes","2004","Mecklenburg-Western Pomerania","Not Employed","2","","","","1"
"Yes","2004","Saxony-Anhalt","Not Employed","1","","","","1"
"Yes","2004","Saxony","Not Employed","4","","","","1"
"Yes","2004","Saxony","Employed","222","0.219047737487412","0.191077891331807","0.247017583643017","1"
"Yes","2004","Saxony-Anhalt","Employed","127","0.250461115343742","0.210780116902428","0.290142113785056","1"
"Yes","2004","Thuringia","Not Employed","2","","","","1"
"Yes","2004","Thuringia","Employed","112","0.232584097686465","0.194710239495257","0.270457955877673","1"
"No","2005","Schleswig-Holstein","Not Employed","4","","","","2"
"No","2005","Brandenburg","Not Employed","13","","","","2"
"No","2005","Brandenburg","Employed","267","0.662905272378407","0.616637603240974","0.709172941515841","2"
"No","2005","Schleswig-Holstein","Employed","247","0.739065330998906","0.692249035172145","0.785881626825666","2"
"No","2005","Hamburg","Not Employed","2","","","","2"
"No","2005","Hamburg","Employed","118","0.837119318806011","0.777427076338094","0.896811561273929","2"
"No","2005","Lower Saxony","Not Employed","10","","","","2"
"No","2005","Lower Saxony","Employed","678","0.727732897307487","0.698985279345355","0.756480515269619","2"
"No","2005","Bremen","Not Employed","","","","","2"
"No","2005","Bremen","Employed","52","0.685566177693286","0.579059710286642","0.79207264509993","2"
"No","2005","North Rhine-Westphalia","Not Employed","23","","","","2"
"No","2005","North Rhine-Westphalia","Employed","1645","0.752793212035023","0.735066612500136","0.77051981156991","2"
"No","2005","Hesse","Not Employed","9","","","","2"
"No","2005","Hesse","Employed","589","0.759760160236417","0.729816458545188","0.789703861927646","2"
"No","2005","Rhineland-Palatinate,Saarland","Not Employed","8","","","","2"
"No","2005","Rhineland-Palatinate,Saarland","Employed","467","0.784854043870477","0.753092350519919","0.816615737221035","2"
"No","2005","Baden-Württemberg","Not Employed","12","","","","2"
"No","2005","Baden-Württemberg","Employed","1037","0.772626940766314","0.750101323700883","0.795152557831745","2"
"No","2005","Bavaria","Not Employed","12","","","","2"
"No","2005","Bavaria","Employed","1233","0.782484531620767","0.762351282783692","0.802617780457842","2"
"No","2005","Berlin","Not Employed","6","","","","2"
"No","2005","Berlin","Employed","256","0.660356836716421","0.613111905999379","0.707601767433464","2"
"No","2005","Mecklenburg-Western Pomerania","Not Employed","6","","","","2"
"No","2005","Mecklenburg-Western Pomerania","Employed","162","0.70852869833257","0.650426738345568","0.766630658319572","2"
"No","2005","Saxony","Not Employed","8","","","","2"
"No","2005","Saxony","Employed","562","0.785437927881194","0.756194211509562","0.814681644252827","2"
"No","2005","Saxony-Anhalt","Not Employed","5","","","","2"
"No","2005","Saxony-Anhalt","Employed","303","0.746408221614589","0.704799991971541","0.788016451257637","2"
"No","2005","Thuringia","Not Employed","5","","","","2"
"No","2005","Thuringia","Employed","305","0.775246368546271","0.734492504059695","0.816000233032848","2"
"Yes","2005","Hamburg","Not Employed","","","","","1"
"Yes","2005","Hamburg","Employed","29","","","","1"
"Yes","2005","Schleswig-Holstein","Not Employed","1","","","","1"
"Yes","2005","Schleswig-Holstein","Employed","91","0.260934669001094","0.214118373174334","0.307750964827855","1"
"Yes","2005","Lower Saxony","Not Employed","2","","","","1"
"Yes","2005","Lower Saxony","Employed","243","0.272267102692513","0.243519484730381","0.301014720654645","1"
"Yes","2005","Bremen","Not Employed","","","","","1"
"Yes","2005","Bremen","Employed","21","","","","1"
"Yes","2005","Rhineland-Palatinate,Saarland","Not Employed","3","","","","1"
"Yes","2005","Rhineland-Palatinate,Saarland","Employed","176","0.215145956129523","0.183384262778965","0.246907649480081","1"
"Yes","2005","Baden-Württemberg","Not Employed","2","","","","1"
"Yes","2005","Baden-Württemberg","Employed","293","0.227373059233686","0.204847442168255","0.249898676299117","1"
"Yes","2005","Bavaria","Not Employed","","","","","1"
"Yes","2005","North Rhine-Westphalia","Not Employed","4","","","","1"
"Yes","2005","North Rhine-Westphalia","Employed","630","0.247206787964977","0.22948018843009","0.264933387499864","1"
"Yes","2005","Hesse","Not Employed","","","","","1"
"Yes","2005","Bavaria","Employed","380","0.217515468379233","0.197382219542158","0.237648717216308","1"
"Yes","2005","Hesse","Employed","193","0.240239839763583","0.210296138072354","0.270183541454812","1"
"Yes","2005","Berlin","Not Employed","","","","","1"
"Yes","2005","Berlin","Employed","130","0.339643163283579","0.292398232566536","0.386888094000621","1"
"Yes","2005","Brandenburg","Employed","134","0.337094727621593","0.290827058484159","0.383362396759026","1"
"Yes","2005","Brandenburg","Not Employed","1","","","","1"
"Yes","2005","Mecklenburg-Western Pomerania","Not Employed","2","","","","1"
"Yes","2005","Mecklenburg-Western Pomerania","Employed","73","0.29147130166743","0.233369341680428","0.349573261654432","1"
"Yes","2005","Saxony","Employed","195","0.214562072118806","0.185318355747173","0.243805788490438","1"
"Yes","2005","Saxony","Not Employed","2","","","","1"
"Yes","2005","Saxony-Anhalt","Employed","117","0.253591778385411","0.211983548742363","0.295200008028459","1"
"Yes","2005","Saxony-Anhalt","Not Employed","2","","","","1"
"Yes","2005","Thuringia","Not Employed","4","","","","1"
"Yes","2005","Thuringia","Employed","98","0.224753631453729","0.183999766967152","0.265507495940305","1"
"No","2006","Brandenburg","Not Employed","8","","","","2"
"No","2006","Schleswig-Holstein","Not Employed","8","","","","2"
"No","2006","Schleswig-Holstein","Employed","237","0.738983732949127","0.69167020631328","0.786297259584974","2"
"No","2006","Brandenburg","Employed","299","0.689999400809364","0.646234588693636","0.733764212925093","2"
"No","2006","Hamburg","Not Employed","2","","","","2"
"No","2006","Hamburg","Employed","109","0.800764202837835","0.734362884503603","0.867165521172066","2"
"No","2006","Lower Saxony","Not Employed","14","","","","2"
"No","2006","Lower Saxony","Employed","709","0.736651182074071","0.708760318062562","0.76454204608558","2"
"No","2006","Bremen","Not Employed","","","","","2"
"No","2006","Bremen","Employed","47","0.69710688106846","0.590222731747269","0.80399103038965","2"
"No","2006","North Rhine-Westphalia","Not Employed","31","0.805666038533383","0.683043592288437","0.92828848477833","2"
"No","2006","North Rhine-Westphalia","Employed","1608","0.74280459196217","0.72477228853309","0.760836895391251","2"
"No","2006","Hesse","Not Employed","8","","","","2"
"No","2006","Hesse","Employed","616","0.786127928566406","0.758045815032809","0.814210042100004","2"
"No","2006","Rhineland-Palatinate,Saarland","Not Employed","6","","","","2"
"No","2006","Rhineland-Palatinate,Saarland","Employed","480","0.755325715468393","0.722725448343228","0.787925982593557","2"
"No","2006","Baden-Württemberg","Not Employed","14","","","","2"
"No","2006","Baden-Württemberg","Employed","1093","0.763222543959308","0.741065125672294","0.785379962246321","2"
"No","2006","Bavaria","Not Employed","23","","","","2"
"No","2006","Bavaria","Employed","1285","0.803906715402535","0.784852798946056","0.822960631859013","2"
"No","2006","Berlin","Not Employed","12","","","","2"
"No","2006","Berlin","Employed","249","0.648054619533922","0.599782362144843","0.696326876923001","2"
"No","2006","Mecklenburg-Western Pomerania","Not Employed","3","","","","2"
"No","2006","Mecklenburg-Western Pomerania","Employed","173","0.714571106379771","0.658476628462884","0.770665584296657","2"
"No","2006","Saxony","Not Employed","9","","","","2"
"No","2006","Saxony","Employed","549","0.761372891096304","0.730724175530818","0.792021606661789","2"
"No","2006","Saxony-Anhalt","Not Employed","8","","","","2"
"No","2006","Saxony-Anhalt","Employed","300","0.746943154349184","0.70531435354984","0.788571955148528","2"
"No","2006","Thuringia","Not Employed","10","","","","2"
"No","2006","Thuringia","Employed","314","0.764520509214154","0.724134003707262","0.804907014721046","2"
"Yes","2006","Hamburg","Not Employed","1","","","","1"
"Yes","2006","Hamburg","Employed","30","0.199235797162165","0.132834478827934","0.265637115496397","1"
"Yes","2006","Schleswig-Holstein","Not Employed","2","","","","1"
"Yes","2006","Schleswig-Holstein","Employed","94","0.261016267050873","0.213702740415026","0.30832979368672","1"
"Yes","2006","Lower Saxony","Not Employed","5","","","","1"
"Yes","2006","Lower Saxony","Employed","249","0.263348817925929","0.23545795391442","0.291239681937438","1"
"Yes","2006","Bremen","Not Employed","","","","","1"
"Yes","2006","Bremen","Employed","24","","","","1"
"Yes","2006","Rhineland-Palatinate,Saarland","Not Employed","2","","","","1"
"Yes","2006","Rhineland-Palatinate,Saarland","Employed","188","0.244674284531607","0.212074017406443","0.277274551656771","1"
"Yes","2006","Baden-Württemberg","Not Employed","2","","","","1"
"Yes","2006","Baden-Württemberg","Employed","321","0.236777456040692","0.214620037753679","0.258934874327706","1"
"Yes","2006","North Rhine-Westphalia","Not Employed","9","","","","1"
"Yes","2006","Bavaria","Not Employed","4","","","","1"
"Yes","2006","Bavaria","Employed","383","0.196093284597465","0.177039368140987","0.215147201053944","1"
"Yes","2006","North Rhine-Westphalia","Employed","649","0.25719540803783","0.239163104608749","0.27522771146691","1"
"Yes","2006","Hesse","Not Employed","6","","","","1"
"Yes","2006","Hesse","Employed","203","0.213872071433594","0.185789957899996","0.241954184967191","1"
"Yes","2006","Berlin","Not Employed","","","","","1"
"Yes","2006","Berlin","Employed","127","0.351945380466078","0.303673123076999","0.400217637855157","1"
"Yes","2006","Brandenburg","Not Employed","2","","","","1"
"Yes","2006","Brandenburg","Employed","130","0.310000599190636","0.266235787074907","0.353765411306364","1"
"Yes","2006","Mecklenburg-Western Pomerania","Not Employed","3","","","","1"
"Yes","2006","Mecklenburg-Western Pomerania","Employed","76","0.285428893620229","0.229334415703343","0.341523371537116","1"
"Yes","2006","Saxony","Not Employed","7","","","","1"
"Yes","2006","Saxony","Employed","194","0.238627108903696","0.207978393338211","0.269275824469182","1"
"Yes","2006","Saxony-Anhalt","Not Employed","4","","","","1"
"Yes","2006","Saxony-Anhalt","Employed","119","0.253056845650816","0.211428044851472","0.29468564645016","1"
"Yes","2006","Thuringia","Not Employed","1","","","","1"
"Yes","2006","Thuringia","Employed","110","0.235479490785846","0.195092985278954","0.275865996292738","1"
"No","2007","Schleswig-Holstein","Not Employed","6","","","","2"
"No","2007","Brandenburg","Not Employed","5","","","","2"
"No","2007","Brandenburg","Employed","301","0.690102571140884","0.645769710121358","0.73443543216041","2"
"No","2007","Schleswig-Holstein","Employed","233","0.817596774736622","0.77453869152268","0.860654857950565","2"
"No","2007","Hamburg","Not Employed","3","","","","2"
"No","2007","Mecklenburg-Western Pomerania","Not Employed","5","","","","2"
"No","2007","Mecklenburg-Western Pomerania","Employed","182","0.746126649226585","0.693426447349308","0.798826851103862","2"
"No","2007","Hamburg","Employed","130","0.844415482157492","0.788252600542581","0.900578363772403","2"
"No","2007","Lower Saxony","Not Employed","10","","","","2"
"No","2007","Lower Saxony","Employed","757","0.736079350937693","0.7090306129025","0.763128088972886","2"
"No","2007","Saxony","Not Employed","14","","","","2"
"No","2007","Saxony","Employed","623","0.777119660028605","0.748388021169561","0.805851298887649","2"
"No","2007","Bremen","Not Employed","1","","","","2"
"No","2007","Bremen","Employed","56","0.751532092751157","0.655013352481752","0.848050833020561","2"
"No","2007","North Rhine-Westphalia","Not Employed","28","","","","2"
"No","2007","North Rhine-Westphalia","Employed","1672","0.744072381675877","0.726311525941401","0.761833237410353","2"
"No","2007","Hesse","Not Employed","16","","","","2"
"No","2007","Hesse","Employed","617","0.799483674619038","0.771859393038049","0.827107956200027","2"
"No","2007","Rhineland-Palatinate,Saarland","Not Employed","13","","","","2"
"No","2007","Rhineland-Palatinate,Saarland","Employed","462","0.756514027204844","0.723340773481375","0.789687280928314","2"
"No","2007","Baden-Württemberg","Not Employed","17","","","","2"
"No","2007","Baden-Württemberg","Employed","1099","0.780240606647299","0.758665255671807","0.80181595762279","2"
"No","2007","Bavaria","Not Employed","24","","","","2"
"No","2007","Bavaria","Employed","1356","0.801932947751652","0.783201409322649","0.820664486180655","2"
"No","2007","Berlin","Not Employed","13","","","","2"
"No","2007","Berlin","Employed","284","0.67045840978697","0.625770024381195","0.715146795192746","2"
"No","2007","Saxony-Anhalt","Not Employed","7","","","","2"
"No","2007","Saxony-Anhalt","Employed","325","0.775318008364699","0.736319695331437","0.814316321397961","2"
"No","2007","Thuringia","Not Employed","6","","","","2"
"No","2007","Thuringia","Employed","355","0.793917099490754","0.7568725848435","0.830961614138008","2"
"Yes","2007","Hamburg","Not Employed","","","","","1"
"Yes","2007","Hamburg","Employed","30","0.155584517842508","0.0994216362275966","0.211747399457419","1"
"Yes","2007","Schleswig-Holstein","Not Employed","","","","","1"
"Yes","2007","Schleswig-Holstein","Employed","76","0.182403225263378","0.139345142049435","0.22546130847732","1"
"Yes","2007","Lower Saxony","Not Employed","7","","","","1"
"Yes","2007","Lower Saxony","Employed","263","0.263920649062307","0.236871911027114","0.2909693870975","1"
"Yes","2007","Bremen","Not Employed","1","","","","1"
"Yes","2007","Bremen","Employed","21","","","","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Not Employed","2","","","","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Employed","181","0.243485972795156","0.210312719071686","0.276659226518625","1"
"Yes","2007","Baden-Württemberg","Not Employed","4","","","","1"
"Yes","2007","Baden-Württemberg","Employed","316","0.219759393352701","0.19818404237721","0.241334744328193","1"
"Yes","2007","Bavaria","Not Employed","4","","","","1"
"Yes","2007","Bavaria","Employed","383","0.198067052248348","0.179335513819345","0.216798590677351","1"
"Yes","2007","North Rhine-Westphalia","Not Employed","4","","","","1"
"Yes","2007","North Rhine-Westphalia","Employed","647","0.255927618324123","0.238166762589647","0.273688474058599","1"
"Yes","2007","Berlin","Not Employed","","","","","1"
"Yes","2007","Hesse","Not Employed","2","","","","1"
"Yes","2007","Berlin","Employed","141","0.32954159021303","0.284853204807254","0.374229975618805","1"
"Yes","2007","Hesse","Employed","190","0.200516325380962","0.172892043799973","0.228140606961951","1"
"Yes","2007","Brandenburg","Not Employed","5","","","","1"
"Yes","2007","Brandenburg","Employed","117","0.309897428859116","0.26556456783959","0.354230289878642","1"
"Yes","2007","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","Employed","80","0.253873350773415","0.201173148896138","0.306573552650692","1"
"Yes","2007","Saxony","Not Employed","4","","","","1"
"Yes","2007","Saxony","Employed","183","0.222880339971395","0.194148701112351","0.251611978830439","1"
"Yes","2007","Saxony-Anhalt","Employed","115","0.224681991635301","0.185683678602039","0.263680304668563","1"
"Yes","2007","Thuringia","Employed","103","0.206082900509246","0.169038385861992","0.2431274151565","1"
"Yes","2007","Saxony-Anhalt","Not Employed","4","","","","1"
"Yes","2007","Thuringia","Not Employed","6","","","","1"
"No","2008","Brandenburg","Not Employed","9","","","","2"
"No","2008","Schleswig-Holstein","Not Employed","4","","","","2"
"No","2008","Schleswig-Holstein","Employed","206","0.821975817858081","0.776515479991584","0.867436155724579","2"
"No","2008","Brandenburg","Employed","249","0.651136169597954","0.60210653448742","0.700165804708489","2"
"No","2008","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"No","2008","Hamburg","Not Employed","1","","","","2"
"No","2008","Hamburg","Employed","117","0.850616169017268","0.792794546193075","0.908437791841461","2"
"No","2008","Mecklenburg-Western Pomerania","Employed","172","0.733400519003705","0.678144347144313","0.788656690863097","2"
"No","2008","Saxony","Not Employed","15","","","","2"
"No","2008","Saxony","Employed","587","0.819912407327764","0.792430064806495","0.847394749849033","2"
"No","2008","Lower Saxony","Not Employed","11","","","","2"
"No","2008","Lower Saxony","Employed","674","0.713757240257202","0.684769312423964","0.742745168090439","2"
"No","2008","Bremen","Not Employed","","","","","2"
"No","2008","Bremen","Employed","52","0.710978573980674","0.607696367507079","0.81426078045427","2"
"No","2008","North Rhine-Westphalia","Not Employed","29","","","","2"
"No","2008","North Rhine-Westphalia","Employed","1530","0.756050284879714","0.737660291381222","0.774440278378205","2"
"No","2008","Hesse","Not Employed","5","","","","2"
"No","2008","Hesse","Employed","574","0.798363732966531","0.769649171787867","0.827078294145196","2"
"No","2008","Rhineland-Palatinate,Saarland","Not Employed","10","","","","2"
"No","2008","Rhineland-Palatinate,Saarland","Employed","402","0.747422301042892","0.711753279976584","0.7830913221092","2"
"No","2008","Baden-Württemberg","Not Employed","14","","","","2"
"No","2008","Baden-Württemberg","Employed","1028","0.805116671486697","0.783575948805671","0.826657394167722","2"
"No","2008","Bavaria","Not Employed","21","","","","2"
"No","2008","Bavaria","Employed","1190","0.797192899031441","0.777182051570342","0.817203746492539","2"
"No","2008","Berlin","Not Employed","8","","","","2"
"No","2008","Berlin","Employed","268","0.674540236209188","0.628216412682876","0.720864059735499","2"
"No","2008","Saxony-Anhalt","Not Employed","6","","","","2"
"No","2008","Saxony-Anhalt","Employed","313","0.75910802866855","0.718113782439859","0.800102274897241","2"
"No","2008","Thuringia","Not Employed","9","","","","2"
"No","2008","Thuringia","Employed","314","0.759335314885436","0.718106955996346","0.800563673774526","2"
"Yes","2008","Hamburg","Not Employed","1","","","","1"
"Yes","2008","Hamburg","Employed","29","","","","1"
"Yes","2008","Schleswig-Holstein","Not Employed","","","","","1"
"Yes","2008","Schleswig-Holstein","Employed","66","0.178024182141919","0.132563844275421","0.223484520008416","1"
"Yes","2008","Lower Saxony","Not Employed","3","","","","1"
"Yes","2008","Lower Saxony","Employed","260","0.286242759742798","0.257254831909561","0.315230687576036","1"
"Yes","2008","Bremen","Not Employed","","","","","1"
"Yes","2008","Bremen","Employed","22","","","","1"
"Yes","2008","Rhineland-Palatinate,Saarland","Not Employed","3","","","","1"
"Yes","2008","Rhineland-Palatinate,Saarland","Employed","168","0.252577698957108","0.2169086778908","0.288246720023416","1"
"Yes","2008","Baden-Württemberg","Not Employed","7","","","","1"
"Yes","2008","Baden-Württemberg","Employed","271","0.194883328513303","0.173342605832278","0.216424051194329","1"
"Yes","2008","Bavaria","Not Employed","3","","","","1"
"Yes","2008","Bavaria","Employed","361","0.202807100968559","0.182796253507461","0.222817948429658","1"
"Yes","2008","North Rhine-Westphalia","Not Employed","5","","","","1"
"Yes","2008","North Rhine-Westphalia","Employed","565","0.243949715120286","0.225559721621795","0.262339708618778","1"
"Yes","2008","Berlin","Not Employed","1","","","","1"
"Yes","2008","Hesse","Employed","176","0.201636267033469","0.172921705854805","0.230350828212133","1"
"Yes","2008","Hesse","Not Employed","2","","","","1"
"Yes","2008","Brandenburg","Not Employed","2","","","","1"
"Yes","2008","Berlin","Employed","125","0.325459763790812","0.279135940264501","0.371783587317124","1"
"Yes","2008","Brandenburg","Employed","114","0.348863830402046","0.299834195291511","0.39789346551258","1"
"Yes","2008","Mecklenburg-Western Pomerania","Employed","74","0.266599480996295","0.211343309136903","0.321855652855687","1"
