"pgoeffd","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2010","(Married) couple without C. ","direct migration background","31","0.119448856797116","0.0696610976139467","0.169236615980285"
"Yes","2010","(Married) couple without C. ","indirect migration background","17","","",""
"Yes","2010","Single parent ","no migration background","329","0.25286129904534","0.228541072925886","0.277181525164794"
"Yes","2010","Single parent ","direct migration background","23","","",""
"Yes","2010","Single parent ","indirect migration background","9","","",""
"Yes","2010","Couple + C. LE 16 ","no migration background","913","0.239802509262828","0.226701399448385","0.25290361907727"
"Yes","2010","Couple + C. LE 16 ","direct migration background","93","0.164682923369816","0.138536739685182","0.190829107054449"
"Yes","2010","Couple + C. LE 16 ","indirect migration background","51","0.16311978281664","0.121586499234304","0.204653066398976"
"Yes","2010","Couple + C. GT 16 ","no migration background","438","0.237463355284158","0.216837219517613","0.258089491050703"
"Yes","2010","Couple + C. GT 16 ","direct migration background","34","0.16100307024685","0.103694864387668","0.218311276106031"
"Yes","2010","Couple + C. GT 16 ","indirect migration background","12","","",""
"Yes","2010","Couple + C. LE and GT 16","no migration background","165","0.157592555962706","0.132201030275842","0.18298408164957"
"Yes","2010","Couple + C. LE and GT 16","direct migration background","19","","",""
"Yes","2010","Couple + C. LE and GT 16","indirect migration background","7","","",""
"No","2010","1-pers.-HH","no migration background","750","0.718856494834804","0.691754845269786","0.745958144399821"
"No","2010","1-pers.-HH","direct migration background","38","0.872614061663669","0.779262432890575","0.965965690436763"
"No","2010","1-pers.-HH","indirect migration background","34","0.682732535896824","0.553729135672138","0.81173593612151"
"No","2010","(Married) couple without C. ","no migration background","1820","0.747584679760188","0.730536111287409","0.764633248232968"
"No","2010","(Married) couple without C. ","direct migration background","132","0.880551143202884","0.830763384019715","0.930338902386053"
"No","2010","(Married) couple without C. ","indirect migration background","50","0.78772920843965","0.689815323170548","0.885643093708752"
"No","2010","Single parent ","no migration background","898","0.74713870095466","0.722818474835206","0.771458927074114"
"No","2010","Single parent ","direct migration background","79","0.783538270814384","0.703615841944991","0.863460699683777"
"No","2010","Single parent ","indirect migration background","63","0.881475925477861","0.806815517804768","0.956136333150954"
"No","2010","Couple + C. LE 16 ","no migration background","3167","0.760197490737172","0.74709638092273","0.773298600551615"
"No","2010","Couple + C. LE 16 ","direct migration background","680","0.835317076630184","0.809170892945551","0.861463260314817"
"No","2010","Couple + C. LE 16 ","indirect migration background","253","0.83688021718336","0.795346933601023","0.878413500765696"
"No","2010","Couple + C. GT 16 ","no migration background","1197","0.762536644715842","0.741910508949297","0.783162780482387"
"No","2010","Couple + C. GT 16 ","direct migration background","124","0.83899692975315","0.781688723893969","0.896305135612331"
"No","2010","Couple + C. GT 16 ","indirect migration background","61","0.878620417134366","0.803706910442395","0.953533923826337"
"No","2010","Couple + C. LE and GT 16","no migration background","626","0.842407444037294","0.81701591835043","0.867798969724158"
"No","2010","Couple + C. LE and GT 16","direct migration background","151","0.862108225214818","0.810279120697498","0.913937329732138"
"No","2010","Couple + C. LE and GT 16","indirect migration background","47","0.95534636465963","0.900257978525539","1.01043475079372"
"Yes","2011","1-pers.-HH","no migration background","391","0.282617614941057","0.258589644778461","0.306645585103653"
"Yes","2011","1-pers.-HH","direct migration background","23","","",""
"Yes","2011","1-pers.-HH","indirect migration background","17","","",""
"Yes","2011","(Married) couple without C. ","no migration background","878","0.259122765109447","0.243753342533203","0.27449218768569"
"Yes","2011","(Married) couple without C. ","direct migration background","39","0.149562800222741","0.103269985715068","0.195855614730414"
"Yes","2011","(Married) couple without C. ","indirect migration background","30","0.256211315127002","0.17149404720606","0.340928583047944"
"Yes","2011","Single parent ","no migration background","415","0.226012522225341","0.205343642034429","0.246681402416252"
"Yes","2011","Single parent ","direct migration background","29","","",""
"Yes","2011","Single parent ","indirect migration background","21","","",""
"Yes","2011","Couple + C. LE 16 ","no migration background","1094","0.243271148116341","0.230820673726964","0.255721622505717"
"Yes","2011","Couple + C. LE 16 ","direct migration background","90","0.143931531640719","0.118826524660659","0.169036538620779"
"Yes","2011","Couple + C. LE 16 ","indirect migration background","54","0.145974178714718","0.108277189817971","0.183671167611466"
"Yes","2011","Couple + C. GT 16 ","no migration background","482","0.240375744040947","0.220924922070159","0.259826566011736"
"Yes","2011","Couple + C. GT 16 ","direct migration background","34","0.146444855170253","0.0966940541351768","0.196195656205329"
"Yes","2011","Couple + C. GT 16 ","indirect migration background","16","","",""
"Yes","2011","Couple + C. LE and GT 16","no migration background","233","0.190059784741388","0.166237367349288","0.213882202133487"
"Yes","2011","Couple + C. LE and GT 16","direct migration background","29","","",""
"Yes","2011","Couple + C. LE and GT 16","indirect migration background","10","","",""
"No","2011","1-pers.-HH","no migration background","958","0.717382385058943","0.693354414896347","0.741410355221539"
"No","2011","1-pers.-HH","direct migration background","65","0.821496064556328","0.741488067875104","0.901504061237551"
"No","2011","1-pers.-HH","indirect migration background","50","0.696815671709358","0.586757316322674","0.806874027096042"
"No","2011","(Married) couple without C. ","no migration background","2244","0.740877234890554","0.72550781231431","0.756246657466797"
"No","2011","(Married) couple without C. ","direct migration background","189","0.850437199777259","0.804144385269586","0.896730014284932"
"No","2011","(Married) couple without C. ","indirect migration background","72","0.743788684872998","0.659071416952056","0.82850595279394"
"No","2011","Single parent ","no migration background","1158","0.773987477774659","0.753318597583748","0.794656357965571"
"No","2011","Single parent ","direct migration background","113","0.820239318957489","0.757082308696146","0.883396329218831"
"No","2011","Single parent ","indirect migration background","86","0.811039009439935","0.736863053435099","0.885214965444771"
"No","2011","Couple + C. LE 16 ","no migration background","3468","0.756728851883659","0.744278377494283","0.769179326273036"
"No","2011","Couple + C. LE 16 ","direct migration background","661","0.856068468359281","0.830963461379221","0.881173475339341"
"No","2011","Couple + C. LE 16 ","indirect migration background","283","0.854025821285282","0.816328832388534","0.891722810182029"
"No","2011","Couple + C. GT 16 ","no migration background","1372","0.759624255959053","0.740173433988264","0.779075077929841"
"No","2011","Couple + C. GT 16 ","direct migration background","160","0.853555144829747","0.803804343794671","0.903305945864823"
"No","2011","Couple + C. GT 16 ","indirect migration background","80","0.865012892827233","0.796657952271472","0.933367833382994"
"No","2011","Couple + C. LE and GT 16","no migration background","809","0.809940215258612","0.786117797866513","0.833762632650712"
"No","2011","Couple + C. LE and GT 16","direct migration background","192","0.795129688217896","0.741917581549172","0.848341794886621"
"No","2011","Couple + C. LE and GT 16","indirect migration background","53","0.855868936587056","0.769140754382495","0.942597118791617"
"Yes","2012","1-pers.-HH","no migration background","422","0.287867768330115","0.264318318758765","0.311417217901466"
"Yes","2012","1-pers.-HH","direct migration background","26","","",""
"Yes","2012","1-pers.-HH","indirect migration background","19","","",""
"Yes","2012","(Married) couple without C. ","no migration background","862","0.270152588595851","0.25419117912382","0.286113998067881"
"Yes","2012","(Married) couple without C. ","direct migration background","44","0.158193111076942","0.111134173040898","0.205252049112986"
"Yes","2012","(Married) couple without C. ","indirect migration background","25","","",""
"Yes","2012","Single parent ","no migration background","400","0.234918700551465","0.213675743847071","0.256161657255858"
"Yes","2012","Single parent ","direct migration background","25","","",""
"Yes","2012","Single parent ","indirect migration background","22","","",""
"Yes","2012","Couple + C. LE 16 ","no migration background","1044","0.24087346706048","0.228195227899804","0.253551706221156"
"Yes","2012","Couple + C. LE 16 ","direct migration background","101","0.131576598650214","0.107685286216153","0.155467911084274"
"Yes","2012","Couple + C. LE 16 ","indirect migration background","56","0.15642290892788","0.117639524222946","0.195206293632815"
"Yes","2012","Couple + C. GT 16 ","no migration background","454","0.242432324530226","0.222261227195104","0.262603421865349"
"Yes","2012","Couple + C. GT 16 ","direct migration background","29","","",""
"Yes","2012","Couple + C. GT 16 ","indirect migration background","10","","",""
"Yes","2012","Couple + C. LE and GT 16","no migration background","227","0.215681859471723","0.191026452365559","0.240337266577886"
"Yes","2012","Couple + C. LE and GT 16","direct migration background","26","","",""
"Yes","2012","Couple + C. LE and GT 16","indirect migration background","13","","",""
"No","2012","1-pers.-HH","no migration background","998","0.712132231669885","0.688582782098534","0.735681681241235"
"No","2012","1-pers.-HH","direct migration background","75","0.766470191766304","0.683960265251714","0.848980118280893"
"No","2012","1-pers.-HH","indirect migration background","50","0.788864952089011","0.692569662848683","0.88516024132934"
"No","2012","(Married) couple without C. ","no migration background","2111","0.729847411404149","0.713886001932119","0.74580882087618"
"No","2012","(Married) couple without C. ","direct migration background","187","0.841806888923058","0.794747950887014","0.888865826959102"
"No","2012","(Married) couple without C. ","indirect migration background","76","0.799620968911907","0.721556101316626","0.877685836507188"
"No","2012","Single parent ","no migration background","1130","0.765081299448535","0.743838342744142","0.786324256152929"
"No","2012","Single parent ","direct migration background","123","0.8619129351579","0.806332053473587","0.917493816842213"
"No","2012","Single parent ","indirect migration background","97","0.847507165046872","0.782916312225278","0.912098017868466"
"No","2012","Couple + C. LE 16 ","no migration background","3326","0.75912653293952","0.746448293778844","0.771804772100196"
"No","2012","Couple + C. LE 16 ","direct migration background","668","0.868423401349786","0.844532088915726","0.892314713783847"
"No","2012","Couple + C. LE 16 ","indirect migration background","281","0.84357709107212","0.804793706367185","0.882360475777054"
"No","2012","Couple + C. GT 16 ","no migration background","1280","0.757567675469774","0.737396578134651","0.777738772804897"
"No","2012","Couple + C. GT 16 ","direct migration background","141","0.854121379194736","0.801059912418633","0.907182845970838"
"No","2012","Couple + C. GT 16 ","indirect migration background","79","0.868853407404145","0.798723244500558","0.938983570307732"
"No","2012","Couple + C. LE and GT 16","no migration background","842","0.784318140528277","0.759662733422114","0.80897354763444"
"No","2012","Couple + C. LE and GT 16","direct migration background","206","0.846353900784364","0.799951455418866","0.892756346149863"
"No","2012","Couple + C. LE and GT 16","indirect migration background","60","0.830205112276112","0.744077646691456","0.916332577860767"
"Yes","2013","1-pers.-HH","no migration background","380","0.287507517133998","0.262942105788127","0.31207292847987"
"Yes","2013","1-pers.-HH","direct migration background","50","0.192561524344374","0.143486363871522","0.241636684817226"
"Yes","2013","1-pers.-HH","indirect migration background","33","0.274860491228275","0.200642766858854","0.349078215597696"
"Yes","2013","(Married) couple without C. ","no migration background","829","0.28734068103312","0.27035959545537","0.30432176661087"
"Yes","2013","(Married) couple without C. ","direct migration background","102","0.201133055478037","0.168705964380006","0.233560146576068"
"Yes","2013","(Married) couple without C. ","indirect migration background","33","0.202597681539303","0.141637558059081","0.263557805019525"
"Yes","2013","Single parent ","no migration background","410","0.256868558811081","0.23473631307759","0.279000804544572"
"Yes","2013","Single parent ","direct migration background","43","0.185686601246591","0.137290728675886","0.234082473817295"
"Yes","2013","Single parent ","indirect migration background","25","","",""
"Yes","2013","Couple + C. LE 16 ","no migration background","1008","0.247385171594625","0.234026679060246","0.260743664129004"
"Yes","2013","Couple + C. LE 16 ","direct migration background","172","0.108264556102852","0.0922162939806702","0.124312818225034"
"Yes","2013","Couple + C. LE 16 ","indirect migration background","78","0.149316025264742","0.116276662259747","0.182355388269736"
"Yes","2013","Couple + C. GT 16 ","no migration background","432","0.266385913205551","0.24437126039261","0.288400566018492"
"Yes","2013","Couple + C. GT 16 ","direct migration background","75","0.146035756825239","0.114277933208469","0.17779358044201"
"Yes","2013","Couple + C. GT 16 ","indirect migration background","21","","",""
"Yes","2013","Couple + C. LE and GT 16","no migration background","256","0.223509966837483","0.198442711262509","0.248577222412457"
"Yes","2013","Couple + C. LE and GT 16","direct migration background","55","0.104461501138088","0.0768977841416452","0.132025218134531"
"Yes","2013","Couple + C. LE and GT 16","indirect migration background","18","","",""
"No","2013","1-pers.-HH","no migration background","924","0.712492482866002","0.68792707152013","0.737057894211873"
"No","2013","1-pers.-HH","direct migration background","198","0.807438475655626","0.758363315182774","0.856513636128478"
"No","2013","1-pers.-HH","indirect migration background","106","0.725139508771725","0.650921784402304","0.799357233141146"
"No","2013","(Married) couple without C. ","no migration background","1899","0.71265931896688","0.69567823338913","0.72964040454463"
"No","2013","(Married) couple without C. ","direct migration background","485","0.798866944521963","0.766439853423932","0.831294035619994"
"No","2013","(Married) couple without C. ","indirect migration background","134","0.797402318460697","0.736442194980475","0.858362441940919"
"No","2013","Single parent ","no migration background","1087","0.743131441188919","0.720999195455428","0.76526368692241"
"No","2013","Single parent ","direct migration background","205","0.814313398753409","0.765917526182704","0.862709271324114"
"No","2013","Single parent ","indirect migration background","119","0.821852014964938","0.759355742588113","0.884348287341763"
"No","2013","Couple + C. LE 16 ","no migration background","3000","0.752614828405375","0.739256335870996","0.765973320939754"
"No","2013","Couple + C. LE 16 ","direct migration background","1268","0.891735443897148","0.875687181774966","0.90778370601933"
"No","2013","Couple + C. LE 16 ","indirect migration background","369","0.850683974735258","0.817644611730264","0.883723337740253"
"No","2013","Couple + C. GT 16 ","no migration background","1117","0.733614086794449","0.711599433981508","0.75562873960739"
"No","2013","Couple + C. GT 16 ","direct migration background","400","0.853964243174761","0.82220641955799","0.885722066791531"
"No","2013","Couple + C. GT 16 ","indirect migration background","137","0.888781029689523","0.839757297547042","0.937804761832003"
"No","2013","Couple + C. LE and GT 16","no migration background","805","0.776490033162517","0.751422777587543","0.801557288737491"
"No","2013","Couple + C. LE and GT 16","direct migration background","418","0.895538498861912","0.867974781865469","0.923102215858355"
"No","2013","Couple + C. LE and GT 16","indirect migration background","112","0.843276904337511","0.780784387109408","0.905769421565613"
"Yes","2014","1-pers.-HH","no migration background","388","0.299140661883598","0.2736141183221","0.324667205445095"
"Yes","2014","1-pers.-HH","direct migration background","40","0.19289241719862","0.137794108310863","0.247990726086376"
"Yes","2014","1-pers.-HH","indirect migration background","25","","",""
"Yes","2014","(Married) couple without C. ","no migration background","821","0.291902851774756","0.274763647310591","0.30904205623892"
"Yes","2014","(Married) couple without C. ","direct migration background","92","0.22686667380181","0.189860167309403","0.263873180294216"
"Yes","2014","(Married) couple without C. ","indirect migration background","39","0.250458579677597","0.182684435813462","0.318232723541732"
"Yes","2014","Single parent ","no migration background","329","0.248136914596171","0.224086226397392","0.272187602794949"
"Yes","2014","Single parent ","direct migration background","36","0.197507929779399","0.13934791854683","0.255667941011967"
"Yes","2014","Single parent ","indirect migration background","26","","",""
"Yes","2014","Couple + C. LE 16 ","no migration background","896","0.267759161139825","0.253047638926285","0.282470683353365"
"Yes","2014","Couple + C. LE 16 ","direct migration background","139","0.12618929320811","0.107137643059347","0.145240943356874"
"Yes","2014","Couple + C. LE 16 ","indirect migration background","73","0.216734395678421","0.175416817547326","0.258051973809517"
"Yes","2014","Couple + C. GT 16 ","no migration background","359","0.237234009017813","0.215186262514747","0.25928175552088"
"Yes","2014","Couple + C. GT 16 ","direct migration background","54","0.153508814234326","0.11795981149853","0.189057816970122"
"Yes","2014","Couple + C. GT 16 ","indirect migration background","23","","",""
"Yes","2014","Couple + C. LE and GT 16","no migration background","261","0.244143207949536","0.217329818451812","0.27095659744726"
"Yes","2014","Couple + C. LE and GT 16","direct migration background","56","0.156859556268899","0.121086315155501","0.192632797382296"
"Yes","2014","Couple + C. LE and GT 16","indirect migration background","17","","",""
"No","2014","1-pers.-HH","no migration background","848","0.700859338116402","0.675332794554905","0.7263858816779"
"No","2014","1-pers.-HH","direct migration background","157","0.80710758280138","0.752009273913624","0.862205891689137"
"No","2014","1-pers.-HH","indirect migration background","80","0.722651768997211","0.637020835859097","0.808282702135325"
"No","2014","(Married) couple without C. ","no migration background","1882","0.708097148225244","0.69095794376108","0.725236352689409"
"No","2014","(Married) couple without C. ","direct migration background","400","0.77313332619819","0.736126819705784","0.810139832690597"
"No","2014","(Married) couple without C. ","indirect migration background","118","0.749541420322403","0.681767276458268","0.817315564186538"
"No","2014","Single parent ","no migration background","910","0.75186308540383","0.727812397205051","0.775913773602608"
"No","2014","Single parent ","direct migration background","144","0.802492070220601","0.744332058988033","0.86065208145317"
"No","2014","Single parent ","indirect migration background","106","0.760340724518866","0.687518763038965","0.833162685998767"
"No","2014","Couple + C. LE 16 ","no migration background","2584","0.732240838860175","0.717529316646635","0.746952361073715"
"No","2014","Couple + C. LE 16 ","direct migration background","1028","0.87381070679189","0.854759056643126","0.892862356940653"
"No","2014","Couple + C. LE 16 ","indirect migration background","309","0.783265604321579","0.741948026190483","0.824583182452674"
"No","2014","Couple + C. GT 16 ","no migration background","1071","0.762765990982187","0.74071824447912","0.784813737485253"
"No","2014","Couple + C. GT 16 ","direct migration background","341","0.846491185765674","0.810942183029878","0.88204018850147"
"No","2014","Couple + C. GT 16 ","indirect migration background","119","0.859040795334282","0.801806342734272","0.916275247934291"
"No","2014","Couple + C. LE and GT 16","no migration background","725","0.755856792050464","0.72904340255274","0.782670181548188"
"No","2014","Couple + C. LE and GT 16","direct migration background","341","0.843140443731101","0.807367202617704","0.878913684844499"
"No","2014","Couple + C. LE and GT 16","indirect migration background","108","0.799144099748282","0.728910014545452","0.869378184951113"
"Yes","2015","1-pers.-HH","no migration background","344","0.282163864104167","0.256657658467156","0.307670069741177"
"Yes","2015","1-pers.-HH","direct migration background","55","0.167427017416595","0.12768296297023","0.207171071862959"
"Yes","2015","1-pers.-HH","indirect migration background","25","","",""
"Yes","2015","(Married) couple without C. ","no migration background","793","0.28847094009429","0.27096539841352","0.30597648177506"
"Yes","2015","(Married) couple without C. ","direct migration background","98","0.191382114646087","0.162627603286378","0.220136626005796"
"Yes","2015","(Married) couple without C. ","indirect migration background","32","0.279254965384671","0.207219521217475","0.351290409551867"
"Yes","2015","Single parent ","no migration background","313","0.248188213220427","0.223319603061476","0.273056823379379"
"Yes","2015","Single parent ","direct migration background","34","0.184535857351089","0.130227974393532","0.238843740308647"
"Yes","2015","Single parent ","indirect migration background","27","","",""
"Yes","2015","Couple + C. LE 16 ","no migration background","875","0.281310150979136","0.265767644406414","0.296852657551857"
"Yes","2015","Couple + C. LE 16 ","direct migration background","165","0.125334727235996","0.107672809451251","0.142996645020742"
"Yes","2015","Couple + C. LE 16 ","indirect migration background","69","0.197074926284318","0.154414218737725","0.239735633830911"
"Yes","2015","Couple + C. GT 16 ","no migration background","364","0.230896267033921","0.208782542129055","0.253009991938788"
"Yes","2015","Couple + C. GT 16 ","direct migration background","47","0.159019363413789","0.12113808900767","0.196900637819908"
"Yes","2015","Couple + C. GT 16 ","indirect migration background","23","","",""
"Yes","2015","Couple + C. LE and GT 16","no migration background","267","0.249193942189007","0.222411704837488","0.275976179540526"
"Yes","2015","Couple + C. LE and GT 16","direct migration background","41","0.102632217066344","0.0715836078694805","0.133680826263208"
"Yes","2015","Couple + C. LE and GT 16","indirect migration background","12","","",""
"No","2015","1-pers.-HH","no migration background","852","0.717836135895834","0.692329930258823","0.743342341532844"
"No","2015","1-pers.-HH","direct migration background","284","0.832572982583405","0.792828928137041","0.87231703702977"
"No","2015","1-pers.-HH","indirect migration background","81","0.735271532255688","0.651283122735198","0.819259941776178"
"No","2015","(Married) couple without C. ","no migration background","1780","0.71152905990571","0.69402351822494","0.72903460158648"
"No","2015","(Married) couple without C. ","direct migration background","621","0.808617885353913","0.779863373994204","0.837372396713622"
"No","2015","(Married) couple without C. ","indirect migration background","117","0.720745034615329","0.648709590448133","0.792780478782525"
"No","2015","Single parent ","no migration background","846","0.751811786779573","0.726943176620621","0.776680396938524"
"No","2015","Single parent ","direct migration background","162","0.815464142648911","0.761156259691353","0.869772025606468"
"No","2015","Single parent ","indirect migration background","102","0.831166381885835","0.766522610731333","0.895810153040336"
"No","2015","Couple + C. LE 16 ","no migration background","2340","0.718689849020864","0.703147342448143","0.734232355593585"
"No","2015","Couple + C. LE 16 ","direct migration background","1185","0.874665272764004","0.857003354979258","0.892327190548749"
"No","2015","Couple + C. LE 16 ","indirect migration background","265","0.802925073715682","0.760264366169089","0.845585781262275"
"No","2015","Couple + C. GT 16 ","no migration background","1031","0.769103732966079","0.746990008061212","0.791217457870945"
"No","2015","Couple + C. GT 16 ","direct migration background","311","0.840980636586211","0.803099362180092","0.87886191099233"
"No","2015","Couple + C. GT 16 ","indirect migration background","112","0.841822468376674","0.780267394018087","0.903377542735261"
"No","2015","Couple + C. LE and GT 16","no migration background","735","0.750806057810993","0.724023820459474","0.777588295162511"
"No","2015","Couple + C. LE and GT 16","direct migration background","326","0.897367782933656","0.866319173736792","0.92841639213052"
"No","2015","Couple + C. LE and GT 16","indirect migration background","110","0.873143788201728","0.814087393677624","0.932200182725833"
"Yes","2016","1-pers.-HH","no migration background","336","0.282478066994447","0.256378402016388","0.308577731972507"
"Yes","2016","1-pers.-HH","direct migration background","57","0.192709739786411","0.154988137246874","0.230431342325948"
"Yes","2016","1-pers.-HH","indirect migration background","26","","",""
"Yes","2016","(Married) couple without C. ","no migration background","759","0.290089893440332","0.272322425664754","0.30785736121591"
"Yes","2016","(Married) couple without C. ","direct migration background","92","0.146590682152733","0.118194703943577","0.174986660361889"
"Yes","2016","(Married) couple without C. ","indirect migration background","45","0.428791996785114","0.347391998429965","0.510191995140263"
"Yes","2016","Single parent ","no migration background","285","0.260509723330068","0.234012156974639","0.287007289685497"
"Yes","2016","Single parent ","direct migration background","40","0.194607317745685","0.140280229312535","0.248934406178836"
"Yes","2016","Single parent ","indirect migration background","19","","",""
"Yes","2016","Couple + C. LE 16 ","no migration background","785","0.280221048512418","0.26378744650283","0.296654650522005"
"Yes","2016","Couple + C. LE 16 ","direct migration background","163","0.121050886790137","0.10323019039324","0.138871583187034"
"Yes","2016","Couple + C. LE 16 ","indirect migration background","71","0.201146733202574","0.157699290988409","0.244594175416739"
"Yes","2016","Couple + C. GT 16 ","no migration background","325","0.223930669585689","0.201416172350093","0.246445166821286"
"Yes","2016","Couple + C. GT 16 ","direct migration background","51","0.143258976025128","0.105517420392127","0.18100053165813"
"Yes","2016","Couple + C. GT 16 ","indirect migration background","21","","",""
"Yes","2016","Couple + C. LE and GT 16","no migration background","288","0.293147421275645","0.264589233513109","0.321705609038182"
"Yes","2016","Couple + C. LE and GT 16","direct migration background","52","0.121724619754936","0.0879959620668287","0.155453277443044"
"Yes","2016","Couple + C. LE and GT 16","indirect migration background","19","","",""
"No","2016","1-pers.-HH","no migration background","807","0.717521933005553","0.691422268027493","0.743621597983612"
"No","2016","1-pers.-HH","direct migration background","363","0.807290260213589","0.769568657674052","0.845011862753126"
"No","2016","1-pers.-HH","indirect migration background","78","0.758396142031571","0.676128052628757","0.840664231434386"
"No","2016","(Married) couple without C. ","no migration background","1747","0.709910106559668","0.69214263878409","0.727677574335246"
"No","2016","(Married) couple without C. ","direct migration background","504","0.853409317847267","0.825013339638111","0.881805296056423"
"No","2016","(Married) couple without C. ","indirect migration background","97","0.571208003214886","0.489808004859737","0.652608001570035"
"No","2016","Single parent ","no migration background","769","0.739490276669932","0.712992710314503","0.765987843025361"
"No","2016","Single parent ","direct migration background","164","0.805392682254315","0.751065593821165","0.859719770687465"
"No","2016","Single parent ","indirect migration background","113","0.900259936944281","0.849141224494592","0.95137864939397"
"No","2016","Couple + C. LE 16 ","no migration background","2084","0.719778951487582","0.703345349477995","0.73621255349717"
"No","2016","Couple + C. LE 16 ","direct migration background","1124","0.878949113209863","0.861128416812966","0.89676980960676"
"No","2016","Couple + C. LE 16 ","indirect migration background","256","0.798853266797426","0.755405824583261","0.842300709011591"
"No","2016","Couple + C. GT 16 ","no migration background","992","0.776069330414311","0.753554833178714","0.798583827649908"
"No","2016","Couple + C. GT 16 ","direct migration background","280","0.856741023974872","0.81899946834187","0.894482579607873"
"No","2016","Couple + C. GT 16 ","indirect migration background","103","0.874679032579853","0.816405214238125","0.932952850921581"
"No","2016","Couple + C. LE and GT 16","no migration background","688","0.706852578724355","0.678294390961818","0.735410766486891"
"No","2016","Couple + C. LE and GT 16","direct migration background","309","0.878275380245064","0.844546722556956","0.912004037933171"
"No","2016","Couple + C. LE and GT 16","indirect migration background","109","0.819829790671931","0.753249383690825","0.886410197653036"
"Yes","2017","1-pers.-HH","no migration background","455","0.289216148314494","0.266217716051455","0.312214580577533"
"Yes","2017","1-pers.-HH","direct migration background","60","0.165303794726066","0.134060717128395","0.196546872323737"
"Yes","2017","1-pers.-HH","indirect migration background","26","","",""
"Yes","2017","(Married) couple without C. ","no migration background","886","0.275548429020593","0.259784888077905","0.291311969963281"
"Yes","2017","(Married) couple without C. ","direct migration background","87","0.201494734506769","0.168990428276944","0.233999040736594"
"Yes","2017","(Married) couple without C. ","indirect migration background","51","0.330016971231306","0.259744713720832","0.400289228741779"
"Yes","2017","Single parent ","no migration background","287","0.241772018253352","0.216458520057624","0.26708551644908"
"Yes","2017","Single parent ","direct migration background","36","0.185049166466792","0.133499113605195","0.236599219328388"
"Yes","2017","Single parent ","indirect migration background","22","","",""
"Yes","2017","Couple + C. LE 16 ","no migration background","838","0.268074503131075","0.252556454261849","0.283592552000301"
"Yes","2017","Couple + C. LE 16 ","direct migration background","169","0.152516092223496","0.133084482490664","0.171947701956328"
"Yes","2017","Couple + C. LE 16 ","indirect migration background","77","0.216984254684376","0.173489398275796","0.260479111092956"
"Yes","2017","Couple + C. GT 16 ","no migration background","486","0.256828021716902","0.235862004692029","0.277794038741774"
"Yes","2017","Couple + C. GT 16 ","direct migration background","51","0.142768247906575","0.106529639077909","0.17900685673524"
"Yes","2017","Couple + C. GT 16 ","indirect migration background","25","","",""
"Yes","2017","Couple + C. LE and GT 16","no migration background","315","0.264966220202732","0.238980957292416","0.290951483113049"
"Yes","2017","Couple + C. LE and GT 16","direct migration background","50","0.110058714111301","0.0778637701770723","0.142253658045529"
"Yes","2017","Couple + C. LE and GT 16","indirect migration background","23","","",""
"No","2017","1-pers.-HH","no migration background","1038","0.710783851685506","0.687785419422467","0.733782283948545"
"No","2017","1-pers.-HH","direct migration background","483","0.834696205273934","0.803453127676263","0.865939282871605"
"No","2017","1-pers.-HH","indirect migration background","98","0.788424368981905","0.716537413590951","0.86031132437286"
"No","2017","(Married) couple without C. ","no migration background","2200","0.724451570979407","0.708688030036719","0.740215111922095"
"No","2017","(Married) couple without C. ","direct migration background","498","0.798505265493231","0.766000959263406","0.831009571723056"
"No","2017","(Married) couple without C. ","indirect migration background","121","0.669983028768694","0.599710771258221","0.740255286279168"
"No","2017","Single parent ","no migration background","812","0.758227981746648","0.73291448355092","0.783541479942376"
"No","2017","Single parent ","direct migration background","182","0.814950833533209","0.763400780671612","0.866500886394805"
"No","2017","Single parent ","indirect migration background","107","0.845883653554094","0.783577218313933","0.908190088794255"
"No","2017","Couple + C. LE 16 ","no migration background","2292","0.731925496868925","0.716407447999699","0.747443545738151"
"No","2017","Couple + C. LE 16 ","direct migration background","1146","0.847483907776504","0.828052298043672","0.866915517509336"
"No","2017","Couple + C. LE 16 ","indirect migration background","268","0.783015745315624","0.739520888907044","0.826510601724204"
"No","2017","Couple + C. GT 16 ","no migration background","1182","0.743171978283099","0.722205961258226","0.764137995307972"
"No","2017","Couple + C. GT 16 ","direct migration background","307","0.857231752093425","0.820993143264759","0.893470360922091"
"No","2017","Couple + C. GT 16 ","indirect migration background","114","0.887600222061633","0.835091419005342","0.940109025117924"
"No","2017","Couple + C. LE and GT 16","no migration background","793","0.735033779797268","0.709048516886951","0.761019042707584"
"No","2017","Couple + C. LE and GT 16","direct migration background","313","0.889941285888699","0.857746341954471","0.922136229822928"
"No","2017","Couple + C. LE and GT 16","indirect migration background","103","0.682579763035205","0.601304791070767","0.763854734999644"
"Yes","2018","1-pers.-HH","no migration background","439","0.287206618319596","0.264317092498595","0.310096144140597"
"Yes","2018","1-pers.-HH","direct migration background","78","0.243701463090715","0.209378359315662","0.278024566865768"
"Yes","2018","1-pers.-HH","indirect migration background","33","0.20332725996918","0.138703423117514","0.267951096820846"
"Yes","2018","(Married) couple without C. ","no migration background","871","0.300641256808482","0.283821514870484","0.317460998746479"
"Yes","2018","(Married) couple without C. ","direct migration background","90","0.178706093877848","0.147740571607386","0.20967161614831"
