"pgoeffd","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"No","1999","(2c_gen) general maturity certificate","Male","91","0.861666989485134","0.798290481322438","0.92504349764783"
"No","1999","(2c_gen) general maturity certificate","Female","74","0.690838641842456","0.604079398414971","0.77759788526994"
"No","1999","(2c_voc) vocational maturity certificate","Male","177","0.744966205134458","0.688012237458784","0.801920172810132"
"No","1999","(2c_voc) vocational maturity certificate","Female","137","0.612295176198556","0.547765861214758","0.676824491182354"
"No","1999","(3a) lower tertiary education","Male","256","0.772816243800747","0.728079960556543","0.81755252704495"
"No","1999","(3a) lower tertiary education","Female","151","0.466158528549115","0.412659261864995","0.519657795233235"
"No","1999","(3b) higher tertiary education","Male","306","0.611749557623298","0.568060069713207","0.655439045533389"
"No","1999","(3b) higher tertiary education","Female","117","0.415122941288303","0.357714529249893","0.472531353326714"
"Yes","2000","(0) in school","Male","2","","",""
"Yes","2000","(0) in school","Female","3","","",""
"Yes","2000","(1a) inadequately completed","Male","4","","",""
"Yes","2000","(1a) inadequately completed","Female","15","","",""
"Yes","2000","(1b) general elementary school","Male","40","0.0939918639498075","0.0687395844024914","0.119244143497124"
"Yes","2000","(1b) general elementary school","Female","104","0.201673782903302","0.167350931702672","0.235996634103933"
"Yes","2000","(1c) basic vocational qualification","Male","356","0.14294557639001","0.129197625313864","0.156693527466155"
"Yes","2000","(1c) basic vocational qualification","Female","312","0.216614858818697","0.195090370845194","0.238139346792201"
"Yes","2000","(2b) intermediate general qualification","Male","17","","",""
"Yes","2000","(2b) intermediate general qualification","Female","36","0.159535304536309","0.110360071152085","0.208710537920532"
"Yes","2000","(2a) intermediate vocational","Male","400","0.210523430224088","0.192438034083526","0.228608826364649"
"Yes","2000","(2a) intermediate vocational","Female","591","0.29152821441051","0.271768174599246","0.311288254221775"
"Yes","2000","(2c_gen) general maturity certificate","Male","36","0.196346919670718","0.139259820942382","0.253434018399055"
"Yes","2000","(2c_gen) general maturity certificate","Female","40","0.199718640331689","0.14272218596035","0.256715094703028"
"Yes","2000","(2c_voc) vocational maturity certificate","Male","131","0.246441199279394","0.211125703578028","0.28175669498076"
"Yes","2000","(2c_voc) vocational maturity certificate","Female","150","0.317294758982976","0.276661571641555","0.357927946324397"
"Yes","2000","(3a) lower tertiary education","Male","186","0.273764215310552","0.240051741935363","0.307476688685742"
"Yes","2000","(3a) lower tertiary education","Female","260","0.445658561980118","0.4032227435274","0.488094380432837"
"Yes","2000","(3b) higher tertiary education","Male","319","0.307747425535955","0.27867107363033","0.336823777441581"
"Yes","2000","(3b) higher tertiary education","Female","324","0.485091893957594","0.446096771854067","0.52408701606112"
"No","2000","(0) in school","Male","21","","",""
"No","2000","(0) in school","Female","21","","",""
"No","2000","(1a) inadequately completed","Male","86","0.941988122206507","0.893692472668624","0.990283771744389"
"No","2000","(1a) inadequately completed","Female","47","0.799938923738664","0.700361253441932","0.899516594035397"
"No","2000","(1b) general elementary school","Male","473","0.906008136050193","0.880755856502877","0.931260415597509"
"No","2000","(1b) general elementary school","Female","421","0.798326217096698","0.764003365896067","0.832649068297329"
"No","2000","(1c) basic vocational qualification","Male","2134","0.85705442360999","0.843306472533844","0.870802374686136"
"No","2000","(1c) basic vocational qualification","Female","1095","0.783385141181303","0.761860653207799","0.804909629154806"
"No","2000","(2b) intermediate general qualification","Male","196","0.917935738529416","0.88107691565547","0.954794561403362"
"No","2000","(2b) intermediate general qualification","Female","177","0.840464695463691","0.791289462079468","0.889639928847915"
"No","2000","(2a) intermediate vocational","Male","1552","0.789476569775913","0.771391173635351","0.807561965916474"
"No","2000","(2a) intermediate vocational","Female","1441","0.70847178558949","0.688711745778225","0.728231825400754"
"No","2000","(2c_gen) general maturity certificate","Male","150","0.803653080329282","0.746565981600945","0.860740179057618"
"No","2000","(2c_gen) general maturity certificate","Female","149","0.800281359668311","0.743284905296972","0.85727781403965"
"No","2000","(2c_voc) vocational maturity certificate","Male","441","0.753558800720606","0.71824330501924","0.788874296421972"
"No","2000","(2c_voc) vocational maturity certificate","Female","354","0.682705241017024","0.642072053675603","0.723338428358445"
"No","2000","(3a) lower tertiary education","Male","486","0.726235784689448","0.692523311314258","0.759948258064637"
"No","2000","(3a) lower tertiary education","Female","267","0.554341438019882","0.511905619567163","0.5967772564726"
"No","2000","(3b) higher tertiary education","Male","649","0.692252574464045","0.663176222558419","0.72132892636967"
"No","2000","(3b) higher tertiary education","Female","307","0.514908106042406","0.47591298393888","0.553903228145933"
"Yes","2001","(0) in school","Male","1","","",""
"Yes","2001","(0) in school","Female","1","","",""
"Yes","2001","(1a) inadequately completed","Male","4","","",""
"Yes","2001","(1a) inadequately completed","Female","11","","",""
"Yes","2001","(1b) general elementary school","Male","34","0.118622912411338","0.0870539187878051","0.150191906034871"
"Yes","2001","(1b) general elementary school","Female","86","0.210729396998194","0.172092545165337","0.24936624883105"
"Yes","2001","(1c) basic vocational qualification","Male","289","0.138266080114851","0.123367386816725","0.153164773412976"
"Yes","2001","(1c) basic vocational qualification","Female","251","0.208160933908384","0.184907466597685","0.231414401219084"
"Yes","2001","(2b) intermediate general qualification","Male","17","","",""
"Yes","2001","(2b) intermediate general qualification","Female","35","0.189969350909392","0.132978532687072","0.246960169131712"
"Yes","2001","(2a) intermediate vocational","Male","357","0.21300475805103","0.193598994227468","0.232410521874593"
"Yes","2001","(2a) intermediate vocational","Female","532","0.300410598935518","0.279107668305206","0.32171352956583"
"Yes","2001","(2c_gen) general maturity certificate","Male","30","0.191945209564179","0.132034689370977","0.251855729757382"
"Yes","2001","(2c_gen) general maturity certificate","Female","44","0.197899609006216","0.140642627234317","0.255156590778116"
"Yes","2001","(2c_voc) vocational maturity certificate","Male","108","0.23508651329375","0.197424491794408","0.272748534793093"
"Yes","2001","(2c_voc) vocational maturity certificate","Female","126","0.294184433980433","0.251313920332477","0.337054947628389"
"Yes","2001","(3a) lower tertiary education","Male","161","0.277833714548502","0.241962526788292","0.313704902308713"
"Yes","2001","(3a) lower tertiary education","Female","233","0.431502078198642","0.387513543344627","0.475490613052658"
"Yes","2001","(3b) higher tertiary education","Male","281","0.31114111976697","0.279926103009838","0.342356136524102"
"Yes","2001","(3b) higher tertiary education","Female","282","0.471488282083467","0.430180733474739","0.512795830692194"
"No","2001","(0) in school","Male","25","","",""
"No","2001","(0) in school","Female","26","","",""
"No","2001","(1a) inadequately completed","Male","58","0.901751484077291","0.827661640375334","0.975841327779248"
"No","2001","(1a) inadequately completed","Female","35","0.865442589227839","0.766827784817658","0.964057393638019"
"No","2001","(1b) general elementary school","Male","369","0.881377087588662","0.849808093965129","0.912946081212195"
"No","2001","(1b) general elementary school","Female","342","0.789270603001806","0.75063375116895","0.827907454834663"
"No","2001","(1c) basic vocational qualification","Male","1773","0.861733919885149","0.846835226587024","0.876632613183275"
"No","2001","(1c) basic vocational qualification","Female","920","0.791839066091616","0.768585598780916","0.815092533402315"
"No","2001","(2b) intermediate general qualification","Male","149","0.863664965536497","0.811464973763219","0.915864957309775"
"No","2001","(2b) intermediate general qualification","Female","147","0.810030649090608","0.753039830868288","0.867021467312928"
"No","2001","(2a) intermediate vocational","Male","1353","0.78699524194897","0.767589478125407","0.806401005772532"
"No","2001","(2a) intermediate vocational","Female","1247","0.699589401064482","0.67828647043417","0.720892331694794"
"No","2001","(2c_gen) general maturity certificate","Male","136","0.808054790435821","0.748144270242618","0.867965310629023"
"No","2001","(2c_gen) general maturity certificate","Female","142","0.802100390993784","0.744843409221884","0.859357372765683"
"No","2001","(2c_voc) vocational maturity certificate","Male","379","0.764913486706249","0.727251465206907","0.802575508205592"
"No","2001","(2c_voc) vocational maturity certificate","Female","308","0.705815566019567","0.662945052371611","0.748686079667523"
"No","2001","(3a) lower tertiary education","Male","438","0.722166285451498","0.686295097691287","0.758037473211708"
"No","2001","(3a) lower tertiary education","Female","254","0.568497921801358","0.524509386947342","0.612486456655373"
"No","2001","(3b) higher tertiary education","Male","564","0.68885888023303","0.657643863475898","0.720073896990162"
"No","2001","(3b) higher tertiary education","Female","279","0.528511717916534","0.487204169307806","0.569819266525261"
"Yes","2002","(0) in school","Male","1","","",""
"Yes","2002","(0) in school","Female","6","","",""
"Yes","2002","(1a) inadequately completed","Male","6","","",""
"Yes","2002","(1a) inadequately completed","Female","8","","",""
"Yes","2002","(1b) general elementary school","Male","32","0.0917390576826984","0.0633801818040831","0.120097933561314"
"Yes","2002","(1b) general elementary school","Female","82","0.204699592914137","0.166203561735154","0.243195624093121"
"Yes","2002","(1c) basic vocational qualification","Male","278","0.147592187235714","0.131937296855498","0.163247077615929"
"Yes","2002","(1c) basic vocational qualification","Female","244","0.196151801924773","0.173703730810211","0.218599873039335"
"Yes","2002","(2b) intermediate general qualification","Male","19","","",""
"Yes","2002","(2b) intermediate general qualification","Female","39","0.17348073615814","0.120333228444184","0.226628243872095"
"Yes","2002","(2a) intermediate vocational","Male","377","0.220600297779061","0.201423411634932","0.239777183923189"
"Yes","2002","(2a) intermediate vocational","Female","594","0.299299226736469","0.279107488071062","0.319490965401876"
"Yes","2002","(2c_gen) general maturity certificate","Male","40","0.158752847556986","0.109443480378974","0.208062214734997"
"Yes","2002","(2c_gen) general maturity certificate","Female","63","0.295311446854971","0.235437979609993","0.35518491409995"
"Yes","2002","(2c_voc) vocational maturity certificate","Male","127","0.24538472617813","0.209487151203762","0.281282301152498"
"Yes","2002","(2c_voc) vocational maturity certificate","Female","137","0.255185582025262","0.218346478150884","0.29202468589964"
"Yes","2002","(3a) lower tertiary education","Male","164","0.239536122525496","0.208230395969583","0.270841849081409"
"Yes","2002","(3a) lower tertiary education","Female","271","0.424075531365933","0.383216853826646","0.464934208905219"
"Yes","2002","(3b) higher tertiary education","Male","464","0.318426172737977","0.292924720712888","0.343927624763067"
"Yes","2002","(3b) higher tertiary education","Female","451","0.485194319647354","0.451635412256424","0.518753227038284"
"No","2002","(0) in school","Male","30","0.992231246195624","0.961324778449061","1.02313771394219"
"No","2002","(0) in school","Female","33","0.765194905673523","0.632163071153268","0.898226740193778"
"No","2002","(1a) inadequately completed","Male","50","0.905547693093986","0.828949940653849","0.982145445534122"
"No","2002","(1a) inadequately completed","Female","42","0.917825159497573","0.841702754128102","0.993947564867044"
"No","2002","(1b) general elementary school","Male","366","0.908260942317302","0.879902066438686","0.936619818195917"
"No","2002","(1b) general elementary school","Female","340","0.795300407085863","0.756804375906879","0.833796438264846"
"No","2002","(1c) basic vocational qualification","Male","1694","0.852407812764286","0.836752922384071","0.868062703144502"
"No","2002","(1c) basic vocational qualification","Female","958","0.803848198075227","0.781400126960665","0.826296269189789"
"No","2002","(2b) intermediate general qualification","Male","168","0.889163913423747","0.844169479359816","0.934158347487678"
"No","2002","(2b) intermediate general qualification","Female","156","0.82651926384186","0.773371756127905","0.879666771555816"
"No","2002","(2a) intermediate vocational","Male","1419","0.779399702220939","0.76022281607681","0.798576588365067"
"No","2002","(2a) intermediate vocational","Female","1382","0.700700773263531","0.680509034598124","0.720892511928938"
"No","2002","(2c_gen) general maturity certificate","Male","171","0.841247152443014","0.791937785265002","0.890556519621026"
"No","2002","(2c_gen) general maturity certificate","Female","160","0.704688553145028","0.64481508590005","0.764562020390007"
"No","2002","(2c_voc) vocational maturity certificate","Male","425","0.75461527382187","0.718717698847502","0.790512848796238"
"No","2002","(2c_voc) vocational maturity certificate","Female","401","0.744814417974738","0.70797531410036","0.781653521849116"
"No","2002","(3a) lower tertiary education","Male","550","0.760463877474504","0.729158150918591","0.791769604030417"
"No","2002","(3a) lower tertiary education","Female","291","0.575924468634067","0.535065791094781","0.616783146173354"
"No","2002","(3b) higher tertiary education","Male","818","0.681573827262023","0.656072375236933","0.707075279287112"
"No","2002","(3b) higher tertiary education","Female","401","0.514805680352646","0.481246772961716","0.548364587743576"
"Yes","2003","(0) in school","Male","1","","",""
"Yes","2003","(0) in school","Female","2","","",""
"Yes","2003","(1a) inadequately completed","Male","2","","",""
"Yes","2003","(1a) inadequately completed","Female","8","","",""
"Yes","2003","(1b) general elementary school","Male","25","","",""
"Yes","2003","(1b) general elementary school","Female","74","0.235506848746125","0.190926132749676","0.280087564742574"
"Yes","2003","(1c) basic vocational qualification","Male","244","0.148390585999958","0.131561284770235","0.165219887229682"
"Yes","2003","(1c) basic vocational qualification","Female","223","0.217002852337917","0.191962782405868","0.242042922269966"
"Yes","2003","(2b) intermediate general qualification","Male","20","","",""
"Yes","2003","(2b) intermediate general qualification","Female","38","0.224673385401356","0.16193377881092","0.287412991991792"
"Yes","2003","(2a) intermediate vocational","Male","355","0.234677605595068","0.214072281804195","0.255282929385942"
"Yes","2003","(2a) intermediate vocational","Female","560","0.312905613059042","0.2913531410391","0.334458085078985"
"Yes","2003","(2c_gen) general maturity certificate","Male","38","0.258731549469893","0.193660783389918","0.323802315549867"
"Yes","2003","(2c_gen) general maturity certificate","Female","49","0.274649187844516","0.211679339565575","0.337619036123457"
"Yes","2003","(2c_voc) vocational maturity certificate","Male","121","0.249546404231752","0.211728132490741","0.287364675972762"
"Yes","2003","(2c_voc) vocational maturity certificate","Female","139","0.301633455791523","0.261878197591891","0.341388713991156"
"Yes","2003","(3a) lower tertiary education","Male","150","0.239349644546017","0.206110092243783","0.272589196848251"
"Yes","2003","(3a) lower tertiary education","Female","240","0.411053380556067","0.36843468143765","0.453672079674485"
"Yes","2003","(3b) higher tertiary education","Male","404","0.311058658796899","0.28409137856059","0.338025939033208"
"Yes","2003","(3b) higher tertiary education","Female","403","0.462762430698002","0.427567255085689","0.497957606310314"
"No","2003","(0) in school","Male","19","","",""
"No","2003","(0) in school","Female","16","","",""
"No","2003","(1a) inadequately completed","Male","42","0.962370488247872","0.906141898305604","1.01859907819014"
"No","2003","(1a) inadequately completed","Female","34","0.873614237999736","0.773122033568012","0.97410644243146"
"No","2003","(1b) general elementary school","Male","295","0.891720057456435","0.857674427234712","0.925765687678157"
"No","2003","(1b) general elementary school","Female","274","0.764493151253875","0.719912435257426","0.809073867250324"
"No","2003","(1c) basic vocational qualification","Male","1470","0.851609414000042","0.834780112770318","0.868438715229765"
"No","2003","(1c) basic vocational qualification","Female","818","0.782997147662083","0.757957077730034","0.808037217594132"
"No","2003","(2b) intermediate general qualification","Male","149","0.866286146630784","0.814973593323675","0.917598699937893"
"No","2003","(2b) intermediate general qualification","Female","132","0.775326614598644","0.712587008008208","0.83806622118908"
"No","2003","(2a) intermediate vocational","Male","1270","0.765322394404932","0.744717070614058","0.785927718195805"
"No","2003","(2a) intermediate vocational","Female","1218","0.687094386940958","0.665541914921015","0.708646858960901"
"No","2003","(2c_gen) general maturity certificate","Male","136","0.741268450530107","0.676197684450133","0.806339216610082"
"No","2003","(2c_gen) general maturity certificate","Female","144","0.725350812155484","0.662380963876543","0.788320660434425"
"No","2003","(2c_voc) vocational maturity certificate","Male","382","0.750453595768248","0.712635324027238","0.788271867509259"
"No","2003","(2c_voc) vocational maturity certificate","Female","373","0.698366544208477","0.658611286008844","0.738121802408109"
"No","2003","(3a) lower tertiary education","Male","483","0.760650355453983","0.727410803151749","0.793889907756217"
"No","2003","(3a) lower tertiary education","Female","272","0.588946619443933","0.546327920325515","0.63156531856235"
"No","2003","(3b) higher tertiary education","Male","728","0.688941341203101","0.661974060966792","0.71590862143941"
"No","2003","(3b) higher tertiary education","Female","368","0.537237569301998","0.502042393689686","0.57243274491431"
"Yes","2004","(0) in school","Male","2","","",""
"Yes","2004","(0) in school","Female","1","","",""
"Yes","2004","(1a) inadequately completed","Male","3","","",""
"Yes","2004","(1a) inadequately completed","Female","8","","",""
"Yes","2004","(1b) general elementary school","Male","30","0.132213884435271","0.0952170099450428","0.169210758925499"
"Yes","2004","(1b) general elementary school","Female","65","0.215479624212341","0.172156949661157","0.258802298763525"
"Yes","2004","(1c) basic vocational qualification","Male","225","0.139313908362776","0.122843708143479","0.155784108582074"
"Yes","2004","(1c) basic vocational qualification","Female","225","0.220278790355188","0.195446760737257","0.245110819973118"
"Yes","2004","(2b) intermediate general qualification","Male","20","","",""
"Yes","2004","(2b) intermediate general qualification","Female","41","0.17401983156309","0.11938791846672","0.22865174465946"
"Yes","2004","(2a) intermediate vocational","Male","343","0.231098354527218","0.210752703788495","0.251444005265941"
"Yes","2004","(2a) intermediate vocational","Female","545","0.289405530398588","0.268548403018036","0.31026265777914"
"Yes","2004","(2c_gen) general maturity certificate","Male","36","0.193631220429428","0.139139947903231","0.248122492955625"
"Yes","2004","(2c_gen) general maturity certificate","Female","45","0.241626551496218","0.184139216390845","0.299113886601591"
"Yes","2004","(2c_voc) vocational maturity certificate","Male","119","0.249263709407789","0.212047028059301","0.286480390756277"
"Yes","2004","(2c_voc) vocational maturity certificate","Female","148","0.262891034992724","0.226529046222902","0.299253023762546"
"Yes","2004","(3a) lower tertiary education","Male","155","0.238134726843568","0.20500547076906","0.271263982918076"
"Yes","2004","(3a) lower tertiary education","Female","255","0.424278407569227","0.382515697108705","0.466041118029749"
"Yes","2004","(3b) higher tertiary education","Male","414","0.331652808223528","0.304582828511631","0.358722787935425"
"Yes","2004","(3b) higher tertiary education","Female","408","0.47783964126629","0.442874676370349","0.512804606162232"
"No","2004","(0) in school","Male","16","","",""
"No","2004","(0) in school","Female","28","","",""
"No","2004","(1a) inadequately completed","Male","42","0.93171023742405","0.858011496353957","1.00540897849414"
"No","2004","(1a) inadequately completed","Female","30","0.856669291544531","0.745257151569851","0.96808143151921"
"No","2004","(1b) general elementary school","Male","292","0.867786115564729","0.830789241074501","0.904782990054957"
"No","2004","(1b) general elementary school","Female","281","0.784520375787659","0.741197701236475","0.827843050338843"
"No","2004","(1c) basic vocational qualification","Male","1473","0.860686091637224","0.844215891417926","0.877156291856521"
"No","2004","(1c) basic vocational qualification","Female","845","0.779721209644812","0.754889180026881","0.804553239262743"
"No","2004","(2b) intermediate general qualification","Male","149","0.874407021493273","0.824444512788739","0.924369530197806"
"No","2004","(2b) intermediate general qualification","Female","144","0.82598016843691","0.77134825534054","0.88061208153328"
"No","2004","(2a) intermediate vocational","Male","1306","0.768901645472782","0.748555994734059","0.789247296211505"
"No","2004","(2a) intermediate vocational","Female","1271","0.710594469601412","0.68973734222086","0.731451596981964"
"No","2004","(2c_gen) general maturity certificate","Male","166","0.806368779570572","0.751877507044376","0.860860052096769"
"No","2004","(2c_gen) general maturity certificate","Female","168","0.758373448503782","0.700886113398409","0.815860783609155"
"No","2004","(2c_voc) vocational maturity certificate","Male","400","0.750736290592211","0.713519609243723","0.787952971940699"
"No","2004","(2c_voc) vocational maturity certificate","Female","415","0.737108965007276","0.700746976237454","0.773470953777098"
"No","2004","(3a) lower tertiary education","Male","480","0.761865273156432","0.728736017081924","0.79499452923094"
"No","2004","(3a) lower tertiary education","Female","283","0.575721592430773","0.533958881970251","0.617484302891295"
"No","2004","(3b) higher tertiary education","Male","748","0.668347191776472","0.641277212064575","0.695417171488369"
"No","2004","(3b) higher tertiary education","Female","376","0.522160358733709","0.487195393837768","0.557125323629651"
"Yes","2005","(0) in school","Male","","","",""
"Yes","2005","(0) in school","Female","","","",""
"Yes","2005","(1a) inadequately completed","Male","5","","",""
"Yes","2005","(1a) inadequately completed","Female","8","","",""
"Yes","2005","(1b) general elementary school","Male","23","","",""
"Yes","2005","(1b) general elementary school","Female","63","0.241752647543284","0.193703106682879","0.289802188403689"
"Yes","2005","(1c) basic vocational qualification","Male","196","0.13620784386725","0.118767928484782","0.153647759249719"
"Yes","2005","(1c) basic vocational qualification","Female","204","0.222848293988843","0.196187828624084","0.249508759353603"
"Yes","2005","(2b) intermediate general qualification","Male","14","","",""
"Yes","2005","(2b) intermediate general qualification","Female","37","0.162866105575403","0.104923421270659","0.220808789880148"
"Yes","2005","(2a) intermediate vocational","Male","319","0.229053605725758","0.207900256099944","0.250206955351572"
"Yes","2005","(2a) intermediate vocational","Female","491","0.294077637905178","0.272093188696791","0.316062087113566"
"Yes","2005","(2c_gen) general maturity certificate","Male","24","","",""
"Yes","2005","(2c_gen) general maturity certificate","Female","29","","",""
"Yes","2005","(2c_voc) vocational maturity certificate","Male","108","0.247950338739886","0.209116806137775","0.286783871341996"
"Yes","2005","(2c_voc) vocational maturity certificate","Female","141","0.268886805710558","0.231032102970242","0.306741508450875"
"Yes","2005","(3a) lower tertiary education","Male","147","0.251435554042492","0.215882409462416","0.286988698622568"
"Yes","2005","(3a) lower tertiary education","Female","239","0.405542152541111","0.362803320996203","0.44828098408602"
"Yes","2005","(3b) higher tertiary education","Male","364","0.309983917415274","0.281969993940804","0.337997840889744"
"Yes","2005","(3b) higher tertiary education","Female","388","0.495838137825455","0.459667595539185","0.532008680111725"
"No","2005","(0) in school","Male","13","","",""
"No","2005","(0) in school","Female","14","","",""
"No","2005","(1a) inadequately completed","Male","32","0.858957387425069","0.74680508068726","0.971109694162878"
"No","2005","(1a) inadequately completed","Female","23","","",""
"No","2005","(1b) general elementary school","Male","231","0.864743002486322","0.822684419927394","0.906801585045249"
"No","2005","(1b) general elementary school","Female","242","0.758247352456716","0.710197811596311","0.806296893317121"
"No","2005","(1c) basic vocational qualification","Male","1290","0.86379215613275","0.846352240750281","0.881232071515218"
"No","2005","(1c) basic vocational qualification","Female","732","0.777151706011157","0.750491240646397","0.803812171375916"
"No","2005","(2b) intermediate general qualification","Male","118","0.87978858235145","0.824310282237457","0.935266882465443"
"No","2005","(2b) intermediate general qualification","Female","119","0.837133894424597","0.779191210119852","0.895076578729341"
"No","2005","(2a) intermediate vocational","Male","1197","0.770946394274242","0.749793044648428","0.792099743900056"
"No","2005","(2a) intermediate vocational","Female","1159","0.705922362094822","0.683937912886434","0.727906811303209"
"No","2005","(2c_gen) general maturity certificate","Male","144","0.854118215493007","0.800741361170809","0.907495069815206"
"No","2005","(2c_gen) general maturity certificate","Female","123","0.745065805599334","0.67578105486714","0.814350556331529"
"No","2005","(2c_voc) vocational maturity certificate","Male","367","0.752049661260114","0.713216128658004","0.790883193862225"
"No","2005","(2c_voc) vocational maturity certificate","Female","386","0.731113194289442","0.693258491549126","0.768967897029758"
"No","2005","(3a) lower tertiary education","Male","425","0.748564445957508","0.713011301377432","0.784117590537584"
"No","2005","(3a) lower tertiary education","Female","268","0.594457847458889","0.55171901591398","0.637196679003797"
"No","2005","(3b) higher tertiary education","Male","683","0.690016082584726","0.662002159110256","0.718030006059196"
"No","2005","(3b) higher tertiary education","Female","346","0.504161862174545","0.467991319888275","0.540332404460815"
"Yes","2006","(0) in school","Male","","","",""
"Yes","2006","(0) in school","Female","1","","",""
"Yes","2006","(1a) inadequately completed","Male","3","","",""
"Yes","2006","(1a) inadequately completed","Female","6","","",""
"Yes","2006","(1b) general elementary school","Male","29","","",""
"Yes","2006","(1b) general elementary school","Female","59","0.234429753785638","0.184984748719608","0.283874758851667"
"Yes","2006","(1c) basic vocational qualification","Male","215","0.140952272683807","0.123504857255715","0.158399688111899"
"Yes","2006","(1c) basic vocational qualification","Female","206","0.220895686334989","0.194680558673316","0.247110813996663"
"Yes","2006","(2b) intermediate general qualification","Male","13","","",""
"Yes","2006","(2b) intermediate general qualification","Female","38","0.18402381130143","0.122822111547803","0.245225511055058"
"Yes","2006","(2a) intermediate vocational","Male","321","0.214856561701107","0.194283008252433","0.235430115149781"
"Yes","2006","(2a) intermediate vocational","Female","519","0.292431748114724","0.270996847768896","0.313866648460551"
"Yes","2006","(2c_gen) general maturity certificate","Male","18","","",""
"Yes","2006","(2c_gen) general maturity certificate","Female","36","0.288848539349578","0.217953735397798","0.359743343301358"
"Yes","2006","(2c_voc) vocational maturity certificate","Male","112","0.236227157969374","0.198385301981209","0.274069013957539"
"Yes","2006","(2c_voc) vocational maturity certificate","Female","159","0.274548852851738","0.237419660527451","0.311678045176026"
"Yes","2006","(3a) lower tertiary education","Male","157","0.254187503879909","0.219435379255768","0.28893962850405"
"Yes","2006","(3a) lower tertiary education","Female","243","0.401170964662292","0.359284723370516","0.443057205954068"
"Yes","2006","(3b) higher tertiary education","Male","373","0.321530225965939","0.293802707884409","0.34925774404747"
"Yes","2006","(3b) higher tertiary education","Female","408","0.463673544311149","0.428921479144331","0.498425609477966"
"No","2006","(0) in school","Male","18","","",""
"No","2006","(0) in school","Female","9","","",""
"No","2006","(1a) inadequately completed","Male","30","0.940462476691119","0.859728333691677","1.02119661969056"
"No","2006","(1a) inadequately completed","Female","22","","",""
"No","2006","(1b) general elementary school","Male","216","0.827091544957234","0.779738277153771","0.874444812760697"
"No","2006","(1b) general elementary school","Female","223","0.765570246214362","0.716125241148333","0.815015251280392"
"No","2006","(1c) basic vocational qualification","Male","1313","0.859047727316193","0.841600311888101","0.876495142744285"
"No","2006","(1c) basic vocational qualification","Female","756","0.779104313665011","0.752889186003337","0.805319441326684"
"No","2006","(2b) intermediate general qualification","Male","115","0.912867049404549","0.864008779737189","0.96172531907191"
"No","2006","(2b) intermediate general qualification","Female","116","0.81597618869857","0.754774488944942","0.877177888452197"
"No","2006","(2a) intermediate vocational","Male","1210","0.785143438298893","0.764569884850219","0.805716991747567"
"No","2006","(2a) intermediate vocational","Female","1211","0.707568251885276","0.686133351539449","0.729003152231103"
"No","2006","(2c_gen) general maturity certificate","Male","133","0.839515409270613","0.780970299734259","0.898060518806966"
"No","2006","(2c_gen) general maturity certificate","Female","121","0.711151460650422","0.640256656698642","0.782046264602202"
"No","2006","(2c_voc) vocational maturity certificate","Male","372","0.763772842030626","0.725930986042461","0.801614698018791"
"No","2006","(2c_voc) vocational maturity certificate","Female","396","0.725451147148262","0.688321954823975","0.762580339472549"
"No","2006","(3a) lower tertiary education","Male","446","0.745812496120091","0.71106037149595","0.780564620744232"
"No","2006","(3a) lower tertiary education","Female","283","0.598829035337708","0.556942794045933","0.640715276629484"
"No","2006","(3b) higher tertiary education","Male","717","0.678469774034061","0.65074225595253","0.706197292115591"
"No","2006","(3b) higher tertiary education","Female","383","0.536326455688851","0.501574390522034","0.571078520855669"
"Yes","2007","(0) in school","Male","","","",""
"Yes","2007","(0) in school","Female","","","",""
"Yes","2007","(1a) inadequately completed","Male","4","","",""
"Yes","2007","(1a) inadequately completed","Female","9","","",""
"Yes","2007","(1b) general elementary school","Male","32","0.149126224553149","0.105058481244949","0.193193967861349"
"Yes","2007","(1b) general elementary school","Female","51","0.16617972811651","0.121613493649913","0.210745962583107"
"Yes","2007","(1c) basic vocational qualification","Male","211","0.131090070913783","0.11420092489918","0.147979216928385"
"Yes","2007","(1c) basic vocational qualification","Female","184","0.184606643337113","0.160076863832043","0.209136422842184"
"Yes","2007","(2b) intermediate general qualification","Male","16","","",""
"Yes","2007","(2b) intermediate general qualification","Female","40","0.205928187217775","0.139650421344963","0.272205953090586"
"Yes","2007","(2a) intermediate vocational","Male","312","0.201172895156069","0.181499519870185","0.220846270441954"
"Yes","2007","(2a) intermediate vocational","Female","475","0.264441716876866","0.243953148231669","0.284930285522064"
"Yes","2007","(2c_gen) general maturity certificate","Male","41","0.201464225792815","0.143822393553787","0.259106058031843"
"Yes","2007","(2c_gen) general maturity certificate","Female","50","0.336949133526247","0.270436702514273","0.40346156453822"
"Yes","2007","(2c_voc) vocational maturity certificate","Male","103","0.214577567354001","0.178701245809724","0.250453888898277"
"Yes","2007","(2c_voc) vocational maturity certificate","Female","152","0.264938681765421","0.229055206691008","0.300822156839835"
"Yes","2007","(3a) lower tertiary education","Male","141","0.23422034363768","0.200104865930344","0.268335821345015"
"Yes","2007","(3a) lower tertiary education","Female","238","0.381918355372178","0.340786918135855","0.423049792608502"
"Yes","2007","(3b) higher tertiary education","Male","384","0.345101259755551","0.316761537221841","0.37344098228926"
"Yes","2007","(3b) higher tertiary education","Female","409","0.474116666798599","0.440064450599239","0.508168882997959"
"No","2007","(0) in school","Male","11","","",""
"No","2007","(0) in school","Female","18","","",""
