"pgoeffd","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2011","college entrance qualification","Single parent ","199","0.348397695241775","0.308359215062932","0.388436175420619"
"Yes","2011","college entrance qualification","Couple + C. LE 16 ","650","0.294040724436218","0.274669271745933","0.313412177126503"
"Yes","2011","college entrance qualification","Couple + C. GT 16 ","209","0.302418846472441","0.265939987932371","0.338897705012511"
"Yes","2011","college entrance qualification","Couple + C. LE and GT 16","107","0.263183984940924","0.216098428191136","0.310269541690711"
"Yes","2011","Other degree","1-pers.-HH","9","","",""
"Yes","2011","Other degree","(Married) couple without C. ","34","0.208522258003341","0.143071784032705","0.273972731973977"
"Yes","2011","Other degree","Single parent ","11","","",""
"Yes","2011","Other degree","Couple + C. LE 16 ","53","0.146765151598632","0.112718860438596","0.180811442758667"
"Yes","2011","Other degree","Couple + C. GT 16 ","16","","",""
"Yes","2011","Other degree","Couple + C. LE and GT 16","20","","",""
"Yes","2011","no degree/no degree yet","1-pers.-HH","2","","",""
"Yes","2011","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Yes","2011","no degree/no degree yet","Single parent ","3","","",""
"Yes","2011","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Yes","2011","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Yes","2011","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"No","2011","lower secondary degree","1-pers.-HH","257","0.805990491214459","0.762182595826029","0.84979838660289"
"No","2011","lower secondary degree","(Married) couple without C. ","648","0.824094604471623","0.797511047046357","0.850678161896888"
"No","2011","lower secondary degree","Single parent ","296","0.833568125953218","0.795304493099543","0.871831758806892"
"No","2011","lower secondary degree","Couple + C. LE 16 ","920","0.872736340051637","0.852530185045582","0.892942495057693"
"No","2011","lower secondary degree","Couple + C. GT 16 ","399","0.808188353257012","0.773503547054828","0.842873159459197"
"No","2011","lower secondary degree","Couple + C. LE and GT 16","294","0.906678965733664","0.875151377001562","0.938206554465767"
"No","2011","secondary school degree","1-pers.-HH","372","0.755642624109472","0.717902409127217","0.793382839091727"
"No","2011","secondary school degree","(Married) couple without C. ","900","0.75142894235456","0.727295905480965","0.775561979228155"
"No","2011","secondary school degree","Single parent ","576","0.797411813920458","0.768742123331317","0.826081504509598"
"No","2011","secondary school degree","Couple + C. LE 16 ","1546","0.780530996149763","0.762104070733803","0.798957921565724"
"No","2011","secondary school degree","Couple + C. GT 16 ","605","0.775356941390091","0.746345996896613","0.804367885883569"
"No","2011","secondary school degree","Couple + C. LE and GT 16","348","0.786883232285702","0.74883521402324","0.824931250548163"
"No","2011","college entrance qualification","1-pers.-HH","357","0.634016026980825","0.594574662419218","0.673457391542431"
"No","2011","college entrance qualification","(Married) couple without C. ","774","0.683031437463505","0.656661388090964","0.709401486836047"
"No","2011","college entrance qualification","Single parent ","345","0.651602304758225","0.611563824579381","0.691640784937068"
"No","2011","college entrance qualification","Couple + C. LE 16 ","1475","0.705959275563782","0.686587822873497","0.725330728254067"
"No","2011","college entrance qualification","Couple + C. GT 16 ","400","0.697581153527559","0.661102294987489","0.734060012067629"
"No","2011","college entrance qualification","Couple + C. LE and GT 16","229","0.736816015059076","0.689730458309289","0.783901571808863"
"No","2011","Other degree","1-pers.-HH","39","0.85227203385884","0.751891858365148","0.952652209352532"
"No","2011","Other degree","(Married) couple without C. ","114","0.791477741996659","0.726027268026023","0.856928215967295"
"No","2011","Other degree","Single parent ","60","0.834555670331188","0.748124077558863","0.920987263103514"
"No","2011","Other degree","Couple + C. LE 16 ","362","0.853234848401368","0.819188557241333","0.887281139561404"
"No","2011","Other degree","Couple + C. GT 16 ","93","0.877006455805605","0.815350164854853","0.938662746756357"
"No","2011","Other degree","Couple + C. LE and GT 16","107","0.770647436119762","0.697529167489934","0.84376570474959"
"No","2011","no degree/no degree yet","1-pers.-HH","7","","",""
"No","2011","no degree/no degree yet","(Married) couple without C. ","27","","",""
"No","2011","no degree/no degree yet","Single parent ","28","","",""
"No","2011","no degree/no degree yet","Couple + C. LE 16 ","57","0.842648862491407","0.752733048725465","0.93256467625735"
"No","2011","no degree/no degree yet","Couple + C. GT 16 ","31","0.955094086985286","0.885482188841327","1.02470598512925"
"No","2011","no degree/no degree yet","Couple + C. LE and GT 16","33","0.952897661366133","0.883692066444143","1.02210325628812"
"Yes","2012","lower secondary degree","1-pers.-HH","62","0.192256540615071","0.148529701882953","0.235983379347189"
"Yes","2012","lower secondary degree","(Married) couple without C. ","130","0.174881554653128","0.14715406133874","0.202609047967516"
"Yes","2012","lower secondary degree","Single parent ","66","0.162989192970197","0.124781940855965","0.201196445084429"
"Yes","2012","lower secondary degree","Couple + C. LE 16 ","120","0.132452072397886","0.111494490237881","0.153409654557891"
"Yes","2012","lower secondary degree","Couple + C. GT 16 ","91","0.193350009420183","0.157493352323501","0.229206666516864"
"Yes","2012","lower secondary degree","Couple + C. LE and GT 16","42","0.109607834427365","0.0757479338658938","0.143467734988835"
"Yes","2012","secondary school degree","1-pers.-HH","129","0.233897483621237","0.197756580359931","0.270038386882544"
"Yes","2012","secondary school degree","(Married) couple without C. ","319","0.256341261948336","0.231387241203207","0.281295282693465"
"Yes","2012","secondary school degree","Single parent ","163","0.182201657173792","0.154408475807027","0.209994838540556"
"Yes","2012","secondary school degree","Couple + C. LE 16 ","385","0.205030403778382","0.186746724461143","0.223314083095621"
"Yes","2012","secondary school degree","Couple + C. GT 16 ","180","0.224411511953299","0.194352792559898","0.254470231346699"
"Yes","2012","secondary school degree","Couple + C. LE and GT 16","82","0.217759864081457","0.179239732464299","0.256279995698614"
"Yes","2012","college entrance qualification","1-pers.-HH","244","0.374076523865257","0.336440643824584","0.411712403905931"
"Yes","2012","college entrance qualification","(Married) couple without C. ","424","0.323239909649639","0.296428435461859","0.350051383837419"
"Yes","2012","college entrance qualification","Single parent ","200","0.387602958072823","0.345927678410892","0.429278237734754"
"Yes","2012","college entrance qualification","Couple + C. LE 16 ","619","0.299838152994815","0.279999152894575","0.319677153095056"
"Yes","2012","college entrance qualification","Couple + C. GT 16 ","195","0.325350121700075","0.286581409922879","0.364118833477272"
"Yes","2012","college entrance qualification","Couple + C. LE and GT 16","114","0.290815939329785","0.244226203833066","0.337405674826503"
"Yes","2012","Other degree","1-pers.-HH","12","","",""
"Yes","2012","Other degree","(Married) couple without C. ","37","0.224813983690614","0.158665940515103","0.290962026866126"
"Yes","2012","Other degree","Single parent ","9","","",""
"Yes","2012","Other degree","Couple + C. LE 16 ","61","0.130712823051052","0.0992520398395149","0.162173606262588"
"Yes","2012","Other degree","Couple + C. GT 16 ","12","","",""
"Yes","2012","Other degree","Couple + C. LE and GT 16","19","","",""
"Yes","2012","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2012","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Yes","2012","no degree/no degree yet","Single parent ","1","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Yes","2012","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","2012","lower secondary degree","1-pers.-HH","250","0.807743459384929","0.764016620652811","0.851470298117047"
"No","2012","lower secondary degree","(Married) couple without C. ","591","0.825118445346872","0.797390952032484","0.85284593866126"
"No","2012","lower secondary degree","Single parent ","293","0.837010807029803","0.798803554915571","0.875218059144035"
"No","2012","lower secondary degree","Couple + C. LE 16 ","885","0.867547927602114","0.846590345442109","0.888505509762119"
"No","2012","lower secondary degree","Couple + C. GT 16 ","375","0.806649990579817","0.770793333483136","0.842506647676499"
"No","2012","lower secondary degree","Couple + C. LE and GT 16","285","0.890392165572635","0.856532265011165","0.924252066134106"
"No","2012","secondary school degree","1-pers.-HH","398","0.766102516378763","0.729961613117457","0.80224341964007"
"No","2012","secondary school degree","(Married) couple without C. ","857","0.743658738051664","0.718704717306535","0.768612758796793"
"No","2012","secondary school degree","Single parent ","578","0.817798342826208","0.790005161459444","0.845591524192973"
"No","2012","secondary school degree","Couple + C. LE 16 ","1488","0.794969596221618","0.776685916904379","0.813253275538858"
"No","2012","secondary school degree","Couple + C. GT 16 ","560","0.775588488046701","0.745529768653301","0.805647207440102"
"No","2012","secondary school degree","Couple + C. LE and GT 16","359","0.782240135918543","0.743720004301386","0.820760267535701"
"No","2012","college entrance qualification","1-pers.-HH","391","0.625923476134743","0.588287596094069","0.663559356175416"
"No","2012","college entrance qualification","(Married) couple without C. ","745","0.676760090350361","0.649948616162581","0.703571564538142"
"No","2012","college entrance qualification","Single parent ","325","0.612397041927177","0.570721762265246","0.654072321589108"
"No","2012","college entrance qualification","Couple + C. LE 16 ","1430","0.700161847005185","0.680322846904944","0.720000847105425"
"No","2012","college entrance qualification","Couple + C. GT 16 ","366","0.674649878299925","0.635881166522728","0.713418590077121"
"No","2012","college entrance qualification","Couple + C. LE and GT 16","251","0.709184060670215","0.662594325173497","0.755773796166934"
"No","2012","Other degree","1-pers.-HH","41","0.779956777903399","0.668424795303512","0.891488760503286"
"No","2012","Other degree","(Married) couple without C. ","116","0.775186016309385","0.709037973133874","0.841334059484897"
"No","2012","Other degree","Single parent ","70","0.908852081418619","0.845384123324521","0.972320039512716"
"No","2012","Other degree","Couple + C. LE 16 ","380","0.869287176948949","0.837826393737412","0.900747960160485"
"No","2012","Other degree","Couple + C. GT 16 ","89","0.894690546881631","0.834827680622989","0.954553413140273"
"No","2012","Other degree","Couple + C. LE and GT 16","125","0.810367204467619","0.746340006362027","0.874394402573211"
"No","2012","no degree/no degree yet","1-pers.-HH","8","","",""
"No","2012","no degree/no degree yet","(Married) couple without C. ","24","","",""
"No","2012","no degree/no degree yet","Single parent ","38","0.993477818290645","0.968214445999818","1.01874119058147"
"No","2012","no degree/no degree yet","Couple + C. LE 16 ","60","0.828400938455867","0.738787863468859","0.918014013442875"
"No","2012","no degree/no degree yet","Couple + C. GT 16 ","29","","",""
"No","2012","no degree/no degree yet","Couple + C. LE and GT 16","43","1","1","1"
"Yes","2013","lower secondary degree","1-pers.-HH","48","0.180233407927347","0.136737317915444","0.22372949793925"
"Yes","2013","lower secondary degree","(Married) couple without C. ","126","0.187017717822099","0.157514543329415","0.216520892314784"
"Yes","2013","lower secondary degree","Single parent ","69","0.172983091648119","0.134286378273291","0.211679805022946"
"Yes","2013","lower secondary degree","Couple + C. LE 16 ","115","0.117957966372664","0.0978449180062978","0.13807101473903"
"Yes","2013","lower secondary degree","Couple + C. GT 16 ","88","0.179620910667703","0.145492529046101","0.213749292289305"
"Yes","2013","lower secondary degree","Couple + C. LE and GT 16","41","0.101042329865163","0.0693773099091609","0.132707349821165"
"Yes","2013","secondary school degree","1-pers.-HH","129","0.245132548114242","0.208088447851114","0.28217664837737"
"Yes","2013","secondary school degree","(Married) couple without C. ","311","0.257668616494182","0.232213725749532","0.283123507238832"
"Yes","2013","secondary school degree","Single parent ","179","0.234409683075934","0.20425189548685","0.264567470665018"
"Yes","2013","secondary school degree","Couple + C. LE 16 ","367","0.204491086693212","0.185769953380328","0.223212220006095"
"Yes","2013","secondary school degree","Couple + C. GT 16 ","172","0.227267653608414","0.196223313614007","0.25831199360282"
"Yes","2013","secondary school degree","Couple + C. LE and GT 16","93","0.173123256931429","0.139205100554585","0.207041413308274"
"Yes","2013","college entrance qualification","1-pers.-HH","236","0.380811933825654","0.342589458419855","0.419034409231452"
"Yes","2013","college entrance qualification","(Married) couple without C. ","421","0.364026146467899","0.335720536288973","0.392331756646826"
"Yes","2013","college entrance qualification","Single parent ","186","0.372590675326567","0.329471941337741","0.415709409315394"
"Yes","2013","college entrance qualification","Couple + C. LE 16 ","632","0.318863176413534","0.298377077519134","0.339349275307934"
"Yes","2013","college entrance qualification","Couple + C. GT 16 ","194","0.353024682601496","0.312490272762937","0.393559092440056"
"Yes","2013","college entrance qualification","Couple + C. LE and GT 16","139","0.384798830116925","0.33699837817131","0.43259928206254"
"Yes","2013","Other degree","1-pers.-HH","31","0.20654792592234","0.14401540716935","0.269080444675331"
"Yes","2013","Other degree","(Married) couple without C. ","80","0.219725349190997","0.181845732216917","0.257604966165077"
"Yes","2013","Other degree","Single parent ","20","","",""
"Yes","2013","Other degree","Couple + C. LE 16 ","125","0.123029990479884","0.102327017275551","0.143732963684218"
"Yes","2013","Other degree","Couple + C. GT 16 ","39","0.119697833388269","0.0827183137336992","0.156677353042838"
"Yes","2013","Other degree","Couple + C. LE and GT 16","43","0.124969750400828","0.0872341670921258","0.162705333709531"
"Yes","2013","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2013","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Yes","2013","no degree/no degree yet","Single parent ","8","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Yes","2013","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"No","2013","lower secondary degree","1-pers.-HH","252","0.819766592072653","0.77627050206075","0.863262682084556"
"No","2013","lower secondary degree","(Married) couple without C. ","545","0.8129822821779","0.783479107685216","0.842485456670584"
"No","2013","lower secondary degree","Single parent ","298","0.827016908351881","0.788320194977054","0.865713621726709"
"No","2013","lower secondary degree","Couple + C. LE 16 ","873","0.882042033627336","0.86192898526097","0.902155081993702"
"No","2013","lower secondary degree","Couple + C. GT 16 ","398","0.820379089332297","0.786250707710695","0.854507470953899"
"No","2013","lower secondary degree","Couple + C. LE and GT 16","307","0.898957670134837","0.867292650178835","0.930622690090839"
"No","2013","secondary school degree","1-pers.-HH","389","0.754867451885758","0.71782335162263","0.791911552148886"
"No","2013","secondary school degree","(Married) couple without C. ","823","0.742331383505818","0.716876492761168","0.767786274250468"
"No","2013","secondary school degree","Single parent ","579","0.765590316924066","0.735432529334982","0.79574810451315"
"No","2013","secondary school degree","Couple + C. LE 16 ","1416","0.795508913306788","0.776787779993905","0.814230046619672"
"No","2013","secondary school degree","Couple + C. GT 16 ","528","0.772732346391586","0.74168800639718","0.803776686385993"
"No","2013","secondary school degree","Couple + C. LE and GT 16","385","0.826876743068571","0.792958586691726","0.860794899445415"
"No","2013","college entrance qualification","1-pers.-HH","384","0.619188066174346","0.580965590768548","0.657410541580145"
"No","2013","college entrance qualification","(Married) couple without C. ","689","0.635973853532101","0.607668243353174","0.664279463711027"
"No","2013","college entrance qualification","Single parent ","297","0.627409324673432","0.584290590684606","0.670528058662259"
"No","2013","college entrance qualification","Couple + C. LE 16 ","1356","0.681136823586466","0.660650724692066","0.701622922480866"
"No","2013","college entrance qualification","Couple + C. GT 16 ","340","0.646975317398504","0.606440907559944","0.687509727237063"
"No","2013","college entrance qualification","Couple + C. LE and GT 16","259","0.615201169883075","0.56740071793746","0.66300162182869"
"No","2013","Other degree","1-pers.-HH","130","0.79345207407766","0.730919555324669","0.855984592830651"
"No","2013","Other degree","(Married) couple without C. ","379","0.780274650809003","0.742395033834922","0.818154267783083"
"No","2013","Other degree","Single parent ","133","0.863861972173053","0.809522641924193","0.918201302421914"
"No","2013","Other degree","Couple + C. LE 16 ","842","0.876970009520116","0.856267036315782","0.897672982724449"
"No","2013","Other degree","Couple + C. GT 16 ","257","0.880302166611731","0.843322646957162","0.917281686266301"
"No","2013","Other degree","Couple + C. LE and GT 16","252","0.875030249599172","0.837294666290469","0.912765832907874"
"No","2013","no degree/no degree yet","1-pers.-HH","22","","",""
"No","2013","no degree/no degree yet","(Married) couple without C. ","38","0.856023898580791","0.751093333230299","0.960954463931282"
"No","2013","no degree/no degree yet","Single parent ","44","0.873667016160835","0.783369092093195","0.963964940228474"
"No","2013","no degree/no degree yet","Couple + C. LE 16 ","89","0.914441805927794","0.857896962598043","0.970986649257545"
"No","2013","no degree/no degree yet","Couple + C. GT 16 ","52","0.927597197255012","0.861470095574705","0.99372429893532"
"No","2013","no degree/no degree yet","Couple + C. LE and GT 16","72","0.901685289968231","0.833384865198571","0.969985714737892"
"Yes","2014","lower secondary degree","1-pers.-HH","56","0.200770168940805","0.154824762233375","0.246715575648234"
"Yes","2014","lower secondary degree","(Married) couple without C. ","128","0.180098411913577","0.150892345139062","0.209304478688093"
"Yes","2014","lower secondary degree","Single parent ","59","0.162714051815871","0.121692004827912","0.20373609880383"
"Yes","2014","lower secondary degree","Couple + C. LE 16 ","106","0.146730713513843","0.122378343418242","0.171083083609444"
"Yes","2014","lower secondary degree","Couple + C. GT 16 ","74","0.172910333769055","0.136914525105925","0.208906142432185"
"Yes","2014","lower secondary degree","Couple + C. LE and GT 16","39","0.117338435922099","0.0812801869599341","0.153396684884263"
"Yes","2014","secondary school degree","1-pers.-HH","117","0.230455169015348","0.19234228096936","0.268568057061335"
"Yes","2014","secondary school degree","(Married) couple without C. ","310","0.259929848870392","0.234151195982669","0.285708501758115"
"Yes","2014","secondary school degree","Single parent ","137","0.244098191083876","0.209437512739809","0.278758869427944"
"Yes","2014","secondary school degree","Couple + C. LE 16 ","316","0.2018502510261","0.181625393792597","0.222075108259603"
"Yes","2014","secondary school degree","Couple + C. GT 16 ","140","0.198235435051124","0.167539938637559","0.228930931464688"
"Yes","2014","secondary school degree","Couple + C. LE and GT 16","92","0.19237594319781","0.154945644231096","0.229806242164523"
"Yes","2014","college entrance qualification","1-pers.-HH","235","0.402249453086094","0.362065024342033","0.442433881830155"
"Yes","2014","college entrance qualification","(Married) couple without C. ","414","0.36980653147246","0.341108139931213","0.398504923013708"
"Yes","2014","college entrance qualification","Single parent ","161","0.367919284455198","0.321799635601114","0.414038933309282"
"Yes","2014","college entrance qualification","Couple + C. LE 16 ","573","0.348924111524489","0.326775759692594","0.371072463356384"
"Yes","2014","college entrance qualification","Couple + C. GT 16 ","163","0.308652666011275","0.268795501178765","0.348509830843785"
"Yes","2014","college entrance qualification","Couple + C. LE and GT 16","141","0.376291957792667","0.328087703537614","0.424496212047719"
"Yes","2014","Other degree","1-pers.-HH","24","","",""
"Yes","2014","Other degree","(Married) couple without C. ","69","0.246064249380982","0.202176970173516","0.289951528588448"
"Yes","2014","Other degree","Single parent ","16","","",""
"Yes","2014","Other degree","Couple + C. LE 16 ","100","0.151002602187988","0.125761765938267","0.176243438437708"
"Yes","2014","Other degree","Couple + C. GT 16 ","30","0.141231632423685","0.0969866913083565","0.185476573539013"
"Yes","2014","Other degree","Couple + C. LE and GT 16","40","0.163483710439942","0.117642874270607","0.209324546609276"
"Yes","2014","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2014","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Yes","2014","no degree/no degree yet","Single parent ","8","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Yes","2014","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"No","2014","lower secondary degree","1-pers.-HH","236","0.799229831059195","0.753284424351766","0.845175237766625"
"No","2014","lower secondary degree","(Married) couple without C. ","537","0.819901588086423","0.790695521311907","0.849107654860938"
"No","2014","lower secondary degree","Single parent ","252","0.837285948184129","0.79626390119617","0.878307995172088"
"No","2014","lower secondary degree","Couple + C. LE 16 ","705","0.853269286486157","0.828916916390556","0.877621656581757"
"No","2014","lower secondary degree","Couple + C. GT 16 ","350","0.827089666230945","0.791093857567814","0.863085474894075"
"No","2014","lower secondary degree","Couple + C. LE and GT 16","267","0.882661564077901","0.846603315115737","0.918719813040066"
"No","2014","secondary school degree","1-pers.-HH","352","0.769544830984653","0.731431942938665","0.80765771903064"
"No","2014","secondary school degree","(Married) couple without C. ","802","0.740070151129608","0.714291498241885","0.765848804017331"
"No","2014","secondary school degree","Single parent ","453","0.755901808916124","0.721241130572056","0.790562487260191"
"No","2014","secondary school degree","Couple + C. LE 16 ","1197","0.7981497489739","0.777924891740396","0.818374606207403"
"No","2014","secondary school degree","Couple + C. GT 16 ","508","0.801764564948876","0.771069068535312","0.832460061362441"
"No","2014","secondary school degree","Couple + C. LE and GT 16","334","0.807624056802191","0.770193757835477","0.845054355768904"
"No","2014","college entrance qualification","1-pers.-HH","337","0.597750546913906","0.557566118169844","0.637934975657967"
"No","2014","college entrance qualification","(Married) couple without C. ","673","0.63019346852754","0.601495076986292","0.658891860068787"
"No","2014","college entrance qualification","Single parent ","259","0.632080715544802","0.585961066690718","0.678200364398886"
"No","2014","college entrance qualification","Couple + C. LE 16 ","1206","0.651075888475511","0.628927536643616","0.673224240307406"
"No","2014","college entrance qualification","Couple + C. GT 16 ","353","0.691347333988725","0.651490169156214","0.731204498821235"
"No","2014","college entrance qualification","Couple + C. LE and GT 16","247","0.623708042207333","0.575503787952281","0.671912296462386"
"No","2014","Other degree","1-pers.-HH","101","0.806034865980836","0.736719130774656","0.875350601187017"
"No","2014","Other degree","(Married) couple without C. ","301","0.753935750619018","0.710048471411552","0.797823029826484"
"No","2014","Other degree","Single parent ","91","0.86376080380222","0.798762206458276","0.928759401146164"
"No","2014","Other degree","Couple + C. LE 16 ","673","0.848997397812012","0.823756561562292","0.874238234061733"
"No","2014","Other degree","Couple + C. GT 16 ","208","0.858768367576315","0.814523426460987","0.903013308691643"
"No","2014","Other degree","Couple + C. LE and GT 16","210","0.836516289560058","0.790675453390723","0.882357125729393"
"No","2014","no degree/no degree yet","1-pers.-HH","13","","",""
"No","2014","no degree/no degree yet","(Married) couple without C. ","32","0.934550231319538","0.852615232557589","1.01648523008149"
"No","2014","no degree/no degree yet","Single parent ","30","0.795620292121793","0.667408460258019","0.923832123985567"
"No","2014","no degree/no degree yet","Couple + C. LE 16 ","62","0.907599093416164","0.837198461798895","0.977999725033433"
"No","2014","no degree/no degree yet","Couple + C. GT 16 ","30","0.915353826828757","0.823136562630952","1.00757109102656"
"No","2014","no degree/no degree yet","Couple + C. LE and GT 16","56","0.903965131638706","0.829412534379354","0.978517728898057"
"Yes","2015","lower secondary degree","1-pers.-HH","53","0.201348741787924","0.154710521315114","0.247986962260735"
"Yes","2015","lower secondary degree","(Married) couple without C. ","125","0.193517993093835","0.162270014933171","0.224765971254498"
"Yes","2015","lower secondary degree","Single parent ","61","0.178044204069793","0.134166406858575","0.221922001281012"
"Yes","2015","lower secondary degree","Couple + C. LE 16 ","95","0.126429947744712","0.102087433789821","0.150772461699604"
"Yes","2015","lower secondary degree","Couple + C. GT 16 ","64","0.167526073178686","0.129267032796274","0.205785113561098"
"Yes","2015","lower secondary degree","Couple + C. LE and GT 16","38","0.133944690801652","0.094677056671783","0.17321232493152"
"Yes","2015","secondary school degree","1-pers.-HH","117","0.257306884634302","0.217994291782543","0.29661947748606"
"Yes","2015","secondary school degree","(Married) couple without C. ","282","0.243841126568628","0.218302756087154","0.269379497050103"
"Yes","2015","secondary school degree","Single parent ","118","0.201750456618346","0.167713237924802","0.23578767531189"
"Yes","2015","secondary school degree","Couple + C. LE 16 ","308","0.220262447611079","0.198476063988398","0.242048831233761"
"Yes","2015","secondary school degree","Couple + C. GT 16 ","135","0.174538669551742","0.144661019003148","0.204416320100337"
"Yes","2015","secondary school degree","Couple + C. LE and GT 16","79","0.163393250448315","0.127821783066891","0.198964717829739"
"Yes","2015","college entrance qualification","1-pers.-HH","200","0.363520067606535","0.322568860381719","0.404471274831352"
"Yes","2015","college entrance qualification","(Married) couple without C. ","403","0.381457105567306","0.351835697712904","0.411078513421708"
"Yes","2015","college entrance qualification","Single parent ","161","0.386626345562247","0.339998069299333","0.43325462182516"
"Yes","2015","college entrance qualification","Couple + C. LE 16 ","562","0.355352399143907","0.33237657479282","0.378328223494994"
"Yes","2015","college entrance qualification","Couple + C. GT 16 ","173","0.331742207043471","0.29095861336128","0.372525800725662"
"Yes","2015","college entrance qualification","Couple + C. LE and GT 16","151","0.360701331841038","0.314388766508504","0.407013897173573"
"Yes","2015","Other degree","1-pers.-HH","41","0.163858643454308","0.11851643823084","0.209200848677776"
"Yes","2015","Other degree","(Married) couple without C. ","82","0.200965720245827","0.168631247550642","0.233300192941012"
"Yes","2015","Other degree","Single parent ","20","","",""
"Yes","2015","Other degree","Couple + C. LE 16 ","120","0.135188347013815","0.113536461011125","0.156840233016504"
"Yes","2015","Other degree","Couple + C. GT 16 ","30","0.146271926683407","0.10030182814113","0.192242025225684"
"Yes","2015","Other degree","Couple + C. LE and GT 16","33","0.149026196189614","0.10406591968185","0.193986472697378"
"Yes","2015","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2015","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Yes","2015","no degree/no degree yet","Single parent ","7","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Yes","2015","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"No","2015","lower secondary degree","1-pers.-HH","231","0.798651258212076","0.752013037739266","0.845289478684886"
"No","2015","lower secondary degree","(Married) couple without C. ","489","0.806482006906165","0.775234028745502","0.837729985066829"
"No","2015","lower secondary degree","Single parent ","231","0.821955795930207","0.778077998718988","0.865833593141425"
"No","2015","lower secondary degree","Couple + C. LE 16 ","621","0.873570052255288","0.849227538300396","0.897912566210179"
"No","2015","lower secondary degree","Couple + C. GT 16 ","302","0.832473926821314","0.794214886438902","0.870732967203726"
"No","2015","lower secondary degree","Couple + C. LE and GT 16","251","0.866055309198348","0.826787675068479","0.905322943328217"
"No","2015","secondary school degree","1-pers.-HH","358","0.742693115365698","0.70338052251394","0.782005708217457"
"No","2015","secondary school degree","(Married) couple without C. ","804","0.756158873431372","0.730620502949897","0.781697243912846"
"No","2015","secondary school degree","Single parent ","416","0.798249543381654","0.76421232468811","0.832286762075198"
"No","2015","secondary school degree","Couple + C. LE 16 ","1082","0.779737552388921","0.757951168766239","0.801523936011602"
"No","2015","secondary school degree","Couple + C. GT 16 ","485","0.825461330448258","0.795583679899663","0.855338980996852"
"No","2015","secondary school degree","Couple + C. LE and GT 16","336","0.836606749551685","0.801035282170261","0.872178216933109"
"No","2015","college entrance qualification","1-pers.-HH","330","0.636479932393465","0.595528725168648","0.677431139618281"
"No","2015","college entrance qualification","(Married) couple without C. ","630","0.618542894432694","0.588921486578292","0.648164302287096"
"No","2015","college entrance qualification","Single parent ","258","0.613373654437753","0.56674537817484","0.660001930700667"
"No","2015","college entrance qualification","Couple + C. LE 16 ","1105","0.644647600856093","0.621671776505006","0.66762342520718"
"No","2015","college entrance qualification","Couple + C. GT 16 ","339","0.668257792956529","0.627474199274338","0.70904138663872"
"No","2015","college entrance qualification","Couple + C. LE and GT 16","262","0.639298668158962","0.592986102826427","0.685611233491496"
"No","2015","Other degree","1-pers.-HH","215","0.836141356545692","0.790799151322224","0.88148356176916"
"No","2015","Other degree","(Married) couple without C. ","508","0.799034279754173","0.766699807058988","0.831368752449358"
"No","2015","Other degree","Single parent ","90","0.873592998533702","0.811492957734232","0.935693039333171"
"No","2015","Other degree","Couple + C. LE 16 ","838","0.864811652986185","0.843159766983495","0.886463538988875"
"No","2015","Other degree","Couple + C. GT 16 ","197","0.853728073316593","0.807757974774316","0.89969817185887"
"No","2015","Other degree","Couple + C. LE and GT 16","208","0.850973803810386","0.806013527302622","0.89593408031815"
"No","2015","no degree/no degree yet","1-pers.-HH","23","","",""
"No","2015","no degree/no degree yet","(Married) couple without C. ","31","0.823816319479422","0.697600990553447","0.950031648405397"
"No","2015","no degree/no degree yet","Single parent ","41","0.639663667087422","0.503845663841641","0.775481670333203"
"No","2015","no degree/no degree yet","Couple + C. LE 16 ","73","0.8072290021865","0.720787496385468","0.893670507987533"
"No","2015","no degree/no degree yet","Couple + C. GT 16 ","30","0.888015986217086","0.783543368748884","0.992488603685287"
