"pgoeffd","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","1984","Not Employed","(0) in school","","","",""
"Yes","1984","Not Employed","(1a) inadequately completed","","","",""
"Yes","1984","Not Employed","(1b) general elementary school","5","","",""
"Yes","1984","Not Employed","(1c) basic vocational qualification","2","","",""
"Yes","1984","Not Employed","(2b) intermediate general qualification","2","","",""
"Yes","1984","Not Employed","(2a) intermediate vocational","2","","",""
"Yes","1984","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Yes","1984","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes","1984","Not Employed","(3a) lower tertiary education","","","",""
"Yes","1984","Not Employed","(3b) higher tertiary education","9","","",""
"Yes","1984","Employed","(0) in school","1","","",""
"Yes","1984","Employed","(1a) inadequately completed","62","0.109511892407947","0.0856332237064342","0.13339056110946"
"Yes","1984","Employed","(1b) general elementary school","177","0.16088253946588","0.141412318614307","0.180352760317452"
"Yes","1984","Employed","(1c) basic vocational qualification","483","0.197956748588921","0.18289914008098","0.213014357096863"
"Yes","1984","Employed","(2b) intermediate general qualification","56","0.280930739520085","0.220571566309746","0.341289912730423"
"Yes","1984","Employed","(2a) intermediate vocational","284","0.304500541242861","0.27493977527383","0.334061307211892"
"Yes","1984","Employed","(2c_gen) general maturity certificate","29","","",""
"Yes","1984","Employed","(2c_voc) vocational maturity certificate","83","0.334847311933582","0.280530637050644","0.389163986816521"
"Yes","1984","Employed","(3a) lower tertiary education","59","0.312139929945712","0.247103678807799","0.377176181083625"
"Yes","1984","Employed","(3b) higher tertiary education","239","0.613864209445281","0.566680441152933","0.661047977737628"
"No","1984","Not Employed","(0) in school","1","","",""
"No","1984","Not Employed","(1a) inadequately completed","10","","",""
"No","1984","Not Employed","(1b) general elementary school","43","0.878858046851","0.786551155615183","0.971164938086818"
"No","1984","Not Employed","(1c) basic vocational qualification","48","0.951772182841617","0.892386959308073","1.01115740637516"
"No","1984","Not Employed","(2b) intermediate general qualification","11","","",""
"No","1984","Not Employed","(2a) intermediate vocational","11","","",""
"No","1984","Not Employed","(2c_gen) general maturity certificate","11","","",""
"No","1984","Not Employed","(2c_voc) vocational maturity certificate","13","","",""
"No","1984","Not Employed","(3a) lower tertiary education","4","","",""
"No","1984","Not Employed","(3b) higher tertiary education","3","","",""
"No","1984","Employed","(0) in school","2","","",""
"No","1984","Employed","(1a) inadequately completed","595","0.890488107592053","0.86660943889054","0.914366776293566"
"No","1984","Employed","(1b) general elementary school","1191","0.83911746053412","0.819647239682548","0.858587681385693"
"No","1984","Employed","(1c) basic vocational qualification","2207","0.802043251411079","0.786985642903137","0.81710085991902"
"No","1984","Employed","(2b) intermediate general qualification","157","0.719069260479915","0.658710087269577","0.779428433690254"
"No","1984","Employed","(2a) intermediate vocational","647","0.695499458757139","0.665938692788108","0.72506022472617"
"No","1984","Employed","(2c_gen) general maturity certificate","112","0.738923792446457","0.666426463212378","0.811421121680535"
"No","1984","Employed","(2c_voc) vocational maturity certificate","207","0.665152688066418","0.610836013183479","0.719469362949356"
"No","1984","Employed","(3a) lower tertiary education","136","0.687860070054288","0.622823818916375","0.752896321192201"
"No","1984","Employed","(3b) higher tertiary education","170","0.386135790554719","0.338952022262372","0.433319558847067"
"Yes","1985","Not Employed","(0) in school","","","",""
"Yes","1985","Not Employed","(1a) inadequately completed","2","","",""
"Yes","1985","Not Employed","(1b) general elementary school","2","","",""
"Yes","1985","Not Employed","(1c) basic vocational qualification","","","",""
"Yes","1985","Not Employed","(2b) intermediate general qualification","5","","",""
"Yes","1985","Not Employed","(2a) intermediate vocational","2","","",""
"Yes","1985","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Yes","1985","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes","1985","Not Employed","(3a) lower tertiary education","1","","",""
"Yes","1985","Not Employed","(3b) higher tertiary education","4","","",""
"Yes","1985","Employed","(0) in school","","","",""
"Yes","1985","Employed","(1a) inadequately completed","45","0.095100493083181","0.0693616288938804","0.120839357272482"
"Yes","1985","Employed","(1b) general elementary school","159","0.169720274395378","0.147986514674055","0.191454034116701"
"Yes","1985","Employed","(1c) basic vocational qualification","444","0.208915199740687","0.192464642016843","0.22536575746453"
"Yes","1985","Employed","(2b) intermediate general qualification","43","0.224143861059127","0.165910882726457","0.282376839391796"
"Yes","1985","Employed","(2a) intermediate vocational","280","0.316855386593253","0.285922170588901","0.347788602597604"
"Yes","1985","Employed","(2c_gen) general maturity certificate","20","","",""
"Yes","1985","Employed","(2c_voc) vocational maturity certificate","74","0.345345514284163","0.287100186719754","0.403590841848573"
"Yes","1985","Employed","(3a) lower tertiary education","53","0.323666853909615","0.254544072323695","0.392789635495534"
"Yes","1985","Employed","(3b) higher tertiary education","225","0.593689274567123","0.544629395747713","0.642749153386532"
"No","1985","Not Employed","(0) in school","1","","",""
"No","1985","Not Employed","(1a) inadequately completed","5","","",""
"No","1985","Not Employed","(1b) general elementary school","21","","",""
"No","1985","Not Employed","(1c) basic vocational qualification","23","","",""
"No","1985","Not Employed","(2b) intermediate general qualification","5","","",""
"No","1985","Not Employed","(2a) intermediate vocational","8","","",""
"No","1985","Not Employed","(2c_gen) general maturity certificate","6","","",""
"No","1985","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"No","1985","Not Employed","(3a) lower tertiary education","1","","",""
"No","1985","Not Employed","(3b) higher tertiary education","3","","",""
"No","1985","Employed","(0) in school","1","","",""
"No","1985","Employed","(1a) inadequately completed","454","0.904899506916819","0.879160642727518","0.93063837110612"
"No","1985","Employed","(1b) general elementary school","987","0.830279725604622","0.808545965883299","0.852013485325946"
"No","1985","Employed","(1c) basic vocational qualification","1902","0.791084800259313","0.774634242535469","0.807535357983157"
"No","1985","Employed","(2b) intermediate general qualification","154","0.775856138940873","0.717623160608204","0.834089117273543"
"No","1985","Employed","(2a) intermediate vocational","589","0.683144613406747","0.652211397402395","0.714077829411098"
"No","1985","Employed","(2c_gen) general maturity certificate","91","0.789637679917622","0.713817552570437","0.865457807264806"
"No","1985","Employed","(2c_voc) vocational maturity certificate","182","0.654654485715837","0.596409158151427","0.712899813280246"
"No","1985","Employed","(3a) lower tertiary education","123","0.676333146090386","0.607210364504466","0.745455927676305"
"No","1985","Employed","(3b) higher tertiary education","160","0.406310725432877","0.357250846613468","0.455370604252287"
"Yes","1986","Not Employed","(0) in school","","","",""
"Yes","1986","Not Employed","(1a) inadequately completed","2","","",""
"Yes","1986","Not Employed","(1b) general elementary school","2","","",""
"Yes","1986","Not Employed","(1c) basic vocational qualification","2","","",""
"Yes","1986","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes","1986","Not Employed","(2a) intermediate vocational","3","","",""
"Yes","1986","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Yes","1986","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes","1986","Not Employed","(3a) lower tertiary education","","","",""
"Yes","1986","Not Employed","(3b) higher tertiary education","3","","",""
"Yes","1986","Employed","(0) in school","","","",""
"Yes","1986","Employed","(1a) inadequately completed","41","0.11490131205746","0.0846889591535802","0.14511366496134"
"Yes","1986","Employed","(1b) general elementary school","138","0.162619634137631","0.140601260083144","0.184638008192118"
"Yes","1986","Employed","(1c) basic vocational qualification","419","0.214353193328371","0.197205117143222","0.23150126951352"
"Yes","1986","Employed","(2b) intermediate general qualification","58","0.295140649699617","0.23208618989101","0.358195109508224"
"Yes","1986","Employed","(2a) intermediate vocational","258","0.304801560716937","0.273333123923774","0.336269997510099"
"Yes","1986","Employed","(2c_gen) general maturity certificate","24","","",""
"Yes","1986","Employed","(2c_voc) vocational maturity certificate","71","0.338934890358497","0.280141477023506","0.397728303693488"
"Yes","1986","Employed","(3a) lower tertiary education","49","0.309639522841811","0.239306351244463","0.379972694439159"
"Yes","1986","Employed","(3b) higher tertiary education","221","0.594661750916133","0.545298916503033","0.644024585329234"
"No","1986","Not Employed","(0) in school","2","","",""
"No","1986","Not Employed","(1a) inadequately completed","3","","",""
"No","1986","Not Employed","(1b) general elementary school","14","","",""
"No","1986","Not Employed","(1c) basic vocational qualification","12","","",""
"No","1986","Not Employed","(2b) intermediate general qualification","2","","",""
"No","1986","Not Employed","(2a) intermediate vocational","5","","",""
"No","1986","Not Employed","(2c_gen) general maturity certificate","5","","",""
"No","1986","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"No","1986","Not Employed","(3a) lower tertiary education","1","","",""
"No","1986","Not Employed","(3b) higher tertiary education","3","","",""
"No","1986","Employed","(0) in school","","","",""
"No","1986","Employed","(1a) inadequately completed","387","0.88509868794254","0.85488633503866","0.91531104084642"
"No","1986","Employed","(1b) general elementary school","941","0.837380365862369","0.815361991807882","0.859398739916856"
"No","1986","Employed","(1c) basic vocational qualification","1781","0.785646806671629","0.76849873048648","0.802794882856778"
"No","1986","Employed","(2b) intermediate general qualification","143","0.704859350300383","0.641804890491776","0.76791381010899"
"No","1986","Employed","(2a) intermediate vocational","564","0.695198439283063","0.663730002489901","0.726666876076226"
"No","1986","Employed","(2c_gen) general maturity certificate","88","0.728562341316684","0.646204019308872","0.810920663324496"
"No","1986","Employed","(2c_voc) vocational maturity certificate","178","0.661065109641503","0.602271696306511","0.719858522976494"
"No","1986","Employed","(3a) lower tertiary education","117","0.690360477158189","0.620027305560841","0.760693648755537"
"No","1986","Employed","(3b) higher tertiary education","159","0.405338249083867","0.355975414670766","0.454701083496967"
"Yes","1987","Not Employed","(0) in school","","","",""
"Yes","1987","Not Employed","(1a) inadequately completed","","","",""
"Yes","1987","Not Employed","(1b) general elementary school","2","","",""
"Yes","1987","Not Employed","(1c) basic vocational qualification","7","","",""
"Yes","1987","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes","1987","Not Employed","(2a) intermediate vocational","2","","",""
"Yes","1987","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Yes","1987","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes","1987","Not Employed","(3a) lower tertiary education","","","",""
"Yes","1987","Not Employed","(3b) higher tertiary education","4","","",""
"Yes","1987","Employed","(0) in school","","","",""
"Yes","1987","Employed","(1a) inadequately completed","41","0.111734784119523","0.0818534709980685","0.141616097240977"
"Yes","1987","Employed","(1b) general elementary school","140","0.159060235436127","0.137358274836398","0.180762196035856"
"Yes","1987","Employed","(1c) basic vocational qualification","408","0.208989014321034","0.191975941309736","0.226002087332332"
"Yes","1987","Employed","(2b) intermediate general qualification","65","0.336849668803468","0.272925880964516","0.40077345664242"
"Yes","1987","Employed","(2a) intermediate vocational","267","0.309513509966884","0.278343486121031","0.340683533812737"
"Yes","1987","Employed","(2c_gen) general maturity certificate","29","","",""
"Yes","1987","Employed","(2c_voc) vocational maturity certificate","73","0.341450163387012","0.282903007022976","0.399997319751048"
"Yes","1987","Employed","(3a) lower tertiary education","48","0.310682213088132","0.23942012867219","0.381944297504073"
"Yes","1987","Employed","(3b) higher tertiary education","215","0.565784044988691","0.516144597285261","0.615423492692121"
"No","1987","Not Employed","(0) in school","4","","",""
"No","1987","Not Employed","(1a) inadequately completed","1","","",""
"No","1987","Not Employed","(1b) general elementary school","16","","",""
"No","1987","Not Employed","(1c) basic vocational qualification","18","","",""
"No","1987","Not Employed","(2b) intermediate general qualification","5","","",""
"No","1987","Not Employed","(2a) intermediate vocational","6","","",""
"No","1987","Not Employed","(2c_gen) general maturity certificate","2","","",""
"No","1987","Not Employed","(2c_voc) vocational maturity certificate","4","","",""
"No","1987","Not Employed","(3a) lower tertiary education","4","","",""
"No","1987","Not Employed","(3b) higher tertiary education","1","","",""
"No","1987","Employed","(0) in school","1","","",""
"No","1987","Employed","(1a) inadequately completed","386","0.888265215880477","0.858383902759023","0.918146529001931"
"No","1987","Employed","(1b) general elementary school","951","0.840939764563873","0.819237803964144","0.862641725163602"
"No","1987","Employed","(1c) basic vocational qualification","1786","0.791010985678966","0.773997912667668","0.808024058690264"
"No","1987","Employed","(2b) intermediate general qualification","145","0.663150331196532","0.59922654335758","0.727074119035484"
"No","1987","Employed","(2a) intermediate vocational","578","0.690486490033116","0.659316466187263","0.721656513878969"
"No","1987","Employed","(2c_gen) general maturity certificate","98","0.692421982862661","0.612160107948509","0.772683857776812"
"No","1987","Employed","(2c_voc) vocational maturity certificate","179","0.658549836612988","0.600002680248952","0.717096992977024"
"No","1987","Employed","(3a) lower tertiary education","114","0.689317786911868","0.618055702495927","0.76057987132781"
"No","1987","Employed","(3b) higher tertiary education","168","0.434215955011309","0.384576507307879","0.483855402714739"
"Yes","1988","Not Employed","(0) in school","","","",""
"Yes","1988","Not Employed","(1a) inadequately completed","2","","",""
"Yes","1988","Not Employed","(1b) general elementary school","6","","",""
"Yes","1988","Not Employed","(1c) basic vocational qualification","8","","",""
"Yes","1988","Not Employed","(2b) intermediate general qualification","3","","",""
"Yes","1988","Not Employed","(2a) intermediate vocational","2","","",""
"Yes","1988","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes","1988","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes","1988","Not Employed","(3a) lower tertiary education","","","",""
"Yes","1988","Not Employed","(3b) higher tertiary education","1","","",""
"Yes","1988","Employed","(0) in school","","","",""
"Yes","1988","Employed","(1a) inadequately completed","37","0.084821918960846","0.0570272637899068","0.112616574131785"
"Yes","1988","Employed","(1b) general elementary school","133","0.154221184321653","0.132681634027544","0.175760734615761"
"Yes","1988","Employed","(1c) basic vocational qualification","381","0.208937055933213","0.191586113966239","0.226287997900188"
"Yes","1988","Employed","(2b) intermediate general qualification","60","0.279291308825897","0.221182905785203","0.337399711866591"
"Yes","1988","Employed","(2a) intermediate vocational","255","0.305512327499363","0.27409966795561","0.336924987043115"
"Yes","1988","Employed","(2c_gen) general maturity certificate","34","0.332047504184631","0.251401038034245","0.412693970335017"
"Yes","1988","Employed","(2c_voc) vocational maturity certificate","68","0.331356413970454","0.271805627368692","0.390907200572217"
"Yes","1988","Employed","(3a) lower tertiary education","44","0.298976018344535","0.228259679597848","0.369692357091221"
"Yes","1988","Employed","(3b) higher tertiary education","202","0.55308490909034","0.502219390903704","0.603950427276975"
"No","1988","Not Employed","(0) in school","2","","",""
"No","1988","Not Employed","(1a) inadequately completed","6","","",""
"No","1988","Not Employed","(1b) general elementary school","16","","",""
"No","1988","Not Employed","(1c) basic vocational qualification","21","","",""
"No","1988","Not Employed","(2b) intermediate general qualification","5","","",""
"No","1988","Not Employed","(2a) intermediate vocational","8","","",""
"No","1988","Not Employed","(2c_gen) general maturity certificate","3","","",""
"No","1988","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"No","1988","Not Employed","(3a) lower tertiary education","3","","",""
"No","1988","Not Employed","(3b) higher tertiary education","5","","",""
"No","1988","Employed","(0) in school","4","","",""
"No","1988","Employed","(1a) inadequately completed","349","0.915178081039154","0.887383425868215","0.942972736210093"
"No","1988","Employed","(1b) general elementary school","947","0.845778815678347","0.824239265384239","0.867318365972456"
"No","1988","Employed","(1c) basic vocational qualification","1728","0.791062944066787","0.773712002099812","0.808413886033761"
"No","1988","Employed","(2b) intermediate general qualification","169","0.720708691174103","0.662600288133409","0.778817094214797"
"No","1988","Employed","(2a) intermediate vocational","571","0.694487672500638","0.663075012956885","0.72590033204439"
"No","1988","Employed","(2c_gen) general maturity certificate","97","0.667952495815369","0.587306029664983","0.748598961965755"
"No","1988","Employed","(2c_voc) vocational maturity certificate","172","0.668643586029546","0.609092799427783","0.728194372631308"
"No","1988","Employed","(3a) lower tertiary education","117","0.701023981655465","0.630307642908779","0.771740320402152"
"No","1988","Employed","(3b) higher tertiary education","165","0.44691509090966","0.396049572723025","0.497780609096296"
"Yes","1989","Not Employed","(0) in school","1","","",""
"Yes","1989","Not Employed","(1a) inadequately completed","4","","",""
"Yes","1989","Not Employed","(1b) general elementary school","4","","",""
"Yes","1989","Not Employed","(1c) basic vocational qualification","6","","",""
"Yes","1989","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes","1989","Not Employed","(2a) intermediate vocational","4","","",""
"Yes","1989","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Yes","1989","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes","1989","Not Employed","(3a) lower tertiary education","","","",""
"Yes","1989","Not Employed","(3b) higher tertiary education","2","","",""
"Yes","1989","Employed","(0) in school","1","","",""
"Yes","1989","Employed","(1a) inadequately completed","39","0.0916307135547383","0.062585120986324","0.120676306123153"
"Yes","1989","Employed","(1b) general elementary school","139","0.165859067682657","0.143818196493664","0.18789993887165"
"Yes","1989","Employed","(1c) basic vocational qualification","378","0.200658048863524","0.183569646593536","0.217746451133513"
"Yes","1989","Employed","(2b) intermediate general qualification","59","0.286105112047247","0.227183609070012","0.345026615024481"
"Yes","1989","Employed","(2a) intermediate vocational","261","0.305705025232839","0.274733547443548","0.336676503022131"
"Yes","1989","Employed","(2c_gen) general maturity certificate","41","0.328108148793554","0.251685464988516","0.404530832598592"
"Yes","1989","Employed","(2c_voc) vocational maturity certificate","59","0.26577285109685","0.212181048567659","0.31936465362604"
"Yes","1989","Employed","(3a) lower tertiary education","48","0.308122868440585","0.238304466456983","0.377941270424187"
"Yes","1989","Employed","(3b) higher tertiary education","193","0.524342720203226","0.47379667836677","0.574888762039681"
"No","1989","Not Employed","(0) in school","2","","",""
"No","1989","Not Employed","(1a) inadequately completed","6","","",""
"No","1989","Not Employed","(1b) general elementary school","23","","",""
"No","1989","Not Employed","(1c) basic vocational qualification","16","","",""
"No","1989","Not Employed","(2b) intermediate general qualification","11","","",""
"No","1989","Not Employed","(2a) intermediate vocational","10","","",""
"No","1989","Not Employed","(2c_gen) general maturity certificate","12","","",""
"No","1989","Not Employed","(2c_voc) vocational maturity certificate","4","","",""
"No","1989","Not Employed","(3a) lower tertiary education","4","","",""
"No","1989","Not Employed","(3b) higher tertiary education","3","","",""
"No","1989","Employed","(0) in school","8","","",""
"No","1989","Employed","(1a) inadequately completed","340","0.908369286445262","0.879323693876847","0.937414879013676"
"No","1989","Employed","(1b) general elementary school","955","0.834140932317343","0.81210006112835","0.856181803506336"
"No","1989","Employed","(1c) basic vocational qualification","1732","0.799341951136476","0.782253548866487","0.816430353406464"
"No","1989","Employed","(2b) intermediate general qualification","167","0.713894887952753","0.654973384975519","0.772816390929988"
"No","1989","Employed","(2a) intermediate vocational","589","0.694294974767161","0.663323496977869","0.725266452556452"
"No","1989","Employed","(2c_gen) general maturity certificate","104","0.671891851206446","0.595469167401408","0.748314535011484"
"No","1989","Employed","(2c_voc) vocational maturity certificate","202","0.73422714890315","0.68063534637396","0.78781895143234"
"No","1989","Employed","(3a) lower tertiary education","120","0.691877131559415","0.622058729575813","0.761695533543017"
"No","1989","Employed","(3b) higher tertiary education","182","0.475657279796774","0.425111237960319","0.52620332163323"
"Yes","1990","Not Employed","(0) in school","","","",""
"Yes","1990","Not Employed","(1a) inadequately completed","3","","",""
"Yes","1990","Not Employed","(1b) general elementary school","6","","",""
"Yes","1990","Not Employed","(1c) basic vocational qualification","2","","",""
"Yes","1990","Not Employed","(2b) intermediate general qualification","","","",""
"Yes","1990","Not Employed","(2a) intermediate vocational","3","","",""
"Yes","1990","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes","1990","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Yes","1990","Not Employed","(3a) lower tertiary education","","","",""
"Yes","1990","Not Employed","(3b) higher tertiary education","3","","",""
"Yes","1990","Employed","(0) in school","1","","",""
"Yes","1990","Employed","(1a) inadequately completed","35","0.100407572434393","0.0695751400386027","0.131240004830184"
"Yes","1990","Employed","(1b) general elementary school","132","0.164790892105145","0.142221823978587","0.187359960231703"
"Yes","1990","Employed","(1c) basic vocational qualification","363","0.204044354355802","0.186496052523003","0.221592656188601"
"Yes","1990","Employed","(2b) intermediate general qualification","61","0.293759300588071","0.232733513725695","0.354785087450446"
"Yes","1990","Employed","(2a) intermediate vocational","261","0.308259660750281","0.277216314603006","0.339303006897557"
"Yes","1990","Employed","(2c_gen) general maturity certificate","42","0.334646400424346","0.257035405084578","0.412257395764114"
"Yes","1990","Employed","(2c_voc) vocational maturity certificate","67","0.275535408203476","0.221538672348374","0.329532144058579"
"Yes","1990","Employed","(3a) lower tertiary education","48","0.280723879108279","0.215260818962127","0.346186939254432"
"Yes","1990","Employed","(3b) higher tertiary education","180","0.520981024800617","0.468867787833097","0.573094261768138"
"No","1990","Not Employed","(0) in school","2","","",""
"No","1990","Not Employed","(1a) inadequately completed","4","","",""
"No","1990","Not Employed","(1b) general elementary school","18","","",""
"No","1990","Not Employed","(1c) basic vocational qualification","20","","",""
"No","1990","Not Employed","(2b) intermediate general qualification","3","","",""
"No","1990","Not Employed","(2a) intermediate vocational","7","","",""
"No","1990","Not Employed","(2c_gen) general maturity certificate","2","","",""
"No","1990","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"No","1990","Not Employed","(3a) lower tertiary education","3","","",""
"No","1990","Not Employed","(3b) higher tertiary education","2","","",""
"No","1990","Employed","(0) in school","2","","",""
"No","1990","Employed","(1a) inadequately completed","330","0.899592427565607","0.868759995169816","0.930424859961397"
"No","1990","Employed","(1b) general elementary school","906","0.835209107894855","0.812640039768297","0.857778176021413"
"No","1990","Employed","(1c) basic vocational qualification","1663","0.795955645644198","0.778407343811399","0.813503947476997"
"No","1990","Employed","(2b) intermediate general qualification","153","0.706240699411929","0.645214912549554","0.767266486274304"
"No","1990","Employed","(2a) intermediate vocational","589","0.691740339249719","0.660696993102443","0.722783685396994"
"No","1990","Employed","(2c_gen) general maturity certificate","100","0.665353599575654","0.587742604235886","0.742964594915422"
"No","1990","Employed","(2c_voc) vocational maturity certificate","196","0.724464591796524","0.670467855941421","0.778461327651626"
"No","1990","Employed","(3a) lower tertiary education","133","0.71927612089172","0.653813060745568","0.784739181037873"
"No","1990","Employed","(3b) higher tertiary education","173","0.479018975199383","0.426905738231862","0.531132212166903"
"Yes","1991","Not Employed","(0) in school","","","",""
"Yes","1991","Not Employed","(1a) inadequately completed","1","","",""
"Yes","1991","Not Employed","(1b) general elementary school","6","","",""
"Yes","1991","Not Employed","(1c) basic vocational qualification","3","","",""
"Yes","1991","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes","1991","Not Employed","(2a) intermediate vocational","3","","",""
"Yes","1991","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Yes","1991","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes","1991","Not Employed","(3a) lower tertiary education","","","",""
"Yes","1991","Not Employed","(3b) higher tertiary education","3","","",""
"Yes","1991","Employed","(0) in school","1","","",""
"Yes","1991","Employed","(1a) inadequately completed","45","0.13990393933807","0.104653456341744","0.175154422334396"
"Yes","1991","Employed","(1b) general elementary school","151","0.183716479180673","0.160392927636457","0.20704003072489"
"Yes","1991","Employed","(1c) basic vocational qualification","363","0.201516963661477","0.18417369984661","0.218860227476343"
"Yes","1991","Employed","(2b) intermediate general qualification","59","0.303039679807139","0.239974914601865","0.366104445012414"
"Yes","1991","Employed","(2a) intermediate vocational","275","0.30072173384805","0.270354623927543","0.331088843768556"
"Yes","1991","Employed","(2c_gen) general maturity certificate","38","0.27580469675708","0.204284097899379","0.347325295614781"
"Yes","1991","Employed","(2c_voc) vocational maturity certificate","79","0.29441918537339","0.242052144756926","0.346786225989854"
"Yes","1991","Employed","(3a) lower tertiary education","49","0.272191792430288","0.208054855636666","0.33632872922391"
"Yes","1991","Employed","(3b) higher tertiary education","188","0.52393705045727","0.472910533029464","0.574963567885075"
"No","1991","Not Employed","(0) in school","2","","",""
"No","1991","Not Employed","(1a) inadequately completed","12","","",""
"No","1991","Not Employed","(1b) general elementary school","27","","",""
"No","1991","Not Employed","(1c) basic vocational qualification","31","0.920060092331316","0.828901302643528","1.0112188820191"
"No","1991","Not Employed","(2b) intermediate general qualification","8","","",""
"No","1991","Not Employed","(2a) intermediate vocational","7","","",""
"No","1991","Not Employed","(2c_gen) general maturity certificate","5","","",""
"No","1991","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"No","1991","Not Employed","(3a) lower tertiary education","4","","",""
"No","1991","Not Employed","(3b) higher tertiary education","5","","",""
"No","1991","Employed","(0) in school","6","","",""
"No","1991","Employed","(1a) inadequately completed","327","0.86009606066193","0.824845577665604","0.895346543658256"
"No","1991","Employed","(1b) general elementary school","908","0.816283520819327","0.79295996927511","0.839607072363543"
"No","1991","Employed","(1c) basic vocational qualification","1692","0.798483036338523","0.781139772523657","0.81582630015339"
"No","1991","Employed","(2b) intermediate general qualification","145","0.696960320192861","0.633895554987586","0.760025085398135"
"No","1991","Employed","(2a) intermediate vocational","601","0.69927826615195","0.668911156231444","0.729645376072457"
"No","1991","Employed","(2c_gen) general maturity certificate","112","0.72419530324292","0.652674704385219","0.795715902100621"
"No","1991","Employed","(2c_voc) vocational maturity certificate","212","0.70558081462661","0.653213774010146","0.757947855243074"
"No","1991","Employed","(3a) lower tertiary education","136","0.727808207569712","0.66367127077609","0.791945144363334"
"No","1991","Employed","(3b) higher tertiary education","180","0.47606294954273","0.425036432114925","0.527089466970536"
"Yes","1992","Not Employed","(0) in school","","","",""
"Yes","1992","Not Employed","(1a) inadequately completed","2","","",""
"Yes","1992","Not Employed","(1b) general elementary school","3","","",""
"Yes","1992","Not Employed","(1c) basic vocational qualification","3","","",""
"Yes","1992","Not Employed","(2b) intermediate general qualification","5","","",""
"Yes","1992","Not Employed","(2a) intermediate vocational","5","","",""
"Yes","1992","Not Employed","(2c_gen) general maturity certificate","6","","",""
"Yes","1992","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Yes","1992","Not Employed","(3a) lower tertiary education","3","","",""
"Yes","1992","Not Employed","(3b) higher tertiary education","5","","",""
"Yes","1992","Employed","(0) in school","1","","",""
"Yes","1992","Employed","(1a) inadequately completed","47","0.172101789389255","0.132270927108476","0.211932651670034"
"Yes","1992","Employed","(1b) general elementary school","158","0.173422931189433","0.150423469896237","0.196422392482628"
"Yes","1992","Employed","(1c) basic vocational qualification","512","0.21441215335601","0.19839137007908","0.230432936632939"
"Yes","1992","Employed","(2b) intermediate general qualification","83","0.259013027383186","0.209439074005763","0.308586980760609"
"Yes","1992","Employed","(2a) intermediate vocational","574","0.315985960683722","0.294597665079009","0.337374256288435"
"Yes","1992","Employed","(2c_gen) general maturity certificate","42","0.310032116465922","0.237685863060844","0.382378369871"
"Yes","1992","Employed","(2c_voc) vocational maturity certificate","102","0.349473065408687","0.298641997129041","0.400304133688332"
"Yes","1992","Employed","(3a) lower tertiary education","261","0.382733276354654","0.344504813548723","0.420961739160585"
"Yes","1992","Employed","(3b) higher tertiary education","314","0.523035862002681","0.483301856974303","0.562769867031059"
"No","1992","Not Employed","(0) in school","","","",""
"No","1992","Not Employed","(1a) inadequately completed","3","","",""
"No","1992","Not Employed","(1b) general elementary school","14","","",""
"No","1992","Not Employed","(1c) basic vocational qualification","21","","",""
"No","1992","Not Employed","(2b) intermediate general qualification","11","","",""
"No","1992","Not Employed","(2a) intermediate vocational","19","","",""
"No","1992","Not Employed","(2c_gen) general maturity certificate","5","","",""
"No","1992","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"No","1992","Not Employed","(3a) lower tertiary education","5","","",""
"No","1992","Not Employed","(3b) higher tertiary education","4","","",""
"No","1992","Employed","(0) in school","7","","",""
