"pgoeffd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes","2001","Thuringia","Female","72","0.351265317515145","0.287006703418123","0.415523931612167","1"
"Yes","2001","Thuringia","Male","51","0.226384965907263","0.177190988799441","0.275578943015085","1"
"Yes","2001","North Rhine-Westphalia","Female","329","0.284803207402384","0.258083725611983","0.311522689192785","1"
"No","2002","Brandenburg","Male","193","0.766870964598262","0.715076012100096","0.818665917096428","2"
"No","2002","Schleswig-Holstein","Female","144","0.777259383620954","0.719008468725038","0.835510298516871","2"
"No","2002","Schleswig-Holstein","Male","170","0.738489163710091","0.682421946942352","0.79455638047783","2"
"No","2002","Hamburg","Male","85","0.855951939768789","0.788788668794439","0.923115210743139","2"
"No","2002","Brandenburg","Female","144","0.591568058189167","0.529892173825135","0.6532439425532","2"
"No","2002","Hamburg","Female","68","0.685196042533151","0.593243748649256","0.777148336417046","2"
"No","2002","Lower Saxony","Male","485","0.754466083151885","0.720963440234511","0.787968726069258","2"
"No","2002","Lower Saxony","Female","330","0.691557524825657","0.650538544915385","0.732576504735928","2"
"No","2002","Bremen","Female","34","0.486883872573368","0.353571106919338","0.620196638227398","2"
"No","2002","Bremen","Male","34","0.752504474263012","0.630418522950977","0.874590425575048","2"
"No","2002","North Rhine-Westphalia","Male","1203","0.805908488593264","0.786212920218121","0.825604056968408","2"
"No","2002","North Rhine-Westphalia","Female","873","0.722028387124902","0.697311386228196","0.746745388021607","2"
"No","2002","Hesse","Male","431","0.805485901813001","0.772069612510693","0.838902191115309","2"
"No","2002","Hesse","Female","339","0.7392453388721","0.699594902153261","0.778895775590939","2"
"No","2002","Rhineland-Palatinate,Saarland","Male","338","0.836891629740871","0.801599344600322","0.87218391488142","2"
"No","2002","Rhineland-Palatinate,Saarland","Female","232","0.727957765714934","0.680655723568864","0.775259807861004","2"
"No","2002","Baden-Württemberg","Male","815","0.838089326284939","0.814955284943994","0.861223367625885","2"
"No","2002","Baden-Württemberg","Female","533","0.739567947578154","0.707904648194051","0.771231246962257","2"
"No","2002","Bavaria","Male","848","0.805233483375256","0.781437955786915","0.829029010963597","2"
"No","2002","Bavaria","Female","677","0.757529196854256","0.730073050559212","0.784985343149299","2"
"No","2002","Berlin","Male","185","0.708221302629255","0.652966160486149","0.763476444772361","2"
"No","2002","Berlin","Female","153","0.641441354129674","0.578777744312714","0.704104963946634","2"
"No","2002","Mecklenburg-Western Pomerania","Male","117","0.856223072647517","0.799114388680024","0.91333175661501","2"
"No","2002","Mecklenburg-Western Pomerania","Female","94","0.691838182480836","0.618912683808919","0.764763681152754","2"
"No","2002","Saxony","Male","397","0.823033675270563","0.789276860297329","0.856790490243797","2"
"No","2002","Saxony","Female","284","0.720026880941827","0.677440897932096","0.762612863951558","2"
"No","2002","Saxony-Anhalt","Male","219","0.877224343845677","0.837256595837367","0.917192091853987","2"
"No","2002","Saxony-Anhalt","Female","145","0.666281792237041","0.606994191152093","0.725569393321988","2"
"No","2002","Thuringia","Male","225","0.755338610445705","0.704985925090834","0.805691295800577","2"
"No","2002","Thuringia","Female","151","0.689944139724857","0.629643654247151","0.750244625202563","2"
"Yes","2002","Schleswig-Holstein","Male","66","0.261510836289909","0.20544361952217","0.317578053057648","1"
"Yes","2002","Schleswig-Holstein","Female","52","0.222740616379046","0.164489701483129","0.280991531274962","1"
"Yes","2002","Hamburg","Male","20","","","","1"
"Yes","2002","Hamburg","Female","30","0.314803957466849","0.222851663582954","0.406756251350744","1"
"Yes","2002","Lower Saxony","Male","149","0.245533916848115","0.212031273930742","0.279036559765489","1"
"Yes","2002","Lower Saxony","Female","157","0.308442475174343","0.267423495264072","0.349461455084615","1"
"Yes","2002","Bremen","Male","14","","","","1"
"Yes","2002","Bremen","Female","20","","","","1"
"Yes","2002","Hesse","Male","108","0.194514098186999","0.161097808884691","0.227930387489307","1"
"Yes","2002","Hesse","Female","132","0.2607546611279","0.221104224409061","0.300405097846739","1"
"Yes","2002","Rhineland-Palatinate,Saarland","Male","83","0.163108370259129","0.127816085118581","0.198400655399678","1"
"Yes","2002","Rhineland-Palatinate,Saarland","Female","108","0.272042234285066","0.224740192138996","0.319344276431136","1"
"Yes","2002","Baden-Württemberg","Male","159","0.161910673715061","0.138776632374115","0.185044715056006","1"
"Yes","2002","Baden-Württemberg","Female","205","0.260432052421847","0.228768753037744","0.292095351805949","1"
"Yes","2002","Bavaria","Male","216","0.194766516624744","0.170970989036403","0.218562044213085","1"
"Yes","2002","Bavaria","Female","259","0.242470803145744","0.215014656850701","0.269926949440788","1"
"Yes","2002","Berlin","Male","75","0.291778697370745","0.236523555227639","0.347033839513851","1"
"Yes","2002","Berlin","Female","72","0.358558645870326","0.295895036053366","0.421222255687286","1"
"Yes","2002","Brandenburg","Male","63","0.233129035401738","0.181334082903572","0.284923987899904","1"
"Yes","2002","Mecklenburg-Western Pomerania","Male","28","","","","1"
"Yes","2002","Mecklenburg-Western Pomerania","Female","60","0.308161817519164","0.235236318847246","0.381087316191081","1"
"Yes","2002","Brandenburg","Female","100","0.408431941810833","0.3467560574468","0.470107826174865","1"
"Yes","2002","Saxony","Male","94","0.176966324729437","0.143209509756203","0.210723139702671","1"
"Yes","2002","Saxony","Female","143","0.279973119058173","0.237387136048442","0.322559102067904","1"
"Yes","2002","Saxony-Anhalt","Male","40","0.122775656154323","0.0828079081460131","0.162743404162633","1"
"Yes","2002","Saxony-Anhalt","Female","98","0.333718207762959","0.274430606678012","0.393005808847907","1"
"Yes","2002","Thuringia","Male","55","0.244661389554295","0.194308704199423","0.295014074909166","1"
"Yes","2002","North Rhine-Westphalia","Female","389","0.277971612875098","0.253254611978393","0.302688613771804","1"
"Yes","2002","North Rhine-Westphalia","Male","346","0.194091511406736","0.174395943031592","0.213787079781879","1"
"Yes","2002","Thuringia","Female","75","0.310055860275143","0.249755374797437","0.370356345752849","1"
"No","2003","Schleswig-Holstein","Male","154","0.782265167962774","0.726178792463275","0.838351543462273","2"
"No","2003","Brandenburg","Male","182","0.754483057935187","0.700699934930559","0.808266180939814","2"
"No","2003","Brandenburg","Female","125","0.54732278911203","0.481399007046319","0.61324657117774","2"
"No","2003","Hamburg","Male","73","0.849178446478197","0.77440662831383","0.923950264642563","2"
"No","2003","Schleswig-Holstein","Female","121","0.748250238690577","0.6820264406414","0.814474036739754","2"
"No","2003","Hamburg","Female","54","0.683656092837691","0.579102279715543","0.788209905959839","2"
"No","2003","Lower Saxony","Male","420","0.724465482044785","0.687461289406941","0.76146967468263","2"
"No","2003","Lower Saxony","Female","304","0.668392514269241","0.624942715278907","0.711842313259574","2"
"No","2003","Bremen","Male","33","0.723667762599703","0.594440374943676","0.85289515025573","2"
"No","2003","Bremen","Female","30","0.519117397083706","0.376276855986403","0.661957938181009","2"
"No","2003","North Rhine-Westphalia","Male","1061","0.798703777122617","0.777448120979642","0.819959433265592","2"
"No","2003","North Rhine-Westphalia","Female","766","0.705851962502359","0.679261044423026","0.732442880581693","2"
"No","2003","Hesse","Male","372","0.78747642003086","0.750333377696332","0.824619462365388","2"
"No","2003","Hesse","Female","281","0.712375987366039","0.668236771379068","0.756515203353009","2"
"No","2003","Rhineland-Palatinate,Saarland","Male","298","0.814666785206495","0.775391368356831","0.853942202056158","2"
"No","2003","Rhineland-Palatinate,Saarland","Female","209","0.702193111622977","0.651693450246224","0.752692772999729","2"
"No","2003","Baden-Württemberg","Male","719","0.828966889048854","0.803786629705895","0.854147148391812","2"
"No","2003","Baden-Württemberg","Female","476","0.711332606071045","0.676813914917151","0.745851297224939","2"
"No","2003","Bavaria","Male","733","0.805853768866461","0.78028069470219","0.831426843030733","2"
"No","2003","Bavaria","Female","599","0.747665056411841","0.718221708404444","0.777108404419238","2"
"No","2003","Berlin","Male","161","0.680851320166309","0.620608285453981","0.741094354878637","2"
"No","2003","Berlin","Female","134","0.666803597416883","0.601314248644012","0.732292946189754","2"
"No","2003","Mecklenburg-Western Pomerania","Male","95","0.849562725699688","0.785863983222752","0.913261468176625","2"
"No","2003","Mecklenburg-Western Pomerania","Female","79","0.679019322854027","0.599973995405199","0.758064650302854","2"
"No","2003","Saxony","Male","348","0.826158782349091","0.790667705604544","0.861649859093637","2"
"No","2003","Saxony","Female","247","0.705221103570805","0.659012469150394","0.751429737991216","2"
"No","2003","Saxony-Anhalt","Male","174","0.843956226888801","0.795106364690556","0.892806089087045","2"
"No","2003","Saxony-Anhalt","Female","123","0.64036280554349","0.575145661961694","0.705579949125285","2"
"No","2003","Thuringia","Male","198","0.74373484109079","0.689725972921031","0.797743709260549","2"
"No","2003","Thuringia","Female","148","0.68621781090109","0.625177499422113","0.747258122380066","2"
"Yes","2003","Schleswig-Holstein","Male","54","0.217734832037226","0.161648456537726","0.273821207536725","1"
"Yes","2003","Schleswig-Holstein","Female","44","0.251749761309423","0.185525963260246","0.3179735593586","1"
"Yes","2003","Hamburg","Male","15","","","","1"
"Yes","2003","Hamburg","Female","22","","","","1"
"Yes","2003","Lower Saxony","Male","140","0.275534517955215","0.23853032531737","0.312538710593059","1"
"Yes","2003","Lower Saxony","Female","147","0.331607485730759","0.288157686740426","0.375057284721093","1"
"Yes","2003","Bremen","Male","13","","","","1"
"Yes","2003","Bremen","Female","17","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","Male","78","0.185333214793505","0.146057797943842","0.224608631643169","1"
"Yes","2003","Rhineland-Palatinate,Saarland","Female","106","0.297806888377023","0.247307227000271","0.348306549753775","1"
"Yes","2003","Baden-Württemberg","Male","140","0.171033110951146","0.145852851608187","0.196213370294105","1"
"Yes","2003","North Rhine-Westphalia","Male","306","0.201296222877383","0.180040566734408","0.222551879020358","1"
"Yes","2003","North Rhine-Westphalia","Female","362","0.294148037497641","0.267557119418307","0.320738955576974","1"
"Yes","2003","Hesse","Male","94","0.21252357996914","0.175380537634612","0.249666622303668","1"
"Yes","2003","Baden-Württemberg","Female","186","0.288667393928955","0.254148702775061","0.323186085082849","1"
"Yes","2003","Bavaria","Male","186","0.194146231133538","0.168573156969267","0.21971930529781","1"
"Yes","2003","Hesse","Female","123","0.287624012633961","0.24348479664699","0.331763228620932","1"
"Yes","2003","Bavaria","Female","237","0.252334943588159","0.222891595580762","0.281778291595556","1"
"Yes","2003","Berlin","Male","69","0.319148679833691","0.258905645121363","0.379391714546019","1"
"Yes","2003","Berlin","Female","65","0.333196402583117","0.267707053810246","0.398685751355988","1"
"Yes","2003","Brandenburg","Female","94","0.45267721088797","0.38675342882226","0.518600992953681","1"
"Yes","2003","Brandenburg","Male","64","0.245516942064813","0.191733819060186","0.299300065069441","1"
"Yes","2003","Mecklenburg-Western Pomerania","Male","26","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","Female","55","0.320980677145973","0.241935349697146","0.400026004594801","1"
"Yes","2003","Saxony","Male","90","0.173841217650909","0.138350140906363","0.209332294395456","1"
"Yes","2003","Saxony","Female","127","0.294778896429195","0.248570262008784","0.340987530849606","1"
"Yes","2003","Saxony-Anhalt","Male","38","0.156043773111199","0.107193910912955","0.204893635309444","1"
"Yes","2003","Saxony-Anhalt","Female","85","0.35963719445651","0.294420050874715","0.424854338038305","1"
"Yes","2003","Thuringia","Male","53","0.25626515890921","0.202256290739451","0.310274027078969","1"
"Yes","2003","Thuringia","Female","74","0.31378218909891","0.252741877619934","0.374822500577886","1"
"No","2004","Schleswig-Holstein","Female","134","0.783384102547808","0.722525174674045","0.844243030421571","2"
"No","2004","Brandenburg","Male","168","0.737651952454213","0.681287560193134","0.794016344715291","2"
"No","2004","Schleswig-Holstein","Male","145","0.766463356589988","0.707383668575091","0.825543044604884","2"
"No","2004","Brandenburg","Female","138","0.611888405384358","0.547784273334622","0.675992537434094","2"
"No","2004","Hamburg","Male","73","0.871425411502963","0.800266170074702","0.942584652931224","2"
"No","2004","Hamburg","Female","60","0.792929937733572","0.704136849261863","0.881723026205281","2"
"No","2004","Lower Saxony","Male","439","0.732515104822358","0.696428826422379","0.768601383222337","2"
"No","2004","Lower Saxony","Female","334","0.687718095730926","0.646559339171405","0.728876852290448","2"
"No","2004","Bremen","Male","35","0.745995258496692","0.621547205202926","0.870443311790458","2"
"No","2004","Bremen","Female","29","","","","2"
"No","2004","North Rhine-Westphalia","Male","1070","0.793986520690099","0.77266351353094","0.815309527849259","2"
"No","2004","North Rhine-Westphalia","Female","790","0.712383053850435","0.686356956356512","0.738409151344357","2"
"No","2004","Hesse","Male","377","0.807337926993451","0.771568215047978","0.843107638938924","2"
"No","2004","Hesse","Female","292","0.697862649077289","0.653737253520372","0.741988044634206","2"
"No","2004","Rhineland-Palatinate,Saarland","Male","308","0.802381622307251","0.762759623586306","0.842003621028196","2"
"No","2004","Rhineland-Palatinate,Saarland","Female","207","0.683183918167603","0.631807332288155","0.734560504047052","2"
"No","2004","Baden-Württemberg","Male","732","0.842232344764733","0.817954278722614","0.866510410806852","2"
"No","2004","Baden-Württemberg","Female","481","0.719225419516743","0.685147641671301","0.753303197362185","2"
"No","2004","Bavaria","Male","766","0.813522079994925","0.788728325137745","0.838315834852106","2"
"No","2004","Bavaria","Female","628","0.772209774131838","0.744276339760734","0.800143208502943","2"
"No","2004","Berlin","Male","173","0.672059246248956","0.613393849380261","0.730724643117651","2"
"No","2004","Berlin","Female","140","0.630109625686961","0.565122888539635","0.695096362834286","2"
"No","2004","Mecklenburg-Western Pomerania","Male","107","0.815945595606214","0.751522083158452","0.880369108053976","2"
"No","2004","Mecklenburg-Western Pomerania","Female","84","0.710150258097751","0.632753510841766","0.787547005353736","2"
"No","2004","Saxony","Male","342","0.819681605030635","0.783386164921201","0.855977045140069","2"
"No","2004","Saxony","Female","290","0.727574834414242","0.685347214890858","0.769802453937625","2"
"No","2004","Saxony-Anhalt","Male","191","0.825445158832414","0.776810012848132","0.874080304816696","2"
"No","2004","Saxony-Anhalt","Female","146","0.675726221837124","0.61536147230216","0.736090971372088","2"
"No","2004","Thuringia","Male","225","0.804803254494607","0.757350454637289","0.852256054351926","2"
"No","2004","Thuringia","Female","151","0.718984585959209","0.65985614000725","0.778113031911169","2"
"Yes","2004","Hamburg","Male","12","","","","1"
"Yes","2004","Hamburg","Female","20","","","","1"
"Yes","2004","Schleswig-Holstein","Male","52","0.233536643410012","0.174456955395116","0.292616331424909","1"
"Yes","2004","Schleswig-Holstein","Female","42","0.216615897452192","0.155756969578429","0.277474825325955","1"
"Yes","2004","Lower Saxony","Male","139","0.267484895177642","0.231398616777663","0.303571173577621","1"
"Yes","2004","Lower Saxony","Female","153","0.312281904269074","0.271123147709552","0.353440660828596","1"
"Yes","2004","Bremen","Male","12","","","","1"
"Yes","2004","Bremen","Female","15","","","","1"
"Yes","2004","Rhineland-Palatinate,Saarland","Male","80","0.197618377692749","0.157996378971804","0.237240376413694","1"
"Yes","2004","Rhineland-Palatinate,Saarland","Female","108","0.316816081832396","0.265439495952948","0.368192667711845","1"
"Yes","2004","North Rhine-Westphalia","Male","312","0.206013479309901","0.184690472150741","0.22733648646906","1"
"Yes","2004","North Rhine-Westphalia","Female","372","0.287616946149565","0.261590848655643","0.313643043643488","1"
"Yes","2004","Baden-Württemberg","Male","134","0.157767655235267","0.133489589193148","0.182045721277386","1"
"Yes","2004","Baden-Württemberg","Female","187","0.280774580483257","0.246696802637815","0.314852358328699","1"
"Yes","2004","Hesse","Male","90","0.192662073006549","0.156892361061076","0.228431784952022","1"
"Yes","2004","Hesse","Female","124","0.302137350922711","0.258011955365794","0.346262746479628","1"
"Yes","2004","Bavaria","Male","182","0.186477920005075","0.161684165147894","0.211271674862255","1"
"Yes","2004","Bavaria","Female","238","0.227790225868162","0.199856791497057","0.255723660239266","1"
"Yes","2004","Berlin","Male","73","0.327940753751044","0.269275356882349","0.386606150619739","1"
"Yes","2004","Berlin","Female","72","0.369890374313039","0.304903637165713","0.434877111460365","1"
"Yes","2004","Brandenburg","Male","66","0.262348047545787","0.205983655284709","0.318712439806866","1"
"Yes","2004","Brandenburg","Female","84","0.388111594615642","0.324007462565906","0.452215726665378","1"
"Yes","2004","Mecklenburg-Western Pomerania","Female","48","0.289849741902249","0.212452994646264","0.367246489158235","1"
"Yes","2004","Mecklenburg-Western Pomerania","Male","32","0.184054404393786","0.119630891946024","0.248477916841548","1"
"Yes","2004","Saxony-Anhalt","Male","43","0.174554841167586","0.125919695183304","0.223189987151868","1"
"Yes","2004","Saxony","Male","89","0.180318394969365","0.144022954859931","0.216613835078798","1"
"Yes","2004","Saxony","Female","137","0.272425165585758","0.230197546062375","0.314652785109142","1"
"Yes","2004","Saxony-Anhalt","Female","85","0.324273778162876","0.263909028627912","0.38463852769784","1"
"Yes","2004","Thuringia","Male","43","0.195196745505393","0.147743945648074","0.242649545362711","1"
"Yes","2004","Thuringia","Female","71","0.281015414040791","0.221886968088831","0.34014385999275","1"
"No","2005","Schleswig-Holstein","Male","126","0.732908013731885","0.6673562727201","0.798459754743669","2"
"No","2005","Brandenburg","Male","154","0.728815797275231","0.66897171066364","0.788659883886822","2"
"No","2005","Brandenburg","Female","126","0.606006886274712","0.538789260684255","0.673224511865168","2"
"No","2005","Schleswig-Holstein","Female","125","0.745793103116122","0.679952121641247","0.811634084590998","2"
"No","2005","Hamburg","Male","70","0.881471513502227","0.810641290708793","0.952301736295662","2"
"No","2005","Hamburg","Female","50","0.779564948473086","0.681753424836387","0.877376472109784","2"
"No","2005","Lower Saxony","Male","393","0.753453571430469","0.715750751120389","0.791156391740548","2"
"No","2005","Lower Saxony","Female","295","0.69451126693597","0.651025543203422","0.737996990668519","2"
"No","2005","Bremen","Male","25","","","","2"
"No","2005","Bremen","Female","27","","","","2"
"No","2005","North Rhine-Westphalia","Male","964","0.791648935949468","0.769125686363316","0.81417218553562","2"
"No","2005","North Rhine-Westphalia","Female","704","0.70700992539244","0.679520028244488","0.734499822540392","2"
"No","2005","Hesse","Male","340","0.813116867637241","0.776012357674021","0.850221377600462","2"
"No","2005","Hesse","Female","258","0.687446994665554","0.640023177531207","0.734870811799901","2"
"No","2005","Rhineland-Palatinate,Saarland","Male","273","0.824623096923583","0.784610448382821","0.864635745464345","2"
"No","2005","Rhineland-Palatinate,Saarland","Female","202","0.738192729617919","0.689016566981046","0.787368892254792","2"
"No","2005","Baden-Württemberg","Male","636","0.826817307270326","0.799984974264245","0.853649640276406","2"
"No","2005","Baden-Württemberg","Female","413","0.70769074846947","0.670675801306625","0.744705695632314","2"
"No","2005","Bavaria","Male","669","0.818136206347987","0.791862650614772","0.844409762081202","2"
"No","2005","Bavaria","Female","576","0.748026046536144","0.717885222914268","0.778166870158019","2"
"No","2005","Berlin","Male","142","0.686067012699951","0.622997689733161","0.749136335666742","2"
"No","2005","Berlin","Female","120","0.643027633102745","0.573801304880999","0.712253961324491","2"
"No","2005","Mecklenburg-Western Pomerania","Male","89","0.761535146889767","0.685289573795908","0.837780719983625","2"
"No","2005","Mecklenburg-Western Pomerania","Female","79","0.644644947343242","0.560061170330441","0.729228724356042","2"
"No","2005","Saxony","Male","328","0.849007294636179","0.813875904315393","0.884138684956965","2"
"No","2005","Saxony","Female","242","0.704817707726261","0.658215366496816","0.751420048955706","2"
"No","2005","Saxony-Anhalt","Male","178","0.823673352488803","0.772967894795561","0.874378810182044","2"
"No","2005","Saxony-Anhalt","Female","130","0.663839745070459","0.599948220517141","0.727731269623777","2"
"No","2005","Thuringia","Male","185","0.819307981508683","0.76880828861596","0.869807674401407","2"
"No","2005","Thuringia","Female","125","0.695920880450242","0.630338009840488","0.761503751059996","2"
"Yes","2005","Hamburg","Male","10","","","","1"
"Yes","2005","Hamburg","Female","19","","","","1"
"Yes","2005","Schleswig-Holstein","Male","49","0.267091986268115","0.201540245256331","0.3326437272799","1"
"Yes","2005","Schleswig-Holstein","Female","43","0.254206896883878","0.188365915409002","0.320047878358753","1"
"Yes","2005","Lower Saxony","Male","109","0.246546428569532","0.208843608259452","0.284249248879611","1"
"Yes","2005","Lower Saxony","Female","136","0.30548873306403","0.262003009331481","0.348974456796578","1"
"Yes","2005","Bremen","Male","9","","","","1"
"Yes","2005","Bremen","Female","12","","","","1"
"Yes","2005","Rhineland-Palatinate,Saarland","Male","74","0.175376903076417","0.135364254535655","0.215389551617179","1"
"Yes","2005","Rhineland-Palatinate,Saarland","Female","105","0.261807270382081","0.212631107745208","0.310983433018954","1"
"Yes","2005","Baden-Württemberg","Male","128","0.173182692729674","0.146350359723594","0.200015025735755","1"
"Yes","2005","Baden-Württemberg","Female","167","0.29230925153053","0.255294304367686","0.329324198693375","1"
"Yes","2005","Bavaria","Male","159","0.181863793652013","0.155590237918798","0.208137349385229","1"
"Yes","2005","North Rhine-Westphalia","Male","285","0.208351064050532","0.18582781446438","0.230874313636683","1"
"Yes","2005","North Rhine-Westphalia","Female","349","0.29299007460756","0.265500177459608","0.320479971755512","1"
"Yes","2005","Hesse","Male","84","0.186883132362759","0.149778622399538","0.223987642325979","1"
"Yes","2005","Bavaria","Female","221","0.251973953463856","0.221833129841981","0.282114777085732","1"
"Yes","2005","Hesse","Female","109","0.312553005334446","0.2651291882001","0.359976822468793","1"
"Yes","2005","Berlin","Male","66","0.313932987300049","0.250863664333258","0.377002310266839","1"
"Yes","2005","Berlin","Female","64","0.356972366897255","0.287746038675509","0.426198695119001","1"
"Yes","2005","Brandenburg","Female","77","0.393993113725288","0.326775488134832","0.461210739315745","1"
"Yes","2005","Brandenburg","Male","58","0.271184202724769","0.211340116113178","0.33102828933636","1"
"Yes","2005","Mecklenburg-Western Pomerania","Male","31","0.238464853110233","0.162219280016375","0.314710426204092","1"
"Yes","2005","Mecklenburg-Western Pomerania","Female","44","0.355355052656758","0.270771275643957","0.439938829669559","1"
"Yes","2005","Saxony","Female","126","0.295182292273739","0.248579951044294","0.341784633503184","1"
"Yes","2005","Saxony","Male","71","0.150992705363821","0.115861315043035","0.186124095684607","1"
"Yes","2005","Saxony-Anhalt","Female","80","0.336160254929541","0.272268730376223","0.400051779482859","1"
"Yes","2005","Saxony-Anhalt","Male","39","0.176326647511197","0.125621189817956","0.227032105204439","1"
"Yes","2005","Thuringia","Male","38","0.180692018491317","0.130192325598593","0.23119171138404","1"
"Yes","2005","Thuringia","Female","64","0.304079119549758","0.238496248940004","0.369661990159512","1"
"No","2006","Brandenburg","Male","166","0.745321286499378","0.687618854248987","0.803023718749769","2"
"No","2006","Schleswig-Holstein","Male","129","0.719771282305097","0.654879043641878","0.784663520968316","2"
"No","2006","Schleswig-Holstein","Female","116","0.763651429368922","0.697197243872998","0.830105614864846","2"
"No","2006","Brandenburg","Female","141","0.633855302844831","0.570196540773242","0.697514064916421","2"
"No","2006","Hamburg","Male","64","0.834479124797135","0.750923552081342","0.918034697512929","2"
"No","2006","Hamburg","Female","47","0.750380158482029","0.645966732538921","0.854793584425138","2"
"No","2006","Lower Saxony","Male","416","0.756799415268248","0.720377968957132","0.793220861579363","2"
"No","2006","Lower Saxony","Female","307","0.701889832900505","0.659341801044209","0.744437864756801","2"
"No","2006","Bremen","Male","24","","","","2"
"No","2006","Bremen","Female","23","","","","2"
"No","2006","North Rhine-Westphalia","Male","948","0.781732182081207","0.758741010773014","0.804723353389401","2"
"No","2006","North Rhine-Westphalia","Female","691","0.694645490275588","0.66688070130952","0.722410279241656","2"
"No","2006","Hesse","Male","354","0.834549221261673","0.799789505471223","0.869308937052122","2"
"No","2006","Hesse","Female","270","0.695545493179527","0.650106996522689","0.740983989836364","2"
"No","2006","Rhineland-Palatinate,Saarland","Male","269","0.815242760390138","0.774641572448536","0.855843948331739","2"
"No","2006","Rhineland-Palatinate,Saarland","Female","217","0.686816751969398","0.636394050240036","0.73723945369876","2"
"No","2006","Baden-Württemberg","Male","659","0.829275995303206","0.803153433088373","0.855398557518039","2"
"No","2006","Baden-Württemberg","Female","448","0.684683527979116","0.648487200789808","0.720879855168424","2"
"No","2006","Bavaria","Male","716","0.83480066601819","0.810208794711957","0.859392537324423","2"
"No","2006","Bavaria","Female","592","0.775202389429186","0.7466126934694","0.803792085388973","2"
"No","2006","Berlin","Male","127","0.658464291394188","0.590676210501001","0.726252372287375","2"
"No","2006","Berlin","Female","134","0.671052242091593","0.605938189739015","0.736166294444172","2"
"No","2006","Mecklenburg-Western Pomerania","Male","88","0.749712045402571","0.67188297751299","0.827541113292153","2"
"No","2006","Mecklenburg-Western Pomerania","Female","88","0.668433060473222","0.5893117980501","0.747554322896344","2"
"No","2006","Saxony","Male","318","0.82540682906675","0.78768255029239","0.86313110784111","2"
"No","2006","Saxony","Female","240","0.674107063309044","0.626348732248879","0.721865394369208","2"
"No","2006","Saxony-Anhalt","Male","172","0.817324004732042","0.765553896541627","0.869094112922457","2"
"No","2006","Saxony-Anhalt","Female","136","0.648939153163229","0.585433642738762","0.712444663587696","2"
"No","2006","Thuringia","Male","195","0.817046579617221","0.767927153149463","0.866166006084978","2"
"No","2006","Thuringia","Female","129","0.707874580863617","0.644373983480949","0.771375178246286","2"
"Yes","2006","Hamburg","Male","12","","","","1"
"Yes","2006","Hamburg","Female","19","","","","1"
"Yes","2006","Schleswig-Holstein","Male","55","0.280228717694903","0.215336479031684","0.345120956358122","1"
"Yes","2006","Schleswig-Holstein","Female","41","0.236348570631078","0.169894385135154","0.302802756127002","1"
"Yes","2006","Lower Saxony","Male","117","0.243200584731752","0.206779138420637","0.279622031042868","1"
"Yes","2006","Lower Saxony","Female","137","0.298110167099495","0.255562135243199","0.340658198955791","1"
"Yes","2006","Bremen","Male","10","","","","1"
"Yes","2006","Bremen","Female","14","","","","1"
"Yes","2006","Rhineland-Palatinate,Saarland","Male","82","0.184757239609862","0.144156051668261","0.225358427551464","1"
"Yes","2006","Rhineland-Palatinate,Saarland","Female","108","0.313183248030602","0.26276054630124","0.363605949759963","1"
"Yes","2006","Baden-Württemberg","Male","138","0.170724004696794","0.144601442481961","0.196846566911627","1"
"Yes","2006","Baden-Württemberg","Female","185","0.315316472020884","0.279120144831576","0.351512799210192","1"
"Yes","2006","North Rhine-Westphalia","Male","292","0.218267817918793","0.195276646610599","0.241258989226986","1"
"Yes","2006","Bavaria","Male","160","0.16519933398181","0.140607462675577","0.189791205288043","1"
"Yes","2006","Bavaria","Female","227","0.224797610570814","0.196207914611027","0.2533873065306","1"
"Yes","2006","North Rhine-Westphalia","Female","366","0.305354509724412","0.277589720758344","0.33311929869048","1"
"Yes","2006","Hesse","Male","85","0.165450778738327","0.130691062947878","0.200210494528777","1"
"Yes","2006","Hesse","Female","124","0.304454506820473","0.259016010163636","0.34989300347731","1"
"Yes","2006","Berlin","Male","61","0.341535708605811","0.273747627712625","0.409323789498998","1"
"Yes","2006","Berlin","Female","66","0.328947757908407","0.263833705555828","0.394061810260985","1"
"Yes","2006","Brandenburg","Male","53","0.254678713500622","0.196976281250231","0.312381145751013","1"
"Yes","2006","Brandenburg","Female","79","0.366144697155169","0.302485935083579","0.429803459226758","1"
"Yes","2006","Mecklenburg-Western Pomerania","Male","31","0.250287954597429","0.172458886707847","0.32811702248701","1"
"Yes","2006","Mecklenburg-Western Pomerania","Female","48","0.331566939526778","0.252445677103656","0.4106882019499","1"
"Yes","2006","Saxony","Male","71","0.17459317093325","0.13686889215889","0.21231744970761","1"
"Yes","2006","Saxony","Female","130","0.325892936690956","0.278134605630792","0.373651267751121","1"
"Yes","2006","Saxony-Anhalt","Male","42","0.182675995267958","0.130905887077543","0.234446103458373","1"
"Yes","2006","Saxony-Anhalt","Female","81","0.351060846836771","0.287555336412304","0.414566357261238","1"
"Yes","2006","Thuringia","Male","43","0.182953420382779","0.133833993915022","0.232072846850537","1"
"Yes","2006","Thuringia","Female","68","0.292125419136383","0.228624821753714","0.355626016519051","1"
"No","2007","Schleswig-Holstein","Male","127","0.815070484248433","0.756536856916817","0.87360411158005","2"
