"pgoeffd","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","Berlin","Full Time","122","0.400843916973842","0.3492061234379","0.452481710509783","1"
"Yes","2011","Berlin","Part Time","40","0.199583111190798","0.141355520620113","0.257810701761484","1"
"Yes","2011","Thuringia","Full Time","102","0.28479087998149","0.24136950184102","0.32821225812196","1"
"Yes","2011","Thuringia","Part Time","39","0.221484503948119","0.163052264662942","0.279916743233295","1"
"Yes","2011","Thuringia","Not Working","3","","","","1"
"No","2012","Schleswig-Holstein","Full Time","231","0.733284355901112","0.683489184507725","0.783079527294499","2"
"No","2012","Schleswig-Holstein","Part Time","181","0.7946808557774","0.742477878689304","0.846883832865497","2"
"No","2012","Schleswig-Holstein","Not Working","11","","","","2"
"No","2012","Hamburg","Full Time","115","0.800622876392067","0.735139399133986","0.866106353650147","2"
"No","2012","Hamburg","Part Time","81","0.885961388976686","0.822043908780569","0.949878869172803","2"
"No","2012","Hamburg","Not Working","4","","","","2"
"No","2012","Lower Saxony","Full Time","629","0.739328909029279","0.709954460230241","0.768703357828317","2"
"No","2012","Berlin","Part Time","163","0.7823048021893","0.726222110929701","0.838387493448898","2"
"No","2012","Berlin","Not Working","14","","","","2"
"No","2012","Brandenburg","Full Time","262","0.690805145173537","0.643840555523912","0.737769734823161","2"
"No","2012","Brandenburg","Part Time","139","0.801773329101289","0.741668192977008","0.86187846522557","2"
"No","2012","Brandenburg","Not Working","15","","","","2"
"No","2012","Mecklenburg-Western Pomerania","Full Time","182","0.804154306431237","0.753198129173927","0.855110483688547","2"
"No","2012","Mecklenburg-Western Pomerania","Part Time","77","0.670345145306427","0.578666882297766","0.762023408315087","2"
"No","2012","Mecklenburg-Western Pomerania","Not Working","10","","","","2"
"No","2012","Saxony","Full Time","518","0.775360924901102","0.743876859126096","0.806844990676109","2"
"No","2012","Saxony","Part Time","235","0.732943665456409","0.683773164122366","0.782114166790452","2"
"No","2012","Lower Saxony","Part Time","411","0.712130971050944","0.674797250233199","0.749464691868688","2"
"No","2012","Lower Saxony","Not Working","31","0.856246340033524","0.743200119190634","0.969292560876415","2"
"No","2012","Bremen","Full Time","33","0.540800514587931","0.409100449159843","0.672500580016018","2"
"No","2012","Bremen","Part Time","42","0.935279400864094","0.866391650860144","1.00416715086804","2"
"No","2012","Bremen","Not Working","3","","","","2"
"No","2012","Bavaria","Part Time","746","0.789142687406903","0.763271372216768","0.815014002597037","2"
"No","2012","Bavaria","Not Working","55","0.682111270648521","0.573026468323019","0.791196072974023","2"
"No","2012","Berlin","Full Time","227","0.632206061249207","0.580950588440799","0.683461534057615","2"
"No","2012","Saxony","Not Working","35","0.921585983183558","0.840286417235222","1.00288554913189","2"
"No","2012","Saxony-Anhalt","Full Time","282","0.780782292366052","0.739185572412481","0.822379012319624","2"
"No","2012","Saxony-Anhalt","Part Time","126","0.817901328900009","0.757725318285758","0.87807733951426","2"
"No","2012","North Rhine-Westphalia","Full Time","1353","0.722511840260261","0.702244714253582","0.742778966266939","2"
"No","2012","North Rhine-Westphalia","Part Time","906","0.75675911696056","0.732564890551761","0.780953343369359","2"
"No","2012","North Rhine-Westphalia","Not Working","57","0.913455782444936","0.848055185969922","0.978856378919949","2"
"No","2012","Hesse","Full Time","513","0.785116708920787","0.753992131361249","0.816241286480324","2"
"No","2012","Hesse","Part Time","304","0.805236693529398","0.766950470231252","0.843522916827544","2"
"No","2012","Hesse","Not Working","29","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","Full Time","394","0.746992292514903","0.710627019290033","0.783357565739773","2"
"No","2012","Rhineland-Palatinate,Saarland","Part Time","227","0.765233600901713","0.718126879188887","0.812340322614539","2"
"No","2012","Rhineland-Palatinate,Saarland","Not Working","12","","","","2"
"No","2012","Baden-Württemberg","Full Time","969","0.787277427509101","0.764490638772925","0.810064216245278","2"
"No","2012","Baden-Württemberg","Part Time","538","0.76998286487789","0.739200180164887","0.800765549590894","2"
"No","2012","Baden-Württemberg","Not Working","46","0.650554564761121","0.528892933483016","0.772216196039226","2"
"No","2012","Bavaria","Full Time","1226","0.786905607521054","0.766739697121514","0.807071517920594","2"
"No","2012","Saxony-Anhalt","Not Working","16","","","","2"
"No","2012","Thuringia","Full Time","311","0.719674820759034","0.676145123630712","0.763204517887355","2"
"No","2012","Thuringia","Part Time","138","0.775655347291308","0.712948367065796","0.83836232751682","2"
"No","2012","Thuringia","Not Working","12","","","","2"
"Yes","2012","Schleswig-Holstein","Full Time","72","0.266715644098888","0.216920472705501","0.316510815492275","1"
"Yes","2012","Schleswig-Holstein","Part Time","49","0.2053191442226","0.153116167134503","0.257522121310696","1"
"Yes","2012","Schleswig-Holstein","Not Working","1","","","","1"
"Yes","2012","Hamburg","Full Time","28","","","","1"
"Yes","2012","Lower Saxony","Full Time","229","0.260671090970721","0.231296642171683","0.290045539769759","1"
"Yes","2012","Lower Saxony","Part Time","154","0.287869028949056","0.250535308131312","0.325202749766801","1"
"Yes","2012","Hamburg","Part Time","14","","","","1"
"Yes","2012","Hamburg","Not Working","1","","","","1"
"Yes","2012","Lower Saxony","Not Working","6","","","","1"
"Yes","2012","Bremen","Full Time","22","","","","1"
"Yes","2012","Bremen","Part Time","7","","","","1"
"Yes","2012","Bremen","Not Working","","","","","1"
"Yes","2012","North Rhine-Westphalia","Full Time","522","0.277488159739739","0.257221033733061","0.297755285746418","1"
"Yes","2012","North Rhine-Westphalia","Part Time","302","0.24324088303944","0.219046656630641","0.267435109448239","1"
"Yes","2012","North Rhine-Westphalia","Not Working","14","","","","1"
"Yes","2012","Hesse","Full Time","156","0.214883291079213","0.183758713519676","0.246007868638751","1"
"Yes","2012","Hesse","Part Time","107","0.194763306470602","0.156477083172456","0.233049529768748","1"
"Yes","2012","Hesse","Not Working","3","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Full Time","155","0.253007707485097","0.216642434260227","0.289372980709967","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Part Time","84","0.234766399098287","0.187659677385461","0.281873120811113","1"
"Yes","2012","Mecklenburg-Western Pomerania","Not Working","3","","","","1"
"Yes","2012","Saxony","Full Time","157","0.224639075098898","0.193155009323891","0.256123140873904","1"
"Yes","2012","Baden-Württemberg","Full Time","270","0.212722572490899","0.189935783754722","0.235509361227075","1"
"Yes","2012","Baden-Württemberg","Part Time","180","0.23001713512211","0.199234450409106","0.260799819835113","1"
"Yes","2012","Bavaria","Not Working","15","","","","1"
"Yes","2012","Berlin","Not Working","2","","","","1"
"Yes","2012","Brandenburg","Full Time","110","0.309194854826463","0.262230265176839","0.356159444476088","1"
"Yes","2012","Brandenburg","Part Time","30","0.198226670898711","0.13812153477443","0.258331807022992","1"
"Yes","2012","Brandenburg","Not Working","2","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","Full Time","51","0.195845693568763","0.144889516311453","0.246801870826073","1"
"Yes","2012","Mecklenburg-Western Pomerania","Part Time","24","","","","1"
"Yes","2012","Saxony","Part Time","76","0.267056334543591","0.217885833209548","0.316226835877634","1"
"Yes","2012","Saxony","Not Working","7","","","","1"
"Yes","2012","Saxony-Anhalt","Full Time","98","0.219217707633948","0.177620987680377","0.260814427587519","1"
"Yes","2012","Saxony-Anhalt","Part Time","32","0.182098671099991","0.12192266048574","0.242274681714242","1"
"Yes","2012","Saxony-Anhalt","Not Working","1","","","","1"
"Yes","2012","Berlin","Full Time","113","0.367793938750793","0.316538465942385","0.419049411559201","1"
"Yes","2012","Thuringia","Not Working","5","","","","1"
"Yes","2012","Baden-Württemberg","Not Working","13","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Not Working","3","","","","1"
"Yes","2012","Bavaria","Full Time","358","0.213094392478946","0.192928482079406","0.233260302878486","1"
"Yes","2012","Bavaria","Part Time","209","0.210857312593097","0.184985997402963","0.236728627783232","1"
"Yes","2012","Berlin","Part Time","45","0.2176951978107","0.161612506551102","0.273777889070299","1"
"Yes","2012","Thuringia","Full Time","98","0.280325179240966","0.236795482112645","0.323854876369288","1"
"Yes","2012","Thuringia","Part Time","32","0.224344652708692","0.16163767248318","0.287051632934205","1"
"No","2013","Schleswig-Holstein","Full Time","213","0.706074913298364","0.653733515713075","0.758416310883653","2"
"No","2013","Schleswig-Holstein","Part Time","173","0.856395579769016","0.809628276507832","0.9031628830302","2"
"No","2013","Schleswig-Holstein","Not Working","71","0.721164532298821","0.628001358578514","0.814327706019129","2"
"No","2013","Hamburg","Full Time","106","0.72129112352576","0.645658023605288","0.796924223446233","2"
"No","2013","Hamburg","Part Time","67","0.793866812754605","0.706310200908302","0.881423424600907","2"
"No","2013","Hamburg","Not Working","89","0.85133312460132","0.781951530026854","0.920714719175787","2"
"No","2013","Lower Saxony","Full Time","565","0.705196413508211","0.673239403159957","0.737153423856465","2"
"No","2013","Lower Saxony","Part Time","419","0.737881024590425","0.701903229270611","0.773858819910239","2"
"No","2013","Lower Saxony","Not Working","256","0.885097714823949","0.848706460433924","0.921488969213973","2"
"No","2013","Bremen","Full Time","34","0.56979613399403","0.431169411793338","0.708422856194722","2"
"No","2013","Bremen","Part Time","41","0.734998473279626","0.613874416128075","0.856122530431177","2"
"No","2013","Berlin","Part Time","148","0.79256503390742","0.735360839614469","0.849769228200371","2"
"No","2013","Berlin","Not Working","71","0.7744446684476","0.689954551753226","0.858934785141974","2"
"No","2013","Brandenburg","Full Time","233","0.702288815640548","0.652653048067045","0.751924583214051","2"
"No","2013","Brandenburg","Part Time","119","0.703372761908582","0.633034947265078","0.773710576552086","2"
"No","2013","Brandenburg","Not Working","50","0.77190880717347","0.67217764247862","0.871639971868321","2"
"No","2013","Mecklenburg-Western Pomerania","Full Time","151","0.823902599426023","0.771244585930725","0.87656061292132","2"
"No","2013","Mecklenburg-Western Pomerania","Part Time","67","0.581575608715558","0.482896762495055","0.68025445493606","2"
"No","2013","Mecklenburg-Western Pomerania","Not Working","19","","","","2"
"No","2013","Saxony","Full Time","447","0.76869082973929","0.734922704081975","0.802458955396606","2"
"No","2013","Saxony","Part Time","232","0.717558005545507","0.667843175857395","0.767272835233618","2"
"No","2013","Bremen","Not Working","22","","","","2"
"No","2013","North Rhine-Westphalia","Full Time","1170","0.698756955041355","0.6766060704916","0.72090783959111","2"
"No","2013","North Rhine-Westphalia","Part Time","843","0.751196620566701","0.725832433710238","0.776560807423164","2"
"No","2013","North Rhine-Westphalia","Not Working","708","0.842621383217721","0.817742133833752","0.867500632601689","2"
"No","2013","Hesse","Full Time","467","0.769873274728678","0.736741446818725","0.80300510263863","2"
"No","2013","Hesse","Part Time","274","0.75935548071981","0.715857240269742","0.802853721169879","2"
"No","2013","Hesse","Not Working","233","0.817727076674633","0.773139166678484","0.862314986670781","2"
"No","2013","Rhineland-Palatinate,Saarland","Full Time","338","0.769312012686523","0.731664238945428","0.806959786427618","2"
"No","2013","Rhineland-Palatinate,Saarland","Part Time","205","0.759432755060802","0.709721831634594","0.80914367848701","2"
"No","2013","Rhineland-Palatinate,Saarland","Not Working","222","0.881688135028212","0.841571909346753","0.921804360709671","2"
"No","2013","Baden-Württemberg","Full Time","856","0.78019959100436","0.75564938632274","0.80474979568598","2"
"No","2013","Baden-Württemberg","Part Time","472","0.74160424548179","0.707899629858157","0.775308861105423","2"
"No","2013","Baden-Württemberg","Not Working","480","0.844857971247784","0.814899251761551","0.874816690734016","2"
"No","2013","Bavaria","Full Time","1085","0.755002442322782","0.732711156112916","0.777293728532649","2"
"No","2013","Bavaria","Part Time","696","0.752814718682973","0.72506047115499","0.780568966210956","2"
"No","2013","Bavaria","Not Working","495","0.870144101745742","0.842524437901356","0.897763765590128","2"
"No","2013","Berlin","Full Time","198","0.64491487924961","0.590121041870555","0.699708716628665","2"
"No","2013","Saxony","Not Working","57","0.763500406768339","0.6646590377358","0.862341775800878","2"
"No","2013","Saxony-Anhalt","Full Time","256","0.737943760754761","0.691405524963013","0.784481996546508","2"
"No","2013","Saxony-Anhalt","Part Time","129","0.821587765424293","0.762077919354329","0.881097611494258","2"
"No","2013","Saxony-Anhalt","Not Working","55","0.8700224492978","0.787635673344634","0.952409225250966","2"
"No","2013","Thuringia","Full Time","246","0.67340792497267","0.623486132048736","0.723329717896604","2"
"No","2013","Thuringia","Part Time","149","0.80326087697341","0.746130736486231","0.860391017460589","2"
"No","2013","Thuringia","Not Working","37","0.879200343814036","0.783982441874525","0.974418245753547","2"
"Yes","2013","Schleswig-Holstein","Full Time","78","0.293925086701636","0.241583689116347","0.346266484286925","1"
"Yes","2013","Schleswig-Holstein","Part Time","43","0.143604420230984","0.0968371169698004","0.190371723492168","1"
"Yes","2013","Schleswig-Holstein","Not Working","18","","","","1"
"Yes","2013","Hamburg","Full Time","29","","","","1"
"Yes","2013","Hamburg","Part Time","15","","","","1"
"Yes","2013","Hamburg","Not Working","12","","","","1"
"Yes","2013","Lower Saxony","Full Time","217","0.294803586491789","0.262846576143535","0.326760596840043","1"
"Yes","2013","Lower Saxony","Part Time","155","0.262118975409575","0.226141180089761","0.298096770729389","1"
"Yes","2013","Bremen","Full Time","15","","","","1"
"Yes","2013","Bremen","Part Time","10","","","","1"
"Yes","2013","Bremen","Not Working","1","","","","1"
"Yes","2013","Lower Saxony","Not Working","39","0.114902285176051","0.0785110307860265","0.151293539566076","1"
"Yes","2013","North Rhine-Westphalia","Full Time","478","0.301243044958645","0.27909216040889","0.3233939295084","1"
"Yes","2013","North Rhine-Westphalia","Part Time","273","0.248803379433299","0.223439192576836","0.274167566289762","1"
"Yes","2013","North Rhine-Westphalia","Not Working","115","0.157378616782279","0.132499367398311","0.182257866166248","1"
"Yes","2013","Hesse","Full Time","153","0.230126725271322","0.19699489736137","0.263258553181275","1"
"Yes","2013","Hesse","Part Time","97","0.24064451928019","0.197146278830121","0.284142759730258","1"
"Yes","2013","Hesse","Not Working","55","0.182272923325368","0.137685013329219","0.226860833321516","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Full Time","143","0.230687987313477","0.193040213572382","0.268335761054572","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Part Time","79","0.240567244939198","0.19085632151299","0.290278168365406","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Not Working","27","","","","1"
"Yes","2013","Baden-Württemberg","Full Time","237","0.21980040899564","0.19525020431402","0.24435061367726","1"
"Yes","2013","Baden-Württemberg","Part Time","176","0.25839575451821","0.224691138894577","0.292100370141842","1"
"Yes","2013","Mecklenburg-Western Pomerania","Not Working","2","","","","1"
"Yes","2013","Baden-Württemberg","Not Working","81","0.155142028752216","0.125183309265984","0.185100748238449","1"
"Yes","2013","Bavaria","Full Time","345","0.244997557677218","0.222706271467351","0.267288843887084","1"
"Yes","2013","Bavaria","Part Time","232","0.247185281317027","0.219431033789044","0.27493952884501","1"
"Yes","2013","Bavaria","Not Working","74","0.129855898254258","0.102236234409872","0.157475562098644","1"
"Yes","2013","Berlin","Full Time","95","0.35508512075039","0.300291283371335","0.409878958129445","1"
"Yes","2013","Berlin","Not Working","23","","","","1"
"Yes","2013","Brandenburg","Full Time","93","0.297711184359452","0.248075416785949","0.347346951932955","1"
"Yes","2013","Brandenburg","Not Working","18","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","Full Time","50","0.176097400573977","0.12343938707868","0.228755414069275","1"
"Yes","2013","Mecklenburg-Western Pomerania","Part Time","29","","","","1"
"Yes","2013","Saxony","Full Time","152","0.23130917026071","0.197541044603394","0.265077295918025","1"
"Yes","2013","Saxony","Part Time","83","0.282441994454493","0.232727164766382","0.332156824142605","1"
"Yes","2013","Saxony","Not Working","14","","","","1"
"Yes","2013","Saxony-Anhalt","Full Time","87","0.262056239245239","0.215518003453492","0.308594475036987","1"
"Yes","2013","Saxony-Anhalt","Part Time","30","0.178412234575707","0.118902388505742","0.237922080645671","1"
"Yes","2013","Berlin","Part Time","45","0.20743496609258","0.150230771799629","0.264639160385531","1"
"Yes","2013","Brandenburg","Part Time","43","0.296627238091418","0.226289423447914","0.366965052734922","1"
"Yes","2013","Saxony-Anhalt","Not Working","9","","","","1"
"Yes","2013","Thuringia","Full Time","93","0.32659207502733","0.276670282103396","0.376513867951264","1"
"Yes","2013","Thuringia","Part Time","37","0.19673912302659","0.139608982539411","0.253869263513769","1"
"Yes","2013","Thuringia","Not Working","8","","","","1"
"No","2014","Schleswig-Holstein","Full Time","208","0.728050978576424","0.676571778743972","0.779530178408876","2"
"No","2014","Schleswig-Holstein","Part Time","152","0.748571571304212","0.689755121934449","0.807388020673974","2"
"No","2014","Schleswig-Holstein","Not Working","20","","","","2"
"No","2014","Hamburg","Full Time","125","0.845612597179096","0.78798224546064","0.903242948897552","2"
"No","2014","Hamburg","Part Time","66","0.757271983279884","0.666128729927348","0.848415236632419","2"
"No","2014","Hamburg","Not Working","6","","","","2"
"No","2014","Lower Saxony","Full Time","592","0.684017386413729","0.651941660961815","0.716093111865642","2"
"No","2014","Lower Saxony","Part Time","459","0.77347269692418","0.740063025367108","0.806882368481251","2"
"No","2014","Lower Saxony","Not Working","45","0.84778728710418","0.75453068738399","0.94104388682437","2"
"No","2014","Bremen","Full Time","40","0.571062022520817","0.440262657496445","0.701861387545189","2"
"No","2014","Bremen","Part Time","37","0.540489200823969","0.400951545007525","0.680026856640414","2"
"No","2014","Bremen","Not Working","3","","","","2"
"No","2014","North Rhine-Westphalia","Full Time","1308","0.711006342582646","0.690094592450483","0.731918092714808","2"
"No","2014","North Rhine-Westphalia","Part Time","959","0.743780468423831","0.719551029044702","0.768009907802959","2"
"No","2014","North Rhine-Westphalia","Not Working","111","0.777313612808759","0.707390040419129","0.847237185198389","2"
"No","2014","Berlin","Part Time","143","0.842244880138624","0.788845957264056","0.895643803013193","2"
"No","2014","Berlin","Not Working","14","","","","2"
"No","2014","Brandenburg","Full Time","226","0.709500562552791","0.659523873611497","0.759477251494085","2"
"No","2014","Brandenburg","Part Time","131","0.787101574213247","0.72482916579833","0.849373982628165","2"
"No","2014","Brandenburg","Not Working","14","","","","2"
"No","2014","Mecklenburg-Western Pomerania","Full Time","144","0.849053291879482","0.796899234342036","0.901207349416929","2"
"No","2014","Mecklenburg-Western Pomerania","Part Time","66","0.643991391847647","0.5456134628966","0.742369320798693","2"
"No","2014","Mecklenburg-Western Pomerania","Not Working","9","","","","2"
"No","2014","Saxony","Full Time","437","0.765295259448098","0.730533201496933","0.800057317399262","2"
"No","2014","Saxony","Part Time","212","0.714692718629789","0.662359049907833","0.767026387351746","2"
"No","2014","Saxony","Not Working","25","","","","2"
"No","2014","Saxony-Anhalt","Full Time","251","0.774787840598566","0.729512520420586","0.820063160776547","2"
"No","2014","Saxony-Anhalt","Part Time","123","0.777017545590576","0.712113718482852","0.8419213726983","2"
"No","2014","Hesse","Full Time","503","0.768672499649115","0.736428440387427","0.800916558910804","2"
"No","2014","Hesse","Part Time","319","0.727644032755415","0.68561616185819","0.769671903652641","2"
"No","2014","Hesse","Not Working","29","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","Full Time","431","0.802235761014876","0.769067851603186","0.835403670426567","2"
"No","2014","Rhineland-Palatinate,Saarland","Part Time","238","0.730200902689382","0.680871106016224","0.779530699362539","2"
"No","2014","Rhineland-Palatinate,Saarland","Not Working","36","0.794300067583369","0.677490464171109","0.911109670995628","2"
"No","2014","Baden-Württemberg","Full Time","928","0.773497659218867","0.749523935688519","0.797471382749214","2"
"No","2014","Baden-Württemberg","Part Time","522","0.737091959046831","0.704937247787952","0.769246670305711","2"
"No","2014","Baden-Württemberg","Not Working","54","0.622881112127226","0.50595329385405","0.739808930400401","2"
"No","2014","Bavaria","Full Time","1222","0.780035163221197","0.759486652078954","0.800583674363439","2"
"No","2014","Bavaria","Part Time","739","0.71135525889063","0.683519741382775","0.739190776398484","2"
"No","2014","Bavaria","Not Working","78","0.81449633177157","0.73674044264168","0.89225222090146","2"
"No","2014","Berlin","Full Time","202","0.622652232107748","0.567983589984451","0.677320874231045","2"
"No","2014","Saxony-Anhalt","Not Working","13","","","","2"
"No","2014","Thuringia","Full Time","264","0.695575514683268","0.64743547256561","0.743715556800927","2"
"No","2014","Thuringia","Part Time","140","0.792440742315294","0.732861833847485","0.852019650783103","2"
"No","2014","Thuringia","Not Working","11","","","","2"
"Yes","2014","Schleswig-Holstein","Full Time","79","0.271949021423576","0.220469821591124","0.323428221256028","1"
"Yes","2014","Schleswig-Holstein","Part Time","57","0.251428428695788","0.192611979326026","0.310244878065551","1"
"Yes","2014","Schleswig-Holstein","Not Working","8","","","","1"
"Yes","2014","Hamburg","Full Time","26","","","","1"
"Yes","2014","Hamburg","Part Time","19","","","","1"
"Yes","2014","Hamburg","Not Working","3","","","","1"
"Yes","2014","Lower Saxony","Full Time","215","0.315982613586271","0.283906888134358","0.348058339038185","1"
"Yes","2014","Lower Saxony","Part Time","144","0.22652730307582","0.193117631518749","0.259936974632891","1"
"Yes","2014","Bremen","Full Time","15","","","","1"
"Yes","2014","Bremen","Part Time","12","","","","1"
"Yes","2014","Bremen","Not Working","","","","","1"
"Yes","2014","Lower Saxony","Not Working","12","","","","1"
"Yes","2014","North Rhine-Westphalia","Full Time","497","0.288993657417355","0.268081907285193","0.309905407549517","1"
"Yes","2014","North Rhine-Westphalia","Part Time","288","0.256219531576169","0.231990092197041","0.280448970955298","1"
"Yes","2014","North Rhine-Westphalia","Not Working","25","","","","1"
"Yes","2014","Hesse","Full Time","154","0.231327500350885","0.199083441089196","0.263571559612573","1"
"Yes","2014","Hesse","Part Time","112","0.272355967244585","0.230328096347359","0.31438383814181","1"
"Yes","2014","Hesse","Not Working","7","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","Full Time","123","0.197764238985124","0.164596329573433","0.230932148396814","1"
"Yes","2014","Rhineland-Palatinate,Saarland","Part Time","73","0.269799097310618","0.220469300637461","0.319128893983776","1"
"Yes","2014","Rhineland-Palatinate,Saarland","Not Working","10","","","","1"
"Yes","2014","Baden-Württemberg","Full Time","243","0.226502340781133","0.202528617250786","0.250476064311481","1"
"Yes","2014","Baden-Württemberg","Part Time","198","0.262908040953169","0.230753329694289","0.295062752212048","1"
"Yes","2014","Baden-Württemberg","Not Working","12","","","","1"
"Yes","2014","Bavaria","Full Time","339","0.219964836778803","0.199416325636561","0.240513347921046","1"
"Yes","2014","Bavaria","Part Time","279","0.28864474110937","0.260809223601516","0.316480258617225","1"
"Yes","2014","Berlin","Full Time","100","0.377347767892252","0.322679125768955","0.432016410015549","1"
"Yes","2014","Berlin","Not Working","4","","","","1"
"Yes","2014","Brandenburg","Not Working","5","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","Full Time","37","0.150946708120518","0.098792650583071","0.203100765657964","1"
"Yes","2014","Mecklenburg-Western Pomerania","Part Time","25","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","Not Working","4","","","","1"
"Yes","2014","Saxony","Full Time","134","0.234704740551902","0.199942682600738","0.269466798503067","1"
"Yes","2014","Saxony","Part Time","74","0.285307281370211","0.232973612648254","0.337640950092167","1"
"Yes","2014","Saxony","Not Working","5","","","","1"
"Yes","2014","Saxony-Anhalt","Full Time","76","0.225212159401434","0.179936839223453","0.270487479579414","1"
"Yes","2014","Bavaria","Not Working","18","","","","1"
"Yes","2014","Berlin","Part Time","36","0.157755119861376","0.104356196986807","0.211154042735944","1"
"Yes","2014","Brandenburg","Full Time","91","0.290499437447209","0.240522748505915","0.340476126388502","1"
"Yes","2014","Brandenburg","Part Time","35","0.212898425786753","0.150626017371835","0.27517083420167","1"
"Yes","2014","Saxony-Anhalt","Part Time","35","0.222982454409424","0.158078627301701","0.287886281517148","1"
"Yes","2014","Saxony-Anhalt","Not Working","","","","","1"
"Yes","2014","Thuringia","Full Time","87","0.304424485316732","0.256284443199073","0.35256452743439","1"
"Yes","2014","Thuringia","Part Time","38","0.207559257684706","0.147980349216897","0.267138166152515","1"
"Yes","2014","Thuringia","Not Working","","","","","1"
"No","2015","Schleswig-Holstein","Full Time","179","0.654313365760897","0.597052310939463","0.711574420582331","2"
"No","2015","Schleswig-Holstein","Part Time","163","0.823401158034448","0.772547654615551","0.874254661453345","2"
"No","2015","Schleswig-Holstein","Not Working","24","","","","2"
"No","2015","Hamburg","Full Time","112","0.790790886689311","0.724125377658113","0.85745639572051","2"
"No","2015","Hamburg","Part Time","67","0.7767875200514","0.689289380107015","0.864285659995785","2"
"No","2015","Hamburg","Not Working","21","","","","2"
"No","2015","Lower Saxony","Full Time","566","0.688827647866565","0.656084286020676","0.721571009712453","2"
"No","2015","Lower Saxony","Part Time","427","0.783097249777345","0.749023470018152","0.817171029536537","2"
"No","2015","Lower Saxony","Not Working","124","0.731104000944325","0.658935806430869","0.80327219545778","2"
"No","2015","Bremen","Full Time","33","0.587637206078843","0.443811599778299","0.731462812379387","2"
"No","2015","Bremen","Part Time","34","0.819482414792068","0.701752795513251","0.937212034070885","2"
"No","2015","Bremen","Not Working","9","","","","2"
"No","2015","North Rhine-Westphalia","Full Time","1188","0.692735141178557","0.670647408355381","0.714822874001733","2"
"No","2015","North Rhine-Westphalia","Part Time","864","0.736973949953871","0.711382593341262","0.762565306566479","2"
"No","2015","North Rhine-Westphalia","Not Working","231","0.793026877915411","0.744340417516475","0.841713338314348","2"
"No","2015","Berlin","Part Time","136","0.833643753089592","0.777990100256001","0.889297405923183","2"
"No","2015","Berlin","Not Working","55","0.865312665497712","0.77964181411703","0.950983516878393","2"
"No","2015","Brandenburg","Full Time","219","0.68671063740686","0.635970073810997","0.737451201002723","2"
"No","2015","Brandenburg","Part Time","118","0.841888479111641","0.783695758902981","0.9000811993203","2"
"No","2015","Brandenburg","Not Working","18","","","","2"
"No","2015","Mecklenburg-Western Pomerania","Full Time","130","0.842708901512197","0.78814054181665","0.897277261207743","2"
"No","2015","Mecklenburg-Western Pomerania","Part Time","74","0.688016837268253","0.595817598504877","0.78021607603163","2"
"No","2015","Mecklenburg-Western Pomerania","Not Working","8","","","","2"
"No","2015","Saxony","Full Time","413","0.805353469941697","0.771550147853143","0.839156792030251","2"
"No","2015","Saxony","Part Time","202","0.704278738065056","0.651295411127074","0.757262065003038","2"
"No","2015","Saxony","Not Working","26","","","","2"
"No","2015","Saxony-Anhalt","Full Time","216","0.792025537647435","0.744487234808073","0.839563840486796","2"
"No","2015","Saxony-Anhalt","Part Time","119","0.832646840465769","0.773497520924684","0.891796160006853","2"
"No","2015","Saxony-Anhalt","Not Working","20","","","","2"
"No","2015","Thuringia","Full Time","252","0.705935190490279","0.656014906683705","0.755855474296853","2"
"No","2015","Thuringia","Part Time","116","0.743631740617599","0.675764433779633","0.811499047455564","2"
"No","2015","Thuringia","Not Working","41","0.632576355204788","0.502783679975943","0.762369030433633","2"
"No","2015","Hesse","Full Time","458","0.787164249968489","0.754192484067896","0.820136015869083","2"
"No","2015","Hesse","Part Time","279","0.755813716202357","0.713067247288599","0.798560185116115","2"
"No","2015","Hesse","Not Working","132","0.820762107135708","0.759986971140411","0.881537243131004","2"
"No","2015","Rhineland-Palatinate,Saarland","Full Time","391","0.748008626314499","0.710548487672963","0.785468764956036","2"
"No","2015","Rhineland-Palatinate,Saarland","Part Time","224","0.7320850582379","0.682053493886211","0.782116622589589","2"
"No","2015","Rhineland-Palatinate,Saarland","Not Working","79","0.699624053914232","0.605436756179012","0.793811351649452","2"
"No","2015","Baden-Württemberg","Full Time","869","0.78884537194842","0.764705044081854","0.812985699814987","2"
"No","2015","Baden-Württemberg","Part Time","519","0.737373564463569","0.704750668986852","0.769996459940286","2"
"No","2015","Baden-Württemberg","Not Working","177","0.887465452339752","0.844310251366211","0.930620653313293","2"
"No","2015","Bavaria","Full Time","1154","0.785199314983365","0.764276263660051","0.80612236630668","2"
