"ple0004","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Not at all","2014","35-65 y.","Couple + C. GT 16 ","1085","0.541550392788049","0.518948689351843","0.564152096224255","3"
"Not at all","2014","35-65 y.","Couple + C. LE and GT 16","1000","0.6168155916676","0.59239929879557","0.641231884539631","3"
"Not at all","2014","66 and older","1-pers.-HH","375","0.257700208258278","0.234757090405002","0.280643326111554","3"
"Not at all","2014","66 and older","(Married) couple without C. ","1069","0.292236573878508","0.276586405646437","0.307886742110579","3"
"Not at all","2014","66 and older","Single parent ","17","","","","3"
"Not at all","2014","66 and older","Couple + C. LE 16 ","6","","","","3"
"Not at all","2014","66 and older","Couple + C. GT 16 ","67","0.392469535582668","0.319067072002691","0.465871999162646","3"
"Not at all","2014","66 and older","Couple + C. LE and GT 16","1","","","","3"
"Strong","2014","16-34 y.","Couple + C. LE 16 ","51","0.0245863659657271","0.0175655914995065","0.0316071404319477","1"
"Strong","2014","16-34 y.","Couple + C. GT 16 ","17","","","","1"
"Strong","2014","16-34 y.","Couple + C. LE and GT 16","12","","","","1"
"Strong","2014","35-65 y.","1-pers.-HH","193","0.121443913080205","0.105103368607587","0.137784457552823","1"
"Strong","2014","35-65 y.","(Married) couple without C. ","428","0.117109164554005","0.106827192023341","0.127391137084669","1"
"Strong","2014","35-65 y.","Single parent ","140","0.101296192828665","0.0862023871904986","0.116389998466832","1"
"Strong","2014","35-65 y.","Couple + C. LE 16 ","185","0.0354268591337054","0.0302937542650752","0.0405599640023355","1"
"Strong","2014","35-65 y.","Couple + C. GT 16 ","173","0.103366993676207","0.0895576119214131","0.117176375431","1"
"Strong","2014","35-65 y.","Couple + C. LE and GT 16","104","0.076960407754892","0.0635746801117356","0.0903461353980483","1"
"Strong","2014","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Strong","2014","16-34 y.","Single parent ","22","","","","1"
"Strong","2014","16-34 y.","1-pers.-HH","8","","","","1"
"Strong","2014","16-34 y.","(Married) couple without C. ","16","","","","1"
"Strong","2014","66 and older","1-pers.-HH","463","0.324400701498906","0.299842821707975","0.348958581289836","1"
"Strong","2014","66 and older","Couple + C. GT 16 ","40","0.20845881967537","0.147396890015563","0.269520749335178","1"
"Strong","2014","66 and older","Couple + C. LE 16 ","4","","","","1"
"Strong","2014","66 and older","Single parent ","17","","","","1"
"Strong","2014","66 and older","(Married) couple without C. ","753","0.245618219512627","0.230805542503034","0.260430896522221","1"
"A little","2015","16-34 y.","Couple + C. LE 16 ","","","","","2"
"A little","2015","16-34 y.","Couple + C. GT 16 ","","","","","2"
"A little","2015","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"A little","2015","35-65 y.","1-pers.-HH","","","","","2"
"A little","2015","35-65 y.","(Married) couple without C. ","","","","","2"
"A little","2015","66 and older","Couple + C. GT 16 ","","","","","2"
"A little","2015","66 and older","Couple + C. LE and GT 16","","","","","2"
"A little","2015","16-34 y.","Single parent ","","","","","2"
"A little","2015","66 and older","Couple + C. LE 16 ","","","","","2"
"A little","2015","16-34 y.","1-pers.-HH","","","","","2"
"A little","2015","16-34 y.","(Married) couple without C. ","","","","","2"
"A little","2015","35-65 y.","Single parent ","","","","","2"
"A little","2015","35-65 y.","Couple + C. LE 16 ","","","","","2"
"A little","2015","35-65 y.","Couple + C. GT 16 ","","","","","2"
"A little","2015","35-65 y.","Couple + C. LE and GT 16","","","","","2"
"A little","2015","66 and older","1-pers.-HH","","","","","2"
"A little","2015","66 and older","(Married) couple without C. ","","","","","2"
"A little","2015","66 and older","Single parent ","","","","","2"
"Not at all","2015","16-34 y.","1-pers.-HH","","","","","3"
"Not at all","2015","16-34 y.","(Married) couple without C. ","","","","","3"
"Not at all","2015","16-34 y.","Single parent ","","","","","3"
"Not at all","2015","16-34 y.","Couple + C. LE 16 ","","","","","3"
"Not at all","2015","16-34 y.","Couple + C. GT 16 ","","","","","3"
"Not at all","2015","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"Not at all","2015","35-65 y.","1-pers.-HH","","","","","3"
"Not at all","2015","35-65 y.","(Married) couple without C. ","","","","","3"
"Not at all","2015","35-65 y.","Single parent ","","","","","3"
"Not at all","2015","35-65 y.","Couple + C. LE 16 ","","","","","3"
"Not at all","2015","35-65 y.","Couple + C. GT 16 ","","","","","3"
"Not at all","2015","35-65 y.","Couple + C. LE and GT 16","","","","","3"
"Not at all","2015","66 and older","1-pers.-HH","","","","","3"
"Not at all","2015","66 and older","(Married) couple without C. ","","","","","3"
"Not at all","2015","66 and older","Single parent ","","","","","3"
"Not at all","2015","66 and older","Couple + C. LE 16 ","","","","","3"
"Not at all","2015","66 and older","Couple + C. GT 16 ","","","","","3"
"Not at all","2015","66 and older","Couple + C. LE and GT 16","","","","","3"
"Strong","2015","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Strong","2015","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Strong","2015","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Strong","2015","35-65 y.","1-pers.-HH","","","","","1"
"Strong","2015","35-65 y.","(Married) couple without C. ","","","","","1"
"Strong","2015","35-65 y.","Single parent ","","","","","1"
"Strong","2015","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Strong","2015","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Strong","2015","66 and older","Couple + C. LE and GT 16","","","","","1"
"Strong","2015","66 and older","Couple + C. LE 16 ","","","","","1"
"Strong","2015","66 and older","Single parent ","","","","","1"
"Strong","2015","66 and older","Couple + C. GT 16 ","","","","","1"
"Strong","2015","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Strong","2015","16-34 y.","1-pers.-HH","","","","","1"
"Strong","2015","66 and older","1-pers.-HH","","","","","1"
"Strong","2015","16-34 y.","(Married) couple without C. ","","","","","1"
"Strong","2015","16-34 y.","Single parent ","","","","","1"
"Strong","2015","66 and older","(Married) couple without C. ","","","","","1"
"A little","2016","16-34 y.","Couple + C. LE 16 ","491","0.174580574972051","0.159409168190472","0.189751981753631","2"
"A little","2016","16-34 y.","Couple + C. GT 16 ","124","0.132299364302523","0.11034598502735","0.154252743577696","2"
"A little","2016","16-34 y.","Couple + C. LE and GT 16","107","0.128658818160457","0.10485453027364","0.152463106047275","2"
"A little","2016","35-65 y.","1-pers.-HH","528","0.315313049482909","0.292873285273813","0.337752813692006","2"
"A little","2016","66 and older","Couple + C. LE and GT 16","2","","","","2"
"A little","2016","16-34 y.","1-pers.-HH","202","0.161657383626989","0.143021249853241","0.180293517400737","2"
"A little","2016","16-34 y.","(Married) couple without C. ","163","0.142763881529595","0.121005185205868","0.164522577853322","2"
"A little","2016","16-34 y.","Single parent ","162","0.182858944494594","0.157646739142159","0.208071149847029","2"
"A little","2016","35-65 y.","(Married) couple without C. ","1277","0.374204211886623","0.358028410401533","0.390380013371713","2"
"A little","2016","66 and older","Couple + C. GT 16 ","89","0.423309386736394","0.355342017117994","0.491276756354794","2"
"A little","2016","66 and older","Couple + C. LE 16 ","3","","","","2"
"A little","2016","66 and older","Single parent ","29","","","","2"
"A little","2016","35-65 y.","Single parent ","507","0.347567485419404","0.323659500311443","0.371475470527365","2"
"A little","2016","66 and older","(Married) couple without C. ","1360","0.465042764520944","0.447393508942359","0.482692020099529","2"
"A little","2016","35-65 y.","Couple + C. LE 16 ","1218","0.234321940301667","0.222870766889303","0.245773113714031","2"
"A little","2016","35-65 y.","Couple + C. GT 16 ","556","0.334070244549157","0.31164255636291","0.356497932735405","2"
"A little","2016","35-65 y.","Couple + C. LE and GT 16","471","0.268388587838165","0.24751983932609","0.28925733635024","2"
"A little","2016","66 and older","1-pers.-HH","543","0.410238524777729","0.383931816699834","0.436545232855623","2"
"Not at all","2016","16-34 y.","1-pers.-HH","1257","0.807967964292375","0.788027687235683","0.827908241349067","3"
"Not at all","2016","16-34 y.","(Married) couple without C. ","811","0.83511634426748","0.812036346502017","0.858196342032942","3"
"Not at all","2016","16-34 y.","Single parent ","709","0.784116410274735","0.757281243242801","0.810951577306668","3"
"Not at all","2016","16-34 y.","Couple + C. LE 16 ","1803","0.796138140349899","0.780037143817701","0.812239136882098","3"
"Not at all","2016","16-34 y.","Couple + C. GT 16 ","773","0.842475731072616","0.818871493346108","0.866079968799123","3"
"Not at all","2016","16-34 y.","Couple + C. LE and GT 16","642","0.859853961031326","0.835174023461668","0.884533898600984","3"
"Not at all","2016","35-65 y.","1-pers.-HH","897","0.552720424233802","0.528707581221523","0.576733267246082","3"
"Not at all","2016","35-65 y.","(Married) couple without C. ","1792","0.52074487348288","0.50404585136182","0.53744389560394","3"
"Not at all","2016","35-65 y.","Single parent ","829","0.536490928186477","0.511454871965446","0.561526984407508","3"
"Not at all","2016","35-65 y.","Couple + C. LE 16 ","3834","0.735151635373025","0.723222539626098","0.747080731119951","3"
"Not at all","2016","35-65 y.","Couple + C. GT 16 ","985","0.574200985496976","0.55068919548464","0.597712775509312","3"
"Not at all","2016","35-65 y.","Couple + C. LE and GT 16","1100","0.653833049272841","0.631427768896673","0.676238329649009","3"
"Not at all","2016","66 and older","1-pers.-HH","351","0.25107348560372","0.227881917543605","0.274265053663834","3"
"Not at all","2016","66 and older","(Married) couple without C. ","1037","0.309494419772519","0.293136411585666","0.325852427959372","3"
"Not at all","2016","66 and older","Single parent ","20","","","","3"
"Not at all","2016","66 and older","Couple + C. LE 16 ","1","","","","3"
"Not at all","2016","66 and older","Couple + C. GT 16 ","72","0.364066746059577","0.297876141785306","0.430257350333849","3"
"Not at all","2016","66 and older","Couple + C. LE and GT 16","1","","","","3"
"Strong","2016","16-34 y.","Couple + C. LE 16 ","111","0.0292812846780492","0.0225432643707599","0.0360193049853385","1"
"Strong","2016","16-34 y.","Couple + C. GT 16 ","18","","","","1"
"Strong","2016","16-34 y.","Couple + C. LE and GT 16","11","","","","1"
"Strong","2016","35-65 y.","1-pers.-HH","222","0.131966526283288","0.1156209054482","0.148312147118377","1"
"Strong","2016","35-65 y.","(Married) couple without C. ","369","0.105050914630497","0.0948016138552848","0.11530021540571","1"
"Strong","2016","35-65 y.","Single parent ","188","0.115941586394119","0.0998678919760283","0.13201528081221","1"
"Strong","2016","35-65 y.","Couple + C. LE 16 ","204","0.0305264243253086","0.0258756381883223","0.0351772104622949","1"
"Strong","2016","35-65 y.","Couple + C. GT 16 ","158","0.0917287699538673","0.0780037822053015","0.105453757702433","1"
"Strong","2016","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Strong","2016","16-34 y.","1-pers.-HH","40","0.0303746520806356","0.0216869501769558","0.0390623539843153","1"
"Strong","2016","16-34 y.","(Married) couple without C. ","19","","","","1"
"Strong","2016","16-34 y.","Single parent ","32","0.0330246452306716","0.0213691428075286","0.0446801476538146","1"
"Strong","2016","35-65 y.","Couple + C. LE and GT 16","161","0.0777783628889943","0.0651652814536973","0.0903914443242912","1"
"Strong","2016","66 and older","1-pers.-HH","449","0.338687989618552","0.313376763252382","0.363999215984721","1"
"Strong","2016","66 and older","Couple + C. GT 16 ","42","0.212623867204029","0.156338279960023","0.268909454448035","1"
"Strong","2016","66 and older","Couple + C. LE 16 ","3","","","","1"
"Strong","2016","66 and older","Single parent ","26","","","","1"
"Strong","2016","66 and older","(Married) couple without C. ","671","0.225462815706537","0.210675851800985","0.240249779612089","1"
"A little","2017","16-34 y.","Couple + C. LE 16 ","150","0.241814247671888","0.209980743969953","0.273647751373823","2"
"A little","2017","16-34 y.","Couple + C. GT 16 ","2","","","","2"
"A little","2017","16-34 y.","Couple + C. LE and GT 16","17","","","","2"
"A little","2017","66 and older","Couple + C. LE and GT 16","","","","","2"
"A little","2017","66 and older","Couple + C. LE 16 ","","","","","2"
"A little","2017","66 and older","Couple + C. GT 16 ","2","","","","2"
"A little","2017","66 and older","Single parent ","","","","","2"
"A little","2017","35-65 y.","1-pers.-HH","25","","","","2"
"A little","2017","16-34 y.","Single parent ","14","","","","2"
"A little","2017","16-34 y.","1-pers.-HH","45","0.100332392161479","0.0737576554453834","0.126907128877575","2"
"A little","2017","66 and older","(Married) couple without C. ","","","","","2"
"A little","2017","16-34 y.","(Married) couple without C. ","17","","","","2"
"A little","2017","35-65 y.","(Married) couple without C. ","14","","","","2"
"A little","2017","66 and older","1-pers.-HH","","","","","2"
"A little","2017","35-65 y.","Single parent ","27","","","","2"
"A little","2017","35-65 y.","Couple + C. LE and GT 16","72","0.476024001197688","0.405010420277842","0.547037582117534","2"
"A little","2017","35-65 y.","Couple + C. GT 16 ","17","","","","2"
"A little","2017","35-65 y.","Couple + C. LE 16 ","106","0.259125265788208","0.215527975156847","0.302722556419568","2"
"Not at all","2017","16-34 y.","1-pers.-HH","440","0.883862138132394","0.855523007486639","0.912201268778149","3"
"Not at all","2017","16-34 y.","(Married) couple without C. ","62","0.717508301659043","0.622905330865799","0.812111272452286","3"
"Not at all","2017","16-34 y.","Single parent ","80","0.764724763586393","0.680744788906133","0.848704738266654","3"
"Not at all","2017","16-34 y.","Couple + C. LE 16 ","510","0.711409861427866","0.677723324033269","0.745096398822464","3"
"Not at all","2017","16-34 y.","Couple + C. GT 16 ","18","","","","3"
"Not at all","2017","16-34 y.","Couple + C. LE and GT 16","96","0.793255333311611","0.719239807506498","0.867270859116723","3"
"Not at all","2017","35-65 y.","1-pers.-HH","59","0.666625932681887","0.571326311740698","0.761925553623075","3"
"Not at all","2017","35-65 y.","(Married) couple without C. ","11","","","","3"
"Not at all","2017","35-65 y.","Single parent ","34","0.333696729538379","0.229717524444073","0.437675934632686","3"
"Not at all","2017","35-65 y.","Couple + C. LE 16 ","248","0.644149555338269","0.596510916909773","0.691788193766765","3"
"Not at all","2017","35-65 y.","Couple + C. GT 16 ","7","","","","3"
"Not at all","2017","35-65 y.","Couple + C. LE and GT 16","81","0.366316204514158","0.297809092992648","0.434823316035669","3"
"Not at all","2017","66 and older","1-pers.-HH","1","","","","3"
"Not at all","2017","66 and older","(Married) couple without C. ","1","","","","3"
"Not at all","2017","66 and older","Single parent ","","","","","3"
"Not at all","2017","66 and older","Couple + C. LE 16 ","1","","","","3"
"Not at all","2017","66 and older","Couple + C. GT 16 ","1","","","","3"
"Not at all","2017","66 and older","Couple + C. LE and GT 16","1","","","","3"
"Strong","2017","16-34 y.","Couple + C. LE 16 ","35","0.0467758909002457","0.0310771713275056","0.0624746104729859","1"
"Strong","2017","16-34 y.","Couple + C. GT 16 ","2","","","","1"
"Strong","2017","16-34 y.","Couple + C. LE and GT 16","2","","","","1"
"Strong","2017","35-65 y.","1-pers.-HH","10","","","","1"
"Strong","2017","35-65 y.","(Married) couple without C. ","9","","","","1"
"Strong","2017","35-65 y.","Single parent ","18","","","","1"
"Strong","2017","35-65 y.","Couple + C. LE 16 ","34","0.0967251788735236","0.0673140325926937","0.126136325154354","1"
"Strong","2017","35-65 y.","Couple + C. GT 16 ","9","","","","1"
"Strong","2017","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Strong","2017","66 and older","Couple + C. LE 16 ","","","","","1"
"Strong","2017","66 and older","Single parent ","4","","","","1"
"Strong","2017","66 and older","Couple + C. GT 16 ","","","","","1"
"Strong","2017","66 and older","(Married) couple without C. ","3","","","","1"
"Strong","2017","16-34 y.","(Married) couple without C. ","8","","","","1"
"Strong","2017","16-34 y.","1-pers.-HH","6","","","","1"
"Strong","2017","16-34 y.","Single parent ","4","","","","1"
"Strong","2017","66 and older","1-pers.-HH","1","","","","1"
"Strong","2017","35-65 y.","Couple + C. LE and GT 16","37","0.157659794288154","0.105842404356293","0.209477184220014","1"
"A little","2018","16-34 y.","Couple + C. LE 16 ","471","0.17888682932079","0.162591643539822","0.195182015101757","2"
"A little","2018","16-34 y.","Couple + C. LE and GT 16","108","0.111457652026356","0.0906772403342815","0.132238063718431","2"
"A little","2018","16-34 y.","Couple + C. GT 16 ","138","0.134527129802689","0.113709086386376","0.155345173219003","2"
"A little","2018","66 and older","Couple + C. LE and GT 16","3","","","","2"
"A little","2018","16-34 y.","(Married) couple without C. ","190","0.165241984521411","0.143548995534136","0.186934973508685","2"
"A little","2018","16-34 y.","Single parent ","180","0.183587687082137","0.159385875231594","0.207789498932681","2"
"A little","2018","35-65 y.","1-pers.-HH","650","0.335080615642812","0.314157138468418","0.356004092817206","2"
"A little","2018","35-65 y.","(Married) couple without C. ","1397","0.374281807319329","0.358780478775054","0.389783135863603","2"
"A little","2018","66 and older","Couple + C. GT 16 ","93","0.439661281705633","0.371550253834518","0.507772309576747","2"
"A little","2018","66 and older","Couple + C. LE 16 ","4","","","","2"
"A little","2018","66 and older","Single parent ","32","0.446014564817662","0.338426311024278","0.553602818611046","2"
"A little","2018","16-34 y.","1-pers.-HH","250","0.185075404776207","0.165747923608347","0.204402885944067","2"
"A little","2018","66 and older","(Married) couple without C. ","1426","0.44399429419621","0.426972575576546","0.461016012815873","2"
"A little","2018","35-65 y.","Couple + C. GT 16 ","642","0.348077613665579","0.326573160299785","0.369582067031372","2"
"A little","2018","35-65 y.","Single parent ","489","0.320606146309337","0.296972054781269","0.344240237837406","2"
"A little","2018","35-65 y.","Couple + C. LE 16 ","1184","0.230215111626606","0.218681918756824","0.241748304496388","2"
"A little","2018","35-65 y.","Couple + C. LE and GT 16","608","0.317798070374409","0.29700339958052","0.338592741168298","2"
"A little","2018","66 and older","1-pers.-HH","581","0.412917100163896","0.387227003767743","0.438607196560049","2"
"Not at all","2018","16-34 y.","1-pers.-HH","1261","0.790488468809063","0.770235255951866","0.810741681666261","3"
"Not at all","2018","16-34 y.","(Married) couple without C. ","900","0.797840457633144","0.774382832256489","0.821298083009799","3"
"Not at all","2018","16-34 y.","Single parent ","776","0.787992486958716","0.762441481410435","0.813543492506998","3"
"Not at all","2018","16-34 y.","Couple + C. LE 16 ","1564","0.795167514414135","0.778008301780751","0.81232672704752","3"
"Not at all","2018","16-34 y.","Couple + C. GT 16 ","879","0.853675090915616","0.83211186770049","0.875238314130742","3"
"Not at all","2018","16-34 y.","Couple + C. LE and GT 16","759","0.878140072445088","0.856539140304923","0.899741004585253","3"
"Not at all","2018","35-65 y.","1-pers.-HH","1043","0.535417585327618","0.513309434990177","0.557525735665059","3"
"Not at all","2018","35-65 y.","(Married) couple without C. ","1971","0.529763135883267","0.513775679437515","0.545750592329019","3"
"Not at all","2018","35-65 y.","Single parent ","821","0.562689807799416","0.537569699445208","0.587809916153624","3"
"Not at all","2018","35-65 y.","Couple + C. LE 16 ","3713","0.738235247128245","0.726191796893067","0.750278697363423","3"
"Not at all","2018","35-65 y.","Couple + C. GT 16 ","1063","0.562424030570464","0.540029029900799","0.584819031240128","3"
"Not at all","2018","35-65 y.","Couple + C. LE and GT 16","1139","0.623210499842864","0.601569031361735","0.644851968323992","3"
"Not at all","2018","66 and older","1-pers.-HH","385","0.258417653844603","0.235576114690244","0.281259192998962","3"
"Not at all","2018","66 and older","(Married) couple without C. ","1156","0.324348322303882","0.308310612676209","0.340386031931556","3"
"Not at all","2018","66 and older","Single parent ","17","","","","3"
"Not at all","2018","66 and older","Couple + C. LE 16 ","2","","","","3"
"Not at all","2018","66 and older","Couple + C. GT 16 ","69","0.349849118964575","0.284403515400696","0.415294722528454","3"
"Not at all","2018","66 and older","Couple + C. LE and GT 16","3","","","","3"
"Strong","2018","16-34 y.","Couple + C. LE 16 ","90","0.0259456562650751","0.0191864990572549","0.0327048134728953","1"
"Strong","2018","16-34 y.","Couple + C. GT 16 ","15","","","","1"
"Strong","2018","16-34 y.","Couple + C. LE and GT 16","14","","","","1"
"Strong","2018","35-65 y.","1-pers.-HH","262","0.12950179902957","0.114618591075463","0.144385006983677","1"
"Strong","2018","35-65 y.","(Married) couple without C. ","376","0.0959550567974045","0.0865207691176609","0.105389344477148","1"
"Strong","2018","35-65 y.","Single parent ","188","0.116704045891246","0.100445254415314","0.132962837367179","1"
"Strong","2018","35-65 y.","Couple + C. LE 16 ","221","0.0315496412451484","0.0267607624534522","0.0363385200368445","1"
"Strong","2018","35-65 y.","Couple + C. GT 16 ","180","0.0894983557639577","0.0766116975744093","0.102385013953506","1"
"Strong","2018","66 and older","Couple + C. LE 16 ","1","","","","1"
"Strong","2018","16-34 y.","(Married) couple without C. ","36","0.0369175578454457","0.0259040133563744","0.0479311023345169","1"
"Strong","2018","16-34 y.","Single parent ","27","","","","1"
"Strong","2018","66 and older","1-pers.-HH","445","0.328665245991501","0.30415593847578","0.353174553507222","1"
"Strong","2018","35-65 y.","Couple + C. LE and GT 16","179","0.0589914297827273","0.0484691171734363","0.0695137423920184","1"
"Strong","2018","66 and older","Couple + C. GT 16 ","42","0.210489599329792","0.154548981855624","0.266430216803959","1"
"Strong","2018","66 and older","Couple + C. LE and GT 16","2","","","","1"
"Strong","2018","66 and older","Single parent ","33","0.354988719475279","0.251419167834791","0.458558271115767","1"
"Strong","2018","16-34 y.","1-pers.-HH","40","0.0244361264147298","0.016752146368237","0.0321201064612227","1"
"Strong","2018","66 and older","(Married) couple without C. ","691","0.231657383499908","0.217203797100781","0.246110969899036","1"
"A little","2019","16-34 y.","Couple + C. LE 16 ","12","","","","2"
"A little","2019","16-34 y.","Couple + C. GT 16 ","","","","","2"
"A little","2019","16-34 y.","Couple + C. LE and GT 16","2","","","","2"
"A little","2019","66 and older","Couple + C. LE and GT 16","","","","","2"
"A little","2019","66 and older","Couple + C. LE 16 ","","","","","2"
"A little","2019","66 and older","Couple + C. GT 16 ","","","","","2"
"A little","2019","66 and older","Single parent ","","","","","2"
"A little","2019","16-34 y.","Single parent ","2","","","","2"
"A little","2019","16-34 y.","1-pers.-HH","","","","","2"
"A little","2019","66 and older","(Married) couple without C. ","","","","","2"
"A little","2019","16-34 y.","(Married) couple without C. ","1","","","","2"
"A little","2019","35-65 y.","1-pers.-HH","","","","","2"
"A little","2019","35-65 y.","(Married) couple without C. ","","","","","2"
"A little","2019","66 and older","1-pers.-HH","1","","","","2"
"A little","2019","35-65 y.","Couple + C. LE and GT 16","13","","","","2"
"A little","2019","35-65 y.","Single parent ","2","","","","2"
"A little","2019","35-65 y.","Couple + C. GT 16 ","3","","","","2"
"A little","2019","35-65 y.","Couple + C. LE 16 ","11","","","","2"
"Not at all","2019","16-34 y.","1-pers.-HH","3","","","","3"
"Not at all","2019","16-34 y.","(Married) couple without C. ","7","","","","3"
"Not at all","2019","16-34 y.","Single parent ","10","","","","3"
"Not at all","2019","16-34 y.","Couple + C. LE 16 ","48","0.756818646945921","0.650883795105333","0.86275349878651","3"
"Not at all","2019","16-34 y.","Couple + C. GT 16 ","10","","","","3"
"Not at all","2019","16-34 y.","Couple + C. LE and GT 16","20","","","","3"
"Not at all","2019","35-65 y.","1-pers.-HH","","","","","3"
"Not at all","2019","35-65 y.","(Married) couple without C. ","3","","","","3"
"Not at all","2019","35-65 y.","Single parent ","1","","","","3"
"Not at all","2019","35-65 y.","Couple + C. LE 16 ","23","","","","3"
"Not at all","2019","35-65 y.","Couple + C. GT 16 ","3","","","","3"
"Not at all","2019","35-65 y.","Couple + C. LE and GT 16","23","","","","3"
"Not at all","2019","66 and older","1-pers.-HH","","","","","3"
"Not at all","2019","66 and older","(Married) couple without C. ","","","","","3"
"Not at all","2019","66 and older","Single parent ","","","","","3"
"Not at all","2019","66 and older","Couple + C. LE 16 ","","","","","3"
"Not at all","2019","66 and older","Couple + C. GT 16 ","1","","","","3"
"Not at all","2019","66 and older","Couple + C. LE and GT 16","","","","","3"
"Strong","2019","16-34 y.","Couple + C. LE 16 ","3","","","","1"
"Strong","2019","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Strong","2019","16-34 y.","Couple + C. LE and GT 16","3","","","","1"
"Strong","2019","35-65 y.","1-pers.-HH","","","","","1"
"Strong","2019","35-65 y.","(Married) couple without C. ","2","","","","1"
"Strong","2019","35-65 y.","Single parent ","2","","","","1"
"Strong","2019","35-65 y.","Couple + C. LE 16 ","11","","","","1"
"Strong","2019","35-65 y.","Couple + C. GT 16 ","3","","","","1"
"Strong","2019","66 and older","Couple + C. LE and GT 16","","","","","1"
"Strong","2019","66 and older","Couple + C. LE 16 ","","","","","1"
"Strong","2019","66 and older","Single parent ","","","","","1"
"Strong","2019","16-34 y.","1-pers.-HH","","","","","1"
"Strong","2019","66 and older","Couple + C. GT 16 ","","","","","1"
"Strong","2019","66 and older","(Married) couple without C. ","1","","","","1"
"Strong","2019","16-34 y.","Single parent ","2","","","","1"
"Strong","2019","16-34 y.","(Married) couple without C. ","3","","","","1"
"Strong","2019","35-65 y.","Couple + C. LE and GT 16","5","","","","1"
"Strong","2019","66 and older","1-pers.-HH","","","","","1"
