"ple0004","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"A little","2010","Hesse","Rural Area","64","0.291251247366119","0.228596720165129","0.353905774567109"
"A little","2010","Rhineland-Palatinate,Saarland","Urban Area","184","0.282624432397799","0.249825708253056","0.315423156542542"
"A little","2010","Rhineland-Palatinate,Saarland","Rural Area","71","0.316053480411185","0.256355245438882","0.375751715383489"
"A little","2010","Baden-Württemberg","Urban Area","544","0.353407484080646","0.331256341699013","0.37555862646228"
"A little","2010","Baden-Württemberg","Rural Area","51","0.361316692427756","0.288675954727993","0.433957430127518"
"A little","2010","Bavaria","Urban Area","357","0.341701256283228","0.314349079180816","0.36905343338564"
"A little","2010","Bavaria","Rural Area","403","0.371204228800132","0.344674999057831","0.397733458542434"
"A little","2010","Berlin","Urban Area","223","0.340339805086769","0.303914103532479","0.37676550664106"
"A little","2010","Berlin","Rural Area","","","",""
"A little","2010","Brandenburg","Urban Area","19","","",""
"A little","2010","Brandenburg","Rural Area","287","0.438602627488286","0.400630321338563","0.47657493363801"
"A little","2010","Mecklenburg-Western Pomerania","Urban Area","13","","",""
"A little","2010","Mecklenburg-Western Pomerania","Rural Area","143","0.41029522923311","0.360576534017761","0.460013924448459"
"A little","2010","Saxony","Urban Area","203","0.32341752288503","0.286860997156234","0.359974048613826"
"A little","2010","Saxony","Rural Area","242","0.443634368593027","0.40417663068401","0.483092106502043"
"A little","2010","Saxony-Anhalt","Urban Area","89","0.434324480264506","0.365629668192087","0.503019292336926"
"A little","2010","Saxony-Anhalt","Rural Area","171","0.383672539245401","0.34175566045124","0.425589418039563"
"A little","2010","Thuringia","Urban Area","78","0.310541444613665","0.251128100506731","0.369954788720599"
"A little","2010","Thuringia","Rural Area","185","0.368334232772918","0.32707385957596","0.409594605969877"
"Not at all","2010","Schleswig-Holstein","Urban Area","85","0.406379359163947","0.334225692263171","0.478533026064723"
"Not at all","2010","Schleswig-Holstein","Rural Area","137","0.495970623368205","0.435886023370716","0.556055223365695"
"Not at all","2010","Hamburg","Urban Area","184","0.5970649044269","0.538559696258085","0.655570112595714"
"Not at all","2010","Hamburg","Rural Area","","","",""
"Not at all","2010","Lower Saxony","Urban Area","464","0.580210098850953","0.545396567717588","0.615023629984318"
"Not at all","2010","Lower Saxony","Rural Area","397","0.521732476299032","0.485814400265682","0.557650552332382"
"Not at all","2010","Bremen","Urban Area","73","0.577023134183063","0.483849908020519","0.670196360345606"
"Not at all","2010","Bremen","Rural Area","","","",""
"Not at all","2010","North Rhine-Westphalia","Urban Area","1964","0.552728665708644","0.53575935146339","0.569697979953898"
"Not at all","2010","North Rhine-Westphalia","Rural Area","50","0.418494380447386","0.32032320359976","0.516665557295011"
"Not at all","2010","Hesse","Urban Area","560","0.587438031773848","0.555678589608969","0.619197473938727"
"Not at all","2010","Hesse","Rural Area","111","0.572978178295675","0.50476528325532","0.64119107333603"
"Not at all","2010","Rhineland-Palatinate,Saarland","Urban Area","470","0.616431892065263","0.581012377659094","0.651851406471432"
"Not at all","2010","Rhineland-Palatinate,Saarland","Rural Area","142","0.598285476398695","0.535337303731771","0.661233649065619"
"Not at all","2010","Baden-Württemberg","Urban Area","1089","0.545235000869543","0.522160713328336","0.568309288410749"
"Not at all","2010","Baden-Württemberg","Rural Area","103","0.587530446688018","0.513090751353578","0.661970142022459"
"Not at all","2010","Bavaria","Urban Area","673","0.53389805474225","0.505128924928739","0.562667184555762"
"Not at all","2010","Bavaria","Rural Area","741","0.499621430479305","0.472165683944798","0.527077177013813"
"Not at all","2010","Berlin","Urban Area","356","0.500167275387112","0.461729221372384","0.538605329401841"
"Not at all","2010","Berlin","Rural Area","","","",""
"Not at all","2010","Brandenburg","Urban Area","36","0.651747065750304","0.528067600839361","0.775426530661246"
"Not at all","2010","Brandenburg","Rural Area","282","0.425100413640167","0.387270274974429","0.462930552305905"
"Not at all","2010","Mecklenburg-Western Pomerania","Urban Area","33","0.640831550451585","0.510434594869647","0.771228506033523"
"Not at all","2010","Mecklenburg-Western Pomerania","Rural Area","177","0.389310634907561","0.340025893650448","0.438595376164674"
"Not at all","2010","Saxony","Urban Area","347","0.533349533553957","0.494362106047328","0.572336961060587"
"Not at all","2010","Saxony","Rural Area","305","0.434006667834729","0.394643204420288","0.47337013124917"
"Not at all","2010","Saxony-Anhalt","Urban Area","82","0.383413054644194","0.316027981543657","0.450798127744731"
"Not at all","2010","Saxony-Anhalt","Rural Area","282","0.480428031342106","0.437361504862977","0.523494557821235"
"Not at all","2010","Thuringia","Urban Area","127","0.605202883458803","0.542439317437949","0.667966449479657"
"Not at all","2010","Thuringia","Rural Area","267","0.440954108095281","0.398483462176716","0.483424754013847"
"Strong","2011","Schleswig-Holstein","Urban Area","","","",""
"Strong","2011","Schleswig-Holstein","Rural Area","","","",""
"Strong","2011","Hamburg","Urban Area","","","",""
"Strong","2011","Hamburg","Rural Area","","","",""
"Strong","2011","Lower Saxony","Urban Area","","","",""
"Strong","2011","Lower Saxony","Rural Area","","","",""
"Strong","2011","Bremen","Urban Area","","","",""
"Strong","2011","Bremen","Rural Area","","","",""
"Strong","2011","North Rhine-Westphalia","Urban Area","","","",""
"Strong","2011","North Rhine-Westphalia","Rural Area","","","",""
"Strong","2011","Hesse","Urban Area","","","",""
"Strong","2011","Hesse","Rural Area","","","",""
"Strong","2011","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Strong","2011","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Strong","2011","Baden-Württemberg","Urban Area","","","",""
"Strong","2011","Baden-Württemberg","Rural Area","","","",""
"Strong","2011","Bavaria","Urban Area","","","",""
"Strong","2011","Bavaria","Rural Area","","","",""
"Strong","2011","Berlin","Urban Area","","","",""
"Strong","2011","Berlin","Rural Area","","","",""
"Strong","2011","Brandenburg","Urban Area","","","",""
"Strong","2011","Brandenburg","Rural Area","","","",""
"Strong","2011","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Strong","2011","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Strong","2011","Saxony","Urban Area","","","",""
"Strong","2011","Saxony","Rural Area","","","",""
"Strong","2011","Saxony-Anhalt","Urban Area","","","",""
"Strong","2011","Saxony-Anhalt","Rural Area","","","",""
"Strong","2011","Thuringia","Urban Area","","","",""
"Strong","2011","Thuringia","Rural Area","","","",""
"A little","2011","Schleswig-Holstein","Urban Area","","","",""
"A little","2011","Schleswig-Holstein","Rural Area","","","",""
"A little","2011","Hamburg","Urban Area","","","",""
"A little","2011","Hamburg","Rural Area","","","",""
"A little","2011","Lower Saxony","Urban Area","","","",""
"A little","2011","Lower Saxony","Rural Area","","","",""
"A little","2011","Bremen","Urban Area","","","",""
"A little","2011","Bremen","Rural Area","","","",""
"A little","2011","North Rhine-Westphalia","Urban Area","","","",""
"A little","2011","North Rhine-Westphalia","Rural Area","","","",""
"A little","2011","Hesse","Urban Area","","","",""
"A little","2011","Hesse","Rural Area","","","",""
"A little","2011","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"A little","2011","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"A little","2011","Baden-Württemberg","Urban Area","","","",""
"A little","2011","Baden-Württemberg","Rural Area","","","",""
"A little","2011","Bavaria","Urban Area","","","",""
"A little","2011","Bavaria","Rural Area","","","",""
"A little","2011","Berlin","Urban Area","","","",""
"A little","2011","Berlin","Rural Area","","","",""
"A little","2011","Brandenburg","Urban Area","","","",""
"A little","2011","Brandenburg","Rural Area","","","",""
"A little","2011","Mecklenburg-Western Pomerania","Urban Area","","","",""
"A little","2011","Mecklenburg-Western Pomerania","Rural Area","","","",""
"A little","2011","Saxony","Urban Area","","","",""
"A little","2011","Saxony","Rural Area","","","",""
"A little","2011","Saxony-Anhalt","Urban Area","","","",""
"A little","2011","Saxony-Anhalt","Rural Area","","","",""
"A little","2011","Thuringia","Urban Area","","","",""
"A little","2011","Thuringia","Rural Area","","","",""
"Not at all","2011","Schleswig-Holstein","Urban Area","","","",""
"Not at all","2011","Schleswig-Holstein","Rural Area","","","",""
"Not at all","2011","Hamburg","Urban Area","","","",""
"Not at all","2011","Hamburg","Rural Area","","","",""
"Not at all","2011","Lower Saxony","Urban Area","","","",""
"Not at all","2011","Lower Saxony","Rural Area","","","",""
"Not at all","2011","Bremen","Urban Area","","","",""
"Not at all","2011","Bremen","Rural Area","","","",""
"Not at all","2011","North Rhine-Westphalia","Urban Area","","","",""
"Not at all","2011","North Rhine-Westphalia","Rural Area","","","",""
"Not at all","2011","Hesse","Urban Area","","","",""
"Not at all","2011","Hesse","Rural Area","","","",""
"Not at all","2011","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Not at all","2011","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Not at all","2011","Baden-Württemberg","Urban Area","","","",""
"Not at all","2011","Baden-Württemberg","Rural Area","","","",""
"Not at all","2011","Bavaria","Urban Area","","","",""
"Not at all","2011","Bavaria","Rural Area","","","",""
"Not at all","2011","Berlin","Urban Area","","","",""
"Not at all","2011","Berlin","Rural Area","","","",""
"Not at all","2011","Brandenburg","Urban Area","","","",""
"Not at all","2011","Brandenburg","Rural Area","","","",""
"Not at all","2011","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Not at all","2011","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Not at all","2011","Saxony","Urban Area","","","",""
"Not at all","2011","Saxony","Rural Area","","","",""
"Not at all","2011","Saxony-Anhalt","Urban Area","","","",""
"Not at all","2011","Saxony-Anhalt","Rural Area","","","",""
"Not at all","2011","Thuringia","Urban Area","","","",""
"Not at all","2011","Thuringia","Rural Area","","","",""
"Strong","2012","Schleswig-Holstein","Urban Area","21","","",""
"Strong","2012","Schleswig-Holstein","Rural Area","53","0.122637241683091","0.0923638831071822","0.152910600259"
"Strong","2012","Hamburg","Urban Area","27","","",""
"Strong","2012","Hamburg","Rural Area","","","",""
"Strong","2012","Lower Saxony","Urban Area","104","0.158491757838725","0.134196542287199","0.182786973390252"
"Strong","2012","Lower Saxony","Rural Area","117","0.115380040059634","0.0956868431644291","0.135073236954839"
"Strong","2012","Bremen","Urban Area","9","","",""
"Strong","2012","Bremen","Rural Area","","","",""
"Strong","2012","North Rhine-Westphalia","Urban Area","439","0.12210044315593","0.111864382497617","0.132336503814243"
"Strong","2012","North Rhine-Westphalia","Rural Area","16","","",""
"Strong","2012","Hesse","Urban Area","108","0.107612235683213","0.0895439686754387","0.125680502690988"
"Strong","2012","Hesse","Rural Area","41","0.165996009515042","0.121939945160799","0.210052073869285"
"Strong","2012","Rhineland-Palatinate,Saarland","Urban Area","104","0.122638775878107","0.101196475933394","0.14408107582282"
"Strong","2012","Rhineland-Palatinate,Saarland","Rural Area","28","","",""
"Strong","2012","Baden-Württemberg","Urban Area","203","0.0927579139559907","0.080475772743204","0.105040055168777"
"Strong","2012","Baden-Württemberg","Rural Area","26","","",""
"Strong","2012","Bavaria","Urban Area","144","0.11246256379195","0.0962900162654807","0.128635111318418"
"Strong","2012","Bavaria","Rural Area","206","0.135037115703746","0.118918518785124","0.151155712622367"
"Strong","2012","Berlin","Urban Area","113","0.17317487308273","0.147227921892035","0.199121824273425"
"Strong","2012","Berlin","Rural Area","","","",""
"Strong","2012","Brandenburg","Urban Area","7","","",""
"Strong","2012","Brandenburg","Rural Area","124","0.163539442395154","0.137861931616707","0.189216953173601"
"Strong","2012","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Strong","2012","Mecklenburg-Western Pomerania","Rural Area","67","0.164967926014412","0.131341826001594","0.19859402602723"
"Strong","2012","Saxony","Urban Area","89","0.134337532502931","0.109548826130898","0.159126238874964"
"Strong","2012","Saxony","Rural Area","91","0.137087345226398","0.111894705152541","0.162279985300256"
"Strong","2012","Saxony-Anhalt","Urban Area","52","0.234001331078475","0.184053489982671","0.283949172174278"
"Strong","2012","Saxony-Anhalt","Rural Area","74","0.138009846658065","0.109236873455202","0.166782819860928"
"Strong","2012","Thuringia","Urban Area","31","0.10544665552628","0.0669888432173053","0.143904467835255"
"Strong","2012","Thuringia","Rural Area","76","0.145672310536295","0.117970713131135","0.173373907941455"
"A little","2012","Schleswig-Holstein","Urban Area","63","0.409033524934886","0.338753801944062","0.479313247925711"
"A little","2012","Schleswig-Holstein","Rural Area","157","0.416081458836708","0.370590495407335","0.461572422266081"
"A little","2012","Hamburg","Urban Area","83","0.285056708815223","0.236929444955399","0.333183972675046"
"A little","2012","Hamburg","Rural Area","","","",""
"A little","2012","Lower Saxony","Urban Area","250","0.295442680356296","0.265090981025529","0.325794379687064"
"A little","2012","Lower Saxony","Rural Area","355","0.359992174043097","0.330404441428831","0.389579906657364"
"A little","2012","Bremen","Urban Area","36","0.350422497270268","0.269338761764624","0.431506232775911"
"A little","2012","Bremen","Rural Area","","","",""
"A little","2012","North Rhine-Westphalia","Urban Area","1184","0.317184288735496","0.302634409050958","0.331734168420035"
"A little","2012","North Rhine-Westphalia","Rural Area","39","0.39350232470584","0.306095430384439","0.48090921902724"
"A little","2012","Hesse","Urban Area","371","0.32227299386566","0.295024141118482","0.349521846612838"
"A little","2012","Hesse","Rural Area","89","0.304034790640499","0.249568447721067","0.358501133559931"
"A little","2012","Rhineland-Palatinate,Saarland","Urban Area","260","0.300729536103042","0.270753177212801","0.330705894993282"
"A little","2012","Rhineland-Palatinate,Saarland","Rural Area","110","0.37322294169905","0.318583587842537","0.427862295555563"
"A little","2012","Baden-Württemberg","Urban Area","689","0.337091398377651","0.317077224523667","0.357105572231634"
"A little","2012","Baden-Württemberg","Rural Area","76","0.373809514658938","0.312599726271359","0.435019303046518"
"A little","2012","Bavaria","Urban Area","437","0.306633932425451","0.283030644497954","0.330237220352949"
"A little","2012","Bavaria","Rural Area","518","0.321728396310685","0.299696674610735","0.343760118010635"
"A little","2012","Berlin","Urban Area","280","0.350977031918224","0.318250013239623","0.383704050596824"
"A little","2012","Berlin","Rural Area","","","",""
"A little","2012","Brandenburg","Urban Area","23","","",""
"A little","2012","Brandenburg","Rural Area","351","0.45329711449761","0.418736131159711","0.487858097835509"
"A little","2012","Mecklenburg-Western Pomerania","Urban Area","13","","",""
"A little","2012","Mecklenburg-Western Pomerania","Rural Area","176","0.412599902178149","0.367997655830158","0.457202148526139"
"A little","2012","Saxony","Urban Area","246","0.35013300548084","0.315458549842294","0.384807461119385"
"A little","2012","Saxony","Rural Area","252","0.375898513296132","0.340420892089378","0.411376134502886"
"A little","2012","Saxony-Anhalt","Urban Area","108","0.38781226805387","0.330328314102364","0.445296222005375"
"A little","2012","Saxony-Anhalt","Rural Area","209","0.367897006042658","0.327668342710843","0.408125669374472"
"A little","2012","Thuringia","Urban Area","71","0.263647419598195","0.20847529378132","0.31881954541507"
"A little","2012","Thuringia","Rural Area","215","0.340456653684974","0.303246912224159","0.377666395145789"
"Not at all","2012","Schleswig-Holstein","Urban Area","104","0.45559513064603","0.384405014124704","0.526785247167355"
"Not at all","2012","Schleswig-Holstein","Rural Area","241","0.461281299480201","0.415274314828665","0.507288284131738"
"Not at all","2012","Hamburg","Urban Area","228","0.629741362917315","0.578263151420862","0.681219574413767"
"Not at all","2012","Hamburg","Rural Area","","","",""
"Not at all","2012","Lower Saxony","Urban Area","514","0.546065561804978","0.512944275971584","0.579186847638372"
"Not at all","2012","Lower Saxony","Rural Area","539","0.524627785897269","0.493844494453593","0.555411077340945"
"Not at all","2012","Bremen","Urban Area","88","0.571494008435071","0.487391962537291","0.655596054332852"
"Not at all","2012","Bremen","Rural Area","","","",""
"Not at all","2012","North Rhine-Westphalia","Urban Area","2307","0.560715268108574","0.545198686094844","0.576231850122303"
"Not at all","2012","North Rhine-Westphalia","Rural Area","65","0.43851794822261","0.349737140103375","0.527298756341844"
"Not at all","2012","Hesse","Urban Area","651","0.570114770451126","0.541250121675281","0.598979419226972"
"Not at all","2012","Hesse","Rural Area","144","0.529969199844459","0.47087276474867","0.589065634940249"
"Not at all","2012","Rhineland-Palatinate,Saarland","Urban Area","535","0.576631688018851","0.544333610534886","0.608929765502816"
"Not at all","2012","Rhineland-Palatinate,Saarland","Rural Area","163","0.537395011423506","0.481067986358316","0.593722036488696"
"Not at all","2012","Baden-Württemberg","Urban Area","1251","0.570150687666359","0.5491907517792","0.591110623553517"
"Not at all","2012","Baden-Württemberg","Rural Area","138","0.535757102981933","0.472661503241668","0.598852702722198"
"Not at all","2012","Bavaria","Urban Area","885","0.580903503782599","0.55564601790332","0.606160989661878"
"Not at all","2012","Bavaria","Rural Area","1003","0.543234487985569","0.519741284421533","0.566727691549605"
"Not at all","2012","Berlin","Urban Area","424","0.475848094999046","0.441602886514618","0.510093303483475"
"Not at all","2012","Berlin","Rural Area","","","",""
"Not at all","2012","Brandenburg","Urban Area","38","0.519476360998281","0.400726281751734","0.638226440244828"
"Not at all","2012","Brandenburg","Rural Area","322","0.383163443107236","0.349411714827871","0.4169151713866"
"Not at all","2012","Mecklenburg-Western Pomerania","Urban Area","19","","",""
"Not at all","2012","Mecklenburg-Western Pomerania","Rural Area","225","0.422432171807439","0.377680923465467","0.467183420149411"
"Not at all","2012","Saxony","Urban Area","392","0.51552946201623","0.479201476455615","0.551857447576844"
"Not at all","2012","Saxony","Rural Area","373","0.487014141477469","0.45040284887246","0.523625434082479"
"Not at all","2012","Saxony-Anhalt","Urban Area","116","0.378186400867656","0.320975786445064","0.435397015290248"
"Not at all","2012","Saxony-Anhalt","Rural Area","269","0.494093147299277","0.452385254509236","0.535801040089319"
"Not at all","2012","Thuringia","Urban Area","143","0.630905924875525","0.570481032065779","0.691330817685271"
"Not at all","2012","Thuringia","Rural Area","332","0.513871035778731","0.474623997738233","0.553118073819229"
"Strong","2013","Schleswig-Holstein","Urban Area","","","",""
"Strong","2013","Schleswig-Holstein","Rural Area","","","",""
"Strong","2013","Hamburg","Urban Area","","","",""
"Strong","2013","Hamburg","Rural Area","","","",""
"Strong","2013","Lower Saxony","Urban Area","","","",""
"Strong","2013","Lower Saxony","Rural Area","","","",""
"Strong","2013","Bremen","Urban Area","","","",""
"Strong","2013","Bremen","Rural Area","","","",""
"Strong","2013","North Rhine-Westphalia","Urban Area","","","",""
"Strong","2013","North Rhine-Westphalia","Rural Area","","","",""
"Strong","2013","Hesse","Urban Area","","","",""
"Strong","2013","Hesse","Rural Area","","","",""
"Strong","2013","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Strong","2013","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Strong","2013","Baden-Württemberg","Urban Area","","","",""
"Strong","2013","Baden-Württemberg","Rural Area","","","",""
"Strong","2013","Bavaria","Urban Area","","","",""
"Strong","2013","Bavaria","Rural Area","","","",""
"Strong","2013","Berlin","Urban Area","","","",""
"Strong","2013","Berlin","Rural Area","","","",""
"Strong","2013","Brandenburg","Urban Area","","","",""
"Strong","2013","Brandenburg","Rural Area","","","",""
"Strong","2013","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Strong","2013","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Strong","2013","Saxony","Urban Area","","","",""
"Strong","2013","Saxony","Rural Area","","","",""
"Strong","2013","Saxony-Anhalt","Urban Area","","","",""
"Strong","2013","Saxony-Anhalt","Rural Area","","","",""
"Strong","2013","Thuringia","Urban Area","","","",""
"Strong","2013","Thuringia","Rural Area","","","",""
"A little","2013","Schleswig-Holstein","Urban Area","","","",""
"A little","2013","Schleswig-Holstein","Rural Area","","","",""
"A little","2013","Hamburg","Urban Area","","","",""
"A little","2013","Hamburg","Rural Area","","","",""
"A little","2013","Lower Saxony","Urban Area","","","",""
"A little","2013","Lower Saxony","Rural Area","","","",""
"A little","2013","Bremen","Urban Area","","","",""
"A little","2013","Bremen","Rural Area","","","",""
"A little","2013","North Rhine-Westphalia","Urban Area","","","",""
"A little","2013","North Rhine-Westphalia","Rural Area","","","",""
"A little","2013","Hesse","Urban Area","","","",""
"A little","2013","Hesse","Rural Area","","","",""
"A little","2013","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"A little","2013","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"A little","2013","Baden-Württemberg","Urban Area","","","",""
"A little","2013","Baden-Württemberg","Rural Area","","","",""
"A little","2013","Bavaria","Urban Area","","","",""
"A little","2013","Bavaria","Rural Area","","","",""
"A little","2013","Berlin","Urban Area","","","",""
"A little","2013","Berlin","Rural Area","","","",""
"A little","2013","Brandenburg","Urban Area","","","",""
"A little","2013","Brandenburg","Rural Area","","","",""
"A little","2013","Mecklenburg-Western Pomerania","Urban Area","","","",""
"A little","2013","Mecklenburg-Western Pomerania","Rural Area","","","",""
"A little","2013","Saxony","Urban Area","","","",""
"A little","2013","Saxony","Rural Area","","","",""
"A little","2013","Saxony-Anhalt","Urban Area","","","",""
"A little","2013","Saxony-Anhalt","Rural Area","","","",""
"A little","2013","Thuringia","Urban Area","","","",""
"A little","2013","Thuringia","Rural Area","","","",""
"Not at all","2013","Schleswig-Holstein","Urban Area","","","",""
"Not at all","2013","Schleswig-Holstein","Rural Area","","","",""
"Not at all","2013","Hamburg","Urban Area","","","",""
"Not at all","2013","Hamburg","Rural Area","","","",""
"Not at all","2013","Lower Saxony","Urban Area","","","",""
"Not at all","2013","Lower Saxony","Rural Area","","","",""
"Not at all","2013","Bremen","Urban Area","","","",""
"Not at all","2013","Bremen","Rural Area","","","",""
"Not at all","2013","North Rhine-Westphalia","Urban Area","","","",""
"Not at all","2013","North Rhine-Westphalia","Rural Area","","","",""
"Not at all","2013","Hesse","Urban Area","","","",""
"Not at all","2013","Hesse","Rural Area","","","",""
"Not at all","2013","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Not at all","2013","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Not at all","2013","Baden-Württemberg","Urban Area","","","",""
"Not at all","2013","Baden-Württemberg","Rural Area","","","",""
"Not at all","2013","Bavaria","Urban Area","","","",""
"Not at all","2013","Bavaria","Rural Area","","","",""
"Not at all","2013","Berlin","Urban Area","","","",""
"Not at all","2013","Berlin","Rural Area","","","",""
"Not at all","2013","Brandenburg","Urban Area","","","",""
"Not at all","2013","Brandenburg","Rural Area","","","",""
"Not at all","2013","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Not at all","2013","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Not at all","2013","Saxony","Urban Area","","","",""
"Not at all","2013","Saxony","Rural Area","","","",""
"Not at all","2013","Saxony-Anhalt","Urban Area","","","",""
"Not at all","2013","Saxony-Anhalt","Rural Area","","","",""
"Not at all","2013","Thuringia","Urban Area","","","",""
"Not at all","2013","Thuringia","Rural Area","","","",""
"Strong","2014","Schleswig-Holstein","Urban Area","29","","",""
"Strong","2014","Schleswig-Holstein","Rural Area","67","0.114390352848954","0.0899967984597119","0.138783907238196"
"Strong","2014","Hamburg","Urban Area","40","0.108895614549398","0.0799854777138703","0.137805751384926"
"Strong","2014","Hamburg","Rural Area","","","",""
"Strong","2014","Lower Saxony","Urban Area","103","0.128103881638399","0.108904593888715","0.147303169388083"
"Strong","2014","Lower Saxony","Rural Area","142","0.117268210747006","0.100685005445432","0.133851416048581"
"Strong","2014","Bremen","Urban Area","15","","",""
"Strong","2014","Bremen","Rural Area","","","",""
"Strong","2014","North Rhine-Westphalia","Urban Area","555","0.128609622209422","0.119784775199372","0.137434469219471"
"Strong","2014","North Rhine-Westphalia","Rural Area","13","","",""
"Strong","2014","Hesse","Urban Area","174","0.13131286837527","0.114493575995523","0.148132160755017"
"Strong","2014","Hesse","Rural Area","32","0.122424727359155","0.0874812193151245","0.157368235403185"
"Strong","2014","Rhineland-Palatinate,Saarland","Urban Area","116","0.124755641801938","0.106012573621078","0.143498709982797"
"Strong","2014","Rhineland-Palatinate,Saarland","Rural Area","23","","",""
"Strong","2014","Baden-Württemberg","Urban Area","247","0.106420211737619","0.095151950992648","0.11768847248259"
"Strong","2014","Baden-Württemberg","Rural Area","26","","",""
"Strong","2014","Bavaria","Urban Area","187","0.109889891224498","0.0961797340903507","0.123600048358645"
"Strong","2014","Bavaria","Rural Area","207","0.111924252057236","0.0993501601891791","0.124498343925292"
"Strong","2014","Berlin","Urban Area","107","0.150452333253279","0.128182147826553","0.172722518680006"
"Strong","2014","Berlin","Rural Area","","","",""
"Strong","2014","Brandenburg","Urban Area","10","","",""
"Strong","2014","Brandenburg","Rural Area","159","0.20188543918647","0.176238331526406","0.227532546846534"
"Strong","2014","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Strong","2014","Mecklenburg-Western Pomerania","Rural Area","63","0.168662719190273","0.135775163475776","0.201550274904771"
"Strong","2014","Saxony","Urban Area","92","0.117092001112514","0.0953743233444842","0.138809678880543"
"Strong","2014","Saxony","Rural Area","83","0.121296733118384","0.098458687544778","0.144134778691991"
"Strong","2014","Saxony-Anhalt","Urban Area","45","0.149907694392492","0.110360022057192","0.189455366727792"
"Strong","2014","Saxony-Anhalt","Rural Area","79","0.146695040216516","0.119579449683492","0.17381063074954"
"Strong","2014","Thuringia","Urban Area","29","","",""
"Strong","2014","Thuringia","Rural Area","84","0.155780906873461","0.128761255403636","0.182800558343286"
"A little","2014","Schleswig-Holstein","Urban Area","88","0.391098988957588","0.333527131135874","0.448670846779302"
"A little","2014","Schleswig-Holstein","Rural Area","177","0.344841006976582","0.308412445436573","0.381269568516592"
"A little","2014","Hamburg","Urban Area","97","0.252864028598934","0.212525132319357","0.293202924878511"
"A little","2014","Hamburg","Rural Area","","","",""
"A little","2014","Lower Saxony","Urban Area","282","0.260916134520599","0.23568894153386","0.286143327507338"
"A little","2014","Lower Saxony","Rural Area","459","0.342165901531239","0.317712431312806","0.366619371749672"
"A little","2014","Bremen","Urban Area","56","0.373151217539475","0.308653396890663","0.437649038188288"
"A little","2014","Bremen","Rural Area","","","",""
"A little","2014","North Rhine-Westphalia","Urban Area","1531","0.299088997411534","0.28701931810414","0.311158676718928"
"A little","2014","North Rhine-Westphalia","Rural Area","42","0.379937460828639","0.292362310285424","0.467512611371853"
"A little","2014","Hesse","Urban Area","400","0.265936190252635","0.243933387258939","0.287938993246332"
"A little","2014","Hesse","Rural Area","96","0.351128667825549","0.300242214942856","0.402015120708241"
"A little","2014","Rhineland-Palatinate,Saarland","Urban Area","342","0.297896897935564","0.271956336940857","0.323837458930271"
"A little","2014","Rhineland-Palatinate,Saarland","Rural Area","124","0.397077936990199","0.348825638037708","0.44533023594269"
"A little","2014","Baden-Württemberg","Urban Area","761","0.303665943506336","0.28686301334862","0.320468873664053"
"A little","2014","Baden-Württemberg","Rural Area","75","0.24086944055686","0.19626174093684","0.28547714017688"
"A little","2014","Bavaria","Urban Area","492","0.251846515066915","0.232817994744058","0.270875035389773"
"A little","2014","Bavaria","Rural Area","611","0.288360409976237","0.270293353961583","0.306427465990891"
"A little","2014","Berlin","Urban Area","332","0.358953523721038","0.329072576331813","0.388834471110264"
"A little","2014","Berlin","Rural Area","","","",""
"A little","2014","Brandenburg","Urban Area","23","","",""
"A little","2014","Brandenburg","Rural Area","346","0.383277282691237","0.352213467639957","0.414341097742516"
"A little","2014","Mecklenburg-Western Pomerania","Urban Area","10","","",""
"A little","2014","Mecklenburg-Western Pomerania","Rural Area","179","0.352372835587423","0.310416537851475","0.394329133323371"
"A little","2014","Saxony","Urban Area","279","0.338053630173365","0.306101762447248","0.370005497899482"
"A little","2014","Saxony","Rural Area","276","0.386901712318032","0.35283120187979","0.420972222756274"
"A little","2014","Saxony-Anhalt","Urban Area","116","0.415819926209592","0.361218757284115","0.470421095135068"
"A little","2014","Saxony-Anhalt","Rural Area","214","0.324943437468233","0.289048501424219","0.360838373512247"
"A little","2014","Thuringia","Urban Area","85","0.224424187035289","0.177755469991887","0.27109290407869"
