"ple0017","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2013","Hamburg","inadequately","2","","","","2"
"No","2013","Hamburg","general elemantary","23","","","","2"
"No","2013","Hamburg","middle vocational","124","0.92808617701557","0.88384641483041","0.97232593920073","2"
"No","2013","Hamburg","vocational + Abi","23","","","","2"
"No","2013","Hamburg","higher vocational","15","","","","2"
"No","2013","Hamburg","higher education","96","0.943469288099339","0.898651118447442","0.988287457751236","2"
"No","2013","Lower Saxony","in school","32","0.865145429428406","0.748607173270651","0.981683685586162","2"
"No","2013","Lower Saxony","inadequately","19","","","","2"
"No","2013","Lower Saxony","general elemantary","191","0.943850640192097","0.912640264978589","0.975061015405606","2"
"No","2013","Lower Saxony","middle vocational","877","0.932278051285898","0.916223775009787","0.948332327562008","2"
"No","2013","Lower Saxony","vocational + Abi","83","0.890892655676386","0.82786606051961","0.953919250833162","2"
"No","2013","Lower Saxony","higher vocational","96","0.92378251975999","0.872288100032996","0.975276939486984","2"
"No","2013","Lower Saxony","higher education","341","0.926713747541979","0.899867853869145","0.953559641214813","2"
"No","2013","Bremen","in school","","","","","2"
"No","2013","Bremen","inadequately","1","","","","2"
"No","2013","Bremen","general elemantary","9","","","","2"
"No","2013","Bremen","middle vocational","51","0.880107711914787","0.794259691762413","0.965955732067161","2"
"No","2013","Bremen","vocational + Abi","4","","","","2"
"No","2013","Bremen","higher vocational","2","","","","2"
"No","2013","Bremen","higher education","40","1","1","1","2"
"No","2013","North Rhine-Westphalia","in school","82","0.991028294126208","0.970742613421052","1.01131397483136","2"
"No","2013","North Rhine-Westphalia","inadequately","42","0.94755561063184","0.882423717078186","1.01268750418549","2"
"No","2013","North Rhine-Westphalia","general elemantary","397","0.958158401660344","0.939032151481965","0.977284651838723","2"
"No","2013","North Rhine-Westphalia","middle vocational","1627","0.949632854950282","0.939336100815969","0.959929609084594","2"
"No","2013","North Rhine-Westphalia","vocational + Abi","265","0.878202893568513","0.841132396099804","0.915273391037222","2"
"No","2013","North Rhine-Westphalia","higher vocational","220","0.954863608652357","0.928543769630502","0.981183447674212","2"
"No","2013","North Rhine-Westphalia","higher education","789","0.918982941858154","0.900563508601381","0.937402375114927","2"
"No","2013","Hesse","in school","15","","","","2"
"No","2013","Hesse","inadequately","17","","","","2"
"No","2013","Hesse","general elemantary","127","0.937586424363666","0.89707915251919","0.978093696208142","2"
"No","2013","Hesse","middle vocational","528","0.914116101157959","0.89119430215284","0.937037900163077","2"
"No","2013","Hesse","vocational + Abi","95","0.949072545660688","0.90661497237068","0.991530118950695","2"
"No","2013","Hesse","higher vocational","64","0.944204477521022","0.88924489921245","0.999164055829594","2"
"No","2013","Hesse","higher education","336","0.905056884606426","0.874818111429047","0.935295657783805","2"
"No","2013","Rhineland-Palatinate,Saarland","in school","13","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","inadequately","14","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","general elemantary","158","0.9776263611302","0.955195568562509","1.00005715369789","2"
"No","2013","Rhineland-Palatinate,Saarland","middle vocational","526","0.945842951611754","0.926962361609536","0.964723541613973","2"
"No","2013","Rhineland-Palatinate,Saarland","vocational + Abi","57","0.992114727554756","0.969545775955979","1.01468367915353","2"
"No","2013","Rhineland-Palatinate,Saarland","higher vocational","72","0.927433216829405","0.869861252359846","0.985005181298964","2"
"No","2013","Rhineland-Palatinate,Saarland","higher education","181","0.920709551925839","0.882979557732289","0.95843954611939","2"
"No","2013","Baden-Württemberg","in school","23","","","","2"
"No","2013","Baden-Württemberg","inadequately","22","","","","2"
"No","2013","Baden-Württemberg","general elemantary","244","0.936837258459076","0.907604497453974","0.966070019464178","2"
"No","2013","Baden-Württemberg","middle vocational","946","0.924173197468434","0.907927586044408","0.940418808892461","2"
"No","2013","Baden-Württemberg","vocational + Abi","124","0.947056681897981","0.908711923334693","0.985401440461268","2"
"No","2013","Baden-Württemberg","higher vocational","152","0.935678316952974","0.897783733674282","0.973572900231667","2"
"No","2013","Baden-Württemberg","higher education","450","0.96231098439834","0.945202571094893","0.979419397701787","2"
"No","2013","Berlin","in school","6","","","","2"
"No","2013","Berlin","inadequately","7","","","","2"
"No","2013","Berlin","general elemantary","37","0.885149601341131","0.789850576698046","0.980448625984216","2"
"No","2013","Berlin","middle vocational","301","0.94137182817122","0.915631926914836","0.967111729427605","2"
"No","2013","Berlin","vocational + Abi","28","","","","2"
"No","2013","Berlin","higher vocational","50","0.895691718541923","0.816341278832114","0.975042158251731","2"
"No","2013","Berlin","higher education","279","0.941038904477941","0.914384190598654","0.967693618357227","2"
"No","2013","Brandenburg","in school","7","","","","2"
"No","2013","Brandenburg","inadequately","5","","","","2"
"No","2013","Brandenburg","general elemantary","57","0.973975678505442","0.933351382410019","1.01459997460087","2"
"No","2013","Brandenburg","middle vocational","376","0.943053897497037","0.920171567735839","0.965936227258234","2"
"No","2013","Brandenburg","vocational + Abi","30","0.953223208993025","0.880061200704263","1.02638521728179","2"
"No","2013","Brandenburg","higher vocational","59","0.978837817385795","0.943012681603492","1.0146629531681","2"
"No","2013","Brandenburg","higher education","209","0.978019525477835","0.95864509053235","0.99739396042332","2"
"No","2013","Mecklenburg-Western Pomerania","in school","3","","","","2"
"No","2013","Mecklenburg-Western Pomerania","inadequately","6","","","","2"
"No","2013","Mecklenburg-Western Pomerania","general elemantary","22","","","","2"
"No","2013","Mecklenburg-Western Pomerania","middle vocational","226","0.945565887118397","0.91680312342253","0.974328650814264","2"
"No","2013","Mecklenburg-Western Pomerania","vocational + Abi","11","","","","2"
"No","2013","Mecklenburg-Western Pomerania","higher vocational","41","0.838777421778451","0.734746183207839","0.942808660349064","2"
"No","2013","Mecklenburg-Western Pomerania","higher education","116","0.971466493476622","0.941801320030571","1.00113166692267","2"
"No","2013","Saxony","in school","8","","","","2"
"No","2013","Saxony","inadequately","3","","","","2"
"No","2013","Saxony","general elemantary","59","0.912585831609055","0.842842033844601","0.982329629373508","2"
"No","2013","Saxony","middle vocational","679","0.928212873704588","0.90931836555209","0.947107381857086","2"
"No","2013","Saxony","vocational + Abi","55","0.917683565384973","0.846950277300012","0.988416853469933","2"
"No","2013","Saxony","higher vocational","109","0.940886150940539","0.898152665394945","0.983619636486133","2"
"No","2013","Saxony","higher education","347","0.967520578198425","0.949334631709917","0.985706524686933","2"
"No","2013","Saxony-Anhalt","in school","4","","","","2"
"No","2013","Saxony-Anhalt","inadequately","7","","","","2"
"No","2013","Saxony-Anhalt","general elemantary","49","0.985431874235115","0.952221158703082","1.01864258976715","2"
"No","2013","Saxony-Anhalt","middle vocational","378","0.947813284988041","0.926045347545774","0.969581222430307","2"
"No","2013","Saxony-Anhalt","vocational + Abi","28","","","","2"
"No","2013","Saxony-Anhalt","higher vocational","60","0.953128143024508","0.900935469621965","1.00532081642705","2"
"No","2013","Saxony-Anhalt","higher education","182","0.961688503478469","0.934678229059555","0.988698777897383","2"
"No","2013","Thuringia","in school","4","","","","2"
"No","2013","Thuringia","inadequately","4","","","","2"
"No","2013","Thuringia","general elemantary","38","0.996177010308565","0.976808973204137","1.01554504741299","2"
"No","2013","Thuringia","middle vocational","453","0.94067558549293","0.91962994842343","0.96172122256243","2"
"No","2013","Thuringia","vocational + Abi","26","","","","2"
"No","2013","Thuringia","higher vocational","56","0.906728568376458","0.834340795126697","0.979116341626219","2"
"No","2013","Thuringia","higher education","166","0.918535310178876","0.878122003246387","0.958948617111364","2"
"Yes","2013","Baden-Württemberg","in school","2","","","","1"
"Yes","2013","Baden-Württemberg","inadequately","2","","","","1"
"Yes","2013","Baden-Württemberg","general elemantary","22","","","","1"
"Yes","2013","Baden-Württemberg","middle vocational","74","0.0758268025315658","0.0595811911075395","0.0920724139555921","1"
"Yes","2013","Baden-Württemberg","vocational + Abi","7","","","","1"
"Yes","2013","Baden-Württemberg","higher vocational","9","","","","1"
"Yes","2013","Baden-Württemberg","higher education","26","","","","1"
"Yes","2013","Bavaria","in school","2","","","","1"
"Yes","2013","Bavaria","inadequately","6","","","","1"
"Yes","2013","Bavaria","general elemantary","17","","","","1"
"Yes","2013","Bavaria","middle vocational","103","0.0590043337308216","0.0473264140562371","0.0706822534054061","1"
"Yes","2013","Bavaria","vocational + Abi","12","","","","1"
"Yes","2013","Bavaria","higher vocational","13","","","","1"
"Yes","2013","Bavaria","higher education","26","","","","1"
"Yes","2013","Berlin","in school","1","","","","1"
"Yes","2013","Berlin","inadequately","","","","","1"
"Yes","2013","Berlin","general elemantary","6","","","","1"
"Yes","2013","Berlin","middle vocational","19","","","","1"
"Yes","2013","Berlin","vocational + Abi","3","","","","1"
"Yes","2013","Berlin","higher vocational","7","","","","1"
"Yes","2013","Berlin","higher education","21","","","","1"
"Yes","2013","Brandenburg","in school","","","","","1"
"Yes","2013","Brandenburg","inadequately","","","","","1"
"Yes","2013","Brandenburg","general elemantary","2","","","","1"
"Yes","2013","Brandenburg","middle vocational","18","","","","1"
"Yes","2013","Brandenburg","vocational + Abi","2","","","","1"
"Yes","2013","Brandenburg","higher vocational","3","","","","1"
"Yes","2013","Brandenburg","higher education","11","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","in school","","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","general elemantary","2","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","middle vocational","13","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","higher vocational","7","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","higher education","5","","","","1"
"Yes","2013","Saxony","in school","1","","","","1"
"Yes","2013","Saxony","inadequately","","","","","1"
"Yes","2013","Saxony","general elemantary","4","","","","1"
"Yes","2013","Saxony","middle vocational","38","0.0717871262954119","0.0528926181429139","0.0906816344479099","1"
"Yes","2013","Saxony","vocational + Abi","3","","","","1"
"Yes","2013","Saxony","higher vocational","8","","","","1"
"Yes","2013","Saxony","higher education","18","","","","1"
"Yes","2013","Saxony-Anhalt","in school","3","","","","1"
"Yes","2013","Saxony-Anhalt","inadequately","4","","","","1"
"Yes","2013","Saxony-Anhalt","general elemantary","1","","","","1"
"Yes","2013","Saxony-Anhalt","middle vocational","23","","","","1"
"Yes","2013","Saxony-Anhalt","vocational + Abi","1","","","","1"
"Yes","2013","Saxony-Anhalt","higher vocational","3","","","","1"
"Yes","2013","Saxony-Anhalt","higher education","12","","","","1"
"Yes","2013","Schleswig-Holstein","in school","","","","","1"
"Yes","2013","Schleswig-Holstein","inadequately","","","","","1"
"Yes","2013","Schleswig-Holstein","general elemantary","5","","","","1"
"Yes","2013","Schleswig-Holstein","middle vocational","26","","","","1"
"Yes","2013","Schleswig-Holstein","vocational + Abi","3","","","","1"
"Yes","2013","Schleswig-Holstein","higher vocational","2","","","","1"
"Yes","2013","Schleswig-Holstein","higher education","7","","","","1"
"Yes","2013","Hamburg","in school","","","","","1"
"Yes","2013","Hamburg","inadequately","1","","","","1"
"Yes","2013","Hamburg","general elemantary","1","","","","1"
"Yes","2013","Hamburg","middle vocational","7","","","","1"
"Yes","2013","Hamburg","vocational + Abi","1","","","","1"
"Yes","2013","Hamburg","higher vocational","4","","","","1"
"Yes","2013","Hamburg","higher education","6","","","","1"
"Yes","2013","Lower Saxony","in school","1","","","","1"
"Yes","2013","Lower Saxony","inadequately","2","","","","1"
"Yes","2013","Lower Saxony","general elemantary","18","","","","1"
"Yes","2013","Lower Saxony","middle vocational","64","0.0677219487141023","0.0516676724379917","0.0837762249902129","1"
"Yes","2013","Lower Saxony","vocational + Abi","11","","","","1"
"Yes","2013","Lower Saxony","higher vocational","6","","","","1"
"Yes","2013","Lower Saxony","higher education","21","","","","1"
"Yes","2013","Bremen","in school","1","","","","1"
"Yes","2013","Bremen","inadequately","","","","","1"
"Yes","2013","Bremen","general elemantary","","","","","1"
"Yes","2013","Bremen","middle vocational","4","","","","1"
"Yes","2013","Bremen","vocational + Abi","1","","","","1"
"Yes","2013","Bremen","higher vocational","1","","","","1"
"Yes","2013","Bremen","higher education","","","","","1"
"Yes","2013","North Rhine-Westphalia","in school","1","","","","1"
"Yes","2013","North Rhine-Westphalia","inadequately","3","","","","1"
"Yes","2013","North Rhine-Westphalia","general elemantary","24","","","","1"
"Yes","2013","North Rhine-Westphalia","middle vocational","106","0.0503671450497183","0.0400703909154058","0.0606638991840307","1"
"Yes","2013","North Rhine-Westphalia","vocational + Abi","34","0.121797106431487","0.0847266089627776","0.158867603900196","1"
"Yes","2013","North Rhine-Westphalia","higher vocational","19","","","","1"
"Yes","2013","North Rhine-Westphalia","higher education","54","0.0810170581418457","0.0625976248850726","0.0994364913986188","1"
"Yes","2013","Hesse","in school","2","","","","1"
"Yes","2013","Hesse","inadequately","2","","","","1"
"Yes","2013","Hesse","general elemantary","10","","","","1"
"Yes","2013","Hesse","middle vocational","46","0.0858838988420414","0.0629620998369228","0.10880569784716","1"
"Yes","2013","Hesse","vocational + Abi","8","","","","1"
"Yes","2013","Hesse","higher vocational","3","","","","1"
"Yes","2013","Hesse","higher education","25","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","inadequately","1","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","general elemantary","9","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","middle vocational","26","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","higher vocational","6","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","higher education","16","","","","1"
"Yes","2013","Thuringia","in school","1","","","","1"
"Yes","2013","Thuringia","inadequately","1","","","","1"
"Yes","2013","Thuringia","general elemantary","1","","","","1"
"Yes","2013","Thuringia","middle vocational","31","0.0593244145070701","0.0382787774375703","0.0803700515765698","1"
"Yes","2013","Thuringia","vocational + Abi","1","","","","1"
"Yes","2013","Thuringia","higher vocational","6","","","","1"
"Yes","2013","Thuringia","higher education","10","","","","1"
"No","2014","Schleswig-Holstein","in school","","","","","2"
"No","2014","Schleswig-Holstein","inadequately","","","","","2"
"No","2014","Schleswig-Holstein","general elemantary","","","","","2"
"No","2014","Schleswig-Holstein","middle vocational","","","","","2"
"No","2014","Schleswig-Holstein","vocational + Abi","","","","","2"
"No","2014","Schleswig-Holstein","higher vocational","","","","","2"
"No","2014","Schleswig-Holstein","higher education","","","","","2"
"No","2014","Bavaria","in school","","","","","2"
"No","2014","Bavaria","inadequately","","","","","2"
"No","2014","Bavaria","general elemantary","","","","","2"
"No","2014","Bavaria","middle vocational","","","","","2"
"No","2014","Bavaria","vocational + Abi","","","","","2"
"No","2014","Bavaria","higher vocational","","","","","2"
"No","2014","Bavaria","higher education","","","","","2"
"No","2014","Berlin","in school","","","","","2"
"No","2014","Berlin","inadequately","","","","","2"
"No","2014","Berlin","general elemantary","","","","","2"
"No","2014","Berlin","middle vocational","","","","","2"
"No","2014","Berlin","vocational + Abi","","","","","2"
"No","2014","Berlin","higher vocational","","","","","2"
"No","2014","Berlin","higher education","","","","","2"
"No","2014","Brandenburg","in school","","","","","2"
"No","2014","Brandenburg","inadequately","","","","","2"
"No","2014","Brandenburg","general elemantary","","","","","2"
"No","2014","Brandenburg","middle vocational","","","","","2"
"No","2014","Brandenburg","vocational + Abi","","","","","2"
"No","2014","Brandenburg","higher vocational","","","","","2"
"No","2014","Brandenburg","higher education","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","in school","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","higher education","","","","","2"
"No","2014","Saxony","in school","","","","","2"
"No","2014","Saxony","inadequately","","","","","2"
"No","2014","Saxony","general elemantary","","","","","2"
"No","2014","Saxony","middle vocational","","","","","2"
"No","2014","Saxony","vocational + Abi","","","","","2"
"No","2014","Saxony","higher vocational","","","","","2"
"No","2014","Saxony","higher education","","","","","2"
"No","2014","Saxony-Anhalt","in school","","","","","2"
"No","2014","Saxony-Anhalt","inadequately","","","","","2"
"No","2014","Saxony-Anhalt","general elemantary","","","","","2"
"No","2014","Saxony-Anhalt","middle vocational","","","","","2"
"No","2014","Saxony-Anhalt","vocational + Abi","","","","","2"
"No","2014","Saxony-Anhalt","higher vocational","","","","","2"
"No","2014","Saxony-Anhalt","higher education","","","","","2"
"No","2014","Thuringia","in school","","","","","2"
"No","2014","Thuringia","inadequately","","","","","2"
"No","2014","Thuringia","general elemantary","","","","","2"
"No","2014","Thuringia","middle vocational","","","","","2"
"No","2014","Thuringia","vocational + Abi","","","","","2"
"No","2014","Thuringia","higher vocational","","","","","2"
"No","2014","Thuringia","higher education","","","","","2"
"No","2014","Hamburg","in school","","","","","2"
"No","2014","Hamburg","inadequately","","","","","2"
"No","2014","Hamburg","general elemantary","","","","","2"
"No","2014","Hamburg","middle vocational","","","","","2"
"No","2014","Hamburg","vocational + Abi","","","","","2"
"No","2014","Hamburg","higher vocational","","","","","2"
"No","2014","Hamburg","higher education","","","","","2"
"No","2014","Lower Saxony","in school","","","","","2"
"No","2014","Lower Saxony","inadequately","","","","","2"
"No","2014","Lower Saxony","general elemantary","","","","","2"
"No","2014","Lower Saxony","middle vocational","","","","","2"
"No","2014","Lower Saxony","vocational + Abi","","","","","2"
"No","2014","Lower Saxony","higher vocational","","","","","2"
"No","2014","Lower Saxony","higher education","","","","","2"
"No","2014","Bremen","in school","","","","","2"
"No","2014","Bremen","inadequately","","","","","2"
"No","2014","Bremen","general elemantary","","","","","2"
"No","2014","Bremen","middle vocational","","","","","2"
"No","2014","Bremen","vocational + Abi","","","","","2"
"No","2014","Bremen","higher vocational","","","","","2"
"No","2014","Bremen","higher education","","","","","2"
"No","2014","North Rhine-Westphalia","in school","","","","","2"
"No","2014","North Rhine-Westphalia","inadequately","","","","","2"
"No","2014","North Rhine-Westphalia","general elemantary","","","","","2"
"No","2014","North Rhine-Westphalia","middle vocational","","","","","2"
"No","2014","North Rhine-Westphalia","vocational + Abi","","","","","2"
"No","2014","North Rhine-Westphalia","higher vocational","","","","","2"
"No","2014","North Rhine-Westphalia","higher education","","","","","2"
"No","2014","Hesse","in school","","","","","2"
"No","2014","Hesse","inadequately","","","","","2"
"No","2014","Hesse","general elemantary","","","","","2"
"No","2014","Hesse","middle vocational","","","","","2"
"No","2014","Hesse","vocational + Abi","","","","","2"
"No","2014","Hesse","higher vocational","","","","","2"
"No","2014","Hesse","higher education","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","in school","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"No","2014","Baden-Württemberg","in school","","","","","2"
"No","2014","Baden-Württemberg","inadequately","","","","","2"
"No","2014","Baden-Württemberg","general elemantary","","","","","2"
"No","2014","Baden-Württemberg","middle vocational","","","","","2"
"No","2014","Baden-Württemberg","vocational + Abi","","","","","2"
"No","2014","Baden-Württemberg","higher vocational","","","","","2"
"No","2014","Baden-Württemberg","higher education","","","","","2"
"Yes","2014","Baden-Württemberg","in school","","","","","1"
"Yes","2014","Baden-Württemberg","inadequately","","","","","1"
"Yes","2014","Baden-Württemberg","general elemantary","","","","","1"
"Yes","2014","Baden-Württemberg","middle vocational","","","","","1"
"Yes","2014","Baden-Württemberg","vocational + Abi","","","","","1"
"Yes","2014","Baden-Württemberg","higher vocational","","","","","1"
"Yes","2014","Baden-Württemberg","higher education","","","","","1"
"Yes","2014","Bavaria","in school","","","","","1"
"Yes","2014","Bavaria","inadequately","","","","","1"
"Yes","2014","Bavaria","general elemantary","","","","","1"
"Yes","2014","Bavaria","middle vocational","","","","","1"
"Yes","2014","Bavaria","vocational + Abi","","","","","1"
"Yes","2014","Bavaria","higher vocational","","","","","1"
"Yes","2014","Bavaria","higher education","","","","","1"
"Yes","2014","Berlin","in school","","","","","1"
"Yes","2014","Berlin","inadequately","","","","","1"
"Yes","2014","Berlin","general elemantary","","","","","1"
"Yes","2014","Berlin","middle vocational","","","","","1"
"Yes","2014","Berlin","vocational + Abi","","","","","1"
"Yes","2014","Berlin","higher vocational","","","","","1"
"Yes","2014","Berlin","higher education","","","","","1"
"Yes","2014","Brandenburg","in school","","","","","1"
"Yes","2014","Brandenburg","inadequately","","","","","1"
"Yes","2014","Brandenburg","general elemantary","","","","","1"
"Yes","2014","Brandenburg","middle vocational","","","","","1"
"Yes","2014","Brandenburg","vocational + Abi","","","","","1"
"Yes","2014","Brandenburg","higher vocational","","","","","1"
"Yes","2014","Brandenburg","higher education","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","in school","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Yes","2014","Saxony","in school","","","","","1"
"Yes","2014","Saxony","inadequately","","","","","1"
"Yes","2014","Saxony","general elemantary","","","","","1"
"Yes","2014","Saxony","middle vocational","","","","","1"
"Yes","2014","Saxony","vocational + Abi","","","","","1"
"Yes","2014","Saxony","higher vocational","","","","","1"
"Yes","2014","Saxony","higher education","","","","","1"
"Yes","2014","Saxony-Anhalt","in school","","","","","1"
"Yes","2014","Saxony-Anhalt","inadequately","","","","","1"
"Yes","2014","Saxony-Anhalt","general elemantary","","","","","1"
"Yes","2014","Saxony-Anhalt","middle vocational","","","","","1"
"Yes","2014","Saxony-Anhalt","vocational + Abi","","","","","1"
"Yes","2014","Saxony-Anhalt","higher vocational","","","","","1"
"Yes","2014","Saxony-Anhalt","higher education","","","","","1"
"Yes","2014","Schleswig-Holstein","in school","","","","","1"
"Yes","2014","Schleswig-Holstein","inadequately","","","","","1"
"Yes","2014","Schleswig-Holstein","general elemantary","","","","","1"
"Yes","2014","Schleswig-Holstein","middle vocational","","","","","1"
"Yes","2014","Schleswig-Holstein","vocational + Abi","","","","","1"
"Yes","2014","Schleswig-Holstein","higher vocational","","","","","1"
"Yes","2014","Schleswig-Holstein","higher education","","","","","1"
"Yes","2014","Hamburg","in school","","","","","1"
"Yes","2014","Hamburg","inadequately","","","","","1"
"Yes","2014","Hamburg","general elemantary","","","","","1"
"Yes","2014","Hamburg","middle vocational","","","","","1"
"Yes","2014","Hamburg","vocational + Abi","","","","","1"
"Yes","2014","Hamburg","higher vocational","","","","","1"
"Yes","2014","Hamburg","higher education","","","","","1"
"Yes","2014","Lower Saxony","in school","","","","","1"
"Yes","2014","Lower Saxony","inadequately","","","","","1"
"Yes","2014","Lower Saxony","general elemantary","","","","","1"
"Yes","2014","Lower Saxony","middle vocational","","","","","1"
"Yes","2014","Lower Saxony","vocational + Abi","","","","","1"
"Yes","2014","Lower Saxony","higher vocational","","","","","1"
"Yes","2014","Lower Saxony","higher education","","","","","1"
"Yes","2014","Bremen","in school","","","","","1"
"Yes","2014","Bremen","inadequately","","","","","1"
"Yes","2014","Bremen","general elemantary","","","","","1"
"Yes","2014","Bremen","middle vocational","","","","","1"
"Yes","2014","Bremen","vocational + Abi","","","","","1"
"Yes","2014","Bremen","higher vocational","","","","","1"
"Yes","2014","Bremen","higher education","","","","","1"
"Yes","2014","North Rhine-Westphalia","in school","","","","","1"
"Yes","2014","North Rhine-Westphalia","inadequately","","","","","1"
"Yes","2014","North Rhine-Westphalia","general elemantary","","","","","1"
"Yes","2014","North Rhine-Westphalia","middle vocational","","","","","1"
"Yes","2014","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Yes","2014","North Rhine-Westphalia","higher vocational","","","","","1"
"Yes","2014","North Rhine-Westphalia","higher education","","","","","1"
"Yes","2014","Hesse","in school","","","","","1"
"Yes","2014","Hesse","inadequately","","","","","1"
"Yes","2014","Hesse","general elemantary","","","","","1"
"Yes","2014","Hesse","middle vocational","","","","","1"
"Yes","2014","Hesse","vocational + Abi","","","","","1"
"Yes","2014","Hesse","higher vocational","","","","","1"
"Yes","2014","Hesse","higher education","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Yes","2014","Thuringia","in school","","","","","1"
"Yes","2014","Thuringia","inadequately","","","","","1"
"Yes","2014","Thuringia","general elemantary","","","","","1"
"Yes","2014","Thuringia","middle vocational","","","","","1"
"Yes","2014","Thuringia","vocational + Abi","","","","","1"
"Yes","2014","Thuringia","higher vocational","","","","","1"
"Yes","2014","Thuringia","higher education","","","","","1"
"No","2015","Schleswig-Holstein","in school","22","","","","2"
"No","2015","Schleswig-Holstein","inadequately","14","","","","2"
"No","2015","Schleswig-Holstein","general elemantary","85","0.92152404347245","0.866869249546804","0.976178837398097","2"
"No","2015","Schleswig-Holstein","middle vocational","398","0.891795817900236","0.862434969392632","0.92115666640784","2"
"No","2015","Schleswig-Holstein","vocational + Abi","66","0.834132690727974","0.751051885093906","0.917213496362042","2"
"No","2015","Schleswig-Holstein","higher vocational","47","0.984883300646299","0.950719126592921","1.01904747469968","2"
"No","2015","Schleswig-Holstein","higher education","136","0.908104096252287","0.861874685761949","0.954333506742626","2"
"No","2015","Bavaria","in school","35","0.936857469999821","0.863300946088193","1.01041399391145","2"
"No","2015","Bavaria","inadequately","38","0.741627117360511","0.615128598318162","0.86812563640286","2"
"No","2015","Bavaria","general elemantary","379","0.918230289598275","0.891771405726444","0.944689173470107","2"
"No","2015","Bavaria","middle vocational","1879","0.930688336483234","0.919601487704528","0.94177518526194","2"
"No","2015","Bavaria","vocational + Abi","256","0.863733566634907","0.82369229327725","0.903774839992565","2"
"No","2015","Bavaria","higher vocational","253","0.957925326248795","0.93393433693091","0.98191631556668","2"
"No","2015","Bavaria","higher education","847","0.962589216323776","0.95018449123092","0.974993941416632","2"
"No","2015","Berlin","in school","11","","","","2"
"No","2015","Berlin","inadequately","11","","","","2"
"No","2015","Berlin","general elemantary","52","0.862622860256245","0.774783371034709","0.950462349477781","2"
"No","2015","Berlin","middle vocational","318","0.931882880360621","0.905297226388852","0.95846853433239","2"
"No","2015","Berlin","vocational + Abi","52","0.864661140185816","0.776623514473313","0.952698765898319","2"
"No","2015","Berlin","higher vocational","54","0.876797662441128","0.793634378293644","0.959960946588613","2"
"No","2015","Berlin","higher education","329","0.939594361693676","0.914741884824164","0.964446838563188","2"
"No","2015","Brandenburg","in school","8","","","","2"
"No","2015","Brandenburg","inadequately","8","","","","2"
