"pli0093_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1994","Single parent ","no migration background","","","","","3"
"Min 1x per month","1994","Single parent ","direct migration background","","","","","3"
"Min 1x per month","1994","Single parent ","indirect migration background","","","","","3"
"Min 1x per month","1994","Couple + C. LE 16 ","no migration background","","","","","3"
"Min 1x per month","1994","Couple + C. LE 16 ","direct migration background","","","","","3"
"Min 1x per month","1994","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Min 1x per month","1994","Couple + C. GT 16 ","direct migration background","","","","","3"
"Min 1x per month","1994","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Min 1x per month","1994","Couple + C. LE and GT 16","no migration background","","","","","3"
"Min 1x per month","1994","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Min 1x per month","1994","Couple + C. GT 16 ","no migration background","","","","","3"
"Min 1x per week","1994","(Married) couple without C. ","no migration background","","","","","2"
"Min 1x per week","1994","1-pers.-HH","indirect migration background","","","","","2"
"Min 1x per week","1994","1-pers.-HH","no migration background","","","","","2"
"Min 1x per week","1994","1-pers.-HH","direct migration background","","","","","2"
"Min 1x per week","1994","(Married) couple without C. ","direct migration background","","","","","2"
"Min 1x per week","1994","(Married) couple without C. ","indirect migration background","","","","","2"
"Min 1x per week","1994","Single parent ","no migration background","","","","","2"
"Min 1x per week","1994","Single parent ","direct migration background","","","","","2"
"Min 1x per week","1994","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","no migration background","","","","","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Min 1x per week","1994","Single parent ","indirect migration background","","","","","2"
"Min 1x per week","1994","Couple + C. GT 16 ","no migration background","","","","","2"
"Min 1x per week","1994","Couple + C. LE 16 ","no migration background","","","","","2"
"Min 1x per week","1994","Couple + C. LE 16 ","direct migration background","","","","","2"
"Min 1x per week","1994","Couple + C. GT 16 ","direct migration background","","","","","2"
"Min 1x per week","1994","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Never","1994","1-pers.-HH","no migration background","","","","","5"
"Never","1994","1-pers.-HH","direct migration background","","","","","5"
"Never","1994","(Married) couple without C. ","direct migration background","","","","","5"
"Never","1994","(Married) couple without C. ","indirect migration background","","","","","5"
"Never","1994","Couple + C. LE 16 ","no migration background","","","","","5"
"Never","1994","1-pers.-HH","indirect migration background","","","","","5"
"Never","1994","(Married) couple without C. ","no migration background","","","","","5"
"Never","1994","Single parent ","no migration background","","","","","5"
"Never","1994","Single parent ","direct migration background","","","","","5"
"Never","1994","Single parent ","indirect migration background","","","","","5"
"Never","1994","Couple + C. LE 16 ","direct migration background","","","","","5"
"Never","1994","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Never","1994","Couple + C. GT 16 ","no migration background","","","","","5"
"Never","1994","Couple + C. GT 16 ","direct migration background","","","","","5"
"Never","1994","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Never","1994","Couple + C. LE and GT 16","no migration background","","","","","5"
"Never","1994","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Never","1994","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Rarely","1994","1-pers.-HH","direct migration background","","","","","4"
"Rarely","1994","1-pers.-HH","indirect migration background","","","","","4"
"Rarely","1994","(Married) couple without C. ","no migration background","","","","","4"
"Rarely","1994","1-pers.-HH","no migration background","","","","","4"
"Rarely","1994","Single parent ","no migration background","","","","","4"
"Rarely","1994","Single parent ","indirect migration background","","","","","4"
"Rarely","1994","(Married) couple without C. ","indirect migration background","","","","","4"
"Rarely","1994","(Married) couple without C. ","direct migration background","","","","","4"
"Rarely","1994","Single parent ","direct migration background","","","","","4"
"Rarely","1994","Couple + C. LE 16 ","direct migration background","","","","","4"
"Rarely","1994","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Rarely","1994","Couple + C. GT 16 ","no migration background","","","","","4"
"Rarely","1994","Couple + C. LE and GT 16","no migration background","","","","","4"
"Rarely","1994","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Rarely","1994","Couple + C. LE 16 ","no migration background","","","","","4"
"Rarely","1994","Couple + C. GT 16 ","direct migration background","","","","","4"
"Rarely","1994","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Rarely","1994","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Daily","1995","1-pers.-HH","no migration background","39","0.0347347391129737","0.0244388155194918","0.0450306627064557","1"
"Daily","1995","1-pers.-HH","direct migration background","2","","","","1"
"Daily","1995","1-pers.-HH","indirect migration background","4","","","","1"
"Daily","1995","(Married) couple without C. ","no migration background","64","0.0241453384080187","0.0184969098260601","0.0297937669899774","1"
"Daily","1995","(Married) couple without C. ","direct migration background","13","","","","1"
"Daily","1995","(Married) couple without C. ","indirect migration background","4","","","","1"
"Daily","1995","Single parent ","no migration background","19","","","","1"
"Daily","1995","Single parent ","direct migration background","2","","","","1"
"Daily","1995","Single parent ","indirect migration background","3","","","","1"
"Daily","1995","Couple + C. LE 16 ","no migration background","34","0.0150688911130254","0.0101422587276062","0.0199955234984446","1"
"Daily","1995","Couple + C. LE 16 ","direct migration background","14","","","","1"
"Daily","1995","Couple + C. LE 16 ","indirect migration background","1","","","","1"
"Daily","1995","Couple + C. GT 16 ","no migration background","68","0.0398210224918091","0.0306648631845282","0.0489771817990901","1"
"Daily","1995","Couple + C. GT 16 ","direct migration background","11","","","","1"
"Daily","1995","Couple + C. GT 16 ","indirect migration background","4","","","","1"
"Daily","1995","Couple + C. LE and GT 16","no migration background","27","","","","1"
"Daily","1995","Couple + C. LE and GT 16","direct migration background","10","","","","1"
"Daily","1995","Couple + C. LE and GT 16","indirect migration background","11","","","","1"
"Min 1x per month","1995","1-pers.-HH","no migration background","95","0.0786398345457843","0.0635043627367062","0.0937753063548623","3"
"Min 1x per month","1995","1-pers.-HH","direct migration background","18","","","","3"
"Min 1x per month","1995","1-pers.-HH","indirect migration background","5","","","","3"
"Min 1x per month","1995","(Married) couple without C. ","no migration background","258","0.0943154663615366","0.0835607649566342","0.105070167766439","3"
"Min 1x per month","1995","(Married) couple without C. ","direct migration background","27","","","","3"
"Min 1x per month","1995","(Married) couple without C. ","indirect migration background","12","","","","3"
"Min 1x per month","1995","Single parent ","no migration background","53","0.104276218547716","0.0767921530114503","0.131760284083981","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","direct migration background","24","","","","3"
"Min 1x per month","1995","Single parent ","direct migration background","8","","","","3"
"Min 1x per month","1995","Single parent ","indirect migration background","3","","","","3"
"Min 1x per month","1995","Couple + C. LE 16 ","no migration background","208","0.0999141176955617","0.0877868773047034","0.11204135808642","3"
"Min 1x per month","1995","Couple + C. LE 16 ","direct migration background","43","0.0702772811749175","0.0518354472103688","0.0887191151394661","3"
"Min 1x per month","1995","Couple + C. LE 16 ","indirect migration background","2","","","","3"
"Min 1x per month","1995","Couple + C. GT 16 ","direct migration background","26","","","","3"
"Min 1x per month","1995","Couple + C. GT 16 ","indirect migration background","22","","","","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","no migration background","61","0.087259433136058","0.0672347481716257","0.10728411810049","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","indirect migration background","10","","","","3"
"Min 1x per month","1995","Couple + C. GT 16 ","no migration background","169","0.0992361615082425","0.0852363725079401","0.113235950508545","3"
