"pli0093_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2009","16-34 y.","higher education","205","0.410760555259707","0.369188908811572","0.452332201707843","4"
"Rarely","2009","16-34 y.","inadequately","14","","","","4"
"Rarely","2009","16-34 y.","general elemantary","132","0.214526931644611","0.180282882458236","0.248770980830986","4"
"Daily","2010","66 and older","in school","","","","","1"
"Daily","2010","66 and older","inadequately","","","","","1"
"Daily","2010","66 and older","general elemantary","","","","","1"
"Daily","2010","66 and older","middle vocational","","","","","1"
"Daily","2010","66 and older","vocational + Abi","","","","","1"
"Daily","2010","66 and older","higher vocational","","","","","1"
"Daily","2010","66 and older","higher education","","","","","1"
"Daily","2010","35-65 y.","in school","","","","","1"
"Daily","2010","35-65 y.","inadequately","","","","","1"
"Daily","2010","35-65 y.","middle vocational","","","","","1"
"Daily","2010","35-65 y.","vocational + Abi","","","","","1"
"Daily","2010","35-65 y.","higher vocational","","","","","1"
"Daily","2010","35-65 y.","higher education","","","","","1"
"Daily","2010","16-34 y.","middle vocational","","","","","1"
"Daily","2010","16-34 y.","vocational + Abi","","","","","1"
"Daily","2010","16-34 y.","higher vocational","","","","","1"
"Daily","2010","16-34 y.","higher education","","","","","1"
"Daily","2010","35-65 y.","general elemantary","","","","","1"
"Daily","2010","16-34 y.","general elemantary","","","","","1"
"Daily","2010","16-34 y.","inadequately","","","","","1"
"Daily","2010","16-34 y.","in school","","","","","1"
"Min 1x per month","2010","35-65 y.","in school","","","","","3"
"Min 1x per month","2010","35-65 y.","inadequately","","","","","3"
"Min 1x per month","2010","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","2010","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","2010","35-65 y.","higher education","","","","","3"
"Min 1x per month","2010","66 and older","in school","","","","","3"
"Min 1x per month","2010","66 and older","inadequately","","","","","3"
"Min 1x per month","2010","66 and older","general elemantary","","","","","3"
"Min 1x per month","2010","66 and older","middle vocational","","","","","3"
"Min 1x per month","2010","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","2010","66 and older","higher vocational","","","","","3"
"Min 1x per month","2010","66 and older","higher education","","","","","3"
"Min 1x per month","2010","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","2010","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","2010","16-34 y.","higher education","","","","","3"
"Min 1x per month","2010","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","2010","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","2010","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","2010","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","2010","16-34 y.","inadequately","","","","","3"
"Min 1x per month","2010","16-34 y.","in school","","","","","3"
"Min 1x per week","2010","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","2010","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","2010","35-65 y.","in school","","","","","2"
"Min 1x per week","2010","35-65 y.","inadequately","","","","","2"
"Min 1x per week","2010","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","2010","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","2010","35-65 y.","higher education","","","","","2"
"Min 1x per week","2010","66 and older","in school","","","","","2"
"Min 1x per week","2010","66 and older","inadequately","","","","","2"
"Min 1x per week","2010","66 and older","general elemantary","","","","","2"
"Min 1x per week","2010","66 and older","middle vocational","","","","","2"
"Min 1x per week","2010","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","2010","66 and older","higher vocational","","","","","2"
"Min 1x per week","2010","66 and older","higher education","","","","","2"
"Min 1x per week","2010","16-34 y.","in school","","","","","2"
"Min 1x per week","2010","16-34 y.","inadequately","","","","","2"
"Min 1x per week","2010","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","2010","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","2010","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","2010","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","2010","16-34 y.","higher education","","","","","2"
"Never","2010","35-65 y.","in school","","","","","5"
"Never","2010","35-65 y.","inadequately","","","","","5"
"Never","2010","35-65 y.","general elemantary","","","","","5"
"Never","2010","35-65 y.","middle vocational","","","","","5"
"Never","2010","35-65 y.","vocational + Abi","","","","","5"
"Never","2010","35-65 y.","higher vocational","","","","","5"
"Never","2010","66 and older","higher education","","","","","5"
"Never","2010","35-65 y.","higher education","","","","","5"
"Never","2010","66 and older","in school","","","","","5"
"Never","2010","66 and older","inadequately","","","","","5"
"Never","2010","66 and older","general elemantary","","","","","5"
"Never","2010","66 and older","middle vocational","","","","","5"
"Never","2010","66 and older","vocational + Abi","","","","","5"
"Never","2010","66 and older","higher vocational","","","","","5"
"Never","2010","16-34 y.","in school","","","","","5"
"Never","2010","16-34 y.","inadequately","","","","","5"
"Never","2010","16-34 y.","general elemantary","","","","","5"
"Never","2010","16-34 y.","middle vocational","","","","","5"
"Never","2010","16-34 y.","vocational + Abi","","","","","5"
"Never","2010","16-34 y.","higher vocational","","","","","5"
"Never","2010","16-34 y.","higher education","","","","","5"
"Rarely","2010","66 and older","middle vocational","","","","","4"
"Rarely","2010","66 and older","vocational + Abi","","","","","4"
"Rarely","2010","66 and older","higher vocational","","","","","4"
"Rarely","2010","66 and older","higher education","","","","","4"
"Rarely","2010","66 and older","in school","","","","","4"
"Rarely","2010","66 and older","inadequately","","","","","4"
"Rarely","2010","66 and older","general elemantary","","","","","4"
"Rarely","2010","35-65 y.","in school","","","","","4"
"Rarely","2010","35-65 y.","inadequately","","","","","4"
"Rarely","2010","35-65 y.","general elemantary","","","","","4"
"Rarely","2010","35-65 y.","middle vocational","","","","","4"
"Rarely","2010","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2010","35-65 y.","higher vocational","","","","","4"
"Rarely","2010","35-65 y.","higher education","","","","","4"
"Rarely","2010","16-34 y.","in school","","","","","4"
"Rarely","2010","16-34 y.","general elemantary","","","","","4"
"Rarely","2010","16-34 y.","higher vocational","","","","","4"
"Rarely","2010","16-34 y.","higher education","","","","","4"
"Rarely","2010","16-34 y.","inadequately","","","","","4"
"Rarely","2010","16-34 y.","middle vocational","","","","","4"
"Rarely","2010","16-34 y.","vocational + Abi","","","","","4"
"Daily","2011","66 and older","in school","","","","","1"
"Daily","2011","66 and older","inadequately","","","","","1"
"Daily","2011","66 and older","general elemantary","","","","","1"
"Daily","2011","66 and older","middle vocational","","","","","1"
"Daily","2011","66 and older","vocational + Abi","","","","","1"
"Daily","2011","66 and older","higher vocational","","","","","1"
"Daily","2011","66 and older","higher education","","","","","1"
"Daily","2011","35-65 y.","vocational + Abi","","","","","1"
"Daily","2011","35-65 y.","higher vocational","","","","","1"
"Daily","2011","35-65 y.","higher education","","","","","1"
"Daily","2011","35-65 y.","in school","","","","","1"
"Daily","2011","35-65 y.","inadequately","","","","","1"
"Daily","2011","35-65 y.","general elemantary","","","","","1"
"Daily","2011","35-65 y.","middle vocational","","","","","1"
"Daily","2011","16-34 y.","in school","","","","","1"
"Daily","2011","16-34 y.","vocational + Abi","","","","","1"
"Daily","2011","16-34 y.","higher vocational","","","","","1"
"Daily","2011","16-34 y.","higher education","","","","","1"
"Daily","2011","16-34 y.","general elemantary","","","","","1"
"Daily","2011","16-34 y.","middle vocational","","","","","1"
"Daily","2011","16-34 y.","inadequately","","","","","1"
"Min 1x per month","2011","35-65 y.","in school","","","","","3"
"Min 1x per month","2011","35-65 y.","inadequately","5","","","","3"
"Min 1x per month","2011","35-65 y.","general elemantary","35","0.0356358969658662","0.024793568045136","0.0464782258865963","3"
"Min 1x per month","2011","35-65 y.","middle vocational","461","0.0576477535105897","0.0526014723858748","0.0626940346353046","3"
"Min 1x per month","2011","35-65 y.","vocational + Abi","99","0.0892539756034337","0.0735238988930534","0.104984052313814","3"
"Min 1x per month","2011","35-65 y.","higher vocational","82","0.0685040473748883","0.054692411222341","0.0823156835274355","3"
"Min 1x per month","2011","35-65 y.","higher education","404","0.102064508022161","0.0929013410156984","0.111227675028623","3"
"Min 1x per month","2011","66 and older","in school","","","","","3"
"Min 1x per month","2011","66 and older","inadequately","","","","","3"
"Min 1x per month","2011","66 and older","general elemantary","20","","","","3"
"Min 1x per month","2011","66 and older","middle vocational","131","0.0408685527925431","0.0333219574990959","0.0484151480859904","3"
"Min 1x per month","2011","66 and older","vocational + Abi","5","","","","3"
"Min 1x per month","2011","66 and older","higher vocational","35","0.0838848177602799","0.0559388654215953","0.111830770098965","3"
"Min 1x per month","2011","66 and older","higher education","113","0.103538336077397","0.0854436687516837","0.12163300340311","3"
"Min 1x per month","2011","16-34 y.","in school","59","0.146892094255878","0.114990035154432","0.178794153357323","3"
"Min 1x per month","2011","16-34 y.","inadequately","5","","","","3"
"Min 1x per month","2011","16-34 y.","general elemantary","55","0.0545567070038889","0.0404450384427188","0.0686683755650591","3"
"Min 1x per month","2011","16-34 y.","middle vocational","253","0.0923469609450402","0.0820655106932253","0.102628411196855","3"
"Min 1x per month","2011","16-34 y.","vocational + Abi","61","0.118900165216858","0.0932357557991481","0.144564574634568","3"
"Min 1x per month","2011","16-34 y.","higher vocational","15","","","","3"
"Min 1x per month","2011","16-34 y.","higher education","117","0.140837871714231","0.118360192617469","0.163315550810994","3"
"Min 1x per week","2011","35-65 y.","vocational + Abi","196","0.161723605323179","0.141409451379404","0.182037759266954","2"
"Min 1x per week","2011","66 and older","higher vocational","52","0.156247806565062","0.119644812350532","0.192850800779592","2"
"Min 1x per week","2011","66 and older","higher education","212","0.200493587596022","0.176714489944891","0.224272685247153","2"
"Min 1x per week","2011","35-65 y.","higher vocational","191","0.138195371131398","0.119326423173381","0.157064319089416","2"
"Min 1x per week","2011","66 and older","middle vocational","215","0.0872638034367434","0.0765064095325813","0.0980211973409055","2"
"Min 1x per week","2011","66 and older","vocational + Abi","13","","","","2"
"Min 1x per week","2011","35-65 y.","in school","","","","","2"
"Min 1x per week","2011","35-65 y.","inadequately","4","","","","2"
"Min 1x per week","2011","35-65 y.","general elemantary","46","0.0402323007224587","0.0287394249555037","0.0517251764894136","2"
"Min 1x per week","2011","35-65 y.","middle vocational","692","0.0819635289590804","0.076024521046545","0.0879025368716158","2"
"Min 1x per week","2011","35-65 y.","higher education","766","0.168898176584523","0.15755785793529","0.180238495233755","2"
"Min 1x per week","2011","66 and older","in school","","","","","2"
"Min 1x per week","2011","66 and older","inadequately","2","","","","2"
"Min 1x per week","2011","66 and older","general elemantary","45","0.0439511217402134","0.0300140155462544","0.0578882279341724","2"
"Min 1x per week","2011","16-34 y.","in school","169","0.35006555888695","0.307079563386699","0.393051554387201","2"
"Min 1x per week","2011","16-34 y.","inadequately","10","","","","2"
"Min 1x per week","2011","16-34 y.","general elemantary","93","0.0939802348103682","0.0758491558360447","0.112111313784692","2"
