"pli0093_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Rarely","2009","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","51","0.226993323672798","0.166631772576796","0.2873548747688"
"Rarely","2009","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","13","","",""
"Rarely","2009","Baden-Württemberg","1-pers.-HH","84","0.263405506238552","0.214839632285982","0.311971380191122"
"Rarely","2009","Baden-Württemberg","(Married) couple without C. ","214","0.272955321534143","0.239595083702786","0.306315559365499"
"Rarely","2009","Baden-Württemberg","Single parent ","31","0.235245552314063","0.158389711804504","0.312101392823622"
"Rarely","2009","Baden-Württemberg","Couple + C. LE 16 ","124","0.289369155085811","0.242526124381175","0.336212185790446"
"Rarely","2009","Baden-Württemberg","Couple + C. GT 16 ","129","0.373384173539899","0.326041308399723","0.420727038680074"
"Rarely","2009","Baden-Württemberg","Couple + C. LE and GT 16","52","0.425032228771128","0.351367817628253","0.498696639914004"
"Rarely","2009","Bavaria","1-pers.-HH","95","0.219299831482826","0.178234335452792","0.260365327512861"
"Rarely","2009","Bavaria","(Married) couple without C. ","271","0.297108568042937","0.267085518665728","0.327131617420147"
"Rarely","2009","Bavaria","Single parent ","35","0.239512050860238","0.170284093720073","0.308740008000404"
"Rarely","2009","Bavaria","Couple + C. LE 16 ","145","0.328726609710405","0.285845622557876","0.371607596862935"
"Rarely","2009","Bavaria","Couple + C. GT 16 ","155","0.340305570870145","0.297785415856294","0.382825725883996"
"Rarely","2009","Bavaria","Couple + C. LE and GT 16","63","0.290699642451052","0.226470101982584","0.35492918291952"
"Rarely","2009","Berlin","1-pers.-HH","51","0.299341723657094","0.229883029984928","0.368800417329261"
"Rarely","2009","Berlin","(Married) couple without C. ","86","0.307939931726471","0.252670424282727","0.363209439170214"
"Rarely","2009","Berlin","Single parent ","19","","",""
"Rarely","2009","Berlin","Couple + C. LE 16 ","27","","",""
"Rarely","2009","Berlin","Couple + C. GT 16 ","27","","",""
"Rarely","2009","Berlin","Couple + C. LE and GT 16","2","","",""
"Rarely","2009","Brandenburg","1-pers.-HH","29","","",""
"Rarely","2009","Brandenburg","(Married) couple without C. ","82","0.314405432072998","0.263052887125228","0.365757977020768"
"Rarely","2009","Brandenburg","Single parent ","13","","",""
"Rarely","2009","Brandenburg","Couple + C. LE 16 ","28","","",""
"Rarely","2009","Brandenburg","Couple + C. GT 16 ","42","0.311916480707523","0.235176124239757","0.388656837175288"
"Rarely","2009","Brandenburg","Couple + C. LE and GT 16","18","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","1-pers.-HH","13","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","(Married) couple without C. ","57","0.268980621672685","0.209708045644584","0.328253197700785"
"Rarely","2009","Mecklenburg-Western Pomerania","Single parent ","4","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","17","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","15","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","7","","",""
"Rarely","2009","Saxony","1-pers.-HH","57","0.294875518840776","0.233924479354171","0.355826558327381"
"Rarely","2009","Saxony","(Married) couple without C. ","156","0.251550369404326","0.214885451063142","0.28821528774551"
"Rarely","2009","Saxony","Single parent ","16","","",""
"Rarely","2009","Saxony","Couple + C. LE 16 ","67","0.223797402439673","0.165596456329893","0.281998348549453"
"Rarely","2009","Saxony","Couple + C. GT 16 ","80","0.338977681131107","0.279090194894774","0.39886516736744"
"Rarely","2009","Saxony","Couple + C. LE and GT 16","29","","",""
"Rarely","2009","Saxony-Anhalt","1-pers.-HH","33","0.186218540689585","0.116568267701507","0.255868813677663"
"Rarely","2009","Saxony-Anhalt","(Married) couple without C. ","81","0.262145145567986","0.211527088463176","0.312763202672796"
"Rarely","2009","Saxony-Anhalt","Single parent ","9","","",""
"Rarely","2009","Saxony-Anhalt","Couple + C. LE 16 ","38","0.331738465384827","0.238039807248541","0.425437123521114"
"Rarely","2009","Saxony-Anhalt","Couple + C. GT 16 ","45","0.162804652687111","0.107949140301661","0.217660165072561"
"Rarely","2009","Saxony-Anhalt","Couple + C. LE and GT 16","7","","",""
"Rarely","2009","Thuringia","1-pers.-HH","20","","",""
"Rarely","2009","Thuringia","(Married) couple without C. ","79","0.278462418347406","0.227739966660668","0.329184870034144"
"Rarely","2009","Thuringia","Single parent ","19","","",""
"Rarely","2009","Thuringia","Couple + C. LE 16 ","46","0.281931501243521","0.200749112361176","0.363113890125867"
"Rarely","2009","Thuringia","Couple + C. GT 16 ","50","0.260983229052279","0.193563386180675","0.328403071923883"
"Rarely","2009","Thuringia","Couple + C. LE and GT 16","16","","",""
"Never","2009","Schleswig-Holstein","1-pers.-HH","59","0.682197438788337","0.588566360020546","0.775828517556128"
"Never","2009","Schleswig-Holstein","(Married) couple without C. ","117","0.490970795217087","0.42399152919906","0.557950061235115"
"Never","2009","Schleswig-Holstein","Single parent ","14","","",""
"Never","2009","Schleswig-Holstein","Couple + C. LE 16 ","43","0.61946750684074","0.505729867572345","0.733205146109135"
"Never","2009","Schleswig-Holstein","Couple + C. GT 16 ","36","0.496722318105135","0.383566176093695","0.609878460116576"
"Never","2009","Schleswig-Holstein","Couple + C. LE and GT 16","14","","",""
"Never","2009","Hamburg","1-pers.-HH","41","0.49873598982185","0.387057033928193","0.610414945715507"
"Never","2009","Hamburg","(Married) couple without C. ","43","0.423562965239285","0.328137473542635","0.518988456935936"
"Never","2009","Hamburg","Single parent ","6","","",""
"Never","2009","Hamburg","Couple + C. LE 16 ","11","","",""
"Never","2009","Hamburg","Couple + C. GT 16 ","7","","",""
"Never","2009","Hamburg","Couple + C. LE and GT 16","10","","",""
"Never","2009","Lower Saxony","1-pers.-HH","165","0.676948899603137","0.618391928496363","0.73550587070991"
"Never","2009","Lower Saxony","(Married) couple without C. ","326","0.53361943392893","0.494224191583573","0.573014676274287"
"Never","2009","Lower Saxony","Single parent ","37","0.511413445624259","0.386988037806887","0.635838853441631"
"Never","2009","Lower Saxony","Couple + C. LE 16 ","153","0.533435480677865","0.476312470548793","0.590558490806937"
"Never","2009","Lower Saxony","Couple + C. GT 16 ","135","0.594252023198968","0.534907078051324","0.653596968346612"
"Never","2009","Lower Saxony","Couple + C. LE and GT 16","56","0.447555102028142","0.357067967382806","0.538042236673478"
"Never","2009","Bremen","1-pers.-HH","12","","",""
"Never","2009","Bremen","(Married) couple without C. ","27","","",""
"Never","2009","Bremen","Single parent ","6","","",""
"Never","2009","Bremen","Couple + C. LE 16 ","9","","",""
"Never","2009","Bremen","Couple + C. GT 16 ","2","","",""
"Never","2009","Bremen","Couple + C. LE and GT 16","","","",""
"Never","2009","North Rhine-Westphalia","1-pers.-HH","339","0.613137622778386","0.572021615016614","0.654253630540157"
"Never","2009","North Rhine-Westphalia","(Married) couple without C. ","777","0.565669690729835","0.538980729232406","0.592358652227264"
"Never","2009","North Rhine-Westphalia","Single parent ","100","0.549033711067742","0.473109958757183","0.6249574633783"
"Never","2009","North Rhine-Westphalia","Couple + C. LE 16 ","349","0.614735597852669","0.575730522451631","0.653740673253706"
"Never","2009","North Rhine-Westphalia","Couple + C. GT 16 ","383","0.593539762665745","0.556152362240445","0.630927163091046"
"Never","2009","North Rhine-Westphalia","Couple + C. LE and GT 16","144","0.555264818167728","0.495546427618787","0.61498320871667"
"Never","2009","Hesse","1-pers.-HH","106","0.570668141717857","0.49895299052554","0.642383292910173"
"Never","2009","Hesse","(Married) couple without C. ","262","0.555162253298059","0.510565865582985","0.599758641013133"
"Never","2009","Hesse","Single parent ","35","0.518714891617446","0.399957895222953","0.637471888011939"
"Never","2009","Hesse","Couple + C. LE 16 ","112","0.502626666177037","0.437003123647579","0.568250208706496"
"Never","2009","Hesse","Couple + C. GT 16 ","91","0.419092824824284","0.34660808690513","0.491577562743438"
"Never","2009","Hesse","Couple + C. LE and GT 16","38","0.600973126829868","0.484581367351177","0.717364886308559"
"Never","2009","Rhineland-Palatinate,Saarland","1-pers.-HH","115","0.640619486994097","0.570718044434507","0.710520929553688"
"Never","2009","Rhineland-Palatinate,Saarland","(Married) couple without C. ","191","0.587786505847361","0.53360022195784","0.641972789736883"
"Never","2009","Rhineland-Palatinate,Saarland","Single parent ","51","0.659666211990605","0.551710187041033","0.767622236940178"
"Never","2009","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","95","0.541475131318231","0.464025343181673","0.618924919454789"
"Never","2009","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","99","0.591710428639265","0.520883080398896","0.662537776879634"
"Never","2009","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","43","0.640615214781163","0.532740474548032","0.748489955014295"
"Never","2009","Baden-Württemberg","1-pers.-HH","166","0.522572673811657","0.467500586888476","0.577644760734837"
"Never","2009","Baden-Württemberg","(Married) couple without C. ","297","0.469892268018777","0.432517025095033","0.507267510942521"
"Never","2009","Baden-Württemberg","Single parent ","64","0.555949500300261","0.465919134687966","0.645979865912556"
"Never","2009","Baden-Württemberg","Couple + C. LE 16 ","160","0.514030712673371","0.462401466220631","0.56565995912611"
"Never","2009","Baden-Württemberg","Couple + C. GT 16 ","166","0.391633862080042","0.343859099345102","0.439408624814981"
"Never","2009","Baden-Württemberg","Couple + C. LE and GT 16","71","0.349180444665057","0.278144151120679","0.420216738209435"
"Never","2009","Bavaria","1-pers.-HH","218","0.565734494052836","0.516541893229851","0.614927094875821"
"Never","2009","Bavaria","(Married) couple without C. ","443","0.527059457540931","0.494258526917085","0.559860388164776"
"Never","2009","Bavaria","Single parent ","71","0.498813001402716","0.417709343195526","0.579916659609905"
"Never","2009","Bavaria","Couple + C. LE 16 ","215","0.454746181738785","0.409291196958728","0.500201166518842"
"Never","2009","Bavaria","Couple + C. GT 16 ","219","0.491945859765988","0.447081388502184","0.536810331029791"
"Never","2009","Bavaria","Couple + C. LE and GT 16","80","0.464607293608431","0.394060591947896","0.535153995268966"
"Never","2009","Berlin","1-pers.-HH","80","0.448597731473298","0.373166244982148","0.524029217964448"
"Never","2009","Berlin","(Married) couple without C. ","125","0.507458867529669","0.447603600964235","0.567314134095103"
"Never","2009","Berlin","Single parent ","30","0.595832016769991","0.466141082762239","0.725522950777743"
"Never","2009","Berlin","Couple + C. LE 16 ","36","0.488746447875048","0.379208885055661","0.598284010694434"
"Never","2009","Berlin","Couple + C. GT 16 ","41","0.656304612432286","0.55707384842959","0.755535376434982"
"Never","2009","Berlin","Couple + C. LE and GT 16","5","","",""
"Never","2009","Brandenburg","1-pers.-HH","84","0.619881411594378","0.537693195824759","0.702069627363997"
"Never","2009","Brandenburg","(Married) couple without C. ","184","0.547494334670295","0.49244081464528","0.602547854695311"
"Never","2009","Brandenburg","Single parent ","20","","",""
"Never","2009","Brandenburg","Couple + C. LE 16 ","57","0.54170718165308","0.445012669277337","0.638401694028823"
"Never","2009","Brandenburg","Couple + C. GT 16 ","70","0.553737136782031","0.471393267122649","0.636081006441413"
"Never","2009","Brandenburg","Couple + C. LE and GT 16","14","","",""
"Never","2009","Mecklenburg-Western Pomerania","1-pers.-HH","54","0.720067947837062","0.621685833593902","0.818450062080222"
"Never","2009","Mecklenburg-Western Pomerania","(Married) couple without C. ","125","0.608760999099985","0.543527099297618","0.673994898902352"
"Never","2009","Mecklenburg-Western Pomerania","Single parent ","20","","",""
"Never","2009","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","23","","",""
"Never","2009","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","34","0.547673653377625","0.423782837434727","0.671564469320523"
"Never","2009","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","22","","",""
"Never","2009","Saxony","1-pers.-HH","121","0.53435147545391","0.46767517681341","0.60102777409441"
"Never","2009","Saxony","(Married) couple without C. ","307","0.623171298808264","0.582223301939853","0.664119295676674"
"Never","2009","Saxony","Single parent ","33","0.454666520856267","0.338843074004548","0.570489967707987"
"Never","2009","Saxony","Couple + C. LE 16 ","86","0.517547352910069","0.447769537171292","0.587325168648845"
"Never","2009","Saxony","Couple + C. GT 16 ","111","0.449904281416419","0.38696501661076","0.512843546222078"
"Never","2009","Saxony","Couple + C. LE and GT 16","29","","",""
"Never","2009","Saxony-Anhalt","1-pers.-HH","75","0.683958536798807","0.600773658191269","0.767143415406346"
"Never","2009","Saxony-Anhalt","(Married) couple without C. ","180","0.631842669132344","0.57633278843601","0.687352549828677"
"Never","2009","Saxony-Anhalt","Single parent ","28","","",""
"Never","2009","Saxony-Anhalt","Couple + C. LE 16 ","51","0.58076147329013","0.48256594384155","0.67895700273871"
"Never","2009","Saxony-Anhalt","Couple + C. GT 16 ","91","0.45012635836413","0.376204625257588","0.524048091470673"
"Never","2009","Saxony-Anhalt","Couple + C. LE and GT 16","9","","",""
"Never","2009","Thuringia","1-pers.-HH","87","0.686163270404812","0.60207783479802","0.770248706011603"
"Never","2009","Thuringia","(Married) couple without C. ","188","0.586403360945162","0.530675266962477","0.642131454927846"
"Never","2009","Thuringia","Single parent ","28","","",""
"Never","2009","Thuringia","Couple + C. LE 16 ","62","0.576153876505526","0.486991745601458","0.665316007409594"
"Never","2009","Thuringia","Couple + C. GT 16 ","86","0.59109476741577","0.515621321308666","0.666568213522874"
"Never","2009","Thuringia","Couple + C. LE and GT 16","20","","",""
"Daily","2010","Schleswig-Holstein","1-pers.-HH","","","",""
"Daily","2010","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Daily","2010","Schleswig-Holstein","Single parent ","","","",""
"Daily","2010","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Daily","2010","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Daily","2010","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Daily","2010","Hamburg","1-pers.-HH","","","",""
"Daily","2010","Hamburg","(Married) couple without C. ","","","",""
"Daily","2010","Hamburg","Single parent ","","","",""
"Daily","2010","Hamburg","Couple + C. LE 16 ","","","",""
"Daily","2010","Hamburg","Couple + C. GT 16 ","","","",""
"Daily","2010","Hamburg","Couple + C. LE and GT 16","","","",""
"Daily","2010","Lower Saxony","1-pers.-HH","","","",""
"Daily","2010","Lower Saxony","(Married) couple without C. ","","","",""
"Daily","2010","Lower Saxony","Single parent ","","","",""
"Daily","2010","Lower Saxony","Couple + C. LE 16 ","","","",""
"Daily","2010","Lower Saxony","Couple + C. GT 16 ","","","",""
"Daily","2010","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Daily","2010","Bremen","1-pers.-HH","","","",""
"Daily","2010","Bremen","(Married) couple without C. ","","","",""
"Daily","2010","Bremen","Single parent ","","","",""
"Daily","2010","Bremen","Couple + C. LE 16 ","","","",""
"Daily","2010","Bremen","Couple + C. GT 16 ","","","",""
"Daily","2010","Bremen","Couple + C. LE and GT 16","","","",""
"Daily","2010","North Rhine-Westphalia","1-pers.-HH","","","",""
"Daily","2010","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Daily","2010","North Rhine-Westphalia","Single parent ","","","",""
"Daily","2010","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Daily","2010","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Daily","2010","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Daily","2010","Hesse","1-pers.-HH","","","",""
"Daily","2010","Hesse","(Married) couple without C. ","","","",""
