"plh0108","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2011","66 and older","1-pers.-HH","","","",""
"Quite unimportant","2011","66 and older","(Married) couple without C. ","","","",""
"Quite unimportant","2011","66 and older","Single parent ","","","",""
"Quite unimportant","2011","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2011","66 and older","Couple + C. GT 16 ","","","",""
"Quite unimportant","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2012","16-34 y.","1-pers.-HH","68","0.099201154252596","0.0772128777352623","0.12118943076993"
"Very important","2012","16-34 y.","(Married) couple without C. ","181","0.245172722837422","0.215888702903668","0.274456742771175"
"Very important","2012","16-34 y.","Single parent ","139","0.185382645183664","0.15983748813735","0.210927802229979"
"Very important","2012","16-34 y.","Couple + C. LE 16 ","584","0.280613073801609","0.261523444272622","0.299702703330597"
"Very important","2012","16-34 y.","Couple + C. GT 16 ","175","0.188745262818985","0.164707676593127","0.212782849044844"
"Very important","2012","16-34 y.","Couple + C. LE and GT 16","118","0.200212259373392","0.168508914525449","0.231915604221335"
"Very important","2012","35-65 y.","1-pers.-HH","133","0.0755459321876546","0.0625766494429482","0.0885152149323611"
"Very important","2012","35-65 y.","(Married) couple without C. ","764","0.179676783071908","0.167627692448408","0.191725873695409"
"Very important","2012","35-65 y.","Single parent ","159","0.098517983229339","0.0847507037541474","0.112285262704531"
"Very important","2012","35-65 y.","Couple + C. LE 16 ","1263","0.230509516469562","0.219038203612841","0.241980829326283"
"Very important","2012","35-65 y.","Couple + C. GT 16 ","456","0.240027842756831","0.220888798013351","0.259166887500312"
"Very important","2012","35-65 y.","Couple + C. LE and GT 16","334","0.236561680438403","0.214473625768436","0.258649735108369"
"Very important","2012","66 and older","1-pers.-HH","204","0.140685013430149","0.122497863445881","0.158872163414416"
"Very important","2012","66 and older","(Married) couple without C. ","793","0.227784568318394","0.213695421242542","0.241873715394245"
"Very important","2012","66 and older","Single parent ","20","","",""
"Very important","2012","66 and older","Couple + C. LE 16 ","2","","",""
"Very important","2012","66 and older","Couple + C. GT 16 ","60","0.273984742277182","0.206940776852887","0.341028707701477"
"Very important","2012","66 and older","Couple + C. LE and GT 16","1","","",""
"Important","2012","16-34 y.","1-pers.-HH","167","0.231373105837396","0.200353723701867","0.262392487972924"
"Important","2012","16-34 y.","(Married) couple without C. ","274","0.318750999539218","0.287029804338042","0.350472194740395"
"Important","2012","16-34 y.","Single parent ","207","0.260308144293901","0.231463412369","0.289152876218803"
"Important","2012","16-34 y.","Couple + C. LE 16 ","800","0.373249080002689","0.352699207002917","0.393798953002462"
"Important","2012","16-34 y.","Couple + C. GT 16 ","330","0.335938011172183","0.306923979133382","0.364952043210985"
"Important","2012","16-34 y.","Couple + C. LE and GT 16","226","0.337574506251377","0.300109507749697","0.375039504753057"
"Important","2012","35-65 y.","1-pers.-HH","329","0.212647120294477","0.192566264825597","0.232727975763357"
"Important","2012","35-65 y.","(Married) couple without C. ","1424","0.366276066056737","0.351155428174602","0.381396703938871"
"Important","2012","35-65 y.","Single parent ","381","0.210666611921182","0.19182838905412","0.229504834788245"
"Important","2012","35-65 y.","Couple + C. LE 16 ","2116","0.413640115195089","0.400226046731314","0.427054183658865"
"Important","2012","35-65 y.","Couple + C. GT 16 ","807","0.396044132497508","0.374127945357657","0.417960319637358"
"Important","2012","35-65 y.","Couple + C. LE and GT 16","596","0.399906551353892","0.374444874909349","0.425368227798435"
"Important","2012","66 and older","1-pers.-HH","373","0.258960440422539","0.236046385691046","0.281874495154032"
"Important","2012","66 and older","(Married) couple without C. ","1278","0.377200994091378","0.360918771598935","0.393483216583821"
"Important","2012","66 and older","Single parent ","34","0.449523397056271","0.341855371791911","0.557191422320631"
"Important","2012","66 and older","Couple + C. LE 16 ","7","","",""
"Important","2012","66 and older","Couple + C. GT 16 ","69","0.405092945277458","0.331298184393451","0.478887706161464"
"Important","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2012","16-34 y.","1-pers.-HH","342","0.44732038091546","0.410747010505473","0.483893751325446"
"Less important","2012","16-34 y.","(Married) couple without C. ","291","0.339462702210687","0.307228603578444","0.371696800842931"
"Less important","2012","16-34 y.","Single parent ","413","0.420325441598087","0.387877872240869","0.452773010955305"
"Less important","2012","16-34 y.","Couple + C. LE 16 ","571","0.263273433008892","0.244561486682507","0.281985379335276"
"Less important","2012","16-34 y.","Couple + C. GT 16 ","437","0.400254654608808","0.370157472184653","0.430351837032964"
"Less important","2012","16-34 y.","Couple + C. LE and GT 16","227","0.364176103697355","0.32605227358865","0.402299933806059"
"Less important","2012","35-65 y.","1-pers.-HH","570","0.374092781503334","0.35034558250954","0.397839980497128"
"Less important","2012","35-65 y.","(Married) couple without C. ","1123","0.288680728214627","0.274458849481341","0.302902606947913"
"Less important","2012","35-65 y.","Single parent ","766","0.401779602627253","0.379131261933015","0.424427943321492"
"Less important","2012","35-65 y.","Couple + C. LE 16 ","1428","0.277658425550173","0.265460280255213","0.289856570845133"
"Less important","2012","35-65 y.","Couple + C. GT 16 ","472","0.265240608705139","0.245458017037845","0.285023200372432"
"Less important","2012","35-65 y.","Couple + C. LE and GT 16","383","0.285226726544751","0.261758646855865","0.308694806233636"
"Less important","2012","66 and older","1-pers.-HH","302","0.218114576411999","0.196513348428289","0.23971580439571"
"Less important","2012","66 and older","(Married) couple without C. ","625","0.190576041267717","0.1773820712268","0.203770011308635"
"Less important","2012","66 and older","Single parent ","14","","",""
"Less important","2012","66 and older","Couple + C. LE 16 ","4","","",""
"Less important","2012","66 and older","Couple + C. GT 16 ","19","","",""
"Less important","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2012","16-34 y.","1-pers.-HH","133","0.222105358994549","0.191530896895986","0.252679821093111"
"Quite unimportant","2012","16-34 y.","(Married) couple without C. ","83","0.096613575412673","0.0765028987739458","0.1167242520514"
"Quite unimportant","2012","16-34 y.","Single parent ","130","0.133983768924347","0.111592107355707","0.156375430492987"
"Quite unimportant","2012","16-34 y.","Couple + C. LE 16 ","173","0.0828644131868097","0.0711515497040675","0.0945772766695519"
"Quite unimportant","2012","16-34 y.","Couple + C. GT 16 ","76","0.0750620714000229","0.0588760254529151","0.0912481173471306"
"Quite unimportant","2012","16-34 y.","Couple + C. LE and GT 16","41","0.0980371306778759","0.0744778511156063","0.121596410240146"
"Quite unimportant","2012","35-65 y.","1-pers.-HH","563","0.337714166014534","0.314504701566832","0.360923630462236"
"Quite unimportant","2012","35-65 y.","(Married) couple without C. ","589","0.165366422656728","0.153706722572602","0.177026122740853"
"Quite unimportant","2012","35-65 y.","Single parent ","494","0.289035802222225","0.268094121947403","0.309977482497047"
"Quite unimportant","2012","35-65 y.","Couple + C. LE 16 ","371","0.0781919427851754","0.0708794016886465","0.0855044838817043"
"Quite unimportant","2012","35-65 y.","Couple + C. GT 16 ","178","0.0986874160405221","0.0853227161095697","0.112052115971474"
"Quite unimportant","2012","35-65 y.","Couple + C. LE and GT 16","109","0.0783050416629551","0.0643417837053418","0.0922682996205683"
"Quite unimportant","2012","66 and older","1-pers.-HH","525","0.382239969735313","0.356821904562466","0.40765803490816"
"Quite unimportant","2012","66 and older","(Married) couple without C. ","708","0.204438396322511","0.190890512762497","0.217986279882525"
"Quite unimportant","2012","66 and older","Single parent ","14","","",""
"Quite unimportant","2012","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2012","66 and older","Couple + C. GT 16 ","22","","",""
"Quite unimportant","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2013","16-34 y.","1-pers.-HH","","","",""
"Very important","2013","16-34 y.","(Married) couple without C. ","","","",""
"Very important","2013","16-34 y.","Single parent ","","","",""
"Very important","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"Very important","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"Very important","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"Very important","2013","35-65 y.","1-pers.-HH","","","",""
"Very important","2013","35-65 y.","(Married) couple without C. ","","","",""
"Very important","2013","35-65 y.","Single parent ","","","",""
"Very important","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"Very important","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"Very important","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"Very important","2013","66 and older","1-pers.-HH","","","",""
"Very important","2013","66 and older","(Married) couple without C. ","","","",""
"Very important","2013","66 and older","Single parent ","","","",""
"Very important","2013","66 and older","Couple + C. LE 16 ","","","",""
"Very important","2013","66 and older","Couple + C. GT 16 ","","","",""
"Very important","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Important","2013","16-34 y.","1-pers.-HH","","","",""
"Important","2013","16-34 y.","(Married) couple without C. ","","","",""
"Important","2013","16-34 y.","Single parent ","","","",""
"Important","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"Important","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"Important","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"Important","2013","35-65 y.","1-pers.-HH","","","",""
"Important","2013","35-65 y.","(Married) couple without C. ","","","",""
"Important","2013","35-65 y.","Single parent ","","","",""
"Important","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"Important","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"Important","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"Important","2013","66 and older","1-pers.-HH","","","",""
"Important","2013","66 and older","(Married) couple without C. ","","","",""
"Important","2013","66 and older","Single parent ","","","",""
"Important","2013","66 and older","Couple + C. LE 16 ","","","",""
"Important","2013","66 and older","Couple + C. GT 16 ","","","",""
"Important","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2013","16-34 y.","1-pers.-HH","","","",""
"Less important","2013","16-34 y.","(Married) couple without C. ","","","",""
"Less important","2013","16-34 y.","Single parent ","","","",""
"Less important","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"Less important","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"Less important","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"Less important","2013","35-65 y.","1-pers.-HH","","","",""
"Less important","2013","35-65 y.","(Married) couple without C. ","","","",""
"Less important","2013","35-65 y.","Single parent ","","","",""
"Less important","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"Less important","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"Less important","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"Less important","2013","66 and older","1-pers.-HH","","","",""
"Less important","2013","66 and older","(Married) couple without C. ","","","",""
"Less important","2013","66 and older","Single parent ","","","",""
"Less important","2013","66 and older","Couple + C. LE 16 ","","","",""
"Less important","2013","66 and older","Couple + C. GT 16 ","","","",""
"Less important","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2013","16-34 y.","1-pers.-HH","","","",""
"Quite unimportant","2013","16-34 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2013","16-34 y.","Single parent ","","","",""
"Quite unimportant","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2013","35-65 y.","1-pers.-HH","","","",""
"Quite unimportant","2013","35-65 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2013","35-65 y.","Single parent ","","","",""
"Quite unimportant","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2013","66 and older","1-pers.-HH","","","",""
"Quite unimportant","2013","66 and older","(Married) couple without C. ","","","",""
"Quite unimportant","2013","66 and older","Single parent ","","","",""
"Quite unimportant","2013","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2013","66 and older","Couple + C. GT 16 ","","","",""
"Quite unimportant","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2014","16-34 y.","1-pers.-HH","","","",""
"Very important","2014","16-34 y.","(Married) couple without C. ","","","",""
"Very important","2014","16-34 y.","Single parent ","","","",""
"Very important","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"Very important","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"Very important","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"Very important","2014","35-65 y.","1-pers.-HH","","","",""
"Very important","2014","35-65 y.","(Married) couple without C. ","","","",""
"Very important","2014","35-65 y.","Single parent ","","","",""
"Very important","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"Very important","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"Very important","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"Very important","2014","66 and older","1-pers.-HH","","","",""
"Very important","2014","66 and older","(Married) couple without C. ","","","",""
"Very important","2014","66 and older","Single parent ","","","",""
"Very important","2014","66 and older","Couple + C. LE 16 ","","","",""
"Very important","2014","66 and older","Couple + C. GT 16 ","","","",""
"Very important","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Important","2014","16-34 y.","1-pers.-HH","","","",""
"Important","2014","16-34 y.","(Married) couple without C. ","","","",""
"Important","2014","16-34 y.","Single parent ","","","",""
"Important","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"Important","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"Important","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"Important","2014","35-65 y.","1-pers.-HH","","","",""
"Important","2014","35-65 y.","(Married) couple without C. ","","","",""
"Important","2014","35-65 y.","Single parent ","","","",""
"Important","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"Important","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"Important","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"Important","2014","66 and older","1-pers.-HH","","","",""
"Important","2014","66 and older","(Married) couple without C. ","","","",""
"Important","2014","66 and older","Single parent ","","","",""
"Important","2014","66 and older","Couple + C. LE 16 ","","","",""
"Important","2014","66 and older","Couple + C. GT 16 ","","","",""
"Important","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2014","16-34 y.","1-pers.-HH","","","",""
"Less important","2014","16-34 y.","(Married) couple without C. ","","","",""
"Less important","2014","16-34 y.","Single parent ","","","",""
"Less important","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"Less important","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"Less important","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"Less important","2014","35-65 y.","1-pers.-HH","","","",""
"Less important","2014","35-65 y.","(Married) couple without C. ","","","",""
"Less important","2014","35-65 y.","Single parent ","","","",""
"Less important","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"Less important","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"Less important","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"Less important","2014","66 and older","1-pers.-HH","","","",""
"Less important","2014","66 and older","(Married) couple without C. ","","","",""
"Less important","2014","66 and older","Single parent ","","","",""
"Less important","2014","66 and older","Couple + C. LE 16 ","","","",""
"Less important","2014","66 and older","Couple + C. GT 16 ","","","",""
"Less important","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2014","16-34 y.","1-pers.-HH","","","",""
"Quite unimportant","2014","16-34 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2014","16-34 y.","Single parent ","","","",""
"Quite unimportant","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2014","35-65 y.","1-pers.-HH","","","",""
"Quite unimportant","2014","35-65 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2014","35-65 y.","Single parent ","","","",""
"Quite unimportant","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2014","66 and older","1-pers.-HH","","","",""
"Quite unimportant","2014","66 and older","(Married) couple without C. ","","","",""
"Quite unimportant","2014","66 and older","Single parent ","","","",""
"Quite unimportant","2014","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2014","66 and older","Couple + C. GT 16 ","","","",""
"Quite unimportant","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2015","16-34 y.","1-pers.-HH","","","",""
"Very important","2015","16-34 y.","(Married) couple without C. ","","","",""
"Very important","2015","16-34 y.","Single parent ","","","",""
"Very important","2015","16-34 y.","Couple + C. LE 16 ","","","",""
"Very important","2015","16-34 y.","Couple + C. GT 16 ","","","",""
"Very important","2015","16-34 y.","Couple + C. LE and GT 16","","","",""
"Very important","2015","35-65 y.","1-pers.-HH","","","",""
"Very important","2015","35-65 y.","(Married) couple without C. ","","","",""
"Very important","2015","35-65 y.","Single parent ","","","",""
"Very important","2015","35-65 y.","Couple + C. LE 16 ","","","",""
"Very important","2015","35-65 y.","Couple + C. GT 16 ","","","",""
"Very important","2015","35-65 y.","Couple + C. LE and GT 16","","","",""
"Very important","2015","66 and older","1-pers.-HH","","","",""
"Very important","2015","66 and older","(Married) couple without C. ","","","",""
"Very important","2015","66 and older","Single parent ","","","",""
"Very important","2015","66 and older","Couple + C. LE 16 ","","","",""
"Very important","2015","66 and older","Couple + C. GT 16 ","","","",""
"Very important","2015","66 and older","Couple + C. LE and GT 16","","","",""
"Important","2015","16-34 y.","1-pers.-HH","","","",""
"Important","2015","16-34 y.","(Married) couple without C. ","","","",""
"Important","2015","16-34 y.","Single parent ","","","",""
"Important","2015","16-34 y.","Couple + C. LE 16 ","","","",""
"Important","2015","16-34 y.","Couple + C. GT 16 ","","","",""
"Important","2015","16-34 y.","Couple + C. LE and GT 16","","","",""
"Important","2015","35-65 y.","1-pers.-HH","","","",""
"Important","2015","35-65 y.","(Married) couple without C. ","","","",""
"Important","2015","35-65 y.","Single parent ","","","",""
"Important","2015","35-65 y.","Couple + C. LE 16 ","","","",""
"Important","2015","35-65 y.","Couple + C. GT 16 ","","","",""
"Important","2015","35-65 y.","Couple + C. LE and GT 16","","","",""
"Important","2015","66 and older","1-pers.-HH","","","",""
"Important","2015","66 and older","(Married) couple without C. ","","","",""
"Important","2015","66 and older","Single parent ","","","",""
"Important","2015","66 and older","Couple + C. LE 16 ","","","",""
"Important","2015","66 and older","Couple + C. GT 16 ","","","",""
"Important","2015","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2015","16-34 y.","1-pers.-HH","","","",""
"Less important","2015","16-34 y.","(Married) couple without C. ","","","",""
"Less important","2015","16-34 y.","Single parent ","","","",""
"Less important","2015","16-34 y.","Couple + C. LE 16 ","","","",""
"Less important","2015","16-34 y.","Couple + C. GT 16 ","","","",""
"Less important","2015","16-34 y.","Couple + C. LE and GT 16","","","",""
"Less important","2015","35-65 y.","1-pers.-HH","","","",""
"Less important","2015","35-65 y.","(Married) couple without C. ","","","",""
"Less important","2015","35-65 y.","Single parent ","","","",""
"Less important","2015","35-65 y.","Couple + C. LE 16 ","","","",""
"Less important","2015","35-65 y.","Couple + C. GT 16 ","","","",""
"Less important","2015","35-65 y.","Couple + C. LE and GT 16","","","",""
"Less important","2015","66 and older","1-pers.-HH","","","",""
"Less important","2015","66 and older","(Married) couple without C. ","","","",""
"Less important","2015","66 and older","Single parent ","","","",""
"Less important","2015","66 and older","Couple + C. LE 16 ","","","",""
"Less important","2015","66 and older","Couple + C. GT 16 ","","","",""
"Less important","2015","66 and older","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2015","16-34 y.","1-pers.-HH","","","",""
"Quite unimportant","2015","16-34 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2015","16-34 y.","Single parent ","","","",""
"Quite unimportant","2015","16-34 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2015","16-34 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2015","16-34 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2015","35-65 y.","1-pers.-HH","","","",""
"Quite unimportant","2015","35-65 y.","(Married) couple without C. ","","","",""
"Quite unimportant","2015","35-65 y.","Single parent ","","","",""
"Quite unimportant","2015","35-65 y.","Couple + C. LE 16 ","","","",""
"Quite unimportant","2015","35-65 y.","Couple + C. GT 16 ","","","",""
"Quite unimportant","2015","35-65 y.","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2015","66 and older","1-pers.-HH","","","",""
"Quite unimportant","2015","66 and older","(Married) couple without C. ","","","",""
"Quite unimportant","2015","66 and older","Single parent ","","","",""
"Quite unimportant","2015","66 and older","Couple + C. LE 16 ","","","",""
"Quite unimportant","2015","66 and older","Couple + C. GT 16 ","","","",""
"Quite unimportant","2015","66 and older","Couple + C. LE and GT 16","","","",""
"Very important","2016","16-34 y.","1-pers.-HH","91","0.119780694695575","0.0954112988674193","0.14415009052373"
"Very important","2016","16-34 y.","(Married) couple without C. ","248","0.256523371551676","0.228545975119916","0.284500767983437"
"Very important","2016","16-34 y.","Single parent ","117","0.179444084810128","0.151759464360534","0.207128705259722"
"Very important","2016","16-34 y.","Couple + C. LE 16 ","439","0.257956255252113","0.235327604631384","0.280584905872841"
"Very important","2016","16-34 y.","Couple + C. GT 16 ","189","0.187418766536977","0.161993604282267","0.212843928791687"
"Very important","2016","16-34 y.","Couple + C. LE and GT 16","153","0.227026401384859","0.195353783054503","0.258699019715215"
"Very important","2016","35-65 y.","1-pers.-HH","121","0.0749063934567222","0.0613896958291859","0.0884230910842585"
"Very important","2016","35-65 y.","(Married) couple without C. ","659","0.201425369179024","0.187910497361458","0.214940240996591"
"Very important","2016","35-65 y.","Single parent ","146","0.0941670312505551","0.0785119297239499","0.10982213277716"
"Very important","2016","35-65 y.","Couple + C. LE 16 ","1114","0.247594894897923","0.234812632003997","0.260377157791848"
"Very important","2016","35-65 y.","Couple + C. GT 16 ","415","0.259791726026502","0.238594120316004","0.280989331737"
"Very important","2016","35-65 y.","Couple + C. LE and GT 16","317","0.238038392947561","0.215753564003028","0.260323221892095"
"Very important","2016","66 and older","1-pers.-HH","177","0.133801426534907","0.115408143647297","0.152194709422517"
"Very important","2016","66 and older","(Married) couple without C. ","678","0.240685856006821","0.225479216973284","0.255892495040359"
"Very important","2016","66 and older","Single parent ","18","","",""
"Very important","2016","66 and older","Couple + C. LE 16 ","","","",""
"Very important","2016","66 and older","Couple + C. GT 16 ","60","0.333127779728622","0.267641805748762","0.398613753708482"
"Very important","2016","66 and older","Couple + C. LE and GT 16","1","","",""
"Important","2016","16-34 y.","1-pers.-HH","178","0.207660787707888","0.177217698036559","0.238103877379216"
"Important","2016","16-34 y.","(Married) couple without C. ","311","0.330749636133703","0.300608878679369","0.360890393588036"
"Important","2016","16-34 y.","Single parent ","214","0.262624036974668","0.230874921184338","0.294373152764997"
"Important","2016","16-34 y.","Couple + C. LE 16 ","538","0.397625812411787","0.372312945683622","0.422938679139951"
"Important","2016","16-34 y.","Couple + C. GT 16 ","322","0.361122893666695","0.329828973148454","0.392416814184935"
"Important","2016","16-34 y.","Couple + C. LE and GT 16","258","0.367951307785453","0.331489860912924","0.404412754657983"
"Important","2016","35-65 y.","1-pers.-HH","325","0.232127957028806","0.210449594853717","0.253806319203895"
"Important","2016","35-65 y.","(Married) couple without C. ","1231","0.3707265086187","0.354450660395649","0.387002356841752"
"Important","2016","35-65 y.","Single parent ","317","0.276746969163699","0.252765877163961","0.300728061163438"
"Important","2016","35-65 y.","Couple + C. LE 16 ","1763","0.397318018177306","0.382826153503856","0.411809882850757"
"Important","2016","35-65 y.","Couple + C. GT 16 ","620","0.357962676708496","0.334788933210329","0.381136420206664"
"Important","2016","35-65 y.","Couple + C. LE and GT 16","590","0.403000024028326","0.37733397920717","0.428666068849483"
"Important","2016","66 and older","1-pers.-HH","370","0.301278710093378","0.27648986142565","0.326067558761105"
"Important","2016","66 and older","(Married) couple without C. ","1161","0.376963624630977","0.359724959579315","0.39420228968264"
"Important","2016","66 and older","Single parent ","28","","",""
"Important","2016","66 and older","Couple + C. LE 16 ","4","","",""
"Important","2016","66 and older","Couple + C. GT 16 ","77","0.358713406848192","0.29207548613398","0.425351327562403"
"Important","2016","66 and older","Couple + C. LE and GT 16","","","",""
"Less important","2016","16-34 y.","1-pers.-HH","303","0.456471510462643","0.419088532147046","0.49385448877824"
"Less important","2016","16-34 y.","(Married) couple without C. ","311","0.335027695499195","0.304789748566152","0.365265642432238"
"Less important","2016","16-34 y.","Single parent ","315","0.429554162402665","0.393840360632187","0.465267964173144"
"Less important","2016","16-34 y.","Couple + C. LE 16 ","351","0.27644249833906","0.253310678511308","0.299574318166812"
"Less important","2016","16-34 y.","Couple + C. GT 16 ","342","0.391058793316928","0.359265720034605","0.422851866599252"
"Less important","2016","16-34 y.","Couple + C. LE and GT 16","224","0.361678987697356","0.325350722092566","0.398007253302146"
"Less important","2016","35-65 y.","1-pers.-HH","519","0.339849423984093","0.315528331035228","0.364170516932957"
"Less important","2016","35-65 y.","(Married) couple without C. ","945","0.270815462324188","0.255840954880794","0.285789969767581"
"Less important","2016","35-65 y.","Single parent ","491","0.350798694314603","0.32521866347017","0.376378725159036"
"Less important","2016","35-65 y.","Couple + C. LE 16 ","1122","0.274831128995414","0.261610151278261","0.288052106712567"
"Less important","2016","35-65 y.","Couple + C. GT 16 ","441","0.27487815242794","0.253297091484303","0.296459213371577"
"Less important","2016","35-65 y.","Couple + C. LE and GT 16","385","0.285241528325888","0.261614707456084","0.308868349195693"
"Less important","2016","66 and older","1-pers.-HH","282","0.208553630301889","0.18660336523419","0.230503895369588"
"Less important","2016","66 and older","(Married) couple without C. ","595","0.195616261463661","0.181506121365158","0.209726401562165"
"Less important","2016","66 and older","Single parent ","9","","",""
"Less important","2016","66 and older","Couple + C. LE 16 ","2","","",""
"Less important","2016","66 and older","Couple + C. GT 16 ","34","0.1708805463148","0.11858358956039","0.223177503069211"
"Less important","2016","66 and older","Couple + C. LE and GT 16","1","","",""
"Quite unimportant","2016","16-34 y.","1-pers.-HH","110","0.216087007133895","0.185197984832316","0.246976029435473"
"Quite unimportant","2016","16-34 y.","(Married) couple without C. ","66","0.077699296815426","0.0605496578878888","0.0948489357429631"
"Quite unimportant","2016","16-34 y.","Single parent ","92","0.128377715812539","0.104243738802106","0.152511692822973"
"Quite unimportant","2016","16-34 y.","Couple + C. LE 16 ","108","0.0679754339970408","0.0549569460495982","0.0809939219444834"
"Quite unimportant","2016","16-34 y.","Couple + C. GT 16 ","52","0.0603995464794","0.0448788127213085","0.0759202802374914"
"Quite unimportant","2016","16-34 y.","Couple + C. LE and GT 16","37","0.0433433031323323","0.0279474941142185","0.058739112150446"
"Quite unimportant","2016","35-65 y.","1-pers.-HH","492","0.353116225530379","0.328575337102337","0.377657113958422"
"Quite unimportant","2016","35-65 y.","(Married) couple without C. ","548","0.157032659878088","0.144772462557278","0.169292857198898"
"Quite unimportant","2016","35-65 y.","Single parent ","383","0.278287305271143","0.254265189406813","0.302309421135473"
"Quite unimportant","2016","35-65 y.","Couple + C. LE 16 ","381","0.0802559579293568","0.0722098997452605","0.0883020161134532"
"Quite unimportant","2016","35-65 y.","Couple + C. GT 16 ","168","0.107367444837062","0.0924026814565657","0.122332208217557"
"Quite unimportant","2016","35-65 y.","Couple + C. LE and GT 16","111","0.0737200546982237","0.0600464440115318","0.0873936653849155"
"Quite unimportant","2016","66 and older","1-pers.-HH","487","0.356366233069826","0.330490787929221","0.382241678210432"
"Quite unimportant","2016","66 and older","(Married) couple without C. ","602","0.18673425789854","0.172872272191861","0.200596243605219"
