"party","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"SPD","2009","Part Time","East Germany","57","0.194394013849114","0.144841255466871","0.243946772231358"
"SPD","2009","Not Working","West Germany","856","0.366894834565362","0.348010000833207","0.385779668297517"
"SPD","2009","Not Working","East Germany","186","0.275566145400491","0.241934699148239","0.309197591652743"
"FDP","2009","Full Time","West Germany","250","0.103376654863539","0.0910726727566895","0.115680636970388"
"FDP","2009","Full Time","East Germany","50","0.0996815279368152","0.0748696577076145","0.124493398166016"
"FDP","2009","Part Time","West Germany","102","0.0807356148646537","0.0661164362550649","0.0953547934742424"
"FDP","2009","Part Time","East Germany","21","","",""
"FDP","2009","Not Working","West Germany","199","0.0667191938520161","0.0569415097811999","0.0764968779228324"
"FDP","2009","Not Working","East Germany","22","","",""
"Grüne","2009","Full Time","West Germany","323","0.158830406219618","0.144058449095067","0.173602363344169"
"Grüne","2009","Full Time","East Germany","52","0.0939853601391746","0.0698167436609812","0.118153976617368"
"Grüne","2009","Part Time","West Germany","258","0.177842696614913","0.15732324957338","0.198362143656445"
"Grüne","2009","Part Time","East Germany","37","0.211369059543036","0.160245314270793","0.26249280481528"
"Grüne","2009","Not Working","West Germany","164","0.0599416980501267","0.0506403401897144","0.0692430559105389"
"Grüne","2009","Not Working","East Germany","31","0.0518384986771084","0.0351506401078765","0.0685263572463403"
"PDS/Linke","2009","Full Time","West Germany","55","0.0221010909279298","0.0161597664863855","0.028042415369474"
"PDS/Linke","2009","Full Time","East Germany","120","0.225004946233593","0.19041900688942","0.259590885577765"
"PDS/Linke","2009","Part Time","West Germany","39","0.0332415585345624","0.0236216741744275","0.0428614428946973"
"PDS/Linke","2009","Part Time","East Germany","64","0.293575112347776","0.23655111440874","0.350599110286812"
"PDS/Linke","2009","Not Working","West Germany","55","0.0238251334210687","0.0178494728616715","0.0298007939804659"
"PDS/Linke","2009","Not Working","East Germany","205","0.290983964195909","0.256794223970479","0.32517370442134"
"NPD Combination","2009","Full Time","West Germany","40","0.0210456970779808","0.0152448382067148","0.0268465559492467"
"NPD Combination","2009","Full Time","East Germany","22","","",""
"NPD Combination","2009","Part Time","West Germany","12","","",""
"NPD Combination","2009","Part Time","East Germany","3","","",""
"NPD Combination","2009","Not Working","West Germany","10","","",""
"NPD Combination","2009","Not Working","East Germany","15","","",""
"AfD","2009","Full Time","West Germany","","","",""
"AfD","2009","Full Time","East Germany","","","",""
"AfD","2009","Part Time","West Germany","","","",""
"AfD","2009","Part Time","East Germany","","","",""
"AfD","2009","Not Working","West Germany","","","",""
"AfD","2009","Not Working","East Germany","","","",""
"Other","2009","Full Time","West Germany","26","","",""
"Other","2009","Full Time","East Germany","6","","",""
"Other","2009","Part Time","West Germany","14","","",""
"Other","2009","Part Time","East Germany","3","","",""
"Other","2009","Not Working","West Germany","21","","",""
"Other","2009","Not Working","East Germany","6","","",""
"CDU/CSU","2010","Full Time","West Germany","1374","0.365761646201583","0.34979138670259","0.381731905700577"
"CDU/CSU","2010","Full Time","East Germany","264","0.307376061641029","0.275482440114033","0.339269683168025"
"CDU/CSU","2010","Part Time","West Germany","754","0.349845712115237","0.330320881378135","0.369370542852338"
"CDU/CSU","2010","Part Time","East Germany","135","0.224370156216717","0.186815073675049","0.261925238758385"
"CDU/CSU","2010","Not Working","West Germany","1388","0.44715697998219","0.429727496114391","0.46458646384999"
"CDU/CSU","2010","Not Working","East Germany","261","0.303432304994716","0.27228661657023","0.334577993419202"
"SPD","2010","Full Time","West Germany","1003","0.306150921682364","0.290868684553802","0.321433158810926"
"SPD","2010","Full Time","East Germany","155","0.169513973948223","0.143578810823658","0.195449137072788"
"SPD","2010","Part Time","West Germany","723","0.322140851285053","0.303010038737388","0.341271663832717"
"SPD","2010","Part Time","East Germany","86","0.137153352731261","0.10618422720547","0.168122478257052"
"SPD","2010","Not Working","West Germany","1057","0.375382286171037","0.358407760793678","0.392356811548395"
"SPD","2010","Not Working","East Germany","218","0.269846837679491","0.239775620046748","0.299918055312234"
"FDP","2010","Full Time","West Germany","299","0.0841423811792989","0.0749377154610653","0.0933470468975325"
"FDP","2010","Full Time","East Germany","71","0.0639614103223611","0.0470482035239708","0.0808746171207515"
"FDP","2010","Part Time","West Germany","143","0.0648296643267943","0.0547493742007024","0.0749099544528862"
"FDP","2010","Part Time","East Germany","23","","",""
"FDP","2010","Not Working","West Germany","200","0.053727734497024","0.0458234798347188","0.0616319891593292"
"FDP","2010","Not Working","East Germany","19","","",""
"Grüne","2010","Full Time","West Germany","597","0.172485398560555","0.159958295748148","0.185012501372961"
"Grüne","2010","Full Time","East Germany","84","0.0855137919776136","0.0661840200804333","0.104843563874794"
"Grüne","2010","Part Time","West Germany","535","0.182923998667014","0.167096679691914","0.198751317642114"
"Grüne","2010","Part Time","East Germany","67","0.151580919790206","0.119296989369916","0.183864850210497"
"Grüne","2010","Not Working","West Germany","327","0.0795138077325291","0.0700299830078071","0.0889976324572511"
"Grüne","2010","Not Working","East Germany","59","0.0606855519158992","0.0445109531452494","0.076860150686549"
"PDS/Linke","2010","Full Time","West Germany","135","0.041838100567662","0.0351992625980291","0.0484769385372949"
"PDS/Linke","2010","Full Time","East Germany","185","0.283526598759873","0.252372369845046","0.314680827674701"
"PDS/Linke","2010","Part Time","West Germany","90","0.054331669549339","0.0450519098070923","0.0636114292915858"
"PDS/Linke","2010","Part Time","East Germany","136","0.367892691446619","0.324480180465278","0.41130520242796"
"PDS/Linke","2010","Not Working","West Germany","103","0.0323673541892446","0.0261634874519754","0.0385712209265138"
"PDS/Linke","2010","Not Working","East Germany","258","0.312655206797873","0.281249720806111","0.344060692789636"
"NPD Combination","2010","Full Time","West Germany","49","0.0164106731109744","0.0121980098830348","0.0206233363389141"
"NPD Combination","2010","Full Time","East Germany","35","0.079854667950907","0.0611177379484492","0.0985915979533648"
"NPD Combination","2010","Part Time","West Germany","17","","",""
"NPD Combination","2010","Part Time","East Germany","22","","",""
"NPD Combination","2010","Not Working","West Germany","25","","",""
"NPD Combination","2010","Not Working","East Germany","16","","",""
"AfD","2010","Full Time","West Germany","","","",""
"AfD","2010","Full Time","East Germany","","","",""
"AfD","2010","Part Time","West Germany","","","",""
"AfD","2010","Part Time","East Germany","","","",""
"AfD","2010","Not Working","West Germany","","","",""
"AfD","2010","Not Working","East Germany","","","",""
"Other","2010","Full Time","West Germany","37","0.0132108786975626","0.00942501765311212","0.016996739742013"
"Other","2010","Full Time","East Germany","10","","",""
"Other","2010","Part Time","West Germany","30","0.0191649805463526","0.0135520074908548","0.0247779536018504"
"Other","2010","Part Time","East Germany","5","","",""
"Other","2010","Not Working","West Germany","26","","",""
"Other","2010","Not Working","East Germany","6","","",""
"CDU/CSU","2011","Full Time","West Germany","1022","0.364069866133911","0.345859621768655","0.382280110499167"
"CDU/CSU","2011","Full Time","East Germany","218","0.345375606361299","0.308008039420872","0.382743173301726"
"CDU/CSU","2011","Part Time","West Germany","539","0.316053755967359","0.293734909047036","0.338372602887683"
"CDU/CSU","2011","Part Time","East Germany","79","0.228846162433417","0.17981571392862","0.277876610938214"
"CDU/CSU","2011","Not Working","West Germany","1462","0.450190274229406","0.43267683227568","0.467703716183132"
"CDU/CSU","2011","Not Working","East Germany","238","0.326622389060794","0.293561794788586","0.359682983333001"
"SPD","2011","Full Time","West Germany","801","0.319816081123835","0.3021645642204","0.337467598027269"
"SPD","2011","Full Time","East Germany","131","0.184706606904119","0.154210031354527","0.215203182453711"
"SPD","2011","Part Time","West Germany","515","0.310476770609492","0.28826570994895","0.332687831270034"
"SPD","2011","Part Time","East Germany","55","0.192181672277917","0.14619453535643","0.238168809199404"
"SPD","2011","Not Working","West Germany","1091","0.380554699067515","0.36346331356484","0.397646084570189"
"SPD","2011","Not Working","East Germany","241","0.297009581391449","0.264797537896999","0.329221624885899"
"FDP","2011","Full Time","West Germany","121","0.0320390834432495","0.0253742752234349","0.0387038916630641"
"FDP","2011","Full Time","East Germany","34","0.0416316357215942","0.0259341220240954","0.0573291494190929"
"FDP","2011","Part Time","West Germany","53","0.0332105634376702","0.0246088620597973","0.0418122648155432"
"FDP","2011","Part Time","East Germany","9","","",""
"FDP","2011","Not Working","West Germany","99","0.027314365242958","0.0215765170839097","0.0330522134020062"
"FDP","2011","Not Working","East Germany","10","","",""
"Grüne","2011","Full Time","West Germany","596","0.223611072617203","0.207842041027867","0.239380104206539"
"Grüne","2011","Full Time","East Germany","71","0.11393563656212","0.0889658215307306","0.138905451593509"
"Grüne","2011","Part Time","West Germany","477","0.272441184245803","0.25106891068151","0.293813457810097"
"Grüne","2011","Part Time","East Germany","40","0.14467354709237","0.103616845746219","0.18573024843852"
"Grüne","2011","Not Working","West Germany","353","0.110380930537251","0.0993498942960769","0.121411966778426"
"Grüne","2011","Not Working","East Germany","54","0.0555357017789773","0.0393907315303633","0.0716806720275912"
"PDS/Linke","2011","Full Time","West Germany","72","0.0227784462634379","0.0171319730595076","0.0284249194673681"
"PDS/Linke","2011","Full Time","East Germany","131","0.226315347213591","0.193430798014494","0.259199896412687"
"PDS/Linke","2011","Part Time","West Germany","44","0.0427264718689516","0.0330180904129292","0.052434853324974"
"PDS/Linke","2011","Part Time","East Germany","79","0.338687637229317","0.283451089198389","0.393924185260245"
"PDS/Linke","2011","Not Working","West Germany","53","0.0192372296775985","0.0144019622932676","0.0240724970619295"
"PDS/Linke","2011","Not Working","East Germany","219","0.283859033591416","0.252075003516635","0.315643063666196"
"NPD Combination","2011","Full Time","West Germany","28","","",""
"NPD Combination","2011","Full Time","East Germany","31","0.0736537595330094","0.0531262137173497","0.0941813053486691"
"NPD Combination","2011","Part Time","West Germany","16","","",""
"NPD Combination","2011","Part Time","East Germany","16","","",""
"NPD Combination","2011","Not Working","West Germany","12","","",""
"NPD Combination","2011","Not Working","East Germany","8","","",""
"AfD","2011","Full Time","West Germany","","","",""
"AfD","2011","Full Time","East Germany","","","",""
"AfD","2011","Part Time","West Germany","","","",""
"AfD","2011","Part Time","East Germany","","","",""
"AfD","2011","Not Working","West Germany","","","",""
"AfD","2011","Not Working","East Germany","","","",""
"Other","2011","Full Time","West Germany","42","0.025108459469493","0.0191872982115907","0.0310296207273954"
"Other","2011","Full Time","East Germany","6","","",""
"Other","2011","Part Time","West Germany","23","","",""
"Other","2011","Part Time","East Germany","4","","",""
"Other","2011","Not Working","West Germany","30","0.00657233456184991","0.00372790488789426","0.00941676423580555"
"Other","2011","Not Working","East Germany","3","","",""
"CDU/CSU","2012","Full Time","West Germany","946","0.345674890953487","0.327215867943767","0.364133913963207"
"CDU/CSU","2012","Full Time","East Germany","196","0.313929188236065","0.27602936631536","0.35182901015677"
"CDU/CSU","2012","Part Time","West Germany","560","0.337735221479462","0.315093205619475","0.360377237339449"
"CDU/CSU","2012","Part Time","East Germany","95","0.306683622564955","0.252282912064715","0.361084333065194"
"CDU/CSU","2012","Not Working","West Germany","1470","0.473416551161881","0.455688247383942","0.49114485493982"
"CDU/CSU","2012","Not Working","East Germany","243","0.346348173249646","0.312892692737029","0.379803653762263"
"SPD","2012","Full Time","West Germany","835","0.336314181319843","0.31797703037117","0.354651332268515"
"SPD","2012","Full Time","East Germany","125","0.203360565021642","0.170490457879479","0.236230672163804"
"SPD","2012","Part Time","West Germany","523","0.316135347426776","0.293874961422156","0.338395733431396"
"SPD","2012","Part Time","East Germany","54","0.171523172399316","0.127050304841228","0.215996039957404"
"SPD","2012","Not Working","West Germany","1076","0.367460752017056","0.350342434301341","0.384579069732772"
"SPD","2012","Not Working","East Germany","255","0.295731405325789","0.263642458294974","0.327820352356603"
"FDP","2012","Full Time","West Germany","88","0.0313541410562755","0.0245900730122528","0.0381182091002981"
"FDP","2012","Full Time","East Germany","20","","",""
"FDP","2012","Part Time","West Germany","34","0.0164845069583461","0.0103885812190235","0.0225804326976687"
"FDP","2012","Part Time","East Germany","8","","",""
"FDP","2012","Not Working","West Germany","86","0.0271540811512134","0.0213830761540312","0.0329250861483956"
"FDP","2012","Not Working","East Germany","8","","",""
"Grüne","2012","Full Time","West Germany","515","0.21552999816696","0.199570470505509","0.231489525828411"
"Grüne","2012","Full Time","East Germany","54","0.0878900550222888","0.0647677932843935","0.111012316760184"
"Grüne","2012","Part Time","West Germany","437","0.238867442847863","0.21845383753744","0.259281048158286"
"Grüne","2012","Part Time","East Germany","44","0.179855051076123","0.134544413131635","0.225165689020612"
"Grüne","2012","Not Working","West Germany","298","0.0911406954495001","0.0809215080848355","0.101359882814165"
"Grüne","2012","Not Working","East Germany","42","0.0429273813275258","0.0286753349963824","0.0571794276586692"
"PDS/Linke","2012","Full Time","West Germany","50","0.0196553763119695","0.0142676184657246","0.0250431341582144"
"PDS/Linke","2012","Full Time","East Germany","136","0.280180891750033","0.243506088595874","0.316855694904191"
"PDS/Linke","2012","Part Time","West Germany","41","0.0279952417095205","0.0200977825243075","0.0358927008947336"
"PDS/Linke","2012","Part Time","East Germany","54","0.219459455217794","0.170631511874693","0.268287398560895"
"PDS/Linke","2012","Not Working","West Germany","55","0.0189040458894007","0.0140685058052316","0.0237395859735697"
"PDS/Linke","2012","Not Working","East Germany","205","0.266653688789418","0.235560451909865","0.297746925668971"
"NPD Combination","2012","Full Time","West Germany","25","","",""
"NPD Combination","2012","Full Time","East Germany","21","","",""
"NPD Combination","2012","Part Time","West Germany","13","","",""
"NPD Combination","2012","Part Time","East Germany","10","","",""
"NPD Combination","2012","Not Working","West Germany","8","","",""
"NPD Combination","2012","Not Working","East Germany","12","","",""
"AfD","2012","Full Time","West Germany","","","",""
"AfD","2012","Full Time","East Germany","","","",""
"AfD","2012","Part Time","West Germany","","","",""
"AfD","2012","Part Time","East Germany","","","",""
"AfD","2012","Not Working","West Germany","","","",""
"AfD","2012","Not Working","East Germany","","","",""
"Other","2012","Full Time","West Germany","91","0.0408341650005343","0.0331528302674871","0.0485154997335814"
"Other","2012","Full Time","East Germany","24","","",""
"Other","2012","Part Time","West Germany","68","0.0486917523410303","0.0383879049665191","0.0589955997155415"
"Other","2012","Part Time","East Germany","11","","",""
"Other","2012","Not Working","West Germany","54","0.0187083014855461","0.0138973818049684","0.0235192211661237"
"Other","2012","Not Working","East Germany","12","","",""
"CDU/CSU","2013","Full Time","West Germany","951","0.391200520151226","0.371631149262941","0.410769891039511"
"CDU/CSU","2013","Full Time","East Germany","213","0.36961949233464","0.32938816639045","0.40985081827883"
"CDU/CSU","2013","Part Time","West Germany","570","0.360790155402232","0.336905915208298","0.384674395596165"
"CDU/CSU","2013","Part Time","East Germany","96","0.357747374581608","0.300887232670594","0.414607516492623"
"CDU/CSU","2013","Not Working","West Germany","1840","0.459482561348393","0.444261522598029","0.474703600098757"
"CDU/CSU","2013","Not Working","East Germany","292","0.355306056281802","0.322527921215083","0.388084191348521"
"SPD","2013","Full Time","West Germany","721","0.307066590550154","0.28856955845306","0.325563622647248"
"SPD","2013","Full Time","East Germany","133","0.249272279231519","0.213217425005126","0.285327133457911"
"SPD","2013","Part Time","West Germany","498","0.331193651229105","0.30778623066577","0.35460107179244"
"SPD","2013","Part Time","East Germany","57","0.168111660725496","0.123750979671411","0.212472341779581"
"SPD","2013","Not Working","West Germany","1469","0.364891357805902","0.350188196567097","0.379594519044708"
"SPD","2013","Not Working","East Germany","253","0.293800846719321","0.262605037340396","0.324996656098246"
"FDP","2013","Full Time","West Germany","77","0.0264567538765415","0.0200212001718666","0.0328923075812165"
"FDP","2013","Full Time","East Germany","20","","",""
"FDP","2013","Part Time","West Germany","50","0.0350661023018408","0.0259174969730246","0.044214707630657"
"FDP","2013","Part Time","East Germany","10","","",""
"FDP","2013","Not Working","West Germany","115","0.0277972420686739","0.022776311696911","0.0328181724404368"
"FDP","2013","Not Working","East Germany","12","","",""
"Grüne","2013","Full Time","West Germany","513","0.219643056126268","0.203041629713713","0.236244482538823"
"Grüne","2013","Full Time","East Germany","54","0.0778405201305117","0.0555103821015324","0.100170658159491"
"Grüne","2013","Part Time","West Germany","379","0.22841297262253","0.207533707702988","0.249292237542072"
"Grüne","2013","Part Time","East Germany","38","0.159186590908074","0.115788580152905","0.202584601663244"
"Grüne","2013","Not Working","West Germany","488","0.10273001559619","0.0934571243389646","0.112002906853416"
"Grüne","2013","Not Working","East Germany","51","0.0656247339528052","0.0486657204935851","0.0825837474120253"
"PDS/Linke","2013","Full Time","West Germany","50","0.0192142886759163","0.0137095179301345","0.024719059421698"
"PDS/Linke","2013","Full Time","East Germany","108","0.216654112265794","0.182318422393163","0.250989802138426"
"PDS/Linke","2013","Part Time","West Germany","29","","",""
"PDS/Linke","2013","Part Time","East Germany","61","0.238615565381409","0.188054274940125","0.289176855822693"
"PDS/Linke","2013","Not Working","West Germany","107","0.02172554652447","0.0172728752758428","0.0261782177730973"
"PDS/Linke","2013","Not Working","East Germany","200","0.241242762964907","0.211941609959306","0.270543915970508"
"NPD Combination","2013","Full Time","West Germany","19","","",""
"NPD Combination","2013","Full Time","East Germany","16","","",""
"NPD Combination","2013","Part Time","West Germany","2","","",""
"NPD Combination","2013","Part Time","East Germany","5","","",""
"NPD Combination","2013","Not Working","West Germany","15","","",""
"NPD Combination","2013","Not Working","East Germany","6","","",""
"AfD","2013","Full Time","West Germany","","","",""
"AfD","2013","Full Time","East Germany","","","",""
"AfD","2013","Part Time","West Germany","","","",""
"AfD","2013","Part Time","East Germany","","","",""
"AfD","2013","Not Working","West Germany","","","",""
"AfD","2013","Not Working","East Germany","","","",""
"Other","2013","Full Time","West Germany","58","0.0268317104882152","0.0203519616821748","0.0333114592942556"
"Other","2013","Full Time","East Germany","9","","",""
"Other","2013","Part Time","West Germany","25","","",""
"Other","2013","Part Time","East Germany","6","","",""
"Other","2013","Not Working","West Germany","84","0.0199435905130046","0.0156735486700241","0.0242136323559851"
"Other","2013","Not Working","East Germany","5","","",""
"CDU/CSU","2014","Full Time","West Germany","1473","0.384420788300644","0.368658753162999","0.400182823438289"
"CDU/CSU","2014","Full Time","East Germany","313","0.384039349199504","0.35087111017504","0.417207588223968"
"CDU/CSU","2014","Part Time","West Germany","921","0.351789069970804","0.333451424460415","0.370126715481194"
"CDU/CSU","2014","Part Time","East Germany","156","0.309243433351321","0.266204749469228","0.352282117233413"
"CDU/CSU","2014","Not Working","West Germany","1630","0.477610140610041","0.461106772145822","0.494113509074259"
"CDU/CSU","2014","Not Working","East Germany","311","0.352455829735855","0.321034203652396","0.383877455819314"
"SPD","2014","Full Time","West Germany","1085","0.319985856838164","0.304871445039388","0.33510026863694"
"SPD","2014","Full Time","East Germany","156","0.18073933381972","0.154497422827876","0.206981244811565"
"SPD","2014","Part Time","West Germany","812","0.321194609232119","0.303263754489377","0.339125463974861"
"SPD","2014","Part Time","East Germany","72","0.202027803233428","0.164638645787917","0.23941696067894"
"SPD","2014","Not Working","West Germany","1221","0.352006033546308","0.336226324455744","0.367785742636873"
"SPD","2014","Not Working","East Germany","246","0.267486693726247","0.23837278886034","0.296600598592154"
"FDP","2014","Full Time","West Germany","106","0.0265516295509185","0.0213424546713113","0.0317608044305257"
"FDP","2014","Full Time","East Germany","33","0.0403349977960628","0.0269178898275982","0.0537521057645273"
"FDP","2014","Part Time","West Germany","58","0.0212813451409511","0.0157392663228959","0.0268234239590064"
"FDP","2014","Part Time","East Germany","11","","",""
"FDP","2014","Not Working","West Germany","91","0.0281290524778425","0.0226661894789271","0.0335919154767579"
"FDP","2014","Not Working","East Germany","13","","",""
"Grüne","2014","Full Time","West Germany","662","0.179917406192608","0.167471335195414","0.192363477189802"
"Grüne","2014","Full Time","East Germany","82","0.0891674333742365","0.0697326154852964","0.108602251263177"
"Grüne","2014","Part Time","West Germany","585","0.221689301241064","0.205738111000847","0.23764049148128"
"Grüne","2014","Part Time","East Germany","70","0.160329444802228","0.126162406521875","0.194496483082582"
"Grüne","2014","Not Working","West Germany","325","0.0782663385876475","0.0693921492532935","0.0871405279220016"
"Grüne","2014","Not Working","East Germany","38","0.0306533130282338","0.0193157455890964","0.0419908804673713"
"PDS/Linke","2014","Full Time","West Germany","163","0.0398024802226027","0.0334681274881824","0.046136832957023"
"PDS/Linke","2014","Full Time","East Germany","171","0.217379186530938","0.189250934561527","0.245507438500349"
"PDS/Linke","2014","Part Time","West Germany","122","0.0439131843399479","0.0360447131806881","0.0517816554992078"
"PDS/Linke","2014","Part Time","East Germany","108","0.251816789629417","0.211397139642149","0.292236439616685"
"PDS/Linke","2014","Not Working","West Germany","121","0.0290887075263847","0.0235361835023956","0.0346412315503738"
"PDS/Linke","2014","Not Working","East Germany","251","0.30118541972435","0.271010956095922","0.331359883352778"
"NPD Combination","2014","Full Time","West Germany","23","","",""
"NPD Combination","2014","Full Time","East Germany","29","","",""
"NPD Combination","2014","Part Time","West Germany","16","","",""
"NPD Combination","2014","Part Time","East Germany","7","","",""
"NPD Combination","2014","Not Working","West Germany","15","","",""
"NPD Combination","2014","Not Working","East Germany","12","","",""
"AfD","2014","Full Time","West Germany","71","0.0203426135810228","0.0157684955215661","0.0249167316404796"
"AfD","2014","Full Time","East Germany","30","0.0424096632324347","0.0286667008826648","0.0561526255822046"
"AfD","2014","Part Time","West Germany","37","0.0124478345843404","0.00819017285094951","0.0167054963177312"
"AfD","2014","Part Time","East Germany","9","","",""
"AfD","2014","Not Working","West Germany","59","0.0153165049784283","0.0112589293338591","0.0193740806229974"
"AfD","2014","Not Working","East Germany","13","","",""
"Other","2014","Full Time","West Germany","76","0.020739979362646","0.0161223395017831","0.0253576192235089"
"Other","2014","Full Time","East Germany","12","","",""
"Other","2014","Part Time","West Germany","54","0.0187133518863864","0.0135095834314322","0.0239171203413406"
"Other","2014","Part Time","East Germany","10","","",""
"Other","2014","Not Working","West Germany","57","0.0150736840211462","0.0110479040772207","0.0190994639650717"
"Other","2014","Not Working","East Germany","4","","",""
"CDU/CSU","2015","Full Time","West Germany","1229","0.398774698372051","0.381546509459789","0.416002887284312"
"CDU/CSU","2015","Full Time","East Germany","229","0.337339648163526","0.30188142848117","0.372797867845883"
"CDU/CSU","2015","Part Time","West Germany","768","0.35268684760627","0.332485435371183","0.372888259841357"
"CDU/CSU","2015","Part Time","East Germany","129","0.303019025009212","0.257525407957941","0.348512642060484"
"CDU/CSU","2015","Not Working","West Germany","1520","0.488282790334007","0.470977264720107","0.505588315947907"
"CDU/CSU","2015","Not Working","East Germany","271","0.359963673476992","0.326429131856354","0.39349821509763"
"SPD","2015","Full Time","West Germany","895","0.293659724610219","0.277635154705683","0.309684294514755"
"SPD","2015","Full Time","East Germany","123","0.171240237896211","0.142987861799029","0.199492613993393"
"SPD","2015","Part Time","West Germany","632","0.306329598591553","0.286840087437293","0.325819109745813"
"SPD","2015","Part Time","East Germany","58","0.106377265191499","0.0758557160581868","0.136898814324811"
"SPD","2015","Not Working","West Germany","1074","0.343273806685966","0.326835897518141","0.35971171585379"
"SPD","2015","Not Working","East Germany","207","0.244586419590536","0.214555454531219","0.274617384649853"
"FDP","2015","Full Time","West Germany","102","0.027407593949057","0.0216630164061674","0.0331521714919466"
"FDP","2015","Full Time","East Germany","21","","",""
"FDP","2015","Part Time","West Germany","47","0.0241030005303487","0.0176186358765247","0.0305873651841728"
"FDP","2015","Part Time","East Germany","4","","",""
"FDP","2015","Not Working","West Germany","95","0.0270856888527602","0.0214656241888025","0.032705753516718"
"FDP","2015","Not Working","East Germany","9","","",""
"Grüne","2015","Full Time","West Germany","554","0.184539537367104","0.170890457607579","0.19818861712663"
"Grüne","2015","Full Time","East Germany","71","0.0861563194793152","0.0651128538640972","0.107199785094533"
"Grüne","2015","Part Time","West Germany","506","0.224187423450212","0.206554922580756","0.241819924319669"
"Grüne","2015","Part Time","East Germany","56","0.153464211590517","0.117783683347115","0.18914473983392"
"Grüne","2015","Not Working","West Germany","306","0.0839824796148641","0.0743800681664482","0.09358489106328"
"Grüne","2015","Not Working","East Germany","32","0.0258519456931398","0.0147647981742945","0.0369390932119851"
"PDS/Linke","2015","Full Time","West Germany","151","0.0373391042091643","0.0306683365289091","0.0440098718894194"
"PDS/Linke","2015","Full Time","East Germany","159","0.251829019310459","0.219276016485064","0.284382022135853"
"PDS/Linke","2015","Part Time","West Germany","111","0.0464089744237861","0.0375146708892346","0.0553032779583377"
"PDS/Linke","2015","Part Time","East Germany","102","0.300439858228942","0.25505652810507","0.345823188352815"
"PDS/Linke","2015","Not Working","West Germany","101","0.0244013559315856","0.0190596909308119","0.0297430209323594"
"PDS/Linke","2015","Not Working","East Germany","217","0.277534194245334","0.246249809182692","0.308818579307976"
"NPD Combination","2015","Full Time","West Germany","28","","",""
"NPD Combination","2015","Full Time","East Germany","19","","",""
"NPD Combination","2015","Part Time","West Germany","18","","",""
"NPD Combination","2015","Part Time","East Germany","12","","",""
"NPD Combination","2015","Not Working","West Germany","11","","",""
"NPD Combination","2015","Not Working","East Germany","13","","",""
"AfD","2015","Full Time","West Germany","83","0.0266578632654944","0.0209902183469938","0.032325508183995"
"AfD","2015","Full Time","East Germany","49","0.0855027178778115","0.0645317290602233","0.1064737066954"
"AfD","2015","Part Time","West Germany","34","0.0184443442215093","0.0127555665954604","0.0241331218475582"
"AfD","2015","Part Time","East Germany","19","","",""
"AfD","2015","Not Working","West Germany","64","0.0225918464695945","0.0174472902578586","0.0277364026813304"
"AfD","2015","Not Working","East Germany","28","","",""
"Other","2015","Full Time","West Germany","61","0.0201054256432975","0.0151668294691964","0.0250440218173985"
"Other","2015","Full Time","East Germany","12","","",""
"Other","2015","Part Time","West Germany","33","0.0183721359128785","0.0126942959547406","0.0240499758710164"
"Other","2015","Part Time","East Germany","12","","",""
"Other","2015","Not Working","West Germany","34","0.00858141110380997","0.0053880946638957","0.0117747275437242"
"Other","2015","Not Working","East Germany","10","","",""
"CDU/CSU","2016","Full Time","West Germany","1085","0.366888124267857","0.349307602661373","0.38446864587434"
"CDU/CSU","2016","Full Time","East Germany","210","0.305506959446817","0.269566972553526","0.341446946340108"
"CDU/CSU","2016","Part Time","West Germany","730","0.358891052975072","0.338311586985716","0.379470518964427"
"CDU/CSU","2016","Part Time","East Germany","106","0.231500470842402","0.187990155359347","0.275010786325458"
"CDU/CSU","2016","Not Working","West Germany","1312","0.470638328164833","0.452140456980561","0.489136199349105"
"CDU/CSU","2016","Not Working","East Germany","230","0.368510405173029","0.332542342662422","0.404478467683637"
"SPD","2016","Full Time","West Germany","760","0.28013100194902","0.26375031835372","0.296511685544321"
"SPD","2016","Full Time","East Germany","108","0.196654095748547","0.165641636878742","0.227666554618352"
"SPD","2016","Part Time","West Germany","540","0.2616400247035","0.242783006056698","0.280497043350302"
"SPD","2016","Part Time","East Germany","44","0.0928349131289052","0.0628989440508926","0.122770882206918"
"SPD","2016","Not Working","West Germany","885","0.315455097297811","0.298233572435234","0.332676622160388"
"SPD","2016","Not Working","East Germany","148","0.195892051330192","0.166300028595851","0.225484074064532"
"FDP","2016","Full Time","West Germany","101","0.0313682320807649","0.0250098140862305","0.0377266500752993"
"FDP","2016","Full Time","East Germany","20","","",""
"FDP","2016","Part Time","West Germany","45","0.0273292539993114","0.0203343190165853","0.0343241889820375"
"FDP","2016","Part Time","East Germany","6","","",""
"FDP","2016","Not Working","West Germany","107","0.0357000383366243","0.028823936915443","0.0425761397578056"
"FDP","2016","Not Working","East Germany","8","","",""
"Grüne","2016","Full Time","West Germany","581","0.1975105453425","0.182988108038865","0.212032982646134"
"Grüne","2016","Full Time","East Germany","63","0.0854413721627421","0.0636304868474621","0.107252257478022"
"Grüne","2016","Part Time","West Germany","542","0.250411268592226","0.23182358268274","0.268998954501713"
"Grüne","2016","Part Time","East Germany","57","0.1524393827905","0.115360344178886","0.189518421402115"
"Grüne","2016","Not Working","West Germany","272","0.0993779743863267","0.0882908681251172","0.110465080647536"
