"party","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"PDS/Linke","1997","66 and older","(Married) couple without C. ","34","0.044455566781562","0.0258618757159214","0.0630492578472027","5"
"PDS/Linke","1997","66 and older","Single parent ","","","","","5"
"PDS/Linke","1997","66 and older","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","1997","66 and older","Couple + C. GT 16 ","2","","","","5"
"PDS/Linke","1997","66 and older","Couple + C. LE and GT 16","","","","","5"
"SPD","1997","16-34 y.","1-pers.-HH","64","0.355043139351363","0.282683008073695","0.427403270629031","2"
"SPD","1997","16-34 y.","Couple + C. LE and GT 16","20","","","","2"
"SPD","1997","16-34 y.","(Married) couple without C. ","116","0.392014528864922","0.334626226843401","0.449402830886444","2"
"SPD","1997","16-34 y.","Couple + C. GT 16 ","67","0.265612960389376","0.209502123583827","0.321723797194926","2"
"SPD","1997","35-65 y.","Single parent ","49","0.459000254458504","0.367525625004364","0.550474883912644","2"
"SPD","1997","16-34 y.","Single parent ","24","","","","2"
"SPD","1997","16-34 y.","Couple + C. LE 16 ","191","0.447310653066784","0.398338898352297","0.496282407781271","2"
"SPD","1997","35-65 y.","1-pers.-HH","107","0.500239866042522","0.433867118092599","0.566612613992445","2"
"SPD","1997","35-65 y.","(Married) couple without C. ","441","0.475441995482175","0.444143447290096","0.506740543674253","2"
"SPD","1997","35-65 y.","Couple + C. LE 16 ","262","0.413639321661379","0.374557346765494","0.452721296557264","2"
"SPD","1997","35-65 y.","Couple + C. GT 16 ","237","0.395531835348171","0.354925113356926","0.436138557339417","2"
"SPD","1997","35-65 y.","Couple + C. LE and GT 16","116","0.453291877838443","0.395394932249447","0.511188823427439","2"
"SPD","1997","66 and older","1-pers.-HH","96","0.365591851236659","0.307165271018558","0.42401843145476","2"
"SPD","1997","66 and older","Couple + C. LE 16 ","","","","","2"
"SPD","1997","66 and older","Couple + C. GT 16 ","24","","","","2"
"SPD","1997","66 and older","Couple + C. LE and GT 16","","","","","2"
"SPD","1997","66 and older","(Married) couple without C. ","202","0.43863979136411","0.393873417505659","0.483406165222562","2"
"SPD","1997","66 and older","Single parent ","8","","","","2"
"AfD","1998","16-34 y.","1-pers.-HH","","","","","7"
"AfD","1998","16-34 y.","(Married) couple without C. ","","","","","7"
"AfD","1998","35-65 y.","Couple + C. LE 16 ","","","","","7"
"AfD","1998","35-65 y.","(Married) couple without C. ","","","","","7"
"AfD","1998","35-65 y.","Single parent ","","","","","7"
"AfD","1998","35-65 y.","1-pers.-HH","","","","","7"
"AfD","1998","16-34 y.","Single parent ","","","","","7"
"AfD","1998","16-34 y.","Couple + C. LE 16 ","","","","","7"
"AfD","1998","16-34 y.","Couple + C. GT 16 ","","","","","7"
"AfD","1998","16-34 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","1998","35-65 y.","Couple + C. GT 16 ","","","","","7"
"AfD","1998","35-65 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","1998","66 and older","1-pers.-HH","","","","","7"
"AfD","1998","66 and older","(Married) couple without C. ","","","","","7"
"AfD","1998","66 and older","Single parent ","","","","","7"
"AfD","1998","66 and older","Couple + C. LE 16 ","","","","","7"
"AfD","1998","66 and older","Couple + C. GT 16 ","","","","","7"
"AfD","1998","66 and older","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","1998","66 and older","(Married) couple without C. ","247","0.45154591727666","0.410548077651426","0.492543756901893","1"
"CDU/CSU","1998","66 and older","Couple + C. LE 16 ","","","","","1"
"CDU/CSU","1998","66 and older","Couple + C. GT 16 ","35","0.530414185209726","0.413500830924881","0.647327539494571","1"
"CDU/CSU","1998","66 and older","Single parent ","9","","","","1"
"CDU/CSU","1998","66 and older","Couple + C. LE and GT 16","","","","","1"
"CDU/CSU","1998","16-34 y.","(Married) couple without C. ","96","0.281641451872746","0.232512321772351","0.330770581973142","1"
"CDU/CSU","1998","66 and older","1-pers.-HH","157","0.487605544913532","0.433262628862532","0.541948460964532","1"
"CDU/CSU","1998","35-65 y.","(Married) couple without C. ","445","0.401158443736785","0.37307378867328","0.42924309880029","1"
"CDU/CSU","1998","35-65 y.","Single parent ","32","0.249506280063065","0.17483260807968","0.32417995204645","1"
"CDU/CSU","1998","35-65 y.","Couple + C. LE 16 ","226","0.306470412483909","0.273163378729729","0.33977744623809","1"
"CDU/CSU","1998","35-65 y.","Couple + C. LE and GT 16","104","0.355445365036772","0.301728028993453","0.409162701080091","1"
"CDU/CSU","1998","16-34 y.","1-pers.-HH","32","0.169928668293281","0.115662367982334","0.224194968604227","1"
"CDU/CSU","1998","16-34 y.","Couple + C. GT 16 ","76","0.349620551775237","0.289541607904184","0.40969949564629","1"
"CDU/CSU","1998","16-34 y.","Couple + C. LE and GT 16","17","","","","1"
"CDU/CSU","1998","35-65 y.","1-pers.-HH","100","0.324710237903509","0.271809964460106","0.377610511346911","1"
"CDU/CSU","1998","35-65 y.","Couple + C. GT 16 ","237","0.400578593435447","0.362007474381802","0.439149712489092","1"
"CDU/CSU","1998","16-34 y.","Couple + C. LE 16 ","116","0.27458541668617","0.232204029594825","0.316966803777515","1"
"CDU/CSU","1998","16-34 y.","Single parent ","20","","","","1"
"FDP","1998","66 and older","1-pers.-HH","9","","","","3"
"FDP","1998","35-65 y.","Couple + C. GT 16 ","13","","","","3"
"FDP","1998","35-65 y.","Couple + C. LE and GT 16","8","","","","3"
"FDP","1998","66 and older","(Married) couple without C. ","8","","","","3"
"FDP","1998","66 and older","Single parent ","","","","","3"
"FDP","1998","16-34 y.","1-pers.-HH","7","","","","3"
"FDP","1998","16-34 y.","(Married) couple without C. ","4","","","","3"
"FDP","1998","16-34 y.","Single parent ","2","","","","3"
"FDP","1998","16-34 y.","Couple + C. LE 16 ","9","","","","3"
"FDP","1998","35-65 y.","Couple + C. LE 16 ","27","","","","3"
"FDP","1998","66 and older","Couple + C. LE 16 ","","","","","3"
"FDP","1998","66 and older","Couple + C. GT 16 ","","","","","3"
"FDP","1998","66 and older","Couple + C. LE and GT 16","","","","","3"
"FDP","1998","16-34 y.","Couple + C. GT 16 ","4","","","","3"
"FDP","1998","16-34 y.","Couple + C. LE and GT 16","4","","","","3"
"FDP","1998","35-65 y.","1-pers.-HH","9","","","","3"
"FDP","1998","35-65 y.","(Married) couple without C. ","26","","","","3"
"FDP","1998","35-65 y.","Single parent ","1","","","","3"
"NPD Combination","1998","16-34 y.","1-pers.-HH","5","","","","6"
"NPD Combination","1998","35-65 y.","Couple + C. LE 16 ","10","","","","6"
"NPD Combination","1998","16-34 y.","Couple + C. LE 16 ","14","","","","6"
"NPD Combination","1998","66 and older","1-pers.-HH","2","","","","6"
"NPD Combination","1998","66 and older","(Married) couple without C. ","7","","","","6"
"NPD Combination","1998","66 and older","Single parent ","","","","","6"
"NPD Combination","1998","66 and older","Couple + C. LE 16 ","","","","","6"
"NPD Combination","1998","66 and older","Couple + C. GT 16 ","","","","","6"
"NPD Combination","1998","66 and older","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","1998","16-34 y.","(Married) couple without C. ","7","","","","6"
"NPD Combination","1998","16-34 y.","Single parent ","5","","","","6"
"NPD Combination","1998","35-65 y.","Couple + C. GT 16 ","4","","","","6"
"NPD Combination","1998","35-65 y.","Couple + C. LE and GT 16","6","","","","6"
"NPD Combination","1998","16-34 y.","Couple + C. GT 16 ","11","","","","6"
"NPD Combination","1998","16-34 y.","Couple + C. LE and GT 16","5","","","","6"
"NPD Combination","1998","35-65 y.","1-pers.-HH","6","","","","6"
"NPD Combination","1998","35-65 y.","(Married) couple without C. ","13","","","","6"
"NPD Combination","1998","35-65 y.","Single parent ","","","","","6"
"Other","1998","35-65 y.","Couple + C. LE 16 ","7","","","","8"
"Other","1998","16-34 y.","1-pers.-HH","5","","","","8"
"Other","1998","16-34 y.","(Married) couple without C. ","5","","","","8"
"Other","1998","16-34 y.","Single parent ","2","","","","8"
"Other","1998","16-34 y.","Couple + C. LE 16 ","9","","","","8"
"Other","1998","16-34 y.","Couple + C. GT 16 ","7","","","","8"
"Other","1998","16-34 y.","Couple + C. LE and GT 16","4","","","","8"
"Other","1998","35-65 y.","1-pers.-HH","2","","","","8"
"Other","1998","35-65 y.","(Married) couple without C. ","9","","","","8"
"Other","1998","35-65 y.","Single parent ","2","","","","8"
"Other","1998","35-65 y.","Couple + C. GT 16 ","9","","","","8"
"Other","1998","35-65 y.","Couple + C. LE and GT 16","3","","","","8"
"Other","1998","66 and older","1-pers.-HH","3","","","","8"
"Other","1998","66 and older","(Married) couple without C. ","4","","","","8"
"Other","1998","66 and older","Single parent ","1","","","","8"
"Other","1998","66 and older","Couple + C. LE 16 ","","","","","8"
"Other","1998","66 and older","Couple + C. GT 16 ","2","","","","8"
"Other","1998","66 and older","Couple + C. LE and GT 16","","","","","8"
"PDS/Linke","1998","35-65 y.","Couple + C. LE 16 ","22","","","","5"
"PDS/Linke","1998","16-34 y.","1-pers.-HH","12","","","","5"
"PDS/Linke","1998","16-34 y.","(Married) couple without C. ","10","","","","5"
"PDS/Linke","1998","16-34 y.","Single parent ","6","","","","5"
"PDS/Linke","1998","35-65 y.","Couple + C. GT 16 ","32","0.0306761438946711","0.0171027928884957","0.0442494949008466","5"
"PDS/Linke","1998","35-65 y.","Couple + C. LE and GT 16","15","","","","5"
"PDS/Linke","1998","16-34 y.","Couple + C. GT 16 ","12","","","","5"
"PDS/Linke","1998","66 and older","1-pers.-HH","17","","","","5"
"PDS/Linke","1998","16-34 y.","Couple + C. LE 16 ","18","","","","5"
"PDS/Linke","1998","16-34 y.","Couple + C. LE and GT 16","6","","","","5"
"PDS/Linke","1998","35-65 y.","1-pers.-HH","6","","","","5"
"PDS/Linke","1998","35-65 y.","(Married) couple without C. ","54","0.0305923566723068","0.0207246814507919","0.0404600318938216","5"
"PDS/Linke","1998","35-65 y.","Single parent ","9","","","","5"
"PDS/Linke","1998","66 and older","(Married) couple without C. ","33","0.0344418393522455","0.0194182998528707","0.0494653788516203","5"
"PDS/Linke","1998","66 and older","Single parent ","","","","","5"
"PDS/Linke","1998","66 and older","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","1998","66 and older","Couple + C. GT 16 ","3","","","","5"
"PDS/Linke","1998","66 and older","Couple + C. LE and GT 16","","","","","5"
"SPD","1998","16-34 y.","Couple + C. LE and GT 16","31","0.38909667794128","0.282260559138905","0.495932796743655","2"
"SPD","1998","16-34 y.","1-pers.-HH","74","0.378242838337478","0.308172383816717","0.448313292858239","2"
"SPD","1998","16-34 y.","Couple + C. GT 16 ","83","0.331726799367097","0.272405902306303","0.391047696427892","2"
"SPD","1998","35-65 y.","1-pers.-HH","143","0.468030880614081","0.411661234444903","0.524400526783259","2"
"SPD","1998","35-65 y.","(Married) couple without C. ","547","0.462865463782296","0.434294552836149","0.491436374728444","2"
"SPD","1998","35-65 y.","Single parent ","61","0.46578401480291","0.379703676444544","0.551864353161277","2"
"SPD","1998","16-34 y.","(Married) couple without C. ","145","0.462070179139471","0.407615282748747","0.516525075530195","2"
"SPD","1998","35-65 y.","Couple + C. LE 16 ","353","0.472312223574171","0.436245034743975","0.508379412404368","2"
"SPD","1998","66 and older","(Married) couple without C. ","257","0.460498630581594","0.419435663905333","0.501561597257855","2"
"SPD","1998","66 and older","Single parent ","10","","","","2"
"SPD","1998","66 and older","Couple + C. LE 16 ","","","","","2"
"SPD","1998","66 and older","Couple + C. GT 16 ","28","","","","2"
"SPD","1998","66 and older","Couple + C. LE and GT 16","","","","","2"
"SPD","1998","16-34 y.","Single parent ","35","0.405962295193245","0.302772127069315","0.509152463317175","2"
"SPD","1998","16-34 y.","Couple + C. LE 16 ","208","0.480010679736951","0.432568355913594","0.527453003560309","2"
"SPD","1998","35-65 y.","Couple + C. GT 16 ","290","0.455423012327448","0.416222713771301","0.494623310883595","2"
"SPD","1998","35-65 y.","Couple + C. LE and GT 16","145","0.458107651158933","0.402191347649293","0.514023954668572","2"
"SPD","1998","66 and older","1-pers.-HH","129","0.388089544384896","0.335109011917141","0.441070076852651","2"
"AfD","1999","35-65 y.","Couple + C. LE 16 ","","","","","7"
"AfD","1999","16-34 y.","1-pers.-HH","","","","","7"
"AfD","1999","16-34 y.","(Married) couple without C. ","","","","","7"
"AfD","1999","16-34 y.","Single parent ","","","","","7"
"AfD","1999","16-34 y.","Couple + C. LE 16 ","","","","","7"
"AfD","1999","16-34 y.","Couple + C. GT 16 ","","","","","7"
"AfD","1999","16-34 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","1999","35-65 y.","(Married) couple without C. ","","","","","7"
"AfD","1999","35-65 y.","Single parent ","","","","","7"
"AfD","1999","35-65 y.","1-pers.-HH","","","","","7"
"AfD","1999","35-65 y.","Couple + C. GT 16 ","","","","","7"
"AfD","1999","35-65 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","1999","66 and older","1-pers.-HH","","","","","7"
"AfD","1999","66 and older","(Married) couple without C. ","","","","","7"
"AfD","1999","66 and older","Single parent ","","","","","7"
"AfD","1999","66 and older","Couple + C. LE 16 ","","","","","7"
"AfD","1999","66 and older","Couple + C. GT 16 ","","","","","7"
"AfD","1999","66 and older","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","1999","66 and older","(Married) couple without C. ","291","0.509124281099272","0.469452577219917","0.548795984978627","1"
"CDU/CSU","1999","66 and older","Couple + C. LE 16 ","","","","","1"
"CDU/CSU","1999","66 and older","Couple + C. GT 16 ","34","0.561232751637939","0.440595893646977","0.681869609628902","1"
"CDU/CSU","1999","66 and older","Single parent ","13","","","","1"
"CDU/CSU","1999","66 and older","Couple + C. LE and GT 16","","","","","1"
"CDU/CSU","1999","16-34 y.","(Married) couple without C. ","128","0.344062979419548","0.296914701828459","0.391211257010638","1"
"CDU/CSU","1999","66 and older","1-pers.-HH","166","0.526445002904317","0.471993666196924","0.58089633961171","1"
"CDU/CSU","1999","16-34 y.","1-pers.-HH","57","0.248330736782654","0.191497781699569","0.305163691865739","1"
"CDU/CSU","1999","16-34 y.","Couple + C. GT 16 ","103","0.374202878675598","0.317215517259547","0.431190240091649","1"
"CDU/CSU","1999","16-34 y.","Couple + C. LE and GT 16","37","0.419964621194192","0.326007705188755","0.513921537199629","1"
"CDU/CSU","1999","35-65 y.","Couple + C. LE and GT 16","128","0.385186456625918","0.3317841560705","0.438588757181336","1"
"CDU/CSU","1999","16-34 y.","Single parent ","31","0.325295859078864","0.235687320040562","0.414904398117166","1"
"CDU/CSU","1999","35-65 y.","1-pers.-HH","108","0.339580207175377","0.287448771579286","0.391711642771469","1"
"CDU/CSU","1999","35-65 y.","(Married) couple without C. ","478","0.409295184192108","0.381749031200141","0.436841337184075","1"
"CDU/CSU","1999","35-65 y.","Couple + C. LE 16 ","307","0.386737616062996","0.353546129209153","0.419929102916839","1"
"CDU/CSU","1999","35-65 y.","Couple + C. GT 16 ","257","0.416543666851815","0.378644831880822","0.454442501822808","1"
"CDU/CSU","1999","35-65 y.","Single parent ","44","0.340221757791295","0.261174176727108","0.419269338855482","1"
"CDU/CSU","1999","16-34 y.","Couple + C. LE 16 ","159","0.372664960787497","0.328952202129679","0.416377719445315","1"
"FDP","1999","35-65 y.","Couple + C. GT 16 ","12","","","","3"
"FDP","1999","66 and older","Single parent ","","","","","3"
"FDP","1999","66 and older","1-pers.-HH","10","","","","3"
"FDP","1999","66 and older","(Married) couple without C. ","7","","","","3"
"FDP","1999","35-65 y.","Couple + C. LE and GT 16","4","","","","3"
"FDP","1999","66 and older","Couple + C. LE 16 ","","","","","3"
"FDP","1999","16-34 y.","1-pers.-HH","9","","","","3"
"FDP","1999","16-34 y.","(Married) couple without C. ","7","","","","3"
"FDP","1999","16-34 y.","Single parent ","1","","","","3"
"FDP","1999","16-34 y.","Couple + C. LE 16 ","8","","","","3"
"FDP","1999","16-34 y.","Couple + C. GT 16 ","9","","","","3"
"FDP","1999","16-34 y.","Couple + C. LE and GT 16","7","","","","3"
"FDP","1999","35-65 y.","Couple + C. LE 16 ","27","","","","3"
"FDP","1999","66 and older","Couple + C. GT 16 ","","","","","3"
"FDP","1999","66 and older","Couple + C. LE and GT 16","","","","","3"
"FDP","1999","35-65 y.","Single parent ","","","","","3"
"FDP","1999","35-65 y.","1-pers.-HH","8","","","","3"
"FDP","1999","35-65 y.","(Married) couple without C. ","34","0.0371626113402795","0.0265655129414312","0.0477597097391279","3"
"NPD Combination","1999","16-34 y.","1-pers.-HH","4","","","","6"
"NPD Combination","1999","35-65 y.","Couple + C. LE 16 ","7","","","","6"
"NPD Combination","1999","16-34 y.","(Married) couple without C. ","12","","","","6"
"NPD Combination","1999","16-34 y.","Single parent ","4","","","","6"
"NPD Combination","1999","16-34 y.","Couple + C. LE 16 ","16","","","","6"
"NPD Combination","1999","35-65 y.","Couple + C. GT 16 ","1","","","","6"
