"party","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","2016","(3b) higher tertiary education","Female","301","0.289127695787046","0.260958321821564","0.317297069752528"
"SPD","2016","(0) in school","Male","","","",""
"SPD","2016","(0) in school","Female","","","",""
"SPD","2016","(1a) inadequately completed","Male","","","",""
"SPD","2016","(1a) inadequately completed","Female","","","",""
"SPD","2016","(1b) general elementary school","Male","68","0.416399031782435","0.34315262505043","0.489645438514439"
"SPD","2016","(1b) general elementary school","Female","103","0.325095837469209","0.272527416854763","0.377664258083655"
"SPD","2016","(1c) basic vocational qualification","Male","374","0.340241572105358","0.312543400798604","0.367939743412112"
"SPD","2016","(1c) basic vocational qualification","Female","288","0.35109790524161","0.319009928410229","0.38318588207299"
"SPD","2016","(2b) intermediate general qualification","Male","","","",""
"SPD","2016","(2b) intermediate general qualification","Female","","","",""
"SPD","2016","(2a) intermediate vocational","Male","210","0.250857171259798","0.221833439360627","0.27988090315897"
"SPD","2016","(2a) intermediate vocational","Female","265","0.254162636322623","0.228001584663281","0.280323687981964"
"SPD","2016","(2c_gen) general maturity certificate","Male","48","0.192278871123986","0.138850559346416","0.245707182901556"
"SPD","2016","(2c_gen) general maturity certificate","Female","57","0.284548318473298","0.224096499874245","0.34500013707235"
"SPD","2016","(2c_voc) vocational maturity certificate","Male","131","0.298502256173404","0.256730322800841","0.340274189545967"
"SPD","2016","(2c_voc) vocational maturity certificate","Female","130","0.237726191993585","0.201381850957307","0.274070533029863"
"SPD","2016","(3a) lower tertiary education","Male","132","0.224208841014559","0.18972793147871","0.258689750550408"
"SPD","2016","(3a) lower tertiary education","Female","90","0.216722654477764","0.177643595975196","0.255801712980331"
"SPD","2016","(3b) higher tertiary education","Male","252","0.22244171380683","0.198394615997686","0.246488811615975"
"SPD","2016","(3b) higher tertiary education","Female","207","0.238037658790786","0.211575447092263","0.264499870489309"
"FDP","2016","(0) in school","Male","","","",""
"FDP","2016","(0) in school","Female","","","",""
"FDP","2016","(1a) inadequately completed","Male","","","",""
"FDP","2016","(1a) inadequately completed","Female","","","",""
"FDP","2016","(1b) general elementary school","Male","","","",""
"FDP","2016","(1b) general elementary school","Female","","","",""
"FDP","2016","(1c) basic vocational qualification","Male","","","",""
"FDP","2016","(1c) basic vocational qualification","Female","","","",""
"FDP","2016","(2b) intermediate general qualification","Male","","","",""
"FDP","2016","(2b) intermediate general qualification","Female","","","",""
"FDP","2016","(2a) intermediate vocational","Male","31","0.0336127313359271","0.0215461239534107","0.0456793387184436"
"FDP","2016","(2a) intermediate vocational","Female","","","",""
"FDP","2016","(2c_gen) general maturity certificate","Male","","","",""
"FDP","2016","(2c_gen) general maturity certificate","Female","","","",""
"FDP","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"FDP","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"FDP","2016","(3a) lower tertiary education","Male","","","",""
"FDP","2016","(3a) lower tertiary education","Female","","","",""
"FDP","2016","(3b) higher tertiary education","Male","84","0.0749074519503288","0.059686452153871","0.0901284517467867"
"FDP","2016","(3b) higher tertiary education","Female","42","0.0398607477462662","0.0277051482147947","0.0520163472777376"
"Grüne","2016","(0) in school","Male","","","",""
"Grüne","2016","(0) in school","Female","","","",""
"Grüne","2016","(1a) inadequately completed","Male","","","",""
"Grüne","2016","(1a) inadequately completed","Female","","","",""
"Grüne","2016","(1b) general elementary school","Male","","","",""
"Grüne","2016","(1b) general elementary school","Female","","","",""
"Grüne","2016","(1c) basic vocational qualification","Male","42","0.0541156208501571","0.0408891102373224","0.0673421314629919"
"Grüne","2016","(1c) basic vocational qualification","Female","52","0.0491952782086134","0.0346558943200316","0.0637346620971951"
"Grüne","2016","(2b) intermediate general qualification","Male","","","",""
"Grüne","2016","(2b) intermediate general qualification","Female","","","",""
"Grüne","2016","(2a) intermediate vocational","Male","55","0.0741087358708338","0.0565710464036514","0.0916464253380163"
"Grüne","2016","(2a) intermediate vocational","Female","157","0.147995937051243","0.12665944558592","0.169332428516566"
"Grüne","2016","(2c_gen) general maturity certificate","Male","42","0.310038179679759","0.247334205572037","0.372742153787482"
"Grüne","2016","(2c_gen) general maturity certificate","Female","63","0.328453334090122","0.265529360468511","0.391377307711732"
"Grüne","2016","(2c_voc) vocational maturity certificate","Male","70","0.145639998327328","0.113439809763718","0.177840186890938"
"Grüne","2016","(2c_voc) vocational maturity certificate","Female","120","0.243017139879687","0.206398327166653","0.279635952592721"
"Grüne","2016","(3a) lower tertiary education","Male","93","0.169219688687398","0.138220632098059","0.200218745276738"
"Grüne","2016","(3a) lower tertiary education","Female","130","0.304224611182248","0.260586508767131","0.347862713597365"
"Grüne","2016","(3b) higher tertiary education","Male","260","0.226554637858596","0.202350513531663","0.250758762185528"
"Grüne","2016","(3b) higher tertiary education","Female","338","0.323302904840396","0.294240034115957","0.352365775564835"
"PDS/Linke","2016","(0) in school","Male","","","",""
"PDS/Linke","2016","(0) in school","Female","","","",""
"PDS/Linke","2016","(1a) inadequately completed","Male","","","",""
"PDS/Linke","2016","(1a) inadequately completed","Female","","","",""
"PDS/Linke","2016","(1b) general elementary school","Male","","","",""
"PDS/Linke","2016","(1b) general elementary school","Female","","","",""
"PDS/Linke","2016","(1c) basic vocational qualification","Male","48","0.0332517998716347","0.0227701608115765","0.0437334389316929"
"PDS/Linke","2016","(1c) basic vocational qualification","Female","39","0.0426411415011767","0.0290583066789643","0.0562239763233891"
"PDS/Linke","2016","(2b) intermediate general qualification","Male","","","",""
"PDS/Linke","2016","(2b) intermediate general qualification","Female","","","",""
"PDS/Linke","2016","(2a) intermediate vocational","Male","65","0.0784039722607313","0.0604071009854389","0.0964008435360236"
"PDS/Linke","2016","(2a) intermediate vocational","Female","84","0.0627009657781727","0.0481345240121184","0.077267407544227"
"PDS/Linke","2016","(2c_gen) general maturity certificate","Male","","","",""
"PDS/Linke","2016","(2c_gen) general maturity certificate","Female","","","",""
"PDS/Linke","2016","(2c_voc) vocational maturity certificate","Male","41","0.111020086963467","0.0823423825615776","0.139697791365356"
"PDS/Linke","2016","(2c_voc) vocational maturity certificate","Female","44","0.0716336599877933","0.0496165127423764","0.0936508072332103"
"PDS/Linke","2016","(3a) lower tertiary education","Male","39","0.0564228248758589","0.0373464407192489","0.0754992090324688"
"PDS/Linke","2016","(3a) lower tertiary education","Female","41","0.0825435084191429","0.056441834819382","0.108645182018904"
"PDS/Linke","2016","(3b) higher tertiary education","Male","109","0.0869836013633143","0.0706889130367386","0.10327828968989"
"PDS/Linke","2016","(3b) higher tertiary education","Female","85","0.0801206850773381","0.063252269021647","0.0969891011330292"
"NPD Combination","2016","(0) in school","Male","","","",""
"NPD Combination","2016","(0) in school","Female","","","",""
"NPD Combination","2016","(1a) inadequately completed","Male","","","",""
"NPD Combination","2016","(1a) inadequately completed","Female","","","",""
"NPD Combination","2016","(1b) general elementary school","Male","","","",""
"NPD Combination","2016","(1b) general elementary school","Female","","","",""
"NPD Combination","2016","(1c) basic vocational qualification","Male","","","",""
"NPD Combination","2016","(1c) basic vocational qualification","Female","","","",""
"NPD Combination","2016","(2b) intermediate general qualification","Male","","","",""
"NPD Combination","2016","(2b) intermediate general qualification","Female","","","",""
"NPD Combination","2016","(2a) intermediate vocational","Male","","","",""
"NPD Combination","2016","(2a) intermediate vocational","Female","","","",""
"NPD Combination","2016","(2c_gen) general maturity certificate","Male","","","",""
"NPD Combination","2016","(2c_gen) general maturity certificate","Female","","","",""
"NPD Combination","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"NPD Combination","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"NPD Combination","2016","(3a) lower tertiary education","Male","","","",""
"NPD Combination","2016","(3a) lower tertiary education","Female","","","",""
"NPD Combination","2016","(3b) higher tertiary education","Male","","","",""
"NPD Combination","2016","(3b) higher tertiary education","Female","","","",""
"AfD","2016","(0) in school","Male","","","",""
"AfD","2016","(0) in school","Female","","","",""
"AfD","2016","(1a) inadequately completed","Male","","","",""
"AfD","2016","(1a) inadequately completed","Female","","","",""
"AfD","2016","(1b) general elementary school","Male","","","",""
"AfD","2016","(1b) general elementary school","Female","","","",""
"AfD","2016","(1c) basic vocational qualification","Male","107","0.0910240829964102","0.0742082153659595","0.107839950626861"
"AfD","2016","(1c) basic vocational qualification","Female","41","0.0367870980296415","0.0241325237730774","0.0494416722862056"
"AfD","2016","(2b) intermediate general qualification","Male","","","",""
"AfD","2016","(2b) intermediate general qualification","Female","","","",""
"AfD","2016","(2a) intermediate vocational","Male","93","0.0887407916825076","0.0697019599976347","0.107779623367381"
"AfD","2016","(2a) intermediate vocational","Female","60","0.0551288287702854","0.0414151819902634","0.0688424755503074"
"AfD","2016","(2c_gen) general maturity certificate","Male","","","",""
"AfD","2016","(2c_gen) general maturity certificate","Female","","","",""
"AfD","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"AfD","2016","(2c_voc) vocational maturity certificate","Female","32","0.057077528483927","0.0372707722766129","0.0768842846912411"
"AfD","2016","(3a) lower tertiary education","Male","","","",""
"AfD","2016","(3a) lower tertiary education","Female","","","",""
"AfD","2016","(3b) higher tertiary education","Male","33","0.0299933493411459","0.0201308289170435","0.0398558697652482"
"AfD","2016","(3b) higher tertiary education","Female","","","",""
"Other","2016","(0) in school","Male","","","",""
"Other","2016","(0) in school","Female","","","",""
"Other","2016","(1a) inadequately completed","Male","","","",""
"Other","2016","(1a) inadequately completed","Female","","","",""
"Other","2016","(1b) general elementary school","Male","","","",""
"Other","2016","(1b) general elementary school","Female","","","",""
"Other","2016","(1c) basic vocational qualification","Male","","","",""
"Other","2016","(1c) basic vocational qualification","Female","","","",""
"Other","2016","(2b) intermediate general qualification","Male","","","",""
"Other","2016","(2b) intermediate general qualification","Female","","","",""
"Other","2016","(2a) intermediate vocational","Male","","","",""
"Other","2016","(2a) intermediate vocational","Female","","","",""
"Other","2016","(2c_gen) general maturity certificate","Male","","","",""
"Other","2016","(2c_gen) general maturity certificate","Female","","","",""
"Other","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"Other","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"Other","2016","(3a) lower tertiary education","Male","","","",""
"Other","2016","(3a) lower tertiary education","Female","","","",""
"Other","2016","(3b) higher tertiary education","Male","","","",""
"Other","2016","(3b) higher tertiary education","Female","","","",""
"CDU/CSU","2017","(0) in school","Male","","","",""
"CDU/CSU","2017","(0) in school","Female","","","",""
"CDU/CSU","2017","(1a) inadequately completed","Male","77","0.210694588597125","0.142900797341825","0.278488379852425"
"CDU/CSU","2017","(1a) inadequately completed","Female","51","0.255866100932596","0.164176436159001","0.34755576570619"
"CDU/CSU","2017","(1b) general elementary school","Male","104","0.268135238870721","0.213222835532224","0.323047642209218"
"CDU/CSU","2017","(1b) general elementary school","Female","166","0.469215799510631","0.417448049434448","0.520983549586813"
"CDU/CSU","2017","(1c) basic vocational qualification","Male","477","0.394819820503613","0.366617359467223","0.423022281540002"
"CDU/CSU","2017","(1c) basic vocational qualification","Female","387","0.463067607425377","0.429933866780883","0.49620134806987"
"CDU/CSU","2017","(2b) intermediate general qualification","Male","38","0.437348554345797","0.334863531211368","0.539833577480225"
"CDU/CSU","2017","(2b) intermediate general qualification","Female","39","0.466716383103514","0.377824716269179","0.555608049937848"
"CDU/CSU","2017","(2a) intermediate vocational","Male","409","0.384654485646951","0.354575722052475","0.414733249241427"
"CDU/CSU","2017","(2a) intermediate vocational","Female","512","0.428994204752631","0.40115321193092","0.456835197574341"
"CDU/CSU","2017","(2c_gen) general maturity certificate","Male","113","0.307213170075938","0.257056795521324","0.357369544630551"
"CDU/CSU","2017","(2c_gen) general maturity certificate","Female","91","0.260111506200826","0.20881853582344","0.311404476578212"
"CDU/CSU","2017","(2c_voc) vocational maturity certificate","Male","182","0.342575363292698","0.301707280723458","0.383443445861938"
"CDU/CSU","2017","(2c_voc) vocational maturity certificate","Female","242","0.378675096597971","0.340055784662852","0.417294408533089"
"CDU/CSU","2017","(3a) lower tertiary education","Male","261","0.44204991112477","0.401805693639442","0.482294128610097"
"CDU/CSU","2017","(3a) lower tertiary education","Female","162","0.310243890188923","0.268989143727278","0.351498636650567"
"CDU/CSU","2017","(3b) higher tertiary education","Male","493","0.346950199963362","0.321624299908396","0.372276100018327"
"CDU/CSU","2017","(3b) higher tertiary education","Female","368","0.273011810001309","0.247274400994362","0.298749219008256"
"SPD","2017","(0) in school","Male","","","",""
"SPD","2017","(0) in school","Female","","","",""
"SPD","2017","(1a) inadequately completed","Male","37","0.480757817454012","0.397698405566708","0.563817229341315"
"SPD","2017","(1a) inadequately completed","Female","","","",""
"SPD","2017","(1b) general elementary school","Male","76","0.444880140201589","0.383278400322254","0.506481880080925"
"SPD","2017","(1b) general elementary school","Female","138","0.413154387082061","0.362076597057651","0.464232177106472"
"SPD","2017","(1c) basic vocational qualification","Male","436","0.42309117612232","0.394586522935846","0.451595829308794"
"SPD","2017","(1c) basic vocational qualification","Female","325","0.382216854439861","0.349927347786415","0.414506361093306"
"SPD","2017","(2b) intermediate general qualification","Male","","","",""
"SPD","2017","(2b) intermediate general qualification","Female","40","0.309407381405662","0.227044466745652","0.391770296065673"
"SPD","2017","(2a) intermediate vocational","Male","278","0.277375263461905","0.249695948594451","0.30505457832936"
"SPD","2017","(2a) intermediate vocational","Female","386","0.333958277903992","0.307428380431022","0.360488175376963"
"SPD","2017","(2c_gen) general maturity certificate","Male","82","0.213167979188918","0.168642519960226","0.25769343841761"
"SPD","2017","(2c_gen) general maturity certificate","Female","80","0.354643463839162","0.298707546143835","0.410579381534488"
"SPD","2017","(2c_voc) vocational maturity certificate","Male","166","0.344265675730565","0.303349594509922","0.385181756951207"
"SPD","2017","(2c_voc) vocational maturity certificate","Female","165","0.274836831488516","0.239292764853786","0.310380898123245"
"SPD","2017","(3a) lower tertiary education","Male","152","0.246980663345247","0.212034081889943","0.28192724480055"
"SPD","2017","(3a) lower tertiary education","Female","127","0.265487251324041","0.226105408889047","0.304869093759035"
"SPD","2017","(3b) higher tertiary education","Male","317","0.229882246082653","0.207495578483046","0.252268913682259"
"SPD","2017","(3b) higher tertiary education","Female","283","0.267705859664135","0.242126942977587","0.293284776350682"
"FDP","2017","(0) in school","Male","","","",""
"FDP","2017","(0) in school","Female","","","",""
"FDP","2017","(1a) inadequately completed","Male","","","",""
"FDP","2017","(1a) inadequately completed","Female","","","",""
"FDP","2017","(1b) general elementary school","Male","","","",""
"FDP","2017","(1b) general elementary school","Female","","","",""
"FDP","2017","(1c) basic vocational qualification","Male","","","",""
"FDP","2017","(1c) basic vocational qualification","Female","","","",""
"FDP","2017","(2b) intermediate general qualification","Male","","","",""
"FDP","2017","(2b) intermediate general qualification","Female","","","",""
"FDP","2017","(2a) intermediate vocational","Male","41","0.0453934345105187","0.0325235754713852","0.0582632935496522"
"FDP","2017","(2a) intermediate vocational","Female","","","",""
"FDP","2017","(2c_gen) general maturity certificate","Male","","","",""
"FDP","2017","(2c_gen) general maturity certificate","Female","","","",""
"FDP","2017","(2c_voc) vocational maturity certificate","Male","31","0.0524097094508868","0.0332186306712439","0.0716007882305297"
"FDP","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"FDP","2017","(3a) lower tertiary education","Male","34","0.0576774947858653","0.0387857037147271","0.0765692858570035"
"FDP","2017","(3a) lower tertiary education","Female","","","",""
"FDP","2017","(3b) higher tertiary education","Male","111","0.0813050783376084","0.0667637975257975","0.0958463591494194"
"FDP","2017","(3b) higher tertiary education","Female","58","0.057650267370063","0.0441849328233748","0.0711156019167513"
"Grüne","2017","(0) in school","Male","","","",""
"Grüne","2017","(0) in school","Female","","","",""
"Grüne","2017","(1a) inadequately completed","Male","","","",""
"Grüne","2017","(1a) inadequately completed","Female","","","",""
"Grüne","2017","(1b) general elementary school","Male","","","",""
"Grüne","2017","(1b) general elementary school","Female","","","",""
"Grüne","2017","(1c) basic vocational qualification","Male","33","0.0270708524343533","0.0177073838099606","0.0364343210587461"
"Grüne","2017","(1c) basic vocational qualification","Female","50","0.0541235363857826","0.0390886982508724","0.0691583745206927"
"Grüne","2017","(2b) intermediate general qualification","Male","","","",""
"Grüne","2017","(2b) intermediate general qualification","Female","","","",""
"Grüne","2017","(2a) intermediate vocational","Male","52","0.059492630447229","0.0448682408798554","0.0741170200146026"
"Grüne","2017","(2a) intermediate vocational","Female","134","0.101599939875771","0.0846049715588362","0.118594908192706"
"Grüne","2017","(2c_gen) general maturity certificate","Male","38","0.188223057804956","0.145725773481175","0.230720342128737"
"Grüne","2017","(2c_gen) general maturity certificate","Female","60","0.196920564798859","0.150424122928707","0.243417006669011"
"Grüne","2017","(2c_voc) vocational maturity certificate","Male","66","0.100709478044687","0.074793452949682","0.126625503139692"
"Grüne","2017","(2c_voc) vocational maturity certificate","Female","106","0.182634174013957","0.151872423945148","0.213395924082767"
"Grüne","2017","(3a) lower tertiary education","Male","78","0.150751932105589","0.121757214371983","0.179746649839195"
"Grüne","2017","(3a) lower tertiary education","Female","115","0.240508598996138","0.202393130659626","0.27862406733265"
"Grüne","2017","(3b) higher tertiary education","Male","265","0.193539423752638","0.172519339138173","0.214559508367104"
"Grüne","2017","(3b) higher tertiary education","Female","313","0.275578479811229","0.249766058153185","0.301390901469273"
"PDS/Linke","2017","(0) in school","Male","","","",""
"PDS/Linke","2017","(0) in school","Female","","","",""
"PDS/Linke","2017","(1a) inadequately completed","Male","","","",""
"PDS/Linke","2017","(1a) inadequately completed","Female","","","",""
"PDS/Linke","2017","(1b) general elementary school","Male","","","",""
"PDS/Linke","2017","(1b) general elementary school","Female","","","",""
"PDS/Linke","2017","(1c) basic vocational qualification","Male","56","0.0395413348232864","0.0282976104941639","0.0507850591524089"
"PDS/Linke","2017","(1c) basic vocational qualification","Female","38","0.03354967043173","0.0215844042868329","0.0455149365766271"
"PDS/Linke","2017","(2b) intermediate general qualification","Male","","","",""
"PDS/Linke","2017","(2b) intermediate general qualification","Female","","","",""
"PDS/Linke","2017","(2a) intermediate vocational","Male","81","0.0807758383677934","0.0639290735606042","0.0976226031749826"
"PDS/Linke","2017","(2a) intermediate vocational","Female","93","0.0642026770432477","0.0504145201845762","0.0779908339019191"
"PDS/Linke","2017","(2c_gen) general maturity certificate","Male","47","0.149247146756974","0.110507011177451","0.187987282336497"
"PDS/Linke","2017","(2c_gen) general maturity certificate","Female","","","",""
"PDS/Linke","2017","(2c_voc) vocational maturity certificate","Male","32","0.0673983062055146","0.045808149115403","0.0889884632956262"
"PDS/Linke","2017","(2c_voc) vocational maturity certificate","Female","46","0.058678635473787","0.0399666125937653","0.0773906583538086"
"PDS/Linke","2017","(3a) lower tertiary education","Male","34","0.0572191179389393","0.0383979694566629","0.0760402664212158"
"PDS/Linke","2017","(3a) lower tertiary education","Female","46","0.108978203024815","0.08118820531517","0.13676820073446"
"PDS/Linke","2017","(3b) higher tertiary education","Male","124","0.102498379558586","0.0863609526723256","0.118635806444847"
"PDS/Linke","2017","(3b) higher tertiary education","Female","104","0.10431648132598","0.0866575594413047","0.121975403210656"
"NPD Combination","2017","(0) in school","Male","","","",""
"NPD Combination","2017","(0) in school","Female","","","",""
"NPD Combination","2017","(1a) inadequately completed","Male","","","",""
"NPD Combination","2017","(1a) inadequately completed","Female","","","",""
"NPD Combination","2017","(1b) general elementary school","Male","","","",""
"NPD Combination","2017","(1b) general elementary school","Female","","","",""
"NPD Combination","2017","(1c) basic vocational qualification","Male","","","",""
"NPD Combination","2017","(1c) basic vocational qualification","Female","","","",""
"NPD Combination","2017","(2b) intermediate general qualification","Male","","","",""
"NPD Combination","2017","(2b) intermediate general qualification","Female","","","",""
"NPD Combination","2017","(2a) intermediate vocational","Male","","","",""
"NPD Combination","2017","(2a) intermediate vocational","Female","","","",""
"NPD Combination","2017","(2c_gen) general maturity certificate","Male","","","",""
"NPD Combination","2017","(2c_gen) general maturity certificate","Female","","","",""
"NPD Combination","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"NPD Combination","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"NPD Combination","2017","(3a) lower tertiary education","Male","","","",""
"NPD Combination","2017","(3a) lower tertiary education","Female","","","",""
"NPD Combination","2017","(3b) higher tertiary education","Male","","","",""
"NPD Combination","2017","(3b) higher tertiary education","Female","","","",""
"AfD","2017","(0) in school","Male","","","",""
"AfD","2017","(0) in school","Female","","","",""
"AfD","2017","(1a) inadequately completed","Male","","","",""
"AfD","2017","(1a) inadequately completed","Female","","","",""
"AfD","2017","(1b) general elementary school","Male","","","",""
"AfD","2017","(1b) general elementary school","Female","","","",""
"AfD","2017","(1c) basic vocational qualification","Male","102","0.0800093656948805","0.0643560154261804","0.0956627159635807"
"AfD","2017","(1c) basic vocational qualification","Female","45","0.0396971604502352","0.0267232082789313","0.0526711126215391"
"AfD","2017","(2b) intermediate general qualification","Male","","","",""
"AfD","2017","(2b) intermediate general qualification","Female","","","",""
"AfD","2017","(2a) intermediate vocational","Male","115","0.129483890262298","0.10872704556519","0.150240734959405"
"AfD","2017","(2a) intermediate vocational","Female","47","0.038027849432607","0.0272688748847453","0.0487868239804686"
"AfD","2017","(2c_gen) general maturity certificate","Male","","","",""
"AfD","2017","(2c_gen) general maturity certificate","Female","","","",""
"AfD","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"AfD","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"AfD","2017","(3a) lower tertiary education","Male","","","",""
"AfD","2017","(3a) lower tertiary education","Female","","","",""
"AfD","2017","(3b) higher tertiary education","Male","33","0.0283619071936931","0.0195295189824399","0.0371942954049463"
"AfD","2017","(3b) higher tertiary education","Female","","","",""
"Other","2017","(0) in school","Male","","","",""
"Other","2017","(0) in school","Female","","","",""
"Other","2017","(1a) inadequately completed","Male","","","",""
"Other","2017","(1a) inadequately completed","Female","","","",""
"Other","2017","(1b) general elementary school","Male","","","",""
"Other","2017","(1b) general elementary school","Female","","","",""
"Other","2017","(1c) basic vocational qualification","Male","","","",""
"Other","2017","(1c) basic vocational qualification","Female","","","",""
"Other","2017","(2b) intermediate general qualification","Male","","","",""
"Other","2017","(2b) intermediate general qualification","Female","","","",""
"Other","2017","(2a) intermediate vocational","Male","","","",""
"Other","2017","(2a) intermediate vocational","Female","","","",""
"Other","2017","(2c_gen) general maturity certificate","Male","","","",""
"Other","2017","(2c_gen) general maturity certificate","Female","","","",""
"Other","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Other","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Other","2017","(3a) lower tertiary education","Male","","","",""
"Other","2017","(3a) lower tertiary education","Female","","","",""
"Other","2017","(3b) higher tertiary education","Male","","","",""
"Other","2017","(3b) higher tertiary education","Female","","","",""
"CDU/CSU","2018","(0) in school","Male","","","",""
"CDU/CSU","2018","(0) in school","Female","","","",""
"CDU/CSU","2018","(1a) inadequately completed","Male","106","0.326020277718748","0.257730684578663","0.394309870858833"
"CDU/CSU","2018","(1a) inadequately completed","Female","50","0.346855383600656","0.249595650618973","0.44411511658234"
"CDU/CSU","2018","(1b) general elementary school","Male","105","0.209478150045483","0.161982936906524","0.256973363184441"
"CDU/CSU","2018","(1b) general elementary school","Female","149","0.513626760995079","0.458778683841793","0.568474838148366"
"CDU/CSU","2018","(1c) basic vocational qualification","Male","459","0.416606575937729","0.387525706976386","0.445687444899073"
"CDU/CSU","2018","(1c) basic vocational qualification","Female","368","0.465472879816894","0.431640159632409","0.499305600001379"
"CDU/CSU","2018","(2b) intermediate general qualification","Male","39","0.275947389001654","0.193532234743006","0.358362543260301"
"CDU/CSU","2018","(2b) intermediate general qualification","Female","44","0.398351132640348","0.318667583447491","0.478034681833205"
"CDU/CSU","2018","(2a) intermediate vocational","Male","375","0.369619921825691","0.339806468687179","0.399433374964203"
"CDU/CSU","2018","(2a) intermediate vocational","Female","490","0.418616649828351","0.391135980102131","0.446097319554572"
"CDU/CSU","2018","(2c_gen) general maturity certificate","Male","103","0.204440156539399","0.161822614428056","0.247057698650743"
"CDU/CSU","2018","(2c_gen) general maturity certificate","Female","86","0.25065960966984","0.200165976120489","0.301153243219191"
"CDU/CSU","2018","(2c_voc) vocational maturity certificate","Male","173","0.335328106666066","0.294111573586326","0.376544639745807"
"CDU/CSU","2018","(2c_voc) vocational maturity certificate","Female","230","0.39202662784967","0.353442330496855","0.430610925202484"
"CDU/CSU","2018","(3a) lower tertiary education","Male","237","0.394169371468231","0.354434018502154","0.433904724434309"
"CDU/CSU","2018","(3a) lower tertiary education","Female","145","0.284413815318384","0.243843572779042","0.324984057857726"
"CDU/CSU","2018","(3b) higher tertiary education","Male","472","0.314635896442264","0.290293724988397","0.33897806789613"
"CDU/CSU","2018","(3b) higher tertiary education","Female","342","0.26036745810865","0.235371280791123","0.285363635426178"
"SPD","2018","(0) in school","Male","","","",""
"SPD","2018","(0) in school","Female","","","",""
"SPD","2018","(1a) inadequately completed","Male","34","0.391187485980509","0.320091830015172","0.462283141945845"
"SPD","2018","(1a) inadequately completed","Female","","","",""
"SPD","2018","(1b) general elementary school","Male","96","0.507058274942625","0.44870701143905","0.5654095384462"
"SPD","2018","(1b) general elementary school","Female","118","0.362385157630242","0.309635801929405","0.415134513331079"
"SPD","2018","(1c) basic vocational qualification","Male","376","0.353784609348853","0.32557989725677","0.381989321440936"
"SPD","2018","(1c) basic vocational qualification","Female","272","0.339654523370258","0.307532036648542","0.371777010091973"
"SPD","2018","(2b) intermediate general qualification","Male","","","",""
"SPD","2018","(2b) intermediate general qualification","Female","39","0.218073324152519","0.150861083061503","0.285285565243535"
"SPD","2018","(2a) intermediate vocational","Male","243","0.244583925640488","0.218035399110342","0.271132452170634"
"SPD","2018","(2a) intermediate vocational","Female","304","0.265556609252794","0.240956021147609","0.290157197357978"
"SPD","2018","(2c_gen) general maturity certificate","Male","68","0.230735299749717","0.186214414364613","0.275256185134821"
"SPD","2018","(2c_gen) general maturity certificate","Female","51","0.196342817890027","0.150062343899947","0.242623291880106"
"SPD","2018","(2c_voc) vocational maturity certificate","Male","130","0.274937593966814","0.235957975798034","0.313917212135594"
"SPD","2018","(2c_voc) vocational maturity certificate","Female","144","0.234731493858257","0.201234708155495","0.268228279561019"
"SPD","2018","(3a) lower tertiary education","Male","129","0.253232182295411","0.217872181148003","0.288592183442819"
"SPD","2018","(3a) lower tertiary education","Female","92","0.193154465776203","0.157652789234267","0.228656142318139"
"SPD","2018","(3b) higher tertiary education","Male","281","0.198994729257014","0.178066476154211","0.219922982359818"
"SPD","2018","(3b) higher tertiary education","Female","234","0.209271689846351","0.186100884734279","0.232442494958422"
"FDP","2018","(0) in school","Male","","","",""
"FDP","2018","(0) in school","Female","","","",""
"FDP","2018","(1a) inadequately completed","Male","","","",""
"FDP","2018","(1a) inadequately completed","Female","","","",""
"FDP","2018","(1b) general elementary school","Male","","","",""
"FDP","2018","(1b) general elementary school","Female","","","",""
"FDP","2018","(1c) basic vocational qualification","Male","30","0.0237484489726916","0.0147666765226811","0.0327302214227021"
"FDP","2018","(1c) basic vocational qualification","Female","","","",""
"FDP","2018","(2b) intermediate general qualification","Male","","","",""
"FDP","2018","(2b) intermediate general qualification","Female","","","",""
"FDP","2018","(2a) intermediate vocational","Male","55","0.0589218452480531","0.044377828317504","0.0734658621786023"
"FDP","2018","(2a) intermediate vocational","Female","38","0.0364550622703269","0.026015009883406","0.0468951146572479"
"FDP","2018","(2c_gen) general maturity certificate","Male","31","0.0901620235148556","0.0598954870952953","0.120428559934416"
"FDP","2018","(2c_gen) general maturity certificate","Female","","","",""
"FDP","2018","(2c_voc) vocational maturity certificate","Male","33","0.0513064330773744","0.0320453053161214","0.0705675608386273"
"FDP","2018","(2c_voc) vocational maturity certificate","Female","","","",""
