"party","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","2001","secondary school degree","(1a) inadequately completed","","","",""
"CDU/CSU","2001","secondary school degree","(1b) general elementary school","","","",""
"CDU/CSU","2001","secondary school degree","(1c) basic vocational qualification","","","",""
"CDU/CSU","2001","secondary school degree","(2b) intermediate general qualification","68","0.401974180879422","0.329123684773796","0.474824676985047"
"CDU/CSU","2001","secondary school degree","(2a) intermediate vocational","846","0.42187316813243","0.400639362644045","0.443106973620816"
"CDU/CSU","2001","secondary school degree","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2001","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"CDU/CSU","2001","secondary school degree","(3a) lower tertiary education","77","0.311104066135542","0.250478789092724","0.37172934317836"
"CDU/CSU","2001","secondary school degree","(3b) higher tertiary education","","","",""
"CDU/CSU","2001","college entrance qualification","(0) in school","","","",""
"CDU/CSU","2001","college entrance qualification","(1a) inadequately completed","","","",""
"CDU/CSU","2001","college entrance qualification","(1b) general elementary school","","","",""
"CDU/CSU","2001","college entrance qualification","(1c) basic vocational qualification","","","",""
"CDU/CSU","2001","college entrance qualification","(2b) intermediate general qualification","","","",""
"CDU/CSU","2001","college entrance qualification","(2a) intermediate vocational","","","",""
"CDU/CSU","2001","college entrance qualification","(2c_gen) general maturity certificate","94","0.333784227426889","0.28129047669536","0.386277978158417"
"CDU/CSU","2001","college entrance qualification","(2c_voc) vocational maturity certificate","211","0.361847030519558","0.323460863456088","0.400233197583029"
"CDU/CSU","2001","college entrance qualification","(3a) lower tertiary education","186","0.376115571918521","0.334639733134237","0.417591410702805"
"CDU/CSU","2001","college entrance qualification","(3b) higher tertiary education","303","0.322191928474","0.293428555699193","0.350955301248807"
"CDU/CSU","2001","Other degree","(0) in school","","","",""
"CDU/CSU","2001","Other degree","(1a) inadequately completed","","","",""
"CDU/CSU","2001","Other degree","(1b) general elementary school","38","0.439438734690931","0.337465051704853","0.54141241767701"
"CDU/CSU","2001","Other degree","(1c) basic vocational qualification","71","0.460840365071454","0.381070950866266","0.540609779276642"
"CDU/CSU","2001","Other degree","(2b) intermediate general qualification","","","",""
"CDU/CSU","2001","Other degree","(2a) intermediate vocational","","","",""
"CDU/CSU","2001","Other degree","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2001","Other degree","(2c_voc) vocational maturity certificate","34","0.497076234629634","0.376450852430094","0.617701616829173"
"CDU/CSU","2001","Other degree","(3a) lower tertiary education","","","",""
"CDU/CSU","2001","Other degree","(3b) higher tertiary education","","","",""
"CDU/CSU","2001","no degree/no degree yet","(0) in school","42","0.393864134770365","0.306443153508801","0.481285116031929"
"CDU/CSU","2001","no degree/no degree yet","(1a) inadequately completed","","","",""
"CDU/CSU","2001","no degree/no degree yet","(1b) general elementary school","","","",""
"CDU/CSU","2001","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"CDU/CSU","2001","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"CDU/CSU","2001","no degree/no degree yet","(2a) intermediate vocational","","","",""
"CDU/CSU","2001","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2001","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"CDU/CSU","2001","no degree/no degree yet","(3a) lower tertiary education","","","",""
"CDU/CSU","2001","no degree/no degree yet","(3b) higher tertiary education","","","",""
"SPD","2001","lower secondary degree","(0) in school","","","",""
"SPD","2001","lower secondary degree","(1a) inadequately completed","","","",""
"SPD","2001","lower secondary degree","(1b) general elementary school","354","0.528791889183241","0.491438087873661","0.56614569049282"
"SPD","2001","lower secondary degree","(1c) basic vocational qualification","1477","0.511919812380442","0.493695727559024","0.53014389720186"
"SPD","2001","lower secondary degree","(2b) intermediate general qualification","","","",""
"SPD","2001","lower secondary degree","(2a) intermediate vocational","","","",""
"SPD","2001","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"SPD","2001","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"SPD","2001","lower secondary degree","(3a) lower tertiary education","40","0.481719178327366","0.375496275399886","0.587942081254847"
"SPD","2001","lower secondary degree","(3b) higher tertiary education","","","",""
"SPD","2001","secondary school degree","(0) in school","","","",""
"SPD","2001","secondary school degree","(1a) inadequately completed","","","",""
"SPD","2001","secondary school degree","(1b) general elementary school","","","",""
"SPD","2001","secondary school degree","(1c) basic vocational qualification","","","",""
"SPD","2001","secondary school degree","(2b) intermediate general qualification","59","0.344208289089111","0.273614402861651","0.414802175316571"
"SPD","2001","secondary school degree","(2a) intermediate vocational","866","0.411233638912419","0.390077270058814","0.432390007766024"
"SPD","2001","secondary school degree","(2c_gen) general maturity certificate","","","",""
"SPD","2001","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"SPD","2001","secondary school degree","(3a) lower tertiary education","86","0.398539352772283","0.334423813996013","0.462654891548554"
"SPD","2001","secondary school degree","(3b) higher tertiary education","","","",""
"SPD","2001","college entrance qualification","(0) in school","","","",""
"SPD","2001","college entrance qualification","(1a) inadequately completed","","","",""
"SPD","2001","college entrance qualification","(1b) general elementary school","","","",""
"SPD","2001","college entrance qualification","(1c) basic vocational qualification","","","",""
"SPD","2001","college entrance qualification","(2b) intermediate general qualification","","","",""
"SPD","2001","college entrance qualification","(2a) intermediate vocational","","","",""
"SPD","2001","college entrance qualification","(2c_gen) general maturity certificate","103","0.303518759221565","0.252337057093541","0.354700461349589"
"SPD","2001","college entrance qualification","(2c_voc) vocational maturity certificate","256","0.399283059052547","0.36016068263483","0.438405435470263"
"SPD","2001","college entrance qualification","(3a) lower tertiary education","183","0.34964041922432","0.308811297783658","0.390469540664981"
"SPD","2001","college entrance qualification","(3b) higher tertiary education","346","0.332194516382315","0.303204374988048","0.361184657776582"
"SPD","2001","Other degree","(0) in school","","","",""
"SPD","2001","Other degree","(1a) inadequately completed","","","",""
"SPD","2001","Other degree","(1b) general elementary school","47","0.499676305777024","0.396946301028989","0.602406310525059"
"SPD","2001","Other degree","(1c) basic vocational qualification","68","0.455235097140993","0.375541232083078","0.534928962198908"
"SPD","2001","Other degree","(2b) intermediate general qualification","","","",""
"SPD","2001","Other degree","(2a) intermediate vocational","","","",""
"SPD","2001","Other degree","(2c_gen) general maturity certificate","","","",""
"SPD","2001","Other degree","(2c_voc) vocational maturity certificate","30","0.474117034202144","0.353651321447762","0.594582746956526"
"SPD","2001","Other degree","(3a) lower tertiary education","","","",""
"SPD","2001","Other degree","(3b) higher tertiary education","","","",""
"SPD","2001","no degree/no degree yet","(0) in school","40","0.316711234257289","0.233479040300709","0.399943428213869"
"SPD","2001","no degree/no degree yet","(1a) inadequately completed","39","0.513419806399728","0.39633175087678","0.630507861922676"
"SPD","2001","no degree/no degree yet","(1b) general elementary school","","","",""
"SPD","2001","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"SPD","2001","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"SPD","2001","no degree/no degree yet","(2a) intermediate vocational","","","",""
"SPD","2001","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"SPD","2001","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"SPD","2001","no degree/no degree yet","(3a) lower tertiary education","","","",""
"SPD","2001","no degree/no degree yet","(3b) higher tertiary education","","","",""
"FDP","2001","lower secondary degree","(0) in school","","","",""
"FDP","2001","lower secondary degree","(1a) inadequately completed","","","",""
"FDP","2001","lower secondary degree","(1b) general elementary school","","","",""
"FDP","2001","lower secondary degree","(1c) basic vocational qualification","70","0.0273495815961497","0.0214031982705831","0.0332959649217163"
"FDP","2001","lower secondary degree","(2b) intermediate general qualification","","","",""
"FDP","2001","lower secondary degree","(2a) intermediate vocational","","","",""
"FDP","2001","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"FDP","2001","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"FDP","2001","lower secondary degree","(3a) lower tertiary education","","","",""
"FDP","2001","lower secondary degree","(3b) higher tertiary education","","","",""
"FDP","2001","secondary school degree","(0) in school","","","",""
"FDP","2001","secondary school degree","(1a) inadequately completed","","","",""
"FDP","2001","secondary school degree","(1b) general elementary school","","","",""
"FDP","2001","secondary school degree","(1c) basic vocational qualification","","","",""
"FDP","2001","secondary school degree","(2b) intermediate general qualification","","","",""
"FDP","2001","secondary school degree","(2a) intermediate vocational","68","0.0329474133544936","0.0252727200874137","0.0406221066215734"
"FDP","2001","secondary school degree","(2c_gen) general maturity certificate","","","",""
"FDP","2001","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"FDP","2001","secondary school degree","(3a) lower tertiary education","","","",""
"FDP","2001","secondary school degree","(3b) higher tertiary education","","","",""
"FDP","2001","college entrance qualification","(0) in school","","","",""
"FDP","2001","college entrance qualification","(1a) inadequately completed","","","",""
"FDP","2001","college entrance qualification","(1b) general elementary school","","","",""
"FDP","2001","college entrance qualification","(1c) basic vocational qualification","","","",""
"FDP","2001","college entrance qualification","(2b) intermediate general qualification","","","",""
"FDP","2001","college entrance qualification","(2a) intermediate vocational","","","",""
"FDP","2001","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"FDP","2001","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"FDP","2001","college entrance qualification","(3a) lower tertiary education","31","0.0763681106382556","0.0536282431227759","0.0991079781537354"
"FDP","2001","college entrance qualification","(3b) higher tertiary education","73","0.0751000523209601","0.0588783431571155","0.0913217614848047"
"FDP","2001","Other degree","(0) in school","","","",""
"FDP","2001","Other degree","(1a) inadequately completed","","","",""
"FDP","2001","Other degree","(1b) general elementary school","","","",""
"FDP","2001","Other degree","(1c) basic vocational qualification","","","",""
"FDP","2001","Other degree","(2b) intermediate general qualification","","","",""
"FDP","2001","Other degree","(2a) intermediate vocational","","","",""
"FDP","2001","Other degree","(2c_gen) general maturity certificate","","","",""
"FDP","2001","Other degree","(2c_voc) vocational maturity certificate","","","",""
"FDP","2001","Other degree","(3a) lower tertiary education","","","",""
"FDP","2001","Other degree","(3b) higher tertiary education","","","",""
"FDP","2001","no degree/no degree yet","(0) in school","","","",""
"FDP","2001","no degree/no degree yet","(1a) inadequately completed","","","",""
"FDP","2001","no degree/no degree yet","(1b) general elementary school","","","",""
"FDP","2001","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"FDP","2001","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"FDP","2001","no degree/no degree yet","(2a) intermediate vocational","","","",""
"FDP","2001","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"FDP","2001","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"FDP","2001","no degree/no degree yet","(3a) lower tertiary education","","","",""
"FDP","2001","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Grüne","2001","lower secondary degree","(0) in school","","","",""
"Grüne","2001","lower secondary degree","(1a) inadequately completed","","","",""
"Grüne","2001","lower secondary degree","(1b) general elementary school","","","",""
"Grüne","2001","lower secondary degree","(1c) basic vocational qualification","59","0.0214007539840342","0.0161246159949134","0.0266768919731549"
"Grüne","2001","lower secondary degree","(2b) intermediate general qualification","","","",""
"Grüne","2001","lower secondary degree","(2a) intermediate vocational","","","",""
"Grüne","2001","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Grüne","2001","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2001","lower secondary degree","(3a) lower tertiary education","","","",""
"Grüne","2001","lower secondary degree","(3b) higher tertiary education","","","",""
"Grüne","2001","secondary school degree","(0) in school","","","",""
"Grüne","2001","secondary school degree","(1a) inadequately completed","","","",""
"Grüne","2001","secondary school degree","(1b) general elementary school","","","",""
"Grüne","2001","secondary school degree","(1c) basic vocational qualification","","","",""
"Grüne","2001","secondary school degree","(2b) intermediate general qualification","","","",""
"Grüne","2001","secondary school degree","(2a) intermediate vocational","146","0.0702330763203833","0.0592459729303666","0.0812201797103999"
"Grüne","2001","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Grüne","2001","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2001","secondary school degree","(3a) lower tertiary education","","","",""
"Grüne","2001","secondary school degree","(3b) higher tertiary education","","","",""
"Grüne","2001","college entrance qualification","(0) in school","","","",""
"Grüne","2001","college entrance qualification","(1a) inadequately completed","","","",""
"Grüne","2001","college entrance qualification","(1b) general elementary school","","","",""
"Grüne","2001","college entrance qualification","(1c) basic vocational qualification","","","",""
"Grüne","2001","college entrance qualification","(2b) intermediate general qualification","","","",""
"Grüne","2001","college entrance qualification","(2a) intermediate vocational","","","",""
"Grüne","2001","college entrance qualification","(2c_gen) general maturity certificate","69","0.232821223068055","0.185774777505123","0.279867668630986"
"Grüne","2001","college entrance qualification","(2c_voc) vocational maturity certificate","89","0.157955726017344","0.128822740303075","0.187088711731613"
"Grüne","2001","college entrance qualification","(3a) lower tertiary education","86","0.144219771074024","0.114139899837035","0.174299642311013"
"Grüne","2001","college entrance qualification","(3b) higher tertiary education","201","0.194392737457094","0.170035343656811","0.218750131257378"
"Grüne","2001","Other degree","(0) in school","","","",""
"Grüne","2001","Other degree","(1a) inadequately completed","","","",""
"Grüne","2001","Other degree","(1b) general elementary school","","","",""
"Grüne","2001","Other degree","(1c) basic vocational qualification","","","",""
"Grüne","2001","Other degree","(2b) intermediate general qualification","","","",""
"Grüne","2001","Other degree","(2a) intermediate vocational","","","",""
"Grüne","2001","Other degree","(2c_gen) general maturity certificate","","","",""
"Grüne","2001","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2001","Other degree","(3a) lower tertiary education","","","",""
"Grüne","2001","Other degree","(3b) higher tertiary education","","","",""
"Grüne","2001","no degree/no degree yet","(0) in school","","","",""
"Grüne","2001","no degree/no degree yet","(1a) inadequately completed","","","",""
"Grüne","2001","no degree/no degree yet","(1b) general elementary school","","","",""
"Grüne","2001","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Grüne","2001","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Grüne","2001","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Grüne","2001","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Grüne","2001","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2001","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Grüne","2001","no degree/no degree yet","(3b) higher tertiary education","","","",""
"PDS/Linke","2001","lower secondary degree","(0) in school","","","",""
"PDS/Linke","2001","lower secondary degree","(1a) inadequately completed","","","",""
"PDS/Linke","2001","lower secondary degree","(1b) general elementary school","","","",""
"PDS/Linke","2001","lower secondary degree","(1c) basic vocational qualification","77","0.0223158869333665","0.0169306412053778","0.0277011326613553"
"PDS/Linke","2001","lower secondary degree","(2b) intermediate general qualification","","","",""
"PDS/Linke","2001","lower secondary degree","(2a) intermediate vocational","","","",""
"PDS/Linke","2001","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2001","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","2001","lower secondary degree","(3a) lower tertiary education","","","",""
"PDS/Linke","2001","lower secondary degree","(3b) higher tertiary education","","","",""
"PDS/Linke","2001","secondary school degree","(0) in school","","","",""
"PDS/Linke","2001","secondary school degree","(1a) inadequately completed","","","",""
"PDS/Linke","2001","secondary school degree","(1b) general elementary school","","","",""
"PDS/Linke","2001","secondary school degree","(1c) basic vocational qualification","","","",""
"PDS/Linke","2001","secondary school degree","(2b) intermediate general qualification","","","",""
"PDS/Linke","2001","secondary school degree","(2a) intermediate vocational","88","0.0335260083607162","0.0257865364280001","0.0412654802934323"
"PDS/Linke","2001","secondary school degree","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2001","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","2001","secondary school degree","(3a) lower tertiary education","40","0.194540366747435","0.142702056448906","0.246378677045963"
"PDS/Linke","2001","secondary school degree","(3b) higher tertiary education","","","",""
"PDS/Linke","2001","college entrance qualification","(0) in school","","","",""
"PDS/Linke","2001","college entrance qualification","(1a) inadequately completed","","","",""
"PDS/Linke","2001","college entrance qualification","(1b) general elementary school","","","",""
"PDS/Linke","2001","college entrance qualification","(1c) basic vocational qualification","","","",""
"PDS/Linke","2001","college entrance qualification","(2b) intermediate general qualification","","","",""
"PDS/Linke","2001","college entrance qualification","(2a) intermediate vocational","","","",""
"PDS/Linke","2001","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2001","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","2001","college entrance qualification","(3a) lower tertiary education","35","0.0500838432962247","0.0314082714505633","0.0687594151418861"
"PDS/Linke","2001","college entrance qualification","(3b) higher tertiary education","86","0.0716740245407658","0.0557973237455573","0.0875507253359742"
"PDS/Linke","2001","Other degree","(0) in school","","","",""
"PDS/Linke","2001","Other degree","(1a) inadequately completed","","","",""
"PDS/Linke","2001","Other degree","(1b) general elementary school","","","",""
"PDS/Linke","2001","Other degree","(1c) basic vocational qualification","","","",""
"PDS/Linke","2001","Other degree","(2b) intermediate general qualification","","","",""
"PDS/Linke","2001","Other degree","(2a) intermediate vocational","","","",""
"PDS/Linke","2001","Other degree","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2001","Other degree","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","2001","Other degree","(3a) lower tertiary education","","","",""
"PDS/Linke","2001","Other degree","(3b) higher tertiary education","","","",""
"PDS/Linke","2001","no degree/no degree yet","(0) in school","","","",""
"PDS/Linke","2001","no degree/no degree yet","(1a) inadequately completed","","","",""
"PDS/Linke","2001","no degree/no degree yet","(1b) general elementary school","","","",""
"PDS/Linke","2001","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"PDS/Linke","2001","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"PDS/Linke","2001","no degree/no degree yet","(2a) intermediate vocational","","","",""
"PDS/Linke","2001","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2001","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","2001","no degree/no degree yet","(3a) lower tertiary education","","","",""
"PDS/Linke","2001","no degree/no degree yet","(3b) higher tertiary education","","","",""
"NPD Combination","2001","lower secondary degree","(0) in school","","","",""
"NPD Combination","2001","lower secondary degree","(1a) inadequately completed","","","",""
"NPD Combination","2001","lower secondary degree","(1b) general elementary school","","","",""
"NPD Combination","2001","lower secondary degree","(1c) basic vocational qualification","","","",""
"NPD Combination","2001","lower secondary degree","(2b) intermediate general qualification","","","",""
"NPD Combination","2001","lower secondary degree","(2a) intermediate vocational","","","",""
"NPD Combination","2001","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2001","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2001","lower secondary degree","(3a) lower tertiary education","","","",""
"NPD Combination","2001","lower secondary degree","(3b) higher tertiary education","","","",""
"NPD Combination","2001","secondary school degree","(0) in school","","","",""
"NPD Combination","2001","secondary school degree","(1a) inadequately completed","","","",""
"NPD Combination","2001","secondary school degree","(1b) general elementary school","","","",""
"NPD Combination","2001","secondary school degree","(1c) basic vocational qualification","","","",""
"NPD Combination","2001","secondary school degree","(2b) intermediate general qualification","","","",""
"NPD Combination","2001","secondary school degree","(2a) intermediate vocational","35","0.0140543805378999","0.00899313211463267","0.0191156289611672"
"NPD Combination","2001","secondary school degree","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2001","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2001","secondary school degree","(3a) lower tertiary education","","","",""
"NPD Combination","2001","secondary school degree","(3b) higher tertiary education","","","",""
"NPD Combination","2001","college entrance qualification","(0) in school","","","",""
"NPD Combination","2001","college entrance qualification","(1a) inadequately completed","","","",""
"NPD Combination","2001","college entrance qualification","(1b) general elementary school","","","",""
"NPD Combination","2001","college entrance qualification","(1c) basic vocational qualification","","","",""
"NPD Combination","2001","college entrance qualification","(2b) intermediate general qualification","","","",""
"NPD Combination","2001","college entrance qualification","(2a) intermediate vocational","","","",""
"NPD Combination","2001","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2001","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2001","college entrance qualification","(3a) lower tertiary education","","","",""
"NPD Combination","2001","college entrance qualification","(3b) higher tertiary education","","","",""
"NPD Combination","2001","Other degree","(0) in school","","","",""
"NPD Combination","2001","Other degree","(1a) inadequately completed","","","",""
"NPD Combination","2001","Other degree","(1b) general elementary school","","","",""
"NPD Combination","2001","Other degree","(1c) basic vocational qualification","","","",""
"NPD Combination","2001","Other degree","(2b) intermediate general qualification","","","",""
"NPD Combination","2001","Other degree","(2a) intermediate vocational","","","",""
"NPD Combination","2001","Other degree","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2001","Other degree","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2001","Other degree","(3a) lower tertiary education","","","",""
"NPD Combination","2001","Other degree","(3b) higher tertiary education","","","",""
"NPD Combination","2001","no degree/no degree yet","(0) in school","","","",""
"NPD Combination","2001","no degree/no degree yet","(1a) inadequately completed","","","",""
"NPD Combination","2001","no degree/no degree yet","(1b) general elementary school","","","",""
"NPD Combination","2001","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"NPD Combination","2001","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"NPD Combination","2001","no degree/no degree yet","(2a) intermediate vocational","","","",""
"NPD Combination","2001","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2001","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2001","no degree/no degree yet","(3a) lower tertiary education","","","",""
"NPD Combination","2001","no degree/no degree yet","(3b) higher tertiary education","","","",""
"AfD","2001","lower secondary degree","(0) in school","","","",""
"AfD","2001","lower secondary degree","(1a) inadequately completed","","","",""
"AfD","2001","lower secondary degree","(1b) general elementary school","","","",""
"AfD","2001","lower secondary degree","(1c) basic vocational qualification","","","",""
"AfD","2001","lower secondary degree","(2b) intermediate general qualification","","","",""
"AfD","2001","lower secondary degree","(2a) intermediate vocational","","","",""
"AfD","2001","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"AfD","2001","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"AfD","2001","lower secondary degree","(3a) lower tertiary education","","","",""
"AfD","2001","lower secondary degree","(3b) higher tertiary education","","","",""
"AfD","2001","secondary school degree","(0) in school","","","",""
"AfD","2001","secondary school degree","(1a) inadequately completed","","","",""
"AfD","2001","secondary school degree","(1b) general elementary school","","","",""
"AfD","2001","secondary school degree","(1c) basic vocational qualification","","","",""
"AfD","2001","secondary school degree","(2b) intermediate general qualification","","","",""
"AfD","2001","secondary school degree","(2a) intermediate vocational","","","",""
"AfD","2001","secondary school degree","(2c_gen) general maturity certificate","","","",""
"AfD","2001","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"AfD","2001","secondary school degree","(3a) lower tertiary education","","","",""
"AfD","2001","secondary school degree","(3b) higher tertiary education","","","",""
"AfD","2001","college entrance qualification","(0) in school","","","",""
"AfD","2001","college entrance qualification","(1a) inadequately completed","","","",""
"AfD","2001","college entrance qualification","(1b) general elementary school","","","",""
"AfD","2001","college entrance qualification","(1c) basic vocational qualification","","","",""
"AfD","2001","college entrance qualification","(2b) intermediate general qualification","","","",""
"AfD","2001","college entrance qualification","(2a) intermediate vocational","","","",""
"AfD","2001","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"AfD","2001","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"AfD","2001","college entrance qualification","(3a) lower tertiary education","","","",""
"AfD","2001","college entrance qualification","(3b) higher tertiary education","","","",""
"AfD","2001","Other degree","(0) in school","","","",""
"AfD","2001","Other degree","(1a) inadequately completed","","","",""
"AfD","2001","Other degree","(1b) general elementary school","","","",""
"AfD","2001","Other degree","(1c) basic vocational qualification","","","",""
"AfD","2001","Other degree","(2b) intermediate general qualification","","","",""
"AfD","2001","Other degree","(2a) intermediate vocational","","","",""
"AfD","2001","Other degree","(2c_gen) general maturity certificate","","","",""
"AfD","2001","Other degree","(2c_voc) vocational maturity certificate","","","",""
"AfD","2001","Other degree","(3a) lower tertiary education","","","",""
"AfD","2001","Other degree","(3b) higher tertiary education","","","",""
"AfD","2001","no degree/no degree yet","(0) in school","","","",""
"AfD","2001","no degree/no degree yet","(1a) inadequately completed","","","",""
"AfD","2001","no degree/no degree yet","(1b) general elementary school","","","",""
"AfD","2001","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"AfD","2001","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"AfD","2001","no degree/no degree yet","(2a) intermediate vocational","","","",""
"AfD","2001","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"AfD","2001","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"AfD","2001","no degree/no degree yet","(3a) lower tertiary education","","","",""
"AfD","2001","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Other","2001","lower secondary degree","(0) in school","","","",""
"Other","2001","lower secondary degree","(1a) inadequately completed","","","",""
"Other","2001","lower secondary degree","(1b) general elementary school","","","",""
"Other","2001","lower secondary degree","(1c) basic vocational qualification","","","",""
"Other","2001","lower secondary degree","(2b) intermediate general qualification","","","",""
"Other","2001","lower secondary degree","(2a) intermediate vocational","","","",""
"Other","2001","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Other","2001","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2001","lower secondary degree","(3a) lower tertiary education","","","",""
"Other","2001","lower secondary degree","(3b) higher tertiary education","","","",""
"Other","2001","secondary school degree","(0) in school","","","",""
"Other","2001","secondary school degree","(1a) inadequately completed","","","",""
"Other","2001","secondary school degree","(1b) general elementary school","","","",""
"Other","2001","secondary school degree","(1c) basic vocational qualification","","","",""
"Other","2001","secondary school degree","(2b) intermediate general qualification","","","",""
"Other","2001","secondary school degree","(2a) intermediate vocational","","","",""
"Other","2001","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Other","2001","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2001","secondary school degree","(3a) lower tertiary education","","","",""
"Other","2001","secondary school degree","(3b) higher tertiary education","","","",""
"Other","2001","college entrance qualification","(0) in school","","","",""
"Other","2001","college entrance qualification","(1a) inadequately completed","","","",""
"Other","2001","college entrance qualification","(1b) general elementary school","","","",""
"Other","2001","college entrance qualification","(1c) basic vocational qualification","","","",""
"Other","2001","college entrance qualification","(2b) intermediate general qualification","","","",""
"Other","2001","college entrance qualification","(2a) intermediate vocational","","","",""
"Other","2001","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Other","2001","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Other","2001","college entrance qualification","(3a) lower tertiary education","","","",""
"Other","2001","college entrance qualification","(3b) higher tertiary education","","","",""
"Other","2001","Other degree","(0) in school","","","",""
"Other","2001","Other degree","(1a) inadequately completed","","","",""
"Other","2001","Other degree","(1b) general elementary school","","","",""
"Other","2001","Other degree","(1c) basic vocational qualification","","","",""
"Other","2001","Other degree","(2b) intermediate general qualification","","","",""
"Other","2001","Other degree","(2a) intermediate vocational","","","",""
"Other","2001","Other degree","(2c_gen) general maturity certificate","","","",""
"Other","2001","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2001","Other degree","(3a) lower tertiary education","","","",""
"Other","2001","Other degree","(3b) higher tertiary education","","","",""
"Other","2001","no degree/no degree yet","(0) in school","","","",""
"Other","2001","no degree/no degree yet","(1a) inadequately completed","","","",""
"Other","2001","no degree/no degree yet","(1b) general elementary school","","","",""
