"party","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Other","2013","Not Employed","general elemantary","4","","","","8"
"Other","2013","Employed","general elemantary","4","","","","8"
"Other","2013","Employed","middle vocational","19","","","","8"
"PDS/Linke","2013","Not Employed","in school","7","","","","5"
"PDS/Linke","2013","Not Employed","inadequately","4","","","","5"
"PDS/Linke","2013","Not Employed","middle vocational","119","0.050951096370022","0.0419249633351147","0.0599772294049294","5"
"PDS/Linke","2013","Employed","in school","2","","","","5"
"PDS/Linke","2013","Employed","higher vocational","13","","","","5"
"PDS/Linke","2013","Employed","higher education","98","0.0385954705347489","0.029654314553148","0.0475366265163497","5"
"PDS/Linke","2013","Not Employed","vocational + Abi","9","","","","5"
"PDS/Linke","2013","Not Employed","higher vocational","16","","","","5"
"PDS/Linke","2013","Not Employed","higher education","105","0.0746395576865136","0.0595998609686463","0.0896792544043809","5"
"PDS/Linke","2013","Employed","inadequately","1","","","","5"
"PDS/Linke","2013","Employed","general elemantary","10","","","","5"
"PDS/Linke","2013","Employed","middle vocational","95","0.0549128909925555","0.0445094657178871","0.0653163162672238","5"
"PDS/Linke","2013","Employed","vocational + Abi","19","","","","5"
"PDS/Linke","2013","Not Employed","general elemantary","36","0.0391017483144748","0.0240608234686727","0.054142673160277","5"
"SPD","2013","Not Employed","in school","27","","","","1"
"SPD","2013","Not Employed","vocational + Abi","88","0.308272530538563","0.255033015035143","0.361512046041984","1"
"SPD","2013","Not Employed","higher vocational","97","0.382806875567759","0.324173279335347","0.44144047180017","1"
"SPD","2013","Not Employed","higher education","318","0.274455084186712","0.248918260575215","0.299991907798208","1"
"SPD","2013","Not Employed","inadequately","52","0.546796462007768","0.443950716647684","0.649642207367853","1"
"SPD","2013","Employed","inadequately","6","","","","1"
"SPD","2013","Employed","in school","1","","","","1"
"SPD","2013","Employed","general elemantary","75","0.405312254033023","0.334374319132751","0.476250188933296","1"
"SPD","2013","Not Employed","middle vocational","845","0.371396765278118","0.351563782638936","0.391229747917301","1"
"SPD","2013","Employed","middle vocational","630","0.340108551784447","0.318473979967038","0.361743123601857","1"
"SPD","2013","Not Employed","general elemantary","273","0.427205471093322","0.388820997841021","0.465589944345623","1"
"SPD","2013","Employed","higher education","444","0.255604622730312","0.235357719593394","0.27585152586723","1"
"SPD","2013","Employed","vocational + Abi","112","0.280463169853312","0.235414617127082","0.325511722579542","1"
"SPD","2013","Employed","higher vocational","120","0.339065164033276","0.2926155028281","0.385514825238452","1"
"AfD","2014","Not Employed","in school","3","","","","7"
"AfD","2014","Employed","in school","3","","","","7"
"AfD","2014","Not Employed","inadequately","1","","","","7"
"AfD","2014","Not Employed","middle vocational","36","0.0140073973670385","0.00908202292633938","0.0189327718077377","7"
"AfD","2014","Not Employed","vocational + Abi","4","","","","7"
"AfD","2014","Not Employed","higher vocational","6","","","","7"
"AfD","2014","Not Employed","higher education","13","","","","7"
"AfD","2014","Employed","inadequately","","","","","7"
"AfD","2014","Employed","general elemantary","11","","","","7"
"AfD","2014","Employed","middle vocational","65","0.0177655397150183","0.0129635374409769","0.0225675419890596","7"
"AfD","2014","Employed","vocational + Abi","14","","","","7"
"AfD","2014","Employed","higher vocational","12","","","","7"
"AfD","2014","Employed","higher education","34","0.0135809487986204","0.00913968230732013","0.0180222152899206","7"
"AfD","2014","Not Employed","general elemantary","5","","","","7"
"CDU/CSU","2014","Not Employed","vocational + Abi","79","0.509766138106649","0.436327395131716","0.583204881081582","2"
"CDU/CSU","2014","Not Employed","higher vocational","124","0.440809659278315","0.381479251573621","0.500140066983009","2"
"CDU/CSU","2014","Not Employed","middle vocational","1025","0.47913632046641","0.45819928043125","0.500073360501571","2"
"CDU/CSU","2014","Not Employed","higher education","422","0.448672679944744","0.417517783297904","0.479827576591584","2"
"CDU/CSU","2014","Employed","in school","7","","","","2"
"CDU/CSU","2014","Employed","higher education","878","0.328954043738702","0.310925742839437","0.346982344637966","2"
"CDU/CSU","2014","Not Employed","general elemantary","236","0.498196832318372","0.455139175565796","0.541254489070948","2"
"CDU/CSU","2014","Employed","inadequately","7","","","","2"
"CDU/CSU","2014","Employed","general elemantary","136","0.333898753262898","0.285974633691356","0.381822872834441","2"
"CDU/CSU","2014","Employed","middle vocational","1250","0.424555491833202","0.406587707277491","0.442523276388912","2"
"CDU/CSU","2014","Employed","vocational + Abi","267","0.342979043043333","0.309514742852469","0.376443343234197","2"
"CDU/CSU","2014","Employed","higher vocational","284","0.481412651715903","0.440139883169459","0.522685420262347","2"
"CDU/CSU","2014","Not Employed","in school","28","","","","2"
"CDU/CSU","2014","Not Employed","inadequately","12","","","","2"
"FDP","2014","Not Employed","in school","6","","","","3"
"FDP","2014","Not Employed","inadequately","","","","","3"
"FDP","2014","Not Employed","middle vocational","38","0.0156074413634764","0.0104125829354274","0.0208022997915255","3"
"FDP","2014","Not Employed","vocational + Abi","8","","","","3"
"FDP","2014","Employed","higher vocational","14","","","","3"
"FDP","2014","Employed","higher education","117","0.0464434866359469","0.0383684095302162","0.0545185637416776","3"
"FDP","2014","Not Employed","general elemantary","7","","","","3"
"FDP","2014","Not Employed","higher vocational","3","","","","3"
"FDP","2014","Not Employed","higher education","35","0.0364443736638152","0.0247059336122046","0.0481828137154259","3"
"FDP","2014","Employed","in school","1","","","","3"
"FDP","2014","Employed","inadequately","","","","","3"
"FDP","2014","Employed","general elemantary","7","","","","3"
"FDP","2014","Employed","middle vocational","46","0.0126357274739759","0.00857536874706795","0.0166960862008839","3"
"FDP","2014","Employed","vocational + Abi","16","","","","3"
"Grüne","2014","Employed","higher vocational","70","0.118360792492829","0.0916772630409828","0.145044321944675","4"
"Grüne","2014","Not Employed","vocational + Abi","15","","","","4"
"Grüne","2014","Not Employed","higher vocational","25","","","","4"
"Grüne","2014","Employed","higher education","768","0.307086472752297","0.289386161047172","0.324786784457422","4"
"Grüne","2014","Employed","in school","5","","","","4"
"Grüne","2014","Employed","vocational + Abi","169","0.218553802711889","0.189420677942663","0.247686927481115","4"
"Grüne","2014","Not Employed","middle vocational","121","0.0484656793372091","0.0394654602682898","0.0574658984061285","4"
"Grüne","2014","Not Employed","higher education","127","0.116354164972248","0.096268471557698","0.136439858386799","4"
"Grüne","2014","Not Employed","general elemantary","26","","","","4"
"Grüne","2014","Employed","inadequately","1","","","","4"
"Grüne","2014","Employed","general elemantary","25","","","","4"
"Grüne","2014","Employed","middle vocational","303","0.0973504146318352","0.0865745017558102","0.10812632750786","4"
"Grüne","2014","Not Employed","in school","24","","","","4"
"Grüne","2014","Not Employed","inadequately","5","","","","4"
"NPD","2014","Not Employed","middle vocational","14","","","","6"
"NPD","2014","Not Employed","vocational + Abi","","","","","6"
"NPD","2014","Not Employed","higher vocational","1","","","","6"
"NPD","2014","Employed","in school","","","","","6"
"NPD","2014","Employed","middle vocational","47","0.0191731131541294","0.0141880797362251","0.0241581465720336","6"
"NPD","2014","Employed","vocational + Abi","1","","","","6"
"NPD","2014","Employed","higher vocational","5","","","","6"
"NPD","2014","Employed","higher education","3","","","","6"
"NPD","2014","Not Employed","in school","","","","","6"
"NPD","2014","Not Employed","higher education","","","","","6"
"NPD","2014","Employed","inadequately","4","","","","6"
"NPD","2014","Employed","general elemantary","12","","","","6"
"NPD","2014","Not Employed","inadequately","4","","","","6"
"NPD","2014","Not Employed","general elemantary","6","","","","6"
"Other","2014","Not Employed","higher vocational","1","","","","8"
"Other","2014","Not Employed","middle vocational","17","","","","8"
"Other","2014","Not Employed","vocational + Abi","1","","","","8"
"Other","2014","Not Employed","higher education","4","","","","8"
"Other","2014","Employed","in school","","","","","8"
"Other","2014","Employed","inadequately","","","","","8"
"Other","2014","Employed","middle vocational","36","0.010562997635557","0.00684667645690068","0.0142793188142133","8"
"Other","2014","Employed","vocational + Abi","6","","","","8"
"Other","2014","Employed","higher vocational","8","","","","8"
"Other","2014","Employed","higher education","21","","","","8"
"Other","2014","Not Employed","in school","","","","","8"
"Other","2014","Not Employed","inadequately","","","","","8"
"Other","2014","Not Employed","general elemantary","4","","","","8"
"Other","2014","Employed","general elemantary","4","","","","8"
"PDS/Linke","2014","Not Employed","in school","8","","","","5"
"PDS/Linke","2014","Not Employed","inadequately","5","","","","5"
"PDS/Linke","2014","Employed","inadequately","4","","","","5"
"PDS/Linke","2014","Employed","general elemantary","34","0.0850888731632022","0.0567356483180181","0.113442098008386","5"
"PDS/Linke","2014","Employed","in school","2","","","","5"
"PDS/Linke","2014","Not Employed","middle vocational","164","0.0715771839350004","0.0607732005948603","0.0823811672751405","5"
"PDS/Linke","2014","Not Employed","vocational + Abi","10","","","","5"
"PDS/Linke","2014","Not Employed","higher vocational","19","","","","5"
"PDS/Linke","2014","Employed","middle vocational","235","0.0761437522375115","0.0665022454267837","0.0857852590482394","5"
"PDS/Linke","2014","Employed","vocational + Abi","63","0.0890692433936206","0.0689891879065588","0.109149298880682","5"
"PDS/Linke","2014","Employed","higher vocational","25","","","","5"
"PDS/Linke","2014","Employed","higher education","178","0.0560168632303586","0.047193126077734","0.0648406003829833","5"
"PDS/Linke","2014","Not Employed","higher education","116","0.100235541039697","0.081423668316167","0.119047413763227","5"
"PDS/Linke","2014","Not Employed","general elemantary","40","0.0464420133235748","0.0283197563456864","0.0645642703014632","5"
"SPD","2014","Not Employed","in school","28","","","","1"
"SPD","2014","Not Employed","inadequately","28","","","","1"
"SPD","2014","Not Employed","general elemantary","194","0.386358296657044","0.34442724394013","0.428289349373958","1"
"SPD","2014","Not Employed","middle vocational","772","0.354419311774695","0.334371930336149","0.374466693213241","1"
"SPD","2014","Not Employed","vocational + Abi","61","0.309785235902487","0.241855399259108","0.377715072545867","1"
"SPD","2014","Not Employed","higher vocational","90","0.357282386398783","0.300017572296877","0.41454720050069","1"
"SPD","2014","Not Employed","higher education","262","0.274131934550762","0.246189425157499","0.302074443944024","1"
"SPD","2014","Employed","in school","6","","","","1"
"SPD","2014","Employed","inadequately","21","","","","1"
"SPD","2014","Employed","general elemantary","143","0.441625314486366","0.391163081853835","0.492087547118896","1"
"SPD","2014","Employed","middle vocational","925","0.341812963318771","0.324570690915992","0.35905523572155","1"
"SPD","2014","Employed","vocational + Abi","237","0.319004667374675","0.286147590006356","0.351861744742994","1"
"SPD","2014","Employed","higher vocational","145","0.299693373371535","0.261851155512656","0.337535591230414","1"
"SPD","2014","Employed","higher education","610","0.237209040781814","0.220886812835373","0.253531268728254","1"
"AfD","2015","Not Employed","in school","4","","","","7"
"AfD","2015","Not Employed","higher education","19","","","","7"
"AfD","2015","Employed","in school","1","","","","7"
"AfD","2015","Not Employed","higher vocational","7","","","","7"
"AfD","2015","Employed","inadequately","","","","","7"
"AfD","2015","Employed","general elemantary","10","","","","7"
"AfD","2015","Not Employed","inadequately","2","","","","7"
"AfD","2015","Not Employed","middle vocational","46","0.0268095941210159","0.0195995386633056","0.0340196495787261","7"
"AfD","2015","Not Employed","vocational + Abi","4","","","","7"
"AfD","2015","Employed","middle vocational","100","0.042871719081445","0.0347876509906727","0.0509557871722172","7"
"AfD","2015","Employed","vocational + Abi","15","","","","7"
"AfD","2015","Employed","higher vocational","20","","","","7"
"AfD","2015","Employed","higher education","30","0.012689810705687","0.00811536418764178","0.0172642572237321","7"
"AfD","2015","Not Employed","general elemantary","7","","","","7"
"CDU/CSU","2015","Not Employed","vocational + Abi","79","0.51040415650297","0.431707151567266","0.589101161438674","2"
"CDU/CSU","2015","Not Employed","middle vocational","918","0.496915462110064","0.474597408506576","0.519233515713551","2"
"CDU/CSU","2015","Not Employed","higher vocational","111","0.423016136324453","0.361153937889433","0.484878334759473","2"
"CDU/CSU","2015","Not Employed","higher education","423","0.435000199068639","0.403834000467335","0.466166397669943","2"
"CDU/CSU","2015","Employed","in school","9","","","","2"
"CDU/CSU","2015","Employed","higher vocational","245","0.506096251395286","0.461416240094827","0.550776262695744","2"
"CDU/CSU","2015","Employed","higher education","783","0.34375944670597","0.324348664970432","0.363170228441509","2"
"CDU/CSU","2015","Not Employed","general elemantary","211","0.523781929482472","0.47819127577459","0.569372583190354","2"
"CDU/CSU","2015","Employed","inadequately","9","","","","2"
"CDU/CSU","2015","Employed","general elemantary","94","0.407376077490603","0.34671150086022","0.468040654120986","2"
"CDU/CSU","2015","Employed","vocational + Abi","230","0.367122910262595","0.329720190565011","0.404525629960179","2"
"CDU/CSU","2015","Employed","middle vocational","962","0.396926717885437","0.377401330907103","0.41645210486377","2"
"CDU/CSU","2015","Not Employed","in school","23","","","","2"
"CDU/CSU","2015","Not Employed","inadequately","13","","","","2"
"FDP","2015","Not Employed","in school","","","","","3"
"FDP","2015","Not Employed","inadequately","","","","","3"
"FDP","2015","Not Employed","general elemantary","4","","","","3"
"FDP","2015","Not Employed","middle vocational","34","0.0150759910957584","0.00963674292407614","0.0205152392674407","3"
"FDP","2015","Not Employed","vocational + Abi","8","","","","3"
"FDP","2015","Not Employed","higher vocational","5","","","","3"
"FDP","2015","Not Employed","higher education","48","0.045620152631763","0.0325025655595209","0.0587377397040051","3"
"FDP","2015","Employed","in school","","","","","3"
"FDP","2015","Employed","inadequately","","","","","3"
"FDP","2015","Employed","general elemantary","4","","","","3"
"FDP","2015","Employed","higher vocational","10","","","","3"
"FDP","2015","Employed","vocational + Abi","17","","","","3"
"FDP","2015","Employed","higher education","97","0.0393679321757789","0.0314203685212799","0.0473154958302779","3"
"FDP","2015","Employed","middle vocational","39","0.0121477168346875","0.00777599245853413","0.0165194412108408","3"
"Grüne","2015","Not Employed","vocational + Abi","13","","","","4"
"Grüne","2015","Employed","higher vocational","55","0.108773827013608","0.0809490480379919","0.136598605989224","4"
"Grüne","2015","Employed","higher education","656","0.284560201834712","0.266120334137956","0.303000069531468","4"
"Grüne","2015","Not Employed","higher vocational","14","","","","4"
"Grüne","2015","Not Employed","middle vocational","116","0.0509412247876558","0.0411265520703723","0.0607558975049392","4"
"Grüne","2015","Not Employed","higher education","129","0.132156928134474","0.110866689632889","0.153447166636059","4"
"Grüne","2015","Employed","in school","10","","","","4"
"Grüne","2015","Employed","vocational + Abi","138","0.216964049821476","0.184980807258768","0.248947292384185","4"
"Grüne","2015","Not Employed","general elemantary","21","","","","4"
"Grüne","2015","Employed","inadequately","1","","","","4"
"Grüne","2015","Employed","general elemantary","17","","","","4"
"Grüne","2015","Employed","middle vocational","254","0.108543727887181","0.0961297253922805","0.120957730382081","4"
"Grüne","2015","Not Employed","in school","15","","","","4"
"Grüne","2015","Not Employed","inadequately","6","","","","4"
"NPD","2015","Employed","middle vocational","54","0.0271851700669927","0.0206952319210335","0.0336751082129519","6"
"NPD","2015","Employed","vocational + Abi","2","","","","6"
"NPD","2015","Not Employed","middle vocational","16","","","","6"
"NPD","2015","Not Employed","vocational + Abi","","","","","6"
"NPD","2015","Not Employed","higher vocational","","","","","6"
"NPD","2015","Employed","higher vocational","3","","","","6"
"NPD","2015","Employed","higher education","3","","","","6"
"NPD","2015","Not Employed","higher education","1","","","","6"
"NPD","2015","Employed","in school","","","","","6"
"NPD","2015","Employed","inadequately","2","","","","6"
"NPD","2015","Employed","general elemantary","7","","","","6"
"NPD","2015","Not Employed","in school","","","","","6"
"NPD","2015","Not Employed","inadequately","1","","","","6"
"NPD","2015","Not Employed","general elemantary","6","","","","6"
"Other","2015","Not Employed","higher vocational","","","","","8"
"Other","2015","Not Employed","higher education","5","","","","8"
"Other","2015","Employed","middle vocational","36","0.0157574952848598","0.0107875215876268","0.0207274689820928","8"
"Other","2015","Employed","vocational + Abi","6","","","","8"
"Other","2015","Employed","higher vocational","6","","","","8"
"Other","2015","Employed","higher education","21","","","","8"
"Other","2015","Not Employed","middle vocational","12","","","","8"
"Other","2015","Not Employed","vocational + Abi","1","","","","8"
"Other","2015","Employed","in school","","","","","8"
"Other","2015","Employed","inadequately","2","","","","8"
"Other","2015","Employed","general elemantary","3","","","","8"
"Other","2015","Not Employed","in school","","","","","8"
"Other","2015","Not Employed","inadequately","1","","","","8"
"Other","2015","Not Employed","general elemantary","3","","","","8"
"PDS/Linke","2015","Not Employed","in school","7","","","","5"
"PDS/Linke","2015","Not Employed","inadequately","5","","","","5"
"PDS/Linke","2015","Employed","in school","4","","","","5"
"PDS/Linke","2015","Employed","inadequately","3","","","","5"
"PDS/Linke","2015","Employed","general elemantary","30","0.0961541940232393","0.0597560608078827","0.132552327238596","5"
"PDS/Linke","2015","Not Employed","middle vocational","117","0.0490155386607717","0.0393783984738726","0.0586526788476708","5"
"PDS/Linke","2015","Employed","higher vocational","24","","","","5"
"PDS/Linke","2015","Employed","higher education","177","0.0644804712770038","0.0544429910360998","0.0745179515179078","5"
"PDS/Linke","2015","Not Employed","vocational + Abi","14","","","","5"
"PDS/Linke","2015","Not Employed","higher vocational","19","","","","5"
"PDS/Linke","2015","Not Employed","higher education","106","0.1017838754831","0.0827755056324962","0.120792245333704","5"
"PDS/Linke","2015","Employed","middle vocational","212","0.0769435288319481","0.0663079868779358","0.0875790707859604","5"
"PDS/Linke","2015","Employed","vocational + Abi","54","0.0730558757519157","0.0528632821277221","0.0932484693761094","5"
"PDS/Linke","2015","Not Employed","general elemantary","32","0.0378160517217127","0.020403405608522","0.0552286978349034","5"
"SPD","2015","Not Employed","in school","14","","","","1"
"SPD","2015","Not Employed","inadequately","29","","","","1"
"SPD","2015","Not Employed","general elemantary","177","0.363311408690962","0.319407753367905","0.40721506401402","1"
"SPD","2015","Not Employed","middle vocational","669","0.344234933267179","0.323027105611488","0.365442760922871","1"
"SPD","2015","Not Employed","vocational + Abi","36","0.272008261871132","0.201953684901128","0.342062838841136","1"
"SPD","2015","Not Employed","higher vocational","89","0.398825407677623","0.337511814703749","0.460139000651497","1"
"SPD","2015","Not Employed","higher education","241","0.254411002300521","0.227031052446639","0.281790952154404","1"
"SPD","2015","Employed","in school","6","","","","1"
"SPD","2015","Employed","inadequately","14","","","","1"
"SPD","2015","Employed","general elemantary","87","0.372840485707613","0.313137182405624","0.432543789009601","1"
"SPD","2015","Employed","middle vocational","755","0.31962392412745","0.301013614620771","0.338234233634129","1"
"SPD","2015","Employed","vocational + Abi","176","0.27443696382561","0.239811417906377","0.309062509744843","1"
"SPD","2015","Employed","higher vocational","118","0.265452772953191","0.225990776988955","0.304914768917426","1"
"SPD","2015","Employed","higher education","533","0.240640787243594","0.223170806511163","0.258110767976025","1"
"AfD","2016","Not Employed","in school","4","","","","7"
"AfD","2016","Not Employed","inadequately","4","","","","7"
"AfD","2016","Not Employed","higher vocational","10","","","","7"
"AfD","2016","Not Employed","higher education","26","","","","7"
"AfD","2016","Employed","in school","1","","","","7"
"AfD","2016","Employed","inadequately","1","","","","7"
"AfD","2016","Employed","general elemantary","26","","","","7"
"AfD","2016","Not Employed","general elemantary","16","","","","7"
"AfD","2016","Not Employed","middle vocational","92","0.0535793271982714","0.0429496470348896","0.0642090073616532","7"
"AfD","2016","Not Employed","vocational + Abi","9","","","","7"
"AfD","2016","Employed","higher vocational","30","0.0644146598900932","0.0413716657450362","0.0874576540351503","7"
"AfD","2016","Employed","higher education","48","0.0201816316946716","0.0143425920456005","0.0260206713437426","7"
"AfD","2016","Employed","middle vocational","207","0.0828477892844545","0.0712738647422168","0.0944217138266923","7"
"AfD","2016","Employed","vocational + Abi","33","0.0555815118665777","0.0378312190364922","0.0733318046966633","7"
"CDU/CSU","2016","Not Employed","middle vocational","827","0.49469635798656","0.471095650018058","0.518297065955063","2"
"CDU/CSU","2016","Not Employed","vocational + Abi","58","0.43569965299682","0.353268864035121","0.518130441958519","2"
"CDU/CSU","2016","Employed","higher vocational","218","0.473051071405736","0.426186664569339","0.519915478242133","2"
"CDU/CSU","2016","Not Employed","higher vocational","93","0.407986892929672","0.342294114925652","0.473679670933692","2"
"CDU/CSU","2016","Not Employed","higher education","351","0.417358917182012","0.384227599292076","0.450490235071948","2"
"CDU/CSU","2016","Employed","higher education","728","0.324938432758455","0.305490979776694","0.344385885740216","2"
"CDU/CSU","2016","Employed","in school","7","","","","2"
"CDU/CSU","2016","Employed","inadequately","10","","","","2"
"CDU/CSU","2016","Employed","vocational + Abi","209","0.292635178271691","0.257386478704333","0.32788387783905","2"
"CDU/CSU","2016","Not Employed","general elemantary","173","0.50388817437493","0.453283652037275","0.554492696712586","2"
"CDU/CSU","2016","Employed","general elemantary","78","0.352427168047126","0.29332679387835","0.411527542215902","2"
"CDU/CSU","2016","Employed","middle vocational","851","0.382479136121296","0.362073545548203","0.402884726694389","2"
"CDU/CSU","2016","Not Employed","in school","11","","","","2"
"CDU/CSU","2016","Not Employed","inadequately","9","","","","2"
"FDP","2016","Not Employed","in school","1","","","","3"
"FDP","2016","Not Employed","inadequately","","","","","3"
"FDP","2016","Employed","in school","","","","","3"
"FDP","2016","Employed","inadequately","","","","","3"
"FDP","2016","Employed","general elemantary","3","","","","3"
"FDP","2016","Employed","higher vocational","6","","","","3"
"FDP","2016","Employed","higher education","100","0.0484645697253943","0.0395476437698175","0.0573814956809712","3"
"FDP","2016","Not Employed","general elemantary","7","","","","3"
"FDP","2016","Not Employed","middle vocational","37","0.021352133914402","0.0145285375475691","0.0281757302812348","3"
"FDP","2016","Not Employed","vocational + Abi","7","","","","3"
"FDP","2016","Not Employed","higher vocational","5","","","","3"
"FDP","2016","Not Employed","higher education","54","0.0602534373900457","0.044265972715813","0.0762409020642784","3"
"FDP","2016","Employed","middle vocational","43","0.0171990177118504","0.0117401309093956","0.0226579045143052","3"
"FDP","2016","Employed","vocational + Abi","13","","","","3"
"Grüne","2016","Not Employed","middle vocational","110","0.0669764191587878","0.0551762907691358","0.0787765475484397","4"
"Grüne","2016","Not Employed","vocational + Abi","10","","","","4"
"Grüne","2016","Not Employed","higher vocational","21","","","","4"
"Grüne","2016","Not Employed","higher education","102","0.128346131973462","0.1058738728408","0.150818391106124","4"
"Grüne","2016","Employed","higher vocational","57","0.131581704213966","0.0998519226615256","0.163311485766406","4"
"Grüne","2016","Employed","higher education","694","0.301140275978765","0.282091374922719","0.320189177034811","4"
"Grüne","2016","Employed","vocational + Abi","141","0.233040196628138","0.200286537528888","0.265793855727389","4"
"Grüne","2016","Employed","in school","11","","","","4"
"Grüne","2016","Employed","inadequately","1","","","","4"
"Grüne","2016","Employed","middle vocational","254","0.121805096239013","0.108072657768938","0.135537534709088","4"
"Grüne","2016","Not Employed","general elemantary","19","","","","4"
"Grüne","2016","Employed","general elemantary","31","0.0951799755647449","0.0588750854644692","0.131484865665021","4"
"Grüne","2016","Not Employed","in school","17","","","","4"
"Grüne","2016","Not Employed","inadequately","4","","","","4"
"NPD","2016","Not Employed","middle vocational","11","","","","6"
"NPD","2016","Not Employed","higher vocational","","","","","6"
"NPD","2016","Not Employed","higher education","","","","","6"
"NPD","2016","Employed","middle vocational","36","0.0211035568274319","0.015068717939573","0.0271383957152909","6"
"NPD","2016","Not Employed","vocational + Abi","","","","","6"
"NPD","2016","Employed","vocational + Abi","2","","","","6"
"NPD","2016","Employed","higher vocational","2","","","","6"
"NPD","2016","Employed","higher education","3","","","","6"
"NPD","2016","Employed","in school","","","","","6"
"NPD","2016","Employed","inadequately","1","","","","6"
"NPD","2016","Employed","general elemantary","9","","","","6"
"NPD","2016","Not Employed","in school","","","","","6"
"NPD","2016","Not Employed","inadequately","2","","","","6"
"NPD","2016","Not Employed","general elemantary","3","","","","6"
"Other","2016","Not Employed","in school","1","","","","8"
"Other","2016","Not Employed","inadequately","","","","","8"
"Other","2016","Not Employed","general elemantary","4","","","","8"
"Other","2016","Not Employed","middle vocational","6","","","","8"
"Other","2016","Not Employed","vocational + Abi","1","","","","8"
"Other","2016","Not Employed","higher vocational","","","","","8"
"Other","2016","Not Employed","higher education","3","","","","8"
"Other","2016","Employed","middle vocational","42","0.0191953065173738","0.0134341686357085","0.024956444399039","8"
"Other","2016","Employed","vocational + Abi","4","","","","8"
"Other","2016","Employed","higher vocational","5","","","","8"
"Other","2016","Employed","higher education","23","","","","8"
"Other","2016","Employed","in school","1","","","","8"
"Other","2016","Employed","inadequately","2","","","","8"
"Other","2016","Employed","general elemantary","5","","","","8"
"PDS/Linke","2016","Not Employed","in school","8","","","","5"
"PDS/Linke","2016","Not Employed","inadequately","1","","","","5"
"PDS/Linke","2016","Employed","in school","4","","","","5"
"PDS/Linke","2016","Employed","inadequately","2","","","","5"
"PDS/Linke","2016","Employed","general elemantary","16","","","","5"
"PDS/Linke","2016","Not Employed","middle vocational","105","0.0491084525173703","0.0389079145121965","0.0593089905225442","5"
"PDS/Linke","2016","Not Employed","vocational + Abi","17","","","","5"
"PDS/Linke","2016","Not Employed","higher vocational","13","","","","5"
"PDS/Linke","2016","Employed","vocational + Abi","62","0.11440677474011","0.0897463178812881","0.139067231598932","5"
"PDS/Linke","2016","Employed","higher vocational","20","","","","5"
"PDS/Linke","2016","Employed","higher education","173","0.0716844482064347","0.0609729360717925","0.0823959603410768","5"
"PDS/Linke","2016","Not Employed","higher education","95","0.096018235677738","0.0762239421252025","0.115812529230274","5"
"PDS/Linke","2016","Employed","middle vocational","144","0.0588952609770373","0.0490102164173941","0.0687803055366805","5"
"PDS/Linke","2016","Not Employed","general elemantary","25","","","","5"
"SPD","2016","Employed","in school","3","","","","1"
"SPD","2016","Employed","inadequately","13","","","","1"
"SPD","2016","Not Employed","in school","15","","","","1"
"SPD","2016","Not Employed","inadequately","14","","","","1"
"SPD","2016","Not Employed","general elemantary","128","0.339044946442882","0.291132642113334","0.386957250772431","1"
"SPD","2016","Not Employed","middle vocational","536","0.307277468070667","0.285499143042635","0.3290557930987","1"
"SPD","2016","Not Employed","vocational + Abi","37","0.260045610775986","0.187122039331891","0.33296918222008","1"
"SPD","2016","Not Employed","higher vocational","73","0.323844815940658","0.261295793478599","0.386393838402718","1"
"SPD","2016","Not Employed","higher education","220","0.264740952544008","0.235098504783589","0.294383400304426","1"
"SPD","2016","Employed","general elemantary","83","0.331473132868567","0.273236691402482","0.389709574334652","1"
"SPD","2016","Employed","middle vocational","602","0.296474836321543","0.27729904862344","0.315650624019646","1"
"SPD","2016","Employed","vocational + Abi","176","0.272434465811154","0.23794192493379","0.306927006688517","1"
"SPD","2016","Employed","higher vocational","98","0.235466976450576","0.195640858593301","0.275293094307852","1"
"SPD","2016","Employed","higher education","459","0.219108231195465","0.201932498730646","0.236283963660283","1"
"AfD","2017","Not Employed","in school","3","","","","7"
"AfD","2017","Not Employed","inadequately","4","","","","7"
"AfD","2017","Not Employed","higher vocational","10","","","","7"
"AfD","2017","Not Employed","higher education","24","","","","7"
"AfD","2017","Employed","in school","","","","","7"
"AfD","2017","Employed","inadequately","3","","","","7"
"AfD","2017","Not Employed","general elemantary","22","","","","7"
"AfD","2017","Employed","general elemantary","24","","","","7"
"AfD","2017","Employed","middle vocational","211","0.0846984940056569","0.0739043651315533","0.0954926228797606","7"
"AfD","2017","Employed","higher education","53","0.0202911065609977","0.0147981848465438","0.0257840282754516","7"
"AfD","2017","Not Employed","middle vocational","90","0.0525494049336571","0.0423816653507765","0.0627171445165376","7"
"AfD","2017","Not Employed","vocational + Abi","2","","","","7"
"AfD","2017","Employed","vocational + Abi","25","","","","7"
"AfD","2017","Employed","higher vocational","34","0.0656658650438364","0.0442523740940672","0.0870793559936056","7"
"CDU/CSU","2017","Not Employed","middle vocational","820","0.441530220401502","0.418902422957051","0.464158017845953","2"
"CDU/CSU","2017","Not Employed","vocational + Abi","74","0.486876790956443","0.409429101576226","0.564324480336661","2"
"CDU/CSU","2017","Not Employed","higher vocational","103","0.394365470086088","0.331342791707815","0.457388148464362","2"
"CDU/CSU","2017","Employed","higher vocational","245","0.480476567447934","0.437284379128516","0.523668755767352","2"
"CDU/CSU","2017","Employed","higher education","845","0.314098145505357","0.29601534491507","0.332180946095643","2"
