"party","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"SPD","2001","1-pers.-HH","554","0.411877020624808","0.38559358405592","0.438160457193697","2"
"SPD","2001","Single parent ","179","0.462071061246729","0.411610823022134","0.512531299471324","2"
"SPD","2001","(Married) couple without C. ","1504","0.443951533776227","0.42735311330385","0.460549954248604","2"
"SPD","2001","Couple + C. GT 16 ","599","0.446547958604591","0.420038890095692","0.47305702711349","2"
"SPD","2001","Couple + C. LE and GT 16","258","0.425296583232887","0.38573803889146","0.464855127574315","2"
"AfD","2002","Single parent ","","","","","7"
"AfD","2002","1-pers.-HH","","","","","7"
"AfD","2002","(Married) couple without C. ","","","","","7"
"AfD","2002","Couple + C. LE 16 ","","","","","7"
"AfD","2002","Couple + C. GT 16 ","","","","","7"
"AfD","2002","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2002","Couple + C. GT 16 ","646","0.396999775044325","0.373261897713432","0.420737652375217","1"
"CDU/CSU","2002","Couple + C. LE and GT 16","273","0.368002316912356","0.332970277488562","0.40303435633615","1"
"CDU/CSU","2002","(Married) couple without C. ","1717","0.435744713094051","0.420330072391941","0.451159353796161","1"
"CDU/CSU","2002","Couple + C. LE 16 ","730","0.35869800111768","0.337880180922616","0.379515821312743","1"
"CDU/CSU","2002","1-pers.-HH","527","0.377920971094667","0.352763940328994","0.403078001860341","1"
"CDU/CSU","2002","Single parent ","114","0.304408525287887","0.25739425361771","0.351422796958063","1"
"FDP","2002","Couple + C. LE and GT 16","27","","","","3"
"FDP","2002","Couple + C. GT 16 ","86","0.0438075460017404","0.0338778687501316","0.0537372232533491","3"
"FDP","2002","1-pers.-HH","74","0.0565663267705359","0.0445804231819007","0.0685522303591712","3"
"FDP","2002","Single parent ","8","","","","3"
"FDP","2002","Couple + C. LE 16 ","86","0.0376059530781761","0.0293485356035039","0.0458633705528484","3"
"FDP","2002","(Married) couple without C. ","219","0.0420808449033261","0.0358393850851672","0.048322304721485","3"
"NPD Combination","2002","(Married) couple without C. ","18","","","","6"
"NPD Combination","2002","Couple + C. LE 16 ","19","","","","6"
"NPD Combination","2002","Couple + C. GT 16 ","16","","","","6"
"NPD Combination","2002","1-pers.-HH","9","","","","6"
"NPD Combination","2002","Single parent ","9","","","","6"
"NPD Combination","2002","Couple + C. LE and GT 16","6","","","","6"
"Other","2002","1-pers.-HH","19","","","","8"
"Other","2002","(Married) couple without C. ","27","","","","8"
"Other","2002","Single parent ","7","","","","8"
"Other","2002","Couple + C. LE 16 ","22","","","","8"
"Other","2002","Couple + C. GT 16 ","19","","","","8"
"Other","2002","Couple + C. LE and GT 16","7","","","","8"
"PDS/Linke","2002","Single parent ","28","","","","5"
"PDS/Linke","2002","(Married) couple without C. ","209","0.0438138062599451","0.0374508893709039","0.0501767231489863","5"
"PDS/Linke","2002","Couple + C. LE 16 ","72","0.0328755963850562","0.0251360150402576","0.0406151777298548","5"
"PDS/Linke","2002","1-pers.-HH","105","0.0653105743663092","0.0524913567305889","0.0781297920020296","5"
"PDS/Linke","2002","Couple + C. LE and GT 16","34","0.0442249102820169","0.0292903054636887","0.0591595151003452","5"
"PDS/Linke","2002","Couple + C. GT 16 ","100","0.0535510767537565","0.0426286105807948","0.0644735429267183","5"
"SPD","2002","Couple + C. LE 16 ","876","0.437410596419352","0.41587881799619","0.458942374842513","2"
"SPD","2002","Couple + C. LE and GT 16","297","0.426262462439403","0.390339050482806","0.462185874396001","2"
"SPD","2002","1-pers.-HH","590","0.405864442335874","0.380386204985731","0.431342679686016","2"
"SPD","2002","(Married) couple without C. ","1588","0.423812388688186","0.408450369385958","0.439174407990413","2"
"SPD","2002","Single parent ","153","0.425402350501391","0.374889014999941","0.475915686002841","2"
"SPD","2002","Couple + C. GT 16 ","647","0.419148065013885","0.395209149785286","0.443086980242484","2"
"AfD","2003","1-pers.-HH","","","","","7"
"AfD","2003","(Married) couple without C. ","","","","","7"
"AfD","2003","Single parent ","","","","","7"
"AfD","2003","Couple + C. LE 16 ","","","","","7"
"AfD","2003","Couple + C. GT 16 ","","","","","7"
"AfD","2003","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2003","Couple + C. GT 16 ","747","0.408648830674071","0.385676078288124","0.431621583060018","1"
"CDU/CSU","2003","Couple + C. LE and GT 16","341","0.471807388524377","0.436127975543129","0.507486801505626","1"
"CDU/CSU","2003","(Married) couple without C. ","1826","0.458694814996996","0.4432702447789","0.474119385215092","1"
"CDU/CSU","2003","Single parent ","144","0.38808546223667","0.33856488552089","0.43760603895245","1"
"CDU/CSU","2003","1-pers.-HH","615","0.400372450337608","0.375576809126443","0.425168091548773","1"
"CDU/CSU","2003","Couple + C. LE 16 ","836","0.419753158889963","0.398075327202436","0.44143099057749","1"
"FDP","2003","Couple + C. LE and GT 16","16","","","","3"
"FDP","2003","Couple + C. GT 16 ","92","0.0444115972241718","0.0347844236346294","0.0540387708137142","3"
"FDP","2003","1-pers.-HH","68","0.0476289843974073","0.036850909260791","0.0584070595340236","3"
"FDP","2003","(Married) couple without C. ","178","0.0350328335525296","0.0293413699351264","0.0407242971699328","3"
"FDP","2003","Single parent ","10","","","","3"
"FDP","2003","Couple + C. LE 16 ","77","0.041154958369054","0.0324293089918258","0.0498806077462822","3"
"NPD Combination","2003","1-pers.-HH","9","","","","6"
"NPD Combination","2003","Single parent ","6","","","","6"
"NPD Combination","2003","Couple + C. LE and GT 16","5","","","","6"
"NPD Combination","2003","(Married) couple without C. ","16","","","","6"
"NPD Combination","2003","Couple + C. LE 16 ","16","","","","6"
"NPD Combination","2003","Couple + C. GT 16 ","15","","","","6"
"Other","2003","1-pers.-HH","14","","","","8"
"Other","2003","(Married) couple without C. ","25","","","","8"
"Other","2003","Single parent ","6","","","","8"
"Other","2003","Couple + C. LE 16 ","18","","","","8"
"Other","2003","Couple + C. GT 16 ","22","","","","8"
"Other","2003","Couple + C. LE and GT 16","5","","","","8"
"PDS/Linke","2003","1-pers.-HH","75","0.0411978886440926","0.0311400553728328","0.0512557219153524","5"
"PDS/Linke","2003","(Married) couple without C. ","171","0.034893982354517","0.029213400224974","0.0405745644840601","5"
"PDS/Linke","2003","Single parent ","13","","","","5"
"PDS/Linke","2003","Couple + C. LE 16 ","51","0.0257232953048783","0.0187695797446512","0.0326770108651055","5"
"PDS/Linke","2003","Couple + C. GT 16 ","69","0.0275666127474877","0.0199152850152662","0.0352179404797091","5"
"PDS/Linke","2003","Couple + C. LE and GT 16","18","","","","5"
"SPD","2003","Couple + C. LE 16 ","692","0.349186213343662","0.328246565315772","0.370125861371551","2"
"SPD","2003","Single parent ","136","0.357990762876665","0.309273467485624","0.406708058267706","2"
"SPD","2003","Couple + C. GT 16 ","638","0.38948403243896","0.366695911602393","0.412272153275527","2"
"SPD","2003","Couple + C. LE and GT 16","271","0.361319161179641","0.326984986614814","0.395653335744467","2"
"SPD","2003","1-pers.-HH","567","0.391482022900802","0.366782129450533","0.416181916351072","2"
"SPD","2003","(Married) couple without C. ","1517","0.394556847414038","0.379427453125736","0.409686241702339","2"
"AfD","2004","1-pers.-HH","","","","","7"
"AfD","2004","(Married) couple without C. ","","","","","7"
"AfD","2004","Single parent ","","","","","7"
"AfD","2004","Couple + C. LE 16 ","","","","","7"
"AfD","2004","Couple + C. GT 16 ","","","","","7"
"AfD","2004","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2004","Couple + C. GT 16 ","644","0.430746035668316","0.405645027146741","0.45584704418989","1"
"CDU/CSU","2004","Single parent ","101","0.324882297507852","0.271257328687639","0.378507266328064","1"
"CDU/CSU","2004","Couple + C. LE and GT 16","276","0.439970194348155","0.400897852213211","0.479042536483099","1"
"CDU/CSU","2004","Couple + C. LE 16 ","662","0.433834962459156","0.409374422368982","0.45829550254933","1"
"CDU/CSU","2004","(Married) couple without C. ","1682","0.477952227989075","0.461506670398084","0.494397785580066","1"
"CDU/CSU","2004","1-pers.-HH","559","0.432658549435681","0.405548540223944","0.459768558647417","1"
"FDP","2004","Couple + C. LE and GT 16","20","","","","3"
"FDP","2004","Couple + C. GT 16 ","72","0.0339306380586349","0.0247530689714015","0.0431082071458683","3"
"FDP","2004","(Married) couple without C. ","154","0.0373184992664308","0.0310782112764417","0.0435587872564199","3"
"FDP","2004","Couple + C. LE 16 ","63","0.0361483917927952","0.0269358001113535","0.0453609834742369","3"
"FDP","2004","1-pers.-HH","67","0.0545512634459316","0.0421245534703754","0.0669779734214879","3"
"FDP","2004","Single parent ","11","","","","3"
"NPD Combination","2004","1-pers.-HH","13","","","","6"
"NPD Combination","2004","Couple + C. LE and GT 16","7","","","","6"
"NPD Combination","2004","(Married) couple without C. ","18","","","","6"
"NPD Combination","2004","Single parent ","4","","","","6"
"NPD Combination","2004","Couple + C. LE 16 ","15","","","","6"
"NPD Combination","2004","Couple + C. GT 16 ","12","","","","6"
"Other","2004","1-pers.-HH","7","","","","8"
"Other","2004","Couple + C. LE 16 ","15","","","","8"
"Other","2004","Couple + C. GT 16 ","22","","","","8"
"Other","2004","(Married) couple without C. ","30","0.00800584753320027","0.00507185200254408","0.0109398430638564","8"
"Other","2004","Single parent ","9","","","","8"
"Other","2004","Couple + C. LE and GT 16","8","","","","8"
"PDS/Linke","2004","1-pers.-HH","73","0.0429105629739268","0.0318215438974015","0.0539995820504522","5"
"PDS/Linke","2004","(Married) couple without C. ","183","0.044661707074718","0.0378611030710428","0.0514623110783932","5"
"PDS/Linke","2004","Single parent ","14","","","","5"
"PDS/Linke","2004","Couple + C. LE 16 ","40","0.0241879248279881","0.0166053859900179","0.0317704636659583","5"
"PDS/Linke","2004","Couple + C. LE and GT 16","22","","","","5"
"PDS/Linke","2004","Couple + C. GT 16 ","83","0.0453470739589351","0.034800172622301","0.0558939752955691","5"
"SPD","2004","Couple + C. LE 16 ","534","0.334323741901883","0.311040288907021","0.357607194896746","2"
"SPD","2004","1-pers.-HH","425","0.343974870226444","0.317981753415126","0.369967987037762","2"
"SPD","2004","(Married) couple without C. ","1225","0.360551702774367","0.344743309648156","0.376360095900578","2"
"SPD","2004","Single parent ","95","0.329554315548478","0.275732346489887","0.383376284607068","2"
"SPD","2004","Couple + C. GT 16 ","526","0.393718873670154","0.368952772877041","0.418484974463267","2"
"SPD","2004","Couple + C. LE and GT 16","207","0.367198940725265","0.329255513582454","0.405142367868075","2"
"AfD","2005","(Married) couple without C. ","","","","","7"
"AfD","2005","1-pers.-HH","","","","","7"
"AfD","2005","Single parent ","","","","","7"
"AfD","2005","Couple + C. LE 16 ","","","","","7"
"AfD","2005","Couple + C. GT 16 ","","","","","7"
"AfD","2005","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2005","Couple + C. GT 16 ","563","0.378830223454364","0.353608281581417","0.40405216532731","1"
"CDU/CSU","2005","Couple + C. LE and GT 16","245","0.369243371517582","0.33085134729399","0.407635395741175","1"
"CDU/CSU","2005","(Married) couple without C. ","1621","0.449095521899651","0.432983288656483","0.465207755142818","1"
"CDU/CSU","2005","Single parent ","104","0.29130846755153","0.241680632355857","0.340936302747202","1"
"CDU/CSU","2005","1-pers.-HH","547","0.397849261965969","0.371807518460617","0.423891005471322","1"
"CDU/CSU","2005","Couple + C. LE 16 ","593","0.403210719683083","0.37846864240504","0.427952796961126","1"
"FDP","2005","Couple + C. LE 16 ","53","0.0333630764837798","0.0243052425714077","0.0424209103961519","3"
"FDP","2005","Couple + C. LE and GT 16","22","","","","3"
"FDP","2005","Couple + C. GT 16 ","65","0.0340594297731862","0.0246287077924461","0.0434901517539264","3"
"FDP","2005","1-pers.-HH","56","0.0412119590033788","0.0306357237877262","0.0517881942190314","3"
"FDP","2005","(Married) couple without C. ","182","0.0375121685324766","0.0313571135641587","0.0436672235007945","3"
"FDP","2005","Single parent ","14","","","","3"
"NPD Combination","2005","(Married) couple without C. ","33","0.0132536654136813","0.00954925591743264","0.0169580749099299","6"
"NPD Combination","2005","Couple + C. LE 16 ","40","0.0339798478918666","0.0248415896720551","0.0431181061116781","6"
"NPD Combination","2005","Couple + C. GT 16 ","23","","","","6"
"NPD Combination","2005","1-pers.-HH","15","","","","6"
"NPD Combination","2005","Single parent ","6","","","","6"
"NPD Combination","2005","Couple + C. LE and GT 16","13","","","","6"
"Other","2005","1-pers.-HH","10","","","","8"
"Other","2005","Couple + C. LE 16 ","11","","","","8"
"Other","2005","Couple + C. GT 16 ","11","","","","8"
"Other","2005","Couple + C. LE and GT 16","9","","","","8"
"Other","2005","(Married) couple without C. ","34","0.0109370860282974","0.00756800854182642","0.0143061635147684","8"
"Other","2005","Single parent ","9","","","","8"
"PDS/Linke","2005","Single parent ","18","","","","5"
"PDS/Linke","2005","Couple + C. LE and GT 16","30","0.0363464352387061","0.0214581348348083","0.051234735642604","5"
"PDS/Linke","2005","1-pers.-HH","85","0.0452133250793702","0.0341586860648866","0.0562679640938538","5"
"PDS/Linke","2005","(Married) couple without C. ","190","0.0423240422689007","0.035802488359749","0.0488455961780525","5"
"PDS/Linke","2005","Couple + C. LE 16 ","38","0.0292579750116216","0.0207576865225463","0.037758263500697","5"
"PDS/Linke","2005","Couple + C. GT 16 ","77","0.0446859016201393","0.0339433015460195","0.0554285016942591","5"
"SPD","2005","(Married) couple without C. ","1339","0.380508753155965","0.364781671575787","0.396235834736143","2"
"SPD","2005","Couple + C. LE 16 ","527","0.326009450158748","0.30236650277902","0.349652397538475","2"
"SPD","2005","1-pers.-HH","505","0.373107923211861","0.347376026855112","0.398839819568609","2"
"SPD","2005","Single parent ","111","0.362747575585793","0.310233205235827","0.415261945935758","2"
"SPD","2005","Couple + C. GT 16 ","540","0.415073479636881","0.389454360031367","0.440692599242394","2"
"SPD","2005","Couple + C. LE and GT 16","196","0.385592055823911","0.346871088742404","0.424313022905417","2"
"AfD","2006","(Married) couple without C. ","","","","","7"
"AfD","2006","1-pers.-HH","","","","","7"
"AfD","2006","Single parent ","","","","","7"
"AfD","2006","Couple + C. LE 16 ","","","","","7"
"AfD","2006","Couple + C. GT 16 ","","","","","7"
"AfD","2006","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2006","Couple + C. GT 16 ","634","0.394764151803138","0.370738194302758","0.418790109303519","1"
"CDU/CSU","2006","(Married) couple without C. ","1926","0.439917732771844","0.42504159775303","0.454793867790658","1"
"CDU/CSU","2006","Couple + C. LE and GT 16","251","0.369516174931071","0.332324164741229","0.406708185120912","1"
"CDU/CSU","2006","1-pers.-HH","624","0.386625661470153","0.362875314041385","0.410376008898921","1"
"CDU/CSU","2006","Couple + C. LE 16 ","646","0.367545127833156","0.34489119684218","0.390199058824132","1"
"CDU/CSU","2006","Single parent ","141","0.324316725716552","0.277617390702153","0.371016060730952","1"
"FDP","2006","1-pers.-HH","82","0.0536897873005306","0.0426965796114944","0.0646829949895668","3"
"FDP","2006","Couple + C. LE 16 ","93","0.0494075656625915","0.0392247619586869","0.0595903693664962","3"
"FDP","2006","Couple + C. LE and GT 16","24","","","","3"
"FDP","2006","Couple + C. GT 16 ","82","0.0451620957730504","0.0349550186086794","0.0553691729374213","3"
"FDP","2006","Single parent ","13","","","","3"
"FDP","2006","(Married) couple without C. ","207","0.0414328608245111","0.0354602778096333","0.047405443839389","3"
"NPD Combination","2006","(Married) couple without C. ","38","0.0150816749563301","0.011429064457496","0.0187342854551642","6"
"NPD Combination","2006","1-pers.-HH","12","","","","6"
"NPD Combination","2006","Single parent ","3","","","","6"
"NPD Combination","2006","Couple + C. GT 16 ","34","0.025519804010136","0.0177685011688809","0.0332711068513911","6"
"NPD Combination","2006","Couple + C. LE 16 ","37","0.0243454008815291","0.0171038767869506","0.0315869249761075","6"
"NPD Combination","2006","Couple + C. LE and GT 16","8","","","","6"
"Other","2006","1-pers.-HH","13","","","","8"
"Other","2006","Couple + C. LE 16 ","16","","","","8"
"Other","2006","(Married) couple without C. ","32","0.00721587981866448","0.00467928837877614","0.00975247125855283","8"
"Other","2006","Couple + C. GT 16 ","18","","","","8"
"Other","2006","Couple + C. LE and GT 16","3","","","","8"
"Other","2006","Single parent ","9","","","","8"
"PDS/Linke","2006","1-pers.-HH","110","0.0554345492662424","0.0442744484926851","0.0665946500397997","5"
"PDS/Linke","2006","Couple + C. LE and GT 16","31","0.0353612011268151","0.0211299914381043","0.049592410815526","5"
"PDS/Linke","2006","(Married) couple without C. ","271","0.0619822353089489","0.054755908229507","0.0692085623883907","5"
"PDS/Linke","2006","Single parent ","36","0.0819835041644809","0.0546155130735506","0.109351495255411","5"
"PDS/Linke","2006","Couple + C. LE 16 ","62","0.0383516350625358","0.029328165500394","0.0473751046246775","5"
"PDS/Linke","2006","Couple + C. GT 16 ","107","0.0574731612300169","0.0460330845746397","0.0689132378853941","5"
"SPD","2006","(Married) couple without C. ","1511","0.368804827599535","0.354345150366116","0.383264504832954","2"
"SPD","2006","Couple + C. LE 16 ","622","0.357971436043302","0.335445915856726","0.380496956229879","2"
"SPD","2006","Single parent ","134","0.388806188194571","0.340175490856848","0.437436885532294","2"
"SPD","2006","1-pers.-HH","629","0.384517474275314","0.360791299140564","0.408243649410063","2"
"SPD","2006","Couple + C. GT 16 ","598","0.396674644841028","0.37262866170149","0.420720627980567","2"
"SPD","2006","Couple + C. LE and GT 16","228","0.399251273288772","0.361514432886986","0.436988113690558","2"
"AfD","2007","Couple + C. LE 16 ","","","","","7"
"AfD","2007","Couple + C. GT 16 ","","","","","7"
"AfD","2007","Couple + C. LE and GT 16","","","","","7"
"AfD","2007","(Married) couple without C. ","","","","","7"
"AfD","2007","Single parent ","","","","","7"
"AfD","2007","1-pers.-HH","","","","","7"
"CDU/CSU","2007","Couple + C. GT 16 ","527","0.376831555020449","0.351199160393591","0.402463949647307","1"
"CDU/CSU","2007","Couple + C. LE and GT 16","199","0.360712749270096","0.318663524244915","0.402761974295276","1"
"CDU/CSU","2007","(Married) couple without C. ","1611","0.429689975112417","0.413645750827512","0.445734199397323","1"
"CDU/CSU","2007","Couple + C. LE 16 ","510","0.363072211450181","0.337846293100388","0.388298129799974","1"
"CDU/CSU","2007","1-pers.-HH","527","0.377301463819725","0.351947392678092","0.402655534961357","1"
"CDU/CSU","2007","Single parent ","108","0.299865435573826","0.250503968609579","0.349226902538074","1"
"FDP","2007","(Married) couple without C. ","214","0.0492820385782169","0.0422665843981486","0.0562974927582851","3"
"FDP","2007","1-pers.-HH","70","0.0429881839641777","0.0323786150897304","0.0535977528386249","3"
"FDP","2007","Single parent ","14","","","","3"
"FDP","2007","Couple + C. LE 16 ","84","0.0513760057051402","0.0397953645953651","0.0629566468149153","3"
"FDP","2007","Couple + C. GT 16 ","63","0.0369538617962865","0.0269753382936149","0.046932385298958","3"
"FDP","2007","Couple + C. LE and GT 16","18","","","","3"
"NPD Combination","2007","1-pers.-HH","9","","","","6"
"NPD Combination","2007","Couple + C. LE 16 ","27","","","","6"
"NPD Combination","2007","Couple + C. GT 16 ","28","","","","6"
"NPD Combination","2007","Couple + C. LE and GT 16","12","","","","6"
"NPD Combination","2007","(Married) couple without C. ","27","","","","6"
"NPD Combination","2007","Single parent ","10","","","","6"
"Other","2007","Couple + C. LE and GT 16","4","","","","8"
"Other","2007","1-pers.-HH","10","","","","8"
"Other","2007","Couple + C. GT 16 ","19","","","","8"
"Other","2007","Couple + C. LE 16 ","11","","","","8"
"Other","2007","(Married) couple without C. ","26","","","","8"
"Other","2007","Single parent ","8","","","","8"
"PDS/Linke","2007","Couple + C. LE 16 ","44","0.0402768903822243","0.0299633844042812","0.0505903963601674","5"
"PDS/Linke","2007","Single parent ","27","","","","5"
"PDS/Linke","2007","1-pers.-HH","102","0.0637035537616005","0.0509287847866295","0.0764783227365715","5"
"PDS/Linke","2007","(Married) couple without C. ","254","0.0622348653734711","0.0544050859222547","0.0700646448246875","5"
"PDS/Linke","2007","Couple + C. GT 16 ","99","0.0656131093597749","0.0525161192266003","0.0787100994929494","5"
"PDS/Linke","2007","Couple + C. LE and GT 16","23","","","","5"
"SPD","2007","(Married) couple without C. ","1265","0.364544793839703","0.348945550528409","0.380144037150996","2"
"SPD","2007","Couple + C. LE 16 ","482","0.342164471815893","0.317276958753776","0.36705198487801","2"
"SPD","2007","Couple + C. LE and GT 16","177","0.400912335802791","0.357998323007618","0.443826348597964","2"
"SPD","2007","1-pers.-HH","541","0.385301018877563","0.359844684761602","0.410757352993525","2"
"SPD","2007","Single parent ","114","0.341948148187143","0.290845397187276","0.393050899187011","2"
"SPD","2007","Couple + C. GT 16 ","501","0.3959955376647","0.370126632898912","0.421864442430489","2"
"AfD","2008","Couple + C. LE 16 ","","","","","7"
"AfD","2008","Couple + C. GT 16 ","","","","","7"
"AfD","2008","Couple + C. LE and GT 16","","","","","7"
"AfD","2008","(Married) couple without C. ","","","","","7"
"AfD","2008","Single parent ","","","","","7"
"AfD","2008","1-pers.-HH","","","","","7"
"CDU/CSU","2008","Couple + C. LE and GT 16","169","0.337662734289434","0.293723827494295","0.381601641084573","1"
"CDU/CSU","2008","Couple + C. GT 16 ","532","0.423043435283945","0.396020680590836","0.450066189977054","1"
"CDU/CSU","2008","Couple + C. LE 16 ","464","0.383286955041564","0.356094244840855","0.410479665242272","1"
"CDU/CSU","2008","(Married) couple without C. ","1619","0.44602685032405","0.429734858047888","0.462318842600212","1"
"CDU/CSU","2008","1-pers.-HH","528","0.38733777906675","0.361466671795374","0.413208886338125","1"
"CDU/CSU","2008","Single parent ","117","0.316633870761429","0.266522128325646","0.366745613197211","1"
"FDP","2008","(Married) couple without C. ","215","0.0560780126760454","0.0485372774060359","0.063618747946055","3"
"FDP","2008","1-pers.-HH","73","0.0484696549267499","0.0370643783175537","0.0598749315359461","3"
"FDP","2008","Single parent ","11","","","","3"
"FDP","2008","Couple + C. LE and GT 16","24","","","","3"
"FDP","2008","Couple + C. LE 16 ","72","0.048972234706718","0.0369018679322585","0.0610426014811775","3"
"FDP","2008","Couple + C. GT 16 ","66","0.0410968091526905","0.0302386297524634","0.0519549885529176","3"
"NPD Combination","2008","Couple + C. LE 16 ","23","","","","6"
"NPD Combination","2008","Couple + C. GT 16 ","20","","","","6"
"NPD Combination","2008","1-pers.-HH","19","","","","6"
"NPD Combination","2008","Couple + C. LE and GT 16","2","","","","6"
"NPD Combination","2008","(Married) couple without C. ","32","0.0124934009391112","0.00885291231736476","0.0161338895608577","6"
"NPD Combination","2008","Single parent ","7","","","","6"
"Other","2008","Couple + C. LE and GT 16","3","","","","8"
"Other","2008","1-pers.-HH","5","","","","8"
"Other","2008","Couple + C. GT 16 ","9","","","","8"
"Other","2008","Couple + C. LE 16 ","7","","","","8"
"Other","2008","(Married) couple without C. ","25","","","","8"
"Other","2008","Single parent ","8","","","","8"
"PDS/Linke","2008","Couple + C. LE 16 ","47","0.0428665162640728","0.0315374463363565","0.0541955861917891","5"
"PDS/Linke","2008","1-pers.-HH","121","0.0800427952955499","0.0656314516868841","0.0944541389042158","5"
"PDS/Linke","2008","(Married) couple without C. ","295","0.0677945045025137","0.0595549750434226","0.0760340339616049","5"
"PDS/Linke","2008","Single parent ","22","","","","5"
"PDS/Linke","2008","Couple + C. LE and GT 16","27","","","","5"
"PDS/Linke","2008","Couple + C. GT 16 ","84","0.0589440174345534","0.0460617243525835","0.0718263105165233","5"
"SPD","2008","Couple + C. LE and GT 16","157","0.433829119142797","0.387782134115789","0.479876104169806","2"
"SPD","2008","(Married) couple without C. ","1148","0.341768072160942","0.326222577270674","0.35731356705121","2"
"SPD","2008","Couple + C. LE 16 ","402","0.324305307382136","0.29812340558835","0.350487209175922","2"
"SPD","2008","Couple + C. GT 16 ","442","0.359455913595507","0.333209926642865","0.385701900548149","2"
"SPD","2008","1-pers.-HH","481","0.353597553122641","0.328207380203909","0.378987726041374","2"
"SPD","2008","Single parent ","116","0.344943363114465","0.29373423090036","0.39615249532857","2"
"AfD","2009","Couple + C. LE 16 ","","","","","7"
"AfD","2009","Single parent ","","","","","7"
"AfD","2009","Couple + C. GT 16 ","","","","","7"
"AfD","2009","Couple + C. LE and GT 16","","","","","7"
"AfD","2009","1-pers.-HH","","","","","7"
"AfD","2009","(Married) couple without C. ","","","","","7"
"CDU/CSU","2009","Couple + C. GT 16 ","465","0.413527745211977","0.385524011910226","0.441531478513728","1"
"CDU/CSU","2009","Couple + C. LE and GT 16","164","0.323881979192144","0.279600298810698","0.36816365957359","1"
"CDU/CSU","2009","Couple + C. LE 16 ","379","0.331975690964307","0.303478003323052","0.360473378605563","1"
"CDU/CSU","2009","(Married) couple without C. ","1435","0.429600900056832","0.412805436506303","0.446396363607361","1"
"CDU/CSU","2009","Single parent ","92","0.251824271510899","0.202624498671838","0.30102404434996","1"
"CDU/CSU","2009","1-pers.-HH","473","0.377786609546754","0.350866177432113","0.404707041661394","1"
"FDP","2009","(Married) couple without C. ","292","0.0801453764689643","0.0709330605652734","0.0893576923726552","3"
"FDP","2009","1-pers.-HH","102","0.0755428909553606","0.060869541740933","0.0902162401697882","3"
"FDP","2009","Couple + C. LE 16 ","88","0.105537722727325","0.0869449046004694","0.124130540854181","3"
"FDP","2009","Couple + C. GT 16 ","92","0.0742790144356361","0.0593678008306152","0.089190228040657","3"
"FDP","2009","Couple + C. LE and GT 16","41","0.115981764206996","0.0856816048815194","0.146281923532472","3"
"FDP","2009","Single parent ","20","","","","3"
"NPD Combination","2009","Couple + C. LE 16 ","19","","","","6"
"NPD Combination","2009","Couple + C. GT 16 ","21","","","","6"
"NPD Combination","2009","1-pers.-HH","19","","","","6"
"NPD Combination","2009","Single parent ","6","","","","6"
"NPD Combination","2009","Couple + C. LE and GT 16","8","","","","6"
"NPD Combination","2009","(Married) couple without C. ","27","","","","6"
"Other","2009","1-pers.-HH","8","","","","8"
"Other","2009","(Married) couple without C. ","33","0.00735557784942103","0.00445639745496168","0.0102547582438804","8"
"Other","2009","Couple + C. LE and GT 16","3","","","","8"
"Other","2009","Single parent ","7","","","","8"
"Other","2009","Couple + C. LE 16 ","11","","","","8"
"Other","2009","Couple + C. GT 16 ","14","","","","8"
"PDS/Linke","2009","Couple + C. LE 16 ","34","0.0339832255992985","0.0230188228435514","0.0449476283550457","5"
"PDS/Linke","2009","(Married) couple without C. ","259","0.0620015774822125","0.0538193337648301","0.070183821199595","5"
"PDS/Linke","2009","Single parent ","25","","","","5"
"PDS/Linke","2009","1-pers.-HH","107","0.074974833871161","0.0603522675413669","0.0895974002009551","5"
"PDS/Linke","2009","Couple + C. LE and GT 16","17","","","","5"
"PDS/Linke","2009","Couple + C. GT 16 ","79","0.0615032970256407","0.0478415749787662","0.0751650190725153","5"
"SPD","2009","Couple + C. LE and GT 16","112","0.291166127808515","0.248176656750329","0.334155598866702","2"
"SPD","2009","Couple + C. GT 16 ","386","0.324374599024284","0.297754094976814","0.350995103071754","2"
"SPD","2009","(Married) couple without C. ","1024","0.32223611594397","0.30638001849596","0.33809221339198","2"
"SPD","2009","Couple + C. LE 16 ","324","0.313563052005365","0.285487835488786","0.341638268521944","2"
"SPD","2009","1-pers.-HH","410","0.317642407055135","0.291792182306293","0.343492631803977","2"
"SPD","2009","Single parent ","96","0.350009536617994","0.295945816263375","0.404073256972612","2"
"AfD","2010","Couple + C. LE 16 ","","","","","7"
"AfD","2010","(Married) couple without C. ","","","","","7"
"AfD","2010","Couple + C. GT 16 ","","","","","7"
"AfD","2010","Couple + C. LE and GT 16","","","","","7"
"AfD","2010","1-pers.-HH","","","","","7"
"AfD","2010","Single parent ","","","","","7"
"CDU/CSU","2010","Couple + C. GT 16 ","473","0.350467014945124","0.324410619325225","0.376523410565022","1"
"CDU/CSU","2010","Couple + C. LE and GT 16","238","0.29010399979214","0.255767102148091","0.324440897436188","1"
"CDU/CSU","2010","Single parent ","227","0.263824580240923","0.234854780386719","0.292794380095128","1"
