"party","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","2005","66 and older","(1b) general elementary school","169","0.496290334116579","0.442015645338636","0.550565022894522"
"CDU/CSU","2005","66 and older","(1c) basic vocational qualification","431","0.474075199427237","0.442103645922196","0.506046752932279"
"CDU/CSU","2005","66 and older","(2b) intermediate general qualification","","","",""
"CDU/CSU","2005","66 and older","(2a) intermediate vocational","159","0.627060721119475","0.568279949988348","0.685841492250601"
"CDU/CSU","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2005","66 and older","(2c_voc) vocational maturity certificate","57","0.567274032038481","0.468676702001829","0.665871362075133"
"CDU/CSU","2005","66 and older","(3a) lower tertiary education","87","0.437080296519964","0.367814502419594","0.506346090620334"
"CDU/CSU","2005","66 and older","(3b) higher tertiary education","133","0.529395603501698","0.470616039319657","0.588175167683739"
"SPD","2005","16-34 y.","(0) in school","52","0.362465341659654","0.289557372987349","0.435373310331958"
"SPD","2005","16-34 y.","(1a) inadequately completed","","","",""
"SPD","2005","16-34 y.","(1b) general elementary school","","","",""
"SPD","2005","16-34 y.","(1c) basic vocational qualification","37","0.269934713199586","0.192421982510964","0.347447443888208"
"SPD","2005","16-34 y.","(2b) intermediate general qualification","39","0.511824160895423","0.410775003497603","0.612873318293244"
"SPD","2005","16-34 y.","(2a) intermediate vocational","93","0.293162052608459","0.243051145394527","0.343272959822391"
"SPD","2005","16-34 y.","(2c_gen) general maturity certificate","113","0.35427804768261","0.300775581615255","0.407780513749965"
"SPD","2005","16-34 y.","(2c_voc) vocational maturity certificate","72","0.34124883622481","0.275865256625978","0.406632415823642"
"SPD","2005","16-34 y.","(3a) lower tertiary education","30","0.253811634331585","0.170172135692413","0.337451132970756"
"SPD","2005","16-34 y.","(3b) higher tertiary education","51","0.279257852043634","0.213535328295452","0.344980375791816"
"SPD","2005","35-65 y.","(0) in school","","","",""
"SPD","2005","35-65 y.","(1a) inadequately completed","","","",""
"SPD","2005","35-65 y.","(1b) general elementary school","113","0.618264764362903","0.548634882183725","0.687894646542081"
"SPD","2005","35-65 y.","(1c) basic vocational qualification","622","0.468083902697817","0.441757472873604","0.494410332522031"
"SPD","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"SPD","2005","35-65 y.","(2a) intermediate vocational","486","0.332184378005709","0.307361342394629","0.357007413616789"
"SPD","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"SPD","2005","35-65 y.","(2c_voc) vocational maturity certificate","156","0.374108905112278","0.329350631195746","0.41886717902881"
"SPD","2005","35-65 y.","(3a) lower tertiary education","196","0.32546958298977","0.288997595099619","0.361941570879921"
"SPD","2005","35-65 y.","(3b) higher tertiary education","326","0.289578679172147","0.263214810262082","0.315942548082213"
"SPD","2005","66 and older","(0) in school","","","",""
"SPD","2005","66 and older","(1a) inadequately completed","","","",""
"SPD","2005","66 and older","(1b) general elementary school","137","0.454187765786174","0.40013988874939","0.508235642822958"
"SPD","2005","66 and older","(1c) basic vocational qualification","418","0.449514514608483","0.417663513181848","0.481365516035118"
"SPD","2005","66 and older","(2b) intermediate general qualification","","","",""
"SPD","2005","66 and older","(2a) intermediate vocational","66","0.252452204401683","0.199647759289931","0.305256649513436"
"SPD","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"SPD","2005","66 and older","(2c_voc) vocational maturity certificate","31","0.340728732979934","0.246409843822963","0.435047622136906"
"SPD","2005","66 and older","(3a) lower tertiary education","63","0.379704776061851","0.311934816497955","0.447474735625746"
"SPD","2005","66 and older","(3b) higher tertiary education","69","0.224331480452641","0.175207743097601","0.273455217807681"
"FDP","2005","16-34 y.","(0) in school","","","",""
"FDP","2005","16-34 y.","(1a) inadequately completed","","","",""
"FDP","2005","16-34 y.","(1b) general elementary school","","","",""
"FDP","2005","16-34 y.","(1c) basic vocational qualification","","","",""
"FDP","2005","16-34 y.","(2b) intermediate general qualification","","","",""
"FDP","2005","16-34 y.","(2a) intermediate vocational","","","",""
"FDP","2005","16-34 y.","(2c_gen) general maturity certificate","","","",""
"FDP","2005","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"FDP","2005","16-34 y.","(3a) lower tertiary education","","","",""
"FDP","2005","16-34 y.","(3b) higher tertiary education","","","",""
"FDP","2005","35-65 y.","(0) in school","","","",""
"FDP","2005","35-65 y.","(1a) inadequately completed","","","",""
"FDP","2005","35-65 y.","(1b) general elementary school","","","",""
"FDP","2005","35-65 y.","(1c) basic vocational qualification","40","0.0308235632849023","0.0217044755807893","0.0399426509890154"
"FDP","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"FDP","2005","35-65 y.","(2a) intermediate vocational","50","0.0230699880337707","0.0151578763049057","0.0309820997626358"
"FDP","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"FDP","2005","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"FDP","2005","35-65 y.","(3a) lower tertiary education","35","0.0582155911750301","0.0399892764040439","0.0764419059460163"
"FDP","2005","35-65 y.","(3b) higher tertiary education","72","0.0547148566176909","0.0414957560202015","0.0679339572151803"
"FDP","2005","66 and older","(0) in school","","","",""
"FDP","2005","66 and older","(1a) inadequately completed","","","",""
"FDP","2005","66 and older","(1b) general elementary school","","","",""
"FDP","2005","66 and older","(1c) basic vocational qualification","","","",""
"FDP","2005","66 and older","(2b) intermediate general qualification","","","",""
"FDP","2005","66 and older","(2a) intermediate vocational","","","",""
"FDP","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"FDP","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"FDP","2005","66 and older","(3a) lower tertiary education","","","",""
"FDP","2005","66 and older","(3b) higher tertiary education","","","",""
"Grüne","2005","16-34 y.","(0) in school","36","0.164023090602523","0.1078614880411","0.220184693163946"
"Grüne","2005","16-34 y.","(1a) inadequately completed","","","",""
"Grüne","2005","16-34 y.","(1b) general elementary school","","","",""
"Grüne","2005","16-34 y.","(1c) basic vocational qualification","","","",""
"Grüne","2005","16-34 y.","(2b) intermediate general qualification","","","",""
"Grüne","2005","16-34 y.","(2a) intermediate vocational","","","",""
"Grüne","2005","16-34 y.","(2c_gen) general maturity certificate","68","0.275546720033827","0.225568392637147","0.325525047430506"
"Grüne","2005","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2005","16-34 y.","(3a) lower tertiary education","","","",""
"Grüne","2005","16-34 y.","(3b) higher tertiary education","53","0.386217890722394","0.31489238132239","0.457543400122397"
"Grüne","2005","35-65 y.","(0) in school","","","",""
"Grüne","2005","35-65 y.","(1a) inadequately completed","","","",""
"Grüne","2005","35-65 y.","(1b) general elementary school","","","",""
"Grüne","2005","35-65 y.","(1c) basic vocational qualification","43","0.0440901974059788","0.0332587117960362","0.0549216830159214"
"Grüne","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"Grüne","2005","35-65 y.","(2a) intermediate vocational","128","0.112586912152573","0.0959281061840399","0.129245718121107"
"Grüne","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Grüne","2005","35-65 y.","(2c_voc) vocational maturity certificate","80","0.183972961950664","0.148134101252237","0.219811822649092"
"Grüne","2005","35-65 y.","(3a) lower tertiary education","107","0.166222788349661","0.137244431630579","0.195201145068743"
"Grüne","2005","35-65 y.","(3b) higher tertiary education","256","0.267749779749659","0.242012527723569","0.29348703177575"
"Grüne","2005","66 and older","(0) in school","","","",""
"Grüne","2005","66 and older","(1a) inadequately completed","","","",""
"Grüne","2005","66 and older","(1b) general elementary school","","","",""
"Grüne","2005","66 and older","(1c) basic vocational qualification","","","",""
"Grüne","2005","66 and older","(2b) intermediate general qualification","","","",""
"Grüne","2005","66 and older","(2a) intermediate vocational","","","",""
"Grüne","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"Grüne","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2005","66 and older","(3a) lower tertiary education","","","",""
"Grüne","2005","66 and older","(3b) higher tertiary education","","","",""
"PDS/Linke","2005","16-34 y.","(0) in school","","","",""
"PDS/Linke","2005","16-34 y.","(1a) inadequately completed","","","",""
"PDS/Linke","2005","16-34 y.","(1b) general elementary school","","","",""
"PDS/Linke","2005","16-34 y.","(1c) basic vocational qualification","","","",""
"PDS/Linke","2005","16-34 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","2005","16-34 y.","(2a) intermediate vocational","","","",""
"PDS/Linke","2005","16-34 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2005","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","2005","16-34 y.","(3a) lower tertiary education","","","",""
"PDS/Linke","2005","16-34 y.","(3b) higher tertiary education","","","",""
"PDS/Linke","2005","35-65 y.","(0) in school","","","",""
"PDS/Linke","2005","35-65 y.","(1a) inadequately completed","","","",""
"PDS/Linke","2005","35-65 y.","(1b) general elementary school","","","",""
"PDS/Linke","2005","35-65 y.","(1c) basic vocational qualification","31","0.0137973769540114","0.00764291786213717","0.0199518360458857"
"PDS/Linke","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","2005","35-65 y.","(2a) intermediate vocational","69","0.0495352865125025","0.0380995974152408","0.0609709756097642"
"PDS/Linke","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2005","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","2005","35-65 y.","(3a) lower tertiary education","51","0.061711023715878","0.0429803609591448","0.0804416864726113"
"PDS/Linke","2005","35-65 y.","(3b) higher tertiary education","68","0.0589219846291253","0.0452346351615015","0.0726093340967491"
"PDS/Linke","2005","66 and older","(0) in school","","","",""
"PDS/Linke","2005","66 and older","(1a) inadequately completed","","","",""
"PDS/Linke","2005","66 and older","(1b) general elementary school","","","",""
"PDS/Linke","2005","66 and older","(1c) basic vocational qualification","46","0.0363522634089584","0.0243682254293123","0.0483363013886046"
"PDS/Linke","2005","66 and older","(2b) intermediate general qualification","","","",""
"PDS/Linke","2005","66 and older","(2a) intermediate vocational","","","",""
"PDS/Linke","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","2005","66 and older","(3a) lower tertiary education","32","0.113929714477307","0.069561947757712","0.158297481196902"
"PDS/Linke","2005","66 and older","(3b) higher tertiary education","36","0.139594189894196","0.0987816573385171","0.180406722449876"
"NPD Combination","2005","16-34 y.","(0) in school","","","",""
"NPD Combination","2005","16-34 y.","(1a) inadequately completed","","","",""
"NPD Combination","2005","16-34 y.","(1b) general elementary school","","","",""
"NPD Combination","2005","16-34 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","2005","16-34 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","2005","16-34 y.","(2a) intermediate vocational","","","",""
"NPD Combination","2005","16-34 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2005","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2005","16-34 y.","(3a) lower tertiary education","","","",""
"NPD Combination","2005","16-34 y.","(3b) higher tertiary education","","","",""
"NPD Combination","2005","35-65 y.","(0) in school","","","",""
"NPD Combination","2005","35-65 y.","(1a) inadequately completed","","","",""
"NPD Combination","2005","35-65 y.","(1b) general elementary school","","","",""
"NPD Combination","2005","35-65 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","2005","35-65 y.","(2a) intermediate vocational","33","0.0376678432069658","0.0276335941327451","0.0477020922811865"
"NPD Combination","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2005","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2005","35-65 y.","(3a) lower tertiary education","","","",""
"NPD Combination","2005","35-65 y.","(3b) higher tertiary education","","","",""
"NPD Combination","2005","66 and older","(0) in school","","","",""
"NPD Combination","2005","66 and older","(1a) inadequately completed","","","",""
"NPD Combination","2005","66 and older","(1b) general elementary school","","","",""
"NPD Combination","2005","66 and older","(1c) basic vocational qualification","","","",""
"NPD Combination","2005","66 and older","(2b) intermediate general qualification","","","",""
"NPD Combination","2005","66 and older","(2a) intermediate vocational","","","",""
"NPD Combination","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2005","66 and older","(3a) lower tertiary education","","","",""
"NPD Combination","2005","66 and older","(3b) higher tertiary education","","","",""
"AfD","2005","16-34 y.","(0) in school","","","",""
"AfD","2005","16-34 y.","(1a) inadequately completed","","","",""
"AfD","2005","16-34 y.","(1b) general elementary school","","","",""
"AfD","2005","16-34 y.","(1c) basic vocational qualification","","","",""
"AfD","2005","16-34 y.","(2b) intermediate general qualification","","","",""
"AfD","2005","16-34 y.","(2a) intermediate vocational","","","",""
"AfD","2005","16-34 y.","(2c_gen) general maturity certificate","","","",""
"AfD","2005","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"AfD","2005","16-34 y.","(3a) lower tertiary education","","","",""
"AfD","2005","16-34 y.","(3b) higher tertiary education","","","",""
"AfD","2005","35-65 y.","(0) in school","","","",""
"AfD","2005","35-65 y.","(1a) inadequately completed","","","",""
"AfD","2005","35-65 y.","(1b) general elementary school","","","",""
"AfD","2005","35-65 y.","(1c) basic vocational qualification","","","",""
"AfD","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"AfD","2005","35-65 y.","(2a) intermediate vocational","","","",""
"AfD","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"AfD","2005","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"AfD","2005","35-65 y.","(3a) lower tertiary education","","","",""
"AfD","2005","35-65 y.","(3b) higher tertiary education","","","",""
"AfD","2005","66 and older","(0) in school","","","",""
"AfD","2005","66 and older","(1a) inadequately completed","","","",""
"AfD","2005","66 and older","(1b) general elementary school","","","",""
"AfD","2005","66 and older","(1c) basic vocational qualification","","","",""
"AfD","2005","66 and older","(2b) intermediate general qualification","","","",""
"AfD","2005","66 and older","(2a) intermediate vocational","","","",""
"AfD","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"AfD","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"AfD","2005","66 and older","(3a) lower tertiary education","","","",""
"AfD","2005","66 and older","(3b) higher tertiary education","","","",""
"Other","2005","16-34 y.","(0) in school","","","",""
"Other","2005","16-34 y.","(1a) inadequately completed","","","",""
"Other","2005","16-34 y.","(1b) general elementary school","","","",""
"Other","2005","16-34 y.","(1c) basic vocational qualification","","","",""
"Other","2005","16-34 y.","(2b) intermediate general qualification","","","",""
"Other","2005","16-34 y.","(2a) intermediate vocational","","","",""
"Other","2005","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Other","2005","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","2005","16-34 y.","(3a) lower tertiary education","","","",""
"Other","2005","16-34 y.","(3b) higher tertiary education","","","",""
"Other","2005","35-65 y.","(0) in school","","","",""
"Other","2005","35-65 y.","(1a) inadequately completed","","","",""
"Other","2005","35-65 y.","(1b) general elementary school","","","",""
"Other","2005","35-65 y.","(1c) basic vocational qualification","","","",""
"Other","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"Other","2005","35-65 y.","(2a) intermediate vocational","","","",""
"Other","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Other","2005","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","2005","35-65 y.","(3a) lower tertiary education","","","",""
"Other","2005","35-65 y.","(3b) higher tertiary education","","","",""
"Other","2005","66 and older","(0) in school","","","",""
"Other","2005","66 and older","(1a) inadequately completed","","","",""
"Other","2005","66 and older","(1b) general elementary school","","","",""
"Other","2005","66 and older","(1c) basic vocational qualification","","","",""
"Other","2005","66 and older","(2b) intermediate general qualification","","","",""
"Other","2005","66 and older","(2a) intermediate vocational","","","",""
"Other","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"Other","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Other","2005","66 and older","(3a) lower tertiary education","","","",""
"Other","2005","66 and older","(3b) higher tertiary education","","","",""
"CDU/CSU","2006","16-34 y.","(0) in school","47","0.277990724810349","0.205567815832439","0.350413633788259"
"CDU/CSU","2006","16-34 y.","(1a) inadequately completed","","","",""
"CDU/CSU","2006","16-34 y.","(1b) general elementary school","","","",""
"CDU/CSU","2006","16-34 y.","(1c) basic vocational qualification","57","0.35396594385422","0.27692427543776","0.43100761227068"
"CDU/CSU","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"CDU/CSU","2006","16-34 y.","(2a) intermediate vocational","150","0.411232217341171","0.361562349969973","0.460902084712369"
"CDU/CSU","2006","16-34 y.","(2c_gen) general maturity certificate","92","0.243618873465653","0.197513474826175","0.289724272105132"
"CDU/CSU","2006","16-34 y.","(2c_voc) vocational maturity certificate","84","0.328285152195096","0.268118166159681","0.388452138230511"
"CDU/CSU","2006","16-34 y.","(3a) lower tertiary education","36","0.205556832715901","0.132643917415394","0.278469748016409"
"CDU/CSU","2006","16-34 y.","(3b) higher tertiary education","65","0.293754128498589","0.229494325904932","0.358013931092246"
"CDU/CSU","2006","35-65 y.","(0) in school","","","",""
"CDU/CSU","2006","35-65 y.","(1a) inadequately completed","","","",""
"CDU/CSU","2006","35-65 y.","(1b) general elementary school","85","0.333843653429038","0.27276492360803","0.394922383250046"
"CDU/CSU","2006","35-65 y.","(1c) basic vocational qualification","681","0.40462370749959","0.380383895722938","0.428863519276242"
"CDU/CSU","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"CDU/CSU","2006","35-65 y.","(2a) intermediate vocational","706","0.428142093679808","0.404091497322304","0.452192690037312"
"CDU/CSU","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2006","35-65 y.","(2c_voc) vocational maturity certificate","188","0.340253006885854","0.299992246720592","0.380513767051117"
"CDU/CSU","2006","35-65 y.","(3a) lower tertiary education","275","0.380026719445498","0.344171258156121","0.415882180734875"
"CDU/CSU","2006","35-65 y.","(3b) higher tertiary education","480","0.332505235969868","0.307003489658228","0.358006982281508"
"CDU/CSU","2006","66 and older","(0) in school","","","",""
"CDU/CSU","2006","66 and older","(1a) inadequately completed","","","",""
"CDU/CSU","2006","66 and older","(1b) general elementary school","181","0.493263912407821","0.440961090460679","0.545566734354963"
"CDU/CSU","2006","66 and older","(1c) basic vocational qualification","526","0.491336043461514","0.46153441207244","0.521137674850587"
"CDU/CSU","2006","66 and older","(2b) intermediate general qualification","","","",""
"CDU/CSU","2006","66 and older","(2a) intermediate vocational","188","0.589806922571855","0.535660775808948","0.643953069334761"
"CDU/CSU","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2006","66 and older","(2c_voc) vocational maturity certificate","64","0.510568852512771","0.418400498867226","0.602737206158316"
"CDU/CSU","2006","66 and older","(3a) lower tertiary education","98","0.430600729308602","0.366468522607352","0.494732936009853"
"CDU/CSU","2006","66 and older","(3b) higher tertiary education","151","0.48109567245438","0.426437520169174","0.535753824739586"
"SPD","2006","16-34 y.","(0) in school","53","0.420858019139436","0.341049408455297","0.500666629823575"
"SPD","2006","16-34 y.","(1a) inadequately completed","","","",""
"SPD","2006","16-34 y.","(1b) general elementary school","32","0.504052698332008","0.388564506796608","0.619540889867409"
"SPD","2006","16-34 y.","(1c) basic vocational qualification","55","0.385469425391236","0.30705716939524","0.463881681387232"
"SPD","2006","16-34 y.","(2b) intermediate general qualification","49","0.457079264625675","0.369750551822929","0.54440797742842"
"SPD","2006","16-34 y.","(2a) intermediate vocational","126","0.349140902599953","0.301021384335145","0.397260420864761"
"SPD","2006","16-34 y.","(2c_gen) general maturity certificate","133","0.419824514317173","0.36681674132893","0.472832287305415"
"SPD","2006","16-34 y.","(2c_voc) vocational maturity certificate","91","0.359867658123597","0.298371716454844","0.421363599792349"
"SPD","2006","16-34 y.","(3a) lower tertiary education","32","0.302057651818708","0.219213513816044","0.384901789821371"
"SPD","2006","16-34 y.","(3b) higher tertiary education","60","0.28750951830382","0.223655962983217","0.351363073624424"
"SPD","2006","35-65 y.","(0) in school","","","",""
"SPD","2006","35-65 y.","(1a) inadequately completed","","","",""
"SPD","2006","35-65 y.","(1b) general elementary school","123","0.536031206718267","0.47144053927385","0.600621874162685"
"SPD","2006","35-65 y.","(1c) basic vocational qualification","679","0.440767196808355","0.41624785748992","0.46528653612679"
"SPD","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"SPD","2006","35-65 y.","(2a) intermediate vocational","567","0.33949651518368","0.316479816229633","0.362513214137727"
"SPD","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"SPD","2006","35-65 y.","(2c_voc) vocational maturity certificate","202","0.379848597149591","0.338605962258624","0.421091232040559"
"SPD","2006","35-65 y.","(3a) lower tertiary education","218","0.311355496387548","0.277150655652535","0.345560337122562"
"SPD","2006","35-65 y.","(3b) higher tertiary education","350","0.267918239449907","0.243944947246697","0.291891531653117"
"SPD","2006","66 and older","(0) in school","","","",""
"SPD","2006","66 and older","(1a) inadequately completed","","","",""
"SPD","2006","66 and older","(1b) general elementary school","148","0.455536178489166","0.403435847372284","0.507636509606047"
"SPD","2006","66 and older","(1c) basic vocational qualification","459","0.423725071367416","0.394267822246511","0.453182320488321"
"SPD","2006","66 and older","(2b) intermediate general qualification","","","",""
"SPD","2006","66 and older","(2a) intermediate vocational","88","0.287580697999236","0.237753534438006","0.337407861560466"
"SPD","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"SPD","2006","66 and older","(2c_voc) vocational maturity certificate","37","0.387597354269129","0.297768098750776","0.477426609787481"
"SPD","2006","66 and older","(3a) lower tertiary education","78","0.373453261451046","0.3108026642781","0.436103858623992"
"SPD","2006","66 and older","(3b) higher tertiary education","84","0.281811664522162","0.232597033775129","0.331026295269195"
"FDP","2006","16-34 y.","(0) in school","","","",""
"FDP","2006","16-34 y.","(1a) inadequately completed","","","",""
"FDP","2006","16-34 y.","(1b) general elementary school","","","",""
"FDP","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"FDP","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"FDP","2006","16-34 y.","(2a) intermediate vocational","","","",""
"FDP","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"FDP","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"FDP","2006","16-34 y.","(3a) lower tertiary education","","","",""
"FDP","2006","16-34 y.","(3b) higher tertiary education","","","",""
"FDP","2006","35-65 y.","(0) in school","","","",""
"FDP","2006","35-65 y.","(1a) inadequately completed","","","",""
"FDP","2006","35-65 y.","(1b) general elementary school","","","",""
"FDP","2006","35-65 y.","(1c) basic vocational qualification","41","0.0308848880964494","0.0223407450462206","0.0394290311466782"
"FDP","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"FDP","2006","35-65 y.","(2a) intermediate vocational","59","0.0274684723580501","0.0195241488976102","0.03541279581849"
"FDP","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"FDP","2006","35-65 y.","(2c_voc) vocational maturity certificate","36","0.0474450767430732","0.0293802889366731","0.0655098645494733"
"FDP","2006","35-65 y.","(3a) lower tertiary education","42","0.0787751487144196","0.0588757845470681","0.0986745128817711"
"FDP","2006","35-65 y.","(3b) higher tertiary education","106","0.0781693904931804","0.063638552177176","0.0927002288091848"
"FDP","2006","66 and older","(0) in school","","","",""
"FDP","2006","66 and older","(1a) inadequately completed","","","",""
"FDP","2006","66 and older","(1b) general elementary school","","","",""
"FDP","2006","66 and older","(1c) basic vocational qualification","","","",""
"FDP","2006","66 and older","(2b) intermediate general qualification","","","",""
"FDP","2006","66 and older","(2a) intermediate vocational","","","",""
"FDP","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"FDP","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"FDP","2006","66 and older","(3a) lower tertiary education","","","",""
"FDP","2006","66 and older","(3b) higher tertiary education","","","",""
"Grüne","2006","16-34 y.","(0) in school","34","0.223100042936883","0.155798999234284","0.290401086639481"
"Grüne","2006","16-34 y.","(1a) inadequately completed","","","",""
"Grüne","2006","16-34 y.","(1b) general elementary school","","","",""
"Grüne","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"Grüne","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"Grüne","2006","16-34 y.","(2a) intermediate vocational","","","",""
"Grüne","2006","16-34 y.","(2c_gen) general maturity certificate","66","0.199928074778515","0.156971723834754","0.242884425722276"
"Grüne","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2006","16-34 y.","(3a) lower tertiary education","","","",""
"Grüne","2006","16-34 y.","(3b) higher tertiary education","43","0.254029156808577","0.192614483441772","0.315443830175382"
"Grüne","2006","35-65 y.","(0) in school","","","",""
"Grüne","2006","35-65 y.","(1a) inadequately completed","","","",""
"Grüne","2006","35-65 y.","(1b) general elementary school","","","",""
"Grüne","2006","35-65 y.","(1c) basic vocational qualification","50","0.0365493572604598","0.0272818610014929","0.0458168535194268"
"Grüne","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"Grüne","2006","35-65 y.","(2a) intermediate vocational","132","0.0935869217142136","0.079430337289508","0.107743506138919"
"Grüne","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Grüne","2006","35-65 y.","(2c_voc) vocational maturity certificate","83","0.172094588717562","0.140019619899735","0.204169557535389"
"Grüne","2006","35-65 y.","(3a) lower tertiary education","101","0.139291234662426","0.11371410716817","0.164868362156681"
"Grüne","2006","35-65 y.","(3b) higher tertiary education","281","0.252130337084865","0.228624687600161","0.275635986569569"
"Grüne","2006","66 and older","(0) in school","","","",""
"Grüne","2006","66 and older","(1a) inadequately completed","","","",""
"Grüne","2006","66 and older","(1b) general elementary school","","","",""
"Grüne","2006","66 and older","(1c) basic vocational qualification","","","",""
"Grüne","2006","66 and older","(2b) intermediate general qualification","","","",""
"Grüne","2006","66 and older","(2a) intermediate vocational","","","",""
"Grüne","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"Grüne","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Grüne","2006","66 and older","(3a) lower tertiary education","","","",""
"Grüne","2006","66 and older","(3b) higher tertiary education","","","",""
"PDS/Linke","2006","16-34 y.","(0) in school","","","",""
"PDS/Linke","2006","16-34 y.","(1a) inadequately completed","","","",""
"PDS/Linke","2006","16-34 y.","(1b) general elementary school","","","",""
"PDS/Linke","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"PDS/Linke","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","2006","16-34 y.","(2a) intermediate vocational","","","",""
"PDS/Linke","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","2006","16-34 y.","(3a) lower tertiary education","","","",""
"PDS/Linke","2006","16-34 y.","(3b) higher tertiary education","","","",""
"PDS/Linke","2006","35-65 y.","(0) in school","","","",""
"PDS/Linke","2006","35-65 y.","(1a) inadequately completed","","","",""
"PDS/Linke","2006","35-65 y.","(1b) general elementary school","","","",""
"PDS/Linke","2006","35-65 y.","(1c) basic vocational qualification","73","0.0490370140964265","0.0383722408116916","0.0597017873811614"
"PDS/Linke","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","2006","35-65 y.","(2a) intermediate vocational","116","0.070519686316073","0.0580755974386408","0.0829637751935053"
"PDS/Linke","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
