"party","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"CDU/CSU","2015","Couple + C. LE and GT 16","indirect migration background","17","","","","2"
"CDU/CSU","2015","Couple + C. LE and GT 16","no migration background","198","0.396992354585339","0.354858063435235","0.439126645735442","2"
"CDU/CSU","2015","Couple + C. GT 16 ","direct migration background","38","0.401666722418856","0.303086273057821","0.500247171779892","2"
"CDU/CSU","2015","Couple + C. GT 16 ","indirect migration background","15","","","","2"
"FDP","2015","1-pers.-HH","no migration background","42","0.0198081048490497","0.0124986935783595","0.0271175161197399","3"
"FDP","2015","1-pers.-HH","direct migration background","2","","","","3"
"FDP","2015","1-pers.-HH","indirect migration background","1","","","","3"
"FDP","2015","(Married) couple without C. ","no migration background","98","0.0270972168054061","0.0215866377417536","0.0326077958690586","3"
"FDP","2015","(Married) couple without C. ","direct migration background","7","","","","3"
"FDP","2015","(Married) couple without C. ","indirect migration background","3","","","","3"
"FDP","2015","Single parent ","no migration background","6","","","","3"
"FDP","2015","Single parent ","direct migration background","2","","","","3"
"FDP","2015","Couple + C. LE 16 ","no migration background","50","0.0312044472217539","0.0228353205163007","0.039573573927207","3"
"FDP","2015","Couple + C. LE 16 ","direct migration background","4","","","","3"
"FDP","2015","Couple + C. LE 16 ","indirect migration background","5","","","","3"
"FDP","2015","Couple + C. GT 16 ","no migration background","21","","","","3"
"FDP","2015","Couple + C. GT 16 ","direct migration background","3","","","","3"
"FDP","2015","Couple + C. GT 16 ","indirect migration background","","","","","3"
"FDP","2015","Couple + C. LE and GT 16","no migration background","18","","","","3"
"FDP","2015","Single parent ","indirect migration background","1","","","","3"
"FDP","2015","Couple + C. LE and GT 16","direct migration background","5","","","","3"
"FDP","2015","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Grüne","2015","1-pers.-HH","no migration background","181","0.125025383948422","0.107675274959255","0.142375492937589","4"
"Grüne","2015","1-pers.-HH","direct migration background","11","","","","4"
"Grüne","2015","1-pers.-HH","indirect migration background","11","","","","4"
"Grüne","2015","(Married) couple without C. ","no migration background","319","0.102498511495686","0.0922046922041972","0.112792330787175","4"
"Grüne","2015","(Married) couple without C. ","direct migration background","34","0.148160757027806","0.111153075682915","0.185168438372697","4"
"Grüne","2015","(Married) couple without C. ","indirect migration background","9","","","","4"
"Grüne","2015","Single parent ","no migration background","140","0.234507697713806","0.198538276308818","0.270477119118795","4"
"Grüne","2015","Single parent ","direct migration background","8","","","","4"
"Grüne","2015","Single parent ","indirect migration background","13","","","","4"
"Grüne","2015","Couple + C. LE 16 ","no migration background","345","0.197709009199972","0.178538439664788","0.216879578735156","4"
"Grüne","2015","Couple + C. LE 16 ","direct migration background","46","0.169288154153739","0.132165113232941","0.206411195074537","4"
"Grüne","2015","Couple + C. LE 16 ","indirect migration background","31","0.172485194325245","0.113388653245372","0.231581735405118","4"
"Grüne","2015","Couple + C. GT 16 ","no migration background","145","0.142367291448329","0.119788018341862","0.164946564554795","4"
"Grüne","2015","Couple + C. GT 16 ","direct migration background","6","","","","4"
"Grüne","2015","Couple + C. GT 16 ","indirect migration background","6","","","","4"
"Grüne","2015","Couple + C. LE and GT 16","no migration background","117","0.233692372761689","0.197249965746801","0.270134779776576","4"
"Grüne","2015","Couple + C. LE and GT 16","direct migration background","10","","","","4"
"Grüne","2015","Couple + C. LE and GT 16","indirect migration background","10","","","","4"
"NPD","2015","1-pers.-HH","no migration background","10","","","","6"
"NPD","2015","1-pers.-HH","direct migration background","1","","","","6"
"NPD","2015","1-pers.-HH","indirect migration background","","","","","6"
"NPD","2015","(Married) couple without C. ","no migration background","19","","","","6"
"NPD","2015","Couple + C. LE 16 ","no migration background","24","","","","6"
"NPD","2015","Couple + C. LE 16 ","direct migration background","1","","","","6"
"NPD","2015","Couple + C. LE 16 ","indirect migration background","1","","","","6"
"NPD","2015","Couple + C. GT 16 ","no migration background","9","","","","6"
"NPD","2015","Single parent ","direct migration background","","","","","6"
"NPD","2015","Couple + C. LE and GT 16","direct migration background","1","","","","6"
"NPD","2015","Couple + C. GT 16 ","indirect migration background","1","","","","6"
"NPD","2015","Couple + C. GT 16 ","direct migration background","1","","","","6"
"NPD","2015","Couple + C. LE and GT 16","no migration background","7","","","","6"
"NPD","2015","(Married) couple without C. ","direct migration background","2","","","","6"
"NPD","2015","(Married) couple without C. ","indirect migration background","1","","","","6"
"NPD","2015","Single parent ","no migration background","12","","","","6"
"NPD","2015","Single parent ","indirect migration background","1","","","","6"
"NPD","2015","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"Other","2015","Couple + C. LE 16 ","no migration background","19","","","","8"
"Other","2015","Couple + C. LE 16 ","direct migration background","4","","","","8"
"Other","2015","Couple + C. LE 16 ","indirect migration background","1","","","","8"
"Other","2015","Couple + C. GT 16 ","no migration background","11","","","","8"
"Other","2015","Couple + C. GT 16 ","direct migration background","1","","","","8"
"Other","2015","Couple + C. GT 16 ","indirect migration background","3","","","","8"
"Other","2015","Couple + C. LE and GT 16","no migration background","9","","","","8"
"Other","2015","Couple + C. LE and GT 16","direct migration background","","","","","8"
"Other","2015","Couple + C. LE and GT 16","indirect migration background","1","","","","8"
"Other","2015","1-pers.-HH","no migration background","14","","","","8"
"Other","2015","1-pers.-HH","direct migration background","1","","","","8"
"Other","2015","1-pers.-HH","indirect migration background","3","","","","8"
"Other","2015","(Married) couple without C. ","no migration background","22","","","","8"
"Other","2015","(Married) couple without C. ","direct migration background","","","","","8"
"Other","2015","(Married) couple without C. ","indirect migration background","1","","","","8"
"Other","2015","Single parent ","no migration background","5","","","","8"
"Other","2015","Single parent ","direct migration background","","","","","8"
"Other","2015","Single parent ","indirect migration background","1","","","","8"
"PDS/Linke","2015","1-pers.-HH","direct migration background","16","","","","5"
"PDS/Linke","2015","1-pers.-HH","indirect migration background","4","","","","5"
"PDS/Linke","2015","(Married) couple without C. ","no migration background","253","0.0610142153757535","0.0528906777558521","0.0691377529956549","5"
"PDS/Linke","2015","(Married) couple without C. ","direct migration background","27","","","","5"
"PDS/Linke","2015","Couple + C. LE 16 ","no migration background","88","0.0511527926368061","0.0405483305422927","0.0617572547313195","5"
"PDS/Linke","2015","Couple + C. LE 16 ","direct migration background","51","0.124118095350948","0.0914784534140396","0.156757737287855","5"
"PDS/Linke","2015","Couple + C. LE 16 ","indirect migration background","11","","","","5"
"PDS/Linke","2015","Couple + C. GT 16 ","no migration background","41","0.0242045810575569","0.0142738241771734","0.0341353379379404","5"
"PDS/Linke","2015","1-pers.-HH","no migration background","132","0.0841048932052163","0.0695456472395985","0.098664139170834","5"
"PDS/Linke","2015","Couple + C. LE and GT 16","no migration background","37","0.0685130490011434","0.0467580911414056","0.0902680068608812","5"
"PDS/Linke","2015","(Married) couple without C. ","indirect migration background","4","","","","5"
"PDS/Linke","2015","Single parent ","no migration background","72","0.104344295546315","0.078391186569796","0.130297404522835","5"
"PDS/Linke","2015","Single parent ","direct migration background","11","","","","5"
"PDS/Linke","2015","Single parent ","indirect migration background","5","","","","5"
"PDS/Linke","2015","Couple + C. GT 16 ","indirect migration background","7","","","","5"
"PDS/Linke","2015","Couple + C. GT 16 ","direct migration background","11","","","","5"
"PDS/Linke","2015","Couple + C. LE and GT 16","direct migration background","18","","","","5"
"PDS/Linke","2015","Couple + C. LE and GT 16","indirect migration background","6","","","","5"
"SPD","2015","1-pers.-HH","no migration background","447","0.321549258918797","0.297048005686956","0.346050512150638","1"
"SPD","2015","1-pers.-HH","direct migration background","36","0.31567348050335","0.234194831557199","0.3971521294495","1"
"SPD","2015","1-pers.-HH","indirect migration background","20","","","","1"
"SPD","2015","(Married) couple without C. ","no migration background","1038","0.315303647144043","0.299534301360252","0.331072992927833","1"
"SPD","2015","(Married) couple without C. ","direct migration background","92","0.275234664271411","0.22870855548588","0.321760773056941","1"
"SPD","2015","(Married) couple without C. ","indirect migration background","24","","","","1"
"SPD","2015","Single parent ","no migration background","157","0.275052020852148","0.237142758983972","0.312961282720325","1"
"SPD","2015","Single parent ","direct migration background","20","","","","1"
"SPD","2015","Single parent ","indirect migration background","22","","","","1"
"SPD","2015","Couple + C. LE 16 ","no migration background","395","0.239824684388609","0.219272421319499","0.26037694745772","1"
"SPD","2015","Couple + C. LE 16 ","direct migration background","118","0.357125593032187","0.309692809310909","0.404558376753465","1"
"SPD","2015","Couple + C. LE 16 ","indirect migration background","66","0.442982366805958","0.36528148344317","0.520683250168747","1"
"SPD","2015","Couple + C. GT 16 ","no migration background","265","0.274052425578331","0.245230457573717","0.302874393582945","1"
"SPD","2015","Couple + C. GT 16 ","direct migration background","32","0.422799530463464","0.323461195956818","0.522137864970111","1"
"SPD","2015","Couple + C. GT 16 ","indirect migration background","19","","","","1"
"SPD","2015","Couple + C. LE and GT 16","no migration background","114","0.231646173676871","0.19531525281962","0.267977094534123","1"
"SPD","2015","Couple + C. LE and GT 16","direct migration background","40","0.359555989044785","0.276747076058946","0.442364902030624","1"
"SPD","2015","Couple + C. LE and GT 16","indirect migration background","13","","","","1"
"AfD","2016","1-pers.-HH","no migration background","63","0.0483251099030182","0.0365951558850912","0.0600550639209451","7"
"AfD","2016","1-pers.-HH","direct migration background","4","","","","7"
"AfD","2016","1-pers.-HH","indirect migration background","1","","","","7"
"AfD","2016","Couple + C. LE 16 ","indirect migration background","1","","","","7"
"AfD","2016","Couple + C. GT 16 ","indirect migration background","4","","","","7"
"AfD","2016","Couple + C. LE and GT 16","no migration background","32","0.0522458252342877","0.0333369400581017","0.0711547104104736","7"
"AfD","2016","Couple + C. LE 16 ","direct migration background","18","","","","7"
"AfD","2016","(Married) couple without C. ","direct migration background","10","","","","7"
"AfD","2016","(Married) couple without C. ","indirect migration background","6","","","","7"
"AfD","2016","Single parent ","no migration background","47","0.113184849233077","0.0851330480972576","0.141236650368897","7"
"AfD","2016","Single parent ","direct migration background","2","","","","7"
"AfD","2016","Single parent ","indirect migration background","2","","","","7"
"AfD","2016","Couple + C. LE 16 ","no migration background","119","0.0933111095547729","0.0785023114164462","0.1081199076931","7"
"AfD","2016","Couple + C. GT 16 ","no migration background","44","0.0608627105650241","0.0447237897314065","0.0770016313986416","7"
"AfD","2016","Couple + C. GT 16 ","direct migration background","5","","","","7"
"AfD","2016","Couple + C. LE and GT 16","direct migration background","7","","","","7"
"AfD","2016","Couple + C. LE and GT 16","indirect migration background","3","","","","7"
"AfD","2016","(Married) couple without C. ","no migration background","141","0.048306091862202","0.0407668606825043","0.0558453230418997","7"
"CDU/CSU","2016","1-pers.-HH","no migration background","487","0.381239560773558","0.3546735815323","0.407805540014817","2"
"CDU/CSU","2016","1-pers.-HH","direct migration background","42","0.40169750816099","0.309664245864583","0.493730770457398","2"
"CDU/CSU","2016","1-pers.-HH","indirect migration background","8","","","","2"
"CDU/CSU","2016","(Married) couple without C. ","no migration background","1362","0.438050069145247","0.420604379104336","0.455495759186157","2"
"CDU/CSU","2016","(Married) couple without C. ","direct migration background","144","0.433659361975973","0.377950469395488","0.489368254556459","2"
"CDU/CSU","2016","(Married) couple without C. ","indirect migration background","22","","","","2"
"CDU/CSU","2016","Single parent ","no migration background","124","0.305270249800055","0.264494661044127","0.346045838555983","2"
"CDU/CSU","2016","Single parent ","direct migration background","15","","","","2"
"CDU/CSU","2016","Couple + C. LE 16 ","direct migration background","129","0.358189599948205","0.307074454376863","0.409304745519548","2"
"CDU/CSU","2016","Couple + C. LE 16 ","indirect migration background","44","0.339274664329861","0.2622108883566","0.416338440303121","2"
"CDU/CSU","2016","Couple + C. GT 16 ","no migration background","354","0.440096618905134","0.406587356779017","0.473605881031251","2"
"CDU/CSU","2016","Couple + C. LE and GT 16","direct migration background","47","0.426774115621569","0.33637564087569","0.517172590367449","2"
"CDU/CSU","2016","Couple + C. LE and GT 16","indirect migration background","17","","","","2"
"CDU/CSU","2016","Single parent ","indirect migration background","6","","","","2"
"CDU/CSU","2016","Couple + C. LE 16 ","no migration background","578","0.383259733984559","0.358507081875961","0.408012386093157","2"
"CDU/CSU","2016","Couple + C. GT 16 ","indirect migration background","10","","","","2"
"CDU/CSU","2016","Couple + C. LE and GT 16","no migration background","191","0.339364034891412","0.299128823372166","0.379599246410658","2"
"CDU/CSU","2016","Couple + C. GT 16 ","direct migration background","37","0.353502719243573","0.25686116744451","0.450144271042636","2"
"FDP","2016","1-pers.-HH","no migration background","40","0.0275263153448666","0.0185772320855837","0.0364753986041494","3"
"FDP","2016","1-pers.-HH","direct migration background","3","","","","3"
"FDP","2016","1-pers.-HH","indirect migration background","3","","","","3"
"FDP","2016","(Married) couple without C. ","no migration background","113","0.0280857478997133","0.0222763056834386","0.033895190115988","3"
"FDP","2016","(Married) couple without C. ","direct migration background","6","","","","3"
"FDP","2016","(Married) couple without C. ","indirect migration background","1","","","","3"
"FDP","2016","Single parent ","no migration background","5","","","","3"
"FDP","2016","Single parent ","direct migration background","1","","","","3"
"FDP","2016","Couple + C. LE 16 ","no migration background","47","0.039983816343926","0.0300089889727361","0.0499586437151159","3"
"FDP","2016","Couple + C. LE 16 ","direct migration background","6","","","","3"
"FDP","2016","Couple + C. LE 16 ","indirect migration background","6","","","","3"
"FDP","2016","Couple + C. GT 16 ","no migration background","25","","","","3"
"FDP","2016","Couple + C. GT 16 ","direct migration background","3","","","","3"
"FDP","2016","Couple + C. GT 16 ","indirect migration background","1","","","","3"
"FDP","2016","Couple + C. LE and GT 16","no migration background","13","","","","3"
"FDP","2016","Single parent ","indirect migration background","1","","","","3"
"FDP","2016","Couple + C. LE and GT 16","indirect migration background","1","","","","3"
"FDP","2016","Couple + C. LE and GT 16","direct migration background","2","","","","3"
"Grüne","2016","1-pers.-HH","indirect migration background","9","","","","4"
"Grüne","2016","(Married) couple without C. ","indirect migration background","6","","","","4"
"Grüne","2016","Single parent ","indirect migration background","11","","","","4"
"Grüne","2016","Couple + C. LE 16 ","indirect migration background","27","","","","4"
"Grüne","2016","Couple + C. GT 16 ","direct migration background","16","","","","4"
"Grüne","2016","Couple + C. GT 16 ","indirect migration background","12","","","","4"
"Grüne","2016","Couple + C. LE and GT 16","direct migration background","17","","","","4"
"Grüne","2016","Couple + C. LE and GT 16","indirect migration background","12","","","","4"
"Grüne","2016","1-pers.-HH","no migration background","178","0.137667469407622","0.118821493626541","0.156513445188702","4"
"Grüne","2016","1-pers.-HH","direct migration background","12","","","","4"
"Grüne","2016","(Married) couple without C. ","no migration background","355","0.130110882942178","0.118281387393465","0.141940378490891","4"
"Grüne","2016","(Married) couple without C. ","direct migration background","28","","","","4"
"Grüne","2016","Single parent ","no migration background","127","0.253350614096849","0.214840980387227","0.291860247806471","4"
"Grüne","2016","Single parent ","direct migration background","12","","","","4"
"Grüne","2016","Couple + C. LE 16 ","no migration background","324","0.232264363793369","0.210765221714469","0.253763505872269","4"
"Grüne","2016","Couple + C. LE 16 ","direct migration background","52","0.204963746224763","0.161928753634217","0.247998738815309","4"
"Grüne","2016","Couple + C. GT 16 ","no migration background","132","0.149149959726589","0.125102323933839","0.17319759551934","4"
"Grüne","2016","Couple + C. LE and GT 16","no migration background","150","0.25727026317673","0.220125082394437","0.294415443959023","4"
"NPD","2016","1-pers.-HH","no migration background","10","","","","6"
"NPD","2016","1-pers.-HH","direct migration background","1","","","","6"
"NPD","2016","1-pers.-HH","indirect migration background","1","","","","6"
"NPD","2016","(Married) couple without C. ","no migration background","14","","","","6"
"NPD","2016","Couple + C. LE 16 ","no migration background","11","","","","6"
"NPD","2016","Couple + C. LE 16 ","direct migration background","2","","","","6"
"NPD","2016","Couple + C. LE 16 ","indirect migration background","1","","","","6"
"NPD","2016","Couple + C. GT 16 ","no migration background","9","","","","6"
"NPD","2016","Couple + C. LE and GT 16","no migration background","3","","","","6"
"NPD","2016","Single parent ","no migration background","8","","","","6"
"NPD","2016","Couple + C. GT 16 ","indirect migration background","","","","","6"
"NPD","2016","(Married) couple without C. ","indirect migration background","","","","","6"
"NPD","2016","Single parent ","direct migration background","1","","","","6"
"NPD","2016","Single parent ","indirect migration background","1","","","","6"
"NPD","2016","Couple + C. GT 16 ","direct migration background","1","","","","6"
"NPD","2016","Couple + C. LE and GT 16","direct migration background","","","","","6"
"NPD","2016","(Married) couple without C. ","direct migration background","2","","","","6"
"NPD","2016","Couple + C. LE and GT 16","indirect migration background","1","","","","6"
"Other","2016","Couple + C. LE 16 ","no migration background","27","","","","8"
"Other","2016","Couple + C. LE 16 ","direct migration background","3","","","","8"
"Other","2016","Couple + C. LE 16 ","indirect migration background","2","","","","8"
"Other","2016","Couple + C. GT 16 ","no migration background","9","","","","8"
"Other","2016","Couple + C. GT 16 ","direct migration background","","","","","8"
"Other","2016","Couple + C. GT 16 ","indirect migration background","2","","","","8"
"Other","2016","Couple + C. LE and GT 16","no migration background","7","","","","8"
"Other","2016","Couple + C. LE and GT 16","direct migration background","1","","","","8"
"Other","2016","Couple + C. LE and GT 16","indirect migration background","","","","","8"
"Other","2016","1-pers.-HH","no migration background","6","","","","8"
"Other","2016","1-pers.-HH","direct migration background","1","","","","8"
"Other","2016","1-pers.-HH","indirect migration background","3","","","","8"
"Other","2016","(Married) couple without C. ","no migration background","22","","","","8"
"Other","2016","(Married) couple without C. ","direct migration background","1","","","","8"
"Other","2016","(Married) couple without C. ","indirect migration background","","","","","8"
"Other","2016","Single parent ","no migration background","10","","","","8"
"Other","2016","Single parent ","direct migration background","1","","","","8"
"Other","2016","Single parent ","indirect migration background","","","","","8"
"PDS/Linke","2016","1-pers.-HH","no migration background","132","0.0879986754600149","0.0725033257793005","0.103494025140729","5"
"PDS/Linke","2016","1-pers.-HH","direct migration background","14","","","","5"
"PDS/Linke","2016","1-pers.-HH","indirect migration background","5","","","","5"
"PDS/Linke","2016","(Married) couple without C. ","no migration background","223","0.0571317392610716","0.0489707708763788","0.0652927076457644","5"
"PDS/Linke","2016","(Married) couple without C. ","direct migration background","25","","","","5"
"PDS/Linke","2016","Couple + C. LE 16 ","no migration background","66","0.0359977709107914","0.0265135685307371","0.0454819732908456","5"
"PDS/Linke","2016","Couple + C. LE 16 ","direct migration background","37","0.0894838908176451","0.0590536080869203","0.11991417354837","5"
"PDS/Linke","2016","Couple + C. LE 16 ","indirect migration background","16","","","","5"
"PDS/Linke","2016","Couple + C. GT 16 ","no migration background","40","0.0442639925032751","0.0303795460558004","0.0581484389507499","5"
"PDS/Linke","2016","Single parent ","no migration background","59","0.0866348012593731","0.0617279703293779","0.111541632189368","5"
"PDS/Linke","2016","Single parent ","indirect migration background","6","","","","5"
"PDS/Linke","2016","Couple + C. GT 16 ","indirect migration background","5","","","","5"
"PDS/Linke","2016","Couple + C. LE and GT 16","no migration background","30","0.0574800993598755","0.037701465343319","0.077258733376432","5"
"PDS/Linke","2016","(Married) couple without C. ","indirect migration background","3","","","","5"
"PDS/Linke","2016","Single parent ","direct migration background","8","","","","5"
"PDS/Linke","2016","Couple + C. GT 16 ","direct migration background","6","","","","5"
"PDS/Linke","2016","Couple + C. LE and GT 16","direct migration background","7","","","","5"
"PDS/Linke","2016","Couple + C. LE and GT 16","indirect migration background","8","","","","5"
"SPD","2016","1-pers.-HH","no migration background","368","0.298848309010124","0.27381046246015","0.323886155560098","1"
"SPD","2016","1-pers.-HH","direct migration background","32","0.304332251114047","0.217952934017066","0.390711568211027","1"
"SPD","2016","1-pers.-HH","indirect migration background","20","","","","1"
"SPD","2016","(Married) couple without C. ","no migration background","877","0.280413791672353","0.264618830420761","0.296208752923945","1"
"SPD","2016","(Married) couple without C. ","direct migration background","88","0.365093541217901","0.310972237863749","0.419214844572053","1"
"SPD","2016","(Married) couple without C. ","indirect migration background","21","","","","1"
"SPD","2016","Single parent ","no migration background","110","0.193897099587635","0.158892029683891","0.228902169491379","1"
"SPD","2016","Single parent ","direct migration background","12","","","","1"
"SPD","2016","Single parent ","indirect migration background","20","","","","1"
"SPD","2016","Couple + C. LE 16 ","no migration background","310","0.191753394417172","0.171710175768091","0.211796613066252","1"
"SPD","2016","Couple + C. LE 16 ","direct migration background","91","0.265501272673512","0.218423211564923","0.3125793337821","1"
"SPD","2016","Couple + C. LE 16 ","indirect migration background","48","0.324898187363557","0.24866881024051","0.401127564486604","1"
"SPD","2016","Couple + C. GT 16 ","no migration background","230","0.240287472904426","0.211445530017084","0.269129415791768","1"
"SPD","2016","Couple + C. GT 16 ","direct migration background","26","","","","1"
"SPD","2016","Couple + C. GT 16 ","indirect migration background","17","","","","1"
"SPD","2016","Couple + C. LE and GT 16","no migration background","106","0.251833815440147","0.21494893881539","0.288718692064904","1"
"SPD","2016","Couple + C. LE and GT 16","direct migration background","34","0.318208380620436","0.233078738659813","0.403338022581059","1"
"SPD","2016","Couple + C. LE and GT 16","indirect migration background","21","","","","1"
"AfD","2017","1-pers.-HH","indirect migration background","1","","","","7"
"AfD","2017","1-pers.-HH","direct migration background","8","","","","7"
"AfD","2017","1-pers.-HH","no migration background","57","0.0422096795689916","0.032007218906978","0.0524121402310053","7"
"AfD","2017","(Married) couple without C. ","no migration background","165","0.0591698710413558","0.051287650578547","0.0670520915041647","7"
"AfD","2017","(Married) couple without C. ","direct migration background","16","","","","7"
"AfD","2017","(Married) couple without C. ","indirect migration background","5","","","","7"
"AfD","2017","Single parent ","no migration background","37","0.0737598154945437","0.0519551076342781","0.0955645233548094","7"
"AfD","2017","Single parent ","direct migration background","3","","","","7"
"AfD","2017","Single parent ","indirect migration background","1","","","","7"
"AfD","2017","Couple + C. LE 16 ","no migration background","96","0.0647462584957191","0.0525856363233546","0.0769068806680837","7"
"AfD","2017","Couple + C. LE 16 ","direct migration background","12","","","","7"
"AfD","2017","Couple + C. GT 16 ","no migration background","45","0.0616555074181134","0.0467699631940319","0.0765410516421949","7"
"AfD","2017","Couple + C. LE and GT 16","no migration background","35","0.0880514889950801","0.065088751054102","0.111014226936058","7"
"AfD","2017","Couple + C. GT 16 ","indirect migration background","2","","","","7"
"AfD","2017","Couple + C. LE 16 ","indirect migration background","2","","","","7"
"AfD","2017","Couple + C. GT 16 ","direct migration background","4","","","","7"
"AfD","2017","Couple + C. LE and GT 16","direct migration background","8","","","","7"
"AfD","2017","Couple + C. LE and GT 16","indirect migration background","2","","","","7"
"CDU/CSU","2017","1-pers.-HH","no migration background","500","0.352947745894742","0.328699040174576","0.377196451614908","2"
"CDU/CSU","2017","1-pers.-HH","direct migration background","123","0.400165738909501","0.338310689930757","0.462020787888245","2"
"CDU/CSU","2017","1-pers.-HH","indirect migration background","16","","","","2"
"CDU/CSU","2017","(Married) couple without C. ","no migration background","1400","0.414279274873566","0.397822885394192","0.43073566435294","2"
"CDU/CSU","2017","(Married) couple without C. ","direct migration background","149","0.355263131549926","0.304089672384688","0.406436590715165","2"
"CDU/CSU","2017","(Married) couple without C. ","indirect migration background","23","","","","2"
"CDU/CSU","2017","Single parent ","no migration background","151","0.289350153501438","0.251521729867042","0.327178577135834","2"
"CDU/CSU","2017","Single parent ","direct migration background","29","","","","2"
"CDU/CSU","2017","Single parent ","indirect migration background","10","","","","2"
"CDU/CSU","2017","Couple + C. LE 16 ","no migration background","651","0.409804510163595","0.385500942003563","0.434108078323626","2"
"CDU/CSU","2017","Couple + C. LE 16 ","direct migration background","290","0.378737316144762","0.337323098043408","0.420151534246116","2"
"CDU/CSU","2017","Couple + C. LE 16 ","indirect migration background","51","0.258364136565683","0.191573190518055","0.32515508261331","2"
"CDU/CSU","2017","Couple + C. GT 16 ","no migration background","391","0.380752532732199","0.3507020713436","0.410802994120799","2"
"CDU/CSU","2017","Couple + C. GT 16 ","direct migration background","55","0.418736968842416","0.328957692592762","0.508516245092069","2"
"CDU/CSU","2017","Couple + C. GT 16 ","indirect migration background","6","","","","2"
"CDU/CSU","2017","Couple + C. LE and GT 16","no migration background","214","0.361826165801616","0.322886731328808","0.400765600274423","2"
"CDU/CSU","2017","Couple + C. LE and GT 16","direct migration background","100","0.372081765936607","0.300671196154002","0.443492335719212","2"
"CDU/CSU","2017","Couple + C. LE and GT 16","indirect migration background","15","","","","2"
"FDP","2017","1-pers.-HH","indirect migration background","2","","","","3"
"FDP","2017","(Married) couple without C. ","no migration background","156","0.0384356717926699","0.0320132463991331","0.0448580971862067","3"
"FDP","2017","(Married) couple without C. ","direct migration background","15","","","","3"
"FDP","2017","(Married) couple without C. ","indirect migration background","6","","","","3"
"FDP","2017","Single parent ","no migration background","15","","","","3"
"FDP","2017","Couple + C. LE 16 ","no migration background","58","0.0428187203165825","0.0328141677674263","0.0528232728657388","3"
"FDP","2017","Couple + C. LE 16 ","direct migration background","7","","","","3"
"FDP","2017","Couple + C. LE 16 ","indirect migration background","6","","","","3"
"FDP","2017","Couple + C. GT 16 ","no migration background","47","0.0387982147293796","0.0268470349336964","0.0507493945250628","3"
"FDP","2017","Couple + C. GT 16 ","direct migration background","5","","","","3"
"FDP","2017","Couple + C. GT 16 ","indirect migration background","1","","","","3"
"FDP","2017","Couple + C. LE and GT 16","no migration background","29","","","","3"
"FDP","2017","1-pers.-HH","direct migration background","5","","","","3"
"FDP","2017","1-pers.-HH","no migration background","62","0.0409971887209495","0.0309359684268333","0.0510584090150656","3"
"FDP","2017","Single parent ","indirect migration background","3","","","","3"
"FDP","2017","Single parent ","direct migration background","1","","","","3"
"FDP","2017","Couple + C. LE and GT 16","direct migration background","1","","","","3"
"FDP","2017","Couple + C. LE and GT 16","indirect migration background","2","","","","3"
"Grüne","2017","1-pers.-HH","indirect migration background","13","","","","4"
"Grüne","2017","(Married) couple without C. ","no migration background","325","0.0956795228743252","0.0858526951827865","0.105506350565864","4"
"Grüne","2017","(Married) couple without C. ","direct migration background","31","0.130833095423793","0.0947761567476621","0.166890034099923","4"
"Grüne","2017","(Married) couple without C. ","indirect migration background","10","","","","4"
"Grüne","2017","Single parent ","no migration background","126","0.212586598590216","0.178455686455827","0.246717510724605","4"
"Grüne","2017","Single parent ","direct migration background","7","","","","4"
"Grüne","2017","Single parent ","indirect migration background","13","","","","4"
"Grüne","2017","Couple + C. LE 16 ","no migration background","272","0.165977817360012","0.147591381324444","0.18436425339558","4"
"Grüne","2017","Couple + C. LE 16 ","direct migration background","56","0.163263870801623","0.131707860533279","0.194819881069967","4"
"Grüne","2017","Couple + C. LE 16 ","indirect migration background","24","","","","4"
"Grüne","2017","Couple + C. GT 16 ","no migration background","145","0.141917023161887","0.120320715089589","0.163513331234185","4"
"Grüne","2017","Couple + C. GT 16 ","direct migration background","8","","","","4"
"Grüne","2017","Couple + C. GT 16 ","indirect migration background","6","","","","4"
"Grüne","2017","Couple + C. LE and GT 16","no migration background","118","0.154032822111298","0.124780957753126","0.18328468646947","4"
"Grüne","2017","Couple + C. LE and GT 16","direct migration background","16","","","","4"
"Grüne","2017","Couple + C. LE and GT 16","indirect migration background","8","","","","4"
"Grüne","2017","1-pers.-HH","direct migration background","27","","","","4"
"Grüne","2017","1-pers.-HH","no migration background","176","0.107470294646548","0.0917551190199379","0.123185470273158","4"
"NPD","2017","1-pers.-HH","indirect migration background","","","","","6"
"NPD","2017","(Married) couple without C. ","indirect migration background","","","","","6"
"NPD","2017","Single parent ","no migration background","12","","","","6"
"NPD","2017","Single parent ","direct migration background","1","","","","6"
"NPD","2017","(Married) couple without C. ","direct migration background","1","","","","6"
"NPD","2017","1-pers.-HH","no migration background","12","","","","6"
"NPD","2017","1-pers.-HH","direct migration background","1","","","","6"
"NPD","2017","(Married) couple without C. ","no migration background","7","","","","6"
"NPD","2017","Single parent ","indirect migration background","1","","","","6"
"NPD","2017","Couple + C. LE 16 ","no migration background","23","","","","6"
"NPD","2017","Couple + C. LE 16 ","direct migration background","","","","","6"
"NPD","2017","Couple + C. LE 16 ","indirect migration background","1","","","","6"
"NPD","2017","Couple + C. LE and GT 16","no migration background","12","","","","6"
