"party","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Other","2013","secondary school degree","higher education","6","","",""
"Other","2013","college entrance qualification","in school","","","",""
"Other","2013","college entrance qualification","inadequately","","","",""
"Other","2013","college entrance qualification","general elemantary","","","",""
"Other","2013","college entrance qualification","middle vocational","10","","",""
"Other","2013","college entrance qualification","vocational + Abi","11","","",""
"Other","2013","college entrance qualification","higher vocational","2","","",""
"Other","2013","college entrance qualification","higher education","29","","",""
"Other","2013","Other degree","in school","","","",""
"Other","2013","Other degree","inadequately","1","","",""
"Other","2013","Other degree","general elemantary","1","","",""
"Other","2013","Other degree","middle vocational","6","","",""
"Other","2013","Other degree","vocational + Abi","4","","",""
"Other","2013","Other degree","higher vocational","1","","",""
"Other","2013","Other degree","higher education","10","","",""
"Other","2013","no degree/no degree yet","in school","7","","",""
"Other","2013","no degree/no degree yet","inadequately","5","","",""
"Other","2013","no degree/no degree yet","general elemantary","","","",""
"Other","2013","no degree/no degree yet","middle vocational","3","","",""
"Other","2013","no degree/no degree yet","vocational + Abi","","","",""
"Other","2013","no degree/no degree yet","higher vocational","","","",""
"Other","2013","no degree/no degree yet","higher education","","","",""
"CDU/CSU","2014","lower secondary degree","in school","","","",""
"CDU/CSU","2014","lower secondary degree","inadequately","","","",""
"CDU/CSU","2014","lower secondary degree","general elemantary","223","0.428460385267176","0.387216076332504","0.469704694201848"
"CDU/CSU","2014","lower secondary degree","middle vocational","950","0.466822895510678","0.445320609032322","0.488325181989035"
"CDU/CSU","2014","lower secondary degree","vocational + Abi","1","","",""
"CDU/CSU","2014","lower secondary degree","higher vocational","101","0.521799029875184","0.452742154737366","0.590855905013003"
"CDU/CSU","2014","lower secondary degree","higher education","40","0.361558173974631","0.270523684735969","0.452592663213293"
"CDU/CSU","2014","secondary school degree","in school","","","",""
"CDU/CSU","2014","secondary school degree","inadequately","","","",""
"CDU/CSU","2014","secondary school degree","general elemantary","78","0.325830847646728","0.264590539190499","0.387071156102956"
"CDU/CSU","2014","secondary school degree","middle vocational","990","0.461344335726506","0.440508847174541","0.482179824278471"
"CDU/CSU","2014","secondary school degree","vocational + Abi","4","","",""
"CDU/CSU","2014","secondary school degree","higher vocational","169","0.436193386454464","0.385248333216168","0.48713843969276"
"CDU/CSU","2014","secondary school degree","higher education","135","0.343432320689447","0.293825991428782","0.393038649950112"
"CDU/CSU","2014","college entrance qualification","in school","","","",""
"CDU/CSU","2014","college entrance qualification","inadequately","","","",""
"CDU/CSU","2014","college entrance qualification","general elemantary","","","",""
"CDU/CSU","2014","college entrance qualification","middle vocational","154","0.257257804613408","0.219505123077672","0.295010486149145"
"CDU/CSU","2014","college entrance qualification","vocational + Abi","289","0.368686772665985","0.335584772660031","0.40178877267194"
"CDU/CSU","2014","college entrance qualification","higher vocational","119","0.426848808175039","0.365164989638005","0.488532626712073"
"CDU/CSU","2014","college entrance qualification","higher education","989","0.352646084882897","0.335119977936093","0.3701721918297"
"CDU/CSU","2014","Other degree","in school","","","",""
"CDU/CSU","2014","Other degree","inadequately","2","","",""
"CDU/CSU","2014","Other degree","general elemantary","71","0.558037802779371","0.474573069695838","0.641502535862903"
"CDU/CSU","2014","Other degree","middle vocational","142","0.418114317015189","0.361442393704476","0.474786240325902"
"CDU/CSU","2014","Other degree","vocational + Abi","52","0.352326677402481","0.272626494794113","0.432026860010849"
"CDU/CSU","2014","Other degree","higher vocational","14","","",""
"CDU/CSU","2014","Other degree","higher education","112","0.410117913644814","0.352299966660439","0.467935860629189"
"CDU/CSU","2014","no degree/no degree yet","in school","35","0.245762809560494","0.172036160320511","0.319489458800477"
"CDU/CSU","2014","no degree/no degree yet","inadequately","17","","",""
"CDU/CSU","2014","no degree/no degree yet","general elemantary","","","",""
"CDU/CSU","2014","no degree/no degree yet","middle vocational","12","","",""
"CDU/CSU","2014","no degree/no degree yet","vocational + Abi","","","",""
"CDU/CSU","2014","no degree/no degree yet","higher vocational","1","","",""
"CDU/CSU","2014","no degree/no degree yet","higher education","3","","",""
"SPD","2014","lower secondary degree","in school","","","",""
"SPD","2014","lower secondary degree","inadequately","","","",""
"SPD","2014","lower secondary degree","general elemantary","232","0.43266894897136","0.391375451653007","0.473962446289712"
"SPD","2014","lower secondary degree","middle vocational","796","0.389048424279991","0.368035908685019","0.410060939874964"
"SPD","2014","lower secondary degree","vocational + Abi","","","",""
"SPD","2014","lower secondary degree","higher vocational","68","0.327394604534994","0.262521303887701","0.392267905182287"
"SPD","2014","lower secondary degree","higher education","34","0.326381216062499","0.237537671977573","0.415224760147424"
"SPD","2014","secondary school degree","in school","","","",""
"SPD","2014","secondary school degree","inadequately","","","",""
"SPD","2014","secondary school degree","general elemantary","64","0.331175907010273","0.269680574544517","0.392671239476029"
"SPD","2014","secondary school degree","middle vocational","640","0.298267115119691","0.279145521782746","0.317388708456637"
"SPD","2014","secondary school degree","vocational + Abi","3","","",""
"SPD","2014","secondary school degree","higher vocational","93","0.281495828401889","0.235295184562433","0.327696472241346"
"SPD","2014","secondary school degree","higher education","85","0.268747621582048","0.22243677503566","0.315058468128435"
"SPD","2014","college entrance qualification","in school","","","",""
"SPD","2014","college entrance qualification","inadequately","","","",""
"SPD","2014","college entrance qualification","general elemantary","","","",""
"SPD","2014","college entrance qualification","middle vocational","143","0.311451616566179","0.271456496702224","0.351446736430135"
"SPD","2014","college entrance qualification","vocational + Abi","242","0.302394402602789","0.270881031486571","0.333907773719008"
"SPD","2014","college entrance qualification","higher vocational","65","0.325267318559328","0.266844069938473","0.383690567180184"
"SPD","2014","college entrance qualification","higher education","673","0.235685766360841","0.22011723355869","0.251254299162992"
"SPD","2014","Other degree","in school","","","",""
"SPD","2014","Other degree","inadequately","6","","",""
"SPD","2014","Other degree","general elemantary","41","0.325349306458469","0.24660973169075","0.404088881226189"
"SPD","2014","Other degree","middle vocational","89","0.314526788227399","0.26117786475073","0.367875711704067"
"SPD","2014","Other degree","vocational + Abi","53","0.418271721860543","0.335972090915685","0.500571352805401"
"SPD","2014","Other degree","higher vocational","6","","",""
"SPD","2014","Other degree","higher education","70","0.252093095806782","0.201050830560417","0.303135361053147"
"SPD","2014","no degree/no degree yet","in school","35","0.228626502787604","0.15671339022035","0.300539615354859"
"SPD","2014","no degree/no degree yet","inadequately","43","0.524610134390424","0.417814931394804","0.631405337386044"
"SPD","2014","no degree/no degree yet","general elemantary","","","",""
"SPD","2014","no degree/no degree yet","middle vocational","14","","",""
"SPD","2014","no degree/no degree yet","vocational + Abi","","","",""
"SPD","2014","no degree/no degree yet","higher vocational","","","",""
"SPD","2014","no degree/no degree yet","higher education","","","",""
"FDP","2014","lower secondary degree","in school","","","",""
"FDP","2014","lower secondary degree","inadequately","","","",""
"FDP","2014","lower secondary degree","general elemantary","8","","",""
"FDP","2014","lower secondary degree","middle vocational","23","","",""
"FDP","2014","lower secondary degree","vocational + Abi","","","",""
"FDP","2014","lower secondary degree","higher vocational","5","","",""
"FDP","2014","lower secondary degree","higher education","2","","",""
"FDP","2014","secondary school degree","in school","","","",""
"FDP","2014","secondary school degree","inadequately","","","",""
"FDP","2014","secondary school degree","general elemantary","6","","",""
"FDP","2014","secondary school degree","middle vocational","39","0.0172367313249273","0.0117968754881499","0.0226765871617047"
"FDP","2014","secondary school degree","vocational + Abi","","","",""
"FDP","2014","secondary school degree","higher vocational","9","","",""
"FDP","2014","secondary school degree","higher education","12","","",""
"FDP","2014","college entrance qualification","in school","","","",""
"FDP","2014","college entrance qualification","inadequately","","","",""
"FDP","2014","college entrance qualification","general elemantary","","","",""
"FDP","2014","college entrance qualification","middle vocational","19","","",""
"FDP","2014","college entrance qualification","vocational + Abi","21","","",""
"FDP","2014","college entrance qualification","higher vocational","5","","",""
"FDP","2014","college entrance qualification","higher education","132","0.0511623398151712","0.0430803892320894","0.0592442903982529"
"FDP","2014","Other degree","in school","","","",""
"FDP","2014","Other degree","inadequately","","","",""
"FDP","2014","Other degree","general elemantary","","","",""
"FDP","2014","Other degree","middle vocational","2","","",""
"FDP","2014","Other degree","vocational + Abi","4","","",""
"FDP","2014","Other degree","higher vocational","","","",""
"FDP","2014","Other degree","higher education","8","","",""
"FDP","2014","no degree/no degree yet","in school","7","","",""
"FDP","2014","no degree/no degree yet","inadequately","","","",""
"FDP","2014","no degree/no degree yet","general elemantary","","","",""
"FDP","2014","no degree/no degree yet","middle vocational","","","",""
"FDP","2014","no degree/no degree yet","vocational + Abi","","","",""
"FDP","2014","no degree/no degree yet","higher vocational","","","",""
"FDP","2014","no degree/no degree yet","higher education","","","",""
"Grüne","2014","lower secondary degree","in school","","","",""
"Grüne","2014","lower secondary degree","inadequately","","","",""
"Grüne","2014","lower secondary degree","general elemantary","20","","",""
"Grüne","2014","lower secondary degree","middle vocational","85","0.0420413621650805","0.0333919898434387","0.0506907344867222"
"Grüne","2014","lower secondary degree","vocational + Abi","","","",""
"Grüne","2014","lower secondary degree","higher vocational","9","","",""
"Grüne","2014","lower secondary degree","higher education","2","","",""
"Grüne","2014","secondary school degree","in school","","","",""
"Grüne","2014","secondary school degree","inadequately","","","",""
"Grüne","2014","secondary school degree","general elemantary","27","","",""
"Grüne","2014","secondary school degree","middle vocational","211","0.0813874754730856","0.0699592066847808","0.0928157442613904"
"Grüne","2014","secondary school degree","vocational + Abi","2","","",""
"Grüne","2014","secondary school degree","higher vocational","47","0.120167680680473","0.0867642406777432","0.153571120683203"
"Grüne","2014","secondary school degree","higher education","44","0.129566081763535","0.0944835986456625","0.164648564881408"
"Grüne","2014","college entrance qualification","in school","","","",""
"Grüne","2014","college entrance qualification","inadequately","","","",""
"Grüne","2014","college entrance qualification","general elemantary","","","",""
"Grüne","2014","college entrance qualification","middle vocational","119","0.23172942341381","0.195288265564713","0.268170581262908"
"Grüne","2014","college entrance qualification","vocational + Abi","174","0.198507492204879","0.171139609706944","0.225875374702814"
"Grüne","2014","college entrance qualification","higher vocational","42","0.169386008277806","0.122608401103519","0.216163615452093"
"Grüne","2014","college entrance qualification","higher education","796","0.278771691230038","0.262323969414887","0.29521941304519"
"Grüne","2014","Other degree","in school","","","",""
"Grüne","2014","Other degree","inadequately","3","","",""
"Grüne","2014","Other degree","general elemantary","8","","",""
"Grüne","2014","Other degree","middle vocational","20","","",""
"Grüne","2014","Other degree","vocational + Abi","10","","",""
"Grüne","2014","Other degree","higher vocational","1","","",""
"Grüne","2014","Other degree","higher education","54","0.248086497786685","0.197316026016884","0.298856969556487"
"Grüne","2014","no degree/no degree yet","in school","31","0.19536225317695","0.127468006803125","0.263256499550774"
"Grüne","2014","no degree/no degree yet","inadequately","3","","",""
"Grüne","2014","no degree/no degree yet","general elemantary","","","",""
"Grüne","2014","no degree/no degree yet","middle vocational","4","","",""
"Grüne","2014","no degree/no degree yet","vocational + Abi","","","",""
"Grüne","2014","no degree/no degree yet","higher vocational","","","",""
"Grüne","2014","no degree/no degree yet","higher education","","","",""
"PDS/Linke","2014","lower secondary degree","in school","","","",""
"PDS/Linke","2014","lower secondary degree","inadequately","","","",""
"PDS/Linke","2014","lower secondary degree","general elemantary","34","0.0457917974348461","0.0283696797274674","0.0632139151422248"
"PDS/Linke","2014","lower secondary degree","middle vocational","123","0.0538974008506835","0.0441648685726282","0.0636299331287388"
"PDS/Linke","2014","lower secondary degree","vocational + Abi","","","",""
"PDS/Linke","2014","lower secondary degree","higher vocational","10","","",""
"PDS/Linke","2014","lower secondary degree","higher education","27","","",""
"PDS/Linke","2014","secondary school degree","in school","","","",""
"PDS/Linke","2014","secondary school degree","inadequately","","","",""
"PDS/Linke","2014","secondary school degree","general elemantary","25","","",""
"PDS/Linke","2014","secondary school degree","middle vocational","207","0.0899471564391246","0.0779890476262638","0.101905265251985"
"PDS/Linke","2014","secondary school degree","vocational + Abi","","","",""
"PDS/Linke","2014","secondary school degree","higher vocational","26","","",""
"PDS/Linke","2014","secondary school degree","higher education","57","0.158433837253091","0.12028820106742","0.196579473438762"
"PDS/Linke","2014","college entrance qualification","in school","","","",""
"PDS/Linke","2014","college entrance qualification","inadequately","","","",""
"PDS/Linke","2014","college entrance qualification","general elemantary","","","",""
"PDS/Linke","2014","college entrance qualification","middle vocational","47","0.114405324389693","0.0869146690260089","0.141895979753377"
"PDS/Linke","2014","college entrance qualification","vocational + Abi","60","0.0862091406896626","0.0669515002163697","0.105466781162956"
"PDS/Linke","2014","college entrance qualification","higher vocational","7","","",""
"PDS/Linke","2014","college entrance qualification","higher education","197","0.0552260648535901","0.046847280063987","0.0636048496431931"
"PDS/Linke","2014","Other degree","in school","","","",""
"PDS/Linke","2014","Other degree","inadequately","1","","",""
"PDS/Linke","2014","Other degree","general elemantary","16","","",""
"PDS/Linke","2014","Other degree","middle vocational","28","","",""
"PDS/Linke","2014","Other degree","vocational + Abi","13","","",""
"PDS/Linke","2014","Other degree","higher vocational","1","","",""
"PDS/Linke","2014","Other degree","higher education","25","","",""
"PDS/Linke","2014","no degree/no degree yet","in school","11","","",""
"PDS/Linke","2014","no degree/no degree yet","inadequately","8","","",""
"PDS/Linke","2014","no degree/no degree yet","general elemantary","","","",""
"PDS/Linke","2014","no degree/no degree yet","middle vocational","1","","",""
"PDS/Linke","2014","no degree/no degree yet","vocational + Abi","","","",""
"PDS/Linke","2014","no degree/no degree yet","higher vocational","","","",""
"PDS/Linke","2014","no degree/no degree yet","higher education","","","",""
"NPD Combination","2014","lower secondary degree","in school","","","",""
"NPD Combination","2014","lower secondary degree","inadequately","","","",""
"NPD Combination","2014","lower secondary degree","general elemantary","13","","",""
"NPD Combination","2014","lower secondary degree","middle vocational","20","","",""
"NPD Combination","2014","lower secondary degree","vocational + Abi","","","",""
"NPD Combination","2014","lower secondary degree","higher vocational","1","","",""
"NPD Combination","2014","lower secondary degree","higher education","","","",""
"NPD Combination","2014","secondary school degree","in school","","","",""
"NPD Combination","2014","secondary school degree","inadequately","","","",""
"NPD Combination","2014","secondary school degree","general elemantary","5","","",""
"NPD Combination","2014","secondary school degree","middle vocational","37","0.0248620773667588","0.0183542322822372","0.0313699224512805"
"NPD Combination","2014","secondary school degree","vocational + Abi","","","",""
"NPD Combination","2014","secondary school degree","higher vocational","3","","",""
"NPD Combination","2014","secondary school degree","higher education","2","","",""
"NPD Combination","2014","college entrance qualification","in school","","","",""
"NPD Combination","2014","college entrance qualification","inadequately","","","",""
"NPD Combination","2014","college entrance qualification","general elemantary","","","",""
"NPD Combination","2014","college entrance qualification","middle vocational","1","","",""
"NPD Combination","2014","college entrance qualification","vocational + Abi","","","",""
"NPD Combination","2014","college entrance qualification","higher vocational","2","","",""
"NPD Combination","2014","college entrance qualification","higher education","","","",""
"NPD Combination","2014","Other degree","in school","","","",""
"NPD Combination","2014","Other degree","inadequately","","","",""
"NPD Combination","2014","Other degree","general elemantary","","","",""
"NPD Combination","2014","Other degree","middle vocational","1","","",""
"NPD Combination","2014","Other degree","vocational + Abi","1","","",""
"NPD Combination","2014","Other degree","higher vocational","","","",""
"NPD Combination","2014","Other degree","higher education","1","","",""
"NPD Combination","2014","no degree/no degree yet","in school","1","","",""
"NPD Combination","2014","no degree/no degree yet","inadequately","8","","",""
"NPD Combination","2014","no degree/no degree yet","general elemantary","","","",""
"NPD Combination","2014","no degree/no degree yet","middle vocational","2","","",""
"NPD Combination","2014","no degree/no degree yet","vocational + Abi","","","",""
"NPD Combination","2014","no degree/no degree yet","higher vocational","","","",""
"NPD Combination","2014","no degree/no degree yet","higher education","","","",""
"AfD","2014","lower secondary degree","in school","","","",""
"AfD","2014","lower secondary degree","inadequately","","","",""
"AfD","2014","lower secondary degree","general elemantary","8","","",""
"AfD","2014","lower secondary degree","middle vocational","45","0.0166298096523722","0.011118244032117","0.0221413752726274"
"AfD","2014","lower secondary degree","vocational + Abi","","","",""
"AfD","2014","lower secondary degree","higher vocational","3","","",""
"AfD","2014","lower secondary degree","higher education","1","","",""
"AfD","2014","secondary school degree","in school","","","",""
"AfD","2014","secondary school degree","inadequately","","","",""
"AfD","2014","secondary school degree","general elemantary","9","","",""
"AfD","2014","secondary school degree","middle vocational","41","0.0136464905874786","0.00879737804865107","0.0184956031263061"
"AfD","2014","secondary school degree","vocational + Abi","","","",""
"AfD","2014","secondary school degree","higher vocational","12","","",""
"AfD","2014","secondary school degree","higher education","11","","",""
"AfD","2014","college entrance qualification","in school","","","",""
"AfD","2014","college entrance qualification","inadequately","","","",""
"AfD","2014","college entrance qualification","general elemantary","","","",""
"AfD","2014","college entrance qualification","middle vocational","10","","",""
"AfD","2014","college entrance qualification","vocational + Abi","15","","",""
"AfD","2014","college entrance qualification","higher vocational","5","","",""
"AfD","2014","college entrance qualification","higher education","35","0.0126894155267302","0.00858366326613617","0.0167951677873243"
"AfD","2014","Other degree","in school","","","",""
"AfD","2014","Other degree","inadequately","","","",""
"AfD","2014","Other degree","general elemantary","","","",""
"AfD","2014","Other degree","middle vocational","4","","",""
"AfD","2014","Other degree","vocational + Abi","3","","",""
"AfD","2014","Other degree","higher vocational","","","",""
"AfD","2014","Other degree","higher education","1","","",""
"AfD","2014","no degree/no degree yet","in school","7","","",""
"AfD","2014","no degree/no degree yet","inadequately","1","","",""
"AfD","2014","no degree/no degree yet","general elemantary","","","",""
"AfD","2014","no degree/no degree yet","middle vocational","3","","",""
"AfD","2014","no degree/no degree yet","vocational + Abi","","","",""
"AfD","2014","no degree/no degree yet","higher vocational","","","",""
"AfD","2014","no degree/no degree yet","higher education","","","",""
"Other","2014","lower secondary degree","in school","","","",""
"Other","2014","lower secondary degree","inadequately","","","",""
"Other","2014","lower secondary degree","general elemantary","15","","",""
"Other","2014","lower secondary degree","middle vocational","26","","",""
"Other","2014","lower secondary degree","vocational + Abi","","","",""
"Other","2014","lower secondary degree","higher vocational","4","","",""
"Other","2014","lower secondary degree","higher education","1","","",""
"Other","2014","secondary school degree","in school","","","",""
"Other","2014","secondary school degree","inadequately","","","",""
"Other","2014","secondary school degree","general elemantary","11","","",""
"Other","2014","secondary school degree","middle vocational","34","0.0133086179624274","0.00851909099356869","0.0180981449312861"
"Other","2014","secondary school degree","vocational + Abi","1","","",""
"Other","2014","secondary school degree","higher vocational","5","","",""
"Other","2014","secondary school degree","higher education","6","","",""
"Other","2014","college entrance qualification","in school","","","",""
"Other","2014","college entrance qualification","inadequately","","","",""
"Other","2014","college entrance qualification","general elemantary","","","",""
"Other","2014","college entrance qualification","middle vocational","22","","",""
"Other","2014","college entrance qualification","vocational + Abi","15","","",""
"Other","2014","college entrance qualification","higher vocational","2","","",""
"Other","2014","college entrance qualification","higher education","33","0.0138186373307322","0.00953654487928171","0.0181007297821827"
"Other","2014","Other degree","in school","","","",""
"Other","2014","Other degree","inadequately","","","",""
"Other","2014","Other degree","general elemantary","","","",""
"Other","2014","Other degree","middle vocational","5","","",""
"Other","2014","Other degree","vocational + Abi","2","","",""
"Other","2014","Other degree","higher vocational","1","","",""
"Other","2014","Other degree","higher education","7","","",""
"Other","2014","no degree/no degree yet","in school","4","","",""
"Other","2014","no degree/no degree yet","inadequately","4","","",""
"Other","2014","no degree/no degree yet","general elemantary","","","",""
"Other","2014","no degree/no degree yet","middle vocational","1","","",""
"Other","2014","no degree/no degree yet","vocational + Abi","","","",""
"Other","2014","no degree/no degree yet","higher vocational","","","",""
"Other","2014","no degree/no degree yet","higher education","","","",""
"CDU/CSU","2015","lower secondary degree","in school","","","",""
"CDU/CSU","2015","lower secondary degree","inadequately","","","",""
"CDU/CSU","2015","lower secondary degree","general elemantary","187","0.476038651839723","0.429843579209198","0.522233724470249"
"CDU/CSU","2015","lower secondary degree","middle vocational","827","0.473368339952868","0.450334699992946","0.496401979912791"
"CDU/CSU","2015","lower secondary degree","vocational + Abi","1","","",""
"CDU/CSU","2015","lower secondary degree","higher vocational","85","0.441245787515312","0.368096154921674","0.51439542010895"
"CDU/CSU","2015","lower secondary degree","higher education","37","0.419503010340705","0.319744101314142","0.519261919367269"
"CDU/CSU","2015","secondary school degree","in school","","","",""
"CDU/CSU","2015","secondary school degree","inadequately","","","",""
"CDU/CSU","2015","secondary school degree","general elemantary","64","0.397204370350727","0.326115035026047","0.468293705675407"
"CDU/CSU","2015","secondary school degree","middle vocational","794","0.435518995731813","0.412814410464612","0.458223580999014"
"CDU/CSU","2015","secondary school degree","vocational + Abi","1","","",""
"CDU/CSU","2015","secondary school degree","higher vocational","150","0.47756498692801","0.422492216185039","0.532637757670981"
"CDU/CSU","2015","secondary school degree","higher education","119","0.364671962275003","0.310204434760268","0.419139489789737"
"CDU/CSU","2015","college entrance qualification","in school","","","",""
"CDU/CSU","2015","college entrance qualification","inadequately","","","",""
"CDU/CSU","2015","college entrance qualification","general elemantary","","","",""
"CDU/CSU","2015","college entrance qualification","middle vocational","112","0.277362580177399","0.234185107021803","0.320540053332996"
"CDU/CSU","2015","college entrance qualification","vocational + Abi","243","0.386074816819728","0.349210673068067","0.42293896057139"
"CDU/CSU","2015","college entrance qualification","higher vocational","104","0.464518637032959","0.398160837561819","0.530876436504098"
"CDU/CSU","2015","college entrance qualification","higher education","903","0.355334913544152","0.336881026742773","0.373788800345531"
"CDU/CSU","2015","Other degree","in school","","","",""
"CDU/CSU","2015","Other degree","inadequately","2","","",""
"CDU/CSU","2015","Other degree","general elemantary","54","0.617193798950342","0.522398311686809","0.711989286213875"
"CDU/CSU","2015","Other degree","middle vocational","119","0.431619309071553","0.371298341469578","0.491940276673528"
"CDU/CSU","2015","Other degree","vocational + Abi","64","0.382260503666425","0.297746509093388","0.466774498239462"
"CDU/CSU","2015","Other degree","higher vocational","11","","",""
"CDU/CSU","2015","Other degree","higher education","128","0.393513858484431","0.337954103363424","0.449073613605437"
"CDU/CSU","2015","no degree/no degree yet","in school","32","0.235622799236828","0.152025352800966","0.319220245672689"
"CDU/CSU","2015","no degree/no degree yet","inadequately","20","","",""
"CDU/CSU","2015","no degree/no degree yet","general elemantary","","","",""
"CDU/CSU","2015","no degree/no degree yet","middle vocational","12","","",""
"CDU/CSU","2015","no degree/no degree yet","vocational + Abi","","","",""
"CDU/CSU","2015","no degree/no degree yet","higher vocational","1","","",""
"CDU/CSU","2015","no degree/no degree yet","higher education","1","","",""
"SPD","2015","lower secondary degree","in school","","","",""
"SPD","2015","lower secondary degree","inadequately","","","",""
"SPD","2015","lower secondary degree","general elemantary","194","0.417215286722621","0.371605388561369","0.462825184883873"
"SPD","2015","lower secondary degree","middle vocational","685","0.380009974899427","0.357617642241873","0.40240230755698"
"SPD","2015","lower secondary degree","vocational + Abi","","","",""
"SPD","2015","lower secondary degree","higher vocational","64","0.383396544572293","0.311767603282054","0.455025485862532"
"SPD","2015","lower secondary degree","higher education","28","","",""
"SPD","2015","secondary school degree","in school","","","",""
"SPD","2015","secondary school degree","inadequately","","","",""
"SPD","2015","secondary school degree","general elemantary","44","0.246681992317964","0.184053739615737","0.30931024502019"
"SPD","2015","secondary school degree","middle vocational","527","0.286898245814205","0.266186101894169","0.30761038973424"
"SPD","2015","secondary school degree","vocational + Abi","3","","",""
"SPD","2015","secondary school degree","higher vocational","81","0.265132580654738","0.216464906033963","0.313800255275513"
"SPD","2015","secondary school degree","higher education","80","0.294063787301903","0.242506392165308","0.345621182438498"
"SPD","2015","college entrance qualification","in school","","","",""
"SPD","2015","college entrance qualification","inadequately","","","",""
"SPD","2015","college entrance qualification","general elemantary","","","",""
"SPD","2015","college entrance qualification","middle vocational","115","0.250442714533246","0.208656822165696","0.292228606900796"
"SPD","2015","college entrance qualification","vocational + Abi","176","0.249816174215895","0.217036486305203","0.282595862126587"
"SPD","2015","college entrance qualification","higher vocational","59","0.308822501153339","0.247351896118585","0.370293106188094"
"SPD","2015","college entrance qualification","higher education","586","0.230339665043782","0.214105283278552","0.246574046809012"
"SPD","2015","Other degree","in school","","","",""
"SPD","2015","Other degree","inadequately","8","","",""
"SPD","2015","Other degree","general elemantary","26","","",""
"SPD","2015","Other degree","middle vocational","71","0.332983559394348","0.27558805538618","0.390379063402515"
"SPD","2015","Other degree","vocational + Abi","33","0.38940778384015","0.304602253086736","0.474213314593563"
"SPD","2015","Other degree","higher vocational","2","","",""
"SPD","2015","Other degree","higher education","71","0.272411905098605","0.221779833097683","0.323043977099527"
"SPD","2015","no degree/no degree yet","in school","20","","",""
"SPD","2015","no degree/no degree yet","inadequately","35","0.418887653687782","0.304925493153594","0.53284981422197"
"SPD","2015","no degree/no degree yet","general elemantary","","","",""
"SPD","2015","no degree/no degree yet","middle vocational","16","","",""
"SPD","2015","no degree/no degree yet","vocational + Abi","","","",""
"SPD","2015","no degree/no degree yet","higher vocational","","","",""
"SPD","2015","no degree/no degree yet","higher education","","","",""
"FDP","2015","lower secondary degree","in school","","","",""
"FDP","2015","lower secondary degree","inadequately","","","",""
"FDP","2015","lower secondary degree","general elemantary","6","","",""
"FDP","2015","lower secondary degree","middle vocational","19","","",""
"FDP","2015","lower secondary degree","vocational + Abi","","","",""
"FDP","2015","lower secondary degree","higher vocational","4","","",""
"FDP","2015","lower secondary degree","higher education","2","","",""
"FDP","2015","secondary school degree","in school","","","",""
"FDP","2015","secondary school degree","inadequately","","","",""
"FDP","2015","secondary school degree","general elemantary","2","","",""
"FDP","2015","secondary school degree","middle vocational","37","0.018320948041295","0.0121798774483453","0.0244620186342447"
"FDP","2015","secondary school degree","vocational + Abi","","","",""
"FDP","2015","secondary school degree","higher vocational","6","","",""
"FDP","2015","secondary school degree","higher education","9","","",""
"FDP","2015","college entrance qualification","in school","","","",""
"FDP","2015","college entrance qualification","inadequately","","","",""
"FDP","2015","college entrance qualification","general elemantary","","","",""
"FDP","2015","college entrance qualification","middle vocational","11","","",""
"FDP","2015","college entrance qualification","vocational + Abi","21","","",""
"FDP","2015","college entrance qualification","higher vocational","5","","",""
"FDP","2015","college entrance qualification","higher education","125","0.0440684479789297","0.0361547565473411","0.0519821394105182"
"FDP","2015","Other degree","in school","","","",""
"FDP","2015","Other degree","inadequately","","","",""
"FDP","2015","Other degree","general elemantary","","","",""
"FDP","2015","Other degree","middle vocational","5","","",""
"FDP","2015","Other degree","vocational + Abi","4","","",""
"FDP","2015","Other degree","higher vocational","","","",""
"FDP","2015","Other degree","higher education","9","","",""
"FDP","2015","no degree/no degree yet","in school","1","","",""
"FDP","2015","no degree/no degree yet","inadequately","","","",""
"FDP","2015","no degree/no degree yet","general elemantary","","","",""
"FDP","2015","no degree/no degree yet","middle vocational","","","",""
"FDP","2015","no degree/no degree yet","vocational + Abi","","","",""
"FDP","2015","no degree/no degree yet","higher vocational","","","",""
"FDP","2015","no degree/no degree yet","higher education","","","",""
"Grüne","2015","lower secondary degree","in school","","","",""
"Grüne","2015","lower secondary degree","inadequately","","","",""
"Grüne","2015","lower secondary degree","general elemantary","12","","",""
"Grüne","2015","lower secondary degree","middle vocational","79","0.038560265789701","0.0296776570946571","0.0474428744847449"
"Grüne","2015","lower secondary degree","vocational + Abi","","","",""
"Grüne","2015","lower secondary degree","higher vocational","10","","",""
"Grüne","2015","lower secondary degree","higher education","3","","",""
"Grüne","2015","secondary school degree","in school","","","",""
"Grüne","2015","secondary school degree","inadequately","","","",""
"Grüne","2015","secondary school degree","general elemantary","22","","",""
"Grüne","2015","secondary school degree","middle vocational","178","0.0951886812030981","0.0817499884852538","0.108627373920942"
"Grüne","2015","secondary school degree","vocational + Abi","1","","",""
"Grüne","2015","secondary school degree","higher vocational","34","0.0958847046230539","0.0634215197269694","0.128347889519138"
"Grüne","2015","secondary school degree","higher education","32","0.110785461680805","0.0752688009356779","0.146302122425932"
"Grüne","2015","college entrance qualification","in school","","","",""
"Grüne","2015","college entrance qualification","inadequately","","","",""
"Grüne","2015","college entrance qualification","general elemantary","","","",""
"Grüne","2015","college entrance qualification","middle vocational","99","0.286631663555956","0.243021063561472","0.330242263550439"
