"party","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"NPD Combination","2002","16-34 y.","West Germany","24","","","","6"
"NPD Combination","2002","35-65 y.","West Germany","24","","","","6"
"NPD Combination","2002","66 and older","East Germany","","","","","6"
"Other","2002","16-34 y.","West Germany","20","","","","8"
"Other","2002","16-34 y.","East Germany","11","","","","8"
"Other","2002","35-65 y.","West Germany","49","0.0110870564150906","0.00827493110445222","0.013899181725729","8"
"Other","2002","35-65 y.","East Germany","12","","","","8"
"Other","2002","66 and older","West Germany","10","","","","8"
"Other","2002","66 and older","East Germany","1","","","","8"
"PDS/Linke","2002","35-65 y.","West Germany","48","0.0110786676150668","0.00826759445211745","0.0138897407780162","5"
"PDS/Linke","2002","16-34 y.","East Germany","92","0.270854327528242","0.225075059281987","0.316633595774496","5"
"PDS/Linke","2002","35-65 y.","East Germany","265","0.240645865734479","0.215863865360783","0.265427866108175","5"
"PDS/Linke","2002","16-34 y.","West Germany","29","","","","5"
"PDS/Linke","2002","66 and older","East Germany","131","0.322574960798545","0.277761766745415","0.367388154851675","5"
"PDS/Linke","2002","66 and older","West Germany","7","","","","5"
"SPD","2002","35-65 y.","East Germany","339","0.300590126451504","0.274008704414623","0.327171548488385","2"
"SPD","2002","66 and older","East Germany","154","0.372081229184273","0.325743946346181","0.418418512022365","2"
"SPD","2002","16-34 y.","West Germany","708","0.435435689292925","0.411141253315054","0.459730125270796","2"
"SPD","2002","16-34 y.","East Germany","71","0.173056837414092","0.134087231182614","0.212026443645569","2"
"SPD","2002","35-65 y.","West Germany","2351","0.462173518169559","0.448783809435169","0.475563226903948","2"
"SPD","2002","66 and older","West Germany","644","0.403808931631992","0.380098152068673","0.427519711195312","2"
"AfD","2003","16-34 y.","West Germany","","","","","7"
"AfD","2003","16-34 y.","East Germany","","","","","7"
"AfD","2003","35-65 y.","West Germany","","","","","7"
"AfD","2003","35-65 y.","East Germany","","","","","7"
"AfD","2003","66 and older","West Germany","","","","","7"
"AfD","2003","66 and older","East Germany","","","","","7"
"CDU/CSU","2003","66 and older","West Germany","951","0.544767147385159","0.521045662844098","0.56848863192622","1"
"CDU/CSU","2003","66 and older","East Germany","123","0.267950128215042","0.226282330673702","0.309617925756382","1"
"CDU/CSU","2003","16-34 y.","East Germany","149","0.3385579746258","0.292066965678708","0.385048983572891","1"
"CDU/CSU","2003","35-65 y.","West Germany","2257","0.414439503201422","0.401140532157703","0.427738474245142","1"
"CDU/CSU","2003","16-34 y.","West Germany","697","0.389974940201304","0.366931365879369","0.413018514523239","1"
"CDU/CSU","2003","35-65 y.","East Germany","479","0.406935016365243","0.378713179750424","0.435156852980062","1"
"FDP","2003","66 and older","East Germany","5","","","","3"
"FDP","2003","66 and older","West Germany","60","0.0319202467426333","0.0235467221439527","0.0402937713413139","3"
"FDP","2003","16-34 y.","West Germany","91","0.0520094985743591","0.0415188827720254","0.0625001143766928","3"
"FDP","2003","16-34 y.","East Germany","28","","","","3"
"FDP","2003","35-65 y.","West Germany","229","0.0388799531907391","0.0336613621121918","0.0440985442692865","3"
"FDP","2003","35-65 y.","East Germany","40","0.0285866930402055","0.0190135271613879","0.0381598589190231","3"
"NPD Combination","2003","16-34 y.","West Germany","18","","","","6"
"NPD Combination","2003","35-65 y.","West Germany","18","","","","6"
"NPD Combination","2003","66 and older","East Germany","","","","","6"
"NPD Combination","2003","16-34 y.","East Germany","11","","","","6"
"NPD Combination","2003","35-65 y.","East Germany","18","","","","6"
"NPD Combination","2003","66 and older","West Germany","3","","","","6"
"Other","2003","16-34 y.","West Germany","28","","","","8"
"Other","2003","16-34 y.","East Germany","10","","","","8"
"Other","2003","35-65 y.","West Germany","37","0.00674255567337352","0.00453330616089526","0.00895180518585178","8"
"Other","2003","35-65 y.","East Germany","8","","","","8"
"Other","2003","66 and older","West Germany","4","","","","8"
"Other","2003","66 and older","East Germany","4","","","","8"
"PDS/Linke","2003","16-34 y.","West Germany","16","","","","5"
"PDS/Linke","2003","16-34 y.","East Germany","63","0.171187006803457","0.134181169970619","0.208192843636294","5"
"PDS/Linke","2003","35-65 y.","West Germany","30","0.00705542661066863","0.00479585699781116","0.0093149962235261","5"
"PDS/Linke","2003","35-65 y.","East Germany","183","0.154841823426038","0.134059947957523","0.175623698894552","5"
"PDS/Linke","2003","66 and older","West Germany","3","","","","5"
"PDS/Linke","2003","66 and older","East Germany","113","0.275014396349339","0.233005078260703","0.317023714437976","5"
"SPD","2003","35-65 y.","East Germany","365","0.324831585717779","0.297928209464585","0.351734961970973","2"
"SPD","2003","35-65 y.","West Germany","2058","0.409005771469167","0.395733112949807","0.422278429988526","2"
"SPD","2003","66 and older","West Germany","635","0.395504030111268","0.372212835000782","0.418795225221754","2"
"SPD","2003","66 and older","East Germany","180","0.415170660619976","0.368811973334439","0.461529347905514","2"
"SPD","2003","16-34 y.","West Germany","595","0.333576169884939","0.311300517917592","0.355851821852286","2"
"SPD","2003","16-34 y.","East Germany","84","0.18425469133445","0.146166256678324","0.222343125990577","2"
"AfD","2004","16-34 y.","West Germany","","","","","7"
"AfD","2004","16-34 y.","East Germany","","","","","7"
"AfD","2004","35-65 y.","West Germany","","","","","7"
"AfD","2004","35-65 y.","East Germany","","","","","7"
"AfD","2004","66 and older","West Germany","","","","","7"
"AfD","2004","66 and older","East Germany","","","","","7"
"CDU/CSU","2004","66 and older","West Germany","887","0.562373890614642","0.537636833247993","0.587110947981292","1"
"CDU/CSU","2004","35-65 y.","West Germany","1977","0.427722068379164","0.41325554376545","0.442188592992878","1"
"CDU/CSU","2004","66 and older","East Germany","126","0.309876718033635","0.264156359319435","0.355597076747835","1"
"CDU/CSU","2004","35-65 y.","East Germany","362","0.383505924676479","0.352221757690815","0.414790091662144","1"
"CDU/CSU","2004","16-34 y.","East Germany","112","0.329116606684292","0.278341766955865","0.379891446412719","1"
"CDU/CSU","2004","16-34 y.","West Germany","567","0.409764694297598","0.38373259310613","0.435796795489067","1"
"FDP","2004","66 and older","East Germany","4","","","","3"
"FDP","2004","66 and older","West Germany","66","0.043034392144739","0.032915339609121","0.0531534446803571","3"
"FDP","2004","16-34 y.","East Germany","27","","","","3"
"FDP","2004","35-65 y.","East Germany","37","0.0344936219182661","0.0227521896862785","0.0462350541502537","3"
"FDP","2004","16-34 y.","West Germany","72","0.0566133021330622","0.044380287892942","0.0688463163731824","3"
"FDP","2004","35-65 y.","West Germany","189","0.0343336001972357","0.0290094154763672","0.0396577849181043","3"
"NPD Combination","2004","16-34 y.","West Germany","17","","","","6"
"NPD Combination","2004","66 and older","East Germany","","","","","6"
"NPD Combination","2004","16-34 y.","East Germany","11","","","","6"
"NPD Combination","2004","35-65 y.","West Germany","22","","","","6"
"NPD Combination","2004","35-65 y.","East Germany","16","","","","6"
"NPD Combination","2004","66 and older","West Germany","3","","","","6"
"Other","2004","16-34 y.","West Germany","18","","","","8"
"Other","2004","35-65 y.","East Germany","9","","","","8"
"Other","2004","66 and older","West Germany","6","","","","8"
"Other","2004","16-34 y.","East Germany","6","","","","8"
"Other","2004","35-65 y.","West Germany","49","0.010426371940576","0.00745627554372454","0.0133964683374274","8"
"Other","2004","66 and older","East Germany","4","","","","8"
"PDS/Linke","2004","16-34 y.","West Germany","18","","","","5"
"PDS/Linke","2004","16-34 y.","East Germany","54","0.162691898795292","0.122810006843609","0.202573790746976","5"
"PDS/Linke","2004","35-65 y.","West Germany","33","0.00975500399138049","0.0068811484382091","0.0126288595445519","5"
"PDS/Linke","2004","35-65 y.","East Germany","202","0.224187722077947","0.197355394998754","0.251020049157141","5"
"PDS/Linke","2004","66 and older","East Germany","118","0.297859626590105","0.252645972317761","0.343073280862449","5"
"PDS/Linke","2004","66 and older","West Germany","7","","","","5"
"SPD","2004","35-65 y.","East Germany","239","0.249063746815926","0.221239020763383","0.276888472868469","2"
"SPD","2004","16-34 y.","West Germany","458","0.324039128227496","0.299265542558517","0.348812713896474","2"
"SPD","2004","16-34 y.","East Germany","74","0.220215773150666","0.175438094385301","0.264993451916032","2"
"SPD","2004","35-65 y.","West Germany","1669","0.392165480088767","0.377889456941136","0.406441503236398","2"
"SPD","2004","66 and older","West Germany","528","0.35809885949641","0.334192172707357","0.382005546285462","2"
"SPD","2004","66 and older","East Germany","133","0.355762377328428","0.308430376128802","0.403094378528053","2"
"AfD","2005","16-34 y.","East Germany","","","","","7"
"AfD","2005","16-34 y.","West Germany","","","","","7"
"AfD","2005","35-65 y.","West Germany","","","","","7"
"AfD","2005","35-65 y.","East Germany","","","","","7"
"AfD","2005","66 and older","West Germany","","","","","7"
"AfD","2005","66 and older","East Germany","","","","","7"
"CDU/CSU","2005","66 and older","West Germany","941","0.552363300667595","0.528767548389455","0.575959052945734","1"
"CDU/CSU","2005","66 and older","East Germany","130","0.28362841414883","0.242027405145106","0.325229423152553","1"
"CDU/CSU","2005","16-34 y.","East Germany","90","0.233875030786155","0.188614443009844","0.279135618562466","1"
"CDU/CSU","2005","35-65 y.","West Germany","1769","0.390733113513067","0.376235469021743","0.405230758004391","1"
"CDU/CSU","2005","16-34 y.","West Germany","473","0.343555813256448","0.31773076928663","0.369380857226266","1"
"CDU/CSU","2005","35-65 y.","East Germany","362","0.347014224361033","0.316886641715141","0.377141807006926","1"
"FDP","2005","35-65 y.","East Germany","37","0.0370513836037369","0.0250965768739992","0.0490061903334746","3"
"FDP","2005","66 and older","East Germany","8","","","","3"
"FDP","2005","66 and older","West Germany","66","0.0302890908068383","0.0221566139335196","0.0384215676801569","3"
"FDP","2005","16-34 y.","West Germany","71","0.0558066231907613","0.043323683778916","0.0682895626026065","3"
"FDP","2005","16-34 y.","East Germany","31","0.0929268094653353","0.0618833486935178","0.123970270237153","3"
"FDP","2005","35-65 y.","West Germany","186","0.0340744248328669","0.0286837932818745","0.0394650563838592","3"
"NPD Combination","2005","16-34 y.","East Germany","27","","","","6"
"NPD Combination","2005","35-65 y.","East Germany","28","","","","6"
"NPD Combination","2005","66 and older","West Germany","6","","","","6"
"NPD Combination","2005","16-34 y.","West Germany","41","0.0415124763644326","0.0306650660467517","0.0523598866821135","6"
"NPD Combination","2005","35-65 y.","West Germany","30","0.00724837601740109","0.0047278324427413","0.00976891959206088","6"
"NPD Combination","2005","66 and older","East Germany","1","","","","6"
"Other","2005","16-34 y.","West Germany","11","","","","8"
"Other","2005","35-65 y.","East Germany","14","","","","8"
"Other","2005","66 and older","West Germany","7","","","","8"
"Other","2005","66 and older","East Germany","6","","","","8"
"Other","2005","16-34 y.","East Germany","2","","","","8"
"Other","2005","35-65 y.","West Germany","45","0.0122565964125683","0.00898725285000831","0.0155259399751283","8"
"PDS/Linke","2005","35-65 y.","West Germany","39","0.0105334009206987","0.00749993984980346","0.013566861991594","5"
"PDS/Linke","2005","66 and older","East Germany","136","0.288579008910477","0.246761753394202","0.330396264426752","5"
"PDS/Linke","2005","16-34 y.","West Germany","17","","","","5"
"PDS/Linke","2005","16-34 y.","East Germany","57","0.152754711710792","0.114288418213863","0.191221005207721","5"
"PDS/Linke","2005","35-65 y.","East Germany","201","0.215930144647849","0.189888236436017","0.241972052859682","5"
"PDS/Linke","2005","66 and older","West Germany","5","","","","5"
"SPD","2005","16-34 y.","East Germany","77","0.212269120793923","0.168546035712307","0.255992205875539","2"
"SPD","2005","35-65 y.","East Germany","254","0.226075786813867","0.199602063225214","0.25254951040252","2"
"SPD","2005","16-34 y.","West Germany","457","0.343530487255714","0.317705897029977","0.369355077481451","2"
"SPD","2005","35-65 y.","West Germany","1708","0.412218462564306","0.397592473673418","0.426844451455194","2"
"SPD","2005","66 and older","West Germany","640","0.388757062585374","0.365625517076417","0.41188860809433","2"
"SPD","2005","66 and older","East Germany","161","0.379081113515392","0.334305316107636","0.423856910923149","2"
"AfD","2006","16-34 y.","East Germany","","","","","7"
"AfD","2006","16-34 y.","West Germany","","","","","7"
"AfD","2006","35-65 y.","West Germany","","","","","7"
"AfD","2006","35-65 y.","East Germany","","","","","7"
"AfD","2006","66 and older","West Germany","","","","","7"
"AfD","2006","66 and older","East Germany","","","","","7"
"CDU/CSU","2006","66 and older","West Germany","1084","0.538579708378563","0.516538258860748","0.560621157896379","1"
"CDU/CSU","2006","16-34 y.","East Germany","96","0.222103107438359","0.180420512762889","0.263785702113829","1"
"CDU/CSU","2006","66 and older","East Germany","167","0.321730809652484","0.281541385537283","0.361920233767686","1"
"CDU/CSU","2006","16-34 y.","West Germany","508","0.314099230262277","0.290523517949184","0.337674942575369","1"
"CDU/CSU","2006","35-65 y.","East Germany","415","0.363253907246465","0.334999330862095","0.391508483630835","1"
"CDU/CSU","2006","35-65 y.","West Germany","2054","0.387328499409636","0.37386491060351","0.400792088215762","1"
"FDP","2006","16-34 y.","West Germany","83","0.0656806905365638","0.0530981812551596","0.0782631998179681","3"
"FDP","2006","35-65 y.","East Germany","53","0.0413386912477776","0.0296433884540954","0.0530339940414598","3"
"FDP","2006","66 and older","East Germany","5","","","","3"
"FDP","2006","66 and older","West Germany","85","0.0402861294062494","0.0315922127767351","0.0489800460357636","3"
"FDP","2006","35-65 y.","West Germany","245","0.0450473122102713","0.0393149629570355","0.0507796614635071","3"
"FDP","2006","16-34 y.","East Germany","35","0.0905929323558434","0.0618094900912369","0.11937637462045","3"
"NPD Combination","2006","16-34 y.","East Germany","24","","","","6"
"NPD Combination","2006","16-34 y.","West Germany","44","0.0391879768132027","0.0293320747832039","0.0490438788432015","6"
"NPD Combination","2006","35-65 y.","West Germany","39","0.0108288104529445","0.00796836692278553","0.0136892539831034","6"
"NPD Combination","2006","66 and older","West Germany","3","","","","6"
"NPD Combination","2006","35-65 y.","East Germany","25","","","","6"
"NPD Combination","2006","66 and older","East Germany","1","","","","6"
"Other","2006","16-34 y.","West Germany","20","","","","8"
"Other","2006","35-65 y.","East Germany","14","","","","8"
"Other","2006","16-34 y.","East Germany","3","","","","8"
"Other","2006","66 and older","West Germany","11","","","","8"
"Other","2006","66 and older","East Germany","1","","","","8"
"Other","2006","35-65 y.","West Germany","43","0.00902373896130887","0.00641018085232289","0.0116372970702949","8"
"PDS/Linke","2006","16-34 y.","West Germany","30","0.0182966318732456","0.0114893073079763","0.0251039564385149","5"
"PDS/Linke","2006","66 and older","East Germany","148","0.282587599342188","0.243850651241574","0.321324547442802","5"
"PDS/Linke","2006","16-34 y.","East Germany","70","0.192778146903672","0.153219469278055","0.232336824529288","5"
"PDS/Linke","2006","35-65 y.","West Germany","122","0.0309754524921902","0.0261871288981097","0.0357637760862707","5"
"PDS/Linke","2006","35-65 y.","East Germany","250","0.245073062917915","0.219803323751356","0.270342802084474","5"
"PDS/Linke","2006","66 and older","West Germany","15","","","","5"
"SPD","2006","16-34 y.","East Germany","111","0.324078067286097","0.277143858699758","0.371012275872437","2"
"SPD","2006","35-65 y.","East Germany","287","0.216471109424628","0.192275977881619","0.240666240967637","2"
"SPD","2006","35-65 y.","West Germany","1928","0.395662280175011","0.38214748560107","0.409177074748952","2"
"SPD","2006","16-34 y.","West Germany","573","0.393091798433282","0.36828279971245","0.417900797154113","2"
"SPD","2006","66 and older","West Germany","724","0.391811071736536","0.370227445059116","0.413394698413956","2"
"SPD","2006","66 and older","East Germany","189","0.372173191042046","0.330586258924013","0.41376012316008","2"
"AfD","2007","35-65 y.","East Germany","","","","","7"
"AfD","2007","66 and older","West Germany","","","","","7"
"AfD","2007","66 and older","East Germany","","","","","7"
"AfD","2007","16-34 y.","East Germany","","","","","7"
"AfD","2007","35-65 y.","West Germany","","","","","7"
"AfD","2007","16-34 y.","West Germany","","","","","7"
"CDU/CSU","2007","66 and older","West Germany","1020","0.53804321574","0.515325143227199","0.560761288252801","1"
"CDU/CSU","2007","66 and older","East Germany","126","0.228947425390834","0.191360452546384","0.266534398235283","1"
"CDU/CSU","2007","16-34 y.","East Germany","90","0.219553128056834","0.175093332539154","0.264012923574514","1"
"CDU/CSU","2007","35-65 y.","East Germany","295","0.32868742220912","0.297108844691016","0.360265999727224","1"
"CDU/CSU","2007","16-34 y.","West Germany","409","0.332600871597236","0.305932714271464","0.359269028923008","1"
"CDU/CSU","2007","35-65 y.","West Germany","1621","0.370022191360722","0.355306290777205","0.384738091944238","1"
"FDP","2007","16-34 y.","East Germany","27","","","","3"
"FDP","2007","16-34 y.","West Germany","77","0.0588788062815231","0.045554617584246","0.0722029949788003","3"
"FDP","2007","35-65 y.","West Germany","229","0.0443891096265056","0.0381115752993149","0.0506666439536962","3"
"FDP","2007","35-65 y.","East Germany","47","0.0567272732977151","0.0411764559125398","0.0722780906828905","3"
"FDP","2007","66 and older","West Germany","82","0.0397906685691147","0.0308835792772841","0.0486977578609452","3"
"FDP","2007","66 and older","East Germany","6","","","","3"
"NPD Combination","2007","16-34 y.","West Germany","39","0.0389527726586455","0.028001110132459","0.049904435184832","6"
"NPD Combination","2007","35-65 y.","East Germany","19","","","","6"
"NPD Combination","2007","66 and older","West Germany","4","","","","6"
"NPD Combination","2007","66 and older","East Germany","2","","","","6"
"NPD Combination","2007","16-34 y.","East Germany","18","","","","6"
"NPD Combination","2007","35-65 y.","West Germany","34","0.0104657182060663","0.0073639433230478","0.0135674930890849","6"
"Other","2007","66 and older","East Germany","1","","","","8"
"Other","2007","16-34 y.","West Germany","13","","","","8"
"Other","2007","66 and older","West Germany","10","","","","8"
"Other","2007","35-65 y.","East Germany","8","","","","8"
"Other","2007","16-34 y.","East Germany","5","","","","8"
"Other","2007","35-65 y.","West Germany","41","0.00926331520695428","0.00634338361238884","0.0121832468015197","8"
"PDS/Linke","2007","35-65 y.","East Germany","207","0.26276390562493","0.233175281066785","0.292352530183075","5"
"PDS/Linke","2007","35-65 y.","West Germany","100","0.0306222842792059","0.0253708777239899","0.0358736908344218","5"
"PDS/Linke","2007","16-34 y.","West Germany","22","","","","5"
"PDS/Linke","2007","16-34 y.","East Germany","64","0.207140019602551","0.163613270760286","0.250666768444815","5"
"PDS/Linke","2007","66 and older","West Germany","20","","","","5"
"PDS/Linke","2007","66 and older","East Germany","150","0.313405258984221","0.271906907143884","0.354903610824559","5"
"SPD","2007","16-34 y.","East Germany","86","0.264166182605753","0.21681242398504","0.311519941226466","2"
"SPD","2007","35-65 y.","East Germany","208","0.22223903363527","0.194289673494448","0.250188393776091","2"
"SPD","2007","66 and older","East Germany","183","0.414756969752528","0.370681957276488","0.458831982228569","2"
"SPD","2007","16-34 y.","West Germany","435","0.352683787681233","0.325638631750405","0.379728943612062","2"
"SPD","2007","35-65 y.","West Germany","1569","0.397353707612697","0.382438468729825","0.41226894649557","2"
"SPD","2007","66 and older","West Germany","666","0.384074131931871","0.361910854757906","0.406237409105836","2"
"AfD","2008","35-65 y.","East Germany","","","","","7"
"AfD","2008","66 and older","West Germany","","","","","7"
"AfD","2008","66 and older","East Germany","","","","","7"
"AfD","2008","16-34 y.","East Germany","","","","","7"
"AfD","2008","35-65 y.","West Germany","","","","","7"
"AfD","2008","16-34 y.","West Germany","","","","","7"
"CDU/CSU","2008","66 and older","East Germany","145","0.287658400158918","0.247246687537701","0.328070112780135","1"
"CDU/CSU","2008","66 and older","West Germany","1051","0.538262310048744","0.515816352756363","0.560708267341126","1"
"CDU/CSU","2008","35-65 y.","East Germany","284","0.354380496102369","0.321521134975066","0.387239857229673","1"
"CDU/CSU","2008","16-34 y.","East Germany","73","0.215925261821931","0.166846153110689","0.265004370533172","1"
"CDU/CSU","2008","16-34 y.","West Germany","399","0.354110549140654","0.325732388432704","0.382488709848605","1"
"CDU/CSU","2008","35-65 y.","West Germany","1548","0.386201417195707","0.370777950546546","0.401624883844867","1"
"FDP","2008","16-34 y.","East Germany","23","","","","3"
"FDP","2008","16-34 y.","West Germany","70","0.0670193768539166","0.0521814843476908","0.0818572693601424","3"
"FDP","2008","35-65 y.","West Germany","211","0.0463858427622667","0.0397232817794182","0.0530484037451152","3"
"FDP","2008","66 and older","East Germany","6","","","","3"
"FDP","2008","35-65 y.","East Germany","51","0.0534058947626835","0.0379600244450448","0.0688517650803222","3"
"FDP","2008","66 and older","West Germany","104","0.0510917018028115","0.0411781155268888","0.0610052880787341","3"
"NPD Combination","2008","35-65 y.","East Germany","23","","","","6"
"NPD Combination","2008","66 and older","West Germany","1","","","","6"
"NPD Combination","2008","16-34 y.","West Germany","34","0.0312289487222001","0.020907872760626","0.0415500246837741","6"
"NPD Combination","2008","66 and older","East Germany","1","","","","6"
"NPD Combination","2008","16-34 y.","East Germany","17","","","","6"
"NPD Combination","2008","35-65 y.","West Germany","29","","","","6"
"Other","2008","66 and older","East Germany","2","","","","8"
"Other","2008","16-34 y.","West Germany","11","","","","8"
"Other","2008","66 and older","West Germany","10","","","","8"
"Other","2008","35-65 y.","East Germany","1","","","","8"
"Other","2008","16-34 y.","East Germany","2","","","","8"
"Other","2008","35-65 y.","West Germany","32","0.00899835710786587","0.0060069127722035","0.0119898014435282","8"
"PDS/Linke","2008","35-65 y.","East Germany","211","0.268186833448168","0.237753135618777","0.298620531277558","5"
"PDS/Linke","2008","16-34 y.","West Germany","27","","","","5"
"PDS/Linke","2008","16-34 y.","East Germany","57","0.243699240263349","0.192490915923035","0.294907564603664","5"
"PDS/Linke","2008","35-65 y.","West Germany","128","0.040375135981331","0.0341396562551253","0.0466106157075367","5"
"PDS/Linke","2008","66 and older","East Germany","153","0.31517083389585","0.273695613129429","0.356646054662271","5"
"PDS/Linke","2008","66 and older","West Germany","34","0.013730698282193","0.00849122592126242","0.0189701706431236","5"
"SPD","2008","66 and older","East Germany","166","0.356128988756625","0.313379820300172","0.398878157213078","2"
"SPD","2008","16-34 y.","East Germany","63","0.227188939619928","0.177208915000786","0.27716896423907","2"
"SPD","2008","35-65 y.","East Germany","180","0.183476494780424","0.156886977592096","0.210066011968752","2"
"SPD","2008","66 and older","West Germany","637","0.361942082845964","0.340305280616965","0.383578885074963","2"
"SPD","2008","16-34 y.","West Germany","389","0.372424594729387","0.34373741526992","0.401111774188854","2"
"SPD","2008","35-65 y.","West Germany","1365","0.368671920650533","0.353388882048394","0.383954959252673","2"
"AfD","2009","35-65 y.","East Germany","","","","","7"
"AfD","2009","35-65 y.","West Germany","","","","","7"
"AfD","2009","66 and older","West Germany","","","","","7"
"AfD","2009","66 and older","East Germany","","","","","7"
"AfD","2009","16-34 y.","West Germany","","","","","7"
"AfD","2009","16-34 y.","East Germany","","","","","7"
"CDU/CSU","2009","66 and older","West Germany","977","0.530104040873068","0.507287135039882","0.552920946706254","1"
"CDU/CSU","2009","66 and older","East Germany","164","0.315659352150526","0.274080454497764","0.357238249803288","1"
"CDU/CSU","2009","35-65 y.","East Germany","239","0.297159455359809","0.264646954010548","0.32967195670907","1"
"CDU/CSU","2009","16-34 y.","East Germany","63","0.184645138127693","0.135960107356654","0.233330168898732","1"
"CDU/CSU","2009","35-65 y.","West Germany","1301","0.363961492707548","0.347757952307077","0.380165033108019","1"
"CDU/CSU","2009","16-34 y.","West Germany","314","0.326080604931999","0.296473127348967","0.355688082515031","1"
"FDP","2009","16-34 y.","East Germany","29","","","","3"
"FDP","2009","16-34 y.","West Germany","103","0.104918711067215","0.0855637340453882","0.124273688089042","3"
"FDP","2009","35-65 y.","East Germany","60","0.0717935918695155","0.0534285329848921","0.0901586507541389","3"
"FDP","2009","66 and older","West Germany","153","0.0728837186533843","0.060999853835555","0.0847675834712136","3"
"FDP","2009","66 and older","East Germany","4","","","","3"
"FDP","2009","35-65 y.","West Germany","295","0.0829083888742928","0.073622016573782","0.0921947611748037","3"
"NPD Combination","2009","35-65 y.","East Germany","19","","","","6"
"NPD Combination","2009","66 and older","West Germany","5","","","","6"
"NPD Combination","2009","16-34 y.","West Germany","30","0.0338582686676523","0.0224350696947008","0.0452814676406039","6"
"NPD Combination","2009","35-65 y.","West Germany","27","","","","6"
"NPD Combination","2009","66 and older","East Germany","4","","","","6"
"NPD Combination","2009","16-34 y.","East Germany","17","","","","6"
"Other","2009","16-34 y.","West Germany","16","","","","8"
"Other","2009","16-34 y.","East Germany","5","","","","8"
"Other","2009","66 and older","East Germany","3","","","","8"
"Other","2009","35-65 y.","West Germany","31","0.0114949179735964","0.0079050135669097","0.0150848223802831","8"
"Other","2009","35-65 y.","East Germany","7","","","","8"
"Other","2009","66 and older","West Germany","14","","","","8"
"PDS/Linke","2009","35-65 y.","East Germany","201","0.282582529542691","0.250550398576744","0.314614660508639","5"
"PDS/Linke","2009","16-34 y.","East Germany","43","0.188393820915756","0.139330247303677","0.237457394527836","5"
"PDS/Linke","2009","35-65 y.","West Germany","96","0.0353342128601418","0.0291165575647844","0.0415518681554993","5"
"PDS/Linke","2009","16-34 y.","West Germany","22","","","","5"
"PDS/Linke","2009","66 and older","East Germany","145","0.29114806309362","0.250507268534983","0.331788857652256","5"
"PDS/Linke","2009","66 and older","West Germany","31","0.0160938941236737","0.0103410482970509","0.0218467399502964","5"
"SPD","2009","66 and older","East Germany","150","0.337977951500877","0.295661632354336","0.380294270647417","2"
"SPD","2009","66 and older","West Germany","594","0.338826255905579","0.317188029263017","0.36046448254814","2"
"SPD","2009","16-34 y.","East Germany","44","0.127832401763395","0.0859362989836327","0.169728504543157","2"
"SPD","2009","35-65 y.","East Germany","166","0.198825679702336","0.170431655298248","0.227219704106424","2"
"SPD","2009","16-34 y.","West Germany","310","0.337399240482462","0.307536272925677","0.367262208039247","2"
"SPD","2009","35-65 y.","West Germany","1124","0.334832421045153","0.318938912463019","0.350725929627288","2"
"AfD","2010","35-65 y.","East Germany","","","","","7"
"AfD","2010","16-34 y.","East Germany","","","","","7"
"AfD","2010","66 and older","West Germany","","","","","7"
"AfD","2010","66 and older","East Germany","","","","","7"
"AfD","2010","16-34 y.","West Germany","","","","","7"
"AfD","2010","35-65 y.","West Germany","","","","","7"
"CDU/CSU","2010","66 and older","West Germany","1006","0.509287360088531","0.486943740940051","0.53163097923701","1"
"CDU/CSU","2010","66 and older","East Germany","173","0.306270470389227","0.267536118417945","0.34500482236051","1"
"CDU/CSU","2010","35-65 y.","West Germany","1921","0.354212252999565","0.341192813582719","0.367231692416411","1"
"CDU/CSU","2010","35-65 y.","East Germany","371","0.32639706471505","0.298725390082952","0.354068739347148","1"
"CDU/CSU","2010","16-34 y.","East Germany","116","0.182263256270453","0.147286342748773","0.217240169792134","1"
"CDU/CSU","2010","16-34 y.","West Germany","589","0.322281859789987","0.30072170007778","0.343842019502193","1"
"FDP","2010","35-65 y.","East Germany","70","0.0534118780029408","0.0401422183422088","0.0666815376636727","3"
"FDP","2010","16-34 y.","East Germany","40","0.0799353933892906","0.0553654653225551","0.104505321456026","3"
"FDP","2010","35-65 y.","West Germany","339","0.0583592398998139","0.0519778830316312","0.0647405967679967","3"
"FDP","2010","66 and older","West Germany","125","0.0592796990273379","0.0487251008971931","0.0698342971574826","3"
"FDP","2010","66 and older","East Germany","3","","","","3"
"FDP","2010","16-34 y.","West Germany","178","0.106453099964533","0.0922249864784024","0.120681213450663","3"
"NPD Combination","2010","66 and older","East Germany","1","","","","6"
"NPD Combination","2010","35-65 y.","East Germany","35","0.0686848782327029","0.0537590228827926","0.0836107335826132","6"
"NPD Combination","2010","66 and older","West Germany","4","","","","6"
"NPD Combination","2010","16-34 y.","West Germany","53","0.0319960155270909","0.023877137632368","0.0401148934218138","6"
"NPD Combination","2010","35-65 y.","West Germany","34","0.00619929219031953","0.00406262786630088","0.00833595651433818","6"
"NPD Combination","2010","16-34 y.","East Germany","37","0.0734596807030113","0.0498232527779673","0.0970961086280552","6"
"Other","2010","16-34 y.","West Germany","35","0.0291498508396291","0.0213890997036065","0.0369106019756518","8"
"Other","2010","16-34 y.","East Germany","12","","","","8"
"Other","2010","66 and older","East Germany","1","","","","8"
"Other","2010","35-65 y.","West Germany","52","0.0101202120185305","0.00739561906909389","0.0128448049679671","8"
