"party","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"SPD","2015","college entrance qualification","Couple + C. GT 16 ","96","0.221152594102542","0.181741771540593","0.260563416664491"
"SPD","2015","college entrance qualification","Couple + C. LE and GT 16","57","0.234343418375358","0.184096415991251","0.284590420759464"
"SPD","2015","Other degree","1-pers.-HH","22","","",""
"SPD","2015","Other degree","(Married) couple without C. ","71","0.302810931577483","0.249183796534311","0.356438066620655"
"SPD","2015","Other degree","Single parent ","8","","",""
"SPD","2015","Other degree","Couple + C. LE 16 ","60","0.361634016280786","0.300719802052773","0.4225482305088"
"SPD","2015","Other degree","Couple + C. GT 16 ","21","","",""
"SPD","2015","Other degree","Couple + C. LE and GT 16","23","","",""
"SPD","2015","no degree/no degree yet","1-pers.-HH","10","","",""
"SPD","2015","no degree/no degree yet","(Married) couple without C. ","7","","",""
"SPD","2015","no degree/no degree yet","Single parent ","14","","",""
"SPD","2015","no degree/no degree yet","Couple + C. LE 16 ","15","","",""
"SPD","2015","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"SPD","2015","no degree/no degree yet","Couple + C. LE and GT 16","13","","",""
"FDP","2015","lower secondary degree","1-pers.-HH","4","","",""
"FDP","2015","lower secondary degree","(Married) couple without C. ","15","","",""
"FDP","2015","lower secondary degree","Single parent ","1","","",""
"FDP","2015","lower secondary degree","Couple + C. LE 16 ","4","","",""
"FDP","2015","lower secondary degree","Couple + C. GT 16 ","4","","",""
"FDP","2015","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"FDP","2015","secondary school degree","1-pers.-HH","12","","",""
"FDP","2015","secondary school degree","(Married) couple without C. ","22","","",""
"FDP","2015","secondary school degree","Single parent ","3","","",""
"FDP","2015","secondary school degree","Couple + C. LE 16 ","11","","",""
"FDP","2015","secondary school degree","Couple + C. GT 16 ","4","","",""
"FDP","2015","secondary school degree","Couple + C. LE and GT 16","2","","",""
"FDP","2015","college entrance qualification","1-pers.-HH","26","","",""
"FDP","2015","college entrance qualification","(Married) couple without C. ","65","0.0460858838719383","0.0343397220273465","0.0578320457165302"
"FDP","2015","college entrance qualification","Single parent ","4","","",""
"FDP","2015","college entrance qualification","Couple + C. LE 16 ","41","0.0370054418068265","0.025778075515413","0.04823280809824"
"FDP","2015","college entrance qualification","Couple + C. GT 16 ","10","","",""
"FDP","2015","college entrance qualification","Couple + C. LE and GT 16","15","","",""
"FDP","2015","Other degree","1-pers.-HH","2","","",""
"FDP","2015","Other degree","(Married) couple without C. ","6","","",""
"FDP","2015","Other degree","Single parent ","2","","",""
"FDP","2015","Other degree","Couple + C. LE 16 ","3","","",""
"FDP","2015","Other degree","Couple + C. GT 16 ","2","","",""
"FDP","2015","Other degree","Couple + C. LE and GT 16","3","","",""
"FDP","2015","no degree/no degree yet","1-pers.-HH","","","",""
"FDP","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"FDP","2015","no degree/no degree yet","Single parent ","","","",""
"FDP","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"FDP","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"FDP","2015","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Grüne","2015","lower secondary degree","1-pers.-HH","19","","",""
"Grüne","2015","lower secondary degree","(Married) couple without C. ","38","0.0316922578181421","0.0219379663160346","0.0414465493202496"
"Grüne","2015","lower secondary degree","Single parent ","12","","",""
"Grüne","2015","lower secondary degree","Couple + C. LE 16 ","12","","",""
"Grüne","2015","lower secondary degree","Couple + C. GT 16 ","10","","",""
"Grüne","2015","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"Grüne","2015","secondary school degree","1-pers.-HH","35","0.101573851957219","0.0700606239905923","0.133087079923847"
"Grüne","2015","secondary school degree","(Married) couple without C. ","68","0.0690155094531459","0.0532017879258312","0.0848292309804607"
"Grüne","2015","secondary school degree","Single parent ","32","0.181684886732816","0.125819574105479","0.237550199360152"
"Grüne","2015","secondary school degree","Couple + C. LE 16 ","60","0.0914813925844332","0.0684328137664852","0.114529971402381"
"Grüne","2015","secondary school degree","Couple + C. GT 16 ","36","0.124198764674733","0.0865631946801787","0.161834334669287"
"Grüne","2015","secondary school degree","Couple + C. LE and GT 16","28","","",""
"Grüne","2015","college entrance qualification","1-pers.-HH","130","0.247345691307885","0.211351824688872","0.283339557926897"
"Grüne","2015","college entrance qualification","(Married) couple without C. ","235","0.220320573608911","0.197101603834626","0.243539543383196"
"Grüne","2015","college entrance qualification","Single parent ","104","0.367461980924489","0.310167450808452","0.424756511040526"
"Grüne","2015","college entrance qualification","Couple + C. LE 16 ","321","0.303912007296379","0.276556852348759","0.331267162243999"
"Grüne","2015","college entrance qualification","Couple + C. GT 16 ","100","0.203128424903318","0.164923195679632","0.241333654127003"
"Grüne","2015","college entrance qualification","Couple + C. LE and GT 16","85","0.320312529305818","0.264963709741511","0.375661348870126"
"Grüne","2015","Other degree","1-pers.-HH","9","","",""
"Grüne","2015","Other degree","(Married) couple without C. ","28","","",""
"Grüne","2015","Other degree","Single parent ","3","","",""
"Grüne","2015","Other degree","Couple + C. LE 16 ","33","0.12214760936063","0.0806328643867059","0.163662354334555"
"Grüne","2015","Other degree","Couple + C. GT 16 ","5","","",""
"Grüne","2015","Other degree","Couple + C. LE and GT 16","4","","",""
"Grüne","2015","no degree/no degree yet","1-pers.-HH","1","","",""
"Grüne","2015","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Grüne","2015","no degree/no degree yet","Single parent ","11","","",""
"Grüne","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Grüne","2015","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Grüne","2015","no degree/no degree yet","Couple + C. LE and GT 16","10","","",""
"PDS/Linke","2015","lower secondary degree","1-pers.-HH","38","0.0624463311372474","0.0419622150290779","0.0829304472454169"
"PDS/Linke","2015","lower secondary degree","(Married) couple without C. ","71","0.0490806361595336","0.0370513633296657","0.0611099089894015"
"PDS/Linke","2015","lower secondary degree","Single parent ","8","","",""
"PDS/Linke","2015","lower secondary degree","Couple + C. LE 16 ","17","","",""
"PDS/Linke","2015","lower secondary degree","Couple + C. GT 16 ","3","","",""
"PDS/Linke","2015","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"PDS/Linke","2015","secondary school degree","1-pers.-HH","50","0.136732958891713","0.100892800160789","0.172573117622637"
"PDS/Linke","2015","secondary school degree","(Married) couple without C. ","95","0.0796085639285355","0.0627214398627106","0.0964956879943604"
"PDS/Linke","2015","secondary school degree","Single parent ","32","0.128653056887948","0.080143405117625","0.177162708658271"
"PDS/Linke","2015","secondary school degree","Couple + C. LE 16 ","47","0.0688936603613768","0.0486448213893227","0.0891424993334309"
"PDS/Linke","2015","secondary school degree","Couple + C. GT 16 ","18","","",""
"PDS/Linke","2015","secondary school degree","Couple + C. LE and GT 16","18","","",""
"PDS/Linke","2015","college entrance qualification","1-pers.-HH","57","0.0971758914125444","0.0724666511321451","0.121885131692944"
"PDS/Linke","2015","college entrance qualification","(Married) couple without C. ","107","0.0627572870087963","0.0491705396857598","0.0763440343318329"
"PDS/Linke","2015","college entrance qualification","Single parent ","34","0.165158318504648","0.121030147508492","0.209286489500805"
"PDS/Linke","2015","college entrance qualification","Couple + C. LE 16 ","44","0.0511258760301004","0.0380262812516658","0.064225470808535"
"PDS/Linke","2015","college entrance qualification","Couple + C. GT 16 ","25","","",""
"PDS/Linke","2015","college entrance qualification","Couple + C. LE and GT 16","14","","",""
"PDS/Linke","2015","Other degree","1-pers.-HH","8","","",""
"PDS/Linke","2015","Other degree","(Married) couple without C. ","20","","",""
"PDS/Linke","2015","Other degree","Single parent ","4","","",""
"PDS/Linke","2015","Other degree","Couple + C. LE 16 ","43","0.164338120368332","0.117355893901973","0.211320346834692"
"PDS/Linke","2015","Other degree","Couple + C. GT 16 ","9","","",""
"PDS/Linke","2015","Other degree","Couple + C. LE and GT 16","11","","",""
"PDS/Linke","2015","no degree/no degree yet","1-pers.-HH","2","","",""
"PDS/Linke","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"PDS/Linke","2015","no degree/no degree yet","Single parent ","5","","",""
"PDS/Linke","2015","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"PDS/Linke","2015","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"PDS/Linke","2015","no degree/no degree yet","Couple + C. LE and GT 16","9","","",""
"NPD Combination","2015","lower secondary degree","1-pers.-HH","6","","",""
"NPD Combination","2015","lower secondary degree","(Married) couple without C. ","5","","",""
"NPD Combination","2015","lower secondary degree","Single parent ","4","","",""
"NPD Combination","2015","lower secondary degree","Couple + C. LE 16 ","9","","",""
"NPD Combination","2015","lower secondary degree","Couple + C. GT 16 ","4","","",""
"NPD Combination","2015","lower secondary degree","Couple + C. LE and GT 16","4","","",""
"NPD Combination","2015","secondary school degree","1-pers.-HH","5","","",""
"NPD Combination","2015","secondary school degree","(Married) couple without C. ","13","","",""
"NPD Combination","2015","secondary school degree","Single parent ","4","","",""
"NPD Combination","2015","secondary school degree","Couple + C. LE 16 ","12","","",""
"NPD Combination","2015","secondary school degree","Couple + C. GT 16 ","2","","",""
"NPD Combination","2015","secondary school degree","Couple + C. LE and GT 16","2","","",""
"NPD Combination","2015","college entrance qualification","1-pers.-HH","","","",""
"NPD Combination","2015","college entrance qualification","(Married) couple without C. ","1","","",""
"NPD Combination","2015","college entrance qualification","Single parent ","3","","",""
"NPD Combination","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"NPD Combination","2015","college entrance qualification","Couple + C. GT 16 ","5","","",""
"NPD Combination","2015","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"NPD Combination","2015","Other degree","1-pers.-HH","1","","",""
"NPD Combination","2015","Other degree","(Married) couple without C. ","1","","",""
"NPD Combination","2015","Other degree","Single parent ","","","",""
"NPD Combination","2015","Other degree","Couple + C. LE 16 ","1","","",""
"NPD Combination","2015","Other degree","Couple + C. GT 16 ","","","",""
"NPD Combination","2015","Other degree","Couple + C. LE and GT 16","","","",""
"NPD Combination","2015","no degree/no degree yet","1-pers.-HH","1","","",""
"NPD Combination","2015","no degree/no degree yet","(Married) couple without C. ","1","","",""
"NPD Combination","2015","no degree/no degree yet","Single parent ","","","",""
"NPD Combination","2015","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"NPD Combination","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"NPD Combination","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"AfD","2015","lower secondary degree","1-pers.-HH","9","","",""
"AfD","2015","lower secondary degree","(Married) couple without C. ","29","","",""
"AfD","2015","lower secondary degree","Single parent ","5","","",""
"AfD","2015","lower secondary degree","Couple + C. LE 16 ","14","","",""
"AfD","2015","lower secondary degree","Couple + C. GT 16 ","6","","",""
"AfD","2015","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"AfD","2015","secondary school degree","1-pers.-HH","15","","",""
"AfD","2015","secondary school degree","(Married) couple without C. ","37","0.0398970869439227","0.0276869930967585","0.0521071807910869"
"AfD","2015","secondary school degree","Single parent ","6","","",""
"AfD","2015","secondary school degree","Couple + C. LE 16 ","21","","",""
"AfD","2015","secondary school degree","Couple + C. GT 16 ","17","","",""
"AfD","2015","secondary school degree","Couple + C. LE and GT 16","8","","",""
"AfD","2015","college entrance qualification","1-pers.-HH","15","","",""
"AfD","2015","college entrance qualification","(Married) couple without C. ","34","0.0316722014052028","0.0218613272011135","0.0414830756092922"
"AfD","2015","college entrance qualification","Single parent ","2","","",""
"AfD","2015","college entrance qualification","Couple + C. LE 16 ","15","","",""
"AfD","2015","college entrance qualification","Couple + C. GT 16 ","4","","",""
"AfD","2015","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"AfD","2015","Other degree","1-pers.-HH","1","","",""
"AfD","2015","Other degree","(Married) couple without C. ","3","","",""
"AfD","2015","Other degree","Single parent ","","","",""
"AfD","2015","Other degree","Couple + C. LE 16 ","2","","",""
"AfD","2015","Other degree","Couple + C. GT 16 ","1","","",""
"AfD","2015","Other degree","Couple + C. LE and GT 16","2","","",""
"AfD","2015","no degree/no degree yet","1-pers.-HH","3","","",""
"AfD","2015","no degree/no degree yet","(Married) couple without C. ","1","","",""
"AfD","2015","no degree/no degree yet","Single parent ","1","","",""
"AfD","2015","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"AfD","2015","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"AfD","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Other","2015","lower secondary degree","1-pers.-HH","7","","",""
"Other","2015","lower secondary degree","(Married) couple without C. ","6","","",""
"Other","2015","lower secondary degree","Single parent ","7","","",""
"Other","2015","lower secondary degree","Couple + C. LE 16 ","9","","",""
"Other","2015","lower secondary degree","Couple + C. GT 16 ","3","","",""
"Other","2015","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"Other","2015","secondary school degree","1-pers.-HH","2","","",""
"Other","2015","secondary school degree","(Married) couple without C. ","9","","",""
"Other","2015","secondary school degree","Single parent ","1","","",""
"Other","2015","secondary school degree","Couple + C. LE 16 ","16","","",""
"Other","2015","secondary school degree","Couple + C. GT 16 ","6","","",""
"Other","2015","secondary school degree","Couple + C. LE and GT 16","6","","",""
"Other","2015","college entrance qualification","1-pers.-HH","11","","",""
"Other","2015","college entrance qualification","(Married) couple without C. ","18","","",""
"Other","2015","college entrance qualification","Single parent ","2","","",""
"Other","2015","college entrance qualification","Couple + C. LE 16 ","12","","",""
"Other","2015","college entrance qualification","Couple + C. GT 16 ","10","","",""
"Other","2015","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"Other","2015","Other degree","1-pers.-HH","2","","",""
"Other","2015","Other degree","(Married) couple without C. ","3","","",""
"Other","2015","Other degree","Single parent ","1","","",""
"Other","2015","Other degree","Couple + C. LE 16 ","4","","",""
"Other","2015","Other degree","Couple + C. GT 16 ","","","",""
"Other","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Other","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Other","2015","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Other","2015","no degree/no degree yet","Single parent ","2","","",""
"Other","2015","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Other","2015","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Other","2015","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"CDU/CSU","2016","lower secondary degree","1-pers.-HH","199","0.432747646888383","0.387569063012698","0.477926230764068"
"CDU/CSU","2016","lower secondary degree","(Married) couple without C. ","553","0.505184452376093","0.475785103075747","0.534583801676438"
"CDU/CSU","2016","lower secondary degree","Single parent ","25","","",""
"CDU/CSU","2016","lower secondary degree","Couple + C. LE 16 ","93","0.382139345634625","0.319747723324849","0.444530967944401"
"CDU/CSU","2016","lower secondary degree","Couple + C. GT 16 ","85","0.410494523318819","0.344739873871108","0.47624917276653"
"CDU/CSU","2016","lower secondary degree","Couple + C. LE and GT 16","38","0.476260295266747","0.375296863901281","0.577223726632212"
"CDU/CSU","2016","secondary school degree","1-pers.-HH","113","0.343290504825779","0.29166979715382","0.394911212497738"
"CDU/CSU","2016","secondary school degree","(Married) couple without C. ","428","0.457779842272937","0.425828374381906","0.489731310163968"
"CDU/CSU","2016","secondary school degree","Single parent ","50","0.305922012028089","0.235182218485129","0.37666180557105"
"CDU/CSU","2016","secondary school degree","Couple + C. LE 16 ","201","0.463228241388769","0.418338069984574","0.508118412792964"
"CDU/CSU","2016","secondary school degree","Couple + C. GT 16 ","118","0.484852039654309","0.423631280009736","0.546072799298882"
"CDU/CSU","2016","secondary school degree","Couple + C. LE and GT 16","69","0.407196703199784","0.334404226121211","0.479989180278357"
"CDU/CSU","2016","college entrance qualification","1-pers.-HH","174","0.320305515708144","0.281168216621108","0.35944281479518"
"CDU/CSU","2016","college entrance qualification","(Married) couple without C. ","406","0.343225172926807","0.315902894540995","0.370547451312618"
"CDU/CSU","2016","college entrance qualification","Single parent ","52","0.237832359342022","0.183967789587822","0.291696929096222"
"CDU/CSU","2016","college entrance qualification","Couple + C. LE 16 ","358","0.331836081266422","0.302622410314487","0.361049752218356"
"CDU/CSU","2016","college entrance qualification","Couple + C. GT 16 ","148","0.381896665742452","0.334284101478344","0.429509230006561"
"CDU/CSU","2016","college entrance qualification","Couple + C. LE and GT 16","88","0.295063209709554","0.242842003326462","0.347284416092647"
"CDU/CSU","2016","Other degree","1-pers.-HH","38","0.536311168968805","0.427711795467885","0.644910542469725"
"CDU/CSU","2016","Other degree","(Married) couple without C. ","116","0.400629441145341","0.338762491501196","0.462496390789485"
"CDU/CSU","2016","Other degree","Single parent ","10","","",""
"CDU/CSU","2016","Other degree","Couple + C. LE 16 ","70","0.27887355107367","0.218930583888307","0.338816518259032"
"CDU/CSU","2016","Other degree","Couple + C. GT 16 ","26","","",""
"CDU/CSU","2016","Other degree","Couple + C. LE and GT 16","29","","",""
"CDU/CSU","2016","no degree/no degree yet","1-pers.-HH","3","","",""
"CDU/CSU","2016","no degree/no degree yet","(Married) couple without C. ","8","","",""
"CDU/CSU","2016","no degree/no degree yet","Single parent ","2","","",""
"CDU/CSU","2016","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"CDU/CSU","2016","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"CDU/CSU","2016","no degree/no degree yet","Couple + C. LE and GT 16","17","","",""
"SPD","2016","lower secondary degree","1-pers.-HH","177","0.388912426584366","0.344459051558827","0.433365801609905"
"SPD","2016","lower secondary degree","(Married) couple without C. ","385","0.334462204825112","0.3067193628863","0.362205046763924"
"SPD","2016","lower secondary degree","Single parent ","34","0.270610286809026","0.18905584245174","0.352164731166313"
"SPD","2016","lower secondary degree","Couple + C. LE 16 ","70","0.271180653550115","0.214097306704171","0.328264000396059"
"SPD","2016","lower secondary degree","Couple + C. GT 16 ","85","0.354291371029963","0.290358023635489","0.418224718424437"
"SPD","2016","lower secondary degree","Couple + C. LE and GT 16","26","","",""
"SPD","2016","secondary school degree","1-pers.-HH","83","0.290534538175688","0.241175018659245","0.339894057692132"
"SPD","2016","secondary school degree","(Married) couple without C. ","242","0.250281636127585","0.222501253701802","0.278062018553369"
"SPD","2016","secondary school degree","Single parent ","36","0.211747801696821","0.149029204039839","0.274466399353803"
"SPD","2016","secondary school degree","Couple + C. LE 16 ","107","0.212127205536082","0.175324041465665","0.248930369606499"
"SPD","2016","secondary school degree","Couple + C. GT 16 ","67","0.231617720405422","0.179940080649648","0.283295360161196"
"SPD","2016","secondary school degree","Couple + C. LE and GT 16","45","0.353644495821362","0.282809439436057","0.424479552206666"
"SPD","2016","college entrance qualification","1-pers.-HH","125","0.235212893748725","0.199637262829804","0.270788524667646"
"SPD","2016","college entrance qualification","(Married) couple without C. ","284","0.265441149022558","0.240030455467977","0.290851842577139"
"SPD","2016","college entrance qualification","Single parent ","54","0.160588394771871","0.11413825413382","0.207038535409923"
"SPD","2016","college entrance qualification","Couple + C. LE 16 ","209","0.179206446929368","0.155411945831263","0.203000948027472"
"SPD","2016","college entrance qualification","Couple + C. GT 16 ","95","0.208537504703696","0.168724463658043","0.248350545749348"
"SPD","2016","college entrance qualification","Couple + C. LE and GT 16","50","0.20571854224145","0.159433761363089","0.25200332311981"
"SPD","2016","Other degree","1-pers.-HH","20","","",""
"SPD","2016","Other degree","(Married) couple without C. ","59","0.326041815233579","0.266859398345414","0.385224232121744"
"SPD","2016","Other degree","Single parent ","5","","",""
"SPD","2016","Other degree","Couple + C. LE 16 ","54","0.365169839495798","0.300811461936513","0.429528217055083"
"SPD","2016","Other degree","Couple + C. GT 16 ","14","","",""
"SPD","2016","Other degree","Couple + C. LE and GT 16","19","","",""
"SPD","2016","no degree/no degree yet","1-pers.-HH","6","","",""
"SPD","2016","no degree/no degree yet","(Married) couple without C. ","7","","",""
"SPD","2016","no degree/no degree yet","Single parent ","6","","",""
"SPD","2016","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"SPD","2016","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"SPD","2016","no degree/no degree yet","Couple + C. LE and GT 16","15","","",""
"FDP","2016","lower secondary degree","1-pers.-HH","7","","",""
"FDP","2016","lower secondary degree","(Married) couple without C. ","17","","",""
"FDP","2016","lower secondary degree","Single parent ","2","","",""
"FDP","2016","lower secondary degree","Couple + C. LE 16 ","3","","",""
"FDP","2016","lower secondary degree","Couple + C. GT 16 ","5","","",""
"FDP","2016","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"FDP","2016","secondary school degree","1-pers.-HH","13","","",""
"FDP","2016","secondary school degree","(Married) couple without C. ","24","","",""
"FDP","2016","secondary school degree","Single parent ","1","","",""
"FDP","2016","secondary school degree","Couple + C. LE 16 ","11","","",""
"FDP","2016","secondary school degree","Couple + C. GT 16 ","7","","",""
"FDP","2016","secondary school degree","Couple + C. LE and GT 16","4","","",""
"FDP","2016","college entrance qualification","1-pers.-HH","26","","",""
"FDP","2016","college entrance qualification","(Married) couple without C. ","75","0.0473204335501127","0.0351019620806457","0.0595389050195796"
"FDP","2016","college entrance qualification","Single parent ","4","","",""
"FDP","2016","college entrance qualification","Couple + C. LE 16 ","40","0.0561422537019937","0.0418605172748175","0.0704239901291698"
"FDP","2016","college entrance qualification","Couple + C. GT 16 ","13","","",""
"FDP","2016","college entrance qualification","Couple + C. LE and GT 16","8","","",""
"FDP","2016","Other degree","1-pers.-HH","1","","",""
"FDP","2016","Other degree","(Married) couple without C. ","5","","",""
"FDP","2016","Other degree","Single parent ","","","",""
"FDP","2016","Other degree","Couple + C. LE 16 ","4","","",""
"FDP","2016","Other degree","Couple + C. GT 16 ","2","","",""
"FDP","2016","Other degree","Couple + C. LE and GT 16","1","","",""
"FDP","2016","no degree/no degree yet","1-pers.-HH","","","",""
"FDP","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"FDP","2016","no degree/no degree yet","Single parent ","","","",""
"FDP","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"FDP","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"FDP","2016","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Grüne","2016","lower secondary degree","1-pers.-HH","10","","",""
"Grüne","2016","lower secondary degree","(Married) couple without C. ","44","0.0569853496238376","0.043354218670516","0.0706164805771592"
"Grüne","2016","lower secondary degree","Single parent ","11","","",""
"Grüne","2016","lower secondary degree","Couple + C. LE 16 ","6","","",""
"Grüne","2016","lower secondary degree","Couple + C. GT 16 ","13","","",""
"Grüne","2016","lower secondary degree","Couple + C. LE and GT 16","10","","",""
"Grüne","2016","secondary school degree","1-pers.-HH","41","0.110380808678933","0.076312131752393","0.144449485605474"
"Grüne","2016","secondary school degree","(Married) couple without C. ","81","0.0984444894529091","0.0793386293013838","0.117550349604434"
"Grüne","2016","secondary school degree","Single parent ","31","0.208842980616437","0.14644140249064","0.271244558742234"
"Grüne","2016","secondary school degree","Couple + C. LE 16 ","57","0.0995473260786318","0.0725945088851041","0.12650014327216"
"Grüne","2016","secondary school degree","Couple + C. GT 16 ","30","0.115882562671151","0.0766729879485853","0.155092137393716"
"Grüne","2016","secondary school degree","Couple + C. LE and GT 16","24","","",""
"Grüne","2016","college entrance qualification","1-pers.-HH","133","0.24754706288639","0.211346082723672","0.283748043049109"
"Grüne","2016","college entrance qualification","(Married) couple without C. ","241","0.227269139680869","0.203153240542362","0.251385038819377"
"Grüne","2016","college entrance qualification","Single parent ","89","0.373102743429387","0.311916347024454","0.43428913983432"
"Grüne","2016","college entrance qualification","Couple + C. LE 16 ","301","0.337292185452199","0.307959825491113","0.366624545413284"
"Grüne","2016","college entrance qualification","Couple + C. GT 16 ","96","0.239171770870059","0.197367912866766","0.280975628873352"
"Grüne","2016","college entrance qualification","Couple + C. LE and GT 16","121","0.403659526415548","0.347481170276916","0.459837882554179"
"Grüne","2016","Other degree","1-pers.-HH","8","","",""
"Grüne","2016","Other degree","(Married) couple without C. ","25","","",""
"Grüne","2016","Other degree","Single parent ","8","","",""
"Grüne","2016","Other degree","Couple + C. LE 16 ","40","0.165160683478677","0.115526184348214","0.214795182609141"
"Grüne","2016","Other degree","Couple + C. GT 16 ","8","","",""
"Grüne","2016","Other degree","Couple + C. LE and GT 16","8","","",""
"Grüne","2016","no degree/no degree yet","1-pers.-HH","2","","",""
"Grüne","2016","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Grüne","2016","no degree/no degree yet","Single parent ","9","","",""
"Grüne","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Grüne","2016","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Grüne","2016","no degree/no degree yet","Couple + C. LE and GT 16","14","","",""
"PDS/Linke","2016","lower secondary degree","1-pers.-HH","38","0.0656907504195197","0.0431003182699759","0.0882811825690635"
"PDS/Linke","2016","lower secondary degree","(Married) couple without C. ","47","0.0325297128265688","0.0220981352010408","0.0429612904520968"
"PDS/Linke","2016","lower secondary degree","Single parent ","11","","",""
"PDS/Linke","2016","lower secondary degree","Couple + C. LE 16 ","9","","",""
"PDS/Linke","2016","lower secondary degree","Couple + C. GT 16 ","4","","",""
"PDS/Linke","2016","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"PDS/Linke","2016","secondary school degree","1-pers.-HH","46","0.121983407202961","0.0864032262838615","0.15756358812206"
"PDS/Linke","2016","secondary school degree","(Married) couple without C. ","81","0.0622619273665017","0.0467656740338049","0.0777581806991984"
"PDS/Linke","2016","secondary school degree","Single parent ","22","","",""
"PDS/Linke","2016","secondary school degree","Couple + C. LE 16 ","29","","",""
"PDS/Linke","2016","secondary school degree","Couple + C. GT 16 ","11","","",""
"PDS/Linke","2016","secondary school degree","Couple + C. LE and GT 16","11","","",""
"PDS/Linke","2016","college entrance qualification","1-pers.-HH","62","0.102265808719359","0.0768507638199855","0.127680853618732"
"PDS/Linke","2016","college entrance qualification","(Married) couple without C. ","106","0.0778040095956417","0.0623894294337838","0.0932185897574996"
"PDS/Linke","2016","college entrance qualification","Single parent ","30","0.15475894836361","0.109001621410525","0.200516275316696"
"PDS/Linke","2016","college entrance qualification","Couple + C. LE 16 ","51","0.0450728957723486","0.0322014995058865","0.0579442920388108"
"PDS/Linke","2016","college entrance qualification","Couple + C. GT 16 ","26","","",""
"PDS/Linke","2016","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"PDS/Linke","2016","Other degree","1-pers.-HH","7","","",""
"PDS/Linke","2016","Other degree","(Married) couple without C. ","19","","",""
"PDS/Linke","2016","Other degree","Single parent ","4","","",""
"PDS/Linke","2016","Other degree","Couple + C. LE 16 ","27","","",""
"PDS/Linke","2016","Other degree","Couple + C. GT 16 ","6","","",""
"PDS/Linke","2016","Other degree","Couple + C. LE and GT 16","2","","",""
"PDS/Linke","2016","no degree/no degree yet","1-pers.-HH","","","",""
"PDS/Linke","2016","no degree/no degree yet","(Married) couple without C. ","1","","",""
"PDS/Linke","2016","no degree/no degree yet","Single parent ","2","","",""
"PDS/Linke","2016","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"PDS/Linke","2016","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"PDS/Linke","2016","no degree/no degree yet","Couple + C. LE and GT 16","9","","",""
"NPD Combination","2016","lower secondary degree","1-pers.-HH","6","","",""
"NPD Combination","2016","lower secondary degree","(Married) couple without C. ","8","","",""
"NPD Combination","2016","lower secondary degree","Single parent ","4","","",""
"NPD Combination","2016","lower secondary degree","Couple + C. LE 16 ","5","","",""
"NPD Combination","2016","lower secondary degree","Couple + C. GT 16 ","4","","",""
"NPD Combination","2016","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"NPD Combination","2016","secondary school degree","1-pers.-HH","2","","",""
