"party","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","2003","Full Time","(2b) intermediate general qualification","30","0.458596781815724","0.341868796754204","0.575324766877245"
"CDU/CSU","2003","Full Time","(2a) intermediate vocational","557","0.461876452330104","0.433236287712229","0.490516616947979"
"CDU/CSU","2003","Full Time","(2c_gen) general maturity certificate","25","","",""
"CDU/CSU","2003","Full Time","(2c_voc) vocational maturity certificate","159","0.380671363412282","0.3329087015866","0.428434025237964"
"CDU/CSU","2003","Full Time","(3a) lower tertiary education","230","0.38822168440744","0.3473811550735","0.42906221374138"
"CDU/CSU","2003","Full Time","(3b) higher tertiary education","404","0.367955975751558","0.338604475265707","0.397307476237408"
"CDU/CSU","2003","Part Time","(0) in school","23","","",""
"CDU/CSU","2003","Part Time","(1a) inadequately completed","1","","",""
"CDU/CSU","2003","Part Time","(1b) general elementary school","46","0.421941773402748","0.329227436389405","0.514656110416092"
"CDU/CSU","2003","Part Time","(1c) basic vocational qualification","241","0.48590500060369","0.441515425862437","0.530294575344943"
"CDU/CSU","2003","Part Time","(2b) intermediate general qualification","20","","",""
"CDU/CSU","2003","Part Time","(2a) intermediate vocational","257","0.398394654064976","0.359416221276021","0.437373086853931"
"CDU/CSU","2003","Part Time","(2c_gen) general maturity certificate","62","0.245186495509137","0.18600742005204","0.304365570966234"
"CDU/CSU","2003","Part Time","(2c_voc) vocational maturity certificate","78","0.341118760842746","0.278472792863911","0.40376472882158"
"CDU/CSU","2003","Part Time","(3a) lower tertiary education","65","0.306643765655565","0.24090637353236","0.37238115777877"
"CDU/CSU","2003","Part Time","(3b) higher tertiary education","112","0.278943820862652","0.233552232366176","0.324335409359127"
"CDU/CSU","2003","Not Working","(0) in school","54","0.438669998832913","0.358992984687555","0.518347012978271"
"CDU/CSU","2003","Not Working","(1a) inadequately completed","17","","",""
"CDU/CSU","2003","Not Working","(1b) general elementary school","226","0.419008897832782","0.375804735275197","0.462213060390368"
"CDU/CSU","2003","Not Working","(1c) basic vocational qualification","679","0.438660006007239","0.413762959121924","0.463557052892554"
"CDU/CSU","2003","Not Working","(2b) intermediate general qualification","44","0.577353663267298","0.472339434899026","0.68236789163557"
"CDU/CSU","2003","Not Working","(2a) intermediate vocational","348","0.568440149828722","0.529358904109845","0.607521395547599"
"CDU/CSU","2003","Not Working","(2c_gen) general maturity certificate","52","0.331971583809305","0.260972513447781","0.402970654170828"
"CDU/CSU","2003","Not Working","(2c_voc) vocational maturity certificate","108","0.523905976483618","0.456034161218658","0.591777791748579"
"CDU/CSU","2003","Not Working","(3a) lower tertiary education","125","0.425212231098531","0.368605130100583","0.481819332096478"
"CDU/CSU","2003","Not Working","(3b) higher tertiary education","150","0.418217722256186","0.366243080850957","0.470192363661415"
"SPD","2003","Full Time","(0) in school","","","",""
"SPD","2003","Full Time","(1a) inadequately completed","8","","",""
"SPD","2003","Full Time","(1b) general elementary school","65","0.538774987875523","0.448832017571093","0.628717958179952"
"SPD","2003","Full Time","(1c) basic vocational qualification","368","0.399787318736771","0.368185336031893","0.43138930144165"
"SPD","2003","Full Time","(2b) intermediate general qualification","18","","",""
"SPD","2003","Full Time","(2a) intermediate vocational","416","0.372895331237253","0.345115148969018","0.400675513505489"
"SPD","2003","Full Time","(2c_gen) general maturity certificate","35","0.3383059328042","0.235269928411298","0.441341937197102"
"SPD","2003","Full Time","(2c_voc) vocational maturity certificate","150","0.377053470074538","0.329379678425379","0.424727261723697"
"SPD","2003","Full Time","(3a) lower tertiary education","168","0.322023272292516","0.282866629384351","0.361179915200681"
"SPD","2003","Full Time","(3b) higher tertiary education","308","0.298468714655269","0.270618301499578","0.326319127810961"
"SPD","2003","Part Time","(0) in school","11","","",""
"SPD","2003","Part Time","(1a) inadequately completed","3","","",""
"SPD","2003","Part Time","(1b) general elementary school","52","0.433180435402946","0.340157149792204","0.526203721013687"
"SPD","2003","Part Time","(1c) basic vocational qualification","203","0.443476829107181","0.399354269072443","0.487599389141918"
"SPD","2003","Part Time","(2b) intermediate general qualification","25","","",""
"SPD","2003","Part Time","(2a) intermediate vocational","224","0.376818727090895","0.338236684598439","0.415400769583352"
"SPD","2003","Part Time","(2c_gen) general maturity certificate","75","0.345354477143956","0.279945746907202","0.41076320738071"
"SPD","2003","Part Time","(2c_voc) vocational maturity certificate","76","0.328915464173604","0.266833204997903","0.390997723349304"
"SPD","2003","Part Time","(3a) lower tertiary education","55","0.281646145948964","0.217519532042247","0.345772759855681"
"SPD","2003","Part Time","(3b) higher tertiary education","105","0.258503995312879","0.214192082801416","0.302815907824342"
"SPD","2003","Not Working","(0) in school","40","0.248052973694753","0.178707072127467","0.317398875262039"
"SPD","2003","Not Working","(1a) inadequately completed","17","","",""
"SPD","2003","Not Working","(1b) general elementary school","241","0.517842635933745","0.47408815536111","0.561597116506381"
"SPD","2003","Not Working","(1c) basic vocational qualification","718","0.479347106737375","0.45428197321471","0.50441224026004"
"SPD","2003","Not Working","(2b) intermediate general qualification","20","","",""
"SPD","2003","Not Working","(2a) intermediate vocational","190","0.305114057759691","0.268781716831778","0.341446398687603"
"SPD","2003","Not Working","(2c_gen) general maturity certificate","45","0.246686389145654","0.181693590283056","0.311679188008252"
"SPD","2003","Not Working","(2c_voc) vocational maturity certificate","57","0.25000785351287","0.191161222134363","0.308854484891378"
"SPD","2003","Not Working","(3a) lower tertiary education","103","0.380335673699838","0.32474831233893","0.435923035060745"
"SPD","2003","Not Working","(3b) higher tertiary education","93","0.278532304865982","0.23129813654021","0.325766473191753"
"FDP","2003","Full Time","(0) in school","","","",""
"FDP","2003","Full Time","(1a) inadequately completed","","","",""
"FDP","2003","Full Time","(1b) general elementary school","4","","",""
"FDP","2003","Full Time","(1c) basic vocational qualification","31","0.0358062516845472","0.0238192980316432","0.0477932053374513"
"FDP","2003","Full Time","(2b) intermediate general qualification","4","","",""
"FDP","2003","Full Time","(2a) intermediate vocational","43","0.0351963864171383","0.0246101862835672","0.0457825865507093"
"FDP","2003","Full Time","(2c_gen) general maturity certificate","5","","",""
"FDP","2003","Full Time","(2c_voc) vocational maturity certificate","23","","",""
"FDP","2003","Full Time","(3a) lower tertiary education","38","0.0770632137973635","0.0547139117833106","0.0994125158114164"
"FDP","2003","Full Time","(3b) higher tertiary education","84","0.0809002769353481","0.0643038333283027","0.0974967205423935"
"FDP","2003","Part Time","(0) in school","2","","",""
"FDP","2003","Part Time","(1a) inadequately completed","","","",""
"FDP","2003","Part Time","(1b) general elementary school","2","","",""
"FDP","2003","Part Time","(1c) basic vocational qualification","7","","",""
"FDP","2003","Part Time","(2b) intermediate general qualification","6","","",""
"FDP","2003","Part Time","(2a) intermediate vocational","22","","",""
"FDP","2003","Part Time","(2c_gen) general maturity certificate","9","","",""
"FDP","2003","Part Time","(2c_voc) vocational maturity certificate","7","","",""
"FDP","2003","Part Time","(3a) lower tertiary education","9","","",""
"FDP","2003","Part Time","(3b) higher tertiary education","29","","",""
"FDP","2003","Not Working","(0) in school","8","","",""
"FDP","2003","Not Working","(1a) inadequately completed","1","","",""
"FDP","2003","Not Working","(1b) general elementary school","5","","",""
"FDP","2003","Not Working","(1c) basic vocational qualification","24","","",""
"FDP","2003","Not Working","(2b) intermediate general qualification","6","","",""
"FDP","2003","Not Working","(2a) intermediate vocational","24","","",""
"FDP","2003","Not Working","(2c_gen) general maturity certificate","19","","",""
"FDP","2003","Not Working","(2c_voc) vocational maturity certificate","11","","",""
"FDP","2003","Not Working","(3a) lower tertiary education","7","","",""
"FDP","2003","Not Working","(3b) higher tertiary education","22","","",""
"Grüne","2003","Full Time","(0) in school","","","",""
"Grüne","2003","Full Time","(1a) inadequately completed","2","","",""
"Grüne","2003","Full Time","(1b) general elementary school","5","","",""
"Grüne","2003","Full Time","(1c) basic vocational qualification","32","0.0433762322823301","0.0302347686685035","0.0565176958961566"
"Grüne","2003","Full Time","(2b) intermediate general qualification","6","","",""
"Grüne","2003","Full Time","(2a) intermediate vocational","83","0.0870369771766408","0.0708431278346474","0.103230826518634"
"Grüne","2003","Full Time","(2c_gen) general maturity certificate","14","","",""
"Grüne","2003","Full Time","(2c_voc) vocational maturity certificate","51","0.167105853018496","0.130407753542304","0.203803952494688"
"Grüne","2003","Full Time","(3a) lower tertiary education","83","0.16775286941169","0.136440526831287","0.199065211992094"
"Grüne","2003","Full Time","(3b) higher tertiary education","181","0.199134577810633","0.174828671293544","0.223440484327722"
"Grüne","2003","Part Time","(0) in school","14","","",""
"Grüne","2003","Part Time","(1a) inadequately completed","2","","",""
"Grüne","2003","Part Time","(1b) general elementary school","5","","",""
"Grüne","2003","Part Time","(1c) basic vocational qualification","23","","",""
"Grüne","2003","Part Time","(2b) intermediate general qualification","13","","",""
"Grüne","2003","Part Time","(2a) intermediate vocational","67","0.112113461720595","0.0869934755540346","0.137233447887155"
"Grüne","2003","Part Time","(2c_gen) general maturity certificate","45","0.289370061750297","0.226989594915638","0.351750528584957"
"Grüne","2003","Part Time","(2c_voc) vocational maturity certificate","53","0.273008643726491","0.214139248677065","0.331878038775916"
"Grüne","2003","Part Time","(3a) lower tertiary education","45","0.301600404733774","0.236169166591713","0.367031642875836"
"Grüne","2003","Part Time","(3b) higher tertiary education","109","0.325803964873308","0.278368437115864","0.373239492630753"
"Grüne","2003","Not Working","(0) in school","33","0.145056228037403","0.0885115255510944","0.201600930523711"
"Grüne","2003","Not Working","(1a) inadequately completed","2","","",""
"Grüne","2003","Not Working","(1b) general elementary school","10","","",""
"Grüne","2003","Not Working","(1c) basic vocational qualification","30","0.0202389595796898","0.0131737508195656","0.027304168339814"
"Grüne","2003","Not Working","(2b) intermediate general qualification","10","","",""
"Grüne","2003","Not Working","(2a) intermediate vocational","27","","",""
"Grüne","2003","Not Working","(2c_gen) general maturity certificate","43","0.287108042550782","0.218899420589515","0.35531666451205"
"Grüne","2003","Not Working","(2c_voc) vocational maturity certificate","25","","",""
"Grüne","2003","Not Working","(3a) lower tertiary education","20","","",""
"Grüne","2003","Not Working","(3b) higher tertiary education","44","0.133138594550308","0.0973424000233455","0.168934789077271"
"PDS/Linke","2003","Full Time","(0) in school","","","",""
"PDS/Linke","2003","Full Time","(1a) inadequately completed","","","",""
"PDS/Linke","2003","Full Time","(1b) general elementary school","","","",""
"PDS/Linke","2003","Full Time","(1c) basic vocational qualification","11","","",""
"PDS/Linke","2003","Full Time","(2b) intermediate general qualification","4","","",""
"PDS/Linke","2003","Full Time","(2a) intermediate vocational","43","0.0298899696557846","0.0201075827570227","0.0396723565545466"
"PDS/Linke","2003","Full Time","(2c_gen) general maturity certificate","1","","",""
"PDS/Linke","2003","Full Time","(2c_voc) vocational maturity certificate","8","","",""
"PDS/Linke","2003","Full Time","(3a) lower tertiary education","22","","",""
"PDS/Linke","2003","Full Time","(3b) higher tertiary education","57","0.0513398696205301","0.0379078468949562","0.0647718923461041"
"PDS/Linke","2003","Part Time","(0) in school","1","","",""
"PDS/Linke","2003","Part Time","(1a) inadequately completed","","","",""
"PDS/Linke","2003","Part Time","(1b) general elementary school","1","","",""
"PDS/Linke","2003","Part Time","(1c) basic vocational qualification","2","","",""
"PDS/Linke","2003","Part Time","(2b) intermediate general qualification","3","","",""
"PDS/Linke","2003","Part Time","(2a) intermediate vocational","19","","",""
"PDS/Linke","2003","Part Time","(2c_gen) general maturity certificate","12","","",""
"PDS/Linke","2003","Part Time","(2c_voc) vocational maturity certificate","4","","",""
"PDS/Linke","2003","Part Time","(3a) lower tertiary education","14","","",""
"PDS/Linke","2003","Part Time","(3b) higher tertiary education","16","","",""
"PDS/Linke","2003","Not Working","(0) in school","8","","",""
"PDS/Linke","2003","Not Working","(1a) inadequately completed","2","","",""
"PDS/Linke","2003","Not Working","(1b) general elementary school","9","","",""
"PDS/Linke","2003","Not Working","(1c) basic vocational qualification","60","0.0300958360011777","0.0215237120552486","0.0386679599471068"
"PDS/Linke","2003","Not Working","(2b) intermediate general qualification","4","","",""
"PDS/Linke","2003","Not Working","(2a) intermediate vocational","20","","",""
"PDS/Linke","2003","Not Working","(2c_gen) general maturity certificate","8","","",""
"PDS/Linke","2003","Not Working","(2c_voc) vocational maturity certificate","4","","",""
"PDS/Linke","2003","Not Working","(3a) lower tertiary education","37","0.105174820790995","0.0700479656920897","0.1403016758899"
"PDS/Linke","2003","Not Working","(3b) higher tertiary education","36","0.11443015640118","0.0808879446031436","0.147972368199216"
"NPD Combination","2003","Full Time","(0) in school","","","",""
"NPD Combination","2003","Full Time","(1a) inadequately completed","","","",""
"NPD Combination","2003","Full Time","(1b) general elementary school","1","","",""
"NPD Combination","2003","Full Time","(1c) basic vocational qualification","7","","",""
"NPD Combination","2003","Full Time","(2b) intermediate general qualification","6","","",""
"NPD Combination","2003","Full Time","(2a) intermediate vocational","12","","",""
"NPD Combination","2003","Full Time","(2c_gen) general maturity certificate","1","","",""
"NPD Combination","2003","Full Time","(2c_voc) vocational maturity certificate","1","","",""
"NPD Combination","2003","Full Time","(3a) lower tertiary education","3","","",""
"NPD Combination","2003","Full Time","(3b) higher tertiary education","","","",""
"NPD Combination","2003","Part Time","(0) in school","1","","",""
"NPD Combination","2003","Part Time","(1a) inadequately completed","1","","",""
"NPD Combination","2003","Part Time","(1b) general elementary school","3","","",""
"NPD Combination","2003","Part Time","(1c) basic vocational qualification","2","","",""
"NPD Combination","2003","Part Time","(2b) intermediate general qualification","","","",""
"NPD Combination","2003","Part Time","(2a) intermediate vocational","10","","",""
"NPD Combination","2003","Part Time","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2003","Part Time","(2c_voc) vocational maturity certificate","2","","",""
"NPD Combination","2003","Part Time","(3a) lower tertiary education","","","",""
"NPD Combination","2003","Part Time","(3b) higher tertiary education","1","","",""
"NPD Combination","2003","Not Working","(0) in school","1","","",""
"NPD Combination","2003","Not Working","(1a) inadequately completed","1","","",""
"NPD Combination","2003","Not Working","(1b) general elementary school","1","","",""
"NPD Combination","2003","Not Working","(1c) basic vocational qualification","6","","",""
"NPD Combination","2003","Not Working","(2b) intermediate general qualification","","","",""
"NPD Combination","2003","Not Working","(2a) intermediate vocational","5","","",""
"NPD Combination","2003","Not Working","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2003","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"NPD Combination","2003","Not Working","(3a) lower tertiary education","1","","",""
"NPD Combination","2003","Not Working","(3b) higher tertiary education","","","",""
"AfD","2003","Full Time","(0) in school","","","",""
"AfD","2003","Full Time","(1a) inadequately completed","","","",""
"AfD","2003","Full Time","(1b) general elementary school","","","",""
"AfD","2003","Full Time","(1c) basic vocational qualification","","","",""
"AfD","2003","Full Time","(2b) intermediate general qualification","","","",""
"AfD","2003","Full Time","(2a) intermediate vocational","","","",""
"AfD","2003","Full Time","(2c_gen) general maturity certificate","","","",""
"AfD","2003","Full Time","(2c_voc) vocational maturity certificate","","","",""
"AfD","2003","Full Time","(3a) lower tertiary education","","","",""
"AfD","2003","Full Time","(3b) higher tertiary education","","","",""
"AfD","2003","Part Time","(0) in school","","","",""
"AfD","2003","Part Time","(1a) inadequately completed","","","",""
"AfD","2003","Part Time","(1b) general elementary school","","","",""
"AfD","2003","Part Time","(1c) basic vocational qualification","","","",""
"AfD","2003","Part Time","(2b) intermediate general qualification","","","",""
"AfD","2003","Part Time","(2a) intermediate vocational","","","",""
"AfD","2003","Part Time","(2c_gen) general maturity certificate","","","",""
"AfD","2003","Part Time","(2c_voc) vocational maturity certificate","","","",""
"AfD","2003","Part Time","(3a) lower tertiary education","","","",""
"AfD","2003","Part Time","(3b) higher tertiary education","","","",""
"AfD","2003","Not Working","(0) in school","","","",""
"AfD","2003","Not Working","(1a) inadequately completed","","","",""
"AfD","2003","Not Working","(1b) general elementary school","","","",""
"AfD","2003","Not Working","(1c) basic vocational qualification","","","",""
"AfD","2003","Not Working","(2b) intermediate general qualification","","","",""
"AfD","2003","Not Working","(2a) intermediate vocational","","","",""
"AfD","2003","Not Working","(2c_gen) general maturity certificate","","","",""
"AfD","2003","Not Working","(2c_voc) vocational maturity certificate","","","",""
"AfD","2003","Not Working","(3a) lower tertiary education","","","",""
"AfD","2003","Not Working","(3b) higher tertiary education","","","",""
"Other","2003","Full Time","(0) in school","","","",""
"Other","2003","Full Time","(1a) inadequately completed","1","","",""
"Other","2003","Full Time","(1b) general elementary school","1","","",""
"Other","2003","Full Time","(1c) basic vocational qualification","13","","",""
"Other","2003","Full Time","(2b) intermediate general qualification","2","","",""
"Other","2003","Full Time","(2a) intermediate vocational","10","","",""
"Other","2003","Full Time","(2c_gen) general maturity certificate","","","",""
"Other","2003","Full Time","(2c_voc) vocational maturity certificate","5","","",""
"Other","2003","Full Time","(3a) lower tertiary education","3","","",""
"Other","2003","Full Time","(3b) higher tertiary education","3","","",""
"Other","2003","Part Time","(0) in school","1","","",""
"Other","2003","Part Time","(1a) inadequately completed","","","",""
"Other","2003","Part Time","(1b) general elementary school","","","",""
"Other","2003","Part Time","(1c) basic vocational qualification","9","","",""
"Other","2003","Part Time","(2b) intermediate general qualification","","","",""
"Other","2003","Part Time","(2a) intermediate vocational","7","","",""
"Other","2003","Part Time","(2c_gen) general maturity certificate","","","",""
"Other","2003","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Other","2003","Part Time","(3a) lower tertiary education","1","","",""
"Other","2003","Part Time","(3b) higher tertiary education","3","","",""
"Other","2003","Not Working","(0) in school","5","","",""
"Other","2003","Not Working","(1a) inadequately completed","","","",""
"Other","2003","Not Working","(1b) general elementary school","9","","",""
"Other","2003","Not Working","(1c) basic vocational qualification","9","","",""
"Other","2003","Not Working","(2b) intermediate general qualification","1","","",""
"Other","2003","Not Working","(2a) intermediate vocational","3","","",""
"Other","2003","Not Working","(2c_gen) general maturity certificate","2","","",""
"Other","2003","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"Other","2003","Not Working","(3a) lower tertiary education","","","",""
"Other","2003","Not Working","(3b) higher tertiary education","1","","",""
"CDU/CSU","2004","Full Time","(0) in school","","","",""
"CDU/CSU","2004","Full Time","(1a) inadequately completed","4","","",""
"CDU/CSU","2004","Full Time","(1b) general elementary school","38","0.430656855487785","0.32719994970403","0.53411376127154"
"CDU/CSU","2004","Full Time","(1c) basic vocational qualification","374","0.475756100616208","0.43982214607973","0.511690055152686"
"CDU/CSU","2004","Full Time","(2b) intermediate general qualification","21","","",""
"CDU/CSU","2004","Full Time","(2a) intermediate vocational","462","0.496214658322175","0.464353608555834","0.528075708088516"
"CDU/CSU","2004","Full Time","(2c_gen) general maturity certificate","25","","",""
"CDU/CSU","2004","Full Time","(2c_voc) vocational maturity certificate","140","0.369838034090238","0.318822698327862","0.420853369852613"
"CDU/CSU","2004","Full Time","(3a) lower tertiary education","213","0.433797203843415","0.390049626218248","0.477544781468582"
"CDU/CSU","2004","Full Time","(3b) higher tertiary education","348","0.374389052813754","0.342682406080303","0.406095699547204"
"CDU/CSU","2004","Part Time","(0) in school","15","","",""
"CDU/CSU","2004","Part Time","(1a) inadequately completed","5","","",""
"CDU/CSU","2004","Part Time","(1b) general elementary school","29","","",""
"CDU/CSU","2004","Part Time","(1c) basic vocational qualification","189","0.45885270502504","0.410019808026942","0.507685602023139"
"CDU/CSU","2004","Part Time","(2b) intermediate general qualification","12","","",""
"CDU/CSU","2004","Part Time","(2a) intermediate vocational","218","0.425320537425228","0.381411428289106","0.469229646561351"
"CDU/CSU","2004","Part Time","(2c_gen) general maturity certificate","51","0.30589659138121","0.233819430373203","0.377973752389217"
"CDU/CSU","2004","Part Time","(2c_voc) vocational maturity certificate","61","0.323969647967012","0.258784184841066","0.389155111092958"
"CDU/CSU","2004","Part Time","(3a) lower tertiary education","63","0.348382166952959","0.275902116709483","0.420862217196435"
"CDU/CSU","2004","Part Time","(3b) higher tertiary education","127","0.311210583393135","0.264034960782531","0.358386206003739"
"CDU/CSU","2004","Not Working","(0) in school","42","0.423966590896646","0.336275024153312","0.511658157639981"
"CDU/CSU","2004","Not Working","(1a) inadequately completed","13","","",""
"CDU/CSU","2004","Not Working","(1b) general elementary school","194","0.467972772826688","0.418951590998398","0.516993954654979"
"CDU/CSU","2004","Not Working","(1c) basic vocational qualification","599","0.462320027091799","0.434866821192999","0.489773232990599"
"CDU/CSU","2004","Not Working","(2b) intermediate general qualification","31","0.706127587487656","0.590863646477743","0.821391528497569"
"CDU/CSU","2004","Not Working","(2a) intermediate vocational","308","0.556942550835564","0.516018831584658","0.59786627008647"
"CDU/CSU","2004","Not Working","(2c_gen) general maturity certificate","52","0.316860532521006","0.244084725997979","0.389636339044032"
"CDU/CSU","2004","Not Working","(2c_voc) vocational maturity certificate","102","0.520671519750193","0.450007879702347","0.591335159798039"
"CDU/CSU","2004","Not Working","(3a) lower tertiary education","110","0.472931628850747","0.412010085681475","0.533853172020019"
"CDU/CSU","2004","Not Working","(3b) higher tertiary education","149","0.462407725350077","0.408367983608726","0.516447467091428"
"SPD","2004","Full Time","(0) in school","","","",""
"SPD","2004","Full Time","(1a) inadequately completed","3","","",""
"SPD","2004","Full Time","(1b) general elementary school","41","0.44480705714627","0.340979040520209","0.548635073772331"
"SPD","2004","Full Time","(1c) basic vocational qualification","294","0.417787719781773","0.3823010982835","0.453274341280047"
"SPD","2004","Full Time","(2b) intermediate general qualification","13","","",""
"SPD","2004","Full Time","(2a) intermediate vocational","323","0.338210189829868","0.308062370438509","0.368358009221228"
"SPD","2004","Full Time","(2c_gen) general maturity certificate","26","","",""
"SPD","2004","Full Time","(2c_voc) vocational maturity certificate","121","0.3616497900109","0.310875661118437","0.412423918903362"
"SPD","2004","Full Time","(3a) lower tertiary education","141","0.275385162448341","0.235953189135083","0.3148171357616"
"SPD","2004","Full Time","(3b) higher tertiary education","242","0.251782715213386","0.223347049631672","0.280218380795099"
"SPD","2004","Part Time","(0) in school","6","","",""
"SPD","2004","Part Time","(1a) inadequately completed","7","","",""
"SPD","2004","Part Time","(1b) general elementary school","44","0.476586604439572","0.368484413229923","0.58468879564922"
"SPD","2004","Part Time","(1c) basic vocational qualification","166","0.434253246875177","0.385679604878593","0.482826888871762"
"SPD","2004","Part Time","(2b) intermediate general qualification","21","","",""
"SPD","2004","Part Time","(2a) intermediate vocational","159","0.335120669155306","0.293197352464956","0.377043985845655"
"SPD","2004","Part Time","(2c_gen) general maturity certificate","52","0.289393202049861","0.218458768287989","0.360327635811733"
"SPD","2004","Part Time","(2c_voc) vocational maturity certificate","79","0.381055147255642","0.31341019572961","0.448700098781674"
"SPD","2004","Part Time","(3a) lower tertiary education","53","0.341744473929186","0.269593523856476","0.413895424001895"
"SPD","2004","Part Time","(3b) higher tertiary education","77","0.210268255740287","0.168746674634708","0.251789836845865"
"SPD","2004","Not Working","(0) in school","39","0.293062109615998","0.212294237501457","0.373829981730539"
"SPD","2004","Not Working","(1a) inadequately completed","16","","",""
"SPD","2004","Not Working","(1b) general elementary school","179","0.475872899977144","0.426808064221904","0.524937735732384"
"SPD","2004","Not Working","(1c) basic vocational qualification","540","0.439845256123015","0.412513738393893","0.467176773852136"
"SPD","2004","Not Working","(2b) intermediate general qualification","16","","",""
"SPD","2004","Not Working","(2a) intermediate vocational","162","0.284265158250194","0.247104981487298","0.321425335013089"
"SPD","2004","Not Working","(2c_gen) general maturity certificate","43","0.326604311626285","0.253246834419823","0.399961788832747"
"SPD","2004","Not Working","(2c_voc) vocational maturity certificate","51","0.283359350194747","0.219618629428745","0.347100070960749"
"SPD","2004","Not Working","(3a) lower tertiary education","76","0.318856426098932","0.261990101868084","0.375722750329781"
"SPD","2004","Not Working","(3b) higher tertiary education","84","0.251744158281199","0.204702895278754","0.298785421283645"
"FDP","2004","Full Time","(0) in school","","","",""
"FDP","2004","Full Time","(1a) inadequately completed","","","",""
"FDP","2004","Full Time","(1b) general elementary school","2","","",""
"FDP","2004","Full Time","(1c) basic vocational qualification","23","","",""
"FDP","2004","Full Time","(2b) intermediate general qualification","3","","",""
"FDP","2004","Full Time","(2a) intermediate vocational","36","0.0263143582022008","0.0161141673718838","0.0365145490325179"
"FDP","2004","Full Time","(2c_gen) general maturity certificate","8","","",""
"FDP","2004","Full Time","(2c_voc) vocational maturity certificate","22","","",""
"FDP","2004","Full Time","(3a) lower tertiary education","40","0.118379802909634","0.0898627787788656","0.146896827040403"
"FDP","2004","Full Time","(3b) higher tertiary education","71","0.0762687557339579","0.0588794308797847","0.0936580805881311"
"FDP","2004","Part Time","(0) in school","2","","",""
"FDP","2004","Part Time","(1a) inadequately completed","","","",""
"FDP","2004","Part Time","(1b) general elementary school","2","","",""
"FDP","2004","Part Time","(1c) basic vocational qualification","11","","",""
"FDP","2004","Part Time","(2b) intermediate general qualification","2","","",""
"FDP","2004","Part Time","(2a) intermediate vocational","12","","",""
"FDP","2004","Part Time","(2c_gen) general maturity certificate","9","","",""
"FDP","2004","Part Time","(2c_voc) vocational maturity certificate","9","","",""
"FDP","2004","Part Time","(3a) lower tertiary education","10","","",""
"FDP","2004","Part Time","(3b) higher tertiary education","28","","",""
"FDP","2004","Not Working","(0) in school","4","","",""
"FDP","2004","Not Working","(1a) inadequately completed","2","","",""
"FDP","2004","Not Working","(1b) general elementary school","6","","",""
"FDP","2004","Not Working","(1c) basic vocational qualification","24","","",""
"FDP","2004","Not Working","(2b) intermediate general qualification","5","","",""
"FDP","2004","Not Working","(2a) intermediate vocational","21","","",""
"FDP","2004","Not Working","(2c_gen) general maturity certificate","14","","",""
"FDP","2004","Not Working","(2c_voc) vocational maturity certificate","8","","",""
"FDP","2004","Not Working","(3a) lower tertiary education","2","","",""
"FDP","2004","Not Working","(3b) higher tertiary education","18","","",""
"Grüne","2004","Full Time","(0) in school","","","",""
"Grüne","2004","Full Time","(1a) inadequately completed","","","",""
"Grüne","2004","Full Time","(1b) general elementary school","1","","",""
"Grüne","2004","Full Time","(1c) basic vocational qualification","27","","",""
"Grüne","2004","Full Time","(2b) intermediate general qualification","3","","",""
"Grüne","2004","Full Time","(2a) intermediate vocational","59","0.0769242089105295","0.059943620992499","0.09390479682856"
"Grüne","2004","Full Time","(2c_gen) general maturity certificate","12","","",""
"Grüne","2004","Full Time","(2c_voc) vocational maturity certificate","46","0.171582000979563","0.131741068279103","0.211422933680023"
"Grüne","2004","Full Time","(3a) lower tertiary education","69","0.130704959390068","0.100950349159895","0.160459569620242"
"Grüne","2004","Full Time","(3b) higher tertiary education","172","0.2372158100206","0.209347590031368","0.265084030009832"
"Grüne","2004","Part Time","(0) in school","9","","",""
"Grüne","2004","Part Time","(1a) inadequately completed","1","","",""
"Grüne","2004","Part Time","(1b) general elementary school","2","","",""
"Grüne","2004","Part Time","(1c) basic vocational qualification","14","","",""
"Grüne","2004","Part Time","(2b) intermediate general qualification","7","","",""
"Grüne","2004","Part Time","(2a) intermediate vocational","56","0.122057442540079","0.0929838436685041","0.151131041411654"
"Grüne","2004","Part Time","(2c_gen) general maturity certificate","38","0.269350718487638","0.19995833341927","0.338743103556007"
"Grüne","2004","Part Time","(2c_voc) vocational maturity certificate","41","0.225525919087974","0.167313295824364","0.283738542351585"
"Grüne","2004","Part Time","(3a) lower tertiary education","32","0.201733550445235","0.140687573077621","0.262779527812849"
"Grüne","2004","Part Time","(3b) higher tertiary education","115","0.335822724909733","0.287700657665656","0.38394479215381"
"Grüne","2004","Not Working","(0) in school","28","","",""
"Grüne","2004","Not Working","(1a) inadequately completed","2","","",""
"Grüne","2004","Not Working","(1b) general elementary school","10","","",""
"Grüne","2004","Not Working","(1c) basic vocational qualification","21","","",""
"Grüne","2004","Not Working","(2b) intermediate general qualification","5","","",""
"Grüne","2004","Not Working","(2a) intermediate vocational","31","0.04567131594169","0.0284720216825792","0.0628706102008008"
