"party","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"PDS/Linke","2011","Full Time","Female","76","0.0551159311058053","0.041226433077094","0.0690054291345166","5"
"PDS/Linke","2011","Not Working","Male","150","0.071940997546028","0.0600536270669806","0.0838283680250753","5"
"PDS/Linke","2011","Full Time","Male","127","0.0491534948894169","0.040254217592542","0.0580527721862917","5"
"PDS/Linke","2011","Not Working","Female","122","0.0498152039959011","0.0404155817410473","0.0592148262507548","5"
"SPD","2011","Full Time","Female","279","0.310320322343323","0.282163247434377","0.33847739725227","2"
"SPD","2011","Full Time","Male","653","0.297243067056044","0.278429083189576","0.316057050922512","2"
"SPD","2011","Part Time","Female","393","0.291890329740088","0.267346038130135","0.31643462135004","2"
"SPD","2011","Not Working","Female","690","0.359768868288505","0.339033794274058","0.380503942302952","2"
"SPD","2011","Part Time","Male","177","0.298927578059249","0.263208697053804","0.334646459064695","2"
"SPD","2011","Not Working","Male","642","0.377113590982276","0.354816392694316","0.399410789270237","2"
"AfD","2012","Full Time","Male","","","","","7"
"AfD","2012","Full Time","Female","","","","","7"
"AfD","2012","Part Time","Male","","","","","7"
"AfD","2012","Part Time","Female","","","","","7"
"AfD","2012","Not Working","Male","","","","","7"
"AfD","2012","Not Working","Female","","","","","7"
"CDU/CSU","2012","Not Working","Male","800","0.433793195099086","0.411061772594224","0.456524617603948","1"
"CDU/CSU","2012","Not Working","Female","913","0.470275927009913","0.448390673685773","0.492161180334053","1"
"CDU/CSU","2012","Full Time","Female","323","0.299252622524422","0.270727322772248","0.327777922276596","1"
"CDU/CSU","2012","Part Time","Male","231","0.334835262998044","0.298554900636727","0.371115625359361","1"
"CDU/CSU","2012","Part Time","Female","424","0.333472787386108","0.307864428865569","0.359081145906647","1"
"CDU/CSU","2012","Full Time","Male","819","0.358394919491034","0.33805907153057","0.378730767451497","1"
"FDP","2012","Part Time","Female","16","","","","3"
"FDP","2012","Full Time","Female","22","","","","3"
"FDP","2012","Part Time","Male","26","","","","3"
"FDP","2012","Not Working","Male","49","0.0278135703010872","0.0202713215431839","0.0353558190589906","3"
"FDP","2012","Not Working","Female","45","0.0210711306420257","0.0147736065570457","0.0273686547270057","3"
"FDP","2012","Full Time","Male","86","0.0337395351873633","0.0260824387000175","0.041396631674709","3"
"NPD Combination","2012","Part Time","Female","11","","","","6"
"NPD Combination","2012","Full Time","Male","40","0.0205525344277087","0.0145356629846616","0.0265694058707557","6"
"NPD Combination","2012","Part Time","Male","12","","","","6"
"NPD Combination","2012","Not Working","Male","13","","","","6"
"NPD Combination","2012","Not Working","Female","7","","","","6"
"NPD Combination","2012","Full Time","Female","6","","","","6"
"Other","2012","Full Time","Male","90","0.0428202927143601","0.0342347248764055","0.0514058605523147","8"
"Other","2012","Full Time","Female","25","","","","8"
"Other","2012","Part Time","Female","40","0.0374712573098362","0.0271555601188241","0.0477869545008484","8"
"Other","2012","Part Time","Male","39","0.0592354897146024","0.0410877364041564","0.0773832430250485","8"
"Other","2012","Not Working","Male","42","0.0245561631184219","0.0174574586883787","0.0316548675484651","8"
"Other","2012","Not Working","Female","24","","","","8"
"PDS/Linke","2012","Full Time","Female","67","0.0602179914426606","0.0453993909460213","0.0750365919392998","5"
"PDS/Linke","2012","Full Time","Male","119","0.0536265129643755","0.0440728805282124","0.0631801454005386","5"
"PDS/Linke","2012","Part Time","Female","52","0.047961603965999","0.036354692274556","0.059568515657442","5"
"PDS/Linke","2012","Part Time","Male","43","0.0558739410531263","0.0382171792702119","0.0735307028360408","5"
"PDS/Linke","2012","Not Working","Male","149","0.0719985769174314","0.0601426918164549","0.0838544620184078","5"
"PDS/Linke","2012","Not Working","Female","111","0.0457711248671081","0.0366073920310159","0.0549348577032003","5"
"SPD","2012","Full Time","Male","655","0.315103264489711","0.295402346361556","0.334804182617866","2"
"SPD","2012","Full Time","Female","305","0.325146332664631","0.295967042022598","0.354325623306665","2"
"SPD","2012","Part Time","Female","396","0.303139022865308","0.278173734036392","0.328104311694224","2"
"SPD","2012","Not Working","Female","674","0.348422831111362","0.327530515357242","0.369315146865481","2"
"SPD","2012","Part Time","Male","181","0.291779526236707","0.256833076728054","0.326725975745361","2"
"SPD","2012","Not Working","Male","657","0.365202485144375","0.343118259521358","0.387286710767391","2"
"AfD","2013","Full Time","Female","","","","","7"
"AfD","2013","Full Time","Male","","","","","7"
"AfD","2013","Part Time","Male","","","","","7"
"AfD","2013","Part Time","Female","","","","","7"
"AfD","2013","Not Working","Male","","","","","7"
"AfD","2013","Not Working","Female","","","","","7"
"CDU/CSU","2013","Not Working","Male","1029","0.430040467855908","0.410420579211076","0.449660356500739","1"
"CDU/CSU","2013","Not Working","Female","1103","0.458016250619665","0.438450577057756","0.477581924181574","1"
"CDU/CSU","2013","Full Time","Female","348","0.347896888299928","0.317891875193723","0.377901901406133","1"
"CDU/CSU","2013","Part Time","Male","222","0.358757505819702","0.320411291047273","0.397103720592132","1"
"CDU/CSU","2013","Full Time","Male","816","0.405920597401316","0.384257661785612","0.42758353301702","1"
"CDU/CSU","2013","Part Time","Female","444","0.361281393551543","0.334381062281492","0.388181724821594","1"
"FDP","2013","Part Time","Female","29","","","","3"
"FDP","2013","Part Time","Male","31","0.0453222443686914","0.0286921405369206","0.0619523482004621","3"
"FDP","2013","Not Working","Male","70","0.0293535508793168","0.0226642501284495","0.0360428516301841","3"
"FDP","2013","Full Time","Female","16","","","","3"
"FDP","2013","Not Working","Female","57","0.0242766757239383","0.0182327491543397","0.0303206022935368","3"
"FDP","2013","Full Time","Male","81","0.0315296720921368","0.0238210384938209","0.0392383056904526","3"
"NPD Combination","2013","Full Time","Male","32","0.020270164953457","0.0140535162709016","0.0264868136360124","6"
"NPD Combination","2013","Part Time","Female","4","","","","6"
"NPD Combination","2013","Full Time","Female","3","","","","6"
"NPD Combination","2013","Part Time","Male","3","","","","6"
"NPD Combination","2013","Not Working","Male","12","","","","6"
"NPD Combination","2013","Not Working","Female","9","","","","6"
"Other","2013","Part Time","Female","12","","","","8"
"Other","2013","Full Time","Male","54","0.0298591868270202","0.0223510722303982","0.0373673014236423","8"
"Other","2013","Full Time","Female","13","","","","8"
"Other","2013","Part Time","Male","19","","","","8"
"Other","2013","Not Working","Male","54","0.0239664167192744","0.0179052839350749","0.0300275495034739","8"
"Other","2013","Not Working","Female","35","0.014371989870769","0.00969812451651549","0.0190458552250225","8"
"PDS/Linke","2013","Full Time","Female","60","0.0520246936265134","0.0380348232563518","0.0660145639966751","5"
"PDS/Linke","2013","Full Time","Male","98","0.0468980554907416","0.0375714928227171","0.056224618158766","5"
"PDS/Linke","2013","Part Time","Female","52","0.0431601945791374","0.0317802181983592","0.0545401709599155","5"
"PDS/Linke","2013","Part Time","Male","38","0.0601346180008972","0.0411279512557092","0.0791412847460851","5"
"PDS/Linke","2013","Not Working","Male","173","0.062788100211311","0.0531746909126575","0.0724015095099644","5"
"PDS/Linke","2013","Not Working","Female","134","0.043411634206784","0.0354091128469314","0.0514141555666367","5"
"SPD","2013","Full Time","Female","265","0.30112651048338","0.272227418893516","0.330025602073244","2"
"SPD","2013","Full Time","Male","589","0.297325869537807","0.277162279997803","0.317489459077812","2"
"SPD","2013","Not Working","Female","833","0.348136120824725","0.329428686530775","0.366843555118674","2"
"SPD","2013","Part Time","Female","364","0.303063982485523","0.277327827439266","0.328800137531779","2"
"SPD","2013","Not Working","Male","889","0.362571301895268","0.34351966113585","0.381622942654685","2"
"SPD","2013","Part Time","Male","191","0.315057108068214","0.277917896681577","0.35219631945485","2"
"AfD","2014","Full Time","Female","19","","","","7"
"AfD","2014","Not Working","Male","37","0.0221165672106953","0.0156729912788299","0.0285601431425608","7"
"AfD","2014","Full Time","Male","82","0.0265423359523686","0.0208591100892319","0.0322255618155053","7"
"AfD","2014","Part Time","Male","27","","","","7"
"AfD","2014","Part Time","Female","19","","","","7"
"AfD","2014","Not Working","Female","35","0.00874584999439596","0.0050254143128817","0.0124662856759102","7"
"CDU/CSU","2014","Not Working","Female","1074","0.477513480754395","0.457554854635102","0.497472106873689","1"
"CDU/CSU","2014","Not Working","Male","867","0.433083171423207","0.411372668930384","0.45479367391603","1"
"CDU/CSU","2014","Part Time","Female","789","0.36306465827902","0.342855039478816","0.383274277079225","1"
"CDU/CSU","2014","Full Time","Female","490","0.335761841416307","0.311129351019733","0.360394331812881","1"
"CDU/CSU","2014","Part Time","Male","288","0.315088202191939","0.284272337121903","0.345904067261975","1"
"CDU/CSU","2014","Full Time","Male","1296","0.406508924723172","0.389142558726105","0.42387529072024","1"
"FDP","2014","Part Time","Female","31","0.0144235426004863","0.00941282886943219","0.0194342563315405","3"
"FDP","2014","Part Time","Male","38","0.0316967610022021","0.0200754772831784","0.0433180447212259","3"
"FDP","2014","Not Working","Male","52","0.0294360435093904","0.0220301690760538","0.036841917942727","3"
"FDP","2014","Not Working","Female","52","0.0217345613625151","0.0159081106806604","0.0275610120443697","3"
"FDP","2014","Full Time","Female","31","0.0219860828333949","0.0143375666486584","0.0296345990181314","3"
"FDP","2014","Full Time","Male","108","0.0317312974774686","0.0255339096708807","0.0379286852840566","3"
"NPD Combination","2014","Full Time","Male","44","0.0168191393680956","0.012272553440939","0.0213657252952521","6"
"NPD Combination","2014","Part Time","Female","12","","","","6"
"NPD Combination","2014","Full Time","Female","8","","","","6"
"NPD Combination","2014","Not Working","Male","15","","","","6"
"NPD Combination","2014","Part Time","Male","11","","","","6"
"NPD Combination","2014","Not Working","Female","12","","","","6"
"Other","2014","Not Working","Male","33","0.0141648644282558","0.00898721187050676","0.0193425169860048","8"
"Other","2014","Not Working","Female","28","","","","8"
"Other","2014","Part Time","Female","40","0.0143744889334389","0.00937217855702106","0.0193767993098568","8"
"Other","2014","Full Time","Male","66","0.021750926835456","0.0165935315702727","0.0269083221006392","8"
"Other","2014","Full Time","Female","22","","","","8"
"Other","2014","Part Time","Male","24","","","","8"
"PDS/Linke","2014","Full Time","Female","124","0.0730788428392305","0.0595035886209033","0.0866540970575577","5"
"PDS/Linke","2014","Part Time","Female","144","0.0633231434525886","0.053087984583178","0.0735583023219992","5"
"PDS/Linke","2014","Full Time","Male","210","0.0645659850081638","0.0558768753052414","0.0732550947110862","5"
"PDS/Linke","2014","Part Time","Male","86","0.0813512646008836","0.0632170870264513","0.0994854421753159","5"
"PDS/Linke","2014","Not Working","Female","189","0.0651731953929292","0.0553103922445477","0.0750359985413108","5"
"PDS/Linke","2014","Not Working","Male","183","0.0820292441717269","0.0700059541088403","0.0940525342346135","5"
"SPD","2014","Full Time","Female","388","0.300608791266861","0.276692619393508","0.324524963140214","2"
"SPD","2014","Full Time","Male","853","0.297506856365776","0.281343321464836","0.313670391266717","2"
"SPD","2014","Part Time","Female","626","0.301614077738712","0.282325864320751","0.320902291156673","2"
"SPD","2014","Not Working","Male","700","0.357473312968402","0.336474635421728","0.378471990515075","2"
"SPD","2014","Not Working","Female","767","0.322877181877801","0.304193920865675","0.341560442889928","2"
"SPD","2014","Part Time","Male","258","0.315838602569564","0.285002970358598","0.346674234780529","2"
"AfD","2015","Full Time","Female","27","","","","7"
"AfD","2015","Part Time","Male","25","","","","7"
"AfD","2015","Not Working","Female","41","0.0191933618932272","0.0133775350871478","0.0250091886993066","7"
"AfD","2015","Not Working","Male","51","0.0329391074682307","0.0248149926962313","0.0410632222402301","7"
"AfD","2015","Part Time","Female","28","","","","7"
"AfD","2015","Full Time","Male","105","0.0375453080033378","0.0302538792280544","0.0448367367786211","7"
"CDU/CSU","2015","Part Time","Male","269","0.346932968609697","0.313091986294342","0.380773950925052","1"
"CDU/CSU","2015","Not Working","Male","826","0.450928336980558","0.428278686453237","0.473577987507879","1"
"CDU/CSU","2015","Not Working","Female","965","0.483740673803748","0.462557818565005","0.504923529042491","1"
"CDU/CSU","2015","Full Time","Female","387","0.340925235831514","0.313821692331532","0.368028779331496","1"
"CDU/CSU","2015","Full Time","Male","1071","0.410857983271502","0.391986739762697","0.429729226780307","1"
"CDU/CSU","2015","Part Time","Female","628","0.345723508821878","0.323635262066801","0.367811755576956","1"
"FDP","2015","Full Time","Female","30","0.017478093498825","0.00998523884951567","0.0249709481481344","3"
"FDP","2015","Part Time","Female","19","","","","3"
"FDP","2015","Full Time","Male","93","0.0315071147124017","0.024806769334902","0.0382074600899013","3"
"FDP","2015","Part Time","Male","32","0.0395496215737624","0.0256932370417856","0.0534060061057392","3"
"FDP","2015","Not Working","Female","48","0.022126062845967","0.0158910443376038","0.0283610813543302","3"
"FDP","2015","Not Working","Male","56","0.0273684577961756","0.0199418145235367","0.0347951010688145","3"
"NPD Combination","2015","Full Time","Male","41","0.0173207306866952","0.0123165422300748","0.0223249191433157","6"
"NPD Combination","2015","Part Time","Female","16","","","","6"
"NPD Combination","2015","Full Time","Female","6","","","","6"
"NPD Combination","2015","Not Working","Male","13","","","","6"
"NPD Combination","2015","Part Time","Male","14","","","","6"
"NPD Combination","2015","Not Working","Female","11","","","","6"
"Other","2015","Part Time","Female","25","","","","8"
"Other","2015","Not Working","Male","27","","","","8"
"Other","2015","Not Working","Female","17","","","","8"
"Other","2015","Full Time","Male","57","0.0213320805976452","0.0157899221324531","0.0268742390628374","8"
"Other","2015","Full Time","Female","16","","","","8"
"Other","2015","Part Time","Male","20","","","","8"
"PDS/Linke","2015","Full Time","Female","117","0.0756111747818657","0.0604947358476462","0.0907276137160851","5"
"PDS/Linke","2015","Part Time","Female","136","0.0761526506836946","0.0638341244663696","0.0884711769010197","5"
"PDS/Linke","2015","Full Time","Male","193","0.0672426528264807","0.0576364574849423","0.0768488481680191","5"
"PDS/Linke","2015","Part Time","Male","77","0.0865081531200038","0.0665223247853151","0.106493981454693","5"
"PDS/Linke","2015","Not Working","Female","163","0.0589630858174847","0.0489783248463704","0.068947846788599","5"
"PDS/Linke","2015","Not Working","Male","155","0.0675481511564157","0.0561242834116186","0.0789720189012127","5"
"SPD","2015","Full Time","Female","313","0.279599019406187","0.253937395995108","0.305260642817266","2"
"SPD","2015","Not Working","Female","679","0.323148055690011","0.303324029874363","0.342972081505659","2"
"SPD","2015","Full Time","Male","705","0.273164884189204","0.256073586428041","0.290256181950366","2"
"SPD","2015","Not Working","Male","602","0.334387252037065","0.312912463411135","0.355862040662995","2"
"SPD","2015","Part Time","Male","216","0.287863745308204","0.255674089812666","0.320053400803742","2"
"SPD","2015","Part Time","Female","474","0.275711707022267","0.25495781907384","0.296465594970694","2"
"AfD","2016","Part Time","Male","60","0.0662398020889643","0.0484763325749389","0.0840032716029896","7"
"AfD","2016","Not Working","Female","71","0.0320081890144048","0.0239676050787956","0.0400487729500141","7"
"AfD","2016","Full Time","Female","45","0.0444576968330774","0.0323543930211038","0.0565610006450511","7"
"AfD","2016","Part Time","Female","72","0.04154817667237","0.032048159976544","0.0510481933681959","7"
"AfD","2016","Not Working","Male","96","0.0693026372863292","0.0570372740581295","0.0815680005145289","7"
"AfD","2016","Full Time","Male","182","0.0676334840227179","0.0575953018382948","0.0776716662071411","7"
"CDU/CSU","2016","Full Time","Female","374","0.338257171878886","0.310474524686017","0.366039819071755","1"
"CDU/CSU","2016","Part Time","Male","250","0.337571879828013","0.303796276614464","0.371347483041562","1"
"CDU/CSU","2016","Not Working","Male","707","0.434725871540275","0.410785075355501","0.458666667725049","1"
"CDU/CSU","2016","Not Working","Female","835","0.476183782398506","0.453369964687832","0.498997600109181","1"
"CDU/CSU","2016","Full Time","Male","921","0.366200576001114","0.34694234946802","0.385458802534208","1"
"CDU/CSU","2016","Part Time","Female","586","0.344149571133315","0.321532349203817","0.366766793062813","1"
"FDP","2016","Full Time","Female","26","","","","3"
"FDP","2016","Part Time","Female","24","","","","3"
"FDP","2016","Not Working","Female","46","0.026119916009555","0.0188344082164201","0.0334054238026899","3"
"FDP","2016","Full Time","Male","95","0.0369731948764075","0.0294302047878869","0.0445161849649281","3"
"FDP","2016","Part Time","Male","27","","","","3"
"FDP","2016","Not Working","Male","69","0.0384671781570543","0.0291790432964887","0.04775531301762","3"
"NPD Combination","2016","Part Time","Female","9","","","","6"
"NPD Combination","2016","Full Time","Male","31","0.0205482277962804","0.014877228761561","0.0262192268309998","6"
"NPD Combination","2016","Part Time","Male","9","","","","6"
"NPD Combination","2016","Not Working","Female","9","","","","6"
"NPD Combination","2016","Not Working","Male","8","","","","6"
"NPD Combination","2016","Full Time","Female","5","","","","6"
"Other","2016","Part Time","Female","27","","","","8"
"Other","2016","Not Working","Male","22","","","","8"
"Other","2016","Not Working","Female","11","","","","8"
"Other","2016","Full Time","Male","63","0.0302211755556213","0.0233777604413392","0.0370645906699034","8"
"Other","2016","Full Time","Female","16","","","","8"
"Other","2016","Part Time","Male","14","","","","8"
"PDS/Linke","2016","Full Time","Male","157","0.0587755161730772","0.0493733982650304","0.068177634081124","5"
"PDS/Linke","2016","Full Time","Female","91","0.0662274129272599","0.0516243165715899","0.0808305092829299","5"
"PDS/Linke","2016","Part Time","Female","113","0.0626910278087202","0.0511509876030628","0.0742310680143777","5"
"PDS/Linke","2016","Part Time","Male","74","0.107304262807516","0.0851982294509417","0.12941029616409","5"
"PDS/Linke","2016","Not Working","Female","152","0.0629469124453391","0.051852852424913","0.0740409724657652","5"
"PDS/Linke","2016","Not Working","Male","129","0.0625711320475926","0.0508745907289128","0.0742676733662725","5"
"SPD","2016","Full Time","Female","273","0.27577720872342","0.24953376791142","0.30202064953542","2"
"SPD","2016","Not Working","Female","527","0.292909616218139","0.272121005005464","0.313698227430813","2"
"SPD","2016","Not Working","Male","506","0.305896339735203","0.283642723265312","0.328149956205095","2"
"SPD","2016","Full Time","Male","595","0.264013791297134","0.24639285405623","0.281634728538038","2"
"SPD","2016","Part Time","Male","176","0.223126038023121","0.19338877372965","0.252863302316593","2"
"SPD","2016","Part Time","Female","408","0.247770318495791","0.22721789159512","0.268322745396462","2"
"AfD","2017","Full Time","Male","210","0.0807218047106608","0.070412304419058","0.0910313050022635","7"
"AfD","2017","Full Time","Female","41","0.0279511891797262","0.0190081112202925","0.0368942671391599","7"
"AfD","2017","Part Time","Female","60","0.0320664970358472","0.0241799743722984","0.039953019699396","7"
"AfD","2017","Not Working","Female","62","0.028439099021276","0.0213178461425664","0.0355603518999856","7"
"AfD","2017","Part Time","Male","50","0.0819617477079411","0.0641882239937274","0.0997352714221547","7"
"AfD","2017","Not Working","Male","96","0.0669311691646173","0.0560520868343492","0.0778102514948854","7"
"CDU/CSU","2017","Full Time","Male","1036","0.368116194522791","0.349863382608551","0.38636900643703","1"
"CDU/CSU","2017","Not Working","Male","915","0.408558545497679","0.387159014923628","0.429958076071729","1"
"CDU/CSU","2017","Not Working","Female","928","0.428562030627066","0.407361102714478","0.449762958539655","1"
"CDU/CSU","2017","Full Time","Female","435","0.352431734151753","0.326512443152976","0.378351025150531","1"
"CDU/CSU","2017","Part Time","Female","704","0.330415189074684","0.30935948185815","0.351470896291217","1"
"CDU/CSU","2017","Part Time","Male","281","0.292716313606529","0.263234253443197","0.322198373769862","1"
"FDP","2017","Full Time","Female","46","0.0222381425166109","0.0142377989916455","0.0302384860415762","3"
"FDP","2017","Part Time","Female","52","0.0363649500915285","0.0279851274573098","0.0447447727257472","3"
"FDP","2017","Not Working","Female","63","0.0354608261122914","0.027537676865624","0.0433839753589589","3"
"FDP","2017","Full Time","Male","147","0.0546679308340615","0.0460643901263864","0.0632714715417366","3"
"FDP","2017","Not Working","Male","83","0.0361321423395374","0.0280080131319776","0.0442562715470973","3"
"FDP","2017","Part Time","Male","51","0.0544198780681807","0.0397216326995083","0.0691181234368531","3"
"NPD Combination","2017","Full Time","Female","4","","","","6"
"NPD Combination","2017","Full Time","Male","41","0.0125043681733376","0.00829887267863515","0.0167098636680401","6"
"NPD Combination","2017","Part Time","Male","12","","","","6"
"NPD Combination","2017","Part Time","Female","13","","","","6"
"NPD Combination","2017","Not Working","Male","6","","","","6"
"NPD Combination","2017","Not Working","Female","12","","","","6"
"Other","2017","Full Time","Male","36","0.0157538238647587","0.0110411914606917","0.0204664562688257","8"
"Other","2017","Full Time","Female","7","","","","8"
"Other","2017","Part Time","Male","19","","","","8"
"Other","2017","Part Time","Female","25","","","","8"
"Other","2017","Not Working","Male","17","","","","8"
"Other","2017","Not Working","Female","15","","","","8"
"PDS/Linke","2017","Full Time","Male","172","0.0616369411820536","0.0525351955412432","0.070738686822864","5"
"PDS/Linke","2017","Part Time","Male","101","0.127458013841534","0.105850028111726","0.149065999571342","5"
"PDS/Linke","2017","Full Time","Female","114","0.0801888471362156","0.0654538805407847","0.0949238137316465","5"
"PDS/Linke","2017","Part Time","Female","136","0.0713096005471799","0.0597897587641227","0.0828294423302371","5"
"PDS/Linke","2017","Not Working","Female","154","0.061809150130197","0.0514925770396062","0.0721257232207879","5"
"PDS/Linke","2017","Not Working","Male","152","0.0687387026387659","0.0577243834134527","0.0797530218640791","5"
"SPD","2017","Full Time","Female","381","0.309039661526107","0.283968381675864","0.33411094137635","2"
"SPD","2017","Part Time","Female","559","0.317756326935406","0.296913630832728","0.338599023038085","2"
"SPD","2017","Full Time","Male","717","0.285175889584101","0.268088540063735","0.302263239104466","2"
"SPD","2017","Part Time","Male","261","0.268150950682999","0.239447244821022","0.296854656544976","2"
"SPD","2017","Not Working","Female","662","0.342589590597978","0.322258117482218","0.362921063713739","2"
"SPD","2017","Not Working","Male","631","0.360328022400029","0.339427896673986","0.381228148126073","2"
"AfD","2018","Full Time","Male","289","0.104080944085729","0.0925648342753602","0.115597053896098","7"
"AfD","2018","Full Time","Female","69","0.0628102831148823","0.0497068729253802","0.0759136933043843","7"
"AfD","2018","Part Time","Male","70","0.104971416056332","0.0856821277425541","0.12426070437011","7"
"AfD","2018","Part Time","Female","97","0.0420882331796869","0.0332507248649034","0.0509257414944705","7"
"AfD","2018","Not Working","Male","112","0.0689178951892205","0.0580862342413438","0.0797495561370972","7"
"AfD","2018","Not Working","Female","88","0.0340137053715353","0.0262517966275087","0.0417756141155618","7"
"CDU/CSU","2018","Full Time","Male","947","0.336177774437596","0.318362349229047","0.353993199646145","1"
"CDU/CSU","2018","Full Time","Female","391","0.307876683082531","0.282945933109028","0.332807433056033","1"
"CDU/CSU","2018","Not Working","Male","913","0.395124146362706","0.374219877902604","0.416028414822807","1"
"CDU/CSU","2018","Not Working","Female","911","0.447856324732568","0.426562607424674","0.469150042040462","1"
"CDU/CSU","2018","Part Time","Female","672","0.33662781573002","0.315828915958348","0.357426715501692","1"
"CDU/CSU","2018","Part Time","Male","309","0.309680540810935","0.280583807055669","0.338777274566201","1"
"FDP","2018","Full Time","Female","68","0.0428621163592266","0.031923075058828","0.0538011576596253","3"
"FDP","2018","Part Time","Female","71","0.0406471498792622","0.0319557252492306","0.0493385745092939","3"
"FDP","2018","Not Working","Female","72","0.0376997016761161","0.0295436429462079","0.0458557604060242","3"
"FDP","2018","Full Time","Male","174","0.066437739051859","0.0570455924088991","0.0758298856948189","3"
"FDP","2018","Not Working","Male","98","0.0444344705005218","0.0356234683567531","0.0532454726442906","3"
"FDP","2018","Part Time","Male","66","0.0584002057067657","0.0436430523740776","0.0731573590394538","3"
"NPD Combination","2018","Full Time","Male","11","","","","6"
"NPD Combination","2018","Full Time","Female","3","","","","6"
"NPD Combination","2018","Part Time","Male","3","","","","6"
"NPD Combination","2018","Part Time","Female","5","","","","6"
"NPD Combination","2018","Not Working","Male","4","","","","6"
"NPD Combination","2018","Not Working","Female","4","","","","6"
"Other","2018","Full Time","Male","54","0.0246730343219739","0.0188228143490587","0.0305232542948891","8"
"Other","2018","Full Time","Female","16","","","","8"
"Other","2018","Part Time","Male","21","","","","8"
"Other","2018","Part Time","Female","36","0.0146186164043093","0.00933608551084479","0.0199011472977737","8"
"Other","2018","Not Working","Male","19","","","","8"
"Other","2018","Not Working","Female","20","","","","8"
"PDS/Linke","2018","Full Time","Male","203","0.06651634976264","0.0571190439324309","0.0759136555928491","5"
"PDS/Linke","2018","Full Time","Female","143","0.0943956653606559","0.0786049983325355","0.110186332388776","5"
"PDS/Linke","2018","Part Time","Male","128","0.138121246346986","0.11640846016419","0.159834032529781","5"
"PDS/Linke","2018","Part Time","Female","173","0.0924937728816826","0.0797420816480474","0.105245464115318","5"
"PDS/Linke","2018","Not Working","Female","182","0.0700869793158408","0.0591550727010638","0.0810188859306177","5"
"PDS/Linke","2018","Not Working","Male","168","0.0685307952488571","0.0577273518428819","0.0793342386548324","5"
"SPD","2018","Full Time","Female","316","0.258902263207452","0.235245197808473","0.28255932860643","2"
"SPD","2018","Part Time","Male","221","0.198119057831072","0.173036010545109","0.223202105117036","2"
"SPD","2018","Part Time","Female","452","0.230649669252406","0.21210900777685","0.249190330727962","2"
"SPD","2018","Not Working","Female","549","0.286813459506337","0.267446679889829","0.306180239122846","2"
"SPD","2018","Not Working","Male","593","0.335339981793603","0.315152715561586","0.35552724802562","2"
"SPD","2018","Full Time","Male","619","0.25504526696791","0.238606873364652","0.271483660571168","2"
"AfD","2019","Full Time","Male","293","0.124646148470964","0.113129242928269","0.13616305401366","7"
"AfD","2019","Part Time","Male","79","0.0970953841525606","0.078296941602082","0.115893826703039","7"
"AfD","2019","Full Time","Female","71","0.0504545112684777","0.0391845665035432","0.0617244560334121","7"
"AfD","2019","Part Time","Female","94","0.0538379887813832","0.0440631347183691","0.0636128428443973","7"
"AfD","2019","Not Working","Female","80","0.0389297731445936","0.0303357766693353","0.047523769619852","7"
"AfD","2019","Not Working","Male","132","0.0722038712180569","0.0602069210945368","0.084200821341577","7"
"CDU/CSU","2019","Full Time","Female","423","0.273853425973591","0.250892725464171","0.296814126483012","1"
"CDU/CSU","2019","Not Working","Male","666","0.379464524570242","0.356972257504314","0.401956791636169","1"
"CDU/CSU","2019","Full Time","Male","1124","0.304963518677116","0.288911402475099","0.321015634879133","1"
"CDU/CSU","2019","Not Working","Female","752","0.410015713185531","0.388163413595847","0.431868012775216","1"
"CDU/CSU","2019","Part Time","Male","259","0.256081891847732","0.228370799820602","0.283792983874862","1"
"CDU/CSU","2019","Part Time","Female","577","0.265804851328905","0.246672413017435","0.284937289640375","1"
"FDP","2019","Full Time","Female","82","0.0387463452882568","0.0288095058493941","0.0486831847271196","3"
"FDP","2019","Not Working","Female","82","0.0408208974531405","0.0320292998597811","0.0496124950464999","3"
"FDP","2019","Full Time","Male","275","0.0676279173003476","0.0588727956110739","0.0763830389896213","3"
"FDP","2019","Part Time","Female","75","0.0389355728553378","0.0305577215006561","0.0473134242100196","3"
"FDP","2019","Not Working","Male","109","0.0598675616637558","0.0488710576315572","0.0708640656959545","3"
"FDP","2019","Part Time","Male","66","0.0457079105232533","0.03244807958545","0.0589677414610565","3"
"NPD Combination","2019","Full Time","Male","13","","","","6"
"NPD Combination","2019","Full Time","Female","1","","","","6"
"NPD Combination","2019","Part Time","Male","5","","","","6"
"NPD Combination","2019","Not Working","Female","4","","","","6"
"NPD Combination","2019","Part Time","Female","4","","","","6"
"NPD Combination","2019","Not Working","Male","3","","","","6"
"Other","2019","Full Time","Male","79","0.0286588589160374","0.022841579976735","0.0344761378553398","8"
"Other","2019","Full Time","Female","24","","","","8"
"Other","2019","Part Time","Male","30","0.0250808082138638","0.0151529237540569","0.0350086926736707","8"
"Other","2019","Part Time","Female","60","0.0272047400568992","0.0201591701555468","0.0342503099582516","8"
"Other","2019","Not Working","Male","34","0.0169922849593219","0.0110017074973024","0.0229828624213414","8"
"Other","2019","Not Working","Female","37","0.0134479911043412","0.0083304024809021","0.0185655797277803","8"
"PDS/Linke","2019","Full Time","Male","212","0.0707662002475311","0.0618253259838812","0.079707074511181","5"
"PDS/Linke","2019","Full Time","Female","131","0.0976806833967837","0.0823945244771275","0.11296684231644","5"
