"party","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Grüne","2010","vocational + Abi","Male","52","0.13276247917616","0.095350450703265","0.170174507649055"
"Grüne","2010","vocational + Abi","Female","115","0.181503641750661","0.147853734604788","0.215153548896535"
"Grüne","2010","higher vocational","Male","55","0.101200338707758","0.0754997726944108","0.126900904721106"
"Grüne","2010","higher vocational","Female","49","0.111181495356937","0.0767925882386054","0.145570402475269"
"Grüne","2010","higher education","Male","350","0.17261473139363","0.155333036504944","0.189896426282316"
"Grüne","2010","higher education","Female","490","0.325155297521985","0.301683318186491","0.348627276857479"
"PDS/Linke","2010","in school","Male","","","",""
"PDS/Linke","2010","in school","Female","","","",""
"PDS/Linke","2010","inadequately","Male","","","",""
"PDS/Linke","2010","inadequately","Female","","","",""
"PDS/Linke","2010","general elemantary","Male","","","",""
"PDS/Linke","2010","general elemantary","Female","34","0.0383485078108595","0.0218588243426168","0.0548381912791023"
"PDS/Linke","2010","middle vocational","Male","219","0.0953212217067046","0.0833949321815379","0.107247511231871"
"PDS/Linke","2010","middle vocational","Female","216","0.0845737892213905","0.0738162956446416","0.0953312827981394"
"PDS/Linke","2010","vocational + Abi","Male","","","",""
"PDS/Linke","2010","vocational + Abi","Female","30","0.0823892448687097","0.0583844868945159","0.106394002842903"
"PDS/Linke","2010","higher vocational","Male","","","",""
"PDS/Linke","2010","higher vocational","Female","","","",""
"PDS/Linke","2010","higher education","Male","153","0.0829592004550007","0.0703461503554807","0.0955722505545207"
"PDS/Linke","2010","higher education","Female","128","0.0881641759083723","0.0739570320788042","0.10237131973794"
"NPD Combination","2010","in school","Male","","","",""
"NPD Combination","2010","in school","Female","","","",""
"NPD Combination","2010","inadequately","Male","","","",""
"NPD Combination","2010","inadequately","Female","","","",""
"NPD Combination","2010","general elemantary","Male","","","",""
"NPD Combination","2010","general elemantary","Female","","","",""
"NPD Combination","2010","middle vocational","Male","73","0.0360911924283267","0.0285162046479251","0.0436661802087282"
"NPD Combination","2010","middle vocational","Female","34","0.0124594030989928","0.00817088125237031","0.0167479249456152"
"NPD Combination","2010","vocational + Abi","Male","","","",""
"NPD Combination","2010","vocational + Abi","Female","","","",""
"NPD Combination","2010","higher vocational","Male","","","",""
"NPD Combination","2010","higher vocational","Female","","","",""
"NPD Combination","2010","higher education","Male","","","",""
"NPD Combination","2010","higher education","Female","","","",""
"AfD","2010","in school","Male","","","",""
"AfD","2010","in school","Female","","","",""
"AfD","2010","inadequately","Male","","","",""
"AfD","2010","inadequately","Female","","","",""
"AfD","2010","general elemantary","Male","","","",""
"AfD","2010","general elemantary","Female","","","",""
"AfD","2010","middle vocational","Male","","","",""
"AfD","2010","middle vocational","Female","","","",""
"AfD","2010","vocational + Abi","Male","","","",""
"AfD","2010","vocational + Abi","Female","","","",""
"AfD","2010","higher vocational","Male","","","",""
"AfD","2010","higher vocational","Female","","","",""
"AfD","2010","higher education","Male","","","",""
"AfD","2010","higher education","Female","","","",""
"Other","2010","in school","Male","","","",""
"Other","2010","in school","Female","","","",""
"Other","2010","inadequately","Male","","","",""
"Other","2010","inadequately","Female","","","",""
"Other","2010","general elemantary","Male","","","",""
"Other","2010","general elemantary","Female","","","",""
"Other","2010","middle vocational","Male","35","0.0151300419714199","0.0101724262744891","0.0200876576683507"
"Other","2010","middle vocational","Female","","","",""
"Other","2010","vocational + Abi","Male","","","",""
"Other","2010","vocational + Abi","Female","","","",""
"Other","2010","higher vocational","Male","","","",""
"Other","2010","higher vocational","Female","","","",""
"Other","2010","higher education","Male","","","",""
"Other","2010","higher education","Female","","","",""
"CDU/CSU","2011","in school","Male","","","",""
"CDU/CSU","2011","in school","Female","","","",""
"CDU/CSU","2011","inadequately","Male","","","",""
"CDU/CSU","2011","inadequately","Female","","","",""
"CDU/CSU","2011","general elemantary","Male","75","0.288901969902673","0.226704460182501","0.351099479622845"
"CDU/CSU","2011","general elemantary","Female","207","0.472455184271369","0.427272538454161","0.517637830088578"
"CDU/CSU","2011","middle vocational","Male","878","0.389676087837467","0.368753329562723","0.41059884611221"
"CDU/CSU","2011","middle vocational","Female","870","0.422127199930129","0.400917171478092","0.443337228382165"
"CDU/CSU","2011","vocational + Abi","Male","80","0.370444360835111","0.309725515041569","0.431163206628653"
"CDU/CSU","2011","vocational + Abi","Female","107","0.31361112798521","0.261796357114053","0.365425898856367"
"CDU/CSU","2011","higher vocational","Male","221","0.430293385024329","0.38586128220415","0.474725487844509"
"CDU/CSU","2011","higher vocational","Female","95","0.411409627526953","0.348494082640867","0.474325172413039"
"CDU/CSU","2011","higher education","Male","606","0.385808101623527","0.361767489289672","0.409848713957381"
"CDU/CSU","2011","higher education","Female","352","0.261882128225113","0.23717074278172","0.286593513668506"
"SPD","2011","in school","Male","","","",""
"SPD","2011","in school","Female","","","",""
"SPD","2011","inadequately","Male","","","",""
"SPD","2011","inadequately","Female","","","",""
"SPD","2011","general elemantary","Male","82","0.485428730124007","0.416845408846675","0.554012051401339"
"SPD","2011","general elemantary","Female","192","0.419380169801448","0.374720907240812","0.464039432362084"
"SPD","2011","middle vocational","Male","737","0.366045679461022","0.345378391431872","0.386712967490172"
"SPD","2011","middle vocational","Female","713","0.3592870959382","0.338682884343873","0.379891307532528"
"SPD","2011","vocational + Abi","Male","72","0.248288412603835","0.193969783261365","0.302607041946306"
"SPD","2011","vocational + Abi","Female","91","0.308580850221726","0.256995317446744","0.360166382996708"
"SPD","2011","higher vocational","Male","156","0.344932817917846","0.302274956313233","0.387590679522459"
"SPD","2011","higher vocational","Female","69","0.306186219742771","0.247257305274059","0.365115134211483"
"SPD","2011","higher education","Male","382","0.241031122264053","0.219908085389171","0.262154159138935"
"SPD","2011","higher education","Female","275","0.245997725856046","0.221791160203261","0.270204291508831"
"FDP","2011","in school","Male","","","",""
"FDP","2011","in school","Female","","","",""
"FDP","2011","inadequately","Male","","","",""
"FDP","2011","inadequately","Female","","","",""
"FDP","2011","general elemantary","Male","","","",""
"FDP","2011","general elemantary","Female","","","",""
"FDP","2011","middle vocational","Male","62","0.0257994637129297","0.0189977807036262","0.0326011467222333"
"FDP","2011","middle vocational","Female","56","0.0238986030846016","0.0173396098732319","0.0304575962959712"
"FDP","2011","vocational + Abi","Male","","","",""
"FDP","2011","vocational + Abi","Female","","","",""
"FDP","2011","higher vocational","Male","","","",""
"FDP","2011","higher vocational","Female","","","",""
"FDP","2011","higher education","Male","97","0.0520461772676694","0.0410764502219316","0.0630159043134072"
"FDP","2011","higher education","Female","51","0.0382938792983905","0.0275077114159358","0.0490800471808452"
"Grüne","2011","in school","Male","","","",""
"Grüne","2011","in school","Female","","","",""
"Grüne","2011","inadequately","Male","","","",""
"Grüne","2011","inadequately","Female","","","",""
"Grüne","2011","general elemantary","Male","","","",""
"Grüne","2011","general elemantary","Female","34","0.0464943846606843","0.0274387442294219","0.0655500250919466"
"Grüne","2011","middle vocational","Male","185","0.107563323633751","0.0942707927466348","0.120855854520866"
"Grüne","2011","middle vocational","Female","286","0.123015837344622","0.108910617973807","0.137121056715436"
"Grüne","2011","vocational + Abi","Male","50","0.236778607201887","0.183329377270456","0.290227837133317"
"Grüne","2011","vocational + Abi","Female","82","0.286287864698456","0.235805958790614","0.336769770606298"
"Grüne","2011","higher vocational","Male","47","0.115848806225044","0.0871279123806647","0.144569700069423"
"Grüne","2011","higher vocational","Female","54","0.20638950556126","0.154645306821682","0.258133704300837"
"Grüne","2011","higher education","Male","337","0.233747428941664","0.212846422185028","0.254648435698299"
"Grüne","2011","higher education","Female","432","0.358592441779099","0.331636847813719","0.38554803574448"
"PDS/Linke","2011","in school","Male","","","",""
"PDS/Linke","2011","in school","Female","","","",""
"PDS/Linke","2011","inadequately","Male","","","",""
"PDS/Linke","2011","inadequately","Female","","","",""
"PDS/Linke","2011","general elemantary","Male","","","",""
"PDS/Linke","2011","general elemantary","Female","","","",""
"PDS/Linke","2011","middle vocational","Male","144","0.0648049402916173","0.0542430409095502","0.0753668396736844"
"PDS/Linke","2011","middle vocational","Female","118","0.0517351759443726","0.0422234081052907","0.0612469437834546"
"PDS/Linke","2011","vocational + Abi","Male","","","",""
"PDS/Linke","2011","vocational + Abi","Female","","","",""
"PDS/Linke","2011","higher vocational","Male","","","",""
"PDS/Linke","2011","higher vocational","Female","","","",""
"PDS/Linke","2011","higher education","Male","127","0.0620684445453695","0.0501524905834119","0.073984398507327"
"PDS/Linke","2011","higher education","Female","94","0.0822598121128571","0.0668166925045266","0.0977029317211876"
"NPD Combination","2011","in school","Male","","","",""
"NPD Combination","2011","in school","Female","","","",""
"NPD Combination","2011","inadequately","Male","","","",""
"NPD Combination","2011","inadequately","Female","","","",""
"NPD Combination","2011","general elemantary","Male","","","",""
"NPD Combination","2011","general elemantary","Female","","","",""
"NPD Combination","2011","middle vocational","Male","54","0.0319186938368917","0.0243770618002276","0.0394603258735558"
"NPD Combination","2011","middle vocational","Female","","","",""
"NPD Combination","2011","vocational + Abi","Male","","","",""
"NPD Combination","2011","vocational + Abi","Female","","","",""
"NPD Combination","2011","higher vocational","Male","","","",""
"NPD Combination","2011","higher vocational","Female","","","",""
"NPD Combination","2011","higher education","Male","","","",""
"NPD Combination","2011","higher education","Female","","","",""
"AfD","2011","in school","Male","","","",""
"AfD","2011","in school","Female","","","",""
"AfD","2011","inadequately","Male","","","",""
"AfD","2011","inadequately","Female","","","",""
"AfD","2011","general elemantary","Male","","","",""
"AfD","2011","general elemantary","Female","","","",""
"AfD","2011","middle vocational","Male","","","",""
"AfD","2011","middle vocational","Female","","","",""
"AfD","2011","vocational + Abi","Male","","","",""
"AfD","2011","vocational + Abi","Female","","","",""
"AfD","2011","higher vocational","Male","","","",""
"AfD","2011","higher vocational","Female","","","",""
"AfD","2011","higher education","Male","","","",""
"AfD","2011","higher education","Female","","","",""
"Other","2011","in school","Male","","","",""
"Other","2011","in school","Female","","","",""
"Other","2011","inadequately","Male","","","",""
"Other","2011","inadequately","Female","","","",""
"Other","2011","general elemantary","Male","","","",""
"Other","2011","general elemantary","Female","","","",""
"Other","2011","middle vocational","Male","","","",""
"Other","2011","middle vocational","Female","","","",""
"Other","2011","vocational + Abi","Male","","","",""
"Other","2011","vocational + Abi","Female","","","",""
"Other","2011","higher vocational","Male","","","",""
"Other","2011","higher vocational","Female","","","",""
"Other","2011","higher education","Male","","","",""
"Other","2011","higher education","Female","","","",""
"CDU/CSU","2012","in school","Male","","","",""
"CDU/CSU","2012","in school","Female","","","",""
"CDU/CSU","2012","inadequately","Male","","","",""
"CDU/CSU","2012","inadequately","Female","","","",""
"CDU/CSU","2012","general elemantary","Male","71","0.30068579011893","0.237134302352033","0.364237277885827"
"CDU/CSU","2012","general elemantary","Female","211","0.48040358855608","0.434597186160684","0.526209990951476"
"CDU/CSU","2012","middle vocational","Male","858","0.400171997357547","0.378948063403509","0.421395931311586"
"CDU/CSU","2012","middle vocational","Female","871","0.434046318604541","0.412575546965312","0.455517090243769"
"CDU/CSU","2012","vocational + Abi","Male","70","0.321925066774143","0.261279800159989","0.382570333388296"
"CDU/CSU","2012","vocational + Abi","Female","118","0.36553562840135","0.312269424964852","0.418801831837847"
"CDU/CSU","2012","higher vocational","Male","221","0.42737752138717","0.382748524447474","0.472006518326867"
"CDU/CSU","2012","higher vocational","Female","85","0.445669515484241","0.378122328235639","0.513216702732843"
"CDU/CSU","2012","higher education","Male","597","0.374662906653854","0.350566089275514","0.398759724032194"
"CDU/CSU","2012","higher education","Female","355","0.277870810251587","0.252344700476943","0.303396920026231"
"SPD","2012","in school","Male","","","",""
"SPD","2012","in school","Female","","","",""
"SPD","2012","inadequately","Male","","","",""
"SPD","2012","inadequately","Female","","","",""
"SPD","2012","general elemantary","Male","73","0.414415034207344","0.34614253462062","0.482687533794067"
"SPD","2012","general elemantary","Female","177","0.377925179420708","0.333470834339179","0.422379524502238"
"SPD","2012","middle vocational","Male","743","0.358545868858999","0.337770710906199","0.379321026811799"
"SPD","2012","middle vocational","Female","731","0.361040183347857","0.340233458997951","0.381846907697762"
"SPD","2012","vocational + Abi","Male","84","0.322941056913837","0.262245690421109","0.383636423406564"
"SPD","2012","vocational + Abi","Female","93","0.296955042605807","0.246416796261914","0.347493288949701"
"SPD","2012","higher vocational","Male","153","0.362653737439552","0.319281593320142","0.406025881558962"
"SPD","2012","higher vocational","Female","63","0.2772412768757","0.216407883921055","0.338074669830345"
"SPD","2012","higher education","Male","410","0.26216063834867","0.240265540276671","0.284055736420669"
"SPD","2012","higher education","Female","288","0.269176979666213","0.243902583651611","0.294451375680816"
"FDP","2012","in school","Male","","","",""
"FDP","2012","in school","Female","","","",""
"FDP","2012","inadequately","Male","","","",""
"FDP","2012","inadequately","Female","","","",""
"FDP","2012","general elemantary","Male","","","",""
"FDP","2012","general elemantary","Female","","","",""
"FDP","2012","middle vocational","Male","53","0.0281469269491582","0.0209821121522979","0.0353117417460184"
"FDP","2012","middle vocational","Female","","","",""
"FDP","2012","vocational + Abi","Male","","","",""
"FDP","2012","vocational + Abi","Female","","","",""
"FDP","2012","higher vocational","Male","","","",""
"FDP","2012","higher vocational","Female","","","",""
"FDP","2012","higher education","Male","78","0.0450862637264342","0.0347565940031926","0.0554159334496758"
"FDP","2012","higher education","Female","40","0.0334436328577438","0.0231983008807415","0.043688964834746"
"Grüne","2012","in school","Male","","","",""
"Grüne","2012","in school","Female","","","",""
"Grüne","2012","inadequately","Male","","","",""
"Grüne","2012","inadequately","Female","","","",""
"Grüne","2012","general elemantary","Male","","","",""
"Grüne","2012","general elemantary","Female","","","",""
"Grüne","2012","middle vocational","Male","146","0.0929624240221083","0.0803831514123803","0.105541696631836"
"Grüne","2012","middle vocational","Female","266","0.113055910441858","0.0993381274725394","0.126773693411177"
"Grüne","2012","vocational + Abi","Male","34","0.184495123659152","0.134146640100048","0.234843607218256"
"Grüne","2012","vocational + Abi","Female","78","0.257290842796738","0.208939914002681","0.305641771590795"
"Grüne","2012","higher vocational","Male","39","0.0981775739645845","0.0713337887491982","0.125021359179971"
"Grüne","2012","higher vocational","Female","43","0.191608458491494","0.138123133091442","0.245093783891546"
"Grüne","2012","higher education","Male","308","0.227362776821408","0.206497231575787","0.24822832206703"
"Grüne","2012","higher education","Female","390","0.333621063319409","0.306752584425831","0.360489542212988"
"PDS/Linke","2012","in school","Male","","","",""
"PDS/Linke","2012","in school","Female","","","",""
"PDS/Linke","2012","inadequately","Male","","","",""
"PDS/Linke","2012","inadequately","Female","","","",""
"PDS/Linke","2012","general elemantary","Male","","","",""
"PDS/Linke","2012","general elemantary","Female","","","",""
"PDS/Linke","2012","middle vocational","Male","131","0.0645522873739492","0.0539070647985161","0.0751975099493824"
"PDS/Linke","2012","middle vocational","Female","98","0.048703380042674","0.0393788554695993","0.0580279046157487"
"PDS/Linke","2012","vocational + Abi","Male","","","",""
"PDS/Linke","2012","vocational + Abi","Female","","","",""
"PDS/Linke","2012","higher vocational","Male","","","",""
"PDS/Linke","2012","higher vocational","Female","","","",""
"PDS/Linke","2012","higher education","Male","117","0.057380394786189","0.0458024295285868","0.0689583600437912"
"PDS/Linke","2012","higher education","Female","84","0.0572712038832335","0.0440303113287715","0.0705120964376955"
"NPD Combination","2012","in school","Male","","","",""
"NPD Combination","2012","in school","Female","","","",""
"NPD Combination","2012","inadequately","Male","","","",""
"NPD Combination","2012","inadequately","Female","","","",""
"NPD Combination","2012","general elemantary","Male","","","",""
"NPD Combination","2012","general elemantary","Female","","","",""
"NPD Combination","2012","middle vocational","Male","42","0.0234577134939912","0.0169011309142822","0.0300142960737003"
"NPD Combination","2012","middle vocational","Female","","","",""
"NPD Combination","2012","vocational + Abi","Male","","","",""
"NPD Combination","2012","vocational + Abi","Female","","","",""
"NPD Combination","2012","higher vocational","Male","","","",""
"NPD Combination","2012","higher vocational","Female","","","",""
"NPD Combination","2012","higher education","Male","","","",""
"NPD Combination","2012","higher education","Female","","","",""
"AfD","2012","in school","Male","","","",""
"AfD","2012","in school","Female","","","",""
"AfD","2012","inadequately","Male","","","",""
"AfD","2012","inadequately","Female","","","",""
"AfD","2012","general elemantary","Male","","","",""
"AfD","2012","general elemantary","Female","","","",""
"AfD","2012","middle vocational","Male","","","",""
"AfD","2012","middle vocational","Female","","","",""
"AfD","2012","vocational + Abi","Male","","","",""
"AfD","2012","vocational + Abi","Female","","","",""
"AfD","2012","higher vocational","Male","","","",""
"AfD","2012","higher vocational","Female","","","",""
"AfD","2012","higher education","Male","","","",""
"AfD","2012","higher education","Female","","","",""
"Other","2012","in school","Male","","","",""
"Other","2012","in school","Female","","","",""
"Other","2012","inadequately","Male","","","",""
"Other","2012","inadequately","Female","","","",""
"Other","2012","general elemantary","Male","","","",""
"Other","2012","general elemantary","Female","","","",""
"Other","2012","middle vocational","Male","74","0.032162781944247","0.024519724349148","0.039805839539346"
"Other","2012","middle vocational","Female","39","0.0236361653586167","0.0170552921768221","0.0302170385404113"
"Other","2012","vocational + Abi","Male","","","",""
"Other","2012","vocational + Abi","Female","","","",""
"Other","2012","higher vocational","Male","","","",""
"Other","2012","higher vocational","Female","","","",""
"Other","2012","higher education","Male","37","0.0302960712254213","0.0217632042322015","0.038828938218641"
"Other","2012","higher education","Female","","","",""
"CDU/CSU","2013","in school","Male","","","",""
"CDU/CSU","2013","in school","Female","","","",""
"CDU/CSU","2013","inadequately","Male","","","",""
"CDU/CSU","2013","inadequately","Female","","","",""
"CDU/CSU","2013","general elemantary","Male","107","0.343115535614609","0.290853882073774","0.395377189155444"
"CDU/CSU","2013","general elemantary","Female","251","0.508647559005225","0.465761327975728","0.551533790034721"
"CDU/CSU","2013","middle vocational","Male","929","0.422284919145307","0.401184956849875","0.443384881440739"
"CDU/CSU","2013","middle vocational","Female","926","0.452537149600668","0.431141509103365","0.473932790097971"
"CDU/CSU","2013","vocational + Abi","Male","118","0.400177988243974","0.344829897910513","0.455526078577435"
"CDU/CSU","2013","vocational + Abi","Female","161","0.39570807150214","0.346862119604041","0.444554023400239"
"CDU/CSU","2013","higher vocational","Male","219","0.4721603918107","0.426238906278721","0.518081877342679"
"CDU/CSU","2013","higher vocational","Female","93","0.379705092117886","0.316291967864484","0.443118216371288"
"CDU/CSU","2013","higher education","Male","657","0.405443395912394","0.381923679372972","0.428963112451815"
"CDU/CSU","2013","higher education","Female","432","0.299247451739671","0.274664694659695","0.323830208819648"
"SPD","2013","in school","Male","","","",""
"SPD","2013","in school","Female","","","",""
"SPD","2013","inadequately","Male","30","0.504087973972465","0.373136748829925","0.635039199115004"
"SPD","2013","inadequately","Female","","","",""
"SPD","2013","general elemantary","Male","146","0.455150077157603","0.400330684824775","0.509969469490431"
"SPD","2013","general elemantary","Female","203","0.397060248997404","0.355086476579123","0.439034021415684"
"SPD","2013","middle vocational","Male","761","0.359828198883846","0.339325175432981","0.380331222334711"
"SPD","2013","middle vocational","Female","716","0.342934716399892","0.322529987297754","0.363339445502029"
"SPD","2013","vocational + Abi","Male","99","0.270327017994729","0.220153598247653","0.320500437741806"
"SPD","2013","vocational + Abi","Female","101","0.289023189510223","0.243742629553003","0.334303749467443"
"SPD","2013","higher vocational","Male","149","0.334198497786808","0.290807983599119","0.377589011974497"
"SPD","2013","higher vocational","Female","68","0.381175907566149","0.317715455683336","0.444636359448963"
"SPD","2013","higher education","Male","445","0.258296728726391","0.237329312601371","0.279264144851411"
"SPD","2013","higher education","Female","317","0.255626265418122","0.232209264433797","0.279043266402448"
"FDP","2013","in school","Male","","","",""
"FDP","2013","in school","Female","","","",""
"FDP","2013","inadequately","Male","","","",""
"FDP","2013","inadequately","Female","","","",""
"FDP","2013","general elemantary","Male","","","",""
"FDP","2013","general elemantary","Female","","","",""
"FDP","2013","middle vocational","Male","53","0.0225612265569532","0.0162174456472022","0.0289050074667042"
"FDP","2013","middle vocational","Female","39","0.0202702656810325","0.0142126221765239","0.0263279091855411"
"FDP","2013","vocational + Abi","Male","","","",""
"FDP","2013","vocational + Abi","Female","","","",""
"FDP","2013","higher vocational","Male","","","",""
"FDP","2013","higher vocational","Female","","","",""
"FDP","2013","higher education","Male","89","0.0513357432043768","0.0407642445218335","0.06190724188692"
"FDP","2013","higher education","Female","40","0.0327863998918782","0.0232267699816869","0.0423460298020695"
"Grüne","2013","in school","Male","","","",""
"Grüne","2013","in school","Female","","","",""
"Grüne","2013","inadequately","Male","","","",""
"Grüne","2013","inadequately","Female","","","",""
"Grüne","2013","general elemantary","Male","","","",""
"Grüne","2013","general elemantary","Female","31","0.0413089105907654","0.0242373172941973","0.0583805038873335"
"Grüne","2013","middle vocational","Male","160","0.0921635622039649","0.0798067777224138","0.104520346685516"
"Grüne","2013","middle vocational","Female","260","0.111622301084942","0.0980861511609707","0.125158451008913"
"Grüne","2013","vocational + Abi","Male","46","0.1840732955206","0.140292282040425","0.227854309000775"
"Grüne","2013","vocational + Abi","Female","91","0.233310941817914","0.191064035438426","0.275557848197402"
"Grüne","2013","higher vocational","Male","42","0.101080628366286","0.073352886589861","0.128808370142712"
"Grüne","2013","higher vocational","Female","45","0.181590825635897","0.131218844949827","0.231962806321968"
"Grüne","2013","higher education","Male","327","0.208261203712182","0.188809147561626","0.227713259862737"
"Grüne","2013","higher education","Female","439","0.349588786835159","0.323990802243523","0.375186771426795"
"PDS/Linke","2013","in school","Male","","","",""
"PDS/Linke","2013","in school","Female","","","",""
"PDS/Linke","2013","inadequately","Male","","","",""
"PDS/Linke","2013","inadequately","Female","","","",""
"PDS/Linke","2013","general elemantary","Male","","","",""
"PDS/Linke","2013","general elemantary","Female","","","",""
"PDS/Linke","2013","middle vocational","Male","120","0.0581748885936942","0.0481754652850732","0.0681743119023152"
"PDS/Linke","2013","middle vocational","Female","99","0.0464968220079506","0.0374458847561311","0.0555477592597702"
"PDS/Linke","2013","vocational + Abi","Male","","","",""
"PDS/Linke","2013","vocational + Abi","Female","","","",""
"PDS/Linke","2013","higher vocational","Male","","","",""
"PDS/Linke","2013","higher vocational","Female","","","",""
"PDS/Linke","2013","higher education","Male","123","0.0518730967179071","0.0412494239066753","0.062496769529139"
"PDS/Linke","2013","higher education","Female","88","0.0531672250078616","0.0411226451769996","0.0652118048387235"
"NPD Combination","2013","in school","Male","","","",""
"NPD Combination","2013","in school","Female","","","",""
"NPD Combination","2013","inadequately","Male","","","",""
"NPD Combination","2013","inadequately","Female","","","",""
"NPD Combination","2013","general elemantary","Male","","","",""
"NPD Combination","2013","general elemantary","Female","","","",""
"NPD Combination","2013","middle vocational","Male","34","0.0223012693209656","0.0159933031170354","0.0286092355248958"
"NPD Combination","2013","middle vocational","Female","","","",""
"NPD Combination","2013","vocational + Abi","Male","","","",""
"NPD Combination","2013","vocational + Abi","Female","","","",""
"NPD Combination","2013","higher vocational","Male","","","",""
"NPD Combination","2013","higher vocational","Female","","","",""
"NPD Combination","2013","higher education","Male","","","",""
"NPD Combination","2013","higher education","Female","","","",""
"AfD","2013","in school","Male","","","",""
"AfD","2013","in school","Female","","","",""
"AfD","2013","inadequately","Male","","","",""
"AfD","2013","inadequately","Female","","","",""
"AfD","2013","general elemantary","Male","","","",""
"AfD","2013","general elemantary","Female","","","",""
"AfD","2013","middle vocational","Male","","","",""
"AfD","2013","middle vocational","Female","","","",""
"AfD","2013","vocational + Abi","Male","","","",""
"AfD","2013","vocational + Abi","Female","","","",""
"AfD","2013","higher vocational","Male","","","",""
"AfD","2013","higher vocational","Female","","","",""
"AfD","2013","higher education","Male","","","",""
"AfD","2013","higher education","Female","","","",""
"Other","2013","in school","Male","","","",""
"Other","2013","in school","Female","","","",""
"Other","2013","inadequately","Male","","","",""
"Other","2013","inadequately","Female","","","",""
"Other","2013","general elemantary","Male","","","",""
"Other","2013","general elemantary","Female","","","",""
"Other","2013","middle vocational","Male","48","0.0226859352952692","0.0163250515263952","0.0290468190641432"
"Other","2013","middle vocational","Female","","","",""
"Other","2013","vocational + Abi","Male","","","",""
"Other","2013","vocational + Abi","Female","","","",""
"Other","2013","higher vocational","Male","","","",""
"Other","2013","higher vocational","Female","","","",""
"Other","2013","higher education","Male","33","0.0247898317267496","0.0173415471044588","0.0322381163490404"
"Other","2013","higher education","Female","","","",""
"CDU/CSU","2014","in school","Male","","","",""
"CDU/CSU","2014","in school","Female","","","",""
"CDU/CSU","2014","inadequately","Male","","","",""
"CDU/CSU","2014","inadequately","Female","","","",""
"CDU/CSU","2014","general elemantary","Male","116","0.280606142218734","0.232918829378124","0.328293455059344"
"CDU/CSU","2014","general elemantary","Female","256","0.507192132815472","0.466257033309638","0.548127232321306"
"CDU/CSU","2014","middle vocational","Male","1108","0.425892941633041","0.406583012865838","0.445202870400243"
"CDU/CSU","2014","middle vocational","Female","1167","0.458958969099352","0.43997560611597","0.477942332082734"
"CDU/CSU","2014","vocational + Abi","Male","138","0.372450760685945","0.324095824400619","0.420805696971271"
"CDU/CSU","2014","vocational + Abi","Female","208","0.364621444972873","0.325483555263992","0.403759334681755"
"CDU/CSU","2014","higher vocational","Male","278","0.451906080713352","0.410723055581461","0.493089105845244"
"CDU/CSU","2014","higher vocational","Female","130","0.454816067665715","0.39700445498122","0.512627680350211"
"CDU/CSU","2014","higher education","Male","752","0.401414233080862","0.379494059682734","0.42333440647899"
"CDU/CSU","2014","higher education","Female","548","0.300402904601994","0.27878805168763","0.322017757516357"
"SPD","2014","in school","Male","","","",""
"SPD","2014","in school","Female","","","",""
"SPD","2014","inadequately","Male","","","",""
"SPD","2014","inadequately","Female","","","",""
"SPD","2014","general elemantary","Male","128","0.458045049925904","0.405163205732599","0.510926894119208"
"SPD","2014","general elemantary","Female","209","0.35779883662631","0.318550090578821","0.397047582673799"
"SPD","2014","middle vocational","Male","838","0.351669754810808","0.333023154675901","0.370316354945715"
"SPD","2014","middle vocational","Female","862","0.333054811246099","0.315100280946125","0.351009341546073"
"SPD","2014","vocational + Abi","Male","129","0.30518025046708","0.25912313142481","0.35123736950935"
"SPD","2014","vocational + Abi","Female","169","0.316689953005679","0.278864331652671","0.354515574358686"
"SPD","2014","higher vocational","Male","169","0.336559365408192","0.297457404756216","0.375661326060167"
"SPD","2014","higher vocational","Female","66","0.245050952661449","0.195115075920225","0.294986829402673"
"SPD","2014","higher education","Male","466","0.240504386537097","0.221392280580436","0.259616492493759"
"SPD","2014","higher education","Female","406","0.245562026826134","0.2252679828828","0.265856070769467"
"FDP","2014","in school","Male","","","",""
"FDP","2014","in school","Female","","","",""
"FDP","2014","inadequately","Male","","","",""
"FDP","2014","inadequately","Female","","","",""
"FDP","2014","general elemantary","Male","","","",""
"FDP","2014","general elemantary","Female","","","",""
"FDP","2014","middle vocational","Male","55","0.0179559826621534","0.0127703222511612","0.0231416430731456"
"FDP","2014","middle vocational","Female","31","0.0115378035621389","0.00746950588350265","0.0156061012407752"
"FDP","2014","vocational + Abi","Male","","","",""
"FDP","2014","vocational + Abi","Female","","","",""
"FDP","2014","higher vocational","Male","","","",""
"FDP","2014","higher vocational","Female","","","",""
"FDP","2014","higher education","Male","98","0.0551906250824113","0.0449791340101348","0.0654021161546878"
"FDP","2014","higher education","Female","58","0.0362191732277154","0.027410010565862","0.0450283358895688"
"Grüne","2014","in school","Male","","","",""
"Grüne","2014","in school","Female","","","",""
"Grüne","2014","inadequately","Male","","","",""
"Grüne","2014","inadequately","Female","","","",""
"Grüne","2014","general elemantary","Male","","","",""
"Grüne","2014","general elemantary","Female","30","0.0401918467766587","0.0241101459524368","0.0562735476008806"
"Grüne","2014","middle vocational","Male","143","0.063129393533105","0.053632323892366","0.072626463173844"
"Grüne","2014","middle vocational","Female","299","0.0942393623582567","0.0831093919034584","0.105369332813055"
"Grüne","2014","vocational + Abi","Male","52","0.166502840438179","0.129242624775784","0.203763056100573"
