"party","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"NPD","1999","35-65 y.","inadequately","","","","","6"
"NPD","1999","35-65 y.","vocational + Abi","1","","","","6"
"NPD","1999","35-65 y.","higher vocational","3","","","","6"
"NPD","1999","35-65 y.","general elemantary","5","","","","6"
"NPD","1999","35-65 y.","middle vocational","20","","","","6"
"NPD","1999","35-65 y.","higher education","","","","","6"
"NPD","1999","66 and older","in school","","","","","6"
"NPD","1999","66 and older","inadequately","","","","","6"
"NPD","1999","66 and older","general elemantary","","","","","6"
"NPD","1999","66 and older","middle vocational","3","","","","6"
"NPD","1999","66 and older","vocational + Abi","","","","","6"
"NPD","1999","66 and older","higher vocational","","","","","6"
"NPD","1999","66 and older","higher education","","","","","6"
"Other","1999","16-34 y.","in school","6","","","","8"
"Other","1999","16-34 y.","inadequately","","","","","8"
"Other","1999","16-34 y.","general elemantary","8","","","","8"
"Other","1999","16-34 y.","middle vocational","17","","","","8"
"Other","1999","35-65 y.","general elemantary","2","","","","8"
"Other","1999","35-65 y.","middle vocational","17","","","","8"
"Other","1999","35-65 y.","vocational + Abi","","","","","8"
"Other","1999","35-65 y.","higher vocational","2","","","","8"
"Other","1999","35-65 y.","higher education","4","","","","8"
"Other","1999","66 and older","middle vocational","3","","","","8"
"Other","1999","66 and older","vocational + Abi","","","","","8"
"Other","1999","16-34 y.","vocational + Abi","1","","","","8"
"Other","1999","16-34 y.","higher vocational","4","","","","8"
"Other","1999","16-34 y.","higher education","3","","","","8"
"Other","1999","35-65 y.","in school","","","","","8"
"Other","1999","35-65 y.","inadequately","","","","","8"
"Other","1999","66 and older","in school","","","","","8"
"Other","1999","66 and older","inadequately","","","","","8"
"Other","1999","66 and older","general elemantary","","","","","8"
"Other","1999","66 and older","higher vocational","1","","","","8"
"Other","1999","66 and older","higher education","2","","","","8"
"PDS/Linke","1999","16-34 y.","in school","6","","","","5"
"PDS/Linke","1999","16-34 y.","general elemantary","10","","","","5"
"PDS/Linke","1999","16-34 y.","middle vocational","37","0.0421810482861274","0.0283302684038942","0.0560318281683606","5"
"PDS/Linke","1999","16-34 y.","vocational + Abi","5","","","","5"
"PDS/Linke","1999","16-34 y.","inadequately","","","","","5"
"PDS/Linke","1999","16-34 y.","higher vocational","4","","","","5"
"PDS/Linke","1999","16-34 y.","higher education","10","","","","5"
"PDS/Linke","1999","35-65 y.","in school","","","","","5"
"PDS/Linke","1999","35-65 y.","inadequately","1","","","","5"
"PDS/Linke","1999","35-65 y.","general elemantary","6","","","","5"
"PDS/Linke","1999","35-65 y.","middle vocational","56","0.0197699943318357","0.0134739530678897","0.0260660355957817","5"
"PDS/Linke","1999","35-65 y.","vocational + Abi","3","","","","5"
"PDS/Linke","1999","35-65 y.","higher vocational","10","","","","5"
"PDS/Linke","1999","35-65 y.","higher education","83","0.0711805491740248","0.0530073561633401","0.0893537421847095","5"
"PDS/Linke","1999","66 and older","in school","","","","","5"
"PDS/Linke","1999","66 and older","inadequately","","","","","5"
"PDS/Linke","1999","66 and older","general elemantary","8","","","","5"
"PDS/Linke","1999","66 and older","middle vocational","25","","","","5"
"PDS/Linke","1999","66 and older","vocational + Abi","","","","","5"
"PDS/Linke","1999","66 and older","higher vocational","5","","","","5"
"PDS/Linke","1999","66 and older","higher education","33","0.165337824839101","0.105080043181015","0.225595606497187","5"
"SPD","1999","16-34 y.","in school","19","","","","1"
"SPD","1999","16-34 y.","inadequately","7","","","","1"
"SPD","1999","16-34 y.","general elemantary","89","0.413709060405712","0.346126115079567","0.481292005731857","1"
"SPD","1999","16-34 y.","middle vocational","362","0.441010200477457","0.406796496849167","0.475223904105747","1"
"SPD","1999","16-34 y.","vocational + Abi","51","0.43057458865934","0.340852829542725","0.520296347775955","1"
"SPD","1999","16-34 y.","higher vocational","41","0.462207181025328","0.367739762895597","0.556674599155059","1"
"SPD","1999","35-65 y.","middle vocational","923","0.483248948155897","0.460648011378985","0.505849884932809","1"
"SPD","1999","35-65 y.","vocational + Abi","42","0.364123350253093","0.275793728838462","0.452452971667723","1"
"SPD","1999","35-65 y.","higher vocational","127","0.456985377097431","0.399049733586273","0.514921020608588","1"
"SPD","1999","35-65 y.","higher education","293","0.380751453660504","0.346432170812293","0.415070736508716","1"
"SPD","1999","16-34 y.","higher education","75","0.341663720639187","0.278416048931241","0.404911392347132","1"
"SPD","1999","35-65 y.","in school","","","","","1"
"SPD","1999","35-65 y.","inadequately","46","0.807523735711728","0.706062456632129","0.908985014791327","1"
"SPD","1999","35-65 y.","general elemantary","225","0.550149312433595","0.501818358405606","0.598480266461584","1"
"SPD","1999","66 and older","in school","","","","","1"
"SPD","1999","66 and older","inadequately","10","","","","1"
"SPD","1999","66 and older","general elemantary","114","0.405492180464569","0.348389177409578","0.462595183519561","1"
"SPD","1999","66 and older","middle vocational","235","0.42800179250846","0.386035791149844","0.469967793867076","1"
"SPD","1999","66 and older","vocational + Abi","6","","","","1"
"SPD","1999","66 and older","higher vocational","18","","","","1"
"SPD","1999","66 and older","higher education","43","0.279524041753386","0.206730811249023","0.35231727225775","1"
"AfD","2000","16-34 y.","inadequately","","","","","7"
"AfD","2000","16-34 y.","in school","","","","","7"
"AfD","2000","16-34 y.","general elemantary","","","","","7"
"AfD","2000","16-34 y.","middle vocational","","","","","7"
"AfD","2000","16-34 y.","vocational + Abi","","","","","7"
"AfD","2000","35-65 y.","in school","","","","","7"
"AfD","2000","16-34 y.","higher vocational","","","","","7"
"AfD","2000","16-34 y.","higher education","","","","","7"
"AfD","2000","35-65 y.","inadequately","","","","","7"
"AfD","2000","35-65 y.","general elemantary","","","","","7"
"AfD","2000","35-65 y.","middle vocational","","","","","7"
"AfD","2000","35-65 y.","vocational + Abi","","","","","7"
"AfD","2000","35-65 y.","higher vocational","","","","","7"
"AfD","2000","35-65 y.","higher education","","","","","7"
"AfD","2000","66 and older","in school","","","","","7"
"AfD","2000","66 and older","inadequately","","","","","7"
"AfD","2000","66 and older","general elemantary","","","","","7"
"AfD","2000","66 and older","middle vocational","","","","","7"
"AfD","2000","66 and older","vocational + Abi","","","","","7"
"AfD","2000","66 and older","higher vocational","","","","","7"
"AfD","2000","66 and older","higher education","","","","","7"
"CDU/CSU","2000","16-34 y.","inadequately","3","","","","2"
"CDU/CSU","2000","16-34 y.","general elemantary","75","0.352195186098004","0.291125181432115","0.413265190763893","2"
"CDU/CSU","2000","16-34 y.","in school","36","0.3194392006342","0.235312344863572","0.403566056404828","2"
"CDU/CSU","2000","16-34 y.","middle vocational","389","0.34793729015359","0.319891131824532","0.375983448482648","2"
"CDU/CSU","2000","16-34 y.","vocational + Abi","80","0.297773205348697","0.239799555005606","0.355746855691788","2"
"CDU/CSU","2000","16-34 y.","higher vocational","61","0.35972928453131","0.283684034547152","0.435774534515469","2"
"CDU/CSU","2000","16-34 y.","higher education","123","0.309504167415503","0.263564581975342","0.355443752855664","2"
"CDU/CSU","2000","35-65 y.","in school","","","","","2"
"CDU/CSU","2000","35-65 y.","inadequately","10","","","","2"
"CDU/CSU","2000","35-65 y.","general elemantary","173","0.331673819853848","0.290569955280619","0.372777684427078","2"
"CDU/CSU","2000","35-65 y.","vocational + Abi","93","0.337936578666571","0.280878975258252","0.39499418207489","2"
"CDU/CSU","2000","35-65 y.","higher vocational","288","0.430783685610435","0.392598041088724","0.468969330132146","2"
"CDU/CSU","2000","35-65 y.","higher education","502","0.337636251290776","0.313736301671334","0.361536200910218","2"
"CDU/CSU","2000","66 and older","in school","","","","","2"
"CDU/CSU","2000","66 and older","general elemantary","204","0.470332663011319","0.422484627004052","0.518180699018586","2"
"CDU/CSU","2000","35-65 y.","middle vocational","1352","0.404959887570868","0.388312197472072","0.421607577669664","2"
"CDU/CSU","2000","66 and older","inadequately","10","","","","2"
"CDU/CSU","2000","66 and older","middle vocational","517","0.498133441908698","0.467933863265625","0.528333020551771","2"
"CDU/CSU","2000","66 and older","vocational + Abi","43","0.652809546464324","0.537073525089336","0.768545567839311","2"
"CDU/CSU","2000","66 and older","higher education","142","0.533576308177465","0.475658218235581","0.591494398119348","2"
"CDU/CSU","2000","66 and older","higher vocational","80","0.512161147605337","0.436800218110508","0.587522077100167","2"
"FDP","2000","16-34 y.","in school","1","","","","3"
"FDP","2000","16-34 y.","inadequately","1","","","","3"
"FDP","2000","16-34 y.","general elemantary","3","","","","3"
"FDP","2000","16-34 y.","middle vocational","28","","","","3"
"FDP","2000","16-34 y.","vocational + Abi","6","","","","3"
"FDP","2000","16-34 y.","higher vocational","1","","","","3"
"FDP","2000","16-34 y.","higher education","23","","","","3"
"FDP","2000","35-65 y.","in school","","","","","3"
"FDP","2000","35-65 y.","inadequately","","","","","3"
"FDP","2000","35-65 y.","general elemantary","2","","","","3"
"FDP","2000","35-65 y.","middle vocational","50","0.0154495650517046","0.0112669107592183","0.0196322193441909","3"
"FDP","2000","35-65 y.","vocational + Abi","7","","","","3"
"FDP","2000","35-65 y.","higher vocational","18","","","","3"
"FDP","2000","35-65 y.","higher education","87","0.0692838239193098","0.0564502171343646","0.082117430704255","3"
"FDP","2000","66 and older","in school","","","","","3"
"FDP","2000","66 and older","inadequately","","","","","3"
"FDP","2000","66 and older","general elemantary","8","","","","3"
"FDP","2000","66 and older","middle vocational","29","","","","3"
"FDP","2000","66 and older","higher education","7","","","","3"
"FDP","2000","66 and older","vocational + Abi","4","","","","3"
"FDP","2000","66 and older","higher vocational","5","","","","3"
"Grüne","2000","16-34 y.","in school","21","","","","4"
"Grüne","2000","16-34 y.","inadequately","1","","","","4"
"Grüne","2000","16-34 y.","general elemantary","21","","","","4"
"Grüne","2000","16-34 y.","middle vocational","92","0.0903441196828856","0.0734643420273383","0.107223897338433","4"
"Grüne","2000","16-34 y.","vocational + Abi","38","0.177692421858751","0.129230488042289","0.226154355675214","4"
"Grüne","2000","16-34 y.","higher vocational","17","","","","4"
"Grüne","2000","16-34 y.","higher education","86","0.230041930334802","0.188219397627324","0.27186446304228","4"
"Grüne","2000","35-65 y.","in school","","","","","4"
"Grüne","2000","35-65 y.","inadequately","","","","","4"
"Grüne","2000","35-65 y.","general elemantary","16","","","","4"
"Grüne","2000","35-65 y.","middle vocational","123","0.0357329437836209","0.0294377671479719","0.0420281204192698","4"
"Grüne","2000","35-65 y.","vocational + Abi","37","0.149525376468567","0.106508956878117","0.192541796059017","4"
"Grüne","2000","35-65 y.","higher vocational","41","0.0760803855728892","0.0556354720452116","0.0965252991005668","4"
"Grüne","2000","35-65 y.","higher education","230","0.15667762384411","0.138306975959494","0.175048271728725","4"
"Grüne","2000","66 and older","in school","","","","","4"
"Grüne","2000","66 and older","inadequately","","","","","4"
"Grüne","2000","66 and older","general elemantary","3","","","","4"
"Grüne","2000","66 and older","middle vocational","12","","","","4"
"Grüne","2000","66 and older","vocational + Abi","2","","","","4"
"Grüne","2000","66 and older","higher vocational","1","","","","4"
"Grüne","2000","66 and older","higher education","8","","","","4"
"NPD","2000","16-34 y.","inadequately","1","","","","6"
"NPD","2000","16-34 y.","in school","3","","","","6"
"NPD","2000","16-34 y.","general elemantary","19","","","","6"
"NPD","2000","16-34 y.","middle vocational","39","0.0393100737553151","0.027867551691459","0.0507525958191711","6"
"NPD","2000","16-34 y.","vocational + Abi","4","","","","6"
"NPD","2000","16-34 y.","higher vocational","2","","","","6"
"NPD","2000","16-34 y.","higher education","2","","","","6"
"NPD","2000","35-65 y.","in school","","","","","6"
"NPD","2000","35-65 y.","inadequately","","","","","6"
"NPD","2000","35-65 y.","general elemantary","7","","","","6"
"NPD","2000","35-65 y.","middle vocational","30","0.00715223931014132","0.00429440394279377","0.0100100746774889","6"
"NPD","2000","35-65 y.","vocational + Abi","1","","","","6"
"NPD","2000","35-65 y.","higher vocational","3","","","","6"
"NPD","2000","35-65 y.","higher education","6","","","","6"
"NPD","2000","66 and older","in school","","","","","6"
"NPD","2000","66 and older","inadequately","","","","","6"
"NPD","2000","66 and older","general elemantary","1","","","","6"
"NPD","2000","66 and older","middle vocational","2","","","","6"
"NPD","2000","66 and older","vocational + Abi","1","","","","6"
"NPD","2000","66 and older","higher vocational","","","","","6"
"NPD","2000","66 and older","higher education","1","","","","6"
"Other","2000","16-34 y.","in school","5","","","","8"
"Other","2000","16-34 y.","inadequately","3","","","","8"
"Other","2000","16-34 y.","general elemantary","4","","","","8"
"Other","2000","16-34 y.","middle vocational","19","","","","8"
"Other","2000","35-65 y.","vocational + Abi","2","","","","8"
"Other","2000","16-34 y.","vocational + Abi","","","","","8"
"Other","2000","16-34 y.","higher vocational","5","","","","8"
"Other","2000","16-34 y.","higher education","3","","","","8"
"Other","2000","35-65 y.","in school","","","","","8"
"Other","2000","35-65 y.","higher vocational","6","","","","8"
"Other","2000","35-65 y.","higher education","4","","","","8"
"Other","2000","66 and older","in school","","","","","8"
"Other","2000","66 and older","inadequately","","","","","8"
"Other","2000","35-65 y.","inadequately","","","","","8"
"Other","2000","35-65 y.","general elemantary","2","","","","8"
"Other","2000","35-65 y.","middle vocational","41","0.0110562905209008","0.00751007305277106","0.0146025079890305","8"
"Other","2000","66 and older","general elemantary","","","","","8"
"Other","2000","66 and older","middle vocational","9","","","","8"
"Other","2000","66 and older","vocational + Abi","","","","","8"
"Other","2000","66 and older","higher vocational","2","","","","8"
"Other","2000","66 and older","higher education","3","","","","8"
"PDS/Linke","2000","16-34 y.","in school","10","","","","5"
"PDS/Linke","2000","16-34 y.","vocational + Abi","10","","","","5"
"PDS/Linke","2000","16-34 y.","higher vocational","5","","","","5"
"PDS/Linke","2000","66 and older","general elemantary","8","","","","5"
"PDS/Linke","2000","66 and older","vocational + Abi","","","","","5"
"PDS/Linke","2000","66 and older","higher education","51","0.153963263694919","0.112061835503506","0.195864691886332","5"
"PDS/Linke","2000","16-34 y.","inadequately","1","","","","5"
"PDS/Linke","2000","16-34 y.","general elemantary","6","","","","5"
"PDS/Linke","2000","16-34 y.","middle vocational","73","0.054304017861379","0.0409605115765184","0.0676475241462396","5"
"PDS/Linke","2000","16-34 y.","higher education","28","","","","5"
"PDS/Linke","2000","35-65 y.","in school","","","","","5"
"PDS/Linke","2000","35-65 y.","inadequately","1","","","","5"
"PDS/Linke","2000","35-65 y.","general elemantary","2","","","","5"
"PDS/Linke","2000","35-65 y.","middle vocational","100","0.0217899413129459","0.0168386446314607","0.0267412379944311","5"
"PDS/Linke","2000","35-65 y.","vocational + Abi","8","","","","5"
"PDS/Linke","2000","35-65 y.","higher vocational","27","","","","5"
"PDS/Linke","2000","35-65 y.","higher education","143","0.0709527041054446","0.0579771007744363","0.0839283074364528","5"
"PDS/Linke","2000","66 and older","in school","","","","","5"
"PDS/Linke","2000","66 and older","inadequately","","","","","5"
"PDS/Linke","2000","66 and older","middle vocational","41","0.0348669727482187","0.0237871040101401","0.0459468414862974","5"
"PDS/Linke","2000","66 and older","higher vocational","16","","","","5"
"SPD","2000","16-34 y.","in school","42","0.338714540119426","0.253322282773488","0.424106797465363","1"
"SPD","2000","16-34 y.","inadequately","11","","","","1"
"SPD","2000","16-34 y.","general elemantary","107","0.423163768324463","0.359996126607287","0.486331410041639","1"
"SPD","2000","16-34 y.","middle vocational","468","0.420852914302642","0.391783397165933","0.449922431439351","1"
"SPD","2000","16-34 y.","vocational + Abi","101","0.438708558453164","0.375796860882251","0.501620256024078","1"
"SPD","2000","16-34 y.","higher vocational","62","0.433965611386708","0.355432746259211","0.512498476514205","1"
"SPD","2000","16-34 y.","higher education","124","0.314069351371858","0.267945435286887","0.360193267456829","1"
"SPD","2000","35-65 y.","in school","","","","","1"
"SPD","2000","35-65 y.","inadequately","27","","","","1"
"SPD","2000","35-65 y.","general elemantary","302","0.613738517633297","0.571231051816091","0.656245983450503","1"
"SPD","2000","35-65 y.","vocational + Abi","116","0.446581544015138","0.386613023811985","0.50655006421829","1"
"SPD","2000","35-65 y.","higher vocational","263","0.420366887361335","0.382302164232791","0.458431610489879","1"
"SPD","2000","35-65 y.","higher education","532","0.358930411004164","0.334687660681317","0.383173161327011","1"
"SPD","2000","66 and older","in school","","","","","1"
"SPD","2000","35-65 y.","middle vocational","1644","0.503859132449818","0.486902799886976","0.520815465012661","1"
"SPD","2000","66 and older","inadequately","9","","","","1"
"SPD","2000","66 and older","general elemantary","194","0.486147670933014","0.43823358366655","0.534061758199479","1"
"SPD","2000","66 and older","middle vocational","443","0.406768497483406","0.377098352823759","0.436438642143052","1"
"SPD","2000","66 and older","vocational + Abi","15","","","","1"
"SPD","2000","66 and older","higher vocational","65","0.367175519785669","0.294500822171507","0.439850217399831","1"
"SPD","2000","66 and older","higher education","73","0.241777230201541","0.192068602798448","0.291485857604635","1"
"AfD","2001","16-34 y.","inadequately","","","","","7"
"AfD","2001","16-34 y.","in school","","","","","7"
"AfD","2001","16-34 y.","general elemantary","","","","","7"
"AfD","2001","16-34 y.","middle vocational","","","","","7"
"AfD","2001","16-34 y.","vocational + Abi","","","","","7"
"AfD","2001","16-34 y.","higher vocational","","","","","7"
"AfD","2001","16-34 y.","higher education","","","","","7"
"AfD","2001","35-65 y.","in school","","","","","7"
"AfD","2001","35-65 y.","middle vocational","","","","","7"
"AfD","2001","35-65 y.","inadequately","","","","","7"
"AfD","2001","35-65 y.","general elemantary","","","","","7"
"AfD","2001","35-65 y.","vocational + Abi","","","","","7"
"AfD","2001","35-65 y.","higher vocational","","","","","7"
"AfD","2001","35-65 y.","higher education","","","","","7"
"AfD","2001","66 and older","in school","","","","","7"
"AfD","2001","66 and older","inadequately","","","","","7"
"AfD","2001","66 and older","general elemantary","","","","","7"
"AfD","2001","66 and older","middle vocational","","","","","7"
"AfD","2001","66 and older","vocational + Abi","","","","","7"
"AfD","2001","66 and older","higher vocational","","","","","7"
"AfD","2001","66 and older","higher education","","","","","7"
"CDU/CSU","2001","16-34 y.","in school","42","0.395777653814146","0.307916149120229","0.483639158508062","2"
"CDU/CSU","2001","16-34 y.","inadequately","3","","","","2"
"CDU/CSU","2001","16-34 y.","general elemantary","66","0.369581444766628","0.300947199293202","0.438215690240053","2"
"CDU/CSU","2001","16-34 y.","middle vocational","306","0.344065881087094","0.312872664979547","0.37525909719464","2"
"CDU/CSU","2001","16-34 y.","vocational + Abi","58","0.3096090077478","0.243344398750446","0.375873616745153","2"
"CDU/CSU","2001","16-34 y.","higher vocational","43","0.322872125567955","0.238148256059754","0.407595995076156","2"
"CDU/CSU","2001","16-34 y.","higher education","101","0.328650299858854","0.276695618806156","0.380604980911552","2"
"CDU/CSU","2001","35-65 y.","in school","","","","","2"
"CDU/CSU","2001","35-65 y.","inadequately","7","","","","2"
"CDU/CSU","2001","35-65 y.","general elemantary","128","0.314676816269158","0.268229292622505","0.36112433991581","2"
"CDU/CSU","2001","35-65 y.","middle vocational","1185","0.402364993287387","0.38469334273625","0.420036643838523","2"
"CDU/CSU","2001","35-65 y.","vocational + Abi","82","0.304808071750783","0.247049190840102","0.362566952661464","2"
"CDU/CSU","2001","35-65 y.","higher vocational","225","0.414032384249328","0.372527097211507","0.45553767128715","2"
"CDU/CSU","2001","35-65 y.","higher education","414","0.304873594280068","0.280558670109727","0.32918851845041","2"
"CDU/CSU","2001","66 and older","in school","","","","","2"
"CDU/CSU","2001","66 and older","inadequately","7","","","","2"
"CDU/CSU","2001","66 and older","general elemantary","191","0.509274438170797","0.457988661314991","0.560560215026602","2"
"CDU/CSU","2001","66 and older","middle vocational","436","0.458026998073766","0.426849019606494","0.489204976541037","2"
"CDU/CSU","2001","66 and older","vocational + Abi","36","0.606272885022136","0.485627822948637","0.726917947095636","2"
"CDU/CSU","2001","66 and older","higher vocational","73","0.500230569438148","0.4217692241883","0.578691914687997","2"
"CDU/CSU","2001","66 and older","higher education","125","0.503934476759691","0.444296518458867","0.563572435060515","2"
"FDP","2001","16-34 y.","middle vocational","27","","","","3"
"FDP","2001","16-34 y.","vocational + Abi","9","","","","3"
"FDP","2001","16-34 y.","higher vocational","1","","","","3"
"FDP","2001","16-34 y.","higher education","21","","","","3"
"FDP","2001","35-65 y.","in school","","","","","3"
"FDP","2001","16-34 y.","in school","1","","","","3"
"FDP","2001","16-34 y.","inadequately","","","","","3"
"FDP","2001","16-34 y.","general elemantary","6","","","","3"
"FDP","2001","35-65 y.","inadequately","1","","","","3"
"FDP","2001","35-65 y.","general elemantary","3","","","","3"
"FDP","2001","35-65 y.","middle vocational","59","0.0195168811939771","0.0145317765889741","0.02450198579898","3"
"FDP","2001","35-65 y.","vocational + Abi","8","","","","3"
"FDP","2001","35-65 y.","higher vocational","21","","","","3"
"FDP","2001","35-65 y.","higher education","81","0.0737604463573331","0.0599548697427077","0.0875660229719585","3"
"FDP","2001","66 and older","in school","","","","","3"
"FDP","2001","66 and older","inadequately","1","","","","3"
"FDP","2001","66 and older","general elemantary","6","","","","3"
"FDP","2001","66 and older","middle vocational","36","0.0440817931341771","0.0312362172168926","0.0569273690514616","3"
"FDP","2001","66 and older","vocational + Abi","5","","","","3"
"FDP","2001","66 and older","higher vocational","8","","","","3"
"FDP","2001","66 and older","higher education","11","","","","3"
"Grüne","2001","16-34 y.","in school","23","","","","4"
"Grüne","2001","16-34 y.","inadequately","1","","","","4"
"Grüne","2001","16-34 y.","general elemantary","19","","","","4"
"Grüne","2001","16-34 y.","middle vocational","89","0.11720179928003","0.0960811581092973","0.138322440450763","4"
"Grüne","2001","16-34 y.","vocational + Abi","26","","","","4"
"Grüne","2001","16-34 y.","higher vocational","10","","","","4"
"Grüne","2001","16-34 y.","higher education","71","0.236741851943973","0.189724679036044","0.283759024851902","4"
"Grüne","2001","35-65 y.","in school","","","","","4"
"Grüne","2001","35-65 y.","inadequately","","","","","4"
"Grüne","2001","35-65 y.","general elemantary","11","","","","4"
"Grüne","2001","35-65 y.","middle vocational","121","0.0416731331755576","0.034471451599047","0.0488748147520683","4"
"Grüne","2001","35-65 y.","vocational + Abi","40","0.185535783604942","0.136760138351288","0.234311428858597","4"
"Grüne","2001","66 and older","vocational + Abi","3","","","","4"
"Grüne","2001","66 and older","higher vocational","1","","","","4"
"Grüne","2001","35-65 y.","higher vocational","43","0.086581943147545","0.0628846948531292","0.110279191441961","4"
"Grüne","2001","35-65 y.","higher education","213","0.145571954722759","0.126944319479163","0.164199589966355","4"
"Grüne","2001","66 and older","in school","","","","","4"
"Grüne","2001","66 and older","inadequately","","","","","4"
"Grüne","2001","66 and older","general elemantary","1","","","","4"
"Grüne","2001","66 and older","middle vocational","14","","","","4"
"Grüne","2001","66 and older","higher education","11","","","","4"
"NPD","2001","16-34 y.","in school","2","","","","6"
"NPD","2001","16-34 y.","middle vocational","24","","","","6"
"NPD","2001","16-34 y.","general elemantary","11","","","","6"
"NPD","2001","16-34 y.","inadequately","1","","","","6"
"NPD","2001","16-34 y.","vocational + Abi","4","","","","6"
"NPD","2001","16-34 y.","higher vocational","1","","","","6"
"NPD","2001","16-34 y.","higher education","","","","","6"
"NPD","2001","35-65 y.","in school","","","","","6"
"NPD","2001","35-65 y.","inadequately","","","","","6"
"NPD","2001","35-65 y.","general elemantary","11","","","","6"
"NPD","2001","35-65 y.","middle vocational","31","0.00649460840868704","0.00359986145491847","0.00938935536245562","6"
"NPD","2001","35-65 y.","vocational + Abi","","","","","6"
"NPD","2001","66 and older","in school","","","","","6"
"NPD","2001","35-65 y.","higher vocational","2","","","","6"
"NPD","2001","35-65 y.","higher education","5","","","","6"
"NPD","2001","66 and older","inadequately","","","","","6"
"NPD","2001","66 and older","general elemantary","1","","","","6"
"NPD","2001","66 and older","middle vocational","3","","","","6"
"NPD","2001","66 and older","vocational + Abi","","","","","6"
"NPD","2001","66 and older","higher vocational","","","","","6"
"NPD","2001","66 and older","higher education","","","","","6"
"Other","2001","16-34 y.","in school","1","","","","8"
"Other","2001","16-34 y.","inadequately","1","","","","8"
"Other","2001","16-34 y.","general elemantary","7","","","","8"
"Other","2001","16-34 y.","middle vocational","22","","","","8"
"Other","2001","16-34 y.","vocational + Abi","","","","","8"
"Other","2001","16-34 y.","higher vocational","2","","","","8"
"Other","2001","16-34 y.","higher education","2","","","","8"
"Other","2001","35-65 y.","middle vocational","30","0.0152034847456152","0.0107939392366862","0.0196130302545442","8"
"Other","2001","35-65 y.","vocational + Abi","","","","","8"
"Other","2001","35-65 y.","higher vocational","7","","","","8"
"Other","2001","35-65 y.","higher education","6","","","","8"
"Other","2001","66 and older","vocational + Abi","","","","","8"
"Other","2001","35-65 y.","in school","","","","","8"
"Other","2001","35-65 y.","inadequately","","","","","8"
"Other","2001","35-65 y.","general elemantary","2","","","","8"
"Other","2001","66 and older","in school","","","","","8"
"Other","2001","66 and older","inadequately","","","","","8"
"Other","2001","66 and older","general elemantary","3","","","","8"
"Other","2001","66 and older","middle vocational","7","","","","8"
"Other","2001","66 and older","higher vocational","","","","","8"
"Other","2001","66 and older","higher education","","","","","8"
"PDS/Linke","2001","16-34 y.","middle vocational","47","0.0485695769966643","0.0344546083845476","0.062684545608781","5"
"PDS/Linke","2001","16-34 y.","in school","10","","","","5"
"PDS/Linke","2001","16-34 y.","vocational + Abi","5","","","","5"
"PDS/Linke","2001","16-34 y.","higher vocational","4","","","","5"
"PDS/Linke","2001","16-34 y.","higher education","17","","","","5"
"PDS/Linke","2001","35-65 y.","in school","","","","","5"
"PDS/Linke","2001","35-65 y.","inadequately","","","","","5"
"PDS/Linke","2001","16-34 y.","inadequately","1","","","","5"
"PDS/Linke","2001","16-34 y.","general elemantary","7","","","","5"
"PDS/Linke","2001","35-65 y.","general elemantary","4","","","","5"
"PDS/Linke","2001","35-65 y.","middle vocational","75","0.0177143670983059","0.0129606785703597","0.0224680556262522","5"
"PDS/Linke","2001","35-65 y.","vocational + Abi","4","","","","5"
"PDS/Linke","2001","35-65 y.","higher vocational","16","","","","5"
"PDS/Linke","2001","35-65 y.","higher education","130","0.0738870124344793","0.0600705404259448","0.0877034844430137","5"
"PDS/Linke","2001","66 and older","in school","","","","","5"
"PDS/Linke","2001","66 and older","inadequately","1","","","","5"
"PDS/Linke","2001","66 and older","general elemantary","7","","","","5"
"PDS/Linke","2001","66 and older","middle vocational","40","0.0321814215313224","0.021137757740285","0.0432250853223598","5"
"PDS/Linke","2001","66 and older","vocational + Abi","","","","","5"
"PDS/Linke","2001","66 and older","higher vocational","15","","","","5"
"PDS/Linke","2001","66 and older","higher education","50","0.159029745681435","0.115408736531065","0.202650754831805","5"
"SPD","2001","16-34 y.","in school","40","0.31824991961762","0.234560344972233","0.401939494263007","1"
"SPD","2001","16-34 y.","inadequately","5","","","","1"
"SPD","2001","16-34 y.","general elemantary","74","0.393473188569404","0.324010135983432","0.462936241155375","1"
"SPD","2001","16-34 y.","middle vocational","376","0.40475272464415","0.372523278853491","0.436982170434809","1"
"SPD","2001","16-34 y.","vocational + Abi","85","0.454812892154195","0.383442766753833","0.526183017554556","1"
"SPD","2001","16-34 y.","higher vocational","56","0.492538110775888","0.401948833210442","0.583127388341335","1"
"SPD","2001","35-65 y.","middle vocational","1457","0.49703253209047","0.479014333812916","0.515050730368025","1"
"SPD","2001","35-65 y.","vocational + Abi","110","0.444256215157047","0.381910409527826","0.506602020786269","1"
"SPD","2001","35-65 y.","higher vocational","227","0.431567192964353","0.389830960993598","0.473303424935108","1"
"SPD","2001","66 and older","in school","","","","","1"
"SPD","2001","66 and older","inadequately","5","","","","1"
"SPD","2001","16-34 y.","higher education","102","0.319612518029425","0.268033470907014","0.371191565151835","1"
"SPD","2001","35-65 y.","in school","","","","","1"
"SPD","2001","35-65 y.","inadequately","24","","","","1"
"SPD","2001","35-65 y.","general elemantary","225","0.599481842822084","0.550472192903949","0.648491492740219","1"
"SPD","2001","35-65 y.","higher education","528","0.394983329590681","0.369163452253442","0.42080320692792","1"
