"party","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Grüne","2015","Saxony","Rural Area","12","","",""
"Grüne","2015","Saxony-Anhalt","Urban Area","10","","",""
"Grüne","2015","Saxony-Anhalt","Rural Area","8","","",""
"Grüne","2015","Thuringia","Urban Area","14","","",""
"Grüne","2015","Thuringia","Rural Area","6","","",""
"PDS/Linke","2015","Schleswig-Holstein","Urban Area","7","","",""
"PDS/Linke","2015","Schleswig-Holstein","Rural Area","6","","",""
"PDS/Linke","2015","Hamburg","Urban Area","20","","",""
"PDS/Linke","2015","Hamburg","Rural Area","","","",""
"PDS/Linke","2015","Lower Saxony","Urban Area","13","","",""
"PDS/Linke","2015","Lower Saxony","Rural Area","28","","",""
"PDS/Linke","2015","Bremen","Urban Area","5","","",""
"PDS/Linke","2015","Bremen","Rural Area","","","",""
"PDS/Linke","2015","North Rhine-Westphalia","Urban Area","91","0.0282684248305813","0.0214338116828973","0.0351030379782652"
"PDS/Linke","2015","North Rhine-Westphalia","Rural Area","1","","",""
"PDS/Linke","2015","Hesse","Urban Area","31","0.0458686150503713","0.0288871280057001","0.0628501020950424"
"PDS/Linke","2015","Hesse","Rural Area","8","","",""
"PDS/Linke","2015","Rhineland-Palatinate,Saarland","Urban Area","19","","",""
"PDS/Linke","2015","Rhineland-Palatinate,Saarland","Rural Area","15","","",""
"PDS/Linke","2015","Baden-Württemberg","Urban Area","48","0.031526704854109","0.0212611217222529","0.0417922879859651"
"PDS/Linke","2015","Baden-Württemberg","Rural Area","2","","",""
"PDS/Linke","2015","Bavaria","Urban Area","25","","",""
"PDS/Linke","2015","Bavaria","Rural Area","24","","",""
"PDS/Linke","2015","Berlin","Urban Area","86","0.212793857385176","0.175870526478139","0.249717188292214"
"PDS/Linke","2015","Berlin","Rural Area","","","",""
"PDS/Linke","2015","Brandenburg","Urban Area","10","","",""
"PDS/Linke","2015","Brandenburg","Rural Area","89","0.311044514719625","0.258129212559912","0.363959816879338"
"PDS/Linke","2015","Mecklenburg-Western Pomerania","Urban Area","3","","",""
"PDS/Linke","2015","Mecklenburg-Western Pomerania","Rural Area","37","0.24246978082217","0.176877163906703","0.308062397737637"
"PDS/Linke","2015","Saxony","Urban Area","49","0.195733267228977","0.151205538142149","0.240260996315806"
"PDS/Linke","2015","Saxony","Rural Area","54","0.197562663744967","0.143965950129666","0.251159377360268"
"PDS/Linke","2015","Saxony-Anhalt","Urban Area","38","0.301978899281593","0.219489681597063","0.384468116966123"
"PDS/Linke","2015","Saxony-Anhalt","Rural Area","53","0.299950826628717","0.235302283610913","0.364599369646521"
"PDS/Linke","2015","Thuringia","Urban Area","28","","",""
"PDS/Linke","2015","Thuringia","Rural Area","51","0.29589463242974","0.234740110506774","0.357049154352705"
"NPD Combination","2015","Schleswig-Holstein","Urban Area","1","","",""
"NPD Combination","2015","Schleswig-Holstein","Rural Area","5","","",""
"NPD Combination","2015","Hamburg","Urban Area","","","",""
"NPD Combination","2015","Hamburg","Rural Area","","","",""
"NPD Combination","2015","Lower Saxony","Urban Area","2","","",""
"NPD Combination","2015","Lower Saxony","Rural Area","7","","",""
"NPD Combination","2015","Bremen","Urban Area","","","",""
"NPD Combination","2015","Bremen","Rural Area","","","",""
"NPD Combination","2015","North Rhine-Westphalia","Urban Area","8","","",""
"NPD Combination","2015","North Rhine-Westphalia","Rural Area","","","",""
"NPD Combination","2015","Hesse","Urban Area","5","","",""
"NPD Combination","2015","Hesse","Rural Area","2","","",""
"NPD Combination","2015","Rhineland-Palatinate,Saarland","Urban Area","4","","",""
"NPD Combination","2015","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"NPD Combination","2015","Baden-Württemberg","Urban Area","6","","",""
"NPD Combination","2015","Baden-Württemberg","Rural Area","","","",""
"NPD Combination","2015","Bavaria","Urban Area","8","","",""
"NPD Combination","2015","Bavaria","Rural Area","7","","",""
"NPD Combination","2015","Berlin","Urban Area","7","","",""
"NPD Combination","2015","Berlin","Rural Area","","","",""
"NPD Combination","2015","Brandenburg","Urban Area","","","",""
"NPD Combination","2015","Brandenburg","Rural Area","1","","",""
"NPD Combination","2015","Mecklenburg-Western Pomerania","Urban Area","","","",""
"NPD Combination","2015","Mecklenburg-Western Pomerania","Rural Area","6","","",""
"NPD Combination","2015","Saxony","Urban Area","12","","",""
"NPD Combination","2015","Saxony","Rural Area","5","","",""
"NPD Combination","2015","Saxony-Anhalt","Urban Area","3","","",""
"NPD Combination","2015","Saxony-Anhalt","Rural Area","3","","",""
"NPD Combination","2015","Thuringia","Urban Area","2","","",""
"NPD Combination","2015","Thuringia","Rural Area","7","","",""
"AfD","2015","Schleswig-Holstein","Urban Area","3","","",""
"AfD","2015","Schleswig-Holstein","Rural Area","5","","",""
"AfD","2015","Hamburg","Urban Area","4","","",""
"AfD","2015","Hamburg","Rural Area","","","",""
"AfD","2015","Lower Saxony","Urban Area","14","","",""
"AfD","2015","Lower Saxony","Rural Area","15","","",""
"AfD","2015","Bremen","Urban Area","3","","",""
"AfD","2015","Bremen","Rural Area","","","",""
"AfD","2015","North Rhine-Westphalia","Urban Area","37","0.0182985631230036","0.0127715794310478","0.0238255468149593"
"AfD","2015","North Rhine-Westphalia","Rural Area","1","","",""
"AfD","2015","Hesse","Urban Area","11","","",""
"AfD","2015","Hesse","Rural Area","3","","",""
"AfD","2015","Rhineland-Palatinate,Saarland","Urban Area","7","","",""
"AfD","2015","Rhineland-Palatinate,Saarland","Rural Area","1","","",""
"AfD","2015","Baden-Württemberg","Urban Area","25","","",""
"AfD","2015","Baden-Württemberg","Rural Area","4","","",""
"AfD","2015","Bavaria","Urban Area","21","","",""
"AfD","2015","Bavaria","Rural Area","20","","",""
"AfD","2015","Berlin","Urban Area","11","","",""
"AfD","2015","Berlin","Rural Area","","","",""
"AfD","2015","Brandenburg","Urban Area","1","","",""
"AfD","2015","Brandenburg","Rural Area","13","","",""
"AfD","2015","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"AfD","2015","Mecklenburg-Western Pomerania","Rural Area","4","","",""
"AfD","2015","Saxony","Urban Area","23","","",""
"AfD","2015","Saxony","Rural Area","20","","",""
"AfD","2015","Saxony-Anhalt","Urban Area","5","","",""
"AfD","2015","Saxony-Anhalt","Rural Area","5","","",""
"AfD","2015","Thuringia","Urban Area","2","","",""
"AfD","2015","Thuringia","Rural Area","18","","",""
"Other","2015","Schleswig-Holstein","Urban Area","2","","",""
"Other","2015","Schleswig-Holstein","Rural Area","2","","",""
"Other","2015","Hamburg","Urban Area","5","","",""
"Other","2015","Hamburg","Rural Area","","","",""
"Other","2015","Lower Saxony","Urban Area","4","","",""
"Other","2015","Lower Saxony","Rural Area","8","","",""
"Other","2015","Bremen","Urban Area","2","","",""
"Other","2015","Bremen","Rural Area","","","",""
"Other","2015","North Rhine-Westphalia","Urban Area","31","0.0106907083300645","0.00644979633729017","0.0149316203228389"
"Other","2015","North Rhine-Westphalia","Rural Area","","","",""
"Other","2015","Hesse","Urban Area","6","","",""
"Other","2015","Hesse","Rural Area","1","","",""
"Other","2015","Rhineland-Palatinate,Saarland","Urban Area","5","","",""
"Other","2015","Rhineland-Palatinate,Saarland","Rural Area","3","","",""
"Other","2015","Baden-Württemberg","Urban Area","12","","",""
"Other","2015","Baden-Württemberg","Rural Area","","","",""
"Other","2015","Bavaria","Urban Area","23","","",""
"Other","2015","Bavaria","Rural Area","23","","",""
"Other","2015","Berlin","Urban Area","8","","",""
"Other","2015","Berlin","Rural Area","","","",""
"Other","2015","Brandenburg","Urban Area","","","",""
"Other","2015","Brandenburg","Rural Area","4","","",""
"Other","2015","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Other","2015","Mecklenburg-Western Pomerania","Rural Area","2","","",""
"Other","2015","Saxony","Urban Area","9","","",""
"Other","2015","Saxony","Rural Area","4","","",""
"Other","2015","Saxony-Anhalt","Urban Area","1","","",""
"Other","2015","Saxony-Anhalt","Rural Area","2","","",""
"Other","2015","Thuringia","Urban Area","2","","",""
"Other","2015","Thuringia","Rural Area","3","","",""
"CDU/CSU","2016","Schleswig-Holstein","Urban Area","32","0.317895584831366","0.22115231409459","0.414638855568141"
"CDU/CSU","2016","Schleswig-Holstein","Rural Area","99","0.433025635026514","0.372797428314509","0.493253841738519"
"CDU/CSU","2016","Hamburg","Urban Area","55","0.290559194471187","0.22794860393997","0.353169785002404"
"CDU/CSU","2016","Hamburg","Rural Area","","","",""
"CDU/CSU","2016","Lower Saxony","Urban Area","153","0.391952231471469","0.345702243228404","0.438202219714533"
"CDU/CSU","2016","Lower Saxony","Rural Area","236","0.430934590764681","0.389435249820088","0.472433931709273"
"CDU/CSU","2016","Bremen","Urban Area","18","","",""
"CDU/CSU","2016","Bremen","Rural Area","","","",""
"CDU/CSU","2016","North Rhine-Westphalia","Urban Area","843","0.407460266913642","0.386027348885088","0.428893184942196"
"CDU/CSU","2016","North Rhine-Westphalia","Rural Area","27","","",""
"CDU/CSU","2016","Hesse","Urban Area","188","0.341537533528489","0.300659730131183","0.382415336925796"
"CDU/CSU","2016","Hesse","Rural Area","39","0.477656864119275","0.382115948499255","0.573197779739294"
"CDU/CSU","2016","Rhineland-Palatinate,Saarland","Urban Area","152","0.391221281306249","0.344097465511444","0.438345097101054"
"CDU/CSU","2016","Rhineland-Palatinate,Saarland","Rural Area","74","0.456266696701529","0.379802762220035","0.532730631183024"
"CDU/CSU","2016","Baden-Württemberg","Urban Area","387","0.364925557022138","0.336147708870174","0.393703405174102"
"CDU/CSU","2016","Baden-Württemberg","Rural Area","45","0.329274068955122","0.247541049323166","0.411007088587078"
"CDU/CSU","2016","Bavaria","Urban Area","305","0.478927862660169","0.44176130547786","0.516094419842478"
"CDU/CSU","2016","Bavaria","Rural Area","407","0.573215392817269","0.538004520538404","0.608426265096134"
"CDU/CSU","2016","Berlin","Urban Area","90","0.220423489813668","0.18105927430268","0.259787705324656"
"CDU/CSU","2016","Berlin","Rural Area","","","",""
"CDU/CSU","2016","Brandenburg","Urban Area","4","","",""
"CDU/CSU","2016","Brandenburg","Rural Area","71","0.353981251321082","0.294703628659707","0.413258873982458"
"CDU/CSU","2016","Mecklenburg-Western Pomerania","Urban Area","7","","",""
"CDU/CSU","2016","Mecklenburg-Western Pomerania","Rural Area","63","0.388088363115925","0.310361832362595","0.465814893869255"
"CDU/CSU","2016","Saxony","Urban Area","94","0.325337964525928","0.27016596609197","0.380509962959887"
"CDU/CSU","2016","Saxony","Rural Area","72","0.360917887497933","0.294022214034881","0.427813560960985"
"CDU/CSU","2016","Saxony-Anhalt","Urban Area","25","","",""
"CDU/CSU","2016","Saxony-Anhalt","Rural Area","76","0.413894351259163","0.343489616035903","0.484299086482424"
"CDU/CSU","2016","Thuringia","Urban Area","28","","",""
"CDU/CSU","2016","Thuringia","Rural Area","83","0.396443149997599","0.325764421131133","0.467121878864065"
"SPD","2016","Schleswig-Holstein","Urban Area","34","0.471089141774721","0.367385053843279","0.574793229706163"
"SPD","2016","Schleswig-Holstein","Rural Area","89","0.294542272827308","0.239134495188071","0.349950050466544"
"SPD","2016","Hamburg","Urban Area","65","0.331588013379884","0.266665708106795","0.396510318652973"
"SPD","2016","Hamburg","Rural Area","","","",""
"SPD","2016","Lower Saxony","Urban Area","168","0.425978054688282","0.379130808434127","0.472825300942437"
"SPD","2016","Lower Saxony","Rural Area","165","0.30372771883408","0.26518998303074","0.34226545463742"
"SPD","2016","Bremen","Urban Area","19","","",""
"SPD","2016","Bremen","Rural Area","","","",""
"SPD","2016","North Rhine-Westphalia","Urban Area","653","0.340229546159258","0.319563262984906","0.36089582933361"
"SPD","2016","North Rhine-Westphalia","Rural Area","10","","",""
"SPD","2016","Hesse","Urban Area","162","0.329533853317407","0.289016481676645","0.370051224958169"
"SPD","2016","Hesse","Rural Area","33","0.348247734742693","0.257122456752901","0.439373012732486"
"SPD","2016","Rhineland-Palatinate,Saarland","Urban Area","150","0.312731062925565","0.267965056664358","0.357497069186772"
"SPD","2016","Rhineland-Palatinate,Saarland","Rural Area","47","0.365758363540778","0.291818474221328","0.439698252860227"
"SPD","2016","Baden-Württemberg","Urban Area","187","0.169446268099105","0.147020685729525","0.191871850468684"
"SPD","2016","Baden-Württemberg","Rural Area","29","","",""
"SPD","2016","Bavaria","Urban Area","154","0.214687921075733","0.184139181248817","0.245236660902649"
"SPD","2016","Bavaria","Rural Area","154","0.194158428670587","0.165999479336635","0.222317378004538"
"SPD","2016","Berlin","Urban Area","103","0.239274273012066","0.198760252269111","0.27978829375502"
"SPD","2016","Berlin","Rural Area","","","",""
"SPD","2016","Brandenburg","Urban Area","7","","",""
"SPD","2016","Brandenburg","Rural Area","60","0.203790444835621","0.153857901463279","0.253722988207963"
"SPD","2016","Mecklenburg-Western Pomerania","Urban Area","8","","",""
"SPD","2016","Mecklenburg-Western Pomerania","Rural Area","28","","",""
"SPD","2016","Saxony","Urban Area","47","0.144758435815603","0.103322748519178","0.186194123112028"
"SPD","2016","Saxony","Rural Area","19","","",""
"SPD","2016","Saxony-Anhalt","Urban Area","22","","",""
"SPD","2016","Saxony-Anhalt","Rural Area","27","","",""
"SPD","2016","Thuringia","Urban Area","21","","",""
"SPD","2016","Thuringia","Rural Area","24","","",""
"FDP","2016","Schleswig-Holstein","Urban Area","1","","",""
"FDP","2016","Schleswig-Holstein","Rural Area","8","","",""
"FDP","2016","Hamburg","Urban Area","6","","",""
"FDP","2016","Hamburg","Rural Area","","","",""
"FDP","2016","Lower Saxony","Urban Area","14","","",""
"FDP","2016","Lower Saxony","Rural Area","5","","",""
"FDP","2016","Bremen","Urban Area","","","",""
"FDP","2016","Bremen","Rural Area","","","",""
"FDP","2016","North Rhine-Westphalia","Urban Area","79","0.0423322489813956","0.0335496503863237","0.0511148475764674"
"FDP","2016","North Rhine-Westphalia","Rural Area","","","",""
"FDP","2016","Hesse","Urban Area","22","","",""
"FDP","2016","Hesse","Rural Area","4","","",""
"FDP","2016","Rhineland-Palatinate,Saarland","Urban Area","16","","",""
"FDP","2016","Rhineland-Palatinate,Saarland","Rural Area","7","","",""
"FDP","2016","Baden-Württemberg","Urban Area","43","0.0362704644900187","0.025094165744321","0.0474467632357163"
"FDP","2016","Baden-Württemberg","Rural Area","2","","",""
"FDP","2016","Bavaria","Urban Area","24","","",""
"FDP","2016","Bavaria","Rural Area","9","","",""
"FDP","2016","Berlin","Urban Area","15","","",""
"FDP","2016","Berlin","Rural Area","","","",""
"FDP","2016","Brandenburg","Urban Area","1","","",""
"FDP","2016","Brandenburg","Rural Area","8","","",""
"FDP","2016","Mecklenburg-Western Pomerania","Urban Area","","","",""
"FDP","2016","Mecklenburg-Western Pomerania","Rural Area","2","","",""
"FDP","2016","Saxony","Urban Area","3","","",""
"FDP","2016","Saxony","Rural Area","4","","",""
"FDP","2016","Saxony-Anhalt","Urban Area","5","","",""
"FDP","2016","Saxony-Anhalt","Rural Area","6","","",""
"FDP","2016","Thuringia","Urban Area","","","",""
"FDP","2016","Thuringia","Rural Area","3","","",""
"Grüne","2016","Schleswig-Holstein","Urban Area","13","","",""
"Grüne","2016","Schleswig-Holstein","Rural Area","39","0.135188453571206","0.093626882420197","0.176750024722214"
"Grüne","2016","Hamburg","Urban Area","44","0.195560937529315","0.140864374525449","0.25025750053318"
"Grüne","2016","Hamburg","Rural Area","","","",""
"Grüne","2016","Lower Saxony","Urban Area","56","0.111586779773493","0.0817576842350492","0.141415875311936"
"Grüne","2016","Lower Saxony","Rural Area","89","0.144655366706663","0.115177756578892","0.174132976834433"
"Grüne","2016","Bremen","Urban Area","15","","",""
"Grüne","2016","Bremen","Rural Area","","","",""
"Grüne","2016","North Rhine-Westphalia","Urban Area","269","0.129882795424804","0.115219059763706","0.144546531085901"
"Grüne","2016","North Rhine-Westphalia","Rural Area","7","","",""
"Grüne","2016","Hesse","Urban Area","82","0.176094439676591","0.143261153058","0.208927726295183"
"Grüne","2016","Hesse","Rural Area","15","","",""
"Grüne","2016","Rhineland-Palatinate,Saarland","Urban Area","46","0.131074128788253","0.098486756895124","0.163661500681383"
"Grüne","2016","Rhineland-Palatinate,Saarland","Rural Area","12","","",""
"Grüne","2016","Baden-Württemberg","Urban Area","356","0.329331688030444","0.301237627582059","0.35742574847883"
"Grüne","2016","Baden-Württemberg","Rural Area","37","0.253344417876514","0.177702582420524","0.328986253332503"
"Grüne","2016","Bavaria","Urban Area","137","0.139998239935587","0.114182812887657","0.165813666983517"
"Grüne","2016","Bavaria","Rural Area","104","0.117958596950602","0.0949959064105899","0.140921287490615"
"Grüne","2016","Berlin","Urban Area","104","0.237151425703804","0.196761288276068","0.277541563131541"
"Grüne","2016","Berlin","Rural Area","","","",""
"Grüne","2016","Brandenburg","Urban Area","7","","",""
"Grüne","2016","Brandenburg","Rural Area","19","","",""
"Grüne","2016","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"Grüne","2016","Mecklenburg-Western Pomerania","Rural Area","8","","",""
"Grüne","2016","Saxony","Urban Area","34","0.099258432593161","0.0640463253857592","0.134470539800563"
"Grüne","2016","Saxony","Rural Area","14","","",""
"Grüne","2016","Saxony-Anhalt","Urban Area","10","","",""
"Grüne","2016","Saxony-Anhalt","Rural Area","6","","",""
"Grüne","2016","Thuringia","Urban Area","14","","",""
"Grüne","2016","Thuringia","Rural Area","5","","",""
"PDS/Linke","2016","Schleswig-Holstein","Urban Area","4","","",""
"PDS/Linke","2016","Schleswig-Holstein","Rural Area","6","","",""
"PDS/Linke","2016","Hamburg","Urban Area","24","","",""
"PDS/Linke","2016","Hamburg","Rural Area","","","",""
"PDS/Linke","2016","Lower Saxony","Urban Area","15","","",""
"PDS/Linke","2016","Lower Saxony","Rural Area","24","","",""
"PDS/Linke","2016","Bremen","Urban Area","6","","",""
"PDS/Linke","2016","Bremen","Rural Area","","","",""
"PDS/Linke","2016","North Rhine-Westphalia","Urban Area","74","0.0272661433580309","0.0201623747861262","0.0343699119299356"
"PDS/Linke","2016","North Rhine-Westphalia","Rural Area","1","","",""
"PDS/Linke","2016","Hesse","Urban Area","28","","",""
"PDS/Linke","2016","Hesse","Rural Area","4","","",""
"PDS/Linke","2016","Rhineland-Palatinate,Saarland","Urban Area","17","","",""
"PDS/Linke","2016","Rhineland-Palatinate,Saarland","Rural Area","12","","",""
"PDS/Linke","2016","Baden-Württemberg","Urban Area","30","0.0233248007569233","0.0143022795791291","0.0323473219347175"
"PDS/Linke","2016","Baden-Württemberg","Rural Area","5","","",""
"PDS/Linke","2016","Bavaria","Urban Area","26","","",""
"PDS/Linke","2016","Bavaria","Rural Area","19","","",""
"PDS/Linke","2016","Berlin","Urban Area","76","0.166791416458319","0.131391111151833","0.202191721764805"
"PDS/Linke","2016","Berlin","Rural Area","","","",""
"PDS/Linke","2016","Brandenburg","Urban Area","9","","",""
"PDS/Linke","2016","Brandenburg","Rural Area","60","0.20925809099192","0.158834172206525","0.259682009777315"
"PDS/Linke","2016","Mecklenburg-Western Pomerania","Urban Area","3","","",""
"PDS/Linke","2016","Mecklenburg-Western Pomerania","Rural Area","33","0.231945223059308","0.164624552843329","0.299265893275287"
"PDS/Linke","2016","Saxony","Urban Area","54","0.24883773684649","0.197924206887741","0.299751266805239"
"PDS/Linke","2016","Saxony","Rural Area","43","0.167861718270693","0.115803526496607","0.219919910044779"
"PDS/Linke","2016","Saxony-Anhalt","Urban Area","34","0.25809116621158","0.178801424842022","0.337380907581139"
"PDS/Linke","2016","Saxony-Anhalt","Rural Area","52","0.296670117241549","0.231374263751829","0.361965970731269"
"PDS/Linke","2016","Thuringia","Urban Area","26","","",""
"PDS/Linke","2016","Thuringia","Rural Area","31","0.202631721108133","0.144552287379356","0.26071115483691"
"NPD Combination","2016","Schleswig-Holstein","Urban Area","","","",""
"NPD Combination","2016","Schleswig-Holstein","Rural Area","2","","",""
"NPD Combination","2016","Hamburg","Urban Area","","","",""
"NPD Combination","2016","Hamburg","Rural Area","","","",""
"NPD Combination","2016","Lower Saxony","Urban Area","4","","",""
"NPD Combination","2016","Lower Saxony","Rural Area","2","","",""
"NPD Combination","2016","Bremen","Urban Area","","","",""
"NPD Combination","2016","Bremen","Rural Area","","","",""
"NPD Combination","2016","North Rhine-Westphalia","Urban Area","8","","",""
"NPD Combination","2016","North Rhine-Westphalia","Rural Area","","","",""
"NPD Combination","2016","Hesse","Urban Area","6","","",""
"NPD Combination","2016","Hesse","Rural Area","1","","",""
"NPD Combination","2016","Rhineland-Palatinate,Saarland","Urban Area","3","","",""
"NPD Combination","2016","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"NPD Combination","2016","Baden-Württemberg","Urban Area","3","","",""
"NPD Combination","2016","Baden-Württemberg","Rural Area","","","",""
"NPD Combination","2016","Bavaria","Urban Area","2","","",""
"NPD Combination","2016","Bavaria","Rural Area","7","","",""
"NPD Combination","2016","Berlin","Urban Area","1","","",""
"NPD Combination","2016","Berlin","Rural Area","","","",""
"NPD Combination","2016","Brandenburg","Urban Area","","","",""
"NPD Combination","2016","Brandenburg","Rural Area","3","","",""
"NPD Combination","2016","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"NPD Combination","2016","Mecklenburg-Western Pomerania","Rural Area","4","","",""
"NPD Combination","2016","Saxony","Urban Area","7","","",""
"NPD Combination","2016","Saxony","Rural Area","5","","",""
"NPD Combination","2016","Saxony-Anhalt","Urban Area","4","","",""
"NPD Combination","2016","Saxony-Anhalt","Rural Area","2","","",""
"NPD Combination","2016","Thuringia","Urban Area","1","","",""
"NPD Combination","2016","Thuringia","Rural Area","5","","",""
"AfD","2016","Schleswig-Holstein","Urban Area","5","","",""
"AfD","2016","Schleswig-Holstein","Rural Area","13","","",""
"AfD","2016","Hamburg","Urban Area","3","","",""
"AfD","2016","Hamburg","Rural Area","","","",""
"AfD","2016","Lower Saxony","Urban Area","15","","",""
"AfD","2016","Lower Saxony","Rural Area","23","","",""
"AfD","2016","Bremen","Urban Area","4","","",""
"AfD","2016","Bremen","Rural Area","","","",""
"AfD","2016","North Rhine-Westphalia","Urban Area","69","0.0337532897634479","0.0258759060725694","0.0416306734543264"
"AfD","2016","North Rhine-Westphalia","Rural Area","4","","",""
"AfD","2016","Hesse","Urban Area","21","","",""
"AfD","2016","Hesse","Rural Area","6","","",""
"AfD","2016","Rhineland-Palatinate,Saarland","Urban Area","18","","",""
"AfD","2016","Rhineland-Palatinate,Saarland","Rural Area","7","","",""
"AfD","2016","Baden-Württemberg","Urban Area","54","0.0539822873800441","0.0404734138980355","0.0674911608620526"
"AfD","2016","Baden-Württemberg","Rural Area","7","","",""
"AfD","2016","Bavaria","Urban Area","30","0.0387422176755348","0.0243846613513718","0.0530997739996978"
"AfD","2016","Bavaria","Rural Area","39","0.0506318511747341","0.0350240142125216","0.0662396881369466"
"AfD","2016","Berlin","Urban Area","26","","",""
"AfD","2016","Berlin","Rural Area","","","",""
"AfD","2016","Brandenburg","Urban Area","","","",""
"AfD","2016","Brandenburg","Rural Area","27","","",""
"AfD","2016","Mecklenburg-Western Pomerania","Urban Area","","","",""
"AfD","2016","Mecklenburg-Western Pomerania","Rural Area","12","","",""
"AfD","2016","Saxony","Urban Area","29","","",""
"AfD","2016","Saxony","Rural Area","41","0.18945223270467","0.134869576448692","0.244034888960648"
"AfD","2016","Saxony-Anhalt","Urban Area","16","","",""
"AfD","2016","Saxony-Anhalt","Rural Area","18","","",""
"AfD","2016","Thuringia","Urban Area","12","","",""
"AfD","2016","Thuringia","Rural Area","27","","",""
"Other","2016","Schleswig-Holstein","Urban Area","","","",""
"Other","2016","Schleswig-Holstein","Rural Area","4","","",""
"Other","2016","Hamburg","Urban Area","5","","",""
"Other","2016","Hamburg","Rural Area","","","",""
"Other","2016","Lower Saxony","Urban Area","3","","",""
"Other","2016","Lower Saxony","Rural Area","3","","",""
"Other","2016","Bremen","Urban Area","3","","",""
"Other","2016","Bremen","Rural Area","","","",""
"Other","2016","North Rhine-Westphalia","Urban Area","24","","",""
"Other","2016","North Rhine-Westphalia","Rural Area","","","",""
"Other","2016","Hesse","Urban Area","8","","",""
"Other","2016","Hesse","Rural Area","3","","",""
"Other","2016","Rhineland-Palatinate,Saarland","Urban Area","10","","",""
"Other","2016","Rhineland-Palatinate,Saarland","Rural Area","4","","",""
"Other","2016","Baden-Württemberg","Urban Area","15","","",""
"Other","2016","Baden-Württemberg","Rural Area","2","","",""
"Other","2016","Bavaria","Urban Area","16","","",""
"Other","2016","Bavaria","Rural Area","19","","",""
"Other","2016","Berlin","Urban Area","11","","",""
"Other","2016","Berlin","Rural Area","","","",""
"Other","2016","Brandenburg","Urban Area","","","",""
"Other","2016","Brandenburg","Rural Area","2","","",""
"Other","2016","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"Other","2016","Mecklenburg-Western Pomerania","Rural Area","1","","",""
"Other","2016","Saxony","Urban Area","9","","",""
"Other","2016","Saxony","Rural Area","","","",""
"Other","2016","Saxony-Anhalt","Urban Area","1","","",""
"Other","2016","Saxony-Anhalt","Rural Area","1","","",""
"Other","2016","Thuringia","Urban Area","2","","",""
"Other","2016","Thuringia","Rural Area","6","","",""
"CDU/CSU","2017","Schleswig-Holstein","Urban Area","67","0.289301074246842","0.220114158381449","0.358487990112236"
"CDU/CSU","2017","Schleswig-Holstein","Rural Area","102","0.375706944388621","0.320903692791285","0.430510195985956"
"CDU/CSU","2017","Hamburg","Urban Area","65","0.32850759337974","0.268458366660715","0.388556820098766"
"CDU/CSU","2017","Hamburg","Rural Area","","","",""
"CDU/CSU","2017","Lower Saxony","Urban Area","181","0.354106195172556","0.312270830945874","0.395941559399238"
"CDU/CSU","2017","Lower Saxony","Rural Area","305","0.47252601904637","0.435462633566131","0.509589404526609"
"CDU/CSU","2017","Bremen","Urban Area","25","","",""
"CDU/CSU","2017","Bremen","Rural Area","","","",""
"CDU/CSU","2017","North Rhine-Westphalia","Urban Area","992","0.378367528843112","0.359198831430722","0.397536226255502"
"CDU/CSU","2017","North Rhine-Westphalia","Rural Area","34","0.351934868108411","0.233059267961964","0.470810468254858"
"CDU/CSU","2017","Hesse","Urban Area","229","0.34523037428065","0.307155941536201","0.383304807025099"
"CDU/CSU","2017","Hesse","Rural Area","65","0.500115080339919","0.41901119573542","0.581218964944419"
"CDU/CSU","2017","Rhineland-Palatinate,Saarland","Urban Area","196","0.41998347834109","0.375504602130209","0.464462354551972"
"CDU/CSU","2017","Rhineland-Palatinate,Saarland","Rural Area","60","0.350276006832416","0.272893764447538","0.427658249217293"
"CDU/CSU","2017","Baden-Württemberg","Urban Area","470","0.341401653528295","0.314403625494546","0.368399681562043"
"CDU/CSU","2017","Baden-Württemberg","Rural Area","55","0.426095348932495","0.341089328736694","0.511101369128296"
"CDU/CSU","2017","Bavaria","Urban Area","328","0.42508671089013","0.389683135778723","0.460490286001537"
"CDU/CSU","2017","Bavaria","Rural Area","436","0.519907744933393","0.486020961529304","0.553794528337482"
"CDU/CSU","2017","Berlin","Urban Area","121","0.192478379470016","0.157887159867459","0.227069599072574"
"CDU/CSU","2017","Berlin","Rural Area","","","",""
"CDU/CSU","2017","Brandenburg","Urban Area","9","","",""
"CDU/CSU","2017","Brandenburg","Rural Area","86","0.341492072864857","0.288446429594946","0.394537716134768"
"CDU/CSU","2017","Mecklenburg-Western Pomerania","Urban Area","12","","",""
"CDU/CSU","2017","Mecklenburg-Western Pomerania","Rural Area","59","0.282344220602886","0.213867714744684","0.350820726461087"
"CDU/CSU","2017","Saxony","Urban Area","85","0.25646111238011","0.207373274487232","0.305548950272989"
"CDU/CSU","2017","Saxony","Rural Area","84","0.340324579934512","0.278413462641604","0.402235697227421"
"CDU/CSU","2017","Saxony-Anhalt","Urban Area","22","","",""
